ReturnStepMaxmin,InitialReturnStd,MeanIW,Iteration,ReturnMeanIW,EpThisIter,StdIW,InitialReturnMax,ESSClassic,TimeElapsed,InitialReturnMean,EpisodesSoFar,EpRewMean,Bound,MinIW,RewardCompression,TimestepsSoFar,ReturnStepMax,MeanEntropy,EpLenMean,EmpiricalD2,MaxIW,InitialReturnMin,Weights,ESSRenyi,InitialBound
,17.0587215423584,1.0,1,-50.0,100,,,1.0,25.388185262680054,-97.0,100,-97.0,-51.00503921508789,1.0,0.98,9645,100.0,2.837890386581421,96.45,1.0,1.0,-100.0,[-0.155  0.183  0.205 ...  0.116  0.     0.   ],100.0,-51.00504
,9.949873924255371,1.0,2,-50.0,100,,,1.0,55.12304425239563,-99.0,200,-99.0,-51.00503921508789,1.0,0.98,19623,100.0,2.837890386581421,99.78,1.0,1.0,-100.0,[-0.155  0.183  0.205 ...  0.116  0.     0.   ],100.0,-51.00504
,9.949873924255371,1.0734631906559093,3,-2.1757171154022217,100,1.0299488479253525,,1.0,78.69276118278503,-99.0,300,-99.0,-5.037476539611816,0.04351434273055667,0.98,29294,100.0,2.858149766921997,96.71,8.107771873474121,2.103412038581262,-100.0,[-0.155  0.183  0.205 ...  0.116  0.     0.   ],12.333845138549805,-51.00504
,19.595918655395508,1.0,4,-50.0,100,,,1.0,155.86754083633423,-96.0,400,-96.0,-51.00503921508789,1.0,0.98,39440,100.0,2.858149766921997,101.46,1.0,1.0,-100.0,[-0.154  0.183  0.205 ...  0.115  0.02   0.   ],100.0,-51.00504
,14.0,1.0,5,-50.0,100,,,1.0,184.01169562339783,-98.0,500,-98.0,-51.00503921508789,1.0,0.98,49088,100.0,2.858149766921997,96.48,1.0,1.0,-100.0,[-0.154  0.183  0.205 ...  0.115  0.02   0.   ],100.0,-51.00504
,17.0587215423584,1.0,6,-50.0,100,,,1.0,209.91897344589233,-97.0,600,-97.0,-51.00503921508789,1.0,0.98,59249,100.0,2.858149766921997,101.61,1.0,1.0,-100.0,[-0.154  0.183  0.205 ...  0.115  0.02   0.   ],100.0,-51.00504
,14.0,1.0,7,-50.0,100,,,1.0,236.3569941520691,-98.0,700,-98.0,-51.00503921508789,1.0,0.98,69442,100.0,2.858149766921997,101.93,1.0,1.0,-100.0,[-0.154  0.183  0.205 ...  0.115  0.02   0.   ],100.0,-51.00504
,9.949873924255371,1.0,8,-50.0,100,,,1.0,260.29229259490967,-99.0,800,-99.0,-51.00503921508789,1.0,0.98,79609,100.0,2.858149766921997,101.67,1.0,1.0,-100.0,[-0.154  0.183  0.205 ...  0.115  0.02   0.   ],100.0,-51.00504
,17.0587215423584,1.0,9,-50.0,100,,,1.0,283.7777781486511,-97.0,900,-97.0,-51.00503921508789,1.0,0.98,90244,100.0,2.858149766921997,106.35,1.0,1.0,-100.0,[-0.154  0.183  0.205 ...  0.115  0.02   0.   ],100.0,-51.00504
,9.949873924255371,1.0,10,-50.0,100,,,1.0,310.9989094734192,-99.0,1000,-99.0,-51.00503921508789,1.0,0.98,100269,100.0,2.858149766921997,100.25,1.0,1.0,-100.0,[-0.154  0.183  0.205 ...  0.115  0.02   0.   ],100.0,-51.00504
,9.949873924255371,1.0,11,-50.0,100,,,1.0,338.46537613868713,-99.0,1100,-99.0,-51.00503921508789,1.0,0.98,110361,100.0,2.858149766921997,100.92,1.0,1.0,-100.0,[-0.154  0.183  0.205 ...  0.115  0.02   0.   ],100.0,-51.00504
,27.64055061340332,1.0,12,,100,,100.0,2.0,363.4399206638336,-94.0,1200,-94.0,-1.005037784576416,1.0,0.97,120524,100.0,2.858149766921997,101.63,1.0,1.0,-100.0,[-0.154  0.183  0.205 ...  0.115  0.02   0.   ],100.0,-1.0050378
,25.51470184326172,1.0,13,-50.0,100,,,1.0,390.2922132015228,-93.0,1300,-93.0,-51.00503921508789,1.0,0.98,130487,100.0,2.858149766921997,99.63,1.0,1.0,-100.0,[-0.154  0.183  0.205 ...  0.115  0.02   0.   ],100.0,-51.00504
,19.595918655395508,1.0,14,-50.0,100,,,1.0,418.75817012786865,-96.0,1400,-96.0,-51.00503921508789,1.0,0.98,140491,100.0,2.858149766921997,100.04,1.0,1.0,-100.0,[-0.154  0.183  0.205 ...  0.115  0.02   0.   ],100.0,-51.00504
,17.0587215423584,1.0,15,-50.0,100,,,1.0,443.3949143886566,-97.0,1500,-97.0,-51.00503921508789,1.0,0.98,150620,100.0,2.858149766921997,101.29,1.0,1.0,-100.0,[-0.154  0.183  0.205 ...  0.115  0.02   0.   ],100.0,-51.00504
,17.0587215423584,1.0,16,-50.0,100,,,1.0,480.40013003349304,-97.0,1600,-97.0,-51.00503921508789,1.0,0.98,160700,100.0,2.858149766921997,100.8,1.0,1.0,-100.0,[-0.154  0.183  0.205 ...  0.115  0.02   0.   ],100.0,-51.00504
,14.0,1.0,17,-50.0,100,,,1.0,514.6761918067932,-98.0,1700,-98.0,-51.00503921508789,1.0,0.98,170302,100.0,2.858149766921997,96.02,1.0,1.0,-100.0,[-0.154  0.183  0.205 ...  0.115  0.02   0.   ],100.0,-51.00504
,17.0587215423584,1.0,18,-50.0,100,,,1.0,546.948575258255,-97.0,1800,-97.0,-51.00503921508789,1.0,0.98,180029,100.0,2.858149766921997,97.27,1.0,1.0,-100.0,[-0.154  0.183  0.205 ...  0.115  0.02   0.   ],100.0,-51.00504
,9.949873924255371,1.0,19,-50.0,100,,,1.0,581.5959844589233,-99.0,1900,-99.0,-51.00503921508789,1.0,0.98,190143,100.0,2.858149766921997,101.14,1.0,1.0,-100.0,[-0.154  0.183  0.205 ...  0.115  0.02   0.   ],100.0,-51.00504
,25.980762481689453,1.0,20,,100,,100.0,2.0,604.6917204856873,-95.0,2000,-95.0,-1.005037784576416,1.0,0.97,200045,100.0,2.858149766921997,99.02,1.0,1.0,-100.0,[-0.154  0.183  0.205 ...  0.115  0.02   0.   ],100.0,-1.0050378
,17.0587215423584,1.0,21,-50.0,100,,,1.0,639.676043510437,-97.0,2100,-97.0,-51.00503921508789,1.0,0.98,209849,100.0,2.858149766921997,98.04,1.0,1.0,-100.0,[-0.154  0.183  0.205 ...  0.115  0.02   0.   ],100.0,-51.00504
,9.949873924255371,1.0,22,-50.0,100,,,1.0,667.5564880371094,-99.0,2200,-99.0,-51.00503921508789,1.0,0.98,220257,100.0,2.858149766921997,104.08,1.0,1.0,-100.0,[-0.154  0.183  0.205 ...  0.115  0.02   0.   ],100.0,-51.00504
