StdIW,MeanEntropy,Iteration,TimeElapsed,EpRewMean,MeanIW,InitialReturnMean,MinIW,EpisodesSoFar,TimestepsSoFar,EpThisIter,RewardCompression,ReturnStepMaxmin,ESSRenyi,InitialReturnStd,EpLenMean,InitialReturnMin,Weights,Bound,MaxIW,ReturnStepMax,InitialReturnMax,InitialBound,EmpiricalD2,ESSClassic,ReturnMeanIW
,2.837890386581421,22,735.7884182929993,-100.0,1.0,-100.0,1.0,2200,242437,100,0.99,100.0,100.0,,113.15,-100.0,[ 0.187 -0.108 -0.136 ... -0.394  0.     0.   ],-101.00503540039062,1.0,100.0,-100.0,-101.005035,1.0,1.0,-100.0
,2.837890386581421,23,768.0023341178894,-100.0,1.0,-100.0,1.0,2300,253490,100,0.99,100.0,100.0,,110.53,-100.0,[ 0.187 -0.108 -0.136 ... -0.394  0.     0.   ],-101.00503540039062,1.0,100.0,-100.0,-101.005035,1.0,1.0,-100.0
,2.837890386581421,24,802.6711163520813,-99.0,1.0,-99.0,1.0,2400,264524,100,0.98,,100.0,9.949873924255371,110.34,-100.0,[ 0.187 -0.108 -0.136 ... -0.394  0.     0.   ],-51.00503921508789,1.0,100.0,,-51.00504,1.0,1.0,-50.0
,2.837890386581421,25,839.6850833892822,-100.0,1.0,-100.0,1.0,2500,275287,100,0.99,100.0,100.0,,107.63,-100.0,[ 0.187 -0.108 -0.136 ... -0.394  0.     0.   ],-101.00503540039062,1.0,100.0,-100.0,-101.005035,1.0,1.0,-100.0
,2.837890386581421,26,865.317601442337,-100.0,1.0,-100.0,1.0,2600,285631,100,0.99,100.0,100.0,,103.44,-100.0,[ 0.187 -0.108 -0.136 ... -0.394  0.     0.   ],-101.00503540039062,1.0,100.0,-100.0,-101.005035,1.0,1.0,-100.0
,2.837890386581421,27,897.2293646335602,-99.0,1.0,-99.0,1.0,2700,297096,100,0.98,,100.0,9.949873924255371,114.65,-100.0,[ 0.187 -0.108 -0.136 ... -0.394  0.     0.   ],-51.00503921508789,1.0,100.0,,-51.00504,1.0,1.0,-50.0
,2.837890386581421,28,924.0721054077148,-100.0,1.0,-100.0,1.0,2800,308516,100,0.99,100.0,100.0,,114.2,-100.0,[ 0.187 -0.108 -0.136 ... -0.394  0.     0.   ],-101.00503540039062,1.0,100.0,-100.0,-101.005035,1.0,1.0,-100.0
,2.837890386581421,29,952.7967185974121,-100.0,1.0,-100.0,1.0,2900,319702,100,0.99,100.0,100.0,,111.86,-100.0,[ 0.187 -0.108 -0.136 ... -0.394  0.     0.   ],-101.00503540039062,1.0,100.0,-100.0,-101.005035,1.0,1.0,-100.0
,2.837890386581421,30,976.5404262542725,-99.0,1.0,-99.0,1.0,3000,330751,100,0.98,,100.0,9.949873924255371,110.49,-100.0,[ 0.187 -0.108 -0.136 ... -0.394  0.     0.   ],-51.00503921508789,1.0,100.0,,-51.00504,1.0,1.0,-50.0
,2.837890386581421,31,1006.7002997398376,-100.0,1.0,-100.0,1.0,3100,341251,100,0.99,100.0,100.0,,105.0,-100.0,[ 0.187 -0.108 -0.136 ... -0.394  0.     0.   ],-101.00503540039062,1.0,100.0,-100.0,-101.005035,1.0,1.0,-100.0
,2.837890386581421,32,1035.6017656326294,-100.0,1.0,-100.0,1.0,3200,351842,100,0.99,100.0,100.0,,105.91,-100.0,[ 0.187 -0.108 -0.136 ... -0.394  0.     0.   ],-101.00503540039062,1.0,100.0,-100.0,-101.005035,1.0,1.0,-100.0
,2.837890386581421,33,1063.6466410160065,-100.0,1.0,-100.0,1.0,3300,363084,100,0.99,100.0,100.0,,112.42,-100.0,[ 0.187 -0.108 -0.136 ... -0.394  0.     0.   ],-101.00503540039062,1.0,100.0,-100.0,-101.005035,1.0,1.0,-100.0
,2.837890386581421,34,1092.7590732574463,-98.0,1.0,-98.0,1.0,3400,374994,100,0.98,,100.0,14.0,119.1,-100.0,[ 0.187 -0.108 -0.136 ... -0.394  0.     0.   ],-51.00503921508789,1.0,100.0,,-51.00504,1.0,1.0,-50.0
,2.837890386581421,35,1118.9982471466064,-99.0,1.0,-99.0,1.0,3500,385694,100,0.98,,100.0,9.949873924255371,107.0,-100.0,[ 0.187 -0.108 -0.136 ... -0.394  0.     0.   ],-51.00503921508789,1.0,100.0,,-51.00504,1.0,1.0,-50.0
,2.837890386581421,36,1144.394272327423,-99.0,1.0,-99.0,1.0,3600,396957,100,0.98,,100.0,9.949873924255371,112.63,-100.0,[ 0.187 -0.108 -0.136 ... -0.394  0.     0.   ],-51.00503921508789,1.0,100.0,,-51.00504,1.0,1.0,-50.0
,2.837890386581421,37,1172.6782233715057,-98.0,1.0,-98.0,1.0,3700,407918,100,0.98,,100.0,19.899747848510742,109.61,-100.0,[ 0.187 -0.108 -0.136 ... -0.394  0.     0.   ],-1.005037784576416,1.0,100.0,100.0,-1.0050378,1.0,2.0,
,2.837890386581421,38,1202.6569819450378,-99.0,1.0,-99.0,1.0,3800,419296,100,0.98,,100.0,9.949873924255371,113.78,-100.0,[ 0.187 -0.108 -0.136 ... -0.394  0.     0.   ],-51.00503921508789,1.0,100.0,,-51.00504,1.0,1.0,-50.0
,2.837890386581421,39,1227.408373594284,-100.0,1.0,-100.0,1.0,3900,430113,100,0.99,100.0,100.0,,108.17,-100.0,[ 0.187 -0.108 -0.136 ... -0.394  0.     0.   ],-101.00503540039062,1.0,100.0,-100.0,-101.005035,1.0,1.0,-100.0
,2.837890386581421,40,1250.02623128891,-99.0,1.0,-99.0,1.0,4000,441009,100,0.98,,100.0,9.949873924255371,108.96,-100.0,[ 0.187 -0.108 -0.136 ... -0.394  0.     0.   ],-51.00503921508789,1.0,100.0,,-51.00504,1.0,1.0,-50.0
,2.837890386581421,41,1277.6882586479187,-100.0,1.0,-100.0,1.0,4100,451771,100,0.99,100.0,100.0,,107.62,-100.0,[ 0.187 -0.108 -0.136 ... -0.394  0.     0.   ],-101.00503540039062,1.0,100.0,-100.0,-101.005035,1.0,1.0,-100.0
,2.837890386581421,42,1309.8018414974213,-100.0,1.0,-100.0,1.0,4200,463016,100,0.99,100.0,100.0,,112.45,-100.0,[ 0.187 -0.108 -0.136 ... -0.394  0.     0.   ],-101.00503540039062,1.0,100.0,-100.0,-101.005035,1.0,1.0,-100.0
,2.837890386581421,43,1339.852697610855,-100.0,1.0,-100.0,1.0,4300,473917,100,0.99,100.0,100.0,,109.01,-100.0,[ 0.187 -0.108 -0.136 ... -0.394  0.     0.   ],-101.00503540039062,1.0,100.0,-100.0,-101.005035,1.0,1.0,-100.0
,2.837890386581421,44,1371.2684035301208,-97.0,1.0,-97.0,1.0,4400,485060,100,0.98,,100.0,17.0587215423584,111.43,-100.0,[ 0.187 -0.108 -0.136 ... -0.394  0.     0.   ],-51.00503921508789,1.0,100.0,,-51.00504,1.0,1.0,-50.0
,2.837890386581421,45,1392.8843183517456,-99.0,1.0,-99.0,1.0,4500,495844,100,0.98,,100.0,9.949873924255371,107.84,-100.0,[ 0.187 -0.108 -0.136 ... -0.394  0.     0.   ],-51.00503921508789,1.0,100.0,,-51.00504,1.0,1.0,-50.0
,2.837890386581421,46,1416.3282940387726,-100.0,1.0,-100.0,1.0,4600,506536,100,0.99,100.0,100.0,,106.92,-100.0,[ 0.187 -0.108 -0.136 ... -0.394  0.     0.   ],-101.00503540039062,1.0,100.0,-100.0,-101.005035,1.0,1.0,-100.0
,2.837890386581421,47,1440.1363544464111,-100.0,1.0,-100.0,1.0,4700,517428,100,0.99,100.0,100.0,,108.92,-100.0,[ 0.187 -0.108 -0.136 ... -0.394  0.     0.   ],-101.00503540039062,1.0,100.0,-100.0,-101.005035,1.0,1.0,-100.0
,2.837890386581421,48,1462.4610583782196,-99.0,1.0,-99.0,1.0,4800,528199,100,0.98,,100.0,9.949873924255371,107.71,-100.0,[ 0.187 -0.108 -0.136 ... -0.394  0.     0.   ],-51.00503921508789,1.0,100.0,,-51.00504,1.0,1.0,-50.0
,2.837890386581421,49,1484.42032122612,-100.0,1.0,-100.0,1.0,4900,538508,100,0.99,100.0,100.0,,103.09,-100.0,[ 0.187 -0.108 -0.136 ... -0.394  0.     0.   ],-101.00503540039062,1.0,100.0,-100.0,-101.005035,1.0,1.0,-100.0
,2.837890386581421,50,1507.9681634902954,-99.0,1.0,-99.0,1.0,5000,549730,100,0.98,100.0,100.0,9.949873924255371,112.22,-100.0,[ 0.187 -0.108 -0.136 ... -0.394  0.     0.   ],-51.00503921508789,1.0,100.0,,-51.00504,1.0,1.0,-50.0
,2.837890386581421,51,1536.8482565879822,-99.0,1.0,-99.0,1.0,5100,560671,100,0.98,,100.0,9.949873924255371,109.41,-100.0,[ 0.187 -0.108 -0.136 ... -0.394  0.     0.   ],-51.00503921508789,1.0,100.0,,-51.00504,1.0,1.0,-50.0
,2.837890386581421,52,1560.8244338035583,-99.0,1.0,-99.0,1.0,5200,571071,100,0.98,,100.0,9.949873924255371,104.0,-100.0,[ 0.187 -0.108 -0.136 ... -0.394  0.     0.   ],-51.00503921508789,1.0,100.0,,-51.00504,1.0,1.0,-50.0
,2.837890386581421,53,1585.0205612182617,-99.0,1.0,-99.0,1.0,5300,581556,100,0.98,,100.0,9.949873924255371,104.85,-100.0,[ 0.187 -0.108 -0.136 ... -0.394  0.     0.   ],-51.00503921508789,1.0,100.0,,-51.00504,1.0,1.0,-50.0
,2.837890386581421,54,1613.516658782959,-100.0,1.0,-100.0,1.0,5400,593528,100,0.99,100.0,100.0,,119.72,-100.0,[ 0.187 -0.108 -0.136 ... -0.394  0.     0.   ],-101.00503540039062,1.0,100.0,-100.0,-101.005035,1.0,1.0,-100.0
,2.837890386581421,55,1645.4043900966644,-99.0,1.0,-99.0,1.0,5500,605350,100,0.98,,100.0,9.949873924255371,118.22,-100.0,[ 0.187 -0.108 -0.136 ... -0.394  0.     0.   ],-51.00503921508789,1.0,100.0,,-51.00504,1.0,1.0,-50.0
,2.837890386581421,56,1675.5775754451752,-100.0,1.0,-100.0,1.0,5600,616806,100,0.99,100.0,100.0,,114.56,-100.0,[ 0.187 -0.108 -0.136 ... -0.394  0.     0.   ],-101.00503540039062,1.0,100.0,-100.0,-101.005035,1.0,1.0,-100.0
,2.837890386581421,57,1703.9492132663727,-99.0,1.0,-99.0,1.0,5700,628159,100,0.98,,100.0,9.949873924255371,113.53,-100.0,[ 0.187 -0.108 -0.136 ... -0.394  0.     0.   ],-51.00503921508789,1.0,100.0,,-51.00504,1.0,1.0,-50.0
,2.837890386581421,58,1735.0674486160278,-99.0,1.0,-99.0,1.0,5800,639225,100,0.98,100.0,100.0,9.949873924255371,110.66,-100.0,[ 0.187 -0.108 -0.136 ... -0.394  0.     0.   ],-51.00503921508789,1.0,100.0,,-51.00504,1.0,1.0,-50.0
,2.837890386581421,59,1764.4228913784027,-100.0,1.0,-100.0,1.0,5900,650284,100,0.99,100.0,100.0,,110.59,-100.0,[ 0.187 -0.108 -0.136 ... -0.394  0.     0.   ],-101.00503540039062,1.0,100.0,-100.0,-101.005035,1.0,1.0,-100.0
,2.837890386581421,60,1795.0868492126465,-100.0,1.0,-100.0,1.0,6000,661320,100,0.99,100.0,100.0,,110.36,-100.0,[ 0.187 -0.108 -0.136 ... -0.394  0.     0.   ],-101.00503540039062,1.0,100.0,-100.0,-101.005035,1.0,1.0,-100.0
,2.837890386581421,61,1823.4618198871613,-100.0,1.0,-100.0,1.0,6100,672796,100,0.99,100.0,100.0,,114.76,-100.0,[ 0.187 -0.108 -0.136 ... -0.394  0.     0.   ],-101.00503540039062,1.0,100.0,-100.0,-101.005035,1.0,1.0,-100.0
,2.837890386581421,62,1852.7254357337952,-100.0,1.0,-100.0,1.0,6200,683826,100,0.99,100.0,100.0,,110.3,-100.0,[ 0.187 -0.108 -0.136 ... -0.394  0.     0.   ],-101.00503540039062,1.0,100.0,-100.0,-101.005035,1.0,1.0,-100.0
,2.837890386581421,63,1886.6634330749512,-100.0,1.0,-100.0,1.0,6300,695472,100,0.99,100.0,100.0,,116.46,-100.0,[ 0.187 -0.108 -0.136 ... -0.394  0.     0.   ],-101.00503540039062,1.0,100.0,-100.0,-101.005035,1.0,1.0,-100.0
,2.837890386581421,64,1911.3787062168121,-98.0,1.0,-98.0,1.0,6400,706294,100,0.98,,100.0,14.0,108.22,-100.0,[ 0.187 -0.108 -0.136 ... -0.394  0.     0.   ],-51.00503921508789,1.0,100.0,,-51.00504,1.0,1.0,-50.0
,2.837890386581421,65,1937.645088672638,-99.0,1.0,-99.0,1.0,6500,716891,100,0.98,,100.0,9.949873924255371,105.97,-100.0,[ 0.187 -0.108 -0.136 ... -0.394  0.     0.   ],-51.00503921508789,1.0,100.0,,-51.00504,1.0,1.0,-50.0
,2.837890386581421,66,1962.8777196407318,-97.0,1.0,-97.0,1.0,6600,728035,100,0.97,,100.0,22.158519744873047,111.44,-100.0,[ 0.187 -0.108 -0.136 ... -0.394  0.     0.   ],-1.005037784576416,1.0,100.0,100.0,-1.0050378,1.0,2.0,
,2.837890386581421,67,1982.9166946411133,-99.0,1.0,-99.0,1.0,6700,738659,100,0.98,,100.0,9.949873924255371,106.24,-100.0,[ 0.187 -0.108 -0.136 ... -0.394  0.     0.   ],-51.00503921508789,1.0,100.0,,-51.00504,1.0,1.0,-50.0
,2.837890386581421,68,2008.9968991279602,-100.0,1.0,-100.0,1.0,6800,749671,100,0.99,100.0,100.0,,110.12,-100.0,[ 0.187 -0.108 -0.136 ... -0.394  0.     0.   ],-101.00503540039062,1.0,100.0,-100.0,-101.005035,1.0,1.0,-100.0
,2.837890386581421,69,2037.3125202655792,-98.0,1.0,-98.0,1.0,6900,761016,100,0.98,,100.0,14.0,113.45,-100.0,[ 0.187 -0.108 -0.136 ... -0.394  0.     0.   ],-51.00503921508789,1.0,100.0,,-51.00504,1.0,1.0,-50.0
,2.837890386581421,70,2063.845404624939,-99.0,1.0,-99.0,1.0,7000,771941,100,0.98,,100.0,9.949873924255371,109.25,-100.0,[ 0.187 -0.108 -0.136 ... -0.394  0.     0.   ],-51.00503921508789,1.0,100.0,,-51.00504,1.0,1.0,-50.0
,2.837890386581421,71,2091.396548509598,-99.0,1.0,-99.0,1.0,7100,782175,100,0.98,,100.0,9.949873924255371,102.34,-100.0,[ 0.187 -0.108 -0.136 ... -0.394  0.     0.   ],-51.00503921508789,1.0,100.0,,-51.00504,1.0,1.0,-50.0
,2.837890386581421,72,2117.631332874298,-100.0,1.0,-100.0,1.0,7200,793382,100,0.99,100.0,100.0,,112.07,-100.0,[ 0.187 -0.108 -0.136 ... -0.394  0.     0.   ],-101.00503540039062,1.0,100.0,-100.0,-101.005035,1.0,1.0,-100.0
,2.837890386581421,73,2141.2718777656555,-98.0,1.0,-98.0,1.0,7300,804315,100,0.98,,100.0,14.0,109.33,-100.0,[ 0.187 -0.108 -0.136 ... -0.394  0.     0.   ],-51.00503921508789,1.0,100.0,,-51.00504,1.0,1.0,-50.0
,2.837890386581421,74,2173.2844376564026,-98.0,1.0,-98.0,1.0,7400,815568,100,0.98,,100.0,14.0,112.53,-100.0,[ 0.187 -0.108 -0.136 ... -0.394  0.     0.   ],-51.00503921508789,1.0,100.0,,-51.00504,1.0,1.0,-50.0
,2.837890386581421,75,2198.512373447418,-100.0,1.0,-100.0,1.0,7500,826575,100,0.99,100.0,100.0,,110.07,-100.0,[ 0.187 -0.108 -0.136 ... -0.394  0.     0.   ],-101.00503540039062,1.0,100.0,-100.0,-101.005035,1.0,1.0,-100.0
,2.837890386581421,76,2228.489135503769,-100.0,1.0,-100.0,1.0,7600,837717,100,0.99,100.0,100.0,,111.42,-100.0,[ 0.187 -0.108 -0.136 ... -0.394  0.     0.   ],-101.00503540039062,1.0,100.0,-100.0,-101.005035,1.0,1.0,-100.0
,2.837890386581421,77,2255.6206047534943,-100.0,1.0,-100.0,1.0,7700,848164,100,0.99,100.0,100.0,,104.47,-100.0,[ 0.187 -0.108 -0.136 ... -0.394  0.     0.   ],-101.00503540039062,1.0,100.0,-100.0,-101.005035,1.0,1.0,-100.0
,2.837890386581421,78,2284.2656292915344,-100.0,1.0,-100.0,1.0,7800,859594,100,0.99,100.0,100.0,,114.3,-100.0,[ 0.187 -0.108 -0.136 ... -0.394  0.     0.   ],-101.00503540039062,1.0,100.0,-100.0,-101.005035,1.0,1.0,-100.0
,2.837890386581421,79,2303.6651887893677,-99.0,1.0,-99.0,1.0,7900,870574,100,0.98,100.0,100.0,9.949873924255371,109.8,-100.0,[ 0.187 -0.108 -0.136 ... -0.394  0.     0.   ],-51.00503921508789,1.0,100.0,,-51.00504,1.0,1.0,-50.0
,2.837890386581421,80,2328.468444108963,-100.0,1.0,-100.0,1.0,8000,881300,100,0.99,100.0,100.0,,107.26,-100.0,[ 0.187 -0.108 -0.136 ... -0.394  0.     0.   ],-101.00503540039062,1.0,100.0,-100.0,-101.005035,1.0,1.0,-100.0
,2.837890386581421,81,2357.142807483673,-100.0,1.0,-100.0,1.0,8100,892527,100,0.99,100.0,100.0,,112.27,-100.0,[ 0.187 -0.108 -0.136 ... -0.394  0.     0.   ],-101.00503540039062,1.0,100.0,-100.0,-101.005035,1.0,1.0,-100.0
,2.837890386581421,82,2383.811441898346,-100.0,1.0,-100.0,1.0,8200,903450,100,0.99,100.0,100.0,,109.23,-100.0,[ 0.187 -0.108 -0.136 ... -0.394  0.     0.   ],-101.00503540039062,1.0,100.0,-100.0,-101.005035,1.0,1.0,-100.0
,2.837890386581421,83,2418.1127915382385,-99.0,1.0,-99.0,1.0,8300,914333,100,0.98,,100.0,9.949873924255371,108.83,-100.0,[ 0.187 -0.108 -0.136 ... -0.394  0.     0.   ],-51.00503921508789,1.0,100.0,,-51.00504,1.0,1.0,-50.0
,2.837890386581421,84,2446.8731434345245,-100.0,1.0,-100.0,1.0,8400,924936,100,0.99,100.0,100.0,,106.03,-100.0,[ 0.187 -0.108 -0.136 ... -0.394  0.     0.   ],-101.00503540039062,1.0,100.0,-100.0,-101.005035,1.0,1.0,-100.0
,2.837890386581421,85,2477.78555393219,-99.0,1.0,-99.0,1.0,8500,936458,100,0.98,,100.0,9.949873924255371,115.22,-100.0,[ 0.187 -0.108 -0.136 ... -0.394  0.     0.   ],-51.00503921508789,1.0,100.0,,-51.00504,1.0,1.0,-50.0
,2.837890386581421,86,2503.5322415828705,-100.0,1.0,-100.0,1.0,8600,947620,100,0.99,100.0,100.0,,111.62,-100.0,[ 0.187 -0.108 -0.136 ... -0.394  0.     0.   ],-101.00503540039062,1.0,100.0,-100.0,-101.005035,1.0,1.0,-100.0
,2.837890386581421,87,2529.1761469841003,-100.0,1.0,-100.0,1.0,8700,958974,100,0.99,100.0,100.0,,113.54,-100.0,[ 0.187 -0.108 -0.136 ... -0.394  0.     0.   ],-101.00503540039062,1.0,100.0,-100.0,-101.005035,1.0,1.0,-100.0
,2.837890386581421,88,2557.1163070201874,-100.0,1.0,-100.0,1.0,8800,969896,100,0.99,100.0,100.0,,109.22,-100.0,[ 0.187 -0.108 -0.136 ... -0.394  0.     0.   ],-101.00503540039062,1.0,100.0,-100.0,-101.005035,1.0,1.0,-100.0
,2.837890386581421,89,2585.191974878311,-100.0,1.0,-100.0,1.0,8900,981618,100,0.99,100.0,100.0,,117.22,-100.0,[ 0.187 -0.108 -0.136 ... -0.394  0.     0.   ],-101.00503540039062,1.0,100.0,-100.0,-101.005035,1.0,1.0,-100.0
,2.837890386581421,90,2608.445168018341,-99.0,1.0,-99.0,1.0,9000,992328,100,0.98,,100.0,9.949873924255371,107.1,-100.0,[ 0.187 -0.108 -0.136 ... -0.394  0.     0.   ],-51.00503921508789,1.0,100.0,,-51.00504,1.0,1.0,-50.0
,2.837890386581421,91,2635.498863220215,-100.0,1.0,-100.0,1.0,9100,1003609,100,0.99,100.0,100.0,,112.81,-100.0,[ 0.187 -0.108 -0.136 ... -0.394  0.     0.   ],-101.00503540039062,1.0,100.0,-100.0,-101.005035,1.0,1.0,-100.0
,2.837890386581421,92,2659.1259837150574,-99.0,1.0,-99.0,1.0,9200,1014863,100,0.98,,100.0,9.949873924255371,112.54,-100.0,[ 0.187 -0.108 -0.136 ... -0.394  0.     0.   ],-51.00503921508789,1.0,100.0,,-51.00504,1.0,1.0,-50.0
,2.837890386581421,93,2688.068252801895,-99.0,1.0,-99.0,1.0,9300,1025773,100,0.98,,100.0,9.949873924255371,109.1,-100.0,[ 0.187 -0.108 -0.136 ... -0.394  0.     0.   ],-51.00503921508789,1.0,100.0,,-51.00504,1.0,1.0,-50.0
,2.837890386581421,94,2714.44442486763,-100.0,1.0,-100.0,1.0,9400,1037246,100,0.99,100.0,100.0,,114.73,-100.0,[ 0.187 -0.108 -0.136 ... -0.394  0.     0.   ],-101.00503540039062,1.0,100.0,-100.0,-101.005035,1.0,1.0,-100.0
,2.837890386581421,95,2740.803199529648,-100.0,1.0,-100.0,1.0,9500,1047552,100,0.99,100.0,100.0,,103.06,-100.0,[ 0.187 -0.108 -0.136 ... -0.394  0.     0.   ],-101.00503540039062,1.0,100.0,-100.0,-101.005035,1.0,1.0,-100.0
,2.837890386581421,96,2766.381308555603,-97.0,1.0,-97.0,1.0,9600,1059196,100,0.97,,100.0,22.158519744873047,116.44,-100.0,[ 0.187 -0.108 -0.136 ... -0.394  0.     0.   ],-1.005037784576416,1.0,100.0,100.0,-1.0050378,1.0,2.0,
,2.837890386581421,97,2795.5366570949554,-100.0,1.0,-100.0,1.0,9700,1070388,100,0.99,100.0,100.0,,111.92,-100.0,[ 0.187 -0.108 -0.136 ... -0.394  0.     0.   ],-101.00503540039062,1.0,100.0,-100.0,-101.005035,1.0,1.0,-100.0
