ReturnStepMaxmin,InitialReturnMax,MeanIWNorm,TimestepsSoFar,MeanIW,ESSClassic,EpRewMean,Weights,InitialBound,InitialReturnMin,InitialReturnStd,MeanEntropy,Bound,ESSRenyi,EmpiricalD2,J_sample_variance,MaxIWNorm,MinIW,EpThisIter,InitialReturnMean,TimeElapsed,ReturnStepMax,ReturnMeanIW,MaxIW,EpLenMean,StdIWNorm,MinIWNorm,StdIW,Iteration,EpisodesSoFar
,100.0,0.0033104364,439235,0.33104366,27.168251,-91.0,[ 0.181 -0.103 -0.139 ... -0.418 -0.377  0.058],-94.333336,-100.0,31.92178,2.5029328,-39.736046,5.7772317,17.309328,1341.7968,0.043509673,0.005208266,100,-91.0,2426.392664909363,100.0,-25.867884,4.3509674,105.57,0.0054201935,5.2082658e-05,0.54201937,40,4000
,,0.0033519804,449651,0.33519801,34.75193,-95.0,[ 0.182 -0.104 -0.14  ... -0.415 -0.355  0.021],-98.333336,-100.0,21.794495,2.4951181,-46.72419,3.8069189,26.267962,1748.9042,0.023133835,0.002576698,100,-95.0,2481.064155817032,100.0,-29.640095,2.3133836,104.16,0.0045929933,2.576698e-05,0.45929936,41,4100
,,0.0036775898,459272,0.36775902,43.83593,-97.0,[ 0.182 -0.104 -0.14  ... -0.417 -0.375  0.032],-100.333336,-100.0,17.058722,2.4548793,-51.40911,4.6938143,21.304636,1783.2953,0.02532245,0.0024463134,100,-97.0,2544.203014612198,100.0,-36.02346,2.5322452,96.21,0.0041627227,2.4463134e-05,0.41627228,42,4200
,100.0,0.004529251,469950,0.4529251,34.520317,-96.0,[ 0.184 -0.105 -0.142 ... -0.411 -0.397  0.014],-99.333336,-100.0,24.166092,2.4655612,-61.087116,3.5594344,28.09435,3783.5435,0.042548418,0.0021851412,100,-96.0,2603.846208333969,100.0,-43.419083,4.254842,106.78,0.0062379544,2.1851412e-05,0.6237955,43,4300
,,0.0028849873,480933,0.28849876,34.55862,-94.0,[ 0.183 -0.104 -0.142 ... -0.411 -0.385  0.013],-97.333336,-100.0,23.748684,2.4563143,-43.564743,4.3328834,23.07932,1597.4478,0.023220185,0.0019226328,100,-94.0,2667.1652030944824,100.0,-27.551094,2.3220186,109.83,0.003970013,1.9226327e-05,0.39700133,44,4400
,,0.0050006844,492700,0.5000684,42.435787,-96.0,[ 0.184 -0.103 -0.145 ... -0.405 -0.388  0.007],-99.333336,-100.0,19.595919,2.4719346,-59.427757,7.533477,13.274083,3430.3757,0.028617853,0.0031318692,100,-96.0,2728.831851243973,100.0,-47.28322,2.8617854,117.67,0.0058242436,3.131869e-05,0.58242434,45,4500
,,0.00587109,503473,0.58710897,54.7062,-99.0,[ 0.184 -0.104 -0.143 ... -0.404 -0.399  0.033],-102.333336,-100.0,9.949874,2.4885352,-68.46405,9.749711,10.256714,2905.3494,0.021181447,0.017657034,100,-99.0,2799.2747189998627,100.0,-57.788685,2.1181448,107.73,0.005342196,0.00017657033,0.5342196,46,4600
100.0,-100.0,0.003707324,514302,0.37073243,39.654488,-100.0,[ 0.183 -0.104 -0.143 ... -0.408 -0.391  0.042],-103.333336,-100.0,,2.460022,-54.11713,3.8249004,26.144472,2112.7043,0.019383127,0.00012937776,100,-100.0,2859.414448738098,100.0,-37.073242,1.9383128,108.29,0.004573376,1.2937776e-06,0.45733765,47,4700
,,0.0058833156,524868,0.5883315,29.054976,-99.0,[ 0.182 -0.105 -0.141 ... -0.413 -0.408  0.03 ],-102.333336,-100.0,9.949874,2.4543593,-69.945145,3.4184299,29.253197,4478.396,0.069167525,0.0009421957,100,-99.0,2919.204799890518,100.0,-51.9164,6.9167523,105.66,0.00919333,9.421957e-06,0.919333,48,4800
,,0.00698499,535422,0.69849896,32.45608,-94.0,[ 0.182 -0.105 -0.141 ... -0.411 -0.409  0.026],-97.333336,-100.0,23.748684,2.4462268,-76.58309,8.530112,11.723175,10193.998,0.05676209,0.0048997547,100,-94.0,2975.2241537570953,100.0,-65.17005,5.6762094,105.54,0.010076527,4.8997546e-05,1.0076526,49,4900
,,0.004878468,546277,0.48784682,33.86101,-96.0,[ 0.183 -0.106 -0.141 ... -0.411 -0.414  0.023],-99.333336,-100.0,19.595919,2.4382296,-61.65845,6.540335,15.289737,4710.5586,0.042095415,0.009157536,100,-96.0,3029.713623523712,100.0,-48.62442,4.209542,108.55,0.0068180826,9.1575355e-05,0.6818083,50,5000
,,0.005519585,556541,0.55195856,38.28624,-97.0,[ 0.183 -0.106 -0.142 ... -0.414 -0.425  0.026],-100.333336,-100.0,17.058722,2.4345734,-66.63562,7.3764105,13.556729,4986.9443,0.034152184,0.0014507202,100,-97.0,3097.2857139110565,100.0,-54.362465,3.4152184,102.64,0.0070077092,1.4507202e-05,0.700771,51,5100
,,0.0061225193,567434,0.61225194,33.68054,-96.0,[ 0.183 -0.106 -0.142 ... -0.414 -0.421  0.018],-99.333336,-100.0,19.595919,2.4404259,-67.72246,7.0438557,14.19677,7164.578,0.0454614,0.0025151349,100,-96.0,3147.759510278702,100.0,-55.16292,4.54614,108.93,0.008591345,2.5151348e-05,0.85913444,52,5200
,,0.0050294697,577641,0.502947,40.9246,-92.0,[ 0.183 -0.106 -0.142 ... -0.415 -0.418  0.021],-95.333336,-100.0,27.12932,2.4042342,-57.32343,7.207624,13.874198,3664.3381,0.043608192,0.004848928,100,-92.0,3196.7436912059784,100.0,-44.907402,4.3608193,102.07,0.006042732,4.848928e-05,0.6042732,53,5300
,,0.0065341443,588037,0.6534145,29.481728,-96.0,[ 0.182 -0.105 -0.142 ... -0.414 -0.426 -0.007],-99.333336,-100.0,19.595919,2.3886752,-64.69959,7.605772,13.147909,3466.5972,0.07772951,0.0027137203,100,-96.0,3260.6525208950043,100.0,-52.612907,7.772951,103.96,0.010105623,2.7137203e-05,1.0105623,54,5400
,,0.0043673874,598782,0.4367387,29.070345,-96.0,[ 0.182 -0.105 -0.141 ... -0.413 -0.429 -0.02 ],-99.333336,-100.0,19.595919,2.402348,-57.688835,4.830831,20.700373,4710.5464,0.054814883,0.0018428516,100,-96.0,3331.5463931560516,100.0,-42.522945,5.481488,107.45,0.0068219807,1.8428516e-05,0.68219817,55,5500
,,0.007947354,609040,0.7947355,9.124675,-94.0,[ 0.181 -0.104 -0.14  ... -0.416 -0.433 -0.002],-97.333336,-100.0,23.748684,2.4003916,-58.02814,4.4637136,22.40287,4687.654,0.20382297,0.0023336853,100,-94.0,3390.9581487178802,100.0,-42.250916,20.382298,102.58,0.025080541,2.3336852e-05,2.5080543,56,5600
,,0.0059261043,619438,0.5926104,39.20798,-96.0,[ 0.181 -0.104 -0.141 ... -0.419 -0.427 -0.01 ],-99.333336,-100.0,19.595919,2.3632855,-65.79952,6.1449795,16.273447,3384.4685,0.052491855,7.542279e-05,100,-96.0,3455.4463124275208,100.0,-52.352734,5.2491856,103.98,0.007379134,7.5422787e-07,0.7379135,57,5700
,,0.0044475715,628660,0.44475716,27.308971,-99.0,[ 0.181 -0.104 -0.141 ... -0.414 -0.439 -0.035],-102.333336,-100.0,9.949874,2.385956,-54.14889,5.8464775,17.104317,3962.4534,0.04112612,0.0036823954,100,-99.0,3520.3781073093414,100.0,-40.363102,4.1126122,92.22,0.007256223,3.6823953e-05,0.72562236,58,5800
,,0.0035704863,638025,0.3570486,33.359573,-98.0,[ 0.181 -0.104 -0.141 ... -0.416 -0.417 -0.035],-101.333336,-100.0,14.0,2.3826108,-49.248642,5.236014,19.098497,2545.655,0.03859262,0.001391346,100,-98.0,3568.9863436222076,100.0,-34.681366,3.8592622,93.65,0.0050464496,1.391346e-05,0.504645,59,5900
,,0.0055981707,647801,0.5598171,42.74774,-94.0,[ 0.18  -0.104 -0.139 ... -0.42  -0.406 -0.049],-97.333336,-100.0,23.748684,2.3749866,-67.96557,5.378704,18.591839,4320.7344,0.040007323,0.006066018,100,-94.0,3626.0169405937195,100.0,-53.592815,4.0007324,97.76,0.006478668,6.0660175e-05,0.6478669,60,6000
,,0.0066480525,657853,0.66480523,36.269505,-95.0,[ 0.181 -0.104 -0.139 ... -0.423 -0.403 -0.06 ],-98.333336,-100.0,21.794495,2.3903613,-65.90198,10.281345,9.726354,3798.4539,0.06102033,0.005580108,100,-95.0,3682.129801273346,100.0,-55.50628,6.102033,100.52,0.008812461,5.580108e-05,0.88124615,61,6100
,,0.004949725,666766,0.49497247,34.031773,-99.0,[ 0.18  -0.104 -0.139 ... -0.424 -0.391 -0.057],-102.333336,-100.0,9.949874,2.3479285,-62.989582,6.0861387,16.430779,4798.9717,0.03476743,0.0020925964,100,-99.0,3733.950194835663,100.0,-49.47795,3.4767432,89.13,0.0068913787,2.0925963e-05,0.6891379,62,6200
,,0.0032849803,676189,0.32849804,37.491043,-97.0,[ 0.179 -0.104 -0.138 ... -0.428 -0.415 -0.075],-100.333336,-100.0,17.058722,2.311263,-50.980247,3.1870952,31.376534,1841.0222,0.02159949,0.00010444468,100,-97.0,3792.190370082855,100.0,-32.30866,2.159949,94.23,0.004241702,1.0444468e-06,0.42417023,63,6300
,,0.0060694125,685452,0.6069412,49.776268,-94.0,[ 0.179 -0.104 -0.138 ... -0.432 -0.433 -0.094],-97.333336,-100.0,23.748684,2.3098335,-70.33121,8.327718,12.008092,3898.5427,0.03442618,0.0026668254,100,-94.0,3840.3841738700867,100.0,-58.78031,3.442618,92.63,0.006096631,2.6668255e-05,0.60966307,64,6400
,,0.0043490627,694889,0.43490627,22.234314,-95.0,[ 0.178 -0.105 -0.137 ... -0.433 -0.424 -0.104],-98.333336,-100.0,21.794495,2.3076034,-52.29973,3.5203938,28.405912,2800.3623,0.06240682,0.002230426,100,-95.0,3883.0240910053253,100.0,-34.533997,6.240682,94.37,0.008133507,2.230426e-05,0.81335074,65,6500
,,0.0034826677,704191,0.34826678,34.36521,-96.0,[ 0.179 -0.105 -0.137 ... -0.43  -0.431 -0.1  ],-99.333336,-100.0,19.595919,2.3046918,-46.62979,5.062334,19.753735,2011.2305,0.026092209,0.0009957688,100,-96.0,3931.3322093486786,100.0,-31.814734,2.609221,93.02,0.004813042,9.957688e-06,0.4813042,66,6600
,,0.007632253,713352,0.7632253,21.014462,-95.0,[ 0.179 -0.104 -0.137 ... -0.429 -0.428 -0.105],-98.333336,-100.0,21.794495,2.3083725,-70.77197,7.915161,12.633982,3966.9148,0.14144628,0.008210789,100,-95.0,3985.6246712207794,100.0,-58.923866,14.144629,91.61,0.014796786,8.2107894e-05,1.4796788,67,6700
,,0.005213739,722772,0.5213739,36.305996,-97.0,[ 0.178 -0.104 -0.137 ... -0.431 -0.433 -0.096],-100.333336,-100.0,17.058722,2.3124838,-63.746685,5.076616,19.698162,4546.517,0.038712855,0.004187866,100,-97.0,4041.930257797241,100.0,-48.95248,3.8712857,94.2,0.006905727,4.187866e-05,0.6905727,68,6800
,,0.0038692667,732341,0.38692668,30.763336,-96.0,[ 0.178 -0.104 -0.137 ... -0.43  -0.429 -0.096],-99.333336,-100.0,19.595919,2.3225272,-49.43181,6.3395195,15.774066,3160.5874,0.031539127,0.0015336958,100,-96.0,4097.972105503082,100.0,-36.192947,3.1539128,95.69,0.0058047036,1.5336958e-05,0.5804704,69,6900
,,0.005835853,741049,0.5835853,17.59191,-98.0,[ 0.178 -0.103 -0.137 ... -0.43  -0.411 -0.105],-101.333336,-100.0,14.0,2.367136,-59.86656,3.912851,25.556812,3231.9836,0.11234526,0.0018579449,100,-98.0,4153.472315788269,100.0,-43.015312,11.234527,87.08,0.012630857,1.8579449e-05,1.2630857,70,7000
,,0.0043706256,750247,0.43706256,33.343445,-97.0,[ 0.178 -0.103 -0.137 ... -0.431 -0.393 -0.078],-100.333336,-100.0,17.058722,2.345975,-58.78818,4.4924293,22.259672,3892.7595,0.034801293,0.0034743901,100,-97.0,4204.809943675995,100.0,-43.061462,3.4801292,91.98,0.006179592,3.47439e-05,0.61795926,71,7100
,,0.004189566,759245,0.4189566,33.909374,-96.0,[ 0.178 -0.103 -0.137 ... -0.431 -0.387 -0.105],-99.333336,-100.0,19.595919,2.318619,-57.430496,4.1190233,24.2776,3497.0703,0.03190291,0.00026421924,100,-96.0,4267.09531378746,100.0,-41.006397,3.190291,89.98,0.005848966,2.6421924e-06,0.5848966,72,7200
,,0.004649186,768646,0.46491864,30.688932,-99.0,[ 0.178 -0.103 -0.138 ... -0.433 -0.398 -0.121],-102.333336,-100.0,9.949874,2.3210266,-64.2952,3.492103,28.63604,4934.146,0.039889406,0.00089653174,100,-99.0,4325.692697048187,100.0,-46.45765,3.9889407,94.01,0.006986946,8.965317e-06,0.6986945,73,7300
,,0.00389893,778525,0.389893,26.42078,-97.0,[ 0.179 -0.104 -0.138 ... -0.432 -0.396 -0.121],-100.333336,-100.0,17.058722,2.3261707,-53.030193,4.8459544,20.63577,4299.4014,0.042621817,0.009107005,100,-97.0,4388.785803794861,100.0,-37.88799,4.2621818,98.79,0.0065065417,9.107005e-05,0.65065414,74,7400
,,0.0062267436,788258,0.62267435,44.420834,-96.0,[ 0.18  -0.103 -0.14  ... -0.429 -0.374 -0.138],-99.333336,-100.0,19.595919,2.3518314,-68.738785,14.832079,6.742143,5032.7446,0.047231954,0.014342429,100,-96.0,4454.251039505005,100.0,-60.083572,4.7231956,97.33,0.0069650398,0.00014342429,0.696504,75,7500
