EpThisIter,J_sample_variance,MinIWNorm,EpLenMean,InitialBound,MaxIW,StdIW,MinIW,Weights,TimeElapsed,InitialReturnMin,ESSRenyi,ReturnStepMaxmin,InitialReturnMax,InitialReturnStd,StdIWNorm,EpRewMean,ReturnStepMax,Iteration,TimestepsSoFar,ESSClassic,MeanEntropy,ReturnMeanIW,MaxIWNorm,InitialReturnMean,Bound,MeanIWNorm,MeanIW,EpisodesSoFar,EmpiricalD2
100,490.93466,5.442972e-06,103.42,-37.07365,3.3512254,0.555769,0.0005442972,[ 0.186  0.133  0.073 ... -0.327  0.     0.   ],11.056851387023926,-50.998573,1.2857256,100.0,-15.577975,7.4565544,0.0055576894,-100.0,100.0,1,10342,21.747566,2.803423,-11.056441,0.033512253,-36.5611,-15.576731,0.0029298854,0.2929886,100,77.77709
100,511.43524,4.4463854e-05,112.1,-34.594894,4.257807,0.7491944,0.0044463854,[ 0.186  0.133  0.074 ... -0.325 -0.022 -0.013],44.6078999042511,-50.998573,2.885069,100.0,-14.814499,8.959643,0.0074919434,-100.0,100.0,2,21552,29.601532,2.827401,-15.614794,0.042578068,-34.08234,-18.632399,0.0048581394,0.48581395,200,34.661217
100,319.07968,2.2871393e-06,112.21,-34.935383,3.0594726,0.5096281,0.00022871394,[ 0.187  0.133  0.074 ... -0.323 -0.014  0.004],72.83440446853638,-56.96012,1.0922415,100.0,-10.632818,9.711263,0.0050962805,-100.0,100.0,3,32773,24.676699,2.821414,-9.737682,0.030594725,-34.36291,-15.215328,0.0029169712,0.29169714,300,91.55484
