StdIWNorm,InitialReturnMin,EpRewMean,TimeElapsed,MinIWNorm,TimestepsSoFar,EpisodesSoFar,ESSClassic,MeanIWNorm,J_sample_variance,MeanEntropy,StdIW,EpThisIter,ESSRenyi,MaxIW,InitialBound,InitialReturnMax,Bound,EpLenMean,MeanIW,ReturnStepMax,InitialReturnMean,MaxIWNorm,EmpiricalD2,Iteration,ReturnStepMaxmin,Weights,InitialReturnStd,MinIW,ReturnMeanIW
0.009120758,-100.0,-98.0,400.84977769851685,1.9482444e-05,141346,1100,37.808727,0.007111519,8454.209,2.7033033,0.91207576,100,6.622661,7.523451,-99.005035,,-74.24713,155.43,0.71115184,100.0,-98.0,0.07523451,15.09967,11,,[ 0.2   -0.065 -0.117 ... -0.299 -0.087 -0.051],14.0,0.0019482444,-70.34173
0.0051037236,-100.0,-97.0,439.89757776260376,1.423245e-06,155275,1200,32.0005,0.003501166,2375.6426,2.6571653,0.5103724,100,0.76043475,2.3247716,-98.005035,,-43.82155,139.29,0.35011658,100.0,-97.0,0.023247715,131.50372,12,,[ 0.199 -0.065 -0.119 ... -0.3   -0.085 -0.05 ],17.058722,0.0001423245,-32.296272
0.0046695136,-100.0,-100.0,479.08155703544617,1.1398378e-06,168999,1300,25.18192,0.0027090237,2202.461,2.6474032,0.46695137,100,0.6568216,2.9454577,-101.005035,-100.0,-39.491295,137.24,0.27090237,100.0,-100.0,0.029454576,152.24834,13,100.0,[ 0.198 -0.065 -0.12  ... -0.3   -0.128 -0.053],,0.00011398378,-27.090237
0.0054461453,-100.0,-100.0,523.6318519115448,1.1123159e-06,184418,1400,22.089901,0.0028999418,2996.0105,2.6423395,0.54461455,100,0.697158,2.7168236,-101.005035,-100.0,-41.036377,154.19,0.28999418,100.0,-100.0,0.027168235,143.43951,14,100.0,[ 0.199 -0.065 -0.118 ... -0.3   -0.117 -0.073],,0.00011123159,-28.999418
0.005383926,-100.0,-96.0,561.5322585105896,2.993619e-06,198769,1500,19.620165,0.002659971,2930.3086,2.638911,0.5383926,100,0.44086283,3.5396528,-97.005035,,-41.022945,143.51,0.26599708,100.0,-96.0,0.035396527,226.82793,15,,[ 0.199 -0.064 -0.12  ... -0.299 -0.121 -0.074],19.595919,0.0002993619,-25.886265
0.0060213236,-100.0,-98.0,599.7131252288818,7.270295e-06,213111,1600,20.651485,0.0030718371,3667.7783,2.6364794,0.6021324,100,0.7605943,3.50346,-99.005035,,-41.62471,143.42,0.30718374,100.0,-98.0,0.035034597,131.47614,16,,[ 0.199 -0.065 -0.118 ... -0.301 -0.123 -0.075],14.0,0.0007270295,-30.10064
0.0049720923,-100.0,-98.0,647.1206147670746,1.0024414e-06,228838,1700,19.908983,0.0024789732,2498.5273,2.6093721,0.49720925,100,0.6443011,3.3273115,-99.005035,,-37.28219,157.27,0.24789734,100.0,-98.0,0.033273116,155.20694,17,,[ 0.199 -0.065 -0.119 ... -0.305 -0.126 -0.076],14.0,0.00010024414,-24.761219
0.00696716,-100.0,-100.0,689.1750195026398,4.776375e-06,244747,1800,28.314335,0.004378676,4903.163,2.6015124,0.696716,100,1.8181661,4.148053,-101.005035,-100.0,-51.24035,159.09,0.43786758,100.0,-100.0,0.04148053,55.000473,18,100.0,[ 0.203 -0.065 -0.12  ... -0.306 -0.176 -0.052],,0.00047763754,-43.78676
0.006416505,-100.0,-100.0,734.0802376270294,7.3365363e-06,259789,1900,42.39568,0.0055046766,4158.7417,2.6025515,0.6416505,100,2.630894,4.1206555,-101.005035,-100.0,-61.243042,150.42,0.55046767,100.0,-100.0,0.041206554,38.009895,19,100.0,[ 0.202 -0.064 -0.122 ... -0.307 -0.184 -0.053],,0.00073365367,-55.046764
0.005664454,-100.0,-100.0,777.5564494132996,2.3641244e-06,275274,2000,30.30493,0.0037351977,3241.0142,2.6398485,0.5664454,100,0.7424912,3.4201543,-101.005035,-100.0,-49.01569,154.85,0.3735198,100.0,-100.0,0.034201544,134.68173,20,100.0,[ 0.201 -0.064 -0.121 ... -0.307 -0.19  -0.045],,0.00023641244,-37.35198
0.0057731005,-100.0,-99.0,822.4195926189423,2.4134001e-06,291603,2100,28.375061,0.003633669,3372.8413,2.658985,0.5773101,100,0.6773669,3.4625373,-100.005035,,-48.44849,163.29,0.36336693,100.0,-99.0,0.034625374,147.63048,21,100.0,[ 0.202 -0.064 -0.123 ... -0.307 -0.155 -0.043],9.949874,0.00024134002,-36.23695
0.0069759395,-100.0,-99.0,861.9398505687714,5.892378e-06,305525,2200,22.680714,0.0037782183,4804.7334,2.6543431,0.697594,100,0.70598567,4.2223253,-100.005035,,-48.262344,139.22,0.3778219,100.0,-99.0,0.042223252,141.64594,22,,[ 0.202 -0.063 -0.123 ... -0.311 -0.138 -0.041],9.949874,0.0005892378,-36.300877
0.005749693,-100.0,-100.0,905.1253561973572,7.663307e-06,320366,2300,19.12461,0.002795972,3339.2903,2.6296823,0.57496935,100,0.94422257,4.7752314,-101.005035,-100.0,-38.30269,148.41,0.2795972,100.0,-100.0,0.047752313,105.907234,23,100.0,[ 0.202 -0.063 -0.124 ... -0.309 -0.132 -0.051],,0.0007663307,-27.959719
0.005550438,-100.0,-99.0,947.1323370933533,0.00025220844,334218,2400,44.44779,0.004964799,2962.5518,2.6144414,0.5550438,100,2.843178,2.8775554,-100.005035,,-53.8111,138.52,0.4964799,100.0,-99.0,0.028775552,35.17191,24,100.0,[ 0.202 -0.063 -0.123 ... -0.309 -0.152 -0.057],9.949874,0.025220845,-47.85063
0.0036453465,-100.0,-100.0,988.9590718746185,6.933459e-05,350484,2500,43.267204,0.0031834734,1342.2781,2.6084023,0.36453468,100,1.0889069,2.026779,-101.005035,-100.0,-41.46608,162.66,0.31834733,100.0,-100.0,0.020267788,91.83521,25,100.0,[ 0.201 -0.063 -0.123 ... -0.305 -0.142 -0.081],,0.006933459,-31.834734
0.006708098,-100.0,-100.0,1034.2260377407074,6.5529766e-06,366232,2600,33.33581,0.0047436054,4545.311,2.617138,0.6708098,100,1.4484501,4.1703463,-101.005035,-100.0,-55.786907,157.48,0.4743606,100.0,-100.0,0.041703463,69.039314,26,100.0,[ 0.2   -0.063 -0.122 ... -0.303 -0.144 -0.086],,0.00065529766,-47.436058
0.0053408095,-100.0,-99.0,1075.4045815467834,2.9703567e-06,383194,2700,32.97841,0.0037464034,2882.7544,2.5917504,0.534081,100,0.92540413,3.1349545,-100.005035,,-47.891014,169.62,0.37464035,100.0,-99.0,0.031349543,108.0609,27,,[ 0.201 -0.063 -0.123 ... -0.303 -0.154 -0.067],9.949874,0.00029703567,-37.443413
0.009090291,-100.0,-98.0,1125.7136943340302,2.6008913e-06,402361,2800,15.168122,0.00384383,1647.4644,2.5964339,0.9090291,100,1.0801141,8.497852,-99.005035,,-39.41141,191.67,0.38438302,100.0,-98.0,0.08497852,92.58281,28,,[ 0.201 -0.063 -0.123 ... -0.302 -0.165 -0.081],14.0,0.00026008915,-29.740942
0.008311515,-100.0,-99.0,1171.2314548492432,1.362782e-06,420111,2900,17.434393,0.0038193015,1664.1204,2.6574318,0.8311514,100,0.623112,7.6050854,-100.005035,,-43.32001,177.5,0.38193017,100.0,-99.0,0.076050855,160.48479,29,100.0,[ 0.202 -0.063 -0.124 ... -0.301 -0.167 -0.074],9.949874,0.0001362782,-30.58793
0.006429452,-100.0,-100.0,1219.1986238956451,7.938825e-05,437042,3000,46.614258,0.0060078716,4175.5405,2.6425662,0.6429452,100,3.5322013,3.0954847,-101.005035,-100.0,-65.42632,169.31,0.60078716,100.0,-100.0,0.030954847,28.310957,30,100.0,[ 0.202 -0.063 -0.123 ... -0.3   -0.149 -0.032],,0.0079388255,-60.078716
0.0043092314,-100.0,-100.0,1261.2112708091736,6.4374644e-06,451890,3100,40.105976,0.003526246,1875.7043,2.6135252,0.43092313,100,1.9641182,2.749586,-101.005035,-100.0,-42.43377,148.48,0.3526246,100.0,-100.0,0.027495861,50.913433,31,100.0,[ 0.203 -0.063 -0.123 ... -0.301 -0.176 -0.02 ],,0.00064374646,-35.26246
0.0052340627,-100.0,-100.0,1306.0581648349762,1.3354151e-05,468122,3200,33.945915,0.0037521734,2767.2134,2.577145,0.5234063,100,1.6335344,2.7840989,-101.005035,-100.0,-45.385277,162.32,0.37521732,100.0,-100.0,0.027840989,61.216953,32,100.0,[ 0.202 -0.063 -0.122 ... -0.302 -0.205 -0.019],,0.001335415,-37.521732
0.0067534703,-100.0,-98.0,1353.5243275165558,7.8196956e-07,486687,3300,21.499271,0.0035342886,4580.3604,2.5828187,0.67534703,100,1.0041448,4.3146424,-99.005035,,-44.399387,185.65,0.35342887,100.0,-98.0,0.043146424,99.587234,33,,[ 0.203 -0.063 -0.124 ... -0.3   -0.217 -0.044],14.0,7.819696e-05,-34.369774
0.0069868886,-100.0,-99.0,1403.625651359558,4.247809e-06,503826,3400,30.979828,0.0046809637,4948.509,2.5705466,0.6986889,100,2.4553144,4.2326603,-100.005035,,-52.967274,171.39,0.46809638,100.0,-99.0,0.042326603,40.72798,34,,[ 0.202 -0.063 -0.124 ... -0.302 -0.222 -0.033],9.949874,0.00042478094,-46.553276
0.005037319,-100.0,-100.0,1450.6164486408234,4.003556e-06,520022,3500,37.909702,0.0039360696,2563.089,2.585891,0.50373185,100,1.1747135,2.693095,-101.005035,-100.0,-48.633614,161.96,0.39360696,100.0,-100.0,0.026930949,85.12714,35,100.0,[ 0.202 -0.063 -0.124 ... -0.303 -0.237 -0.03 ],,0.00040035564,-39.360695
0.0057203597,-100.0,-100.0,1499.072337627411,8.139954e-06,536808,3600,24.01991,0.0032163195,3305.3047,2.615005,0.57203597,100,0.53994215,3.5768392,-101.005035,-100.0,-45.84076,167.86,0.32163194,100.0,-100.0,0.03576839,185.20503,36,100.0,[ 0.201 -0.063 -0.123 ... -0.301 -0.239 -0.013],,0.0008139954,-32.163193
0.00702044,-100.0,-100.0,1548.5492153167725,1.8556075e-05,555560,3700,25.730654,0.0041322345,4978.4434,2.6269066,0.702044,100,3.3024697,5.1476007,-101.005035,-100.0,-46.85283,187.52,0.41322345,100.0,-100.0,0.051476005,30.280369,37,100.0,[ 0.201 -0.063 -0.123 ... -0.298 -0.225  0.002],,0.0018556075,-41.322346
0.006514502,-100.0,-100.0,1597.7721796035767,2.6514283e-05,573235,3800,25.073196,0.0037684916,4286.742,2.624805,0.6514503,100,0.59721065,4.924974,-101.005035,-100.0,-50.690163,176.75,0.37684914,100.0,-100.0,0.04924974,167.44511,38,100.0,[ 0.201 -0.063 -0.123 ... -0.297 -0.225  0.014],,0.0026514283,-37.684914
0.005446858,-100.0,-99.0,1646.9433710575104,1.2206652e-06,589681,3900,31.679848,0.0037090532,2998.5364,2.6339881,0.5446858,100,1.1319196,3.114342,-100.005035,,-46.513073,164.46,0.37090537,100.0,-99.0,0.03114342,88.3455,39,,[ 0.201 -0.063 -0.122 ... -0.301 -0.225  0.012],9.949874,0.00012206653,-37.066494
0.0035410046,-100.0,-99.0,1697.1071243286133,4.3644495e-06,607067,4000,38.667606,0.002811611,1274.2466,2.652585,0.35410047,100,0.91278523,2.200731,-100.005035,,-38.40113,173.86,0.2811611,100.0,-99.0,0.02200731,109.554794,40,,[ 0.2   -0.063 -0.121 ... -0.299 -0.204  0.001],9.949874,0.00043644494,-27.88156
0.007960408,-100.0,-100.0,1748.4018313884735,1.0948626e-05,625621,4100,22.030262,0.004231381,6400.817,2.5861697,0.7960408,100,1.5575062,6.6457734,-101.005035,-100.0,-50.36699,185.54,0.42313808,100.0,-100.0,0.06645773,64.2052,41,100.0,[ 0.199 -0.063 -0.12  ... -0.297 -0.196  0.011],,0.0010948627,-42.31381
0.0057153986,-100.0,-100.0,1800.5703208446503,9.3965355e-06,643291,4200,37.0362,0.0043834313,3299.574,2.59204,0.5715399,100,0.8429314,3.1904945,-101.005035,-100.0,-54.781097,176.7,0.4383432,100.0,-100.0,0.031904943,118.63361,42,100.0,[ 0.2   -0.063 -0.121 ... -0.299 -0.238 -0.013],,0.00093965355,-43.83432
0.006017682,-100.0,-100.0,1846.6444776058197,7.739318e-07,660271,4300,44.34808,0.005371883,3657.8284,2.5876906,0.6017682,100,1.3781592,3.4908931,-101.005035,-100.0,-62.27999,169.8,0.5371883,100.0,-100.0,0.03490893,72.56056,43,100.0,[ 0.2   -0.063 -0.12  ... -0.3   -0.234 -0.011],,7.739318e-05,-53.71883
0.006096997,-100.0,-99.0,1890.1925292015076,1.2788814e-05,676920,4400,24.94931,0.0035153448,3709.7664,2.6015632,0.6096997,100,1.5531917,5.018443,-100.005035,,-42.119156,166.49,0.35153446,100.0,-99.0,0.05018443,64.38355,44,100.0,[ 0.2   -0.063 -0.12  ... -0.3   -0.244 -0.006],9.949874,0.0012788814,-34.054794
0.0052751442,-100.0,-100.0,1942.478348016739,3.4699708e-05,695338,4500,34.905106,0.0038628282,2810.8232,2.6130402,0.5275144,100,1.5429399,3.2418985,-101.005035,-100.0,-46.719387,184.18,0.3862828,100.0,-100.0,0.032418985,64.81134,45,100.0,[ 0.2   -0.063 -0.12  ... -0.299 -0.242  0.005],,0.003469971,-38.62828
0.0048067914,-100.0,-100.0,1991.6722598075867,3.889913e-06,712999,4600,28.555082,0.0030388643,2333.8635,2.6094325,0.48067918,100,0.9336136,2.9150815,-101.005035,-100.0,-40.790215,176.61,0.30388644,100.0,-100.0,0.029150814,107.110695,46,100.0,[ 0.2   -0.063 -0.12  ... -0.298 -0.244  0.019],,0.00038899132,-30.388645
0.0049187713,-100.0,-100.0,2037.7259275913239,2.65608e-06,729587,4700,36.696693,0.0037450439,2443.8694,2.614255,0.4918771,100,1.0339931,2.7933836,-101.005035,-100.0,-47.334232,165.88,0.3745044,100.0,-100.0,0.027933836,96.71244,47,100.0,[ 0.199 -0.063 -0.119 ... -0.298 -0.243  0.015],,0.000265608,-37.45044
0.0055074748,-100.0,-100.0,2084.294023990631,4.7234937e-07,747401,4800,26.833115,0.0033352687,3063.8667,2.6367788,0.5507475,100,0.770573,3.0708768,-101.005035,-100.0,-44.801895,178.14,0.33352688,100.0,-100.0,0.030708767,129.77356,48,100.0,[ 0.199 -0.063 -0.119 ... -0.297 -0.25   0.026],,4.723494e-05,-33.352688
0.0078012734,-100.0,-99.0,2133.387680530548,6.0367406e-06,765381,4900,21.48444,0.0040808413,6154.73,2.6239755,0.78012735,100,0.6520501,5.630147,-100.005035,,-53.15405,179.8,0.4080841,100.0,-99.0,0.056301467,153.36246,49,,[ 0.2   -0.063 -0.12  ... -0.295 -0.244  0.043],9.949874,0.0006036741,-40.707703
0.0060606482,-100.0,-99.0,2181.0644612312317,1.8861316e-06,783172,5000,23.938524,0.0034000508,3551.1692,2.594973,0.60606486,100,0.8293447,3.0602279,-100.005035,,-43.406654,177.91,0.34000507,100.0,-99.0,0.030602278,120.577126,50,,[ 0.199 -0.063 -0.121 ... -0.293 -0.255  0.041],9.949874,0.00018861316,-32.37057
0.006605414,-100.0,-100.0,2232.9365663528442,3.8825715e-06,800771,5100,28.97912,0.0042193895,4407.2217,2.6125007,0.6605414,100,1.4102824,4.516601,-101.005035,-100.0,-50.656998,175.99,0.421939,100.0,-100.0,0.04516601,70.90778,51,100.0,[ 0.199 -0.063 -0.122 ... -0.292 -0.273  0.03 ],,0.00038825715,-42.193897
0.008555285,-100.0,-97.0,2276.7858126163483,1.3299405e-05,816369,5200,23.453218,0.0047355695,8402.713,2.6017478,0.8555285,100,1.9218742,6.039581,-98.005035,100.0,-42.50779,155.98,0.47355697,100.0,-97.0,0.060395807,52.032543,52,,[ 0.199 -0.063 -0.122 ... -0.292 -0.264  0.039],22.15852,0.0013299405,-35.25809
0.0044425167,-100.0,-100.0,2326.136335134506,1.7167506e-05,832821,5300,26.46191,0.002664916,1993.5308,2.5881262,0.4442517,100,0.6518473,2.6052504,-101.005035,-100.0,-39.09744,164.52,0.26649156,100.0,-100.0,0.026052503,153.41016,53,100.0,[ 0.2   -0.062 -0.124 ... -0.292 -0.285  0.049],,0.0017167506,-26.649157
0.0065708435,-100.0,-99.0,2371.641194820404,7.632436e-06,851445,5400,31.70099,0.0044766213,4368.0938,2.5800934,0.6570844,100,0.83931404,3.4375155,-100.005035,,-55.652477,186.24,0.44766217,100.0,-99.0,0.034375153,119.14491,54,,[ 0.2   -0.062 -0.123 ... -0.295 -0.299  0.05 ],9.949874,0.00076324365,-44.682137
0.0058079595,-100.0,-99.0,2421.5285074710846,2.2610432e-06,869989,5500,32.453793,0.004025833,3413.0273,2.5725026,0.58079594,100,1.1251794,3.8384666,-100.005035,,-49.65528,185.44,0.4025833,100.0,-99.0,0.038384665,88.87472,55,,[ 0.2   -0.062 -0.121 ... -0.298 -0.305  0.047],9.949874,0.00022610431,-40.18045
0.0061331736,-100.0,-100.0,2463.648486852646,6.2847525e-06,887870,5600,31.728418,0.00418109,3799.5776,2.569383,0.6133174,100,1.0942341,3.0881414,-101.005035,-100.0,-51.418774,178.81,0.41810903,100.0,-100.0,0.030881414,91.38812,56,100.0,[ 0.199 -0.062 -0.121 ... -0.297 -0.312  0.047],,0.0006284753,-41.8109
0.0051829363,-100.0,-99.0,2510.8830144405365,5.3767385e-06,905022,5700,24.244505,0.0029320777,2714.1807,2.5653827,0.5182936,100,1.0665215,3.2086155,-100.005035,,-39.039482,171.52,0.29320776,100.0,-99.0,0.032086156,93.76276,57,,[ 0.199 -0.062 -0.121 ... -0.297 -0.304  0.035],9.949874,0.0005376739,-29.307585
0.007133455,-100.0,-100.0,2557.2628569602966,2.7151025e-06,922665,5800,22.47608,0.0038409827,5140.0186,2.5673826,0.7133455,100,0.9371615,4.1805067,-101.005035,-100.0,-48.791687,176.43,0.3840983,100.0,-100.0,0.041805066,106.70519,58,100.0,[ 0.199 -0.063 -0.119 ... -0.298 -0.311  0.038],,0.00027151025,-38.40983
0.019566793,-100.0,-98.0,2611.8887190818787,5.652646e-05,942110,5900,8.585137,0.005996321,2006.6558,2.5264273,1.9566795,100,5.849932,19.561935,-99.005035,,-44.499947,194.45,0.5996321,100.0,-98.0,0.19561934,17.094215,59,,[ 0.199 -0.063 -0.121 ... -0.296 -0.298  0.027],14.0,0.005652646,-40.344604
0.0064546186,-100.0,-100.0,2659.069355249405,2.5311738e-06,959642,6000,21.96249,0.0034242047,4208.2935,2.5039694,0.6454619,100,0.40409812,3.6052747,-101.005035,-100.0,-50.052307,175.32,0.34242046,100.0,-100.0,0.036052745,247.46465,60,100.0,[ 0.198 -0.063 -0.12  ... -0.296 -0.302 -0.009],,0.00025311738,-34.242046
0.006821673,-100.0,-100.0,2708.2608666419983,1.2785279e-05,978210,6100,27.102211,0.004159452,4700.5283,2.5019684,0.6821673,100,2.605423,4.5724525,-101.005035,-100.0,-47.821007,185.68,0.41594517,100.0,-100.0,0.045724526,38.381485,61,100.0,[ 0.2   -0.063 -0.122 ... -0.298 -0.311 -0.023],,0.0012785279,-41.594517
0.0072041624,-100.0,-99.0,2756.628425836563,1.3038453e-05,993806,6200,37.66142,0.005599554,5249.603,2.4724126,0.72041625,100,3.410522,4.6055064,-100.005035,,-61.3701,155.96,0.5599554,100.0,-99.0,0.046055064,29.321026,62,,[ 0.199 -0.063 -0.122 ... -0.3   -0.302 -0.034],9.949874,0.0013038453,-55.92793
0.003473462,-100.0,-100.0,2802.1622285842896,2.4271924e-07,1009312,6300,31.12527,0.002335012,1218.6807,2.4717443,0.34734622,100,0.65129095,2.1485672,-101.005035,-100.0,-35.80372,155.06,0.23350121,100.0,-100.0,0.021485671,153.54121,63,100.0,[ 0.199 -0.063 -0.123 ... -0.299 -0.311 -0.055],,2.4271925e-05,-23.35012
0.0043219235,-100.0,-100.0,2848.3609642982483,7.902823e-07,1026424,6400,40.514446,0.00356678,1886.7701,2.4743545,0.4321924,100,1.0102433,2.7349198,-101.005035,-100.0,-45.66709,171.12,0.356678,100.0,-100.0,0.027349196,98.98606,64,100.0,[ 0.2   -0.063 -0.122 ... -0.299 -0.319 -0.047],,7.902823e-05,-35.667797
0.0052858097,-100.0,-99.0,2894.7045769691467,4.0910277e-06,1044112,6500,27.962152,0.0032931878,2825.2913,2.4990268,0.528581,100,0.6665634,3.2826211,-100.005035,,-45.191635,176.88,0.32931876,100.0,-99.0,0.03282621,150.02324,65,,[ 0.2   -0.062 -0.124 ... -0.298 -0.315 -0.049],9.949874,0.00040910277,-32.881535
0.008403211,-100.0,-100.0,2941.1057658195496,3.554646e-07,1061504,6600,20.777266,0.004303428,7132.722,2.4787245,0.84032106,100,0.48350483,4.712309,-101.005035,-100.0,-57.488075,173.92,0.43034282,100.0,-100.0,0.04712309,206.82317,66,100.0,[ 0.2   -0.063 -0.123 ... -0.298 -0.309 -0.03 ],,3.554646e-05,-43.03428
0.018179365,-100.0,-99.0,2985.601308107376,1.6212069e-05,1078845,6700,8.228181,0.0054434724,5715.5776,2.5085373,1.8179368,100,0.8259507,17.01572,-100.005035,,-48.477737,173.41,0.5443473,100.0,-99.0,0.1701572,121.0726,67,,[ 0.201 -0.063 -0.123 ... -0.299 -0.304 -0.055],9.949874,0.001621207,-37.419006
0.008824163,-100.0,-100.0,3035.3919780254364,3.4488828e-06,1097348,6800,31.477957,0.005980833,7865.2393,2.5136082,0.88241637,100,2.10688,6.3668194,-101.005035,-100.0,-66.73242,185.03,0.5980833,100.0,-100.0,0.06366819,47.46355,68,100.0,[ 0.201 -0.063 -0.123 ... -0.299 -0.292 -0.038],,0.00034488828,-59.808334
0.0046883696,-100.0,-98.0,3080.6906530857086,2.4138444e-06,1115615,6900,25.463541,0.0027402923,2225.7737,2.5070395,0.46883696,100,0.48977083,3.2390137,-99.005035,,-41.64847,182.67,0.27402923,100.0,-98.0,0.032390136,204.17712,69,,[ 0.201 -0.063 -0.123 ... -0.299 -0.293 -0.031],14.0,0.00024138445,-27.28743
0.005492353,-100.0,-100.0,3132.283175468445,4.5018194e-07,1133210,7000,24.613398,0.0031383196,3047.065,2.4980466,0.5492353,100,0.45552307,3.1656203,-101.005035,-100.0,-46.27431,175.95,0.31383196,100.0,-100.0,0.031656202,219.52785,70,100.0,[ 0.201 -0.063 -0.123 ... -0.301 -0.29  -0.041],,4.5018194e-05,-31.383196
0.006062384,-100.0,-99.0,3179.30028796196,4.1256527e-07,1150453,7100,33.791264,0.0043309988,3713.3186,2.5089955,0.6062385,100,1.0883397,4.69418,-100.005035,,-52.932915,172.43,0.43309987,100.0,-99.0,0.0469418,91.88308,71,100.0,[ 0.201 -0.063 -0.125 ... -0.303 -0.291 -0.048],9.949874,4.1256528e-05,-43.299057
0.008810129,-100.0,-99.0,3231.666077852249,1.4875953e-05,1168103,7200,20.485033,0.0044717365,7842.6763,2.5016973,0.881013,100,2.041428,6.075096,-100.005035,,-51.723743,176.5,0.44717366,100.0,-99.0,0.06075096,48.985317,72,100.0,[ 0.201 -0.063 -0.125 ... -0.301 -0.291 -0.038],9.949874,0.0014875953,-44.689533
0.006490693,-100.0,-99.0,3284.9201743602753,2.8457855e-05,1186062,7300,45.076477,0.0058801295,4284.03,2.4990394,0.64906925,100,5.861831,3.0916214,-100.005035,,-62.613,179.59,0.5880129,100.0,-99.0,0.030916214,17.059515,73,,[ 0.201 -0.063 -0.124 ... -0.301 -0.287 -0.05 ],9.949874,0.0028457856,-58.461876
0.0045986315,-100.0,-100.0,3333.8526055812836,8.375531e-06,1202119,7400,21.511,0.0024074346,2136.1023,2.5068238,0.4598632,100,1.022753,2.6226137,-101.005035,-100.0,-34.012302,160.57,0.24074346,100.0,-100.0,0.026226137,97.77532,74,100.0,[ 0.201 -0.063 -0.125 ... -0.303 -0.314 -0.025],,0.0008375532,-24.074347
