ReturnMeanIW,MeanIWNorm,ReturnStepMaxmin,InitialReturnMin,EmpiricalD2,MinIW,MaxIWNorm,InitialBound,ReturnStepMax,EpRewMean,ESSClassic,InitialReturnStd,Weights,MeanEntropy,EpLenMean,MeanIW,ESSRenyi,J_sample_variance,MaxIW,Iteration,EpThisIter,TimestepsSoFar,EpisodesSoFar,StdIWNorm,StdIW,InitialReturnMax,MinIWNorm,TimeElapsed,InitialReturnMean,Bound
-35.559006,0.007856739,12.6768875,-222.44762,9.457948,0.008963668,0.048632648,-79.14508,100.0,-199.5004264549094,43.946365,63.78476,[ 0.193 -0.062 -0.127 ... -0.307 -0.128  0.011],2.6730978,131.59,0.785674,10.573118,2195.3455,4.863265,11,100,124588,1100,0.008873251,0.8873251,28.314302,8.963668e-05,377.26018738746643,-76.9094,-42.434574
-22.519398,0.0047256085,42.00682,-216.86688,19.63737,0.006271339,0.03068849,-64.0847,100.0,-162.91144827403934,45.872776,50.60251,[ 0.193 -0.062 -0.129 ... -0.306 -0.136 -0.028],2.6824124,126.58,0.47256085,5.092332,1071.9569,3.068849,12,100,137246,1200,0.005133199,0.5133199,11.952364,6.271339e-05,416.7322986125946,-61.905117,-32.178066
-34.958405,0.0072369184,15.605064,-285.87186,10.676388,0.0055114725,0.06366127,-93.91167,100.0,-250.21731431942408,33.912365,70.46468,[ 0.193 -0.062 -0.128 ... -0.303 -0.126 -0.03 ],2.6532626,136.34,0.72369176,9.366464,1956.3468,6.366127,13,100,150880,1300,0.010102635,1.0102636,22.58803,5.5114724e-05,450.388471364975,-91.03855,-44.346252
-18.184053,0.0056614485,22.155365,-214.15466,11.734577,0.0017485181,0.06871539,-63.2606,100.0,-169.1873105780741,27.00548,50.622585,[ 0.194 -0.061 -0.129 ... -0.305 -0.132 -0.052],2.6123652,131.14,0.5661448,8.521824,1024.0707,6.8715396,14,100,163994,1400,0.009307792,0.93077934,21.27402,1.7485181e-05,486.8163344860077,-61.108265,-25.557043
-23.105356,0.0075095105,10.992516,-211.78096,10.356123,0.00088790426,0.054013345,-56.961628,100.0,-173.71808526707358,39.350624,46.205875,[ 0.194 -0.061 -0.13  ... -0.304 -0.144 -0.082],2.5966794,150.95,0.750951,9.656123,983.5207,5.401335,15,100,179089,1500,0.009322855,0.9322855,28.615772,8.879042e-06,524.9081251621246,-54.833153,-29.954998
-15.606553,0.0074498635,16.571922,-202.80841,6.7512193,0.0049995016,0.03274175,-43.475338,100.0,-127.8615952812551,49.9574,42.392353,[ 0.194 -0.06  -0.131 ... -0.303 -0.155 -0.086],2.572017,145.48,0.74498636,14.8121395,561.4362,3.2741752,16,100,193637,1600,0.0074562123,0.74562126,20.175163,4.9995015e-05,564.9641931056976,-41.43703,-20.902693
-4.376104,0.0076835733,29.64225,-144.11304,18.512386,0.00028453162,0.24035107,-35.437126,100.0,-106.52057586641435,8.799682,38.64791,[ 0.195 -0.06  -0.131 ... -0.302 -0.189 -0.077],2.4774866,134.45,0.76835734,5.4017887,2241.6233,24.035107,17,100,207082,1700,0.024735913,2.4735913,30.842743,2.8453162e-06,602.6400299072266,-33.98874,-10.607952
-11.187055,0.0075191706,26.645164,-132.56654,10.167183,0.00027319673,0.041672,-31.659739,100.0,-105.09056516979479,45.481277,35.222836,[ 0.194 -0.059 -0.135 ... -0.3   -0.218 -0.142],2.4375002,138.16,0.7519171,9.8355665,571.44794,4.1672,18,100,220898,1800,0.008232401,0.82324004,27.553135,2.7319672e-06,639.5433294773102,-30.327394,-15.435369
2109.9644,0.37522423,0.31346893,-96.294815,9409.199,1.2172138e-06,36.983532,-20.077251,100.0,-101.27270054067685,1.0293012,30.911259,[ 0.193 -0.059 -0.136 ... -0.299 -0.251 -0.15 ],2.3210137,180.52,37.522423,0.0106278965,449319300.0,3698.3533,19,100,238950,1900,3.6793654,367.93658,57.312084,1.2172138e-08,683.3875842094421,-19.109455,2016.0868
-2.9199874,0.008074382,20.119682,-126.32535,12.055465,0.004278244,0.09936962,-26.428286,100.0,-85.40547420484594,23.996271,32.39753,[ 0.193 -0.059 -0.136 ... -0.297 -0.302 -0.215],2.3096256,147.89,0.80743825,8.294993,1184.0928,9.936962,20,100,253739,2000,0.0143699385,1.4369938,45.72383,4.2782438e-05,733.9803397655487,-25.158665,-7.328224
252.34172,0.12172623,41.49693,-114.498436,2739.8994,0.00023403706,11.350202,-8.865974,100.0,-43.12057762907753,1.1495328,22.521263,[ 0.193 -0.059 -0.136 ... -0.298 -0.288 -0.24 ],2.2910113,153.82,12.172622,0.03649769,6363140.0,1135.0201,21,100,269121,2100,1.1287891,112.87892,32.86461,2.3403704e-06,772.7208280563354,-7.7152224,192.10667
16.059692,0.02647007,4.9874496,-98.2618,57.24431,0.00017683742,1.6792524,-16.77363,100.0,-68.08145127289093,2.4340012,29.91296,[ 0.193 -0.061 -0.132 ... -0.295 -0.339 -0.208],2.2607388,169.35,2.6470068,1.7468985,23706.967,167.92525,22,100,286056,2200,0.1675884,16.758839,72.56567,1.7683742e-06,818.096137046814,-15.786062,8.587754
6502.121,2.6221006,28.301353,-56.98243,4063687.0,1.7689011e-07,261.40268,-4.6672235,100.0,-34.298391019074856,1.0061815,18.481829,[ 0.193 -0.061 -0.132 ... -0.296 -0.358 -0.219],2.2409966,138.97,262.21002,2.4608195e-05,4255332400.0,26140.268,23,100,299953,2300,26.008492,2600.8486,45.113922,1.768901e-09,858.3399085998535,-4.094529,5347.649
1175.8082,0.20799105,41.73654,-65.48928,21649.29,8.038114e-05,19.300182,-5.820568,100.0,-62.3212959121598,1.1587867,24.470488,[ 0.193 -0.062 -0.128 ... -0.288 -0.363 -0.234],2.1748772,229.2,20.799105,0.0046190894,136018580.0,1930.0182,24,100,322873,2400,1.9209317,192.09319,60.431664,8.038114e-07,929.3597314357758,-5.1623755,1078.9639
5145.353,0.81427985,69.58901,-53.614075,179555.62,7.3565315e-07,80.9617,11.591857,100.0,-13.961450044039397,1.0115466,23.658161,[ 0.194 -0.064 -0.124 ... -0.291 -0.399 -0.264],2.136734,283.07,81.427986,0.0005569305,2634582300.0,8096.1704,25,100,351180,2500,8.055139,805.5138,69.26384,7.3565314e-09,1009.1618661880493,12.287985,4850.376
22424.703,5.7993946,47.845394,-55.809128,8122398.5,1.1455982e-08,578.81226,7.1994686,100.0,-42.26507382499306,1.0038973,24.764174,[ 0.196 -0.063 -0.124 ... -0.292 -0.462 -0.239],2.1044884,277.07,579.9395,1.2311634e-05,50433597000.0,57881.227,26,100,378887,2600,57.59,5758.9995,59.41056,1.1455982e-10,1093.552456855774,7.7965674,20722.982
90985.38,34.343185,50.44986,-81.44505,109218550.0,1.6496905e-07,3434.273,1.87366,100.0,-70.58404833670045,1.0000263,28.00823,[ 0.194 -0.063 -0.126 ... -0.292 -0.46  -0.274],2.1292057,276.41,3434.3184,9.1559536e-07,827826500000.0,343427.3,27,100,406528,2700,341.70575,34170.582,63.372616,1.6496905e-09,1170.8360617160797,2.6922135,82430.87
8625.8125,1.8597221,41.06308,-107.07778,2533325.2,2.0879137e-05,184.43703,1.843123,100.0,-57.30269447653816,1.0166968,31.185219,[ 0.191 -0.064 -0.126 ... -0.295 -0.461 -0.248],2.1240377,242.13,185.97221,3.947381e-05,7444356600.0,18443.703,28,100,430741,2800,18.349882,1834.9882,61.305733,2.0879136e-07,1249.780005455017,2.919295,6912.931
16125.443,3.712698,53.673046,-64.70725,3280176.8,2.890677e-08,370.32715,15.660261,100.0,-28.85585013666594,1.0050952,27.6572,[ 0.189 -0.065 -0.126 ... -0.292 -0.461 -0.252],2.121381,291.89,371.2698,3.0486162e-05,25931354000.0,37032.715,29,100,459930,2900,36.846172,3684.6177,74.6742,2.890677e-10,1338.9798130989075,16.410765,14766.187
257178.7,54.331043,45.45516,-52.132156,1002774.3,3.2062417e-05,5432.315,16.71925,100.0,-32.91814983209889,1.0002908,27.596342,[ 0.187 -0.065 -0.127 ... -0.293 -0.501 -0.215],2.120175,321.5,5433.1045,9.972334e-05,6612741000000.0,543231.5,30,100,492080,3000,540.5077,54050.77,83.32906,3.2062417e-07,1438.6897099018097,17.556738,256340.05
4935.7153,1.457338,35.023582,-70.266235,1043010.75,2.321751e-07,145.36656,12.892106,100.0,-39.267638466155304,1.0050577,30.110762,[ 0.185 -0.065 -0.129 ... -0.289 -0.484 -0.234],2.1054077,304.66,145.7338,9.587629e-05,2423847200.0,14536.656,31,100,522546,3100,14.463429,1446.3431,79.991516,2.321751e-09,1505.2273302078247,13.696051,4114.663
13515.918,3.7680712,64.72725,-89.043236,4197725.0,6.5395847e-07,375.8323,15.118433,100.0,-31.714147332996646,1.0051934,27.174541,[ 0.186 -0.064 -0.129 ... -0.294 -0.507 -0.226],2.1318173,342.05,376.80716,2.3822427e-05,18197105000.0,37583.23,32,100,556751,3200,37.393883,3739.388,73.219345,6.5395844e-09,1613.5954310894012,16.013351,11682.378
50895.594,6.080627,38.83422,-39.102043,1472625.9,7.0414154e-07,606.8782,26.038582,100.0,14.136500047682478,1.0039062,23.456348,[ 0.185 -0.066 -0.126 ... -0.295 -0.503 -0.203],2.1193717,361.62,608.06274,6.790591e-05,258487700000.0,60687.82,33,100,592913,3300,60.382465,6038.2466,83.77663,7.0414155e-09,1716.644225358963,26.88057,49873.83
1595.748,0.3551273,49.166847,-28.51396,83039.11,1.088516e-05,34.853786,25.886019,100.0,1.1525598631888476,1.0381248,22.835032,[ 0.186 -0.066 -0.126 ... -0.297 -0.541 -0.178],2.0915055,358.66,35.51273,0.0012042519,248954780.0,3485.379,34,100,628779,3400,3.4673145,346.73148,74.5076,1.08851594e-07,1806.9239976406097,26.634846,1379.9615
3116.7363,0.44975716,47.851326,-50.61537,162340.52,2.7800033e-06,44.408474,27.457981,100.0,17.031038057508713,1.025702,25.429144,[ 0.187 -0.065 -0.125 ... -0.293 -0.583 -0.164],2.1259165,319.77,44.97571,0.00061598915,965111200.0,4440.8477,35,100,660756,3500,4.4180303,441.80304,76.85308,2.7800032e-08,1900.7412838935852,28.230383,2805.5237
1369.5084,0.3070935,34.535126,-56.33304,52586.95,3.2454624e-05,17.216639,26.857264,100.0,-0.7763429654350145,2.041056,22.718508,[ 0.187 -0.066 -0.123 ... -0.291 -0.569 -0.143],2.0840423,329.49,30.70935,0.0019016125,152737700.0,1721.6638,36,100,693705,3600,2.1274788,212.74788,77.03546,3.2454622e-07,1995.8321452140808,27.631496,1191.9619
67592.45,13.805179,64.035065,-26.944069,37004588.0,7.8686234e-08,1380.3483,33.436592,100.0,10.037545819808594,1.0002457,20.738571,[ 0.186 -0.066 -0.122 ... -0.291 -0.578 -0.176],2.0622478,397.19,1380.5178,2.7023675e-06,456813900000.0,138034.83,37,100,733424,3700,137.34276,13734.275,79.43611,7.8686235e-10,2109.1594223976135,34.234955,62735.9
2301.24,0.5114387,62.11152,-36.1961,207111.69,2.9628254e-06,49.59328,29.135176,100.0,5.261812361748903,1.0627866,21.559921,[ 0.186 -0.068 -0.119 ... -0.29  -0.576 -0.2  ],2.0598216,402.7,51.14387,0.00048283127,502878600.0,4959.328,38,100,773694,3800,4.934582,493.4582,72.98454,2.9628254e-08,2219.3960444927216,29.868702,1967.4175
1652.2965,0.38593712,67.75865,-127.83017,102516.29,9.29767e-06,37.344864,32.51808,100.0,2.7736688502837903,1.0674791,26.769846,[ 0.187 -0.066 -0.122 ... -0.294 -0.579 -0.199],2.0832968,435.13,38.593723,0.00097545475,263214540.0,3734.4866,39,100,817207,3900,3.7154076,371.5408,80.87301,9.29767e-08,2334.281102657318,33.802826,1240.9458
29466.264,6.367946,68.577385,-45.64559,14126835.0,1.1093357e-08,635.5124,24.887482,100.0,-17.24330138048989,1.0040385,26.392504,[ 0.188 -0.066 -0.12  ... -0.294 -0.569 -0.186],2.0778902,395.72,636.79456,7.0787264e-06,86620360000.0,63551.24,40,100,856779,4000,63.23142,6323.142,77.43554,1.1093357e-10,2440.81205868721,25.665743,26541.133
43407.668,10.793941,66.97597,-85.61774,3635347.8,3.2071053e-08,1079.128,26.473885,100.0,-11.03982057578065,1.0004932,27.680431,[ 0.189 -0.066 -0.12  ... -0.295 -0.571 -0.189],2.0690274,423.54,1079.3942,2.7507685e-05,188455860000.0,107912.81,41,100,899133,4100,107.37162,10737.163,78.582634,3.207105e-10,2562.4601373672485,27.334375,41767.008
8888.21,1.949071,60.525257,-62.694214,3604380.2,1.5333315e-07,194.66727,23.93608,100.0,-6.973013991572247,1.0024655,25.98454,[ 0.188 -0.067 -0.118 ... -0.294 -0.606 -0.163],2.0289814,417.69,194.9071,2.7744021e-05,7885675000.0,19466.727,42,100,940902,4200,19.368908,1936.8911,75.18699,1.5333315e-09,2681.4242613315582,24.691738,7453.578
3296.9646,0.61912936,66.7515,-39.499268,173381.95,1.1862535e-06,59.531864,26.723671,100.0,-42.144673251634416,1.0809902,23.263527,[ 0.185 -0.068 -0.119 ... -0.294 -0.609 -0.2  ],2.0312488,427.04,61.912933,0.0005767613,1067822100.0,5953.1865,43,100,983606,4300,5.9225726,592.2572,78.81509,1.1862535e-08,2796.1243755817413,27.515793,2967.1318
27950.566,8.5578985,61.0067,-48.147873,9458444.0,3.2703348e-08,855.63464,22.692587,100.0,-42.28961382401554,1.0003631,25.01084,[ 0.189 -0.067 -0.119 ... -0.295 -0.598 -0.209],2.0830076,416.97,855.79,1.0572564e-05,78107040000.0,85563.47,44,100,1025303,4400,85.134415,8513.442,70.651825,3.2703346e-10,2900.860085248947,23.402666,25766.752
800.5801,0.25023845,59.339085,-40.09249,3991.3076,2.132016e-05,23.893305,30.069092,100.0,-21.103201653216352,1.0963972,21.852522,[ 0.189 -0.067 -0.12  ... -0.295 -0.554 -0.2  ],2.0654285,443.45,25.023846,0.025054445,55918024.0,2389.3306,45,100,1069648,4500,2.3767095,237.67094,73.03504,2.132016e-07,3017.4815757274628,30.803123,754.2064
62989.688,14.671883,63.56933,-46.622227,234668380.0,4.244812e-08,1467.0754,29.824629,100.0,-12.058664875526272,1.0001539,21.123087,[ 0.19  -0.066 -0.12  ... -0.293 -0.564 -0.209],2.0536926,438.95,1467.1882,4.2613325e-07,396729700000.0,146707.55,46,100,1113543,4600,145.97205,14597.205,75.2956,4.244812e-10,3115.205112218857,30.581383,51397.13
20575.125,3.925513,65.44354,-7.2409763,324111.28,2.9063672e-06,392.10287,37.025593,100.0,34.56504647731148,1.0022885,16.205055,[ 0.19  -0.065 -0.121 ... -0.292 -0.58  -0.205],2.108152,471.6,392.55133,0.000308536,42260763000.0,39210.29,47,100,1160703,4700,39.013298,3901.3303,79.274765,2.906367e-08,3221.268196582794,37.82234,20121.533
133739.06,25.65664,50.252323,-43.070576,3689522700.0,5.119529e-11,2565.6304,36.135517,100.0,31.988653174473082,1.0000263,19.912941,[ 0.192 -0.064 -0.121 ... -0.29  -0.532 -0.198],2.1210759,458.85,2565.664,2.7103777e-08,1788568300000.0,256563.03,48,100,1206588,4800,255.27698,25527.697,78.75747,5.119529e-13,3346.845204591751,36.927063,85659.64
4701.523,0.7669261,57.728127,-32.199017,262712.4,6.263326e-07,76.32744,39.14615,100.0,29.22154271447817,1.009589,19.806818,[ 0.19  -0.067 -0.115 ... -0.294 -0.545 -0.172],2.1229894,462.28,76.69262,0.00038064437,2196340000.0,7632.744,49,100,1252816,4900,7.5941257,759.41266,79.95557,6.263326e-09,3464.92218708992,39.949738,4289.642
62236.395,30.061604,65.56973,-66.20439,43160024.0,5.7440083e-08,3005.046,34.31732,100.0,2.6389144977040395,1.0007415,21.525328,[ 0.193 -0.065 -0.117 ... -0.295 -0.569 -0.146],2.0582874,465.71,3006.16,2.316959e-06,386718430000.0,300504.6,50,100,1299387,5000,298.99725,29899.717,79.417854,5.744008e-10,3578.512268304825,35.115505,56992.652
513.38446,0.087393425,69.5371,-32.700493,4455.252,5.1971118e-05,8.147597,32.9466,100.0,5.159931232311788,1.1498349,20.337162,[ 0.193 -0.064 -0.118 ... -0.292 -0.601 -0.178],2.026367,459.6,8.73934,0.02244542,24708248.0,814.7597,51,100,1345347,5100,0.810307,81.03071,80.20861,5.1971114e-07,3687.766430616379,33.752724,459.57736
33642.707,5.285446,59.854496,-61.813057,3988489.5,9.529261e-07,528.1396,38.816853,100.0,8.282812458345516,1.0015342,18.908087,[ 0.194 -0.064 -0.118 ... -0.293 -0.638 -0.174],2.0557234,482.16,528.5446,2.5072148e-05,113100640000.0,52813.957,52,100,1393563,5200,52.54882,5254.8823,78.94106,9.529261e-09,3809.392341375351,39.61024,32058.217
2889.369,0.37462178,63.773384,-44.754913,152001.33,1.8302994e-06,36.7189,33.90809,100.0,3.985035391671088,1.0408374,20.69836,[ 0.195 -0.064 -0.116 ... -0.296 -0.631 -0.151],2.0637674,464.44,37.462173,0.000657889,817129600.0,3671.89,53,100,1440007,5300,3.6528301,365.28305,77.857216,1.8302995e-08,3920.0006618499756,34.690586,2584.2952
27795.785,5.421511,65.98425,-16.956291,5231225.5,1.3950088e-08,542.00525,36.92002,100.0,2.6175955206326353,1.000538,15.274085,[ 0.195 -0.064 -0.117 ... -0.294 -0.628 -0.147],2.0341995,464.71,542.15106,1.911598e-05,77234280000.0,54200.527,54,100,1486478,5400,53.928703,5392.8696,69.8298,1.3950088e-10,4047.0441744327545,37.621834,26190.602
16393.479,4.8998094,68.455505,-41.97053,30369822.0,2.7044615e-09,489.71326,39.30309,100.0,-7.412570872282973,1.0010933,19.41806,[ 0.195 -0.065 -0.116 ... -0.295 -0.655 -0.149],2.0107462,456.73,489.98093,3.2927423e-06,26833789000.0,48971.33,55,100,1532151,5500,48.725586,4872.559,74.52191,2.7044615e-11,4160.172401666641,40.052063,12265.975
64225.57,10.756462,68.88003,-27.218813,236874050.0,3.50337e-07,1075.4932,30.754246,100.0,-29.50843287358474,1.0002847,20.900362,[ 0.197 -0.065 -0.114 ... -0.299 -0.655 -0.172],2.0114765,459.15,1075.6462,4.2216527e-07,412406000000.0,107549.32,56,100,1578066,5600,107.01007,10701.007,80.272156,3.5033698e-09,4282.413390636444,31.561012,51808.875
74765.02,25.429838,62.800957,-45.62782,1023656.4,4.202234e-06,2539.784,31.13713,100.0,-16.180447098851797,1.0025198,22.85787,[ 0.199 -0.064 -0.115 ... -0.3   -0.684 -0.143],2.0256312,444.15,2542.9836,9.768903e-05,556659970000.0,253978.39,57,100,1622481,5700,252.70224,25270.227,75.11604,4.202234e-08,4409.688100814819,31.892073,74001.2
38406.074,5.679856,70.36046,-47.351284,180885400.0,1.2102098e-08,567.427,30.55313,100.0,29.877979020919298,1.0019698,24.284348,[ 0.199 -0.064 -0.115 ... -0.295 -0.676 -0.137],1.988603,403.85,567.9857,5.528362e-07,147327750000.0,56742.703,58,100,1662866,5800,56.457714,5645.773,70.34278,1.2102097e-10,4519.957605838776,31.260105,28897.756
14434.363,2.6020641,60.954887,-45.762047,11629357.0,4.515546e-08,259.4048,34.607456,100.0,21.612957849154192,1.0061862,22.021381,[ 0.198 -0.063 -0.118 ... -0.3   -0.703 -0.146],1.9784502,459.0,260.2064,8.598928e-06,20681654000.0,25940.479,59,100,1708766,5900,25.80969,2580.969,80.24064,4.515546e-10,4639.768013954163,35.413906,11684.225
21218.262,3.404855,60.742428,-55.72796,1769207.4,2.192842e-07,340.20844,34.47283,100.0,17.687524744458013,1.0016292,24.598598,[ 0.2   -0.061 -0.123 ... -0.299 -0.689 -0.171],1.9918822,464.75,340.48547,5.6522487e-05,44985340000.0,34020.844,60,100,1755241,6000,33.850037,3385.004,77.7508,2.192842e-09,4772.376188516617,35.254257,20178.877
4128.1694,0.6559105,44.327568,-41.786068,770574.06,3.8213275e-06,63.537327,40.428177,100.0,32.42035181734805,1.0648978,21.29251,[ 0.199 -0.061 -0.123 ... -0.295 -0.658 -0.188],1.9764977,453.44,65.59106,0.00012977338,1664022800.0,6353.733,61,100,1800585,6100,6.322165,632.2166,85.44547,3.8213273e-08,4910.056202888489,41.286938,3374.3303
47703.457,6.1876817,49.2632,-14.697779,11303695.0,1.2969245e-09,618.3239,39.12207,100.0,47.12582117492964,1.0014372,18.281199,[ 0.198 -0.062 -0.121 ... -0.29  -0.655 -0.207],1.9628905,441.37,618.7682,8.846665e-06,227400710000.0,61832.395,62,100,1844722,6200,61.52201,6152.2017,83.62575,1.2969245e-11,5041.41205406189,39.96254,44877.715
49011.66,9.674093,71.88907,-0.67157745,294732640.0,2.7173155e-09,967.1111,42.484493,100.0,46.125326379100834,1.0006169,15.837354,[ 0.198 -0.062 -0.12  ... -0.293 -0.65  -0.225],1.9221911,473.84,967.40936,3.3929055e-07,240126720000.0,96711.11,63,100,1892106,6300,96.226036,9622.605,78.41707,2.7173154e-11,5165.336108446121,43.272614,35481.37
4184.717,0.88630784,61.00644,-28.54363,1001177.94,5.8303976e-06,88.386154,40.900295,100.0,43.73781355242218,1.0055411,18.491793,[ 0.199 -0.062 -0.121 ... -0.294 -0.656 -0.26 ],1.9111998,476.7,88.63078,9.9882345e-05,1745661700.0,8838.615,64,100,1939776,6400,8.794074,879.40735,80.73266,5.8303975e-08,5295.38410615921,41.71169,3372.8452
12021.904,2.1055753,61.11389,2.119607,1237328.5,2.0320472e-07,210.37091,47.11598,100.0,43.888854266920454,1.001775,14.399385,[ 0.197 -0.063 -0.122 ... -0.292 -0.68  -0.247],1.9541831,483.06,210.55756,8.081928e-05,14427067000.0,21037.092,65,100,1988082,6500,20.931454,2093.1455,80.594604,2.0320472e-09,5430.132024765015,47.92598,11120.892
2729.2505,0.56871593,67.63519,4.234683,280401.25,4.154322e-06,56.401165,41.377674,100.0,27.9122936052102,1.0167409,17.375,[ 0.197 -0.063 -0.124 ... -0.292 -0.701 -0.183],1.9805496,467.94,56.871597,0.0003566318,732586500.0,5640.1167,66,100,2034876,6600,5.611399,561.13995,77.243935,4.154322e-08,5571.867235898972,42.154003,2318.1606
40216.285,11.835147,64.78232,-2.1818056,87761340.0,2.2675353e-05,1183.0334,37.56183,100.0,25.754502801082698,1.0008141,16.098154,[ 0.197 -0.062 -0.124 ... -0.293 -0.674 -0.183],1.9580244,468.72,1183.5149,1.1394538e-06,161586270000.0,118303.35,67,100,2081748,6700,117.70986,11770.986,79.999794,2.2675353e-07,5721.4441294670105,38.36586,32684.066
55609.176,10.152164,61.42776,-27.732609,26976102.0,4.0220627e-10,1014.7356,37.56793,100.0,24.156431031566022,1.0009478,15.25027,[ 0.197 -0.062 -0.123 ... -0.296 -0.682 -0.198],1.8938253,478.16,1015.21643,3.706985e-06,309050100000.0,101473.56,68,100,2129564,6800,100.96444,10096.445,72.25356,4.0220626e-12,5850.516257286072,38.29411,51837.527
23240.22,9.557904,59.42469,-18.680065,85342930.0,3.167765e-08,955.074,36.810562,100.0,31.823028341517535,1.0015004,16.899015,[ 0.198 -0.062 -0.122 ... -0.3   -0.706 -0.238],1.9296709,477.55,955.7903,1.1717433e-06,53864730000.0,95507.4,69,100,2177319,6900,95.027954,9502.793,68.995605,3.167765e-10,5981.260159254074,37.503998,16834.21
29980.582,6.730942,49.567905,-13.634509,4184505.5,4.7581392e-07,672.59656,39.0562,100.0,43.87778291375792,1.0014801,15.612019,[ 0.199 -0.061 -0.125 ... -0.3   -0.686 -0.222],1.8593588,484.52,673.09424,2.3897686e-05,89760195000.0,67259.66,70,100,2225771,7000,66.92202,6692.2026,74.237854,4.758139e-09,6118.3680539131165,39.802315,28454.316
