SamplesThisIter,ESSRenyi,VarRet,AvgVanillaIw,AvgEpLen,Bound,IterType,VarDiscRet,AvgNormIw,VarNormIw,ESSClassic,VanillaAvgRet,Delta,BatchSize,EpsThisIter,MaxVanillaIw,MinNormIw,AvgRet,VarVanillaIw,MaxNormIw,AvgDiscRet,MinVanillaIw,eRenyi2,VarJ,J
50000,100.0,3767.45706411,1.0,6.0161232102,42.0707,1,3767.45706411,0.000120322,5.29459e-23,8310.99964174,50.1291233216,0.6,100,8311,1.0,0.000120322,50.1291233216,,0.000120322,50.1291233216,1.0,1.0,61.3759,50.1291
50000,100.0,3313.79184131,1.0,5.84453535944,39.9411,1,3313.79184131,0.000116891,8.47132e-22,8555.00048836,48.4130503474,0.6,100,8555,1.0,0.000116891,48.4130503474,,0.000116891,48.4130503474,1.0,1.0,57.5622,48.413
50000,100.0,3517.57192766,1.0,5.79575750551,36.3259,1,3517.57192766,0.000115915,8.47131e-22,8626.99998445,47.926578578,0.6,100,8627,1.0,0.000115915,47.926578578,,0.000115915,47.926578578,1.0,1.0,59.3057,47.9266
50000,100.0,3825.17806753,1.0,6.00528465049,41.7921,1,3825.17806753,0.000120106,,8326.00000576,50.021024256,0.6,100,8326,1.0,0.000120106,50.021024256,,0.000120106,50.021024256,1.0,1.0,61.8443,50.021
50000,100.0,3886.29824703,1.0,5.89553118736,35.8049,1,3886.29824703,0.000117911,8.47133e-22,8480.99977296,48.9235756316,0.6,100,8481,1.0,0.000117911,48.9235756316,,0.000117911,48.9235756316,1.0,1.0,62.3365,48.9236
50000,100.0,3874.82204608,1.0,5.89483612356,32.4287,1,3874.82204608,0.000117897,5.29458e-23,8482.00063376,48.9157256179,0.6,100,8482,1.0,0.000117897,48.9157256179,,0.000117897,48.9157256179,1.0,1.0,62.2444,48.9157
50000,100.0,3224.20258653,1.0,5.85754451734,41.7423,1,3224.20258653,0.000117151,8.47132e-22,8536.00060747,48.5443242893,0.6,100,8536,1.0,0.000117151,48.5443242893,,0.000117151,48.5443242893,1.0,1.0,56.7788,48.5443
50000,100.0,3790.72691668,1.0,6.05473480262,42.52,1,3790.72691668,0.000121095,8.47136e-22,8258.00060821,50.5150064124,0.6,100,8258,1.0,0.000121095,50.5150064124,,0.000121095,50.5150064124,1.0,1.0,61.5652,50.515
50000,100.0,3414.80459096,1.0,5.88235294118,41.8875,1,3414.80459096,0.000117647,4.76512e-22,8500.0004376,48.7920911687,0.6,100,8500,1.0,0.000117647,48.7920911687,,0.000117647,48.7920911687,1.0,1.0,58.4329,48.7921
50000,100.0,3577.15601863,1.0,6.03573153066,43.4205,1,3577.15601863,0.000120715,5.2946e-23,8284.00046085,50.3247618634,0.6,100,8284,1.0,0.000120715,50.3247618634,,0.000120715,50.3247618634,1.0,1.0,59.8057,50.3248
50000,100.0,3360.09456231,1.0,5.85343011004,40.5543,1,3360.09456231,0.000117069,2.11783e-22,8541.99958592,48.5028597442,0.6,100,8542,1.0,0.000117069,48.5028597442,,0.000117069,48.5028597442,1.0,1.0,57.963,48.5028
50000,100.0,3980.35720663,1.0,5.79508576727,36.0572,1,3980.35720663,0.000115902,5.29457e-23,8627.99936887,47.9200215425,0.6,100,8628,1.0,0.000115902,47.9200215425,,0.000115902,47.9200215425,1.0,1.0,63.0864,47.92
50000,100.0,3952.33107485,1.0,5.96374045802,39.1758,1,3952.33107485,0.000119275,2.11784e-22,8383.99982454,49.6046881826,0.6,100,8384,1.0,0.000119275,49.6046881826,,0.000119275,49.6046881826,1.0,1.0,62.8638,49.6047
50000,100.0,3456.64643407,1.0,5.87889476778,40.7906,1,3456.64643407,0.000117578,4.76512e-22,8504.99996786,48.757625001,0.6,100,8505,1.0,0.000117578,48.757625001,,0.000117578,48.757625001,1.0,1.0,58.7898,48.7576
50000,100.0,4187.37344105,1.0,5.95947556615,32.5389,1,4187.37344105,0.00011919,5.29459e-23,8389.99935225,49.5620657951,0.6,100,8390,1.0,0.00011919,49.5620657951,,0.00011919,49.5620657951,1.0,1.0,64.7061,49.5621
50000,100.0,3859.12701197,1.0,5.97943075819,41.9965,1,3859.12701197,0.000119589,2.11784e-22,8362.00040065,49.7626863193,0.6,100,8362,1.0,0.000119589,49.7626863193,,0.000119589,49.7626863193,1.0,1.0,62.1181,49.7627
50000,100.0,3811.21122637,1.0,5.90597684857,39.7126,1,3811.21122637,0.00011812,5.29458e-23,8465.99945456,49.0282666,0.6,100,8466,1.0,0.00011812,49.0282666,,0.00011812,49.0282666,1.0,1.0,61.7314,49.0283
50000,100.0,3536.655246,1.0,5.94247682434,38.5355,1,3536.655246,0.00011885,8.47134e-22,8413.99979209,49.3927609547,0.6,100,8414,1.0,0.00011885,49.3927609547,,0.00011885,49.3927609547,1.0,1.0,59.4662,49.3927
50000,100.0,3336.21138931,1.0,5.89344648751,42.1671,1,3336.21138931,0.000117869,2.11783e-22,8483.99936788,48.9030418111,0.6,100,8484,1.0,0.000117869,48.9030418111,,0.000117869,48.9030418111,1.0,1.0,57.7565,48.9031
50000,100.0,3784.84804506,1.0,6.08865075499,43.6483,1,3784.84804506,0.000121773,4.76514e-22,8211.99989194,50.8539511571,0.6,100,8212,1.0,0.000121773,50.8539511571,,0.000121773,50.8539511571,1.0,1.0,61.5174,50.854
50000,100.0,3606.23624936,1.0,5.87820362097,37.8661,1,3606.23624936,0.000117564,2.11783e-22,8505.99941601,48.7506186757,0.6,100,8506,1.0,0.000117564,48.7506186757,,0.000117564,48.7506186757,1.0,1.0,60.0484,48.7506
50000,100.0,3901.62201859,1.0,5.97300203082,40.4183,1,3901.62201859,0.00011946,,8370.99953376,49.697029042,0.6,100,8371,1.0,0.00011946,49.697029042,,0.00011946,49.697029042,1.0,1.0,62.4592,49.697
50000,100.0,3350.09067925,1.0,5.84863726752,40.9527,1,3350.09067925,0.000116973,4.76512e-22,8549.00043176,48.4550265288,0.6,100,8549,1.0,0.000116973,48.4550265288,,0.000116973,48.4550265288,1.0,1.0,57.8766,48.455
50000,100.0,3599.18630744,1.0,6.01829561868,42.6288,1,3599.18630744,0.000120366,2.11784e-22,8307.99989327,50.1510197893,0.6,100,8308,1.0,0.000120366,50.1510197893,,0.000120366,50.1510197893,1.0,1.0,59.9896,50.151
50000,100.0,4250.16254882,1.0,5.97442944199,37.1318,1,4250.16254882,0.000119489,2.11784e-22,8368.99998971,49.7123914459,0.6,100,8369,1.0,0.000119489,49.7123914459,,0.000119489,49.7123914459,1.0,1.0,65.1894,49.7124
50000,100.0,3495.05957949,1.0,5.87820362097,38.2173,1,3495.05957949,0.000117564,2.11783e-22,8505.99941601,48.7507388332,0.6,100,8506,1.0,0.000117564,48.7507388332,,0.000117564,48.7507388332,1.0,1.0,59.1156,48.7507
50000,100.0,4577.71410992,1.0,6.15611918247,37.9428,1,4577.71410992,0.000123122,2.11784e-22,8122.0000662,51.5286824836,0.6,100,8122,1.0,0.000123122,51.5286824836,,0.000123122,51.5286824836,1.0,1.0,67.6546,51.5287
50000,100.0,3618.88226547,1.0,5.85548659094,37.9248,1,3618.88226547,0.00011711,,8539.00036028,48.5234973433,0.6,100,8539,1.0,0.00011711,48.5234973433,,0.00011711,48.5234973433,1.0,1.0,60.1536,48.5235
50000,100.0,3364.96431015,1.0,5.8802775491,41.0698,1,3364.96431015,0.000117606,,8502.99948799,48.771223042,0.6,100,8503,1.0,0.000117606,48.771223042,,0.000117606,48.771223042,1.0,1.0,58.0049,48.7712
50000,100.0,4037.64694789,1.0,5.9045819556,37.3946,1,4037.64694789,0.000118092,4.76512e-22,8468.00007686,49.0134941191,0.6,100,8468,1.0,0.000118092,49.0134941191,,0.000118092,49.0134941191,1.0,1.0,63.5387,49.0135
50000,100.0,3378.53516202,1.0,5.87406015038,41.633,1,3378.53516202,0.000117481,2.11783e-22,8512.00050014,48.7092506741,0.6,100,8512,1.0,0.000117481,48.7092506741,,0.000117481,48.7092506741,1.0,1.0,58.1217,48.7092
50000,100.0,3781.70945457,1.0,6.06869765748,43.6406,1,3781.70945457,0.000121374,2.11784e-22,8239.00022889,50.6550267896,0.6,100,8239,1.0,0.000121374,50.6550267896,,0.000121374,50.6550267896,1.0,1.0,61.4919,50.655
50000,100.0,3822.62911068,1.0,6.00456346824,43.0376,1,3822.62911068,0.000120091,5.29459e-23,8327.00029181,50.0137061046,0.6,100,8327,1.0,0.000120091,50.0137061046,,0.000120091,50.0137061046,1.0,1.0,61.8237,50.0137
50000,100.0,3865.93191945,1.0,5.97442944199,40.2538,1,3865.93191945,0.000119489,2.11784e-22,8368.99998971,49.7122970436,0.6,100,8369,1.0,0.000119489,49.7122970436,,0.000119489,49.7122970436,1.0,1.0,62.1729,49.7123
50000,100.0,3655.56612867,1.0,5.87958607714,36.5513,1,3655.56612867,0.000117592,2.11783e-22,8504.00046087,48.7645502893,0.6,100,8504,1.0,0.000117592,48.7645502893,,0.000117592,48.7645502893,1.0,1.0,60.4577,48.7646
50000,100.0,3668.44918837,1.0,5.88789448893,39.5461,1,3668.44918837,0.000117758,2.11783e-22,8492.00038049,48.847400874,0.6,100,8492,1.0,0.000117758,48.847400874,,0.000117758,48.847400874,1.0,1.0,60.5642,48.8474
50000,100.0,3816.38513779,1.0,5.98659003831,42.0625,1,3816.38513779,0.000119732,2.11784e-22,8352.0004886,49.8331413683,0.6,100,8352,1.0,0.000119732,49.8331413683,,0.000119732,49.8331413683,1.0,1.0,61.7732,49.8331
50000,100.0,3263.77408903,1.0,5.87199060482,42.8491,1,3263.77408903,0.00011744,2.11783e-22,8515.00024922,48.6871836753,0.6,100,8515,1.0,0.00011744,48.6871836753,,0.00011744,48.6871836753,1.0,1.0,57.1261,48.6872
50000,100.0,4015.63514089,1.0,5.99664188055,36.3471,1,4015.63514089,0.000119933,4.76513e-22,8337.99947736,49.9346086677,0.6,100,8338,1.0,0.000119933,49.9346086677,,0.000119933,49.9346086677,1.0,1.0,63.3652,49.9346
50000,100.0,3396.22740771,1.0,5.81327752587,37.7168,1,3396.22740771,0.000116266,4.76511e-22,8600.99986802,48.1019521697,0.6,100,8601,1.0,0.000116266,48.1019521697,,0.000116266,48.1019521697,1.0,1.0,58.2738,48.102
50000,100.0,3530.04885921,1.0,5.87406015038,38.7114,1,3530.04885921,0.000117481,2.11783e-22,8512.00050014,48.7095972567,0.6,100,8512,1.0,0.000117481,48.7095972567,,0.000117481,48.7095972567,1.0,1.0,59.4107,48.7096
50000,100.0,3717.48466772,1.0,5.92417061611,39.7926,1,3717.48466772,0.000118483,2.11783e-22,8439.99932099,49.2104169318,0.6,100,8440,1.0,0.000118483,49.2104169318,,0.000118483,49.2104169318,1.0,1.0,60.9676,49.2104
50000,100.0,3749.92389877,1.0,5.92908810625,41.615,1,3749.92389877,0.000118582,2.11783e-22,8432.99994443,49.2593780375,0.6,100,8433,1.0,0.000118582,49.2593780375,,0.000118582,49.2593780375,1.0,1.0,61.233,49.2594
50000,100.0,3770.49330547,1.0,5.95238095238,37.9142,1,3770.49330547,0.000119048,4.76513e-22,8400.00032135,49.4920511088,0.6,100,8400,1.0,0.000119048,49.4920511088,,0.000119048,49.4920511088,1.0,1.0,61.4007,49.492
50000,100.0,3784.34957144,1.0,6.02191978803,42.0357,1,3784.34957144,0.000120438,,8303.00049922,50.1868092256,0.6,100,8303,1.0,0.000120438,50.1868092256,,0.000120438,50.1868092256,1.0,1.0,61.5133,50.1868
50000,100.0,3659.7438506,1.0,5.93190176771,37.2832,1,3659.7438506,0.000118638,,8428.99999723,49.2870475022,0.6,100,8429,1.0,0.000118638,49.2870475022,,0.000118638,49.2870475022,1.0,1.0,60.4922,49.287
50000,100.0,3508.7895007,1.0,5.93330960009,41.6543,1,3508.7895007,0.000118666,2.11783e-22,8427.00036816,49.3016083672,0.6,100,8427,1.0,0.000118666,49.3016083672,,0.000118666,49.3016083672,1.0,1.0,59.2315,49.3016
50000,100.0,3791.86607861,1.0,5.9880239521,39.7538,1,3791.86607861,0.00011976,2.11784e-22,8350.00006709,49.8470506529,0.6,100,8350,1.0,0.00011976,49.8470506529,,0.00011976,49.8470506529,1.0,1.0,61.5744,49.847
50000,100.0,3996.03733243,1.0,6.04010630587,40.5005,1,3996.03733243,0.000120802,2.11784e-22,8278.0003843,50.3693400809,0.6,100,8278,1.0,0.000120802,50.3693400809,,0.000120802,50.3693400809,1.0,1.0,63.2104,50.3694
50000,100.0,4242.58541886,1.0,5.94530321046,34.3789,1,4242.58541886,0.000118906,2.11783e-22,8409.99953365,49.4211250741,0.6,100,8410,1.0,0.000118906,49.4211250741,,0.000118906,49.4211250741,1.0,1.0,65.1313,49.4211
50000,100.0,3612.87735341,1.0,5.91086416834,42.6869,1,3612.87735341,0.000118217,8.47133e-22,8458.99962768,49.0772051391,0.6,100,8459,1.0,0.000118217,49.0772051391,,0.000118217,49.0772051391,1.0,1.0,60.1037,49.0772
50000,100.0,3661.66796759,1.0,5.96801145858,42.6945,1,3661.66796759,0.00011936,8.47134e-22,8377.99954698,49.6481003643,0.6,100,8378,1.0,0.00011936,49.6481003643,,0.00011936,49.6481003643,1.0,1.0,60.5081,49.6481
50000,100.0,3252.2946557,1.0,5.82004423234,41.4767,1,3252.2946557,0.000116401,,8591.00047205,48.1693128055,0.6,100,8591,1.0,0.000116401,48.1693128055,,0.000116401,48.1693128055,1.0,1.0,57.0256,48.1693
50000,100.0,3630.35053084,1.0,5.94954783436,36.2851,1,3630.35053084,0.000118991,4.76513e-22,8404.00016072,49.4638132498,0.6,100,8404,1.0,0.000118991,49.4638132498,,0.000118991,49.4638132498,1.0,1.0,60.2488,49.4638
50000,100.0,3757.88698878,1.0,5.98730690935,41.177,1,3757.88698878,0.000119746,8.47134e-22,8351.00030777,49.8410535367,0.6,100,8351,1.0,0.000119746,49.8410535367,,0.000119746,49.8410535367,1.0,1.0,61.2979,49.8411
50000,100.0,3901.70486559,1.0,6.04887490927,40.311,1,3901.70486559,0.000120978,2.11784e-22,8266.00064689,50.4567419656,0.6,100,8266,1.0,0.000120978,50.4567419656,,0.000120978,50.4567419656,1.0,1.0,62.4599,50.4568
50000,100.0,4201.50696855,1.0,5.92206561649,28.5767,1,4201.50696855,0.000118441,5.29458e-23,8443.00056819,49.1883616565,0.6,100,8443,1.0,0.000118441,49.1883616565,,0.000118441,49.1883616565,1.0,1.0,64.8152,49.1884
50000,100.0,3879.33113689,1.0,5.95805529075,38.6772,1,3879.33113689,0.000119161,5.29459e-23,8392.00058158,49.5478458172,0.6,100,8392,1.0,0.000119161,49.5478458172,,0.000119161,49.5478458172,1.0,1.0,62.2806,49.5479
50000,100.0,3532.3170412,1.0,5.87406015038,35.3504,1,3532.3170412,0.000117481,2.11783e-22,8512.00050014,48.7092840048,0.6,100,8512,1.0,0.000117481,48.7092840048,,0.000117481,48.7092840048,1.0,1.0,59.4298,48.7093
50000,100.0,3308.48125621,1.0,5.87130108032,40.3679,1,3308.48125621,0.000117426,5.29458e-23,8516.00051747,48.6817267843,0.6,100,8516,1.0,0.000117426,48.6817267843,,0.000117426,48.6817267843,1.0,1.0,57.516,48.6817
50000,100.0,3579.423525,1.0,5.93049460325,42.0728,1,3579.423525,0.00011861,2.11783e-22,8430.99938891,49.2736514549,0.6,100,8431,1.0,0.00011861,49.2736514549,,0.00011861,49.2736514549,1.0,1.0,59.8248,49.2736
50000,100.0,3347.36638054,1.0,5.83090379009,40.0798,1,3347.36638054,0.000116618,2.11783e-22,8575.00007706,48.2778412714,0.6,100,8575,1.0,0.000116618,48.2778412714,,0.000116618,48.2778412714,1.0,1.0,57.8531,48.2778
50000,100.0,3120.03289769,1.0,5.76501787156,40.5194,1,3120.03289769,0.0001153,8.47131e-22,8672.99971551,47.6193784531,0.6,100,8673,1.0,0.0001153,47.6193784531,,0.0001153,47.6193784531,1.0,1.0,55.854,47.6194
50000,100.0,3617.84431522,1.0,5.9488399762,43.2248,1,3617.84431522,0.000118977,,8404.99997177,49.4568769104,0.6,100,8405,1.0,0.000118977,49.4568769104,,0.000118977,49.4568769104,1.0,1.0,60.1449,49.4569
50000,100.0,3444.85249596,1.0,5.91856060606,42.6712,1,3444.85249596,0.000118371,,8448.00006074,49.1528380804,0.6,100,8448,1.0,0.000118371,49.1528380804,,0.000118371,49.1528380804,1.0,1.0,58.6894,49.1528
50000,100.0,3652.95194479,1.0,5.96872388683,38.1495,1,3652.95194479,0.000119374,,8376.99952469,49.6554139655,0.6,100,8377,1.0,0.000119374,49.6554139655,,0.000119374,49.6554139655,1.0,1.0,60.436,49.6554
50000,100.0,4276.61296795,1.0,6.07754953203,36.3443,1,4276.61296795,0.000121551,,8226.99985995,50.7431941895,0.6,100,8227,1.0,0.000121551,50.7431941895,,0.000121551,50.7431941895,1.0,1.0,65.3918,50.7432
50000,100.0,3632.33001864,1.0,5.87613115525,39.9693,1,3632.33001864,0.000117523,2.11783e-22,8509.0002224,48.7288825328,0.6,100,8509,1.0,0.000117523,48.7288825328,,0.000117523,48.7288825328,1.0,1.0,60.2653,48.7289
50000,100.0,3093.65638668,1.0,5.80585229912,42.6624,1,3093.65638668,0.000116117,2.11783e-22,8611.99942308,48.0278174329,0.6,100,8612,1.0,0.000116117,48.0278174329,,0.000116117,48.0278174329,1.0,1.0,55.6174,48.0278
50000,100.0,3304.11824445,1.0,5.730002292,33.6373,1,3304.11824445,0.0001146,,8725.99965174,47.2692527745,0.6,100,8726,1.0,0.0001146,47.2692527745,,0.0001146,47.2692527745,1.0,1.0,57.4782,47.2693
50000,100.0,3757.41419877,1.0,6.04741170779,43.6212,1,3757.41419877,0.000120948,4.76514e-22,8268.00005138,50.4421438251,0.6,100,8268,1.0,0.000120948,50.4421438251,,0.000120948,50.4421438251,1.0,1.0,61.294,50.4421
50000,100.0,3290.83675968,1.0,5.87061171774,42.3942,1,3290.83675968,0.000117412,4.76512e-22,8516.99931884,48.6746291982,0.6,100,8517,1.0,0.000117412,48.6746291982,,0.000117412,48.6746291982,1.0,1.0,57.3624,48.6746
50000,100.0,3642.03590062,1.0,5.93471810089,39.0006,1,3642.03590062,0.000118694,2.11783e-22,8425.0005017,49.3155119223,0.6,100,8425,1.0,0.000118694,49.3155119223,,0.000118694,49.3155119223,1.0,1.0,60.3457,49.3155
50000,100.0,3614.72552871,1.0,5.88928150766,42.1294,1,3614.72552871,0.000117786,2.11783e-22,8489.9997777,48.8615672943,0.6,100,8490,1.0,0.000117786,48.8615672943,,0.000117786,48.8615672943,1.0,1.0,60.119,48.8616
50000,100.0,3365.63601054,1.0,5.86029067042,40.0862,1,3365.63601054,0.000117206,4.76512e-22,8531.99964719,48.570629096,0.6,100,8532,1.0,0.000117206,48.570629096,,0.000117206,48.570629096,1.0,1.0,58.0107,48.5706
50000,100.0,3764.07609309,1.0,6.00744923705,43.2429,1,3764.07609309,0.000120149,,8323.00017959,50.0414910086,0.6,100,8323,1.0,0.000120149,50.0414910086,,0.000120149,50.0414910086,1.0,1.0,61.3484,50.0415
50000,100.0,4292.09897676,1.0,6.103515625,41.5336,1,4292.09897676,0.00012207,,8192.0002804,51.0030719836,0.6,100,8192,1.0,0.00012207,51.0030719836,,0.00012207,51.0030719836,1.0,1.0,65.5101,51.0031
50000,100.0,4247.23875226,1.0,6.03136308806,34.0537,1,4247.23875226,0.000120627,2.11784e-22,8289.9997531,50.2815968454,0.6,100,8290,1.0,0.000120627,50.2815968454,,0.000120627,50.2815968454,1.0,1.0,65.1669,50.2816
50000,100.0,3492.19082716,1.0,5.88789448893,41.3192,1,3492.19082716,0.000117758,2.11783e-22,8492.00038049,48.8476019625,0.6,100,8492,1.0,0.000117758,48.8476019625,,0.000117758,48.8476019625,1.0,1.0,59.0913,48.8476
50000,100.0,3885.94040676,1.0,5.99304806425,38.3705,1,3885.94040676,0.000119861,2.11784e-22,8342.99949404,49.8984543284,0.6,100,8343,1.0,0.000119861,49.8984543284,,0.000119861,49.8984543284,1.0,1.0,62.3336,49.8984
50000,100.0,3412.85964599,1.0,5.92346878332,42.5402,1,3412.85964599,0.000118469,2.11783e-22,8440.99979591,49.2030196938,0.6,100,8441,1.0,0.000118469,49.2030196938,,0.000118469,49.2030196938,1.0,1.0,58.4162,49.203
50000,100.0,3886.24082965,1.0,5.95947556615,38.7803,1,3886.24082965,0.00011919,5.29459e-23,8389.99935225,49.5632256361,0.6,100,8390,1.0,0.00011919,49.5632256361,,0.00011919,49.5632256361,1.0,1.0,62.336,49.5632
50000,100.0,3808.04129064,1.0,5.90318772137,37.2918,1,3808.04129064,0.000118064,,8470.00046309,49.0005508072,0.6,100,8470,1.0,0.000118064,49.0005508072,,0.000118064,49.0005508072,1.0,1.0,61.7057,49.0006
50000,100.0,3938.31653438,1.0,5.9980806142,41.0083,1,3938.31653438,0.000119962,2.11784e-22,8336.00016558,49.9489690153,0.6,100,8336,1.0,0.000119962,49.9489690153,,0.000119962,49.9489690153,1.0,1.0,62.7522,49.949
50000,100.0,4142.01012543,1.0,5.94601022714,28.5101,1,4142.01012543,0.00011892,2.11783e-22,8409.00002009,49.4281895098,0.6,100,8409,1.0,0.00011892,49.4281895098,,0.00011892,49.4281895098,1.0,1.0,64.3546,49.4282
50000,100.0,3634.17043128,1.0,5.90040122728,41.0816,1,3634.17043128,0.000118008,2.11783e-22,8474.00052737,48.9712146998,0.6,100,8474,1.0,0.000118008,48.9712146998,,0.000118008,48.9712146998,1.0,1.0,60.2805,48.9712
50000,100.0,4095.85847912,1.0,5.95096405618,32.8245,1,4095.85847912,0.000119019,2.11783e-22,8402.00036006,49.4782750787,0.6,100,8402,1.0,0.000119019,49.4782750787,,0.000119019,49.4782750787,1.0,1.0,63.9951,49.4783
