SamplesThisIter,VarVanillaIw,Bound,delta,AvgVanillaIw,MinVanillaIw,VarNormIw,VarRet,J,MaxNormIw,ESSClassic,AvgDiscRet,MaxVanillaIw,EpsThisIter,BatchSize,IterType,AvgNormIw,renyi2,VarDiscRet,VarJ,VanillaAvgRet,ESSRenyi,AvgRet,AvgEpLen,MinNormIw
50000,inf,2029.5298,1.0,405226170000000.0,,1.8998999e-06,142943.7670907409,259445.4,0.28139868,1.999984962478443,806.7762114355467,1.2561558e+19,612,100,1,9.077705e-06,nan,142943.7670907409,8618.304,806.7762114355467,nan,806.7762114355467,81.69934640522875,
50000,772.8113,2539.2441,1.0,0.71892333,,3.6141518e-08,185073.79404712305,139014.28,0.050779097,3.265497541426546,432.3295312230933,7425.3765,1130,100,1,4.916421e-06,nan,185073.79404712305,39794.277,432.3295312230933,nan,432.3295312230933,44.24778761061947,
50000,inf,2469.1296,1.0,2.4795334e+16,,4.0115756e-06,189675.26116324886,265647.28,0.49984288,2.0000000623645895,712.3274345314157,1.5437681e+21,692,100,1,8.02826e-06,nan,189675.26116324886,15756.386,712.3274345314157,nan,712.3274345314157,72.25433526011561,
50000,inf,2269.179,1.0,9.523308e+21,,3.879544e-06,180020.33147546463,257683.94,0.49999973,1.9999999353539155,688.1133008630244,6.1368167e+26,716,100,1,7.759156e-06,nan,180020.33147546463,9337.862,688.1133008630244,nan,688.1133008630244,69.83240223463687,
50000,4.970646e+19,nan,1.0,32218900.0,,1.8164911e-06,236894.10249373407,nan,0.35772234,1.7355350400977791,544.1712118046819,1871267200000.0,902,100,1,6.1591527e-06,nan,236894.10249373407,nan,544.1712118046819,nan,544.1712118046819,55.432372505543235,
50000,569189.8,4999.185,1.0,3.5511973,,1.8574914e-06,848896.7345363146,353263.38,0.37947983,2.286306819475853,567.4143934204744,210065.1,866,100,1,6.415191e-06,nan,848896.7345363146,86258.35,567.4143934204744,nan,567.4143934204744,57.736720554272516,
50000,inf,4999.334,1.0,5.9694746e+21,,9.860444e-06,2988536.533777096,704192.94,0.49669728,2.000000151010353,1789.6128421611645,1.4836969e+26,278,100,1,1.9984012e-05,nan,2988536.533777096,36122.414,1789.6128421611645,nan,1789.6128421611645,179.85611510791367,
50000,inf,4999.3613,1.0,7.0786977e+24,,1.3227079e-05,3626432.5552523644,888250.4,0.393607,2.0000000082028633,3671.88944991288,6.8206787e+28,136,100,1,4.084967e-05,nan,3626432.5552523644,6671.477,3671.88944991288,nan,3671.88944991288,367.6470588235294,
50000,2.469241e+33,nan,1.0,479254430000000.0,,2.0899946e-05,2949911.8475209367,nan,0.4867876,1.9999998954570362,3964.5771911670186,5.291133e+18,126,100,1,4.409171e-05,nan,2949911.8475209367,nan,3964.5771911670186,nan,3964.5771911670186,396.8253968253968,
50000,inf,nan,1.0,7.442498e+24,,1.3115225e-05,3134850.6358458665,nan,0.3803417,1.9999998696187717,3964.2656701728783,6.4200105e+28,126,100,1,4.409171e-05,nan,3134850.6358458665,nan,3964.2656701728783,nan,3964.2656701728783,396.8253968253968,
50000,136.90703,4999.2866,1.0,1.3019181,,1.3478314e-07,3859252.402776133,818727.9,0.028330483,2.2127719469145632,3672.1800291396844,902.9196,136,100,1,4.084967e-05,nan,3859252.402776133,19889.693,3672.1800291396844,nan,3672.1800291396844,367.6470588235294,
50000,inf,4999.3193,1.0,9.076995e+24,,9.145505e-06,2932313.061505004,881898.6,0.30886018,1.9093251035686336,3901.856871441788,6.459315e+28,128,100,1,4.340278e-05,nan,2932313.061505004,8548.332,3901.856871441788,nan,3901.856871441788,390.625,
50000,inf,4999.341,1.0,2.2904404e+24,,1.2396129e-05,4205039.328942402,833411.0,0.44341725,2.0000001789132136,2802.266594352624,3.254049e+28,178,100,1,3.121099e-05,nan,4205039.328942402,17828.479,2802.266594352624,nan,2802.266594352624,280.8988764044944,
50000,12.12691,4999.314,1.0,1.1724906,,1.4720026e-08,3177531.7238952885,817986.25,0.005631258,5.9183250132582685,3672.0041231576033,161.63158,136,100,1,4.0849674e-05,nan,3177531.7238952885,22371.457,3672.0041231576033,nan,3672.0041231576033,367.6470588235294,
50000,inf,4999.3364,1.0,1.1097734e+23,,2.308212e-05,1503641.1809556875,892200.25,0.48657855,1.9999999847382908,4382.064173102343,1.10806345e+27,114,100,1,4.873294e-05,nan,1503641.1809556875,4395.0444,4382.064173102343,nan,4382.064173102343,438.5964912280702,
50000,inf,4999.3228,1.0,1.7304182e+24,,6.4388432e-06,4648204.184774953,858833.25,0.21106085,2.0000001503072453,3284.7122024762616,9.992516e+27,152,100,1,3.6549707e-05,nan,4648204.184774953,14223.682,3284.7122024762616,nan,3284.7122024762616,328.94736842105266,
50000,inf,4999.359,1.0,6.508729e+25,,7.0291376e-06,4844431.870034465,746143.8,0.38621056,1.9999999408471636,1961.1312663144604,1.1492819e+30,254,100,1,2.1872263e-05,nan,4844431.870034465,36267.43,1961.1312663144604,nan,1961.1312663144604,196.8503937007874,
50000,inf,nan,1.0,6.23945e+19,,4.668143e-06,2033564.5034889444,nan,0.44148752,1.9921681759754872,1058.831970204893,2.3205082e+24,468,100,1,1.1870845e-05,nan,2033564.5034889444,nan,1058.831970204893,nan,1058.831970204893,106.83760683760684,
50000,inf,4999.3003,1.0,8.713878e+21,,7.0936567e-06,2403202.7270697155,689562.7,0.4354088,2.000000091986917,1646.2033037293593,2.0624723e+26,302,100,1,1.8395882e-05,nan,2403202.7270697155,39887.734,1646.2033037293593,nan,1646.2033037293593,165.56291390728478,
50000,618571040000.0,4999.2334,1.0,1579.7899,,9.3130865e-07,376180.8145771157,130461.53,0.4900307,2.078346776557504,164.5358811647055,399366200.0,2866,100,1,1.938436e-06,nan,376180.8145771157,146727.23,164.5358811647055,nan,164.5358811647055,17.445917655268666,
50000,inf,4999.177,1.0,1.4773522e+20,,1.5129469e-06,637410.9840985693,245793.12,0.5,1.99999989450242,262.4027894928009,2.4411769e+25,1836,100,1,3.0259016e-06,nan,637410.9840985693,96544.29,262.4027894928009,nan,262.4027894928009,27.233115468409586,
50000,1.5057273e+18,4999.1064,1.0,5969043.5,,5.904675e-06,1351419.2475327724,497206.44,0.49977067,2.0000001295547327,1053.703334778763,252374750000.0,470,100,1,1.1820331e-05,nan,1351419.2475327724,55460.785,1053.703334778763,nan,1053.703334778763,106.38297872340425,
50000,inf,nan,1.0,5.185147e+18,,7.360942e-06,1982829.357375252,nan,0.47689047,1.9999999590435824,1443.3295870367197,1.531125e+23,344,100,1,1.614987e-05,nan,1982829.357375252,nan,1443.3295870367197,nan,1443.3295870367197,145.34883720930233,
50000,inf,4998.885,1.0,2.0836485e+24,,5.1413044e-06,2191904.3319687867,672685.5,0.34658718,2.000000065380656,1750.4992911387847,3.691712e+28,284,100,1,1.9561816e-05,nan,2191904.3319687867,37491.05,1750.4992911387847,nan,1750.4992911387847,176.05633802816902,
50000,inf,4998.95,1.0,1.351701e+25,,5.7603665e-06,2133259.6943620867,698019.44,0.3397049,1.9338826417128165,2006.1166951608218,2.049777e+29,248,100,1,2.2401433e-05,nan,2133259.6943620867,28428.469,2006.1166951608218,nan,2006.1166951608218,201.61290322580646,
50000,1214.2926,4987.3447,1.0,2.7712452,,1.3238109e-07,4426306.104879297,701628.4,0.033239067,2.3097363456466637,2596.8950477611,3183.4463,192,100,1,2.8935185e-05,nan,4426306.104879297,49848.74,2596.8950477611,nan,2596.8950477611,260.4166666666667,
50000,inf,4999.229,1.0,3.6556105e+22,,1.4364693e-05,3367461.176148438,828676.9,0.45862955,1.9999997923955197,3041.2007695335888,4.9492375e+26,164,100,1,3.3875338e-05,nan,3367461.176148438,19302.795,3041.2007695335888,nan,3041.2007695335888,304.8780487804878,
50000,inf,4999.057,1.0,2.4951128e+20,,5.1715565e-06,2197039.9756644606,601463.25,0.4985436,1.9999998771807412,926.7959061860797,1.1956583e+25,534,100,1,1.0403661e-05,nan,2197039.9756644606,53783.207,926.7959061860797,nan,926.7959061860797,93.63295880149813,
50000,inf,4999.107,1.0,2.9758328e+24,,1.14117665e-05,3842845.3672632542,808505.1,0.4077645,2.0000001189706493,2934.2169562940157,3.7131233e+28,170,100,1,3.2679738e-05,nan,3842845.3672632542,20162.287,2934.2169562940157,nan,2934.2169562940157,294.11764705882354,
