AvgNormIw,VarDiscRet,VarRet,ESSClassic,Delta,IterType,MinVanillaIw,Bound,ESSRenyi,VarVanillaIw,MaxNormIw,VarNormIw,AvgDiscRet,BatchSize,J,VarJ,AvgVanillaIw,EpsThisIter,MinNormIw,eRenyi2,AvgRet,MaxVanillaIw,VanillaAvgRet,AvgEpLen
0.01,714.833577923,714.833577923,99.9892990786,0.1,1,0.973876,3242.3,99.9911196966,0.000108252,0.0101942,1.08361e-08,4644.10713064,100,4644.23,26.3756,0.999498,100,0.00974365,1.00009,4644.10713064,1.01891,4644.10713064,500.0
0.01,15096.9698539,15096.9698539,99.7245912714,0.1,1,0.781754,3222.59,99.7985139332,0.0028005,0.0110171,2.78932e-07,4622.40504693,100,4625.39,97.9056,1.002,100,0.00780193,1.00202,4622.40504693,1.10391,4622.40504693,498.72
0.01,661.332765401,661.332765401,99.983163794,0.1,1,0.955629,3240.52,99.98809241,0.000170096,0.010278,1.6987e-08,4641.71831783,100,4641.9,25.371,1.00066,100,0.00954994,1.00012,4641.71831783,1.02849,4641.71831783,500.0
0.01,33018.206008,33018.206008,99.5852456861,0.1,1,0.728995,3228.57,99.6597817932,0.00425069,0.011149,4.20674e-07,4627.22308255,100,4632.57,132.847,1.00521,100,0.00725217,1.00341,4627.22308255,1.12071,4627.22308255,498.11
0.01,658.733620554,658.733620554,99.98741343,0.1,1,0.963591,3242.7,99.9890220297,0.000127027,0.0102682,1.27243e-08,4644.15852176,100,4644.31,25.2143,0.99915,100,0.00964411,1.00011,4644.15852176,1.02595,4644.15852176,500.0
0.01,11205.3457332,11205.3457332,99.699501342,0.1,1,0.70119,3233.92,99.7904528586,0.00302213,0.0110632,3.04414e-07,4633.43317612,100,4636.82,76.5215,0.996379,100,0.00703739,1.0021,4633.43317612,1.10231,4633.43317612,498.97
0.01,18214.0921873,18214.0921873,99.6760276573,0.1,1,0.768608,3234.88,99.7952014931,0.00323557,0.0107682,3.28316e-07,4634.86064981,100,4638.01,105.142,0.992725,100,0.0077424,1.00205,4634.86064981,1.06899,4634.86064981,498.65
0.01,49216.6868523,49216.6868523,99.3707428947,0.1,1,0.648198,3222.31,99.4472117381,0.00644773,0.0119095,6.39627e-07,4618.89280111,100,4627.88,163.453,1.00401,100,0.00645606,1.00556,4618.89280111,1.19573,4618.89280111,496.8
0.01,34142.9418272,34142.9418272,99.5477691755,0.1,1,0.769851,3220.11,99.6519798753,0.00457332,0.0112706,4.5886e-07,4618.7277324,100,4624.03,149.672,0.998334,100,0.00771136,1.00349,4618.7277324,1.12518,4618.7277324,497.41
0.01,396.376143357,396.376143357,99.9919177255,0.1,1,0.976357,3245.4,99.9949577013,8.12299e-05,0.0101823,8.14487e-09,4646.77329111,100,4646.85,19.7121,0.998656,100,0.00977671,1.00005,4646.77329111,1.01686,4646.77329111,500.0
0.01,16596.5308993,16596.5308993,99.8347630801,0.1,1,0.858847,3234.23,99.8675196459,0.0016572,0.0105757,1.67194e-07,4634.90714725,100,4636.84,111.262,0.995582,100,0.00862658,1.00133,4634.90714725,1.0529,4634.90714725,498.71
0.01,2035.61205941,2035.61205941,99.9279185254,0.1,1,0.87837,3243.44,99.9492783454,0.00072896,0.0105627,7.28802e-08,4644.23130848,100,4644.93,40.5153,1.00011,100,0.00878275,1.00051,4644.23130848,1.05638,4644.23130848,499.63
0.01,489.919907278,489.919907278,99.9905895194,0.1,1,0.949436,3245.99,99.9938372595,9.48435e-05,0.0101683,9.50032e-09,4647.45942145,100,4647.56,21.8382,0.999159,100,0.00950236,1.00006,4647.45942145,1.01597,4647.45942145,500.0
0.01,25634.1824661,25634.1824661,99.764140559,0.1,1,0.847206,3225.99,99.8199016795,0.00232515,0.0111645,2.38786e-07,4625.98204064,100,4628.52,137.575,0.986782,100,0.00858555,1.0018,4625.98204064,1.10169,4625.98204064,498.36
0.01,67827.5051521,67827.5051521,98.1788029134,0.1,1,0.382173,3209.96,98.8605346072,0.0187204,0.0121186,1.87373e-06,4598.62791882,100,4619.46,148.148,0.999549,100,0.00382345,1.01153,4598.62791882,1.21131,4598.62791882,495.46
0.01,14102.1587029,14102.1587029,99.8397913264,0.1,1,0.871764,3235.41,99.8885682557,0.00161132,0.0110747,1.62119e-07,4636.06663996,100,4637.63,106.895,0.996949,100,0.00874431,1.00112,4636.06663996,1.10409,4636.06663996,498.84
0.01,605.593893729,605.593893729,99.9956945396,0.1,1,0.979425,3243.89,99.9949934605,4.32585e-05,0.010217,4.32346e-09,4645.93340556,100,4646.02,24.3002,1.00028,100,0.00979153,1.00005,4645.93340556,1.02198,4645.93340556,500.0
0.01,703.698110237,703.698110237,99.987331209,0.1,1,0.974582,3244.19,99.9892484782,0.000127551,0.0102393,1.27809e-08,4645.64547967,100,4645.8,26.1976,0.998987,100,0.00975569,1.00011,4645.64547967,1.0229,4645.64547967,500.0
0.01,9990.6933142,9990.6933142,99.5417651832,0.1,1,0.564012,3238.62,99.7446873276,0.00464992,0.0112577,4.64991e-07,4637.61317445,100,4642.1,58.6214,1.0,100,0.00564011,1.00256,4637.61317445,1.12577,4637.61317445,499.0
0.01,23800.8186125,23800.8186125,99.7725963385,0.1,1,0.844098,3231.72,99.8243680182,0.00229993,0.0110387,2.30227e-07,4632.20387429,100,4634.76,130.251,0.999491,100,0.00844527,1.00176,4632.20387429,1.10331,4632.20387429,498.44
0.01,15418.8718878,15418.8718878,99.9278774696,0.1,1,0.93283,3228.59,99.9353112292,0.000730904,0.0107923,7.28878e-08,4629.87839609,100,4630.82,115.538,1.00139,100,0.00931536,1.00065,4629.87839609,1.08073,4629.87839609,498.77
0.01,671.255168506,671.255168506,99.9876208648,0.1,1,0.964183,3243.53,99.9899755038,0.000124127,0.0102178,1.25004e-08,4645.17645084,100,4645.34,25.482,0.996482,100,0.00967587,1.0001,4645.17645084,1.01818,4645.17645084,500.0
0.01,626.354656305,626.354656305,99.9909472554,0.1,1,0.959479,3242.36,99.9931816936,9.17241e-05,0.0102142,9.15146e-09,4643.59330662,100,4643.69,24.6768,1.00114,100,0.00958382,1.00007,4643.59330662,1.02259,4643.59330662,500.0
0.01,574.582900005,574.582900005,99.9911215295,0.1,1,0.966778,3243.83,99.992168563,8.95972e-05,0.010208,8.96428e-09,4645.41109235,100,4645.51,23.6631,0.999745,100,0.00967025,1.00008,4645.41109235,1.02054,4645.41109235,499.95
0.01,867.068577925,867.068577925,99.990551601,0.1,1,0.974328,3240.99,99.9929909851,9.54904e-05,0.0102607,9.54917e-09,4642.7685289,100,4642.88,29.0574,0.999993,100,0.00974334,1.00007,4642.7685289,1.02606,4642.7685289,499.92
0.01,907.904682524,907.904682524,99.9830610825,0.1,1,0.950265,3239.58,99.9866503419,0.000171404,0.010294,1.71326e-08,4640.95529394,100,4641.16,29.5102,1.00023,100,0.00950051,1.00013,4640.95529394,1.02964,4640.95529394,499.87
0.01,570.08272072,570.08272072,99.9870446361,0.1,1,0.970731,3243.67,99.9904164916,0.000131009,0.0103144,1.30817e-08,4645.21233304,100,4645.35,23.55,1.00074,100,0.00970017,1.0001,4645.21233304,1.03219,4645.21233304,500.0
0.01,599.832967461,599.832967461,99.9870573583,0.1,1,0.957968,3244.1,99.9888551736,0.000130586,0.0101886,1.30752e-08,4645.55482866,100,4645.7,24.0816,0.999362,100,0.0095858,1.00011,4645.55482866,1.01821,4645.55482866,500.0
0.01,28765.5785295,28765.5785295,99.6992358634,0.1,1,0.663054,3233.65,99.6435636978,0.00307,0.0108406,3.04688e-07,4631.81486853,100,4637.75,113.017,1.00379,100,0.00660553,1.00358,4631.81486853,1.08816,4631.81486853,498.26
0.01,1102.63343712,1102.63343712,99.9767646493,0.1,1,0.928135,3239.32,99.9816213059,0.0002347,0.0103545,2.35245e-08,4641.25207082,100,4641.52,32.2598,0.99884,100,0.00929213,1.00018,4641.25207082,1.03425,4641.25207082,499.87
0.01,868.135084947,868.135084947,99.9489081985,0.1,1,0.913387,3237.94,99.97195792,0.00051316,0.0104214,5.1628e-08,4639.03861,100,4639.45,28.653,0.996974,100,0.00916159,1.00028,4639.03861,1.03899,4639.03861,500.0
0.01,611.242385326,611.242385326,99.9915731006,0.1,1,0.972971,3246.28,99.9938849374,8.5019e-05,0.0102366,8.50344e-09,4647.72317591,100,4647.82,24.4515,0.999909,100,0.0097306,1.00006,4647.72317591,1.02357,4647.72317591,500.0
0.01,948.04120633,948.04120633,99.9735997471,0.1,1,0.954099,3240.46,99.9822648036,0.000266745,0.0103352,2.66902e-08,4641.90887752,100,4642.16,30.0502,0.999705,100,0.0095438,1.00018,4641.90887752,1.03322,4641.90887752,500.0
0.01,574.986338432,574.986338432,99.9805163895,0.1,1,0.943648,3241.86,99.9892365598,0.0001967,0.0103554,1.96797e-08,4643.50981567,100,4643.65,23.7484,0.999754,100,0.0094388,1.00011,4643.50981567,1.03528,4643.50981567,500.0
0.01,593.556019547,593.556019547,99.9834635645,0.1,1,0.959971,3240.79,99.9878540488,0.000166369,0.0103278,1.66712e-08,4642.18843757,100,4642.38,24.0056,0.99897,100,0.0096096,1.00012,4642.18843757,1.03172,4642.18843757,500.0
0.01,1016.86724634,1016.86724634,99.985724242,0.1,1,0.958914,3243.91,99.9886644816,0.000144367,0.0102433,1.44345e-08,4645.51796913,100,4645.7,30.9193,1.00008,100,0.00958839,1.00011,4645.51796913,1.02441,4645.51796913,499.84
0.01,752.393768314,752.393768314,99.9865597772,0.1,1,0.964027,3241.4,99.9876633606,0.000135802,0.0102955,1.35696e-08,4642.91484676,100,4643.09,27.0699,1.00039,100,0.00963652,1.00012,4642.91484676,1.02995,4642.91484676,500.0
0.01,887.732304171,887.732304171,99.963802509,0.1,1,0.926205,3240.28,99.9795836178,0.000365058,0.0103281,3.65792e-08,4641.52574678,100,4641.84,28.9547,0.998996,100,0.00927136,1.0002,4641.52574678,1.03177,4641.52574678,500.0
0.01,819.467887437,819.467887437,99.9623250084,0.1,1,0.915945,3242.72,99.9758897752,0.000380185,0.0102762,3.8073e-08,4643.86701722,100,4644.21,27.757,0.999285,100,0.009166,1.00024,4643.86701722,1.02688,4643.86701722,500.0
0.01,411.016862069,411.016862069,99.9918394667,0.1,1,0.971344,3247.73,99.9948742633,8.22526e-05,0.0102291,8.22808e-09,4649.23776404,100,4649.31,20.0898,0.999829,100,0.0097151,1.00005,4649.23776404,1.02273,4649.23776404,500.0
0.01,19226.1894907,19226.1894907,99.920688864,0.1,1,0.936644,3234.1,99.9317397036,0.000801414,0.0109086,8.01901e-08,4635.39248627,100,4636.39,129.539,0.999696,100,0.00936928,1.00068,4635.39248627,1.09052,4635.39248627,498.58
0.01,587.063555601,587.063555601,99.9862641595,0.1,1,0.942333,3247.64,99.9894391724,0.000138337,0.0101869,1.38501e-08,4649.53373009,100,4649.68,23.6927,0.999406,100,0.00942893,1.00011,4649.53373009,1.01808,4649.53373009,500.0
0.01,502.711881622,502.711881622,99.9915365194,0.1,1,0.97898,3242.57,99.991095859,8.53933e-05,0.0102608,8.55314e-09,4644.2107071,100,4644.33,22.1849,0.999193,100,0.00979771,1.00009,4644.2107071,1.02526,4644.2107071,500.0
0.01,530.066677025,530.066677025,99.9913027721,0.1,1,0.965947,3245.44,99.9937538234,8.81705e-05,0.0102257,8.80219e-09,4647.12576472,100,4647.23,22.7897,1.00084,100,0.00965132,1.00006,4647.12576472,1.02343,4647.12576472,500.0
0.01,374.290233018,374.290233018,99.9901076269,0.1,1,0.975886,3247.32,99.9922877538,9.99298e-05,0.0103068,1.00117e-08,4649.04508932,100,4649.14,19.1598,0.999067,100,0.00976797,1.00008,4649.04508932,1.02972,4649.04508932,500.0
0.01,942.932737645,942.932737645,99.9515942805,0.1,1,0.905235,3243.37,99.9764974531,0.000487703,0.0103186,4.89543e-08,4645.08741692,100,4645.42,28.9672,0.998119,100,0.00906941,1.00024,4645.08741692,1.02992,4645.08741692,499.88
0.01,18404.0835012,18404.0835012,99.4863827275,0.1,1,0.621766,3235.86,99.6942361227,0.00518953,0.0110078,5.2147e-07,4634.39503087,100,4639.67,85.8021,0.997584,100,0.00623272,1.00307,4634.39503087,1.09812,4634.39503087,498.66
0.01,13897.0484146,13897.0484146,99.5789869471,0.1,1,0.660406,3239.0,99.7440113045,0.00431082,0.0107778,4.27051e-07,4637.99341895,100,4642.29,78.9399,1.00471,100,0.00657311,1.00257,4637.99341895,1.08286,4637.99341895,498.85
0.01,343.446731213,343.446731213,99.9856395696,0.1,1,0.957194,3248.08,99.9932412901,0.000144597,0.0102265,1.44898e-08,4649.48373023,100,4649.59,18.3151,0.998962,100,0.00958188,1.00007,4649.48373023,1.02158,4649.48373023,500.0
0.01,19249.7867048,19249.7867048,99.7823347214,0.1,1,0.778159,3236.32,99.7936700091,0.00220521,0.010679,2.20313e-07,4636.0720738,100,4639.3,108.207,1.00047,100,0.00777791,1.00207,4636.0720738,1.06841,4636.0720738,498.59
0.01,558.876391572,558.876391572,99.981631229,0.1,1,0.959925,3244.85,99.9860663758,0.000185177,0.0102495,1.85634e-08,4645.71709388,100,4645.91,23.1975,0.998769,100,0.00961108,1.00014,4645.71709388,1.02369,4645.71709388,500.0
0.01,19453.3205667,19453.3205667,99.7910873046,0.1,1,0.819841,3231.93,99.8202223873,0.00211419,0.0110646,2.11443e-07,4631.98508765,100,4634.71,114.742,0.999942,100,0.00819888,1.0018,4631.98508765,1.10639,4631.98508765,498.42
0.01,603.414471967,603.414471967,99.9612378163,0.1,1,0.944302,3240.71,99.9778081562,0.000390136,0.0104493,3.91694e-08,4641.99911699,100,4642.29,23.9997,0.99801,100,0.00946185,1.00022,4641.99911699,1.04285,4641.99911699,500.0
0.01,624.402222916,624.402222916,99.9807980985,0.1,1,0.957407,3245.68,99.9852202328,0.00019353,0.0103107,1.93714e-08,4647.09521049,100,4647.29,24.323,0.999526,100,0.00957861,1.00015,4647.09521049,1.03058,4647.09521049,500.0
0.01,444.291554835,444.291554835,99.9964287343,0.1,1,0.982614,3246.46,99.9961973683,3.57141e-05,0.0101751,3.5654e-09,4647.96943388,100,4648.03,20.8814,1.00084,100,0.00981787,1.00004,4647.96943388,1.01837,4647.96943388,500.0
0.01,16806.9313171,16806.9313171,99.4518339079,0.1,1,0.560725,3236.82,99.675093204,0.00546234,0.0108449,5.56756e-07,4634.73613073,100,4640.56,75.1963,0.990506,100,0.00566099,1.00326,4634.73613073,1.07419,4634.73613073,498.67
0.01,262.648629678,262.648629678,99.9964704065,0.1,1,0.981559,3251.86,99.996864894,3.54026e-05,0.0101967,3.54245e-09,4653.52608005,100,4653.57,16.0578,0.999691,100,0.00981862,1.00003,4653.52608005,1.01935,4653.52608005,500.0
0.01,364.90957862,364.90957862,99.9961119176,0.1,1,0.976023,3248.4,99.9970198566,3.92088e-05,0.0101016,3.92294e-09,4650.0423859,100,4650.09,18.9327,0.999738,100,0.00976279,1.00003,4650.0423859,1.00989,4650.0423859,500.0
0.01,414.971485256,414.971485256,99.9912724743,0.1,1,0.974187,3246.44,99.9929909851,8.80038e-05,0.0102802,8.79283e-09,4648.39587269,100,4648.5,20.1777,1.00043,100,0.00973769,1.00007,4648.39587269,1.02846,4648.39587269,500.0
0.01,546.917428722,546.917428722,99.987925168,0.1,1,0.974373,3244.24,99.9901900379,0.000121864,0.0102667,1.21835e-08,4646.11196241,100,4646.24,23.1025,1.00012,100,0.0097426,1.0001,4646.11196241,1.02679,4646.11196241,500.0
0.01,2645.70101963,2645.70101963,99.9379565971,0.1,1,0.878067,3242.55,99.9571387973,0.000628518,0.0104349,6.27505e-08,4643.93758064,100,4644.6,45.9485,1.00081,100,0.00877359,1.00043,4643.93758064,1.04433,4643.93758064,499.56
0.01,343.455465701,343.455465701,99.9970984557,0.1,1,0.981816,3248.15,99.9972821021,2.96784e-05,0.0101657,2.96502e-09,4649.99888902,100,4650.04,18.4174,1.00047,100,0.0098135,1.00003,4649.99888902,1.01705,4649.99888902,500.0
0.01,30157.6854404,30157.6854404,99.5617369307,0.1,1,0.596954,3234.51,99.5740396484,0.004472,0.0109167,4.44627e-07,4631.99921958,100,4639.05,104.498,1.00289,100,0.00595234,1.00428,4631.99921958,1.09482,4631.99921958,498.18
0.01,19027.8110816,19027.8110816,99.8495373944,0.1,1,0.828721,3237.52,99.8349296481,0.00152373,0.0107609,1.52199e-07,4638.05311113,100,4640.5,114.229,1.00057,100,0.00828248,1.00165,4638.05311113,1.07671,4638.05311113,498.6
0.01,433.144963948,433.144963948,99.9940952518,0.1,1,0.974721,3247.72,99.9949219421,5.99048e-05,0.0102113,5.99793e-09,4649.53674772,100,4649.61,20.5656,0.999378,100,0.00975328,1.00005,4649.53674772,1.02049,4649.53674772,500.0
0.01,418.070380999,418.070380999,99.9918628904,0.1,1,0.962847,3244.95,99.9941710055,8.21662e-05,0.0102075,8.23379e-09,4646.61248215,100,4646.7,20.1996,0.998957,100,0.00963852,1.00006,4646.61248215,1.01969,4646.61248215,500.0
0.01,447.826850578,447.826850578,99.9929477452,0.1,1,0.975456,3246.26,99.9953510538,7.11253e-05,0.0103367,7.11102e-09,4648.08479002,100,4648.17,20.9662,1.00011,100,0.00975353,1.00005,4648.08479002,1.03378,4648.08479002,500.0
0.01,474.820198926,474.820198926,99.9691127018,0.1,1,0.912643,3242.97,99.9848388773,0.000311009,0.0103242,3.12302e-08,4644.90453018,100,4645.1,21.2527,0.997926,100,0.00914539,1.00015,4644.90453018,1.03028,4644.90453018,500.0
0.01,308.030293885,308.030293885,99.9881338232,0.1,1,0.958493,3248.13,99.9910601026,0.00011977,0.0101962,1.19918e-08,4649.77116906,100,4649.9,17.3286,0.999382,100,0.00959086,1.00009,4649.77116906,1.01899,4649.77116906,500.0
0.01,383.509437222,383.509437222,99.9916191648,0.1,1,0.96533,3246.27,99.9948504239,8.45882e-05,0.0102749,8.46748e-09,4647.97257897,100,4648.06,19.4239,0.999489,100,0.00965824,1.00005,4647.97257897,1.02697,4647.97257897,500.0
0.01,401.950685397,401.950685397,99.9867802041,0.1,1,0.957564,3248.54,99.9900350965,0.000133364,0.010237,1.33582e-08,4650.46948845,100,4650.62,19.7163,0.999182,100,0.00958347,1.0001,4650.46948845,1.02287,4650.46948845,500.0
0.01,18604.3836936,18604.3836936,99.6241641705,0.1,1,0.704375,3234.2,99.7286668582,0.00378826,0.0109762,3.81042e-07,4633.45217509,100,4637.74,97.3729,0.997088,100,0.00706432,1.00272,4633.45217509,1.09443,4633.45217509,498.63
0.01,574.778732035,574.778732035,99.9835543425,0.1,1,0.949215,3247.25,99.989772889,0.000165768,0.0102838,1.66127e-08,4649.17047383,100,4649.3,23.5173,0.998919,100,0.00950242,1.0001,4649.17047383,1.02727,4649.17047383,499.94
0.01,500.638944688,500.638944688,99.9935491354,0.1,1,0.96963,3248.27,99.9957563294,6.50759e-05,0.0101515,6.50865e-09,4649.90993539,100,4649.99,22.11,0.999919,100,0.00969709,1.00004,4649.90993539,1.01507,4649.90993539,500.0
0.01,310.75897117,310.75897117,99.9960461757,0.1,1,0.986051,3248.75,99.9967814528,3.99091e-05,0.0101425,3.98707e-09,4650.60620681,100,4650.65,17.5088,1.00048,100,0.00985578,1.00003,4650.60620681,1.01474,4650.60620681,500.0
0.01,453.447320845,453.447320845,99.9935479554,0.1,1,0.976388,3246.94,99.9949100224,6.49087e-05,0.0102848,6.502e-09,4648.51942532,100,4648.59,21.1004,0.999145,100,0.00977224,1.00005,4648.51942532,1.0276,4648.51942532,500.0
0.01,651.20218745,651.20218745,99.97727784,0.1,1,0.944981,3246.71,99.983635243,0.000228965,0.0104063,2.29619e-08,4648.21054348,100,4648.43,24.8261,0.998574,100,0.0094633,1.00016,4648.21054348,1.03915,4648.21054348,500.0
0.01,459.742967011,459.742967011,99.9884805595,0.1,1,0.963222,3245.56,99.9897132966,0.000116856,0.0102954,1.16164e-08,4646.85965558,100,4646.99,21.0023,1.00298,100,0.00960364,1.0001,4646.85965558,1.0326,4646.85965558,500.0
0.01,485.978941061,485.978941061,99.9892415986,0.1,1,0.958958,3245.8,99.9899039926,0.000108798,0.0102303,1.08758e-08,4647.46266813,100,4647.59,21.7151,1.00019,100,0.00958781,1.0001,4647.46266813,1.02322,4647.46266813,500.0
0.01,1007.70282626,1007.70282626,99.9811397216,0.1,1,0.959303,3244.85,99.9845171109,0.000190195,0.0102767,1.90643e-08,4646.50528727,100,4646.75,30.7625,0.998825,100,0.00960431,1.00015,4646.50528727,1.02646,4646.50528727,499.83
0.01,257.264064731,257.264064731,99.9926112526,0.1,1,0.968823,3249.14,99.9947073877,7.45608e-05,0.0102268,7.47168e-09,4650.17929378,100,4650.26,15.9033,0.998956,100,0.00969836,1.00005,4650.17929378,1.02161,4650.17929378,500.0
0.01,330.543661177,330.543661177,99.9877551082,0.1,1,0.956512,3247.75,99.9930505814,0.000123056,0.0102077,1.2338e-08,4649.28289557,100,4649.38,18.0247,0.998686,100,0.00957771,1.00007,4649.28289557,1.01943,4649.28289557,500.0
0.01,713.221694626,713.221694626,99.9765000145,0.1,1,0.945558,3245.22,99.9833134843,0.000238121,0.0102574,2.37694e-08,4646.97158727,100,4647.22,25.9455,1.0009,100,0.0094471,1.00017,4646.97158727,1.02666,4646.97158727,500.0
0.01,334.811422748,334.811422748,99.9950457066,0.1,1,0.977593,3248.8,99.9949338619,4.99717e-05,0.0101689,4.99553e-09,4650.58414743,100,4650.65,18.0938,1.00016,100,0.00977432,1.00005,4650.58414743,1.01706,4650.58414743,500.0
0.01,358.51628329,358.51628329,99.9918815552,0.1,1,0.965084,3248.44,99.9944213165,8.19725e-05,0.0101934,8.20751e-09,4649.85304576,100,4649.94,18.7222,0.999375,100,0.00965688,1.00006,4649.85304576,1.0187,4649.85304576,500.0
0.01,334.538961326,334.538961326,99.9953938597,0.1,1,0.984824,3248.09,99.9962331283,4.64847e-05,0.0101707,4.64473e-09,4650.29134695,100,4650.34,18.1401,1.0004,100,0.00984428,1.00004,4650.29134695,1.01748,4650.29134695,500.0
0.01,325.247538153,325.247538153,99.9927569314,0.1,1,0.97163,3247.74,99.9939087764,7.29679e-05,0.0102106,7.31088e-09,4649.13926451,100,4649.21,17.8174,0.999036,100,0.00972568,1.00006,4649.13926451,1.02007,4649.13926451,500.0
0.01,514.488380409,514.488380409,99.9946016682,0.1,1,0.983078,3245.22,99.9953868133,5.42012e-05,0.0102237,5.42164e-09,4646.77606247,100,4646.86,22.4789,0.99986,100,0.00983216,1.00005,4646.77606247,1.02223,4646.77606247,500.0
0.01,379.497738904,379.497738904,99.9932854566,0.1,1,0.963077,3249.09,99.9953987331,6.74909e-05,0.0101481,6.75113e-09,4650.64763096,100,4650.71,19.3209,0.999849,100,0.00963222,1.00005,4650.64763096,1.01466,4650.64763096,500.0
0.01,336.275309337,336.275309337,99.9935593223,0.1,1,0.970238,3249.37,99.9945524322,6.50391e-05,0.0101647,6.5075e-09,4651.01894377,100,4651.09,18.1604,0.999724,100,0.00970506,1.00005,4651.01894377,1.01619,4651.01894377,500.0
0.01,6289.62630641,6289.62630641,99.780146668,0.1,1,0.756957,3241.52,99.8876761854,0.00219506,0.0104711,2.22568e-07,4642.1285354,100,4643.88,61.5551,0.993098,100,0.00762218,1.00112,4642.1285354,1.03988,4642.1285354,499.22
0.01,24922.2914163,24922.2914163,99.5188835444,0.1,1,0.570424,3237.38,99.6104218103,0.00488317,0.0112599,4.8833e-07,4634.29625029,100,4641.18,91.204,0.999986,100,0.00570431,1.00391,4634.29625029,1.12598,4634.29625029,498.36
0.01,278.411803868,278.411803868,99.9969786132,0.1,1,0.980964,3249.17,99.9975681896,3.03954e-05,0.0101499,3.03997e-09,4650.86065054,100,4650.9,16.585,0.999929,100,0.00981034,1.00002,4650.86065054,1.01492,4650.86065054,500.0
0.01,1176.16660676,1176.16660676,99.9786636863,0.1,1,0.959328,3245.55,99.9873773298,0.00021529,0.010304,2.15837e-08,4647.3639209,100,4647.54,33.4877,0.998734,100,0.00960544,1.00013,4647.3639209,1.0291,4647.3639209,499.87
0.01,400.434737372,400.434737372,99.9863840278,0.1,1,0.965678,3247.6,99.9902853867,0.000137514,0.0103207,1.37491e-08,4649.10448306,100,4649.24,19.7534,1.00008,100,0.00965599,1.0001,4649.10448306,1.03215,4649.10448306,500.0
0.01,267.984071906,267.984071906,99.9961407546,0.1,1,0.973942,3249.95,99.9967933729,3.92314e-05,0.0101665,3.92088e-09,4651.41529862,100,4651.46,16.2359,1.00029,100,0.0097366,1.00003,4651.41529862,1.01695,4651.41529862,500.0
0.01,363.86660369,363.86660369,99.994640347,0.1,1,0.980416,3250.18,99.9957682493,5.42755e-05,0.0101925,5.42799e-09,4651.44631968,100,4651.52,18.883,0.999959,100,0.00980456,1.00004,4651.44631968,1.01921,4651.44631968,500.0
0.01,354.704620363,354.704620363,99.9937153234,0.1,1,0.969387,3248.78,99.995339134,6.31591e-05,0.010207,6.32027e-09,4650.58691443,100,4650.65,18.5608,0.999655,100,0.00969722,1.00005,4650.58691443,1.02035,4650.58691443,500.0
0.01,369.842845098,369.842845098,99.9963823749,0.1,1,0.98522,3250.06,99.9960185683,3.69701e-05,0.010178,3.69985e-09,4651.44048316,100,4651.5,19.037,0.999616,100,0.00985599,1.00004,4651.44048316,1.01741,4651.44048316,500.0
0.01,398.271896206,398.271896206,99.9909232121,0.1,1,0.966032,3249.1,99.9943259598,9.15109e-05,0.0101628,9.15561e-09,4650.59001952,100,4650.66,19.6461,0.999753,100,0.0096627,1.00006,4650.59001952,1.01603,4650.59001952,500.0
0.01,473.173392354,473.173392354,99.9745689931,0.1,1,0.925355,3246.96,99.9861497991,0.000255649,0.0103092,2.56561e-08,4648.49960879,100,4648.68,21.1991,0.998222,100,0.00927004,1.00014,4648.49960879,1.02909,4648.49960879,500.0
0.01,297.343499271,297.343499271,99.9975556922,0.1,1,0.981518,3249.1,99.997830438,2.4586e-05,0.0100961,2.45685e-09,4650.76785927,100,4650.81,17.1213,1.00036,100,0.00981169,1.00002,4650.76785927,1.00997,4650.76785927,500.0
0.01,493.012945074,493.012945074,99.990619593,0.1,1,0.961179,3249.15,99.9923711875,9.46683e-05,0.0101969,9.46061e-09,4650.34526527,100,4650.46,21.6887,1.00033,100,0.00960862,1.00008,4650.34526527,1.02003,4650.34526527,500.0
0.01,316.456799135,316.456799135,99.9828547422,0.1,1,0.950981,3247.5,99.9886525634,0.000173616,0.0102507,1.73392e-08,4649.03153346,100,4649.17,17.5701,1.00064,100,0.00950369,1.00011,4649.03153346,1.02573,4649.03153346,500.0
0.01,352.906217448,352.906217448,99.9934007216,0.1,1,0.979029,3249.88,99.9948742633,6.65749e-05,0.0101737,6.65785e-09,4651.70414314,100,4651.77,18.6492,0.999973,100,0.00979055,1.00005,4651.70414314,1.01735,4651.70414314,500.0
0.01,362.238886795,362.238886795,99.9921486976,0.1,1,0.975109,3248.85,99.9932174515,7.94718e-05,0.0102306,7.934e-09,4650.4961455,100,4650.59,18.7917,1.00083,100,0.00974301,1.00007,4650.4961455,1.02391,4650.4961455,500.0
0.01,1988.89174143,1988.89174143,99.8699758484,0.1,1,0.773171,3245.88,99.9284779332,0.00131645,0.0104248,1.31493e-07,4647.41186176,100,4648.45,36.2671,1.00058,100,0.00772726,1.00072,4647.41186176,1.04308,4647.41186176,499.61
0.01,478.082177687,478.082177687,99.9944495501,0.1,1,0.979754,3245.41,99.9961854482,5.62612e-05,0.0102486,5.62671e-09,4647.34363225,100,4647.4,21.6686,0.999947,100,0.00979806,1.00004,4647.34363225,1.02481,4647.34363225,500.0
0.01,550.250703734,550.250703734,99.987554467,0.1,1,0.958274,3246.7,99.9916918028,0.000125513,0.0102882,1.25808e-08,4648.27851816,100,4648.4,23.0917,0.998827,100,0.00959399,1.00008,4648.27851816,1.02761,4648.27851816,500.0
