MinVanillaIw,AvgNormIw,ESSRenyi,VarVanillaIw,MaxNormIw,VarDiscRet,AvgEpLen,BatchSize,VarRet,Bound,AvgDiscRet,AvgRet,MinNormIw,J,VanillaAvgRet,VarNormIw,MaxVanillaIw,ESSClassic,eRenyi2,VarJ,AvgVanillaIw
0.11783084,0.010000002,88.90328346010071,0.13554531,0.03052857,783898.3929166028,155.38,100,783898.3929166028,1140.2113,1543.342948268202,1543.342948268202,0.0011678933,1586.5112,1543.342948268202,1.3315973e-05,3.080082,88.352620139522,1.1248178,935.3718,1.0089178
0.15625556,0.01,49.51953359144434,4.151729,0.14082958,1181342.3023583214,187.98,100,1181342.3023583214,1633.4539,1869.5371914010145,1869.5371914010145,0.001181076,2231.4456,1869.5371914010145,0.00023719949,18.631657,29.86613083690766,2.0194051,1929.0905,1.3229932
3.3090078e-06,0.010000002,50.95520415805149,1.1524322,0.06818984,1165523.8076606123,184.89,100,1165523.8076606123,1641.6631,1838.4910333227897,1838.4910333227897,3.113004e-08,2231.1736,1838.4910333227897,0.00010199509,7.2483263,49.75739543163338,1.9625081,1644.2062,1.0629629
0.000100969395,0.009999999,32.478736255226885,2.4247494,0.06782255,1000723.6693405772,174.98,100,1000723.6693405772,1557.6593,1739.3866724684067,1739.3866724684067,1.0219169e-06,2296.0347,1739.3866724684067,0.00024838105,6.7011347,28.91032298686343,3.0789375,2191.3264,0.98803926
3.492122e-05,0.010000002,34.00033689832723,5.5352073,0.19303823,967488.9049830777,179.08,100,967488.9049830777,1640.6578,1780.4029215261999,1780.4029215261999,3.2329962e-07,2362.3164,1780.4029215261999,0.0004744227,20.85103,17.553761955595764,2.9411473,2313.807,1.0801504
0.10455941,0.010000002,64.93095007266274,0.69215596,0.036865924,1155908.6014647444,171.06,100,1155908.6014647444,1387.44,1700.1008636934398,1700.1008636934398,0.0010363647,1909.6572,1700.1008636934398,6.799908e-05,3.7194233,59.76603967706995,1.5400976,1050.8948,1.0089055
0.072947204,0.01,46.13129572581739,14.620602,0.297564,797805.634099744,150.78,100,797805.634099744,1504.2935,1497.2375801227563,1497.2375801227563,0.0005610336,1967.7101,1497.2375801227563,0.00086482003,38.690125,10.458372275190074,2.1677258,2727.52,1.3002287
0.019174252,0.010000002,63.30722464353212,0.44877112,0.034883127,913926.6077696376,183.48,100,913926.6077696376,1505.0431,1824.2170787118582,1824.2170787118582,0.00022475983,2023.3477,1824.2170787118582,6.166311e-05,2.9758782,62.09386845177161,1.5795985,1088.1234,0.8530996
3.451702e-10,0.01,19.836538715288928,7.674851,0.19532998,1150514.1593086475,175.15,100,1150514.1593086475,1611.5913,1741.0340392866292,1741.0340392866292,3.4215423e-12,2556.4075,1741.0340392866292,0.0007541319,19.705173,11.812087228355834,5.041202,4487.5435,1.0088146
0.10163974,0.01,58.93357491443905,1.2830935,0.050500076,1157527.2948197925,179.36,100,1157527.2948197925,1501.5183,1783.1884233010126,1783.1884233010126,0.0008639412,2049.6753,1783.1884233010126,9.270423e-05,5.9411616,52.14384952593621,1.6968256,1405.7103,1.1764659
0.07321836,0.01,37.770577213979756,21.670685,0.34997126,1252841.1724348872,170.3,100,1252841.1724348872,1594.4447,1692.7297671015945,1692.7297671015945,0.0005483337,2279.156,1692.7297671015945,0.001215409,46.73126,7.673095672229447,2.6475635,3185.6218,1.3352884
0.0016501187,0.01,55.12151349498686,1.1323805,0.053415496,911431.4328785951,161.71,100,911431.4328785951,1281.6034,1606.587070544991,1606.587070544991,1.5591302e-05,1848.3779,1606.587070544991,0.000101094316,5.6532745,49.97916992466973,1.8141737,1424.1254,1.0583586
6.8023954e-05,0.01,20.11505128870392,19.230303,0.31440657,1153165.3652662395,186.45,100,1153165.3652662395,1904.074,1854.0242334744732,1854.0242334744732,5.5657006e-07,2842.334,1854.0242334744732,0.0012873661,38.42675,7.275413539763832,4.9714017,3819.0386,1.2221993
0.0041184886,0.009999999,17.169603244713382,34.203625,0.40275958,1438728.2053078478,180.66,100,1438728.2053078478,2213.2393,1796.1278727248773,1796.1278727248773,2.8551649e-05,3228.785,1796.1278727248773,0.001643837,58.096848,5.7890519886189145,5.8242464,7201.878,1.4424696
0.0341008,0.009999998,50.424822987917075,12.040081,0.23934923,1187136.817879984,185.87,100,1187136.817879984,1638.9495,1848.1009386865362,1848.1009386865362,0.00023525802,2168.7188,1848.1009386865362,0.00057304546,34.693825,14.985424757335805,1.9831502,1718.0525,1.4495064
0.01086501,0.01,56.943482123941116,0.7235607,0.02962171,1137709.8161621855,177.88,100,1137709.8161621855,1454.5786,1768.2061133006741,1768.2061133006741,9.728658e-05,1957.5706,1768.2061133006741,5.8012374e-05,3.308166,63.519402521767866,1.7561272,1372.9801,1.1168046
0.0028813966,0.009999999,27.84743077603252,27.42692,0.38970482,1158568.5595983726,175.22,100,1158568.5595983726,1611.1643,1741.7124406926075,1741.7124406926075,2.1421558e-05,2408.5813,1741.7124406926075,0.0015159091,52.418884,6.247072846058797,3.5909956,3611.6875,1.345092
0.008288579,0.010000002,74.6887171762517,0.43722898,0.021003671,1529610.291542481,188.13,100,1529610.291542481,1556.1295,1870.9334549278042,1870.9334549278042,7.503992e-05,2043.0394,1870.9334549278042,3.583715e-05,2.319973,73.81228998205319,1.3388903,1507.3976,1.104556
1.5071809e-06,0.01,14.41767075451683,19.417034,0.28518936,1253655.4346697794,183.68,100,1253655.4346697794,1950.8456,1826.3244160811698,1826.3244160811698,1.2299082e-08,3059.097,1826.3244160811698,0.0012929968,34.948296,7.246024731000893,6.935933,3412.7341,1.2254417
2.7637472e-09,0.01,19.057436786965475,8.206085,0.239659,1403036.6986930456,178.44,100,1403036.6986930456,1774.0016,1774.0305136227823,1774.0305136227823,2.5895407e-11,2737.9258,1774.0305136227823,0.0007204185,25.57816,12.296880454974804,5.2472954,5672.511,1.0672731
0.0054868315,0.01,22.366913445678843,29.527355,0.3999203,1121799.1914729832,176.31,100,1121799.1914729832,2209.6646,1752.5159559040037,1752.5159559040037,4.072753e-05,3024.702,1752.5159559040037,0.001626887,53.87745,5.845840399880712,4.4708896,6195.3877,1.3472046
7.639971e-15,0.01,15.6818524092444,7.704958,0.14085619,1034925.2060408508,176.36,100,1034925.2060408508,1773.1178,1753.0058945407943,1753.0058945407943,7.02368e-17,2729.4697,1753.0058945407943,0.00065120275,15.321559,13.428393311337556,6.3767977,2066.9292,1.0877448
,0.010000003,7.847424495062131,48.486362,0.59975237,1308000.5359157408,178.46,100,1308000.5359157408,2418.1265,1774.039089925615,1774.039089925615,,3788.1138,1774.039089925615,0.0037214735,68.458015,2.64252397123225,12.743034,4306.719,1.141438
0.13209987,0.01,23.015708481798768,110.59406,0.5233356,1579048.8407612443,202.0,100,1579048.8407612443,2419.8916,2009.5286562818271,2009.5286562818271,0.0006543335,3297.028,2009.5286562818271,0.0027134726,105.6534,3.5889408147608783,4.3448586,6234.7446,2.018846
0.0005567181,0.009999998,37.71568838236872,4.0055876,0.07973457,1063312.1588900445,181.58,100,1063312.1588900445,1668.3945,1805.1892921147182,1805.1892921147182,4.2166753e-06,2337.149,1805.1892921147182,0.0002297925,10.527175,30.534862036950493,2.6514165,1777.3761,1.3202775
3.6346324e-23,0.01,8.912063390477744,18.794851,0.24950391,1361178.7131848435,176.48,100,1361178.7131848435,2084.4917,1754.4966330516006,1754.4966330516006,3.1112065e-25,3494.0884,1754.4966330516006,0.0013771319,29.148018,6.833584679141144,11.220746,4366.1147,1.1682389
0.008768057,0.01,59.26418685545242,1.1211478,0.06560531,969791.4412302542,177.66,100,969791.4412302542,1455.6335,1766.0689441307484,1766.0689441307484,8.089613e-05,2002.2252,1766.0689441307484,9.543586e-05,7.110738,51.4187689588877,1.6873597,1465.3339,1.0838661
0.18266335,0.01,65.63918171682221,0.86301535,0.05034989,1114694.12494178,175.03,100,1114694.12494178,1406.5516,1739.7045360955067,1739.7045360955067,0.0015663077,1907.2491,1739.7045360955067,6.3455576e-05,5.871822,61.41713661097943,1.5234803,1647.8033,1.1662035
0.00041598134,0.01,45.6778083472377,1.006551,0.07212658,1498093.6790813592,185.15,100,1498093.6790813592,1577.0663,1841.2368457701189,1841.2368457701189,4.661071e-06,2199.6995,1841.2368457701189,0.00012637455,6.4369993,44.42256649094479,2.189247,2605.4744,0.8924587
3.2286512e-10,0.01,29.191746503160193,3.1878743,0.08802913,1128473.972517579,185.93,100,1128473.972517579,1714.7145,1848.816637155568,1848.816637155568,3.104965e-12,2493.5486,1848.816637155568,0.00029483042,9.153577,25.5178760072436,3.4256258,1937.4633,1.039835
0.0014172597,0.01,39.59136068494697,2.4485412,0.11814997,1362729.9699595636,189.46,100,1362729.9699595636,1718.5265,1884.2971340225579,1884.2971340225579,1.40223265e-05,2387.3096,1884.2971340225579,0.00023968935,11.941612,29.647859507554248,2.5258036,3521.3855,1.0107164
1.1336906e-12,0.010000002,13.679681861189016,19.987576,0.31630582,1594225.8597601065,193.17,100,1594225.8597601065,2184.4565,1921.5330933352286,1921.5330933352286,9.01212e-15,3322.205,1921.5330933352286,0.0012630628,39.790077,7.405037246283316,7.3101115,5009.579,1.2579622
0.043786682,0.01,28.027695557357557,59.100975,0.46564233,1386392.3432901993,186.47,100,1386392.3432901993,2431.1125,1854.4220802417194,1854.4220802417194,0.00026372922,3225.9697,1854.4220802417194,0.002144012,77.3101,4.49929253133751,3.5678995,6867.4575,1.6602893
0.04789154,0.009999998,44.00591403332288,1.6041577,0.09866186,1223312.3102273282,200.86,100,1223312.3102273282,1706.1978,1998.122213868654,1998.122213868654,0.0004989984,2340.5496,1998.122213868654,0.00017415169,9.469106,36.70935101459564,2.2724218,2847.148,0.9597534
9.77133e-07,0.01,7.268659865792208,127.17478,0.66196567,1372558.7825484069,186.2,100,1372558.7825484069,2432.0342,1851.7983716861513,1851.7983716861513,5.7356755e-09,3992.8691,1851.7983716861513,0.004381903,112.77286,2.2532242674350473,13.757694,5609.0977,1.7036058
0.00017149808,0.01,33.20285099515443,9.275142,0.25768963,941553.3630588137,171.24,100,941553.3630588137,1589.9045,1701.7844033663223,1701.7844033663223,1.4684265e-06,2253.0088,1701.7844033663223,0.0006799963,30.095669,12.933325675369934,3.0117896,2686.827,1.1679038
0.004467155,0.01,67.12613421181001,0.4821664,0.032422032,1328415.7182882302,195.94,100,1328415.7182882302,1626.8694,1949.0955441752685,1949.0955441752685,4.5868634e-05,2140.4866,1949.0955441752685,5.083544e-05,3.157588,66.5216229880733,1.4897327,1364.2343,0.9739019
0.0016637596,0.01,25.28203641988912,12.626893,0.32274717,1264892.7735048844,185.81,100,1264892.7735048844,1973.0942,1847.6179892938353,1847.6179892938353,1.5260202e-05,2809.9827,1847.6179892938353,0.0010622722,35.18785,8.683198114138428,3.9553776,5581.544,1.0902605
0.005648109,0.01,36.30904217473495,2.8439355,0.11953803,1424462.8597541633,189.32,100,1424462.8597541633,1701.8323,1882.9444563611867,1882.9444563611867,4.912535e-05,2400.1714,1882.9444563611867,0.00021514187,13.743695,31.949856003937693,2.754135,3528.638,1.1497341
0.00056032673,0.01,45.80523679503653,1.263803,0.038272824,1249894.5053254482,184.58,100,1249894.5053254482,1620.1282,1835.2212771881773,1835.2212771881773,5.0116455e-06,2229.4546,1835.2212771881773,0.00010110146,4.279091,49.97740001218871,2.1831565,1665.1016,1.1180494
0.00010980494,0.01,60.784226346719024,0.71265906,0.027623102,900765.6335822406,173.67,100,900765.6335822406,1425.0786,1726.0714934480607,1726.0714934480607,1.0323042e-06,1949.7056,1726.0714934480607,6.298736e-05,2.9382358,61.59247298114291,1.6451637,1325.0092,1.0636878
1.0,0.009999998,100.0,,0.01,1044129.240820335,174.04,100,1044129.240820335,1309.0854,1729.8956050979111,1729.8956050979111,0.01,1729.8955,1729.8956050979111,3.5044917e-18,1.0,100.0,1.0,1016.7044,1.0
1.0,0.009999998,100.0,,0.01,1206321.9892210674,183.23,100,1206321.9892210674,1407.669,1821.7268087524012,1821.7268087524012,0.01,1821.7268,1821.7268087524012,3.5044917e-18,1.0,100.0,1.0,1092.8214,1.0
1.0,0.009999998,100.0,,0.01,1268179.5238226897,209.35,100,1268179.5238226897,1662.292,2083.0992888414416,2083.0992888414416,0.01,2083.099,2083.0992888414416,3.5044917e-18,1.0,100.0,1.0,1120.4899,1.0
1.0,0.009999998,100.0,,0.01,1280419.5402706205,185.33,100,1280419.5402706205,1422.1978,1843.0077468292654,1843.0077468292654,0.01,1843.0077,1843.0077468292654,3.5044917e-18,1.0,100.0,1.0,1125.8842,1.0
1.0,0.009999998,100.0,,0.01,1346557.2712772042,189.01,100,1346557.2712772042,1458.8374,1879.6382437120164,1879.6382437120164,0.01,1879.6382,1879.6382437120164,3.5044917e-18,1.0,100.0,1.0,1154.596,1.0
1.0,0.009999998,100.0,,0.01,1436384.147693515,200.19,100,1436384.147693515,1570.9149,1991.7212418347906,1991.7212418347906,0.01,1991.7213,1991.7212418347906,3.5044917e-18,1.0,100.0,1.0,1192.4849,1.0
1.0,0.009999998,100.0,,0.01,1118376.2148739297,178.68,100,1118376.2148739297,1355.5005,1776.3084325731627,1776.3084325731627,0.01,1776.3085,1776.3084325731627,3.5044917e-18,1.0,100.0,1.0,1052.232,1.0
1.0,0.009999998,100.0,,0.01,1251289.3724099037,194.06,100,1251289.3724099037,1509.3303,1930.1188611448247,1930.1188611448247,0.01,1930.1188,1930.1188611448247,3.5044917e-18,1.0,100.0,1.0,1113.0034,1.0
1.0,0.009999998,100.0,,0.01,993057.3832857307,187.72,100,993057.3832857307,1445.8867,1866.6755039084362,1866.6755039084362,0.01,1866.6755,1866.6755039084362,3.5044917e-18,1.0,100.0,1.0,991.5275,1.0
1.0,0.009999998,100.0,,0.01,1362053.4790748118,214.26,100,1362053.4790748118,1711.3344,2132.1353281785664,2132.1353281785664,0.01,2132.1353,2132.1353281785664,3.5044917e-18,1.0,100.0,1.0,1161.2205,1.0
1.0,0.009999998,100.0,,0.01,1163075.9656104364,186.13,100,1163075.9656104364,1490.5486,1850.745426611065,1850.745426611065,0.01,1850.7454,1850.745426611065,3.5044917e-18,1.0,100.0,1.0,1073.0542,1.0
1.0,0.009999998,100.0,,0.01,1267589.8769615532,201.93,100,1267589.8769615532,1588.0275,2008.8375577138268,2008.8375577138268,0.01,2008.8375,2008.8375577138268,3.5044917e-18,1.0,100.0,1.0,1120.2294,1.0
1.0,0.009999998,100.0,,0.01,1121652.3958202668,189.4,100,1121652.3958202668,1462.69,1883.494014261302,1883.494014261302,0.01,1883.494,1883.494014261302,3.5044917e-18,1.0,100.0,1.0,1053.7721,1.0
1.0,0.009999998,100.0,,0.01,1291044.063401265,183.95,100,1291044.063401265,1408.2216,1829.0210305971145,1829.0210305971145,0.01,1829.021,1829.0210305971145,3.5044917e-18,1.0,100.0,1.0,1130.5458,1.0
1.0,0.009999998,100.0,,0.01,1227696.16733869,181.18,100,1227696.16733869,1380.4993,1801.2995673425944,1801.2995673425944,0.01,1801.2996,1801.2995673425944,3.5044917e-18,1.0,100.0,1.0,1102.4604,1.0
1.0,0.009999998,100.0,,0.01,1132702.1834470925,193.64,100,1132702.1834470925,1505.0922,1925.8869737792597,1925.8869737792597,0.01,1925.8868,1925.8869737792597,3.5044917e-18,1.0,100.0,1.0,1058.9501,1.0
1.0,0.009999998,100.0,,0.01,1250463.6308604695,162.38,100,1250463.6308604695,1192.701,1613.510086075698,1613.510086075698,0.01,1613.51,1613.510086075698,3.5044917e-18,1.0,100.0,1.0,1112.6361,1.0
1.0,0.009999998,100.0,,0.01,1251128.1445181083,178.34,100,1251128.1445181083,1352.2046,1773.0133486049804,1773.0133486049804,0.01,1773.0133,1773.0133486049804,3.5044917e-18,1.0,100.0,1.0,1112.9316,1.0
1.0,0.009999998,100.0,,0.01,1098533.5410849026,178.38,100,1098533.5410849026,1352.5032,1773.309621845979,1773.309621845979,0.01,1773.3096,1773.309621845979,3.5044917e-18,1.0,100.0,1.0,1042.8558,1.0
1.0,0.009999998,100.0,,0.01,1258618.2544024542,185.7,100,1258618.2544024542,1425.7073,1846.4938792720395,1846.4938792720395,0.01,1846.4939,1846.4938792720395,3.5044917e-18,1.0,100.0,1.0,1116.2582,1.0
1.0,0.009999998,100.0,,0.01,1080171.8803864056,184.33,100,1080171.8803864056,1438.8262,1832.7018347553117,1832.7018347553117,0.01,1832.7017,1832.7018347553117,3.5044917e-18,1.0,100.0,1.0,1034.1035,1.0
1.0,0.009999998,100.0,,0.01,1076635.242737647,200.18,100,1076635.242737647,1632.6931,1991.2207876905472,1991.2207876905472,0.01,1991.2206,1991.2207876905472,3.5044917e-18,1.0,100.0,1.0,1032.4093,1.0
1.0,0.009999998,100.0,,0.01,1599310.1253379053,190.01,100,1599310.1253379053,1468.9623,1889.7702565721772,1889.7702565721772,0.01,1889.7703,1889.7702565721772,3.5044917e-18,1.0,100.0,1.0,1258.2992,1.0
1.0,0.009999998,100.0,,0.01,1339453.683086589,189.03,100,1339453.683086589,1500.154,1879.721001818437,1879.721001818437,0.01,1879.7211,1879.721001818437,3.5044917e-18,1.0,100.0,1.0,1151.5464,1.0
1.0,0.009999998,100.0,,0.01,1449026.5032080275,192.27,100,1449026.5032080275,1491.4199,1912.2278709659054,1912.2278709659054,0.01,1912.2278,1912.2278709659054,3.5044917e-18,1.0,100.0,1.0,1197.7213,1.0
1.0,0.009999998,100.0,,0.01,1271119.9037544082,192.82,100,1271119.9037544082,1496.9028,1917.695978329661,1917.695978329661,0.01,1917.6959,1917.695978329661,3.5044917e-18,1.0,100.0,1.0,1121.7881,1.0
1.0,0.009999998,100.0,,0.01,1186653.760502311,185.57,100,1186653.760502311,1424.3917,1845.1929115621447,1845.1929115621447,0.01,1845.1929,1845.1929115621447,3.5044917e-18,1.0,100.0,1.0,1083.876,1.0
1.0,0.009999998,100.0,,0.01,1055516.3776328587,171.54,100,1055516.3776328587,1321.8826,1704.8090334703882,1704.8090334703882,0.01,1704.809,1704.8090334703882,3.5044917e-18,1.0,100.0,1.0,1022.2334,1.0
1.0,0.009999998,100.0,,0.01,1003744.4125332548,172.55,100,1003744.4125332548,1294.2766,1715.0791602222173,1715.0791602222173,0.01,1715.0791,1715.0791602222173,3.5044917e-18,1.0,100.0,1.0,996.8485,1.0
1.0,0.009999998,100.0,,0.01,892148.5852674386,170.87,100,892148.5852674386,1334.5044,1698.0723666617484,1698.0723666617484,0.01,1698.0724,1698.0723666617484,3.5044917e-18,1.0,100.0,1.0,939.80164,1.0
1.0,0.009999998,100.0,,0.01,976783.9981441124,177.74,100,976783.9981441124,1346.0955,1766.8958775106635,1766.8958775106635,0.01,1766.8959,1766.8958775106635,3.5044917e-18,1.0,100.0,1.0,983.3698,1.0
1.0,0.009999998,100.0,,0.01,1320244.4875105151,188.37,100,1320244.4875105151,1457.3762,1873.123273896116,1873.123273896116,0.01,1873.1232,1873.123273896116,3.5044917e-18,1.0,100.0,1.0,1143.2594,1.0
1.0,0.009999998,100.0,,0.01,1373023.8886034035,186.02,100,1373023.8886034035,1429.013,1849.815871644242,1849.815871644242,0.01,1849.8159,1849.815871644242,3.5044917e-18,1.0,100.0,1.0,1165.8875,1.0
1.0,0.009999998,100.0,,0.01,922951.1354425569,181.88,100,922951.1354425569,1457.2351,1808.18477975442,1808.18477975442,0.01,1808.1847,1808.18477975442,3.5044917e-18,1.0,100.0,1.0,955.8878,1.0
1.0,0.009999998,100.0,,0.01,1103509.644473316,188.41,100,1103509.644473316,1452.7839,1873.5838683235404,1873.5838683235404,0.01,1873.5839,1873.5838683235404,3.5044917e-18,1.0,100.0,1.0,1045.2151,1.0
1.0,0.009999998,100.0,,0.01,1309607.3258200476,195.12,100,1309607.3258200476,1520.0015,1940.8058412105574,1940.8058412105574,0.01,1940.8059,1940.8058412105574,3.5044917e-18,1.0,100.0,1.0,1138.6445,1.0
1.0,0.009999998,100.0,,0.01,1192937.5043925159,184.32,100,1192937.5043925159,1411.9806,1832.7849749296927,1832.7849749296927,0.01,1832.7849,1832.7849749296927,3.5044917e-18,1.0,100.0,1.0,1086.742,1.0
1.0,0.009999998,100.0,,0.01,1235559.3712986093,182.17,100,1235559.3712986093,1390.5088,1811.3053301409157,1811.3053301409157,0.01,1811.3053,1811.3053301409157,3.5044917e-18,1.0,100.0,1.0,1105.9855,1.0
1.0,0.009999998,100.0,,0.01,1228837.8033007276,177.46,100,1228837.8033007276,1343.3165,1764.1175705506498,1764.1175705506498,0.01,1764.1177,1764.1175705506498,3.5044917e-18,1.0,100.0,1.0,1102.973,1.0
1.0,0.009999998,100.0,,0.01,1157730.3119626855,171.81,100,1157730.3119626855,1286.9108,1707.7189813399527,1707.7189813399527,0.01,1707.719,1707.7189813399527,3.5044917e-18,1.0,100.0,1.0,1070.5853,1.0
1.0,0.009999998,100.0,,0.01,1159788.5890516054,195.43,100,1159788.5890516054,1575.95,1943.7299127853516,1943.7299127853516,0.01,1943.73,1943.7299127853516,3.5044917e-18,1.0,100.0,1.0,1071.5366,1.0
1.0,0.009999998,100.0,,0.01,1267754.3388623584,180.52,100,1267754.3388623584,1373.9049,1794.6967687683368,1794.6967687683368,0.01,1794.6968,1794.6967687683368,3.5044917e-18,1.0,100.0,1.0,1120.3021,1.0
1.0,0.009999998,100.0,,0.01,1187720.8519717827,191.38,100,1187720.8519717827,1516.0781,1903.2177078752761,1903.2177078752761,0.01,1903.2177,1903.2177078752761,3.5044917e-18,1.0,100.0,1.0,1084.3633,1.0
1.0,0.009999998,100.0,,0.01,1306438.7625028575,186.76,100,1306438.7625028575,1436.3989,1857.2077610381748,1857.2077610381748,0.01,1857.2076,1857.2077610381748,3.5044917e-18,1.0,100.0,1.0,1137.2662,1.0
1.0,0.009999998,100.0,,0.01,1113389.5334327752,181.02,100,1113389.5334327752,1378.9033,1799.7014456925328,1799.7014456925328,0.01,1799.7014,1799.7014456925328,3.5044917e-18,1.0,100.0,1.0,1049.8837,1.0
1.0,0.009999998,100.0,,0.01,1178106.913194352,173.6,100,1178106.913194352,1304.7136,1725.5126650187258,1725.5126650187258,0.01,1725.5126,1725.5126650187258,3.5044917e-18,1.0,100.0,1.0,1079.9656,1.0
1.0,0.009999998,100.0,,0.01,1650751.818203486,199.57,100,1650751.818203486,1564.4252,1985.2346528532225,1985.2346528532225,0.01,1985.2346,1985.2346528532225,3.5044917e-18,1.0,100.0,1.0,1278.3756,1.0
1.0,0.009999998,100.0,,0.01,1557428.12016141,195.88,100,1557428.12016141,1527.7336,1948.5427833937993,1948.5427833937993,0.01,1948.5426,1948.5427833937993,3.5044917e-18,1.0,100.0,1.0,1241.7141,1.0
1.0,0.009999998,100.0,,0.01,1161057.6697521175,167.24,100,1161057.6697521175,1241.1249,1661.9287926026132,1661.9287926026132,0.01,1661.9287,1661.9287926026132,3.5044917e-18,1.0,100.0,1.0,1072.1227,1.0
1.0,0.009999998,100.0,,0.01,1598958.110617731,193.72,100,1598958.110617731,1506.2362,1927.0452819646944,1927.0452819646944,0.01,1927.0452,1927.0452819646944,3.5044917e-18,1.0,100.0,1.0,1258.1608,1.0
1.0,0.009999998,100.0,,0.01,1221109.8177442162,181.24,100,1221109.8177442162,1398.693,1801.821415926038,1801.821415926038,0.01,1801.8214,1801.821415926038,3.5044917e-18,1.0,100.0,1.0,1099.4993,1.0
1.0,0.009999998,100.0,,0.01,1053325.7797521404,197.87,100,1053325.7797521404,1547.4869,1968.2914012911815,1968.2914012911815,0.01,1968.2915,1968.2914012911815,3.5044917e-18,1.0,100.0,1.0,1021.1721,1.0
1.0,0.009999998,100.0,,0.01,1326014.4636927112,189.18,100,1326014.4636927112,1460.6316,1881.4392013565348,1881.4392013565348,0.01,1881.4391,1881.4392013565348,3.5044917e-18,1.0,100.0,1.0,1145.7549,1.0
1.0,0.009999998,100.0,,0.01,1080485.6475900922,189.95,100,1080485.6475900922,1498.4023,1888.900233016238,1888.900233016238,0.01,1888.9003,1888.900233016238,3.5044917e-18,1.0,100.0,1.0,1034.2537,1.0
