Bound,MinVanillaIw,MinNormIw,ESSClassic,VarNormIw,VarVanillaIw,VarDiscRet,VanillaAvgRet,BatchSize,MaxNormIw,AvgDiscRet,AvgVanillaIw,AvgRet,eRenyi2,VarRet,MaxVanillaIw,J,AvgNormIw,ESSRenyi,VarJ,AvgEpLen
-9.3510685,0.88663894,0.0017790062,484.3694369977962,1.2933926e-07,0.032126915,55.81426047157007,-8.418906105756808,500,0.0047339112,-8.418906105756808,0.99678004,-8.418906105756808,1.0391971,55.81426047157007,2.359334,-8.382215,0.0019999999,481.1406865129889,7.6224136,200.0
-8.429623,9.447029e-16,1.9459515e-18,196.7248785511931,6.178839e-06,1.4562416,52.716869425716816,-8.148628903413492,500,0.0070497454,-8.148628903413492,0.97094196,-8.148628903413492,2.4378781,52.716869425716816,3.4224467,-6.9585266,0.002,205.0963883158494,10.795409,200.0
-8.225295,0.15587795,0.0003085685,414.38184906509076,8.281227e-07,0.21132986,47.24059208208638,-7.392230740318897,500,0.0055205,-7.392230740318897,1.0103296,-7.392230740318897,1.1941569,47.24059208208638,2.788762,-7.230967,0.002,418.7054533780213,7.0793786,200.0
-9.150224,0.00014775404,3.0703285e-07,372.91482692793204,1.3658874e-06,0.31631798,53.62035689750856,-8.316349339945983,500,0.003497719,-8.316349339945983,0.962464,-8.316349339945983,1.3115518,53.62035689750856,1.6832143,-8.101966,0.002,381.22779172764746,8.343458,200.0
-8.7199545,3.176479e-11,6.7867295e-14,298.92176687399837,2.6961065e-06,0.59061974,47.775503630625536,-7.920448298110852,500,0.004595418,-7.920448298110852,0.93608534,-7.920448298110852,1.6103712,47.775503630625536,2.1508517,-7.5760283,0.0019999999,310.48741436398404,8.735243,200.0
-8.7012,0.26145425,0.00051928277,362.29119713458095,1.5234681e-06,0.38620418,50.352711722213165,-7.897947601501697,500,0.017767228,-7.897947601501697,1.0069822,-7.897947601501697,1.2918952,50.352711722213165,8.9456415,-7.6792827,0.002,387.02831228946366,7.962896,200.0
-8.545057,0.28793627,0.0005712896,493.52982025468174,5.254536e-08,0.013347946,49.85569206437252,-7.661363045008475,500,0.0021720123,-7.661363045008475,1.0080221,-7.661363045008475,1.0139933,49.85569206437252,1.0947182,-7.645291,0.002,493.0999229719473,7.041611,200.0
-8.60533,0.96047705,0.0019182415,498.1821856323288,1.4624471e-08,0.0036664654,49.99787262152745,-7.709370373838201,500,0.002806744,-7.709370373838201,1.0014142,-7.709370373838201,1.0033779,49.99787262152745,1.4053565,-7.7070723,0.002,498.31672873194833,7.0641327,200.0
-8.131575,0.44759098,0.0008887876,452.8673116954434,4.171391e-07,0.10579071,47.24058857326083,-7.286545754515691,500,0.0058798636,-7.286545754515691,1.0071944,-7.286545754515691,1.1288465,47.24058857326083,2.961083,-7.1791005,0.002,442.9300072411801,7.165423,200.0
-8.567411,0.10083978,0.00020185784,478.43378107205723,1.8066842e-07,0.04508736,49.4633194084553,-7.693771371114791,500,0.0023869197,-7.693771371114791,0.99911684,-7.693771371114791,1.0465747,49.4633194084553,1.1924058,-7.6477194,0.0019999999,477.7489789909338,7.187264,200.0
-8.317968,3.276608e-09,7.0295714e-12,268.40563982680806,3.4583245e-06,0.75137556,50.76511637771439,-7.692716921743519,500,0.005007064,-7.692716921743519,0.93223554,-7.692716921743519,1.7315712,50.76511637771439,2.3338814,-7.134233,0.002,288.75509174503935,9.716519,200.0
-8.351934,,,91.0018266108366,1.8013608e-05,3.8558497,51.62570133279451,-8.188215064755846,500,0.015954264,-8.188215064755846,0.92531526,-8.188215064755846,5.23874,51.62570133279451,7.3813615,-6.295681,0.0019999999,95.4427979087664,15.089193,200.0
-8.594082,0.028280688,5.655103e-05,264.4276209454186,3.5706469e-06,0.8929884,50.463993152370804,-7.967427608621347,500,0.011528899,-7.967427608621347,1.0001829,-7.967427608621347,1.9691662,50.463993152370804,5.765504,-7.333723,0.002,253.91458082643146,9.110597,200.0
-8.489604,0.78626275,0.0015828379,419.04814243915763,7.7427035e-07,0.19105357,48.23234674945037,-7.754806612524352,500,0.013075524,-7.754806612524352,0.99348485,-7.754806612524352,1.2554051,48.23234674945037,6.4951677,-7.4840455,0.002,398.2778248921931,7.443043,200.0
-8.564355,1.4630588e-19,2.7773296e-22,191.12332967159674,6.4774017e-06,1.7975025,50.637361914306865,-8.041544444929654,500,0.0072531523,-8.041544444929654,1.0535723,-8.041544444929654,2.7419403,50.637361914306865,3.8208601,-7.076856,0.0019999999,182.35262354407809,10.716892,200.0
-8.742365,0.004542343,8.8382585e-06,362.56106363709966,1.5193492e-06,0.4013137,54.20670896010059,-7.939564297141129,500,0.0037651204,-7.939564297141129,1.0278819,-7.939564297141129,1.3904452,54.20670896010059,1.9350494,-7.6892357,0.0020000003,359.59704729978824,8.525397,200.0
-7.828017,1.8503933e-08,3.7515352e-11,362.4025933866015,1.5217685e-06,0.37021893,47.658204395038304,-7.204921839166089,500,0.0036535768,-7.204921839166089,0.98647255,-7.204921839166089,1.3850268,47.658204395038304,1.8020766,-6.770452,0.002,361.00384156333456,7.837978,200.0
-8.865959,0.77415264,0.0015938663,365.0913971281996,1.4810417e-06,0.349395,55.72855494332553,-8.114965677549504,500,0.023509204,-8.114965677549504,0.9714148,-8.114965677549504,1.3325086,55.72855494332553,11.418594,-7.827763,0.002,375.2321099541846,8.477553,200.0
-8.893824,0.7361993,0.001498772,430.77682537208193,6.4406345e-07,0.15539905,53.687147995845365,-8.032163042410517,500,0.008972419,-8.032163042410517,0.9824034,-8.032163042410517,1.2012705,53.687147995845365,4.4072676,-7.9069967,0.002,416.22600088697146,7.7271476,200.0
-8.983428,0.0019758057,4.0133414e-06,272.79355657237966,3.3382282e-06,0.8090815,49.115028500738774,-8.296026662999186,500,0.0062320926,-8.296026662999186,0.9846188,-8.296026662999186,1.8238772,49.115028500738774,3.0681176,-7.7721343,0.0019999999,274.141261145332,9.1771965,200.0
-9.14303,0.27907407,0.0005582936,488.1922400599578,9.69406e-08,0.024222525,52.851201823553474,-8.259573707896743,500,0.0022688014,-8.259573707896743,0.9997395,-8.259573707896743,1.025686,52.851201823553474,1.1341052,-8.23115,0.002,487.4786118861312,7.3351645,200.0
-8.63433,0.0004838546,9.430039e-07,392.3431169185847,1.0997784e-06,0.28953955,48.76688212701508,-7.921792506194081,500,0.0032672465,-7.921792506194081,1.0261985,-7.921792506194081,1.3042626,48.76688212701508,1.6764218,-7.61358,0.002,383.3583707737209,7.6245193,200.0
-8.615912,0.46625397,0.0009550408,478.679096740587,1.7852182e-07,0.04254931,48.2347991082319,-7.736752283426981,500,0.0031617333,-7.736752283426981,0.9764064,-7.736752283426981,1.0428219,48.2347991082319,1.5435683,-7.6963687,0.0019999999,479.46826547950667,7.1329083,200.0
-8.624546,4.504196e-36,1.0578038e-38,136.99231822866466,1.06206e-05,1.9256327,52.705211804063254,-8.035949838755185,500,0.011042756,-8.035949838755185,0.8516128,-8.035949838755185,3.364243,52.705211804063254,4.702076,-6.9805756,0.002,148.62184314863276,12.38282,200.0
-8.504718,0.0013996097,2.8347615e-06,408.59914040563626,8.9656606e-07,0.21855623,50.58638564619664,-7.727244446193374,500,0.0030967686,-7.727244446193374,0.9874621,-7.727244446193374,1.2191356,50.58638564619664,1.5289708,-7.512756,0.0019999999,410.1266362441381,7.921543,200.0
-8.993393,0.787311,0.0015876336,423.7082029669889,7.216729e-07,0.1774731,50.78541092392268,-8.218763209995886,500,0.011658129,-8.218763209995886,0.99180436,-8.218763209995886,1.2346967,50.78541092392268,5.781292,-7.993416,0.002,404.9577369272771,7.4346347,200.0
-9.157659,4.1648265e-21,8.031747e-24,232.24263124373672,4.6209248e-06,1.242518,53.166694245873565,-8.296177868820156,500,0.0059259012,-8.296177868820156,1.037091,-8.296177868820156,2.2320085,53.166694245873565,3.0728495,-7.8291526,0.002,224.01348811682294,10.70667,200.0
-9.318945,0.8060215,0.0016116931,497.68095630110656,1.8676534e-08,0.0046711606,56.327454228503726,-8.420515797682656,500,0.002337308,-8.420515797682656,1.0002172,-8.420515797682656,1.0046554,56.327454228503726,1.1689078,-8.416329,0.0019999999,497.6831053934307,7.4984965,200.0
-8.690201,0.10513906,0.00021096459,467.9897024223948,2.741465e-07,0.068091325,49.15730032129604,-7.831035962714505,500,0.0024927757,-7.831035962714505,0.9967461,-7.831035962714505,1.0684057,49.15730032129604,1.2423322,-7.776457,0.002,467.9869995180998,7.2074547,200.0
-8.468852,0.44451883,0.0009031432,472.3959600404804,2.3420523e-07,0.056736648,51.385900596050575,-7.599259361377884,500,0.0036788723,-7.599259361377884,0.98438174,-7.599259361377884,1.065426,51.385900596050575,1.8107073,-7.5442758,0.0019999999,469.29585325374455,7.2293224,200.0
-7.9687824,0.018076895,3.74757e-05,245.52649425262624,4.1540684e-06,0.9665443,51.26806051857806,-7.411159885310161,500,0.0182484,-7.411159885310161,0.9647262,-7.411159885310161,2.1257792,51.26806051857806,8.802355,-6.655756,0.002,235.20787639168594,9.213644,200.0
-7.8233323,,,112.23413385392618,1.3847584e-05,2.9783387,52.28209279106133,-8.040044504971572,500,0.012357536,-8.040044504971572,0.9275344,-8.040044504971572,4.080227,52.28209279106133,5.73102,-6.007218,0.002,122.5422047537086,13.058667,200.0
-8.903937,0.109005675,0.00022642047,386.460011958829,1.1775352e-06,0.27292338,49.41284224862952,-8.11285186115272,500,0.007606533,-8.11285186115272,0.9628606,-8.11285186115272,1.3039438,49.41284224862952,3.6620154,-7.8762803,0.0019999999,383.45212265226877,7.74252,200.0
-8.921074,0.0004532645,8.906411e-07,380.54782178247393,1.2580986e-06,0.32584614,49.18546652234232,-8.19455450926982,500,0.0034402113,-8.19455450926982,1.0178387,-8.19455450926982,1.345497,49.18546652234232,1.7507901,-7.8774924,0.002,371.60989247041266,7.742158,200.0
-9.5427685,0.8219698,0.0016021555,446.59269405087207,4.793129e-07,0.12615998,54.90788180430421,-8.672815569000658,500,0.008621918,-8.672815569000658,1.02608,-8.672815569000658,1.0911989,54.90788180430421,4.4233885,-8.603132,0.0019999999,458.21159669814415,7.645087,200.0
-8.454456,0.00183269,3.8112432e-06,392.8727110476125,1.0928933e-06,0.25270998,52.2000382674561,-7.709954665249301,500,0.0032926411,-7.709954665249301,0.96172816,-7.709954665249301,1.241193,52.2000382674561,1.5833129,-7.452301,0.002,402.83821887339866,8.023328,200.0
-8.874905,0.37267905,0.00074039534,489.2879512687934,8.7747594e-08,0.022231966,51.70936030681369,-7.993939642666181,500,0.0022547655,-7.993939642666181,1.0067029,-7.993939642666181,1.0259897,51.70936030681369,1.1349394,-7.9655313,0.002,487.334349992012,7.264344,200.0
-8.544489,0.04568509,9.098831e-05,367.87543618926554,1.4395016e-06,0.3629025,50.99976831600173,-7.798914765311876,500,0.0066458066,-7.798914765311876,1.004197,-7.798914765311876,1.3471961,50.99976831600173,3.3368495,-7.5005927,0.002,371.14121634177206,8.125285,200.0
-8.924298,0.7016126,0.0014296114,453.98087660198536,4.0628467e-07,0.097856395,52.63906030613365,-8.06040769118626,500,0.0055108676,-8.06040769118626,0.98154306,-8.06040769118626,1.1418377,52.63906030613365,2.704577,-7.962658,0.0020000003,437.890597717016,7.464297,200.0
-8.917315,0.8696179,0.0017391634,499.8863268508802,9.114106e-10,0.00022787148,54.141386968233576,-8.024370492673318,500,0.00202152,-8.024370492673318,1.0000416,-8.024370492673318,1.000227,54.141386968233576,1.010802,-8.02381,0.0020000003,499.88653850921133,7.350964,200.0
-8.891436,0.76347303,0.001483104,418.50495243777954,7.8047617e-07,0.2068254,51.19323388642799,-8.098400641860007,500,0.008078256,-8.098400641860007,1.029561,-8.098400641860007,1.173799,51.19323388642799,4.158529,-7.915912,0.0020000003,425.9672940951847,7.697911,200.0
-7.5307455,2.0646697e-18,4.3700513e-21,192.14494003056825,6.421653e-06,1.433425,47.94957659766443,-7.258146324464886,500,0.007407563,-7.258146324464886,0.94491786,-7.258146324464886,2.5342019,47.94957659766443,3.4997692,-6.1004333,0.002,197.3007785242426,10.586432,200.0
-9.174633,5.3878495e-16,9.90197e-19,209.5302222629549,5.556273e-06,1.6450206,50.88888606010152,-8.37345378201685,500,0.0056548445,-8.37345378201685,1.0882379,-8.37345378201685,2.418888,50.88888606010152,3.076908,-7.7737207,0.002,206.70654489770493,10.976588,200.0
-8.926544,0.25266388,0.0005140851,484.4569404750209,1.2859091e-07,0.0310618,51.69138828790781,-8.042149225599305,500,0.002247473,-8.042149225599305,0.98296523,-8.042149225599305,1.0166819,51.69138828790781,1.1045939,-8.021128,0.0019999999,491.795905187121,7.3817267,200.0
-8.130088,0.65139604,0.0013127185,498.5575650586124,1.1595794e-08,0.00285527,46.64794344305221,-7.2298524781620985,500,0.0020706411,-7.2298524781620985,0.99243826,-7.2298524781620985,1.0013971,46.64794344305221,1.0274917,-7.228962,0.002,499.3024081916801,6.836465,200.0
-8.609585,2.3166067e-05,4.381618e-08,359.2816095657538,1.5698039e-06,0.43881458,48.80179509496609,-8.014421653032997,500,0.0028585833,-8.014421653032997,1.0574206,-8.014421653032997,1.2092018,48.80179509496609,1.5113626,-7.62173,0.002,413.495906746376,8.010246,200.0
-8.757599,0.18978104,0.00036473843,453.8589198506079,4.0747236e-07,0.110316545,51.86684748293857,-7.90906361141668,500,0.0022486802,-7.90906361141668,1.0406419,-7.90906361141668,1.0384283,51.86684748293857,1.1700354,-7.8420715,0.0019999999,481.49688989788507,7.5818267,200.0
-7.929575,0.7601739,0.0010647401,103.50015188581284,1.5354353e-05,7.826548,48.20461960309479,-7.520267209450921,500,0.018384371,-7.520267209450921,1.4279052,-7.520267209450921,1.4643403,48.20461960309479,13.125568,-6.8523912,0.0020000003,341.45067921698677,13.979386,200.0
-9.080802,0.8393696,0.001430219,367.66370567283354,1.4426387e-06,0.4968885,51.37429441390146,-8.258089136827351,500,0.0045268545,-8.258089136827351,1.1737636,-8.258089136827351,1.1015412,51.37429441390146,2.6567287,-8.139428,0.002,453.9095019402305,8.045661,200.0
-8.890733,0.19442576,0.00038808057,403.1437569234718,9.629351e-07,0.24169123,52.59352088110728,-8.081493461927739,500,0.0025961895,-8.081493461927739,1.0019866,-8.081493461927739,1.0957952,52.59352088110728,1.3006735,-7.949295,0.0020000003,456.28966136057153,8.037844,200.0
-9.183817,0.10950059,0.00020102334,446.92183790348986,4.760076e-07,0.14123878,48.65667764217596,-8.410185977687313,500,0.0022640699,-8.410185977687313,1.0894315,-8.410185977687313,1.0643848,48.65667764217596,1.2332746,-8.261045,0.0019999999,469.754915241367,7.2959266,200.0
-8.585902,0.7694075,0.00090237084,102.4149307744043,1.5559523e-05,11.311987,54.79749139550945,-8.111765036560962,500,0.01614722,-8.111765036560962,1.7053022,-8.111765036560962,1.3801671,54.79749139550945,13.767945,-7.5326524,0.002,362.2749668089836,14.499757,200.0
-8.281181,0.79525566,0.0012168528,291.05943154866185,2.8772042e-06,1.2288759,46.906272564242244,-7.631268719715132,500,0.005666552,-7.631268719715132,1.3070695,-7.631268719715132,1.2288579,46.906272564242244,3.7032888,-7.2956753,0.002,406.88187806321577,8.44116,200.0
-8.423063,4.133744e-06,7.283129e-09,386.7408912504928,1.1737689e-06,0.3781235,52.86751394269495,-7.946522726215382,500,0.0026182015,-7.946522726215382,1.135156,-7.946522726215382,1.1947039,52.86751394269495,1.4860336,-7.440566,0.0019999999,418.51372937854217,7.9950867,200.0
-8.765562,0.111061,0.0002056525,459.79017849835503,3.5051139e-07,0.10222506,53.11783690260493,-7.944928248127879,500,0.0021949513,-7.944928248127879,1.0800841,-7.944928248127879,1.0443434,53.11783690260493,1.185366,-7.848768,0.0020000003,478.76974453880774,7.570251,200.0
-7.588765,0.75607735,0.00084249314,57.86918403004085,3.0621948e-05,24.66224,44.86523626163509,-7.300920027820156,500,0.028402181,-7.300920027820156,1.7948569,-7.300920027820156,1.5100802,44.86523626163509,25.488926,-6.491117,0.002,331.1082377847954,19.090565,200.0
-8.436138,0.11647065,0.00020986793,457.4608328229183,3.727047e-07,0.114790455,49.568687525634736,-7.650109636931841,500,0.002207783,-7.650109636931841,1.1099424,-7.650109636931841,1.0608824,49.568687525634736,1.225256,-7.5097427,0.0019999996,471.3057515472799,7.3072085,200.0
-8.637786,0.23778123,0.0004537279,480.3670340030787,1.6381188e-07,0.044989333,50.96982344142499,-7.757521661898927,500,0.002105728,-7.757521661898927,1.0481225,-7.757521661898927,1.0163834,50.96982344142499,1.1035305,-7.7297873,0.0019999999,491.94033996079304,7.357087,200.0
-7.861873,0.7774339,0.0010725084,62.86451190320794,2.7870192e-05,14.644192,43.61261539356185,-7.180829387114656,500,0.031988896,-7.180829387114656,1.4497488,-7.180829387114656,1.322679,43.61261539356185,23.187931,-6.832367,0.002,378.02065642125285,15.696587,200.0
-8.576333,0.83274704,0.0012866342,282.6917150339253,3.081009e-06,1.2906512,49.1663222270299,-7.757245645523517,500,0.0063103368,-7.757245645523517,1.2944582,-7.757245645523517,1.1148276,49.1663222270299,4.0842333,-7.626611,0.0019999999,448.4998265584186,9.326554,200.0
-9.051542,0.87877136,0.001611455,430.7006154073682,6.4488677e-07,0.19177802,53.39454898108591,-8.177338244183543,500,0.0036564285,-8.177338244183543,1.0906558,-8.177338244183543,1.0465528,53.39454898108591,1.9939524,-8.131912,0.0019999999,477.7589920448756,7.8724527,200.0
-8.675856,0.31785524,0.0006456575,492.6035268885741,6.018111e-08,0.014585266,53.40266047414085,-7.78084067319315,500,0.0021379294,-7.78084067319315,0.984594,-7.78084067319315,1.0047644,53.40266047414085,1.0524962,-7.777773,0.002,497.6290772758147,7.360035,200.0
-10.018863,0.5252145,0.0010863735,467.15708772695325,2.8177735e-07,0.065859914,54.91944427501598,-9.129943680329125,500,0.0023077996,-9.129943680329125,0.96691334,-9.129943680329125,1.0199217,54.91944427501598,1.1157211,-9.11154,0.002,490.2337301008927,7.552776,200.0
-9.086257,0.92418575,0.001771843,470.5224788673174,2.5109574e-07,0.06831364,49.510478428682624,-8.204736152462202,500,0.0030983377,-8.204736152462202,1.0431916,-8.204736152462202,1.014911,49.510478428682624,1.6160798,-8.19057,0.002,492.6540087019837,7.2161794,200.0
-8.744236,0.2563189,0.0004973726,440.86573432153483,5.376036e-07,0.14277741,50.02601514398919,-7.891175298464024,500,0.0023570603,-7.891175298464024,1.0306916,-7.891175298464024,1.0563556,50.02601514398919,1.2147012,-7.8192964,0.0020000003,473.3254616986819,7.4494977,200.0
-9.073024,0.31612155,0.0006296136,462.29748792568836,3.2687197e-07,0.082402,49.30169446375882,-8.194078843404272,500,0.0022380485,-8.194078843404272,1.0041764,-8.194078843404272,1.022368,49.30169446375882,1.1236978,-8.164963,0.002,489.06071235846366,7.338776,200.0
-8.161394,0.82192045,0.0014174384,227.2025895962142,4.8123425e-06,1.6181083,45.86643419563656,-7.333710431576428,500,0.010244132,-7.333710431576428,1.1597266,-7.333710431576428,1.1400945,45.86643419563656,5.940196,-7.2017527,0.0019999999,438.5601297224139,9.284355,200.0
-8.873526,0.2909414,0.0005606878,462.311184382817,3.2674188e-07,0.087977916,50.97308362738501,-8.01154729881701,500,0.0022265587,-8.01154729881701,1.0378017,-8.01154729881701,1.0330312,50.97308362738501,1.1553633,-7.9688196,0.0020000006,484.0124749385335,7.400433,200.0
-8.593429,0.09002721,0.0001644869,454.6003312989449,4.0026976e-07,0.11990514,52.251841891092674,-7.820446217362516,500,0.0022176339,-7.820446217362516,1.094643,-7.820446217362516,1.0559567,52.251841891092674,1.2137586,-7.668206,0.002,473.5042543994377,7.5636415,200.0
-8.449673,0.09380402,0.0001695918,484.834514298263,1.2536924e-07,0.038355175,45.67342073958011,-7.627802754992778,500,0.002068356,-7.627802754992778,1.1062329,-7.627802754992778,1.0290549,45.67342073958011,1.1440417,-7.5392065,0.002,485.88273536091845,6.8462024,200.0
-7.712679,0.7426112,0.00053163746,21.8148067052896,8.785656e-05,171.42188,50.25931405164701,-8.167732840068272,500,0.061713386,-8.167732840068272,2.7936752,-8.167732840068272,1.7187994,50.25931405164701,86.20358,-6.5328236,0.0019999996,290.9007379077222,23.789875,200.0
-8.8585825,0.29554728,0.0005788301,471.7565149345196,2.3995506e-07,0.062557824,49.4377656296109,-7.9761875444825225,500,0.0021685057,-7.9761875444825225,1.0211884,-7.9761875444825225,1.0174268,49.4377656296109,1.1072264,-7.951833,0.0020000006,491.435822418699,7.2374787,200.0
-8.2556505,0.77359396,0.00094923883,101.91251830525019,1.5655984e-05,10.398139,47.36478250407035,-7.700812040595086,500,0.016869862,-7.700812040595086,1.6299248,-7.700812040595086,1.3486791,47.36478250407035,13.748303,-7.210918,0.002,370.7331215516982,16.31802,200.0
-8.75011,0.8415931,0.0014449882,351.35733139421643,1.6956016e-06,0.5751743,49.50195609892402,-7.914889959398471,500,0.005048962,-7.914889959398471,1.1648443,-7.914889959398471,1.0974015,49.50195609892402,2.940627,-7.8066063,0.002,455.6217575014358,8.444591,200.0
-8.92874,0.8366763,0.0015521587,413.79932597537805,8.3493103e-07,0.24260136,53.81649098586359,-8.113181044242952,500,0.0038606178,-8.113181044242952,1.0780808,-8.113181044242952,1.106764,53.81649098586359,2.081029,-7.9847937,0.0019999999,451.76751191189254,8.096048,200.0
-8.894576,9.446559e-05,1.7976213e-07,372.6591063096526,1.3695729e-06,0.37821266,52.303479385022186,-8.175602926100778,500,0.0027799392,-8.175602926100778,1.0510066,-8.175602926100778,1.180488,52.303479385022186,1.4608672,-7.9217277,0.002,423.5536524512477,8.292308,200.0
-8.129339,0.75927544,0.0011152375,222.88810579155506,4.9830783e-06,2.3097327,53.79147135115304,-7.898650729042603,500,0.007620844,-7.898650729042603,1.361639,-7.898650729042603,1.4738562,53.79147135115304,5.1884193,-7.0377026,0.002,339.24611937524355,9.397731,200.0
-8.016465,0.7301087,0.0010373202,47.64398495745954,3.8054117e-05,18.85172,50.993912279284935,-7.901997721409014,500,0.1374053,-7.901997721409014,1.4076824,-7.901997721409014,2.073078,50.993912279284935,96.71152,-6.725977,0.002,241.18726839736178,21.874298,200.0
-9.223665,0.90578675,0.0017549025,477.9698188381472,1.847335e-07,0.049214326,51.149480592785295,-8.342145664635064,500,0.004777787,-8.342145664635064,1.032293,-8.342145664635064,1.0248436,51.149480592785295,2.4660378,-8.315272,0.002,487.87933387545974,7.217281,200.0
-8.499308,0.013047571,2.737699e-05,389.4659826643851,1.1375116e-06,0.258371,49.59639643708993,-7.678950174672449,500,0.002986008,-7.678950174672449,0.953178,-7.678950174672449,1.1595514,49.59639643708993,1.4230986,-7.5313344,0.002,431.2012453554644,8.093321,200.0
-8.374464,0.16308959,0.00031088016,393.10846379371026,1.0898352e-06,0.29993507,47.451886820744356,-7.623676925655495,500,0.0026439184,-7.623676925655495,1.0492119,-7.623676925655495,1.1400423,47.451886820744356,1.3870153,-7.417264,0.0019999999,438.5802156729721,7.701506,200.0
-9.205457,0.4072629,0.0007933196,477.6289163327783,1.8772633e-07,0.049474165,48.501691425942724,-8.320266613725558,500,0.0021552616,-8.320266613725558,1.026731,-8.320266613725558,1.0172018,48.501691425942724,1.1064368,-8.299048,0.0019999999,491.54455802694207,7.070375,200.0
-8.868321,0.79890287,0.001293951,218.1898377617456,5.1766838e-06,1.9733495,52.41288735224772,-8.1210030964746,500,0.009317238,-8.1210030964746,1.2348272,-8.1210030964746,1.2138002,52.41288735224772,5.752589,-7.8771133,0.0020000003,411.92941255502063,10.2601185,200.0
-8.510631,0.87117636,0.001655853,431.85679662600677,6.3243e-07,0.17505758,51.01182947288283,-7.644163757884732,500,0.0038339985,-7.644163757884732,1.0522388,-7.644163757884732,1.054604,51.01182947288283,2.0171409,-7.589456,0.0019999999,474.1115856153622,7.4581695,200.0
-8.778643,0.24714161,0.00048729675,419.20690151599246,7.7245954e-07,0.19869207,52.71384475478129,-7.942682467586985,500,0.002509627,-7.942682467586985,1.0143372,-7.942682467586985,1.0824133,52.71384475478129,1.272804,-7.8418593,0.0019999999,461.93075483640257,7.963206,200.0
-9.400252,0.44719696,0.00090068614,472.02412445885005,2.375475e-07,0.05856001,53.71241096978406,-8.512526178868516,500,0.0022156548,-8.512526178868516,0.993014,-8.512526178868516,1.0154339,53.71241096978406,1.1000881,-8.495359,0.002,492.40033871494705,7.573426,200.0
-8.466812,0.79610246,0.0012761293,229.46567754364906,4.7253525e-06,1.8390042,50.37034658151901,-7.750599718789869,500,0.008514838,-7.750599718789869,1.247683,-7.750599718789869,1.225263,50.37034658151901,5.3119097,-7.4785905,0.0020000006,408.0756541166391,10.289856,200.0
