VarRet,AvgVanillaIw,MaxVanillaIw,VarDiscRet,VarNormIw,MaxNormIw,MinVanillaIw,VanillaAvgRet,AvgDiscRet,Delta,AvgRet,IterType,Bound,eRenyi2,VarJ,ESSRenyi,VarVanillaIw,AvgEpLen,EpsThisIter,AvgNormIw,BatchSize,MinNormIw,J,ESSClassic
5.22801191876,1.00609,1.11075,5.22801191876,3.59868e-07,0.0110403,0.766031,-106.747052585,-106.747052585,0.4,-106.747052585,1,-120.712,1.00332,2.22066,99.6690296543,0.00364261,17.01,100,0.01,100,0.00761397,-106.7,99.6450057215
6.51332065531,1.00724,1.0737,6.51332065531,9.15284e-08,0.0106598,0.937483,-106.503245926,-106.503245926,0.4,-106.503245926,1,-120.214,1.00077,2.55447,99.9229310317,0.00092859,17.31,100,0.01,100,0.00930742,-106.493,99.9094738468
10.9576839273,1.00153,1.88672,10.9576839273,2.95249e-06,0.0188383,0.577117,-106.803709339,-106.803709339,0.4,-106.803709339,1,-120.545,1.01948,4.24884,98.0888788276,0.0296156,16.67,100,0.01,100,0.00576233,-106.558,97.1600369639
6.69558353663,1.00703,1.10789,6.69558353663,2.47516e-07,0.0110016,0.837073,-106.732895507,-106.732895507,0.4,-106.732895507,1,-120.66,1.0021,2.59814,99.7902510516,0.00251007,17.38,100,0.01,100,0.00831232,-106.704,99.7555575224
5.16473099046,1.00287,1.23055,5.16473099046,2.94255e-07,0.0122704,0.853265,-106.499103851,-106.499103851,0.4,-106.499103851,1,-120.199,1.00277,2.28529,99.7238297119,0.00295945,17.58,100,0.01,100,0.00850825,-106.461,99.7095226513
5.34340336524,0.996414,1.09132,5.34340336524,2.54324e-07,0.0109525,0.803233,-106.773086681,-106.773086681,0.4,-106.773086681,1,-120.734,1.0024,2.23497,99.7603451639,0.00252503,16.56,100,0.01,100,0.00806123,-106.739,99.7488813598
4.8499943057,1.00352,1.1316,4.8499943057,1.94516e-07,0.0112763,0.849752,-106.79802702,-106.79802702,0.4,-106.79802702,1,-120.687,1.00183,2.18964,99.8173360912,0.00195888,17.55,100,0.01,100,0.0084677,-106.773,99.8077639693
3.23293350606,1.00092,1.08443,3.23293350606,1.56411e-07,0.0108343,0.759799,-106.64734758,-106.64734758,0.4,-106.64734758,1,-120.314,1.00161,1.75461,99.8392428573,0.001567,15.81,100,0.01,100,0.00759098,-106.624,99.8453887191
22.8950141895,0.995415,1.52959,22.8950141895,3.16069e-06,0.0153663,0.0906057,-106.294628533,-106.294628533,0.4,-106.294628533,1,-120.722,1.02294,5.86647,97.7573948727,0.0313177,19.79,100,0.01,100,0.00091023,-105.892,96.9658688321
9.20536787393,1.00984,1.45795,9.20536787393,8.01318e-07,0.0144373,0.85931,-106.464915279,-106.464915279,0.4,-106.464915279,1,-120.448,1.00844,3.71564,99.1626400033,0.00817172,17.82,100,0.01,100,0.00850934,-106.347,99.212940459
7.5403668664,1.00208,1.23418,7.5403668664,4.22915e-07,0.0123162,0.76598,-106.570860546,-106.570860546,0.4,-106.570860546,1,-120.199,1.00523,2.85519,99.479891173,0.00424678,18.6,100,0.01,100,0.00764389,-106.501,99.5830619758
15.1259413645,0.989791,1.28205,15.1259413645,6.09548e-07,0.0129527,0.723264,-106.574932258,-106.574932258,0.4,-106.574932258,1,-120.6,1.0061,4.29752,99.3935866636,0.00597166,17.86,100,0.01,100,0.00730724,-106.496,99.4001707435
11.7758100175,1.00372,1.13133,11.7758100175,4.92776e-07,0.0112714,0.784041,-106.256423117,-106.256423117,0.4,-106.256423117,1,-120.127,1.00649,3.60064,99.3546913856,0.00496446,18.75,100,0.01,100,0.00781137,-106.171,99.5145152442
7.69107030518,0.999146,1.08534,7.69107030518,1.09569e-07,0.0108627,0.9007,-106.42646254,-106.42646254,0.4,-106.42646254,1,-120.395,1.00127,2.73922,99.873631153,0.00109382,20.46,100,0.01,100,0.0090147,-106.409,99.8916466489
6.04365954011,1.00514,1.0976,6.04365954011,2.17558e-07,0.0109199,0.833651,-106.933873662,-106.933873662,0.4,-106.933873662,1,-120.837,1.00189,2.4218,99.8117302647,0.002198,17.8,100,0.01,100,0.0082939,-106.908,99.785060676
13.5721981198,0.987026,1.72284,13.5721981198,2.14154e-06,0.0174549,0.724579,-106.579708857,-106.579708857,0.4,-106.579708857,1,-120.277,1.01988,5.30731,98.0503445247,0.0208634,18.94,100,0.01,100,0.00734103,-106.336,97.9238923898
6.21078399717,0.995138,1.47465,6.21078399717,1.48357e-06,0.0148185,0.758738,-106.685561949,-106.685561949,0.4,-106.685561949,1,-120.416,1.00947,2.70518,99.0619204315,0.0146918,18.43,100,0.01,100,0.00762445,-106.558,98.5525267316
4.63299545515,0.989273,1.10148,4.63299545515,3.60316e-07,0.0111343,0.775134,-106.337955467,-106.337955467,0.4,-106.337955467,1,-120.28,1.00318,2.10427,99.6827921327,0.00352627,17.33,100,0.01,100,0.00783539,-106.293,99.6445230703
9.98844558227,1.0067,1.21785,9.98844558227,8.86272e-07,0.0120975,0.741955,-106.403454816,-106.403454816,0.4,-106.403454816,1,-120.143,1.01002,3.51692,99.0075414012,0.00898184,18.78,100,0.01,100,0.00737019,-106.269,99.1302537435
13.7049256545,1.06992,12.2595,13.7049256545,0.000123827,0.114583,0.372516,-105.906272083,-105.906272083,0.4,-105.906272083,1,-119.059,1.30029,25.0478,76.9056466913,1.41748,17.09,100,0.01,100,0.00348171,-103.207,44.9259788363
36.2311904912,1.00811,1.53025,36.2311904912,3.18927e-06,0.0151794,0.562435,-105.665929139,-105.665929139,0.4,-105.665929139,1,-119.194,1.02386,7.08713,97.6696508784,0.0324122,22.8,100,0.01,100,0.0055791,-105.336,96.9392656984
23.2344814718,1.00992,1.68579,23.2344814718,1.58019e-06,0.0166924,0.711554,-106.54165772,-106.54165772,0.4,-106.54165772,1,-123.775,1.01427,4.48174,98.5935569526,0.0161169,22.24,100,0.01,100,0.00704566,-106.312,98.4596829355
23.3706474254,1.01806,2.09748,23.3706474254,4.64816e-06,0.0206027,0.707237,-106.100142266,-106.100142266,0.4,-106.100142266,1,-121.092,1.03047,6.35659,97.0430731041,0.0481759,21.48,100,0.01,100,0.0069469,-105.667,95.6007558348
16.2595779634,0.994671,1.21669,16.2595779634,5.40629e-07,0.012232,0.808546,-105.917527304,-105.917527304,0.4,-105.917527304,1,-119.941,1.00705,4.12454,99.2999435234,0.00534883,21.39,100,0.01,100,0.00812877,-105.818,99.4676287351
21.9451573778,0.951059,2.25907,21.9451573778,8.5312e-06,0.0237533,0.348509,-105.919184692,-105.919184692,0.4,-105.919184692,1,-119.968,1.05436,6.01597,94.8438875125,0.0771658,25.82,100,0.01,100,0.00366443,-105.223,92.2118917243
31.8551761074,0.998545,1.50891,31.8551761074,2.5239e-06,0.0151111,0.633912,-105.657771282,-105.657771282,0.4,-105.657771282,1,-119.856,1.02095,6.22709,97.9483594547,0.0251656,23.71,100,0.01,100,0.00634835,-105.365,97.5622418164
12.8019599072,1.00906,1.54732,12.8019599072,1.47686e-06,0.0153343,0.815489,-105.336379884,-105.336379884,0.4,-105.336379884,1,-119.117,1.01691,4.24378,98.3375615342,0.0150374,21.08,100,0.01,100,0.00808168,-105.107,98.5589263399
54.2889131787,0.988461,1.76577,54.2889131787,7.919e-06,0.0178638,0.390613,-104.032176103,-104.032176103,0.4,-104.032176103,1,-117.386,1.09263,10.0339,91.5226972494,0.0773729,25.73,100,0.01,100,0.00395173,-102.888,92.7301649636
730.029830285,1.00483,1.31402,730.029830285,5.17105e-06,0.013077,0.265757,-108.153389296,-108.153389296,0.4,-108.153389296,1,-144.938,1.04476,9.85432,95.7158181061,0.0522111,32.91,100,0.01,100,0.0026448,-105.451,95.1299554785
16.5414324701,0.995987,1.18335,16.5414324701,4.34612e-07,0.0118812,0.786871,-105.410125454,-105.410125454,0.4,-105.410125454,1,-119.749,1.00542,4.21295,99.4608304733,0.00431131,26.67,100,0.01,100,0.00790041,-105.334,99.571590412
78.3422542148,1.00106,1.27052,78.3422542148,2.23301e-06,0.0126917,0.582377,-104.786884074,-104.786884074,0.4,-104.786884074,1,-124.318,1.02316,8.10817,97.7360960149,0.0223775,29.3,100,0.01,100,0.00581761,-104.311,97.8371352629
21.9738102224,0.99029,1.62492,21.9738102224,3.6519e-06,0.0164085,0.668787,-104.814582511,-104.814582511,0.4,-104.814582511,1,-118.706,1.03238,5.21741,96.8635146737,0.0358133,27.88,100,0.01,100,0.00675344,-104.375,96.5108051051
42.0446388057,1.00986,1.61685,42.0446388057,4.71259e-06,0.0160107,0.492423,-104.200160586,-104.200160586,0.4,-104.200160586,1,-118.098,1.0476,7.15216,95.4564737284,0.0480595,32.25,100,0.01,100,0.00487616,-103.595,95.5425150431
427.201100437,0.947009,1.61866,427.201100437,8.16312e-06,0.0170924,0.163116,-104.346276357,-104.346276357,0.4,-104.346276357,1,-138.423,1.04515,11.1717,95.6799329878,0.0732089,33.59,100,0.01,100,0.00172243,-102.039,92.5227808377
81.8966180239,0.976515,2.97472,81.8966180239,9.74051e-06,0.0304626,0.438598,-102.113291271,-102.113291271,0.4,-102.113291271,1,-115.769,1.0959,13.0196,91.2491470487,0.0928838,35.72,100,0.01,100,0.00449146,-100.976,91.2050047675
178.663904193,1.00792,1.47034,178.663904193,4.5309e-06,0.0145878,0.494602,-103.745845609,-103.745845609,0.4,-103.745845609,1,-128.667,1.04359,10.9912,95.8230769064,0.0460297,39.13,100,0.01,100,0.00490715,-102.587,95.7069469903
62.6537089936,0.94017,1.52125,62.6537089936,8.28874e-06,0.0161805,0.312771,-103.009372713,-103.009372713,0.4,-103.009372713,1,-119.2,1.06082,8.03446,94.2664889503,0.0732658,33.48,100,0.01,100,0.00332675,-102.068,92.416464209
59.692607575,0.993084,1.40492,59.692607575,4.68681e-06,0.014147,0.361384,-102.739010485,-102.739010485,0.4,-102.739010485,1,-118.529,1.04316,8.19086,95.8629474051,0.0462221,38.14,100,0.01,100,0.003639,-102.103,95.5658216944
65.4696550848,0.991387,1.27447,65.4696550848,2.33055e-06,0.0128555,0.586828,-101.082009865,-101.082009865,0.4,-101.082009865,1,-115.491,1.02415,8.24453,97.6421274989,0.0229057,38.01,100,0.01,100,0.00591926,-100.758,97.744790505
454.092919284,1.06858,1.797,454.092919284,3.78445e-06,0.0168168,0.418393,-101.560116048,-101.560116048,0.4,-101.560116048,1,-132.496,1.04746,19.5794,95.4688691958,0.0432129,45.65,100,0.01,100,0.00391543,-99.9242,96.388700988
51.9037236019,0.987973,1.46783,51.9037236019,2.10713e-06,0.014857,0.5578,-102.257793371,-102.257793371,0.4,-102.257793371,1,-116.329,1.02112,7.57838,97.9320875955,0.0205675,39.29,100,0.01,100,0.0056459,-101.966,97.9565813242
69.041004586,1.01926,1.59857,69.041004586,5.48569e-06,0.0156837,0.387171,-100.496209353,-100.496209353,0.4,-100.496209353,1,-113.985,1.0511,8.83127,95.1380365559,0.0569899,37.72,100,0.01,100,0.00379857,-99.8748,94.8489206505
74.3311200879,1.01427,1.35709,74.3311200879,2.17397e-06,0.01338,0.703264,-99.0954744172,-99.0954744172,0.4,-99.0954744172,1,-112.664,1.02664,9.20528,97.405257668,0.0223644,40.6,100,0.01,100,0.00693372,-98.7435,97.8930893645
66.982115272,0.993941,1.74198,66.982115272,1.43197e-05,0.017526,0.123339,-100.743670737,-100.743670737,0.4,-100.743670737,1,-114.621,1.12235,9.14543,89.099070603,0.141467,38.95,100,0.01,100,0.0012409,-99.2072,87.5837128601
63.1569230777,1.00471,1.22881,63.1569230777,2.73636e-06,0.0122305,0.508474,-99.9615076796,-99.9615076796,0.4,-99.9615076796,1,-114.758,1.02506,8.11641,97.5551801558,0.0276222,41.43,100,0.01,100,0.00506089,-99.567,97.3624683938
55.05459972,0.981479,1.34909,55.05459972,1.73388e-06,0.0137455,0.588779,-99.8003697076,-99.8003697076,0.4,-99.8003697076,1,-113.765,1.01531,7.73137,98.4921739151,0.0167024,40.38,100,0.01,100,0.00599889,-99.5932,98.3124214738
48.6063979052,0.990207,1.25996,48.6063979052,2.47996e-06,0.0127242,0.540504,-100.193153193,-100.193153193,0.4,-100.193153193,1,-114.11,1.02403,7.05253,97.6532327536,0.0243163,41.36,100,0.01,100,0.0054585,-99.8746,97.6036809881
31.8487686373,0.991738,1.70273,31.8487686373,6.12638e-06,0.0171691,0.258809,-101.791817394,-101.791817394,0.4,-101.791817394,1,-115.13,1.05294,6.59759,94.9719571126,0.0602557,38.22,100,0.01,100,0.00260965,-101.086,94.2816856278
326.27452239,1.00064,1.25514,326.27452239,3.67583e-06,0.0125434,0.24917,-101.305525546,-101.305525546,0.4,-101.305525546,1,-132.014,1.02772,9.71039,97.3031308737,0.0368055,46.58,100,0.01,100,0.0024901,-99.8813,96.4887016602
50.2738614953,1.00521,1.33912,50.2738614953,1.55054e-06,0.0133218,0.661933,-99.2169531231,-99.2169531231,0.4,-99.2169531231,1,-112.829,1.0154,7.09477,98.4832356419,0.0156674,41.29,100,0.01,100,0.00658502,-99.0189,98.4881737888
70.7203421587,0.999935,1.36257,70.7203421587,2.46654e-06,0.0136266,0.428384,-101.310006021,-101.310006021,0.4,-101.310006021,1,-118.341,1.01975,7.72034,98.0629413711,0.0246622,40.95,100,0.01,100,0.00428412,-100.921,97.6163518935
110.201516482,0.979967,1.28067,110.201516482,3.23729e-06,0.0130686,0.485419,-99.5357691264,-99.5357691264,0.4,-99.5357691264,1,-118.301,1.02204,8.87883,97.8434706581,0.0310888,46.6,100,0.01,100,0.00495342,-99.0876,96.8945960621
69.1771876391,0.990912,1.20313,69.1771876391,9.24499e-07,0.0121417,0.675514,-99.4815311642,-99.4815311642,0.4,-99.4815311642,1,-113.233,1.00974,8.31263,99.0352320518,0.00907771,40.14,100,0.01,100,0.0068171,-99.3497,99.0930746507
53.3916900927,1.00411,1.4397,53.3916900927,2.47473e-06,0.0143381,0.595864,-99.8584442085,-99.8584442085,0.4,-99.8584442085,1,-113.672,1.02127,7.71962,97.9173869672,0.0249511,39.91,100,0.01,100,0.00593425,-99.5617,97.6086004603
60.655321853,0.99238,1.75574,60.655321853,3.20046e-06,0.0176923,0.670848,-100.238164706,-100.238164706,0.4,-100.238164706,1,-113.951,1.03606,8.89354,96.5198198197,0.0315186,39.88,100,0.01,100,0.00675999,-99.7519,96.9288247082
61.0461860573,0.994672,1.32202,61.0461860573,3.31848e-06,0.013291,0.432152,-100.12540342,-100.12540342,0.4,-100.12540342,1,-114.053,1.02845,7.73702,97.2335535303,0.0328321,43.65,100,0.01,100,0.00434467,-99.7108,96.8191840318
49.9672034803,0.999114,1.19953,49.9672034803,2.4909e-06,0.012006,0.548897,-99.6440243749,-99.6440243749,0.4,-99.6440243749,1,-113.327,1.02358,7.3341,97.6961202381,0.0248649,41.37,100,0.01,100,0.00549383,-99.3435,97.5933702507
136.625737519,1.05719,14.7184,136.625737519,0.000288032,0.139222,0.0126123,-99.690469477,-99.690469477,0.4,-99.690469477,1,-109.952,2.55057,120.145,39.2069038784,3.21922,43.75,100,0.01,100,0.000119299,-87.321,25.963777811
56.9347413667,1.03779,1.64812,56.9347413667,1.76084e-06,0.0158811,0.797161,-98.5991948938,-98.5991948938,0.4,-98.5991948938,1,-112.425,1.01096,7.76985,98.9160702319,0.0189644,45.31,100,0.01,100,0.00768133,-98.4442,98.2866424962
70.3592673103,1.00655,1.25379,70.3592673103,2.64504e-06,0.0124563,0.535184,-99.6331811028,-99.6331811028,0.4,-99.6331811028,1,-114.078,1.02205,8.37693,97.8428543969,0.0267982,42.38,100,0.01,100,0.005317,-99.3342,97.4482178783
65.8626589634,5.86855e-09,5.86855e-07,65.8626589634,0.01,1.0,,-98.4387925458,-98.4387925458,0.4,-98.4387925458,1,-92.8544,1.00001,4.96326e-06,99.9992728286,3.44398e-15,45.54,100,0.01,100,,-78.4807,1.0
65.8626589634,inf,inf,397.989962481,nan,nan,1.704e+06,-98.4387925458,-102.284743229,0.4,-98.4387925458,,nan,nan,nan,nan,nan,45.54,100,nan,200,nan,nan,nan
71.5832173547,1.01925,5.02958,71.5832173547,4.33253e-06,0.024673,0.682715,-99.3103193636,-99.3103193636,0.4,-99.3103193636,1,-108.75,1.10222,12.4044,181.452283109,0.180037,45.51,100,0.005,200,0.00334911,-98.0797,170.585245907
217.39820515,1.0,1.0,217.39820515,3.50449e-18,0.01,1.0,-100.145770437,-100.145770437,0.4,-100.145770437,2,-127.554,1.0,14.6705,200.0,,50.91,100,0.01,200,0.01,-100.146,100.0
78.2142409879,0.996546,1.29678,78.2142409879,4.64512e-07,0.00650638,0.332349,-98.202219323,-98.202219323,0.4,-98.202219323,1,-118.208,1.02043,8.95257,195.996567271,0.0184524,44.61,100,0.005,200,0.0016675,-98.6304,196.369622238
83.7497271053,1.0,1.0,83.7497271053,3.50449e-18,0.01,1.0,-99.1192455483,-99.1192455483,0.4,-99.1192455483,2,-112.756,1.0,9.10562,200.0,,44.0,100,0.01,200,0.01,-99.1192,100.0
55.0682281603,1.00876,4.50178,55.0682281603,4.25862e-06,0.0223134,0.267645,-99.6830342815,-99.6830342815,0.4,-99.6830342815,1,-108.92,1.14732,15.1098,174.319332656,0.173342,43.93,100,0.005,200,0.0013266,-98.3066,171.014214501
67.4613157002,1.0,1.0,67.4613157002,3.50449e-18,0.01,1.0,-97.2003027952,-97.2003027952,0.4,-97.2003027952,2,-110.647,1.0,8.17231,200.0,,46.66,100,0.01,200,0.01,-97.2003,100.0
53.6918237825,1.00416,1.65139,53.6918237825,4.98895e-07,0.00822269,0.652484,-98.9200936227,-98.9200936227,0.4,-98.9200936227,1,-107.882,1.02098,8.03781,195.890337384,0.0201223,46.25,100,0.005,200,0.00324889,-97.8515,196.106074947
502.172855109,1.0,1.0,502.172855109,3.50449e-18,0.01,1.0,-97.2495718742,-97.2495718742,0.4,-97.2495718742,2,-110.951,1.0,22.2969,200.0,,51.31,100,0.01,200,0.01,-97.2496,100.0
40.3509090613,1.21859,44.0477,40.3509090613,0.000267944,0.180733,6.62123e-08,-99.4316870873,-99.4316870873,0.4,-99.4316870873,1,-89.9715,10.1494,435.66,19.7055673542,15.9153,43.91,100,0.005,200,2.71677e-10,-59.0509,17.146555788
80.2364399932,1.0,1.0,80.2364399932,3.50449e-18,0.01,1.0,-98.6207788546,-98.6207788546,0.4,-98.6207788546,2,-112.8,1.0,8.91258,200.0,,50.88,100,0.01,200,0.01,-98.6208,100.0
40.3509090613,126644.0,1.51029e+07,86.3953075662,0.00215441,0.596273,0.0227027,-99.4316870873,-98.8457436693,0.4,-99.4316870873,,-inf,nan,44.1414,nan,1.38216e+12,43.91,100,0.005,300,8.96315e-10,-101.038,2.30560002913
64.5838850558,0.938483,5.15938,64.5838850558,6.14123e-06,0.0183253,0.0220697,-98.3573073058,-98.3573073058,0.4,-98.3573073058,1,-105.206,1.60476,65.9818,186.944419415,0.4868,43.16,100,0.00333333,300,7.83878e-05,-94.9988,193.440153271
304.265303452,1.0,1.0,304.265303452,3.50449e-18,0.01,1.0,-96.8576765526,-96.8576765526,0.4,-96.8576765526,2,-111.072,1.0,17.3558,300.0,,49.21,100,0.01,300,0.01,-96.8577,100.0
77.6736547685,1.0,1.0,77.6736547685,2.1793e-19,0.005,1.0,-98.9865832825,-98.9865832825,0.4,-98.9865832825,2,-107.973,1.0,13.791,300.0,,48.66,100,0.005,300,0.005,-97.9221,200.000000102
44.0985902455,0.981894,2.29985,44.0985902455,1.31042e-06,0.00780754,0.134352,-99.9916978295,-99.9916978295,0.4,-99.9916978295,1,-106.552,1.11404,19.4128,269.29098268,0.113705,45.97,100,0.00333333,300,0.000456098,-97.8256,268.44562681
