VarRet,VarNormIw,AvgEpLen,MinVanillaIw,AvgRet,MaxNormIw,VarVanillaIw,VarJ,MaxVanillaIw,AvgDiscRet,ESSClassic,J,BatchSize,VanillaAvgRet,AvgVanillaIw,Bound,VarDiscRet,eRenyi2,AvgNormIw,ESSRenyi,MinNormIw
1669261.6794400136,0.0031245092,411.25,0.0006810967,4106.704051534434,0.5615902,146.66284,2364.1116,121.67145,4106.704051534434,3.1315924841950498,4620.534,100,4106.704051534434,2.1665523,3935.7126,1669261.6794400136,2.6483917,0.010000003,37.75876472791173,3.1436891e-06
1794272.7603182495,7.124146e-05,399.23,2.6826889e-05,3986.416302952797,0.03920731,0.96350825,1305.8185,4.559617,3986.416302952797,58.64103923139517,4248.928,100,3986.416302952797,1.1629508,3662.6338,1794272.7603182495,1.9411464,0.01,51.51595024072196,2.3067949e-07
1186626.6084314133,3.6737514e-05,442.76,0.20729929,4423.419508739637,0.031806253,0.3647694,952.0805,3.169325,4423.419508739637,73.32984507378052,4562.365,100,4423.419508739637,0.9964472,4069.6938,1186626.6084314133,1.3706983,0.01,72.95551297323392,0.0020803842
1665926.529205818,3.1078504e-05,420.02,0.23932049,4195.039517068665,0.032779686,0.32504705,1106.5681,3.3523383,4195.039517068665,76.47148045280183,4377.3745,100,4195.039517068665,1.0226878,3870.5222,1665926.529205818,1.4507397,0.01,68.93035129005372,0.002340113
1684242.6776223355,4.6382935e-05,411.68,0.008832479,4111.342921697983,0.028646309,0.43951827,1209.464,2.7885473,4111.342921697983,68.53111992685626,4335.203,100,4111.342921697983,0.97344035,3823.212,1684242.6776223355,1.4803067,0.01,67.55356642563731,9.073467e-05
1770517.829718255,0.00016423412,405.13,0.069815375,4045.4029817567284,0.11768842,2.4041276,1398.816,14.239043,4045.4029817567284,38.08192036204769,4342.545,100,4045.4029817567284,1.2098933,3779.2354,1770517.829718255,1.7919325,0.01,55.80567461595965,0.00057703746
1467209.8229641682,4.0100073e-05,420.17,0.30388707,4196.472365156566,0.033866953,0.44886938,1129.3269,3.583138,4196.472365156566,71.58243670405162,4363.1616,100,4196.472365156566,1.0580043,3867.3125,1467209.8229641682,1.3884361,0.01,72.02348131878246,0.002872267
1897459.8388940662,6.955719e-05,392.49,0.00021258937,3919.17846734543,0.02834553,0.87030315,1382.0431,3.1706538,3919.17846734543,59.220083525706386,4269.988,100,3919.17846734543,1.1185727,3710.0088,1897459.8388940662,1.7708035,0.01,56.4715411601112,1.9005412e-06
1698526.8623455649,3.5044917e-18,411.66,1.0,4111.1331114954755,0.01,,1296.7426,1.0,4111.1331114954755,100.0,4111.133,100,4111.1331114954755,1.0,3690.3223,1698526.8623455649,1.0,0.009999998,100.0,0.01
1712564.7724061122,3.5044917e-18,415.07,1.0,4145.511644060474,0.01,,1302.0902,1.0,4145.511644060474,100.0,4145.5117,100,4145.511644060474,1.0,3724.7012,1712564.7724061122,1.0,0.009999998,100.0,0.01
1953531.7680001194,3.5044917e-18,406.11,1.0,4055.7426606566323,0.01,,1390.682,1.0,4055.7426606566323,100.0,4055.7427,100,4055.7426606566323,1.0,3634.9324,1953531.7680001194,1.0,0.009999998,100.0,0.01
816947.8662010201,3.5044917e-18,438.4,1.0,4378.481777528501,0.01,,899.3211,1.0,4378.481777528501,100.0,4378.482,100,4378.481777528501,1.0,3957.6714,816947.8662010201,1.0,0.009999998,100.0,0.01
1691585.542292688,3.5044917e-18,414.27,1.0,4137.372783265629,0.01,,1294.0903,1.0,4137.372783265629,100.0,4137.3726,100,4137.372783265629,1.0,3716.562,1691585.542292688,1.0,0.009999998,100.0,0.01
1866499.2814500735,3.5044917e-18,402.86,1.0,4023.1604391528467,0.01,,1359.3507,1.0,4023.1604391528467,100.0,4023.1602,100,4023.1604391528467,1.0,3602.3496,1866499.2814500735,1.0,0.009999998,100.0,0.01
1620161.4090363085,3.5044917e-18,399.15,1.0,3985.1889078275008,0.01,,1266.4753,1.0,3985.1889078275008,100.0,3985.189,100,3985.1889078275008,1.0,3564.3792,1620161.4090363085,1.0,0.009999998,100.0,0.01
1934195.4170338956,3.5044917e-18,392.94,1.0,3923.6119175487415,0.01,,1383.7822,1.0,3923.6119175487415,100.0,3923.612,100,3923.6119175487415,1.0,3502.8018,1934195.4170338956,1.0,0.009999998,100.0,0.01
1670746.3033618436,3.5044917e-18,412.38,1.0,4118.583460107206,0.01,,1286.0944,1.0,4118.583460107206,100.0,4118.5835,100,4118.583460107206,1.0,3697.7734,1670746.3033618436,1.0,0.009999998,100.0,0.01
2027756.0856702484,3.5044917e-18,377.45,1.0,3767.694388215578,0.01,,1416.8551,1.0,3767.694388215578,100.0,3767.694,100,3767.694388215578,1.0,3346.8835,2027756.0856702484,1.0,0.009999998,100.0,0.01
1224331.4683497744,3.5044917e-18,430.45,1.0,4299.2644574085625,0.01,,1100.9487,1.0,4299.2644574085625,100.0,4299.2646,100,4299.2644574085625,1.0,3878.454,1224331.4683497744,1.0,0.009999998,100.0,0.01
1440903.2799379393,3.5044917e-18,417.22,1.0,4166.6076450271385,0.01,,1194.3593,1.0,4166.6076450271385,100.0,4166.6074,100,4166.6076450271385,1.0,3745.797,1440903.2799379393,1.0,0.009999998,100.0,0.01
1596663.0192371504,3.5044917e-18,410.69,1.0,4100.636718045913,0.01,,1257.2574,1.0,4100.636718045913,100.0,4100.6367,100,4100.636718045913,1.0,3679.8262,1596663.0192371504,1.0,0.009999998,100.0,0.01
1633403.5167066448,3.5044917e-18,411.38,1.0,4108.269122552602,0.01,,1271.6404,1.0,4108.269122552602,100.0,4108.269,100,4108.269122552602,1.0,3687.4592,1633403.5167066448,1.0,0.009999998,100.0,0.01
1870085.9502018488,3.5044917e-18,401.67,1.0,4010.812135322419,0.01,,1360.6561,1.0,4010.812135322419,100.0,4010.8123,100,4010.812135322419,1.0,3590.002,1870085.9502018488,1.0,0.009999998,100.0,0.01
1711509.4979575058,3.5044917e-18,400.23,1.0,3996.0641325855277,0.01,,1301.689,1.0,3996.0641325855277,100.0,3996.064,100,3996.0641325855277,1.0,3575.2534,1711509.4979575058,1.0,0.009999998,100.0,0.01
1780546.0362360582,3.5044917e-18,409.19,1.0,4086.6350970195576,0.01,,1327.6824,1.0,4086.6350970195576,100.0,4086.6353,100,4086.6350970195576,1.0,3665.8247,1780546.0362360582,1.0,0.009999998,100.0,0.01
1545387.5523477357,3.5044917e-18,415.66,1.0,4151.217399771245,0.01,,1236.9049,1.0,4151.217399771245,100.0,4151.2173,100,4151.217399771245,1.0,3730.4067,1545387.5523477357,1.0,0.009999998,100.0,0.01
1434165.4742427845,3.5044917e-18,428.43,1.0,4279.8413880205235,0.01,,1191.5636,1.0,4279.8413880205235,100.0,4279.8413,100,4279.8413880205235,1.0,3859.0308,1434165.4742427845,1.0,0.009999998,100.0,0.01
1457148.1225705587,3.5044917e-18,415.0,1.0,4144.631514598612,0.01,,1201.0731,1.0,4144.631514598612,100.0,4144.6313,100,4144.631514598612,1.0,3723.8208,1457148.1225705587,1.0,0.009999998,100.0,0.01
1353729.3231306653,3.5044917e-18,427.72,1.0,4271.876229844752,0.01,,1157.6666,1.0,4271.876229844752,100.0,4271.876,100,4271.876229844752,1.0,3851.0654,1353729.3231306653,1.0,0.009999998,100.0,0.01
1704740.4205596303,3.5044917e-18,414.08,1.0,4135.611356089688,0.01,,1299.1124,1.0,4135.611356089688,100.0,4135.6113,100,4135.611356089688,1.0,3714.8008,1704740.4205596303,1.0,0.009999998,100.0,0.01
1473802.0506429526,3.5044917e-18,410.62,1.0,4100.348101937328,0.01,,1207.9172,1.0,4100.348101937328,100.0,4100.348,100,4100.348101937328,1.0,3679.5376,1473802.0506429526,1.0,0.009999998,100.0,0.01
2141870.538485408,3.5044917e-18,383.78,1.0,3831.6739660179387,0.01,,1456.1771,1.0,3831.6739660179387,100.0,3831.674,100,3831.6739660179387,1.0,3410.8635,2141870.538485408,1.0,0.009999998,100.0,0.01
1876280.6781213363,3.5044917e-18,401.96,1.0,4014.00955156515,0.01,,1362.9078,1.0,4014.00955156515,100.0,4014.0095,100,4014.00955156515,1.0,3593.1992,1876280.6781213363,1.0,0.009999998,100.0,0.01
1986800.536875726,3.5044917e-18,403.5,1.0,4029.280299117606,0.01,,1402.4736,1.0,4029.280299117606,100.0,4029.2803,100,4029.280299117606,1.0,3608.4697,1986800.536875726,1.0,0.009999998,100.0,0.01
1525202.635062765,3.5044917e-18,409.8,1.0,4092.063233520553,0.01,,1228.8005,1.0,4092.063233520553,100.0,4092.0632,100,4092.063233520553,1.0,3671.2532,1525202.635062765,1.0,0.009999998,100.0,0.01
1687744.101695345,3.5044917e-18,410.01,1.0,4094.3316428458716,0.01,,1292.6201,1.0,4094.3316428458716,100.0,4094.3315,100,4094.3316428458716,1.0,3673.521,1687744.101695345,1.0,0.009999998,100.0,0.01
1791945.512286226,3.5044917e-18,387.7,1.0,3870.4466869242715,0.01,,1331.9257,1.0,3870.4466869242715,100.0,3870.4465,100,3870.4466869242715,1.0,3449.6362,1791945.512286226,1.0,0.009999998,100.0,0.01
1616591.5400452802,3.5044917e-18,417.71,1.0,4171.511683555391,0.01,,1265.0793,1.0,4171.511683555391,100.0,4171.511,100,4171.511683555391,1.0,3750.7014,1616591.5400452802,1.0,0.009999998,100.0,0.01
1576590.8991469115,3.5044917e-18,410.9,1.0,4103.261181768752,0.01,,1249.3297,1.0,4103.261181768752,100.0,4103.261,100,4103.261181768752,1.0,3682.4514,1576590.8991469115,1.0,0.009999998,100.0,0.01
1426545.2585732255,3.5044917e-18,425.26,1.0,4247.567692806075,0.01,,1188.3938,1.0,4247.567692806075,100.0,4247.568,100,4247.567692806075,1.0,3826.7573,1426545.2585732255,1.0,0.009999998,100.0,0.01
1649980.9008904214,3.5044917e-18,406.17,1.0,4055.6108021509194,0.01,,1278.0771,1.0,4055.6108021509194,100.0,4055.6108,100,4055.6108021509194,1.0,3634.8003,1649980.9008904214,1.0,0.009999998,100.0,0.01
1411397.631150261,3.5044917e-18,414.43,1.0,4138.140926884014,0.01,,1182.0676,1.0,4138.140926884014,100.0,4138.141,100,4138.140926884014,1.0,3717.3306,1411397.631150261,1.0,0.009999998,100.0,0.01
1488932.0260111508,3.5044917e-18,408.45,1.0,4078.5208735575875,0.01,,1214.1016,1.0,4078.5208735575875,100.0,4078.521,100,4078.5208735575875,1.0,3657.7104,1488932.0260111508,1.0,0.009999998,100.0,0.01
1644715.0946202532,3.5044917e-18,406.6,1.0,4060.333363586207,0.01,,1276.036,1.0,4060.333363586207,100.0,4060.3333,100,4060.333363586207,1.0,3639.5227,1644715.0946202532,1.0,0.009999998,100.0,0.01
1914567.2563035376,3.5044917e-18,377.43,1.0,3767.1876209125885,0.01,,1376.743,1.0,3767.1876209125885,100.0,3767.1873,100,3767.1876209125885,1.0,3346.3767,1914567.2563035376,1.0,0.009999998,100.0,0.01
1302605.2920280288,3.5044917e-18,429.9,1.0,4293.931442833124,0.01,,1135.5964,1.0,4293.931442833124,100.0,4293.9316,100,4293.931442833124,1.0,3873.121,1302605.2920280288,1.0,0.009999998,100.0,0.01
1585626.8808989727,3.5044917e-18,419.03,1.0,4185.081070771827,0.01,,1252.9049,1.0,4185.081070771827,100.0,4185.081,100,4185.081070771827,1.0,3764.2708,1585626.8808989727,1.0,0.009999998,100.0,0.01
1567477.2400940235,3.5044917e-18,409.63,1.0,4090.59608223837,0.01,,1245.7136,1.0,4090.59608223837,100.0,4090.5957,100,4090.59608223837,1.0,3669.7852,1567477.2400940235,1.0,0.009999998,100.0,0.01
1809509.4853123007,3.5044917e-18,402.96,1.0,4023.3467864464847,0.01,,1338.4374,1.0,4023.3467864464847,100.0,4023.3467,100,4023.3467864464847,1.0,3602.5361,1809509.4853123007,1.0,0.009999998,100.0,0.01
1914879.0246986682,3.5044917e-18,407.93,1.0,4073.965030515811,0.01,,1376.8551,1.0,4073.965030515811,100.0,4073.965,100,4073.965030515811,1.0,3653.1545,1914879.0246986682,1.0,0.009999998,100.0,0.01
1749811.0403095249,3.5044917e-18,418.39,1.0,4178.774072531751,0.01,,1316.1736,1.0,4178.774072531751,100.0,4178.774,100,4178.774072531751,1.0,3757.9634,1749811.0403095249,1.0,0.009999998,100.0,0.01
1654264.1125871208,3.5044917e-18,395.07,1.0,3944.1419556291034,0.01,,1279.7349,1.0,3944.1419556291034,100.0,3944.142,100,3944.1419556291034,1.0,3523.3315,1654264.1125871208,1.0,0.009999998,100.0,0.01
1620176.3468736978,3.5044917e-18,402.43,1.0,4017.529576209276,0.01,,1266.4812,1.0,4017.529576209276,100.0,4017.5295,100,4017.529576209276,1.0,3596.719,1620176.3468736978,1.0,0.009999998,100.0,0.01
1411310.1798834288,3.5044917e-18,411.44,1.0,4109.047869948451,0.01,,1182.0309,1.0,4109.047869948451,100.0,4109.048,100,4109.047869948451,1.0,3688.2373,1411310.1798834288,1.0,0.009999998,100.0,0.01
1452466.6894291914,3.5044917e-18,424.2,1.0,4237.129297412711,0.01,,1199.1422,1.0,4237.129297412711,100.0,4237.1294,100,4237.129297412711,1.0,3816.3188,1452466.6894291914,1.0,0.009999998,100.0,0.01
1955392.8983553296,3.5044917e-18,382.18,1.0,3815.4487530613314,0.01,,1391.3442,1.0,3815.4487530613314,100.0,3815.449,100,3815.4487530613314,1.0,3394.6384,1955392.8983553296,1.0,0.009999998,100.0,0.01
1787568.781177913,3.5044917e-18,402.98,1.0,4023.82195475131,0.01,,1330.2981,1.0,4023.82195475131,100.0,4023.822,100,4023.82195475131,1.0,3603.0117,1787568.781177913,1.0,0.009999998,100.0,0.01
1509213.0703843369,3.5044917e-18,416.19,1.0,4156.806775393229,0.01,,1222.3424,1.0,4156.806775393229,100.0,4156.8066,100,4156.806775393229,1.0,3735.996,1509213.0703843369,1.0,0.009999998,100.0,0.01
1159537.8544932746,3.5044917e-18,437.05,1.0,4365.789849994387,0.01,,1071.4208,1.0,4365.789849994387,100.0,4365.7896,100,4365.789849994387,1.0,3944.9795,1159537.8544932746,1.0,0.009999998,100.0,0.01
1294112.1006194886,3.5044917e-18,417.27,1.0,4166.632064990556,0.01,,1131.8882,1.0,4166.632064990556,100.0,4166.632,100,4166.632064990556,1.0,3745.8213,1294112.1006194886,1.0,0.009999998,100.0,0.01
1770014.6024193366,3.5044917e-18,385.37,1.0,3846.5502433914808,0.01,,1323.7501,1.0,3846.5502433914808,100.0,3846.55,100,3846.5502433914808,1.0,3425.741,1770014.6024193366,1.0,0.009999998,100.0,0.01
1335592.885090464,3.5044917e-18,420.72,1.0,4201.544711217218,0.01,,1149.8856,1.0,4201.544711217218,100.0,4201.5444,100,4201.544711217218,1.0,3780.734,1335592.885090464,1.0,0.009999998,100.0,0.01
1759517.6709433221,3.5044917e-18,405.06,1.0,4045.239624834162,0.01,,1319.8191,1.0,4045.239624834162,100.0,4045.2393,100,4045.239624834162,1.0,3624.4287,1759517.6709433221,1.0,0.009999998,100.0,0.01
1782410.9976079608,3.5044917e-18,404.65,1.0,4041.049573279292,0.01,,1328.3776,1.0,4041.049573279292,100.0,4041.0496,100,4041.049573279292,1.0,3620.2395,1782410.9976079608,1.0,0.009999998,100.0,0.01
1807329.126506048,3.5044917e-18,401.62,1.0,4010.594602818628,0.01,,1337.6306,1.0,4010.594602818628,100.0,4010.5945,100,4010.594602818628,1.0,3589.784,1807329.126506048,1.0,0.009999998,100.0,0.01
1596833.7424647862,3.5044917e-18,404.45,1.0,4038.483663274877,0.01,,1257.3247,1.0,4038.483663274877,100.0,4038.4836,100,4038.483663274877,1.0,3617.673,1596833.7424647862,1.0,0.009999998,100.0,0.01
1571556.110392799,3.5044917e-18,415.35,1.0,4147.954732947416,0.01,,1247.3334,1.0,4147.954732947416,100.0,4147.9546,100,4147.954732947416,1.0,3727.144,1571556.110392799,1.0,0.009999998,100.0,0.01
1583070.3765146674,3.5044917e-18,409.48,1.0,4088.728275751109,0.01,,1251.8944,1.0,4088.728275751109,100.0,4088.7283,100,4088.728275751109,1.0,3667.9185,1583070.3765146674,1.0,0.009999998,100.0,0.01
1696446.7135630713,3.5044917e-18,405.3,1.0,4047.206831875875,0.01,,1295.9482,1.0,4047.206831875875,100.0,4047.2068,100,4047.206831875875,1.0,3626.3962,1696446.7135630713,1.0,0.009999998,100.0,0.01
1813875.1916949206,3.5044917e-18,407.41,1.0,4068.6276796808447,0.01,,1340.0509,1.0,4068.6276796808447,100.0,4068.6277,100,4068.6276796808447,1.0,3647.8174,1813875.1916949206,1.0,0.009999998,100.0,0.01
1470616.4666578206,3.5044917e-18,424.27,1.0,4237.790705510156,0.01,,1206.611,1.0,4237.790705510156,100.0,4237.7905,100,4237.790705510156,1.0,3816.98,1470616.4666578206,1.0,0.009999998,100.0,0.01
1817509.3154511729,3.5044917e-18,405.67,1.0,4051.036243466314,0.01,,1341.3927,1.0,4051.036243466314,100.0,4051.0361,100,4051.036243466314,1.0,3630.2256,1817509.3154511729,1.0,0.009999998,100.0,0.01
1328687.1950847444,3.5044917e-18,422.61,1.0,4220.468894421922,0.01,,1146.909,1.0,4220.468894421922,100.0,4220.4688,100,4220.468894421922,1.0,3799.6582,1328687.1950847444,1.0,0.009999998,100.0,0.01
1527690.6004239803,3.5044917e-18,411.46,1.0,4108.877675387166,0.01,,1229.8022,1.0,4108.877675387166,100.0,4108.878,100,4108.877675387166,1.0,3688.0674,1527690.6004239803,1.0,0.009999998,100.0,0.01
1147428.7796845362,3.5044917e-18,433.52,1.0,4330.212630230034,0.01,,1065.8116,1.0,4330.212630230034,100.0,4330.2124,100,4330.212630230034,1.0,3909.4019,1147428.7796845362,1.0,0.009999998,100.0,0.01
