VarRet,BatchSize,J,AvgVanillaIw,MaxNormIw,EpsThisIter,IterType,MinNormIw,AvgDiscRet,AvgNormIw,VarVanillaIw,VanillaAvgRet,MinVanillaIw,MaxVanillaIw,AvgRet,Delta,Bound,VarJ,ESSClassic,eRenyi2,AvgEpLen,ESSRenyi,VarDiscRet,VarNormIw
2085.89769443,100,-421.492,0.986014,0.0179985,100,1,0.00348051,-425.437463932,0.01,0.0727756,-425.437463932,0.343183,1.77468,-425.437463932,0.6,-469.507,41.9718,93.1006603102,1.08491,500.0,92.1739667413,2085.89769443,7.48548e-06
1776.42707468,100,-423.275,1.05368,0.0468171,100,1,0.00287798,-429.900016634,0.01,0.316917,-429.900016634,0.303246,4.93302,-429.900016634,0.6,-473.845,49.3792,77.9669375157,1.16624,500.0,85.7457159381,1776.42707468,2.8545e-05
1891.25776697,100,-417.458,1.16953,0.110544,100,1,0.000554233,-430.064507109,0.01,2.12764,-430.064507109,0.0648194,12.9284,-430.064507109,0.6,-469.737,62.3651,39.3707576363,1.37609,500.0,72.6696125123,1891.25776697,0.000155551
1969.09191173,100,-422.291,1.00394,0.0218965,100,1,0.00308536,-426.889215453,0.01,0.126085,-426.889215453,0.309752,2.19828,-426.889215453,0.6,-472.026,40.8335,88.9800970524,1.09317,500.0,91.4769867213,1969.09191173,1.25098e-05
1908.54328546,100,-418.884,1.02431,0.0232609,100,1,0.00412437,-422.046813041,0.01,0.0890663,-422.046813041,0.422464,2.38264,-422.046813041,0.6,-467.422,42.9432,92.2475554968,1.07338,500.0,93.1633828251,1908.54328546,8.48885e-06
2829.75272609,100,-413.219,1.1429,0.135616,100,1,0.00108269,-426.968525806,0.01,2.7295,-426.968525806,0.123741,15.4995,-426.968525806,0.6,-475.187,90.3653,32.5869841588,1.38413,500.0,72.2474307212,2829.75272609,0.00020896
1668.1596785,100,-422.35,1.0093,0.0174736,100,1,0.0039206,-425.785260728,0.01,0.0809869,-425.785260728,0.395705,1.76361,-425.785260728,0.6,-469.13,43.0071,92.7036236469,1.07741,500.0,92.8148705466,1668.1596785,7.95014e-06
1638.41660285,100,-419.017,1.00662,0.0154033,100,1,0.00397127,-421.426355986,0.01,0.0519349,-421.426355986,0.399757,1.55053,-421.426355986,0.6,-464.392,38.8788,95.1709038301,1.04848,500.0,95.375791813,1638.41660285,5.12539e-06
1851.33809578,100,-422.426,0.954543,0.0154791,100,1,0.0063868,-423.930340284,0.01,0.0222209,-423.930340284,0.609647,1.47754,-423.930340284,0.6,-470.923,43.256,97.642575224,1.03164,500.0,96.9328656827,1851.33809578,2.43877e-06
1542.39421192,100,-418.707,0.991261,0.0417679,100,1,0.0016276,-424.021007962,0.01,0.217956,-424.021007962,0.161338,4.14029,-424.021007962,0.6,-467.176,38.9109,81.9942800511,1.12833,500.0,88.6262646262,1542.39421192,2.21816e-05
1460.52815256,100,-410.972,0.995312,0.0155196,100,1,0.00491978,-413.106672453,0.01,0.0417691,-413.106672453,0.489672,1.54468,-413.106672453,0.6,-456.011,37.1499,95.9931130444,1.04784,500.0,95.4339941101,1460.52815256,4.21635e-06
1364.49494236,100,-421.865,0.992617,0.0210721,100,1,0.00453005,-424.154430721,0.01,0.0697045,-424.154430721,0.44966,2.09166,-424.154430721,0.6,-467.141,38.0887,93.4546698444,1.05906,500.0,94.4234329638,1364.49494236,7.07452e-06
1016.34947299,100,-414.163,0.977676,0.0197211,100,1,0.00330697,-417.701140538,0.01,0.100526,-417.701140538,0.323314,1.92809,-417.701140538,0.6,-458.833,31.1627,90.5700905271,1.08792,500.0,91.9186686127,1016.34947299,1.05169e-05
1538.96957011,100,-412.792,0.958927,0.0225467,100,1,0.000825794,-421.013145539,0.01,0.217425,-421.013145539,0.0791876,2.16206,-421.013145539,0.6,-461.973,44.1136,81.0317001585,1.20485,500.0,82.9979439017,1538.96957011,2.36449e-05
1744.04101274,100,-417.009,1.02132,0.0194492,100,1,0.00151046,-421.045837926,0.01,0.103333,-421.045837926,0.154267,1.98639,-421.045837926,0.6,-469.586,39.6271,91.0686126933,1.08117,500.0,92.4926302345,1744.04101274,9.90637e-06
1694.99853191,100,-403.59,1.66683,0.388155,100,1,0.00192643,-418.722154148,0.01,41.046,-418.722154148,0.321102,64.6986,-418.722154148,0.6,-457.898,90.152,6.3995917674,1.51114,500.0,66.1752216212,1694.99853191,0.00147737
1996.38777387,100,-420.348,0.966486,0.0173871,100,1,0.00174726,-423.087240729,0.01,0.0705245,-423.087240729,0.16887,1.68044,-423.087240729,0.6,-465.625,45.3178,93.045268559,1.05263,500.0,94.9998244646,1996.38777387,7.55003e-06
1779.62360442,100,-416.96,1.04646,0.0181925,100,1,0.00395502,-421.30872562,0.01,0.118325,-421.30872562,0.413878,1.90377,-421.30872562,0.6,-468.327,36.3565,90.3366486033,1.08842,500.0,91.8763351797,1779.62360442,1.08051e-05
1771.20192479,100,-420.809,0.973054,0.0204129,100,1,0.00434902,-425.238368398,0.01,0.0953014,-425.238368398,0.423183,1.98629,-425.238368398,0.6,-470.55,42.8238,90.9382961234,1.09516,500.0,91.3111363646,1771.20192479,1.00653e-05
2274.76456777,100,-413.681,0.992932,0.077351,100,1,0.00346848,-421.932032625,0.01,0.571593,-421.932032625,0.344396,7.68043,-421.932032625,0.6,-466.624,54.9235,63.5339363953,1.20094,500.0,83.2677751357,2274.76456777,5.79759e-05
1499.87904646,100,-413.584,1.04696,0.0799638,100,1,0.00195448,-422.297212147,0.01,0.788584,-422.297212147,0.204625,8.37186,-422.297212147,0.6,-462.215,44.6616,58.4030258667,1.24192,500.0,80.5208016672,1499.87904646,7.19434e-05
1533.68648784,100,-410.691,1.03213,0.0188721,100,1,0.00225436,-416.475336834,0.01,0.159602,-416.475336834,0.232678,1.94784,-416.475336834,0.6,-456.079,38.0416,87.0835021329,1.15047,500.0,86.9212483009,1533.68648784,1.49821e-05
2097.99814261,100,-420.558,0.986577,0.0270988,100,1,0.00173903,-427.28231172,0.01,0.169928,-427.28231172,0.171569,2.6735,-427.28231172,0.6,-474.049,46.6058,85.2633497778,1.15789,500.0,86.3639035755,2097.99814261,1.74583e-05
1708.28293942,100,-414.638,1.04462,0.0252493,100,1,0.00153887,-423.20300904,0.01,0.291354,-423.20300904,0.160753,2.63759,-423.20300904,0.6,-462.431,44.4565,79.0935092734,1.22996,500.0,81.3036642344,1708.28293942,2.66996e-05
1543.69047896,100,-414.478,0.978505,0.0166978,100,1,0.00436061,-416.538328904,0.01,0.0549285,-416.538328904,0.426688,1.63388,-416.538328904,0.6,-457.454,39.459,94.6257730373,1.05841,500.0,94.4815850852,1543.69047896,5.73682e-06
1465.86352949,100,-418.581,1.01938,0.0187586,100,1,0.00648073,-420.845148714,0.01,0.061107,-420.845148714,0.660631,1.91221,-420.845148714,0.6,-462.767,39.4431,94.4984570966,1.05258,500.0,95.0043110121,1465.86352949,5.88061e-06
1270.37213577,100,-406.713,1.00296,0.035434,100,1,0.0023681,-412.959878008,0.01,0.267783,-412.959878008,0.237511,3.55387,-412.959878008,0.6,-453.528,35.7698,79.1424628073,1.17105,500.0,85.3937406486,1270.37213577,2.66206e-05
2203.97267253,100,-416.226,1.05707,0.022656,100,1,0.00218868,-421.947226715,0.01,0.167784,-421.947226715,0.231357,2.39489,-421.947226715,0.6,-468.904,45.6259,87.0583220717,1.11608,500.0,89.5992125069,2203.97267253,1.50157e-05
1991.75871762,100,-413.092,1.07245,0.0681958,100,1,0.00473552,-419.16570666,0.01,0.565982,-419.16570666,0.507859,7.31363,-419.16570666,0.6,-461.801,50.7306,67.2414625677,1.15797,500.0,86.3582400667,1991.75871762,4.92098e-05
2634.48218374,100,-418.694,1.13717,0.0991628,100,1,0.00368018,-425.570861743,0.01,1.1839,-425.570861743,0.418497,11.2764,-425.570861743,0.6,-475.534,60.7185,52.4559443307,1.17885,500.0,84.8286021152,2634.48218374,9.15517e-05
1465.41224962,100,-392.149,1.12622,0.376981,100,1,5.19417e-33,-414.718255715,0.01,22.8268,-414.718255715,5.84979e-31,42.4564,-414.718255715,0.6,-435.61,45.4908,5.31437543673,1.0,500.0,99.9997258194,1465.41224962,0.00179969
1950.74864465,100,-414.678,1.11024,0.115774,100,1,0.0029551,-424.014982458,0.01,1.59489,-424.014982458,0.328086,12.8537,-424.014982458,0.6,-468.134,54.8181,43.8413162184,1.2938,500.0,77.2918343981,1950.74864465,0.000129389
2087.44421507,100,-413.207,1.03305,0.0249726,100,1,0.00365457,-420.474035979,0.01,0.201037,-420.474035979,0.377536,2.57979,-420.474035979,0.6,-462.196,46.2868,84.2817815726,1.17172,500.0,85.3448192541,2087.44421507,1.8838e-05
1622.57148075,100,-418.848,0.998339,0.0202955,100,1,0.00670423,-420.423910389,0.01,0.0530857,-420.423910389,0.669309,2.02617,-420.423910389,0.6,-465.448,39.2356,94.9911498426,1.03635,500.0,96.4926852964,1622.57148075,5.32625e-06
1246.90402239,100,-418.177,1.00497,0.0129154,100,1,0.00657281,-419.221452669,0.01,0.021739,-419.221452669,0.660549,1.29796,-419.221452669,0.6,-461.55,34.9962,97.9135116107,1.02395,500.0,97.6606679794,1246.90402239,2.15244e-06
1904.43591467,100,-427.965,1.03753,0.018215,100,1,0.00403183,-429.985346612,0.01,0.0526822,-429.985346612,0.418313,1.88986,-429.985346612,0.6,-475.095,42.0284,95.3788111651,1.04783,500.0,95.43572043,1904.43591467,4.89402e-06
1382.2950088,100,-398.867,1.18569,0.244949,100,1,0.000264898,-423.727784208,0.01,8.69971,-423.727784208,0.0314086,29.0434,-423.727784208,0.6,-459.509,154.054,14.0325395169,1.91679,500.0,52.1705005909,1382.2950088,0.000618818
1392.90663194,100,-374.211,1.86397,0.56888,100,1,0.000214718,-417.434217121,0.01,111.125,-417.434217121,0.0400229,106.038,-417.434217121,0.6,-441.579,178.491,3.06146480301,2.39324,500.0,41.7843513903,1392.90663194,0.00319839
1563.00106937,100,-413.22,0.977444,0.0178139,100,1,0.00163811,-418.310498022,0.01,0.12351,-418.310498022,0.160116,1.74121,-418.310498022,0.6,-460.047,37.8724,88.653775901,1.11543,500.0,89.6515151483,1563.00106937,1.29276e-05
1241.52266966,100,-417.589,1.01633,0.0176801,100,1,0.00490856,-419.278789079,0.01,0.0470401,-419.278789079,0.498871,1.79688,-419.278789079,0.6,-461.055,35.2869,95.6859784887,1.04245,500.0,95.9274498893,1241.52266966,4.55406e-06
1625.62653531,100,-418.623,1.0374,0.0190179,100,1,0.00445514,-421.512214321,0.01,0.0593131,-421.512214321,0.462176,1.97291,-421.512214321,0.6,-466.625,38.0065,94.8261163829,1.05894,500.0,94.4336267416,1625.62653531,5.51135e-06
1624.86510481,100,-409.952,1.72437,0.379758,100,1,0.00134519,-428.349641461,0.01,41.9726,-428.349641461,0.23196,65.4844,-428.349641461,0.6,-466.863,98.6959,6.67798695302,1.50883,500.0,66.2763901232,1624.86510481,0.00141157
1967.2380406,100,-398.311,1.71119,0.469317,100,1,0.000814228,-420.909172837,0.01,63.3049,-420.909172837,0.13933,80.3093,-420.909172837,0.6,-454.781,102.063,4.46369246975,1.69974,500.0,58.8325007632,1967.2380406,0.00216192
1412.48002603,100,-423.496,1.03434,0.0166588,100,1,0.00298682,-427.224427664,0.01,0.0965642,-427.224427664,0.30894,1.72309,-427.224427664,0.6,-469.691,36.4388,91.7974108008,1.09044,500.0,91.7059068732,1412.48002603,9.02581e-06
2119.47512417,100,-423.761,1.01501,0.0175861,100,1,0.00325414,-428.383210221,0.01,0.119628,-428.383210221,0.330297,1.785,-428.383210221,0.6,-474.031,42.7407,89.689682239,1.09802,500.0,91.0730357584,2119.47512417,1.16117e-05
1824.30708451,100,-423.394,1.01875,0.0261668,100,1,0.00710815,-425.677618778,0.01,0.0851043,-425.677618778,0.724141,2.66574,-425.677618778,0.6,-471.907,42.3579,92.4914765812,1.05354,500.0,94.9183442317,1824.30708451,8.20008e-06
1266.26172349,100,-413.683,0.990655,0.0198603,100,1,0.00434935,-416.805752474,0.01,0.0696415,-416.805752474,0.430871,1.96747,-416.805752474,0.6,-461.847,32.4155,93.4359387641,1.06576,500.0,93.8294914649,1266.26172349,7.09616e-06
1072.20123351,100,-413.669,0.992117,0.024729,100,1,0.00596516,-416.364161344,0.01,0.0694815,-416.364161344,0.591813,2.45341,-416.364161344,0.6,-455.772,32.8082,93.468059366,1.07369,500.0,93.1364995894,1072.20123351,7.059e-06
1839.81150022,100,-413.31,1.02697,0.0328985,100,1,0.000976807,-419.858917323,0.01,0.227335,-419.858917323,0.100315,3.37858,-419.858917323,0.6,-467.257,40.1333,82.4133566487,1.12662,500.0,88.7610311024,1839.81150022,2.15551e-05
1660.41340972,100,-414.176,1.03939,0.0261938,100,1,0.00207673,-419.15307465,0.01,0.131681,-419.15307465,0.215853,2.72256,-419.15307465,0.6,-463.011,37.6403,89.2323518778,1.1085,500.0,90.2120851989,1660.41340972,1.21889e-05
1747.28108394,100,-424.129,1.03323,0.0166195,100,1,0.00285181,-427.024377477,0.01,0.06459,-427.024377477,0.294659,1.71718,-427.024377477,0.6,-470.812,40.2686,94.3488135703,1.06828,500.0,93.6084606631,1747.28108394,6.05018e-06
1851.51774283,100,-421.388,1.00394,0.0157241,100,1,0.00508437,-423.903208514,0.01,0.038718,-423.903208514,0.510439,1.5786,-423.903208514,0.6,-469.932,39.731,96.3362489261,1.05015,500.0,95.2243694964,1851.51774283,3.84148e-06
1930.67944271,100,-414.921,0.972245,0.019496,100,1,0.00250698,-419.465159437,0.01,0.0939073,-419.465159437,0.24374,1.89549,-419.465159437,0.6,-462.379,42.1615,91.0455148633,1.09828,500.0,91.0514760656,1930.67944271,9.93454e-06
1575.49317906,100,-414.839,0.998099,0.024672,100,1,0.00187498,-421.595936854,0.01,0.21477,-421.595936854,0.187141,2.46251,-421.595936854,0.6,-465.752,34.2264,82.4108210022,1.16212,500.0,86.0497934514,1575.49317906,2.15589e-05
1828.44575289,100,-415.746,0.981532,0.0278102,100,1,0.00108246,-422.931653622,0.01,0.205414,-422.931653622,0.106246,2.72966,-422.931653622,0.6,-463.256,42.3436,82.5706666077,1.18615,500.0,84.3065589628,1828.44575289,2.13216e-05
1627.56386708,100,-413.154,0.94554,0.018793,100,1,0.00158556,-418.767910713,0.01,0.125553,-418.767910713,0.149921,1.77696,-418.767910713,0.6,-460.98,36.3375,87.7941159128,1.10606,500.0,90.4110061494,1627.56386708,1.40433e-05
2336.66102372,100,-423.889,1.00413,0.0182344,100,1,0.00306601,-427.012841438,0.01,0.0708611,-427.012841438,0.307866,1.83096,-427.012841438,0.6,-472.825,47.5286,93.494890534,1.06568,500.0,93.8371430563,2336.66102372,7.02801e-06
1326.00502221,100,-419.825,1.01552,0.0147372,100,1,0.00618445,-421.326880977,0.01,0.0358466,-421.326880977,0.628043,1.49659,-421.326880977,0.6,-463.624,36.0524,96.6733065193,1.03606,500.0,96.5195199687,1326.00502221,3.47593e-06
2354.23454492,100,-420.858,0.995917,0.0150643,100,1,0.00438468,-424.646272095,0.01,0.0539914,-424.646272095,0.436678,1.50028,-424.646272095,0.6,-475.031,43.6064,94.8864846406,1.06704,500.0,93.7173484962,2354.23454492,5.4435e-06
1618.34495617,100,-417.102,0.968164,0.0237563,100,1,0.00168739,-423.309499296,0.01,0.220254,-423.309499296,0.163367,2.3,-423.309499296,0.6,-467.026,39.7404,81.127542747,1.17455,500.0,85.1393395927,1618.34495617,2.34977e-05
1563.79493497,100,-418.349,1.02356,0.0151544,100,1,0.00494354,-419.812515334,0.01,0.0420025,-419.812515334,0.506,1.55114,-419.812515334,0.6,-461.803,39.9553,96.1825063721,1.03792,500.0,96.3464619418,1563.79493497,4.00913e-06
2193.65296759,100,-417.901,0.990881,0.0215031,100,1,0.00340769,-421.794959313,0.01,0.0795371,-421.794959313,0.337662,2.1307,-421.794959313,0.6,-468.71,45.9365,92.575680074,1.08602,500.0,92.0795888464,2193.65296759,8.10078e-06
1604.19371902,100,-400.153,0.194203,0.276875,100,1,,-422.714434851,0.01,0.69768,-422.714434851,,5.377,-422.714434851,0.6,-447.463,127.126,5.17764370661,1.0,500.0,99.9997138985,1604.19371902,0.00184988
1605.40958366,100,-418.291,0.95206,0.0212751,100,1,0.0012137,-422.954423076,0.01,0.141023,-422.954423076,0.115552,2.02552,-422.954423076,0.6,-463.714,39.057,86.6530458062,1.13257,500.0,88.2950955987,1605.40958366,1.55583e-05
1172.9626037,100,-410.468,1.07047,0.0168119,100,1,0.00270444,-413.677364403,0.01,0.0953132,-413.677364403,0.289501,1.79966,-413.677364403,0.6,-454.178,34.1041,92.391906909,1.08183,500.0,92.436268446,1172.9626037,8.31775e-06
1603.44796341,100,-417.009,0.989165,0.0330532,100,1,0.00478596,-422.098772858,0.01,0.146955,-422.098772858,0.47341,3.26951,-422.098772858,0.6,-463.002,39.0195,87.0556981052,1.11995,500.0,89.2898860455,1603.44796341,1.50192e-05
1790.71553347,100,-412.13,1.08901,0.112138,100,1,0.00402233,-420.656263837,0.01,1.41452,-420.656263837,0.438033,12.2119,-420.656263837,0.6,-462.373,68.8858,45.8543469835,1.24723,500.0,80.1778082612,1790.71553347,0.000119275
1531.92662221,100,-416.385,0.996213,0.0172619,100,1,0.00554673,-419.154294944,0.01,0.0662131,-419.154294944,0.552572,1.71965,-419.154294944,0.6,-464.211,38.7392,93.8041940349,1.05932,500.0,94.3997799749,1531.92662221,6.67175e-06
1490.40080416,100,-420.387,0.979651,0.0127572,100,1,0.00282367,-421.843247365,0.01,0.0326729,-421.843247365,0.276621,1.24976,-421.843247365,0.6,-467.158,36.9231,96.7395022269,1.03237,500.0,96.8643871006,1490.40080416,3.40443e-06
1554.53810057,100,-423.089,1.03768,0.0493627,100,1,0.00407278,-426.548486116,0.01,0.297066,-426.548486116,0.422625,5.12227,-426.548486116,0.6,-470.659,49.0088,78.5469038343,1.09405,500.0,91.4037555417,1554.53810057,2.75884e-05
2193.83578556,100,-417.467,0.990611,0.025997,100,1,0.0030127,-422.041770653,0.01,0.107533,-422.041770653,0.298441,2.57529,-422.041770653,0.6,-466.708,43.5181,90.2132163761,1.09446,500.0,91.3694777918,2193.83578556,1.09581e-05
1556.89954565,100,-419.132,0.967672,0.0221314,100,1,0.00217981,-422.861190857,0.01,0.0907903,-422.861190857,0.210934,2.1416,-422.861190857,0.6,-464.43,40.0694,91.2418324959,1.08723,500.0,91.9765689459,1556.89954565,9.69579e-06
1758.7301616,100,-416.649,1.05436,0.0450204,100,1,0.00256665,-423.004129675,0.01,0.290898,-423.004129675,0.270616,4.74675,-423.004129675,0.6,-467.898,45.3148,79.4242753164,1.14426,500.0,87.393049464,1758.7301616,2.61678e-05
2354.29688254,100,-423.27,1.02205,0.0173757,100,1,0.00615747,-425.66804101,0.01,0.0492796,-425.66804101,0.629323,1.77588,-425.66804101,0.6,-469.768,48.6497,95.5379659943,1.0532,500.0,94.9486626203,2354.29688254,4.71763e-06
1630.09579004,100,-420.375,0.978813,0.014939,100,1,0.00391782,-422.677258774,0.01,0.0493224,-422.677258774,0.383481,1.46225,-422.677258774,0.6,-468.656,38.4415,95.1505524576,1.04607,500.0,95.5960513989,1630.09579004,5.14807e-06
1774.20976336,100,-416.81,0.969254,0.0305972,100,1,0.00231616,-423.778606639,0.01,0.236418,-423.778606639,0.224495,2.96564,-423.778606639,0.6,-463.722,44.0471,80.055215271,1.18475,500.0,84.4060380758,1774.20976336,2.51654e-05
1590.07621979,100,-410.419,1.01982,0.0222756,100,1,0.00161944,-419.63186017,0.01,0.238584,-419.63186017,0.165153,2.2717,-419.63186017,0.6,-457.201,38.9368,81.4925114807,1.24853,500.0,80.0941582383,1590.07621979,2.29401e-05
1540.18837466,100,-420.766,1.06838,0.0175029,100,1,0.00627194,-422.945149254,0.01,0.05311,-422.945149254,0.670083,1.86998,-422.945149254,0.6,-465.026,38.0936,95.596489772,1.05042,500.0,95.1996761539,1540.18837466,4.65289e-06
2248.473772,100,-424.112,0.991488,0.01566,100,1,0.00378073,-427.56429256,0.01,0.0645006,-427.56429256,0.374855,1.55267,-427.56429256,0.6,-473.307,47.2373,93.90055334,1.07406,500.0,93.1048161269,2248.473772,6.56128e-06
1384.70836577,100,-413.854,1.02659,0.0190755,100,1,0.00152193,-416.493363933,0.01,0.0851861,-416.493363933,0.156239,1.95826,-416.493363933,0.6,-458.029,37.5954,92.5906847571,1.07567,500.0,92.9653761212,1384.70836577,8.08307e-06
1745.36280717,100,-419.428,1.07397,0.0277244,100,1,0.00555965,-423.089651031,0.01,0.155776,-423.089651031,0.597091,2.97752,-423.089651031,0.6,-466.642,41.1863,88.2063160696,1.07502,500.0,93.021642487,1745.36280717,1.35056e-05
1656.18272064,100,-422.827,0.96952,0.015717,100,1,0.00362812,-425.118762047,0.01,0.0537347,-425.118762047,0.351754,1.52379,-425.118762047,0.6,-467.925,39.2807,94.6436585555,1.05112,500.0,95.1363749363,1656.18272064,5.71665e-06
1615.54140662,100,-421.303,0.981522,0.0178152,100,1,0.00142307,-424.785099819,0.01,0.111745,-424.785099819,0.139677,1.7486,-424.785099819,0.6,-467.902,37.6516,89.6995671163,1.08327,500.0,92.3127273055,1615.54140662,1.15993e-05
1195.51732758,100,-404.622,0.963192,0.015192,100,1,0.00328155,-406.769873434,0.01,0.0360919,-406.769873434,0.316076,1.46328,-406.769873434,0.6,-448.644,33.2325,96.2914378607,1.04434,500.0,95.7545063453,1195.51732758,3.89031e-06
1522.57674688,100,-414.778,1.04551,0.0548574,100,1,0.00203834,-420.395677102,0.01,0.424632,-420.395677102,0.213111,5.7354,-420.395677102,0.6,-461.855,38.7739,72.2238097388,1.13787,500.0,87.8831921329,1522.57674688,3.88469e-05
2044.33848025,100,-408.115,1.16779,0.231258,100,1,0.000345603,-424.601435115,0.01,7.13968,-424.601435115,0.0403593,27.0062,-424.601435115,0.6,-467.269,75.3057,16.1733279959,1.51863,500.0,65.8488540791,2044.33848025,0.000523537
1380.51075654,100,-413.657,0.91975,0.0320174,100,1,0.002356,-418.511363961,0.01,0.149392,-418.511363961,0.216693,2.9448,-418.511363961,0.6,-460.454,41.4401,85.1185033807,1.12163,500.0,89.1556799573,1380.51075654,1.76599e-05
1653.76795027,100,-413.707,1.04706,0.0171408,100,1,0.00341675,-417.421909751,0.01,0.0787699,-417.421909751,0.357756,1.79475,-417.421909751,0.6,-460.695,36.9388,93.3594101663,1.0878,500.0,91.9287921303,1653.76795027,7.18478e-06
1818.54399679,100,-417.054,0.977158,0.0266509,100,1,0.00529155,-420.29464824,0.01,0.0892437,-420.29464824,0.517068,2.60421,-420.29464824,0.6,-463.647,47.6179,91.5306323499,1.07245,500.0,93.244519586,1818.54399679,9.34648e-06
2251.51289895,100,-421.937,1.04757,0.0250062,100,1,0.00396624,-427.697287056,0.01,0.162837,-427.697287056,0.415491,2.61958,-427.697287056,0.6,-476.017,45.8543,87.1915083708,1.12297,500.0,89.0498870397,2251.51289895,1.48384e-05
1909.26564724,100,-420.325,1.0086,0.021742,100,1,0.00578503,-423.794246622,0.01,0.0890392,-423.794246622,0.58348,2.19291,-423.794246622,0.6,-464.809,44.8013,92.0258351962,1.07846,500.0,92.7248234371,1909.26564724,8.75268e-06
1978.71438112,100,-420.933,1.04961,0.039264,100,1,0.0027699,-425.765872599,0.01,0.262217,-425.765872599,0.290731,4.12118,-425.765872599,0.6,-468.57,44.8464,80.9299725216,1.10494,500.0,90.5024810857,1978.71438112,2.38017e-05
1330.85389867,100,-408.685,1.06448,0.0333381,100,1,0.00118033,-415.301660127,0.01,0.254527,-415.301660127,0.125644,3.54878,-415.301660127,0.6,-454.673,34.4892,81.8077336025,1.15211,500.0,86.7972780658,1330.85389867,2.24624e-05
2038.04565608,100,-419.404,1.01483,0.0263421,100,1,0.00132979,-425.589463786,0.01,0.222108,-425.589463786,0.134951,2.67328,-425.589463786,0.6,-473.15,44.1626,82.4058058088,1.13373,500.0,88.2040659464,2038.04565608,2.15663e-05
1918.23708704,100,-413.797,1.00534,0.0242923,100,1,0.00237018,-417.490089071,0.01,0.101046,-417.490089071,0.238284,2.4422,-417.490089071,0.6,-466.627,41.8897,90.9939002021,1.07368,500.0,93.138019697,1918.23708704,9.99746e-06
1293.09131818,100,-412.319,0.984385,0.0186238,100,1,0.00301087,-415.965953788,0.01,0.109143,-415.965953788,0.296386,1.8333,-415.965953788,0.6,-457.301,39.4659,89.9679586396,1.10055,500.0,90.8633986016,1293.09131818,1.12633e-05
1622.69480704,100,-421.367,1.0125,0.0208365,100,1,0.00632762,-423.37107849,0.01,0.062684,-423.37107849,0.640669,2.10969,-423.37107849,0.6,-466.859,40.8641,94.2920215909,1.04587,500.0,95.6138447201,1622.69480704,6.11464e-06
1595.66045238,100,-409.429,1.0499,0.0189854,100,1,0.00222162,-414.707000626,0.01,0.171194,-414.707000626,0.233248,1.99327,-414.707000626,0.6,-456.025,39.7875,86.6735557043,1.13883,500.0,87.8095144783,1595.66045238,1.55308e-05
1424.26296892,100,-418.001,1.0078,0.0150117,100,1,0.00534266,-419.475832987,0.01,0.0324271,-419.475832987,0.538432,1.51287,-419.475832987,0.6,-464.597,36.5798,96.9360447255,1.03491,500.0,96.6265183478,1424.26296892,3.19273e-06
1646.65184741,100,-418.976,1.04209,0.0160381,100,1,0.00453695,-422.071148104,0.01,0.0722746,-422.071148104,0.472789,1.6713,-422.071148104,0.6,-467.423,40.7853,93.8183989096,1.06777,500.0,93.6528135004,1646.65184741,6.65546e-06
1848.05617765,100,-416.133,1.00346,0.0174751,100,1,0.00370067,-421.270981903,0.01,0.0953613,-421.270981903,0.371348,1.75355,-421.270981903,0.6,-467.326,41.7898,91.4279314333,1.10357,500.0,90.6150934057,1848.05617765,9.47049e-06
2231.17160425,100,-420.744,1.01876,0.0152888,100,1,0.00177163,-426.174160553,0.01,0.108637,-426.174160553,0.180487,1.55757,-426.174160553,0.6,-471.535,42.491,90.6104541512,1.1272,500.0,88.7157850831,2231.17160425,1.04672e-05
1521.59285416,100,-425.03,1.07589,0.0455692,100,1,0.00679942,-427.0999738,0.01,0.223202,-427.0999738,0.731544,4.90275,-427.0999738,0.6,-470.373,37.4035,83.9703948,1.05731,500.0,94.579268888,1521.59285416,1.92824e-05
1343.41997586,100,-409.872,1.03849,0.0270469,100,1,0.00454536,-413.351147405,0.01,0.138218,-413.351147405,0.472032,2.8088,-413.351147405,0.6,-453.752,38.8753,88.740615504,1.09187,500.0,91.5858988464,1343.41997586,1.28161e-05
2411.33400435,100,-417.939,0.972411,0.0192636,100,1,0.00353197,-420.963589975,0.01,0.0732737,-420.963589975,0.343452,1.87321,-420.963589975,0.6,-465.742,47.397,92.8750665203,1.06928,500.0,93.5208609539,2411.33400435,7.74905e-06
1725.14077444,100,-422.095,0.989774,0.024366,100,1,0.00211112,-427.409314032,0.01,0.172387,-427.409314032,0.208953,2.41168,-427.409314032,0.6,-470.51,41.231,85.163775703,1.12703,500.0,88.7289317115,1725.14077444,1.75968e-05
1476.03391498,100,-412.898,0.913004,0.025408,100,1,0.00115191,-417.853015083,0.01,0.169034,-417.853015083,0.10517,2.31976,-417.853015083,0.6,-458.639,38.4625,83.2809790414,1.13632,500.0,88.0035551363,1476.03391498,2.02782e-05
1656.32236723,100,-418.643,1.09104,0.0445974,100,1,0.00550579,-424.523186273,0.01,0.294983,-424.523186273,0.600701,4.86573,-424.523186273,0.6,-466.258,49.0878,80.2998542357,1.13081,500.0,88.4319789364,1656.32236723,2.47811e-05
2007.26205038,100,-420.665,0.994716,0.0188014,100,1,0.00348896,-424.400353578,0.01,0.0884194,-424.400353578,0.347053,1.8702,-424.400353578,0.6,-469.658,41.1283,91.8722850364,1.07224,500.0,93.2623813848,2007.26205038,8.93612e-06
