StdIW,Epsilon,LearnableVariance,MinBehavPdf,Inner Iteration,OptimizationReturnMax,MinTargetPdf,EpLenMean,ReturnStepMax,TimestepsSoFar,MaxIW,OptimizationReturnMin,ESSRenyiArithmetic,EpRewMean,Iteration,EmpiricalD2Harmonic,MinIW,ReturnStepMaxmin,MeanD2-0,VarianceInitializer,Penalization,InitialReturnStd,DivergenceHarmonic,InitialReturnMean,ESSRenyiHarmonic,StdWReturnMean,ReturnMeanIW,InitialBound,EpThisIter,EmpiricalD2Arithmetic,OptimizationReturnMean,EpisodesSoFar,WReturnMean,MeanEntropy,MeanIW,InitialReturnMin,Bound,InitialReturnMax,TimeElapsed
31744.982,1.0,,-885.2539,1,23.059952,-885.2539,500.0,0.22614475,1700000,220620.48,,100.0,67.49613939279482,34,1.0,0.3636379,0.0050373375,1.0,-0.6,True,4.5959735,1.6469169e+16,67.49614,100.0,,552904.9,-157.89294,100,1.0,11.464111,3400,152.54881,1.6378663,7801.743,56.03203,-686412160.0,79.09198,2831.0690071582794
440029.3,1.0,,-871.1481,1,17.022186,-871.1481,500.0,0.38041055,1750000,4395723.0,,100.0,71.2939698222941,35,1.0,0.061082356,0.14824872,1.0,-0.6,True,3.891771,4544230600000000.0,71.29397,100.0,,5662649.0,-104.24141,100,1.0,9.283509,3500,101.32943,1.6378663,53957.24,62.01046,-201973040.0,79.032646,2932.2100970745087
4565.272,1.0,,-877.20905,1,21.114796,-877.20905,500.0,0.285274,1800000,26265.863,,100.0,71.71966391876131,36,1.0,0.06590886,0.026393086,1.0,-0.6,True,4.1826777,213714280000000.0,71.71966,100.0,,261519.95,-154.5017,100,1.0,11.51201,3600,150.02118,1.6378663,1734.2485,60.207653,-65766292.0,81.32245,3034.7334735393524
256376000.0,1.0,,-878.9569,1,18.092278,-878.9569,500.0,0.2617016,1850000,2576763000.0,,100.0,73.46206085663376,37,1.0,0.0057597547,0.005764544,1.0,-0.6,True,3.9676344,4.0009272e+20,73.46206,100.0,,1223009000.0,-118.89258,100,1.0,9.993042,3700,115.60302,1.6378663,25856912.0,63.469017,-67026543000.0,81.561295,3133.6290204524994
1473314.4,1.0,,-882.89026,1,18.054688,-882.89026,500.0,0.28198802,1900000,14774642.0,,100.0,73.1126394572498,38,1.0,0.009293252,0.05237642,1.0,-0.6,True,3.94254,2.584859e+17,73.11264,100.0,,3863495.2,-88.663734,100,1.0,8.357284,3800,85.38781,1.6378663,173362.52,64.755356,-1669502200.0,82.81004,3243.1522421836853
14212.758,1.0,,-877.0782,1,19.942333,-877.0782,500.0,0.2867208,1950000,76795.5,,100.0,72.72168786026457,39,1.0,0.17603709,0.10430324,1.0,-0.6,True,3.8003273,1.1841797e+17,72.72169,100.0,,626489.0,-118.43073,100,1.0,9.999577,3900,114.43401,1.6378663,5980.1177,62.72211,-1376071200.0,82.664444,3340.9199590682983
4697932.0,1.0,,-874.48315,1,20.314095,-874.48315,500.0,0.29944074,2000000,47223876.0,,100.0,75.06970220224837,40,1.0,0.019314496,0.053951085,1.0,-0.6,True,3.758381,545608550000000.0,75.0697,100.0,,29110102.0,-126.07926,100,1.0,10.383003,4000,121.93217,1.6378663,487759.0,64.6867,-125986490.0,85.00079,3440.5334327220917
39937.21,1.0,,-871.00256,1,19.22351,-871.00256,500.0,0.28397664,2050000,384234.7,,100.0,75.25202420068666,41,1.0,0.10750428,0.05611956,1.0,-0.6,True,3.3744588,7207017400000000.0,75.25203,100.0,,642280.75,-126.67829,100,1.0,10.563028,4100,122.96454,1.6378663,8367.177,64.688995,-315943460.0,83.912506,3550.969899892807
3155540.2,1.0,,-869.74286,1,20.773552,-869.74286,500.0,0.27586704,2100000,30598152.0,,100.0,77.65667205194146,42,1.0,0.025181627,0.034022957,1.0,-0.6,True,3.9729397,1.6869538e+26,77.65667,100.0,,40018904.0,-115.75126,100,1.0,9.779071,4200,111.41446,1.6378663,534492.75,67.8776,-56332086000000.0,88.65115,3647.8126635551453
106343.05,1.0,,-867.2152,1,19.73301,-867.2152,500.0,0.22044861,2150000,1055609.5,,100.0,77.61534043730374,43,1.0,0.034867465,0.016979635,1.0,-0.6,True,3.5968573,6.0717774e+17,77.61534,100.0,,3431058.8,-168.26793,100,1.0,12.305176,4300,164.3547,1.6378663,16331.5,65.310165,-3052919300.0,85.043175,3740.2297139167786
266338.53,1.0,,-868.61914,1,15.215668,-868.61914,500.0,0.3087983,2200000,2035486.0,,100.0,78.42287042523489,44,1.0,0.028419808,0.08576934,1.0,-0.6,True,3.473793,3.0770332e+19,78.42287,100.0,,3882215.2,-81.69396,100,1.0,8.203663,4400,79.367325,1.6378663,56168.14,70.21921,-12911036000.0,85.434875,3844.2557094097137
2485953.5,1.0,,-863.85724,1,20.423744,-863.85724,500.0,0.2658282,2250000,24116650.0,,100.0,78.64706955861926,45,1.0,0.48168314,0.008975774,1.0,-0.6,True,3.7412126,1.4241955e+26,78.647064,100.0,,81999750.0,-153.79095,100,1.0,11.64484,4500,149.59898,1.6378663,445379.4,67.00223,-50030937000000.0,87.42597,3943.2515921592712
944467.0,1.0,,-868.6999,1,20.787956,-868.6999,500.0,0.2951558,2300000,9420037.0,,100.0,76.45344098466734,46,1.0,0.22875638,0.074049026,1.0,-0.6,True,3.930327,5.734905e+17,76.453445,100.0,,27543470.0,-164.96646,100,1.0,12.048907,4600,160.62364,1.6378663,131396.89,64.40453,-3316583000.0,85.19249,4033.833071947098
97631.305,1.0,,-881.67944,1,21.873024,-881.67944,500.0,0.22483778,2350000,753949.75,,100.0,79.28312609236716,47,1.0,0.055048745,0.04774016,1.0,-0.6,True,3.682387,183802270000000.0,79.28313,100.0,,2083195.5,-176.8671,100,1.0,12.5896435,4700,172.05911,1.6378663,23551.855,66.69348,-67272370.0,88.566505,4129.1135222911835
99882.1,1.0,,-876.40204,1,16.72371,-876.40204,500.0,0.26196355,2400000,677736.4,,100.0,79.55218069769089,48,1.0,0.012581998,0.04066585,1.0,-0.6,True,3.7310562,7205108000000000.0,79.552185,100.0,,2626445.0,-105.47608,100,1.0,9.420437,4800,102.66541,1.6378663,23226.852,70.131744,-241225010.0,86.85545,4241.716628789902
4047868.2,1.0,,-866.9827,1,18.40699,-866.9827,500.0,0.26828283,2450000,39543816.0,,100.0,79.84933585292328,49,1.0,0.20313753,0.024066955,1.0,-0.6,True,3.8553815,2.2572015e+24,79.849335,100.0,,14632277.0,-97.02005,100,1.0,8.874185,4900,93.61511,1.6378663,571277.75,70.97515,-5116045300000.0,89.38214,4349.929464101791
2669497.2,1.0,,-872.709,1,15.59539,-872.709,500.0,0.2655164,2500000,26828640.0,,100.0,79.93977295417778,50,1.0,0.0048810854,0.060806215,1.0,-0.6,True,3.1381037,8.2068955e+19,79.93977,100.0,,58448550.0,-95.70389,100,1.0,9.133017,5000,93.259705,1.6378663,288900.2,70.806755,-22202870000.0,86.402145,4444.996108531952
141566960.0,1.0,,-879.5448,1,19.680283,-879.5448,500.0,0.27242827,2550000,1335339100.0,,100.0,78.37504776780871,51,1.0,0.07282989,0.07487351,1.0,-0.6,True,3.669991,2.1548708e+26,78.375046,100.0,,1458124800.0,-159.83592,100,1.0,11.936282,5100,155.94365,1.6378663,18735714.0,66.43877,-57143490000000.0,86.11905,4536.367943763733
123024.37,1.0,,-860.47253,1,16.018959,-860.47253,500.0,0.29879776,2600000,1205249.8,,100.0,80.826163804326,52,1.0,0.012435412,0.07053894,1.0,-0.6,True,3.3664184,18810885000000.0,80.826164,100.0,,1400682.6,-76.976715,100,1.0,7.94136,5200,74.39797,1.6378663,17542.805,72.8848,-12586189.0,88.90376,4604.753445625305
7361.606,1.0,,-877.0949,1,16.628235,-877.0949,500.0,0.25394073,2650000,56590.902,,100.0,82.34990453721205,53,1.0,0.18909092,0.07133967,1.0,-0.6,True,3.3370287,3238068700000.0,82.3499,100.0,,158288.23,-125.904526,100,1.0,10.582539,5300,123.1259,1.6378663,1663.625,71.767365,-5158837.5,88.3956,4670.015836715698
433092.88,1.0,,-866.5114,1,14.912712,-866.5114,500.0,0.25470743,2700000,3201096.2,,100.0,82.61528945976335,54,1.0,0.31023967,0.030844986,1.0,-0.6,True,3.5083268,1.7789087e+20,82.615295,100.0,,9096541.0,-92.90406,100,1.0,8.852167,5400,90.66921,1.6378663,110246.78,73.76312,-29819818000.0,88.675835,4736.578723907471
4673536.0,1.0,,-880.4241,1,18.625923,-880.4241,500.0,0.29254964,2750000,33032030.0,,100.0,82.52947696724868,55,1.0,0.039592087,0.03633195,1.0,-0.6,True,3.2914994,5.704725e+24,82.52948,100.0,,187637220.0,-167.93327,100,1.0,12.39407,5500,164.44695,1.6378663,1100176.2,70.13541,-8328086000000.0,88.76133,4807.839902639389
2250.3484,1.0,,-874.9355,1,13.566315,-874.9355,500.0,0.22549161,2800000,15407.013,,100.0,82.2188507297653,56,1.0,0.100572646,0.021437377,1.0,-0.6,True,3.121025,34746940000.0,82.21885,100.0,,33748.27,-75.51089,100,1.0,7.9950347,5600,73.66138,1.6378663,658.51086,74.223816,-378546.06,87.79013,4887.682806253433
1545159.9,1.0,,-866.6087,1,14.519012,-866.6087,500.0,0.2501958,2850000,10837104.0,,100.0,83.35375143028676,57,1.0,0.12502724,0.023746938,1.0,-0.6,True,2.951561,2.080802e+24,83.35375,100.0,,27187650.0,-56.039085,100,1.0,6.723762,5700,53.92069,1.6378663,385537.44,76.62999,-3056158000000.0,91.149,4955.877380609512
818091.06,1.0,,-860.49005,1,15.162521,-860.49005,500.0,0.2553908,2900000,6962028.5,,100.0,83.40189491791664,58,1.0,0.08278942,0.0349776,1.0,-0.6,True,3.3235667,1.1409873e+21,83.40189,100.0,,8250024.5,-81.87808,100,1.0,8.277781,5800,79.56774,1.6378663,156185.19,75.124115,-78056940000.0,90.28664,5021.488342285156
4663805.5,1.0,,-874.91,1,15.506889,-874.91,500.0,0.262057,2950000,34268304.0,,100.0,83.26535330809118,59,1.0,0.14613597,0.0096542835,1.0,-0.6,True,3.3070922,1.5520865e+27,83.26535,100.0,,81894376.0,-73.658554,100,1.0,7.765644,5900,71.24207,1.6378663,1304207.0,75.49971,-95211660000000.0,91.0066,5087.831933021545
4245029.5,1.0,,-864.4741,1,17.717186,-864.4741,500.0,0.29393655,3000000,36715190.0,,100.0,83.89554543043408,60,1.0,0.013048118,0.031891435,1.0,-0.6,True,3.5550075,1.6773257e+27,83.895546,100.0,,57776424.0,-98.032776,100,1.0,9.068642,6000,94.878334,1.6378663,840010.3,74.826904,-129205430000000.0,92.54409,5150.675082206726
87443.04,1.0,,-853.23376,1,15.337898,-853.23376,500.0,0.22511096,3050000,763955.3,,100.0,83.43072193042832,61,1.0,0.019496897,0.041277945,1.0,-0.6,True,3.163903,292149300000000.0,83.430725,100.0,,899454.56,-68.29704,100,1.0,7.4781466,6100,65.93295,1.6378663,16259.37,75.952576,-41312036.0,91.290474,5216.844811439514
85897.234,1.0,,-866.4179,1,16.745636,-866.4179,500.0,0.23692286,3100000,804635.4,,100.0,82.31609123456916,62,1.0,0.0059476695,0.021423206,1.0,-0.6,True,2.8497462,3.3404447e+18,82.31609,100.0,,1559264.5,-78.315254,100,1.0,8.208303,6200,75.4973,1.6378663,16843.621,74.10779,-5152514600.0,90.853424,5281.4831647872925
106067450.0,1.0,,-879.0239,1,14.748611,-879.0239,500.0,0.2835992,3150000,1065015100.0,,100.0,81.38236623401832,63,1.0,0.15136494,0.05994281,1.0,-0.6,True,3.0881305,2.9796713e+27,81.38237,100.0,,1094275600.0,-74.29539,100,1.0,7.9103045,6300,72.10947,1.6378663,12482278.0,73.47206,-119336360000000.0,88.22067,5349.652625799179
13320.456,1.0,,-876.7018,1,14.551735,-876.7018,500.0,0.24256955,3200000,105223.59,,100.0,81.31063243337125,64,1.0,0.17996988,0.028948888,1.0,-0.6,True,3.075302,4694901000000.0,81.31063,100.0,,195097.9,-68.97159,100,1.0,7.575365,6400,66.843636,1.6378663,2696.8594,73.73527,-4806417.0,88.287,5409.003562450409
5109.8765,1.0,,-860.48706,1,16.96022,-860.48706,500.0,0.25909352,3250000,38994.156,,100.0,81.73264231715837,65,1.0,0.052585628,0.065570265,1.0,-0.6,True,3.130559,1060578400000.0,81.73264,100.0,,186947.61,-121.615395,100,1.0,10.436682,6500,118.72475,1.6378663,1655.9756,71.29596,-3164207.2,88.25618,5471.756833553314
64529.984,1.0,,-874.57806,1,15.156807,-874.57806,500.0,0.2753195,3300000,577086.3,,100.0,82.58489022487836,66,1.0,0.161521,0.050483376,1.0,-0.6,True,3.551588,4124863500000000.0,82.584885,100.0,,740620.4,-85.19197,100,1.0,8.382696,6600,82.88337,1.6378663,13648.776,74.202194,-149027470.0,89.359,5535.440524339676
6877.3945,1.0,,-883.0249,1,16.744003,-883.0249,500.0,0.33106613,3350000,64125.89,,100.0,83.67106307845577,67,1.0,0.000108259286,0.0774107,1.0,-0.6,True,3.2507303,11360952000000.0,83.67107,100.0,,119086.19,-96.46514,100,1.0,9.11485,6700,93.647736,1.6378663,1577.8649,74.55621,-9616565.0,91.30022,5595.7964560985565
964301.3,1.0,,-874.3899,1,18.66166,-874.3899,500.0,0.24655086,3400000,8273670.5,,100.0,82.24968460328141,68,1.0,0.010393982,0.035734653,1.0,-0.6,True,3.3012996,7.149509e+21,82.24969,100.0,,34913590.0,-153.93806,100,1.0,11.8126955,6800,150.43834,1.6378663,200271.0,70.43699,-295986720000.0,89.09865,5669.735535144806
1638491.1,1.0,,-865.9758,1,17.10147,-865.9758,500.0,0.2967168,3450000,13699383.0,,100.0,83.30941410936923,69,1.0,0.011100863,0.07006168,1.0,-0.6,True,3.398762,3.0856494e+21,83.30942,100.0,,45571780.0,-115.20299,100,1.0,10.035558,6900,112.263985,1.6378663,298514.53,73.27386,-163321640000.0,90.37533,5728.523413896561
20379.537,1.0,,-861.1639,1,13.690575,-861.1639,500.0,0.23972566,3500000,131305.02,,100.0,82.34378750392976,70,1.0,0.13081966,0.021104917,1.0,-0.6,True,3.0466862,398872540000000.0,82.34379,100.0,,454945.5,-70.26291,100,1.0,7.6874614,7000,68.37936,1.6378663,6665.9595,74.65633,-38077028.0,88.3469,5792.119869470596
685624.9,1.0,,-880.17017,1,15.005974,-880.17017,500.0,0.23284285,3550000,6762672.5,,100.0,83.11544918965704,71,1.0,0.0065314393,0.007079631,1.0,-0.6,True,3.1692164,9596649000000000.0,83.11545,100.0,,444062.12,-67.60123,100,1.0,7.436022,7100,65.33835,1.6378663,85385.13,75.67943,-222146560.0,90.6854,5855.487355232239
203012.0,1.0,,-860.0592,1,16.058945,-860.0592,500.0,0.25967646,3600000,1627790.9,,100.0,82.97687527791635,72,1.0,0.0009126615,0.03483522,1.0,-0.6,True,3.302964,2.4835206e+20,82.976875,100.0,,4481932.5,-99.92325,100,1.0,9.296349,7200,97.33168,1.6378663,53994.676,73.68053,-40850550000.0,89.73947,5921.177069425583
