OptimizationReturnMax,EmpiricalD2Arithmetic,Bound,ESSRenyiHarmonic,InitialReturnStd,InitialBound,MinIW,InitialReturnMax,ReturnStepMaxmin,LearnableVariance,ReturnMeanIW,Epsilon,EpRewMean,OptimizationReturnMin,EpisodesSoFar,DivergenceHarmonic,TimeElapsed,TimestepsSoFar,MaxIW,OptimizationReturnMean,Iteration,MeanD2-0,MinBehavPdf,Inner Iteration,StdIW,MeanIW,WReturnMean,MeanEntropy,ReturnStepMax,MinTargetPdf,Penalization,InitialReturnMean,StdWReturnMean,ESSRenyiArithmetic,InitialReturnMin,EmpiricalD2Harmonic,EpThisIter,EpLenMean,VarianceInitializer
24.124592,1.0,-115308.3,100.0,4.6225123,-182.67505,0.014474721,55.52987,0.07780434,,20114.613,1.0,43.873568107820184,,1500,264857090.0,979.5266029834747,750000,4981.8164,12.468291,15,1.0,-896.9053,1,607.03424,187.41238,176.82588,1.6378663,0.31744877,-896.9053,True,43.873566,,100.0,31.405277,1.0,100,500.0,-0.6
26.15098,1.0,-290501.97,100.0,4.8986745,-276.2835,0.029361349,56.17389,0.054013208,,40432.664,1.0,45.68858621109088,,1600,1323744100.0,1040.266940355301,800000,11285.78,15.665677,16,1.0,-895.08203,1,1161.1311,247.39558,269.41043,1.6378663,0.2552197,-895.08203,True,45.688587,,100.0,30.02291,1.0,100,500.0,-0.6
25.827728,1.0,-438863.4,100.0,4.938982,-187.58566,0.042413935,62.77063,0.09078552,,28207.074,1.0,49.45241562916152,,1700,3751867400.0,1099.4782700538635,850000,1971.9772,12.509514,17,1.0,-877.9625,1,418.48868,203.52463,180.88148,1.6378663,0.3137993,-877.9625,True,49.452423,,100.0,36.9429,1.0,100,500.0,-0.6
28.192596,1.0,-713743.06,100.0,4.8897786,-399.62198,0.0016835666,61.63723,0.018959552,,90828.75,1.0,52.62076359998424,,1800,6080670700.0,1160.6239659786224,900000,3804.7993,19.17613,18,1.0,-886.5545,1,585.7872,248.74889,391.6339,1.6378663,0.25600177,-886.5545,True,52.620766,,100.0,33.444633,1.0,100,500.0,-0.6
22.30531,1.0,-6.5837036e+18,100.0,4.2892175,-201.40569,0.1267174,63.608276,0.011342958,,470849400000.0,1.0,54.644934853255144,,1900,1.7335751e+36,1233.1541812419891,950000,134096585000.0,13.341969,19,1.0,-885.31934,1,13808096000.0,1808119900.0,196.40549,1.6378663,0.23232913,-885.31934,True,54.644936,,100.0,41.302967,1.0,100,500.0,-0.6
34.13895,1.0,-2.4867982e+18,100.0,5.5493894,-445.7618,0.3264009,63.80396,0.008402243,,31116745000.0,1.0,49.74616758832086,,2000,4.5072917e+34,1314.712082862854,1000000,8987202000.0,20.08116,20,1.0,-887.7188,1,899450400.0,110610170.0,434.04865,1.6378663,0.22329642,-887.7188,True,49.74617,,100.0,29.665009,1.0,100,500.0,-0.6
29.057625,1.0,-1324689.2,100.0,5.3744745,-373.11346,0.007682775,65.83209,0.029708952,,145838.95,1.0,55.097750445652025,,2100,19297987000.0,1410.724348783493,1050000,11388.189,18.323282,21,1.0,-879.5552,1,1598.3395,434.30847,364.6277,1.6378663,0.33084124,-879.5552,True,55.097755,,100.0,36.774467,1.0,100,500.0,-0.6
22.011753,1.0,-124042.08,100.0,5.0777574,-163.5051,0.024667455,68.54079,0.09943767,,15971.316,1.0,58.05517998229286,,2200,492530460.0,1518.1251785755157,1100000,6349.323,11.526146,22,1.0,-880.41034,1,650.6237,138.06264,158.63567,1.6378663,0.32745698,-880.41034,True,58.055176,,100.0,46.529034,1.0,100,500.0,-0.6
25.105408,1.0,-1.4354495e+18,100.0,4.665938,-202.6618,0.047576796,72.84132,0.019858927,,4561719000000.0,1.0,60.947891382613726,,2300,5.1349847e+34,1610.6999022960663,1150000,2767052000000.0,13.211983,23,1.0,-852.63544,1,275309200000.0,27766714000.0,196.32745,1.6378663,0.2961926,-852.63544,True,60.94789,,100.0,47.73591,1.0,100,500.0,-0.6
25.726433,1.0,-5.354916e+18,100.0,5.112737,-244.41646,0.9549058,69.640015,0.06875706,,2254720000.0,1.0,58.46090853199739,,2400,6.4807033e+35,1709.411670923233,1200000,36401330000.0,14.547327,24,1.0,-854.28094,1,3620981500.0,378135580.0,237.7648,1.6378663,0.27675337,-854.28094,True,58.460915,,100.0,43.91358,1.0,100,500.0,-0.6
23.549698,1.0,-40050340000.0,100.0,5.080746,-222.79387,0.0382477,74.70964,0.03155686,,5081934.0,1.0,64.99490843277556,,2500,5.1617383e+19,1804.1131377220154,1250000,888153.06,13.834965,25,1.0,-880.2907,1,104745.37,20031.916,217.22026,1.6378663,0.2653345,-880.2907,True,64.9949,,100.0,51.159943,1.0,100,500.0,-0.6
25.9674,1.0,-1594505.4,100.0,5.207621,-207.21698,0.004459495,76.244095,0.06288244,,195455.89,1.0,63.44183403375818,,2600,42617455000.0,1891.0235497951508,1300000,181477.45,13.165139,26,1.0,-876.02515,1,18120.732,2475.4326,200.44022,1.6378663,0.24679486,-876.02515,True,63.441837,,100.0,50.276695,1.0,100,500.0,-0.6
23.988945,1.0,-1185313200.0,100.0,4.5165296,-213.62993,0.0037142406,75.71674,0.0016312003,,1447796.0,1.0,65.41894320340181,,2700,4.189819e+16,1993.7434265613556,1350000,391526.16,13.691144,27,1.0,-861.8059,1,42587.95,7774.9976,207.84648,1.6378663,0.22453806,-861.8059,True,65.41894,,100.0,51.7278,1.0,100,500.0,-0.6
27.559334,1.0,-12909342000.0,100.0,5.172157,-251.80533,0.061097268,79.14288,0.0033679605,,1022404.7,1.0,66.32875338809825,,2800,2.8595634e+18,2098.2911071777344,1400000,455844.6,14.745205,28,1.0,-880.75574,1,45967.945,7200.971,244.17224,1.6378663,0.25765744,-880.75574,True,66.32875,,100.0,51.58355,1.0,100,500.0,-0.6
19.392616,1.0,-4402475500.0,100.0,4.179719,-127.72978,0.01934517,78.89276,0.039802387,,1984967.9,1.0,69.81907138833586,,2900,1.3554756e+18,2190.2364280223846,1450000,739457.3,10.318926,29,1.0,-896.5993,1,100982.36,20612.684,123.95029,1.6378663,0.23028867,-896.5993,True,69.81907,,100.0,59.500145,1.0,100,500.0,-0.6
25.222008,1.0,-4290097.5,100.0,4.8690143,-203.4702,0.010547359,79.879166,0.07415061,,350202.34,1.0,67.82415006110648,,3000,379739600000.0,2321.0611374378204,1500000,27155.926,13.166992,30,1.0,-881.87866,1,5129.198,1651.2961,197.07698,1.6378663,0.28624013,-881.87866,True,67.82414,,100.0,54.657158,1.0,100,500.0,-0.6
25.36081,1.0,-517580640.0,100.0,4.53532,-260.1317,0.032967553,77.484474,0.07931526,,4291233.0,1.0,67.39123757622797,,3100,6305323400000000.0,2419.138962984085,1550000,542387.2,15.267572,31,1.0,-876.7015,1,75857.43,14906.763,253.66791,1.6378663,0.2941923,-876.7015,True,67.391235,,100.0,52.123665,1.0,100,500.0,-0.6
27.990051,1.0,-23421848000.0,100.0,4.798422,-294.78238,0.037572075,82.15127,0.039058253,,4062493.5,1.0,70.40572595763341,,3200,8.8452885e+18,2518.7525720596313,1600000,760141.4,16.24451,32,1.0,-882.7017,1,84948.07,16858.713,286.9089,1.6378663,0.27266547,-882.7017,True,70.405716,,100.0,54.161217,1.0,100,500.0,-0.6
20.209686,1.0,-142717810.0,100.0,4.6922774,-179.0476,0.01593234,78.493744,0.08514756,,7710918.0,1.0,70.65036217491274,,3300,1081704960000000.0,2618.071806907654,1650000,2350277.5,12.366303,33,1.0,-858.75287,1,235918.25,30272.36,174.94295,1.6378663,0.34927437,-858.75287,True,70.65036,,100.0,58.284058,1.0,100,500.0,-0.6
19.103542,1.0,-671280.4,100.0,4.3792825,-126.35639,0.008377326,78.88728,0.0041154325,,203959.22,1.0,69.95775770808872,,3400,16233436000.0,2716.927259683609,1700000,181411.02,10.174017,34,1.0,-865.1336,1,19631.281,2788.7993,122.68874,1.6378663,0.26401353,-865.1336,True,69.957756,,100.0,59.78374,1.0,100,500.0,-0.6
22.297283,1.0,-38846492.0,100.0,4.6597676,-150.21855,0.014967048,83.674286,0.0072999746,,622301.75,1.0,72.49044936712292,,3500,58519965000000.0,2817.6239705085754,1750000,183370.27,11.113447,35,1.0,-879.3145,1,19786.22,4613.871,145.22212,1.6378663,0.21722443,-879.3145,True,72.49045,,100.0,61.377003,1.0,100,500.0,-0.6
20.45131,1.0,-309051740.0,100.0,4.364624,-186.96672,0.10132433,81.12715,0.05806206,,1302804.2,1.0,73.47089644617905,,3600,5359742000000000.0,2915.979773044586,1800000,390476.12,12.7950535,36,1.0,-856.89734,1,42189.684,8170.541,182.76335,1.6378663,0.2757204,-856.89734,True,73.470894,,100.0,60.675842,1.0,100,500.0,-0.6
23.381615,1.0,-1973346000.0,100.0,4.4378943,-185.0181,0.09332156,85.06362,0.008613929,,16523785.0,1.0,74.32435755428631,,3700,1.26835255e+17,3020.9842190742493,1850000,10731788.0,12.642351,37,1.0,-900.2644,1,1067383.9,117075.99,179.52393,1.6378663,0.24419089,-900.2644,True,74.32436,,100.0,61.682007,1.0,100,500.0,-0.6
17.571365,1.0,-148141680.0,100.0,4.0908275,-107.72135,0.009628128,84.0949,0.020348296,,3717425.8,1.0,75.89816393684,,3800,2166174400000000.0,3122.6836183071136,1900000,2721049.8,9.374628,38,1.0,-883.3394,1,270728.12,30204.342,104.61849,1.6378663,0.22302915,-883.3394,True,75.89816,,100.0,66.52354,1.0,100,500.0,-0.6
22.362625,1.0,-2018552400.0,100.0,4.361697,-193.23973,0.010927427,85.49516,0.087412134,,4823044.5,1.0,76.13982988034924,,3900,1.6052633e+17,3223.726639986038,1950000,899390.56,13.007293,39,1.0,-883.00256,1,116667.53,25210.69,188.21405,1.6378663,0.30868116,-883.00256,True,76.13983,,100.0,63.132538,1.0,100,500.0,-0.6
20.786919,1.0,-2361055.5,100.0,3.8163993,-167.20651,0.06118683,84.75385,0.01020053,,135900.61,1.0,76.14475065964594,,4000,262539900000.0,3324.236964702606,2000000,17271.896,12.177817,40,1.0,-877.52844,1,2653.5938,911.671,162.86414,1.6378663,0.2508006,-877.52844,True,76.144745,,100.0,63.966934,1.0,100,500.0,-0.6
17.66597,1.0,-3425326600000.0,100.0,3.8277223,-83.44928,0.60942507,86.2881,0.045272365,,129098890.0,1.0,76.72531053932369,,4100,1.19249496e+24,3426.2563338279724,2050000,83347180.0,8.103179,41,1.0,-879.4896,1,8420659.0,1039738.5,80.312965,1.6378663,0.26866546,-879.4896,True,76.72531,,100.0,68.62213,1.0,100,500.0,-0.6
18.785545,1.0,-223224040000.0,100.0,3.707248,-147.12291,0.056423027,85.253975,0.027464658,,51066744.0,1.0,77.86284877714382,,4200,3.959343e+21,3525.4832878112793,2100000,17669984.0,11.394419,42,1.0,-869.83014,1,2285435.2,347203.7,143.57648,1.6378663,0.25517863,-869.83014,True,77.86285,,100.0,66.46843,1.0,100,500.0,-0.6
23.08516,1.0,-502322340.0,100.0,3.7394028,-206.72623,0.058399145,87.95497,0.045268506,,2384690.2,1.0,78.55876681199535,,4300,8712352000000000.0,3632.1114892959595,2150000,875131.06,13.688955,43,1.0,-879.59845,1,87516.586,13289.81,201.37062,1.6378663,0.29270127,-879.59845,True,78.55877,,100.0,64.86981,1.0,100,500.0,-0.6
17.169739,1.0,-65860816.0,100.0,3.6493037,-115.21415,0.015331335,87.14783,7.3850155e-05,,534510.94,1.0,79.92465279600214,,4400,486134770000000.0,3724.367003917694,2200000,113801.61,9.946566,44,1.0,-901.40186,1,17148.818,5141.098,112.25157,1.6378663,0.22150488,-901.40186,True,79.92466,,100.0,69.97809,1.0,100,500.0,-0.6
19.008972,1.0,-224225300000.0,100.0,3.9344785,-168.74661,0.035016753,87.880615,0.09362446,,162953220.0,1.0,81.10419115742208,,4500,3.8066096e+21,3829.8390276432037,2250000,50874536.0,12.232548,45,1.0,-873.7208,1,5060806.0,537650.44,165.11534,1.6378663,0.32933033,-873.7208,True,81.10419,,100.0,68.87164,1.0,100,500.0,-0.6
21.000809,1.0,-30789446.0,100.0,4.397496,-173.18198,0.008305033,87.573685,0.033135176,,2031324.2,1.0,78.79628839665077,,4600,42093225000000.0,3930.876958847046,2300000,727904.3,12.223413,46,1.0,-871.0797,1,82177.0,17259.99,168.7498,1.6378663,0.27518815,-871.0797,True,78.79629,,100.0,66.572876,1.0,100,500.0,-0.6
20.339767,1.0,-183819.47,100.0,3.8021183,-161.81766,0.05046626,87.43042,0.03826523,,40016.773,1.0,79.05744333901394,,4700,1196148900.0,4027.801154613495,2350000,17496.836,11.966789,47,1.0,-884.97723,1,1796.1444,394.78714,157.66017,1.6378663,0.22727115,-884.97723,True,79.05744,,100.0,67.09065,1.0,100,500.0,-0.6
16.437592,1.0,-521191.38,100.0,3.2401416,-88.77058,0.09788376,87.98102,0.0056294054,,31568.674,1.0,80.23576696064339,,4800,32509139000.0,4121.379170417786,2400000,24061.754,8.69234,48,1.0,-869.37146,1,2695.4324,597.0065,86.05529,1.6378663,0.23826419,-869.37146,True,80.23576,,100.0,71.54343,1.0,100,500.0,-0.6
18.380447,1.0,-48476390.0,100.0,3.4122584,-139.47255,0.005834055,88.06712,0.07400371,,1115354.1,1.0,80.84167393358517,,4900,194559890000000.0,4213.147564649582,2450000,397400.66,11.154996,49,1.0,-871.98346,1,41486.33,7393.1787,136.07747,1.6378663,0.2987713,-871.98346,True,80.84168,,100.0,69.686676,1.0,100,500.0,-0.6
17.91858,1.0,-65077530.0,100.0,3.6978147,-115.88755,0.017506799,87.39564,0.08101705,,6378717.0,1.0,79.42628475167702,,5000,330886900000000.0,4314.041495084763,2500000,3949450.2,9.949226,50,1.0,-878.6032,1,392742.25,42847.355,112.660934,1.6378663,0.3217529,-878.6032,True,79.426285,,100.0,69.47706,1.0,100,500.0,-0.6
19.957268,1.0,-43708934000000.0,100.0,3.710905,-185.6068,0.007869769,87.55474,0.03945285,,376132220.0,1.0,80.5525261445653,,5100,1.1922403e+26,4410.808287858963,2550000,150132140.0,12.955052,51,1.0,-883.8721,1,15740067.0,2699449.5,181.60422,1.6378663,0.23622258,-883.8721,True,80.55253,,100.0,67.59747,1.0,100,500.0,-0.6
21.100616,1.0,-230290830.0,100.0,3.602567,-129.92052,0.02681552,92.007126,0.05704458,,859911.75,1.0,81.51158897653359,,5200,2628806100000000.0,4498.296573400497,2600000,248232.03,10.60508,52,1.0,-872.503,1,36201.906,8467.169,125.446205,1.6378663,0.28668708,-872.503,True,81.51159,,100.0,70.90651,1.0,100,500.0,-0.6
17.614685,1.0,-370509.3,100.0,3.1953132,-114.44074,0.10550221,88.56673,0.10404663,,71397.02,1.0,81.00751931565145,,5300,9200345000.0,4568.664557933807,2650000,22945.877,10.055477,53,1.0,-872.3855,1,3070.4358,776.8021,111.32265,1.6378663,0.3266015,-872.3855,True,81.00752,,100.0,70.95204,1.0,100,500.0,-0.6
19.92247,1.0,-11227616.0,100.0,3.5594912,-130.92914,0.048973326,89.687775,0.05477354,,502815.44,1.0,80.45504268373168,,5400,7228379600000.0,4630.806812763214,2700000,100958.11,10.689739,54,1.0,-872.8524,1,17124.033,4577.2812,126.94048,1.6378663,0.30579093,-872.8524,True,80.45505,,100.0,69.765305,1.0,100,500.0,-0.6
15.059219,1.0,-572367960000.0,100.0,2.6581478,-74.90752,0.029555531,88.5365,0.011995211,,21206250.0,1.0,81.57436387446018,,5500,6.3058524e+22,4694.610577106476,2750000,10433397.0,8.097085,55,1.0,-872.8486,1,1143631.6,263944.62,72.62853,1.6378663,0.24153325,-872.8486,True,81.57436,,100.0,73.47728,1.0,100,500.0,-0.6
19.310455,1.0,-290750800000.0,100.0,3.8543482,-150.92543,0.031918164,89.562874,0.031059608,,29124690.0,1.0,81.75555361351307,,5600,6.017552e+21,4759.055031299591,2800000,12874093.0,11.503135,56,1.0,-869.2692,1,1304366.6,202926.0,147.17813,1.6378663,0.27797657,-869.2692,True,81.75557,,100.0,70.25242,1.0,100,500.0,-0.6
18.418724,1.0,-34212598000.0,100.0,3.4085026,-142.74323,0.006105087,87.93679,0.041474164,,9431766.0,1.0,80.81922352549319,,5700,1.00630515e+20,4821.742855548859,2850000,3457409.8,11.301157,57,1.0,-879.2868,1,389774.16,72938.78,139.33405,1.6378663,0.2634751,-879.2868,True,80.81922,,100.0,69.51807,1.0,100,500.0,-0.6
15.902176,1.0,-121634090000.0,100.0,3.27818,-94.13948,0.0050804843,88.16312,0.049150452,,9304371.0,1.0,81.25270205946208,,5800,2.2900931e+21,4879.456664085388,2900000,12001439.0,8.991762,58,1.0,-900.26526,1,1207241.5,165025.66,91.59824,1.6378663,0.26458803,-900.26526,True,81.2527,,100.0,72.26094,1.0,100,500.0,-0.6
18.362617,1.0,-255827690000.0,100.0,3.3157194,-111.425644,0.045659307,89.48617,0.007706955,,45494444.0,1.0,80.97460135191665,,5900,5.6968846e+21,4949.593369007111,2950000,45110868.0,9.851051,59,1.0,-883.6059,1,4535019.0,549097.8,108.03719,1.6378663,0.2502999,-883.6059,True,80.9746,,100.0,71.12355,1.0,100,500.0,-0.6
12.52327,1.0,-1242192800.0,100.0,2.726778,-45.279198,0.01879352,89.07585,0.010877609,,2582801.0,1.0,82.57486104071262,,6000,6.184926e+17,5010.911053180695,3000000,11730584.0,6.0222793,60,1.0,-870.8528,1,1166618.9,126154.73,43.703163,1.6378663,0.27122962,-870.8528,True,82.57486,,100.0,76.55258,1.0,100,500.0,-0.6
15.437744,1.0,-22183466.0,100.0,2.9141588,-51.768356,0.010219106,91.337494,0.06815253,,161413.92,1.0,82.29358347592142,,6100,84530890000000.0,5076.11234664917,3050000,248474.53,6.393833,61,1.0,-872.1968,1,25184.104,3716.5076,49.37342,1.6378663,0.23222327,-872.1968,True,82.29359,,100.0,75.89975,1.0,100,500.0,-0.6
14.358749,1.0,-173962030.0,100.0,2.9376612,-85.797226,0.3323108,87.39895,0.13188101,,2919639.2,1.0,81.70596689756903,,6200,6813594000000000.0,5123.497389793396,3100000,1573477.8,8.665768,62,1.0,-868.0635,1,221584.95,43044.023,83.72539,1.6378663,0.347025,-868.0635,True,81.70596,,100.0,73.0402,1.0,100,500.0,-0.6
15.486382,1.0,-46736050000000.0,100.0,3.2872107,-63.814598,0.0049718907,90.21551,0.014827356,,12925156.0,1.0,81.84241018888491,,6300,3.7595793e+26,5184.4955904483795,3150000,7590494.0,7.113284,63,1.0,-863.98773,1,844553.06,220740.2,61.40457,1.6378663,0.23660983,-863.98773,True,81.842415,,100.0,74.729126,1.0,100,500.0,-0.6
18.498047,1.0,-296839200000.0,100.0,3.5835345,-154.907,0.3114539,90.62541,0.109447256,,160482140.0,1.0,83.90135102835752,,6400,7.4422524e+21,5238.619681835175,3200000,81814970.0,11.773984,64,1.0,-877.3197,1,8138719.0,858503.94,151.46846,1.6378663,0.35276818,-877.3197,True,83.901344,,100.0,72.127365,1.0,100,500.0,-0.6
12.865616,1.0,-17765935000.0,100.0,3.144496,-60.04332,0.11056536,88.83475,0.0008696914,,9775064.0,1.0,82.93275949434891,,6500,1.1392288e+20,5301.710252761841,3250000,223212050.0,6.9636273,65,1.0,-876.3284,1,22204950.0,2312156.8,58.37997,1.6378663,0.22426929,-876.3284,True,82.93276,,100.0,75.96913,1.0,100,500.0,-0.6
19.36673,1.0,-3638923300.0,100.0,3.173238,-121.04728,0.08188484,93.06392,0.0628382,,2754820.5,1.0,84.05135523963325,,6600,9.304607e+17,5364.89643406868,3300000,2097025.0,10.354165,66,1.0,-873.18616,1,225445.38,37532.44,117.27819,1.6378663,0.28633246,-873.18616,True,84.05136,,100.0,73.69719,1.0,100,500.0,-0.6
16.488884,1.0,-933529850000.0,100.0,3.0655336,-69.69741,0.42368516,93.73149,0.11838725,,5172490.0,1.0,84.82994765988613,,6700,1.1671366e+23,5425.775100231171,3350000,1664359.9,7.58734,67,1.0,-865.5801,1,229613.38,61114.285,66.96523,1.6378663,0.3109917,-865.5801,True,84.82995,,100.0,77.24261,1.0,100,500.0,-0.6
15.552887,1.0,-39769250.0,100.0,3.1440434,-57.110344,0.023130538,93.71968,0.00771372,,324052.84,1.0,84.85966730254788,,6800,263256720000000.0,5496.812879323959,3400000,100785.72,6.6928735,68,1.0,-867.94763,1,19417.832,6697.2124,54.679565,1.6378663,0.2526596,-867.94763,True,84.859665,,100.0,78.166794,1.0,100,500.0,-0.6
16.680428,1.0,-355728320000000.0,100.0,3.464059,-106.84897,0.02160482,91.50317,0.020788074,,78960120.0,1.0,84.41717625249954,,6900,1.618241e+28,5568.7683889865875,3450000,165109460.0,9.594438,69,1.0,-878.58765,1,16625274.0,2273471.2,104.05293,1.6378663,0.30312756,-878.58765,True,84.417175,,100.0,74.82274,1.0,100,500.0,-0.6
15.478203,1.0,-336547300.0,100.0,3.3065765,-83.71277,0.0031855016,92.864525,0.04861714,,2828954.2,1.0,85.77511401084713,,7000,1.9209374e+16,5639.042570590973,3500000,996750.6,8.388791,70,1.0,-875.67096,1,143075.36,33098.906,81.305275,1.6378663,0.24058364,-875.67096,True,85.77511,,100.0,77.38632,1.0,100,500.0,-0.6
18.743454,1.0,-1591881600000.0,100.0,3.8428314,-129.0064,0.4570516,93.95885,0.040091813,,161831820.0,1.0,85.737211049899,,7100,2.0322162e+23,5713.724582910538,3550000,92980504.0,10.521817,71,1.0,-862.87634,1,9296613.0,1152729.1,125.476006,1.6378663,0.282163,-862.87634,True,85.737206,,100.0,75.21539,1.0,100,500.0,-0.6
18.852219,1.0,-1272981700000.0,100.0,3.6515746,-117.71389,0.14434531,93.07901,0.013601556,,28425132.0,1.0,84.26712945665734,,7200,1.2700193e+23,5775.792285680771,3600000,6075355.0,10.040338,72,1.0,-899.773,1,826320.3,187813.1,114.14239,1.6378663,0.26001945,-899.773,True,84.26713,,100.0,74.22679,1.0,100,500.0,-0.6
