MinIW,Iteration,EmpiricalD2Harmonic,Bound,OptimizationReturnMin,ReturnStepMax,EpThisIter,VarianceInitializer,WReturnMean,Inner Iteration,InitialReturnMin,EpRewMean,ReturnStepMaxmin,LearnableVariance,DivergenceHarmonic,InitialReturnMax,MinBehavPdf,OptimizationReturnMean,Penalization,StdWReturnMean,MeanIW,InitialReturnMean,MeanEntropy,ReturnMeanIW,Epsilon,TimestepsSoFar,InitialReturnStd,ESSRenyiArithmetic,ESSRenyiHarmonic,StdIW,OptimizationReturnMax,EpisodesSoFar,MinTargetPdf,MaxIW,TimeElapsed,MeanD2-0,InitialBound,EpLenMean,EmpiricalD2Arithmetic
0.03144634,25,1.0,-181098.36,,0.26477927,100,-0.6,202.08766,1,48.108067,61.338704103456024,0.04093577,,643741630.0,72.31647,-861.924,13.2306385,True,,240.80832,61.338707,1.6378663,31657.129,1.0,1250000,5.199798,100.0,100.0,825.9424,24.2084,2500,-861.924,5827.1777,1728.4478220939636,1.0,-207.97745,500.0,1.0
0.0634691,26,1.0,-2523295.2,,0.27353755,100,-0.6,232.6579,1,50.715122,65.13694601569699,0.057866096,,215499880000.0,73.66132,-871.0683,14.421825,True,,394.33276,65.13694,1.6378663,66734.61,1.0,1300000,4.9667773,100.0,100.0,1319.547,22.946201,2600,-871.0683,10715.204,1836.4314186573029,1.0,-237.94948,500.0,1.0
0.15482211,27,1.0,-77706576000.0,,0.29032907,100,-0.6,540.4618,1,43.51887,66.15022095848173,0.044576243,,4.5851764e+19,77.30875,-864.8438,22.631348,True,,7302.4067,66.15022,1.6378663,4321663.5,1.0,1350000,5.318259,100.0,100.0,20952.18,33.789875,2700,-864.8438,117027.71,1956.408437013626,1.0,-551.93634,500.0,1.0
0.015940122,28,1.0,-9182876.0,,0.3019984,100,-0.6,134.66318,1,56.326767,67.03015852177134,0.088795066,,4092767200000.0,77.04411,-872.797,10.703392,True,,1949.4153,67.03016,1.6378663,455991.8,1.0,1400000,4.483368,100.0,100.0,9603.915,20.717346,2800,-872.797,89892.7,2053.644391298294,1.0,-138.97667,500.0,1.0
0.0142259775,29,1.0,-45344900000.0,,0.2871877,100,-0.6,157.30547,1,56.90045,68.54484905150545,0.031498224,,8.252294e+19,79.18393,-872.8789,11.644398,True,,41277.676,68.544846,1.6378663,9684711.0,1.0,1450000,4.6597724,100.0,100.0,185482.06,22.283478,2900,-872.8789,1493744.9,2143.876517534256,1.0,-162.29576,500.0,1.0
0.008159325,30,1.0,-300348960000.0,,0.2683233,100,-0.6,184.74371,1,52.98771,65.75304382067281,0.08473353,,2.0747961e+21,78.60161,-894.18115,12.765336,True,,18807.133,65.753044,1.6378663,3222808.5,1.0,1500000,4.667971,100.0,100.0,116864.49,25.6139,3000,-894.18115,1137769.2,2242.852280855179,1.0,-191.33716,500.0,1.0
0.075962566,31,1.0,-19393784000.0,,0.31634077,100,-0.6,162.9133,1,57.66476,69.44070169843738,0.052319586,,9.500259e+18,82.675354,-886.09503,11.775941,True,,48465.62,69.4407,1.6378663,16267141.0,1.0,1550000,4.923464,100.0,100.0,319757.9,25.010593,3100,-886.09503,2859304.2,2353.188882112503,1.0,-169.1998,500.0,1.0
0.041219544,32,1.0,-1420937.6,,0.263124,100,-0.6,154.58629,1,58.394325,69.68299760494699,0.019251823,,64808270000.0,81.02658,-888.2108,11.288673,True,,1265.3861,69.68299,1.6378663,110388.63,1.0,1600000,5.2107735,100.0,100.0,5682.0244,22.632256,3200,-888.2108,48016.35,2458.1488568782806,1.0,-159.73401,500.0,1.0
0.027168069,33,1.0,-75517440000.0,,0.26606902,100,-0.6,223.2687,1,58.531082,72.83600340625411,0.01662995,,1.6116298e+20,82.76347,-865.1368,14.304922,True,,1574286.4,72.836006,1.6378663,595747260.0,1.0,1650000,4.3171654,100.0,100.0,10928172.0,24.232391,3300,-865.1368,92584100.0,2569.226534843445,1.0,-229.17004,500.0,1.0
0.026374016,34,1.0,-2299076000.0,,0.2836487,100,-0.6,225.77158,1,57.36114,71.78955506584987,0.038183182,,1.5250245e+17,81.46054,-880.7499,14.428413,True,,120463.01,71.78956,1.6378663,19609306.0,1.0,1700000,4.194336,100.0,100.0,820616.7,24.0994,3400,-880.7499,6854092.0,2675.862488746643,1.0,-231.60832,500.0,1.0
0.051436502,35,1.0,-624963.2,,0.292469,100,-0.6,116.83926,1,61.73285,71.84106744470856,0.04902044,,23246342000.0,79.120895,-881.1466,10.108218,True,,4561.3784,71.84107,1.6378663,161664.27,1.0,1750000,3.8292527,100.0,100.0,39483.49,17.388046,3500,-881.1466,396576.78,2760.3465399742126,1.0,-119.87775,500.0,1.0
0.0531925,36,1.0,-248206460.0,,0.28190243,100,-0.6,124.51784,1,63.610703,73.87618397331784,0.064999074,,3659521000000000.0,83.79468,-874.4507,10.265481,True,,5906.1934,73.87619,1.6378663,516788.3,1.0,1800000,4.374669,100.0,100.0,17729.379,20.183975,3600,-874.4507,136319.12,2847.4409205913544,1.0,-128.61201,500.0,1.0
0.12550126,37,1.0,-713285000.0,,0.27895418,100,-0.6,464.6105,1,53.667686,74.74625334303074,0.05636169,,7100985000000000.0,82.64452,-874.7155,21.078568,True,,3769.0806,74.746254,1.6378663,2163752.5,1.0,1850000,4.5060573,100.0,100.0,20688.38,28.976837,3700,-874.7155,204789.17,2935.6782693862915,1.0,-473.0488,500.0,1.0
0.11854694,38,1.0,-19005960.0,,0.28401154,100,-0.6,506.37952,1,53.271637,75.19140891458636,0.06600253,,3710169600000.0,84.431885,-885.45483,21.919771,True,,414.87216,75.191414,1.6378663,209282.02,1.0,1900000,5.0895104,100.0,100.0,871.46936,31.160248,3800,-885.45483,4947.273,3033.4411022663116,1.0,-516.1374,500.0,1.0
0.053557366,39,1.0,-227159600.0,,0.24645375,100,-0.6,137.42772,1,65.16208,76.05388051597971,0.042584553,,2902525700000000.0,85.63071,-891.42914,10.891801,True,,2675.3416,76.05389,1.6378663,304866.16,1.0,1950000,4.335481,100.0,100.0,7163.243,20.468628,3900,-891.42914,37743.71,3128.694676876068,1.0,-141.6382,500.0,1.0
0.06623147,40,1.0,-359083.56,,0.2868009,100,-0.6,320.07584,1,56.609436,73.69964632270069,0.051028907,,1395678100.0,84.83839,-886.6097,17.09021,True,,235.07207,73.699646,1.6378663,59881.55,1.0,2000000,5.2915554,100.0,100.0,832.6946,28.22895,4000,-886.6097,7230.825,3215.438682079315,1.0,-328.08423,500.0,1.0
0.025444271,41,1.0,-272572.75,,0.31453997,100,-0.6,154.69502,1,63.73232,75.19331025096001,0.07682599,,2747234300.0,85.35307,-889.34174,11.460993,True,,299.14993,75.19331,1.6378663,26325.215,1.0,2050000,4.831219,100.0,100.0,828.20184,21.620754,4100,-889.34174,5244.5327,3318.8866894245148,1.0,-159.39284,500.0,1.0
0.14229839,42,1.0,-503886740000.0,,0.21995491,100,-0.6,190.19896,1,63.47832,76.6859774618893,0.007649392,,1.3520698e+22,84.24252,-871.98596,13.207659,True,,120631.94,76.685974,1.6378663,23772696.0,1.0,2100000,3.9694798,100.0,100.0,625476.7,20.764202,4200,-871.98596,4759296.0,3429.815109014511,1.0,-194.53189,500.0,1.0
0.1283207,43,1.0,-247812080.0,,0.2686761,100,-0.6,152.54991,1,62.617588,74.16007969456189,0.04647316,,2657160400000000.0,84.44542,-875.7596,11.542493,True,,5207.5215,74.16007,1.6378663,973842.9,1.0,2150000,4.395544,100.0,100.0,22141.5,21.827831,4300,-875.7596,194435.62,3538.261792421341,1.0,-157.33813,500.0,1.0
0.042222798,44,1.0,-8091326.5,,0.35722926,100,-0.6,204.23253,1,62.22608,75.9989285271404,0.13506772,,2949003300000.0,82.81926,-868.0469,13.772846,True,,3249.276,75.99893,1.6378663,772073.0,1.0,2200000,3.8132968,100.0,100.0,15984.514,20.593178,4400,-868.0469,141541.97,3637.9871146678925,1.0,-208.49437,500.0,1.0
0.056844737,45,1.0,-4813028000000.0,,0.2560466,100,-0.6,139.13994,1,64.332954,75.4137218435182,0.022045389,,1.3901425e+24,84.48633,-880.26263,11.080768,True,,1019401.44,75.41372,1.6378663,119441380.0,1.0,2250000,4.044319,100.0,100.0,6221247.0,20.153374,4500,-880.26263,54887750.0,3723.00146317482,1.0,-143.22168,500.0,1.0
0.059805933,46,1.0,-217786860000.0,,0.268626,100,-0.6,82.07602,1,69.428406,77.61318511906379,0.03720054,,7.1789647e+21,85.41893,-864.45856,8.18478,True,,673652.6,77.61319,1.6378663,46615584.0,1.0,2300000,3.883993,100.0,100.0,3769443.8,15.990524,4600,-864.45856,30311894.0,3828.4881477355957,1.0,-84.64567,500.0,1.0
0.08711277,47,1.0,-6452384.5,,0.22202803,100,-0.6,111.052704,1,66.95355,76.84685130742818,0.0030393302,,1998259500000.0,88.1015,-882.89526,9.893299,True,,1047.4965,76.84685,1.6378663,98418.97,1.0,2350000,3.6297832,100.0,100.0,3119.3499,21.14795,4700,-882.89526,22193.803,3920.9670519828796,1.0,-115.54725,500.0,1.0
0.00071618136,48,1.0,-1561669500000.0,,0.26729792,100,-0.6,132.98944,1,66.96909,77.87413497994366,0.0449142,,1.762923e+23,86.206184,-875.1385,10.905042,True,,206802.0,77.87414,1.6378663,40444780.0,1.0,2400000,3.7509372,100.0,100.0,1389841.4,19.237091,4800,-875.1385,13734545.0,4012.741425037384,1.0,-136.70845,500.0,1.0
0.07748916,49,1.0,-175813000000.0,,0.23429349,100,-0.6,96.42658,1,69.182396,78.34742166655417,0.040213034,,4.0846036e+21,85.64358,-868.59503,9.165026,True,,18175038.0,78.34742,1.6378663,1760848400.0,1.0,2450000,3.5254624,100.0,100.0,179036210.0,16.461182,4900,-868.59503,1799529500.0,4093.94908952713,1.0,-99.14972,500.0,1.0
0.03051234,50,1.0,-666340800.0,,0.22138405,100,-0.6,121.06101,1,69.76286,80.11938586984746,0.008096859,,6.080637e+16,86.12682,-862.21436,10.3565235,True,,18538.373,80.11939,1.6378663,2698872.0,1.0,2500000,3.715299,100.0,100.0,65261.51,16.36396,5000,-862.21436,411268.66,4210.971475839615,1.0,-123.75206,500.0,1.0
0.04569834,51,1.0,-2748883.8,,0.22392625,100,-0.6,140.28754,1,69.78301,81.00688530529256,0.010202527,,420397780000.0,88.63936,-878.25055,11.223874,True,,4158.537,81.00689,1.6378663,431874.75,1.0,2550000,3.7831473,100.0,100.0,22606.61,18.856346,5100,-878.25055,168681.33,4322.350208997726,1.0,-143.86073,500.0,1.0
0.05955823,52,1.0,-20230787000.0,,0.22535372,100,-0.6,68.52593,1,74.400925,81.93715168818073,0.0129496455,,6.9493823e+19,89.92543,-876.03186,7.5362267,True,,548301.8,81.93715,1.6378663,38243320.0,1.0,2600000,3.425087,100.0,100.0,4224668.5,15.524506,5200,-876.03186,41598684.0,4429.282663106918,1.0,-70.94792,500.0,1.0
0.13326964,53,1.0,-76534810.0,,0.25307757,100,-0.6,137.17809,1,70.6365,81.63293599780145,0.028144851,,325448400000000.0,91.10372,-859.8488,10.996441,True,,6600.507,81.63294,1.6378663,582434.6,1.0,2650000,4.0319242,100.0,100.0,30922.242,20.467224,5300,-859.8488,253622.83,4544.586623907089,1.0,-141.38782,500.0,1.0
0.08734704,54,1.0,-15155802000.0,,0.24780585,100,-0.6,72.57256,1,75.2612,83.15987891568406,0.022354737,,5.6389413e+19,89.398926,-862.5365,7.8986797,True,,520856.12,83.15988,1.6378663,70977630.0,1.0,2700000,3.1911483,100.0,100.0,4195395.0,14.137726,5400,-862.5365,41588532.0,4637.226264476776,1.0,-74.581154,500.0,1.0
0.010319391,55,1.0,-412387140.0,,0.2574179,100,-0.6,173.03296,1,68.85622,81.59508366365499,0.031202435,,9610250000000000.0,88.86888,-869.5432,12.738866,True,,61178.844,81.595085,1.6378663,17784890.0,1.0,2750000,3.279366,100.0,100.0,524208.5,20.012665,5500,-869.5432,5245601.5,4701.4772300720215,1.0,-177.05774,500.0,1.0
0.045116343,56,1.0,-272331110000.0,,0.30798635,100,-0.6,166.60823,1,69.695206,82.05093855994507,0.04227802,,5.085522e+21,89.18692,-882.51196,12.355732,True,,173028.6,82.050934,1.6378663,29461680.0,1.0,2800000,3.734181,100.0,100.0,852639.5,19.491714,5600,-882.51196,7383950.5,4762.405793190002,1.0,-170.42618,500.0,1.0
0.17392251,57,1.0,-115086165000000.0,,0.2881363,100,-0.6,92.30617,1,74.14903,83.06986652533742,0.06153898,,2.1048511e+27,89.94733,-887.0889,8.920835,True,,21703086.0,83.06987,1.6378663,2561388800.0,1.0,2850000,3.5671968,100.0,100.0,201718050.0,15.798294,5700,-887.0889,2025736400.0,4828.572735548019,1.0,-94.8143,500.0,1.0
0.021803524,58,1.0,-804647.3,,0.2640727,100,-0.6,93.265495,1,75.280045,84.25522662790823,0.025838375,,84781230000.0,91.513306,-863.5487,8.975183,True,,387.73462,84.25523,1.6378663,33488.52,1.0,2900000,3.5653327,100.0,100.0,980.4355,16.233261,5800,-863.5487,5547.4507,4892.627814054489,1.0,-95.91364,500.0,1.0
0.024096036,59,1.0,-62431397000000.0,,0.2535796,100,-0.6,105.99399,1,73.134995,82.64357366421194,0.026535198,,3.9448274e+26,90.81947,-870.57697,9.508579,True,,25875052.0,82.64358,1.6378663,3182018600.0,1.0,2950000,3.9472668,100.0,100.0,252962740.0,17.684479,5900,-870.57697,2542704600.0,4957.909033060074,1.0,-109.136795,500.0,1.0
0.082537144,60,1.0,-5966334000.0,,0.26821184,100,-0.6,122.36781,1,74.26692,84.75232462727037,0.0072843432,,4.0300427e+18,91.45746,-881.3073,10.485401,True,,29975.193,84.75233,1.6378663,4002964.2,1.0,3000000,3.5247924,100.0,100.0,143074.55,17.190536,6000,-881.3073,1010224.94,5024.078976869583,1.0,-125.3375,500.0,1.0
0.44147807,61,1.0,-19253856000.0,,0.22776893,100,-0.6,80.11334,1,74.972565,83.31293957033125,0.019121453,,3.9627147e+19,92.416306,-881.30365,8.340374,True,,56533.64,83.31294,1.6378663,2646674.0,1.0,3050000,3.2483068,100.0,100.0,311151.72,17.44374,6100,-881.30365,3022977.8,5085.781742095947,1.0,-83.171165,500.0,1.0
0.021971852,62,1.0,-1870538000000.0,,0.22822824,100,-0.6,87.39632,1,76.585846,85.43392470922568,0.017176718,,7.090454e+23,91.452576,-874.2485,8.848079,True,,586921.8,85.43393,1.6378663,69695340.0,1.0,3100000,3.0179183,100.0,100.0,4601571.0,14.86673,6200,-874.2485,45916450.0,5151.97715306282,1.0,-89.61737,500.0,1.0
0.072803214,63,1.0,-67927280000000.0,,0.30836618,100,-0.6,83.29019,1,76.48021,84.9191932274965,0.07954718,,5.1876937e+26,93.706314,-867.94147,8.438984,True,,1237323.2,84.91919,1.6378663,80395250.0,1.0,3150000,3.4747295,100.0,100.0,9044152.0,17.226105,6300,-867.94147,88917784.0,5220.944129943848,1.0,-86.27214,500.0,1.0
0.48748007,64,1.0,-27873290000000.0,,0.3307294,100,-0.6,155.79402,1,71.94444,83.95040431417216,0.10503012,,6.323526e+25,90.61932,-879.5381,12.005962,True,,3456576.2,83.9504,1.6378663,673426700.0,1.0,3200000,3.4133422,100.0,100.0,16341745.0,18.674881,6400,-879.5381,122803816.0,5277.240970611572,1.0,-159.29868,500.0,1.0
0.034251552,65,1.0,-38529257000.0,,0.23520221,100,-0.6,97.60695,1,73.72504,82.87628557091215,0.012557149,,1.4220108e+20,91.65073,-869.3911,9.151249,True,,178675.05,82.87628,1.6378663,18186956.0,1.0,3250000,3.7231154,100.0,100.0,817537.1,17.92569,6500,-869.3911,6556207.5,5332.186989784241,1.0,-100.83605,500.0,1.0
0.0117406035,66,1.0,-1010443260.0,,0.27069703,100,-0.6,117.27675,1,73.38098,83.59103478666133,0.0048954487,,8.870708e+16,91.688934,-902.3967,10.210053,True,,60454.047,83.591034,1.6378663,7119493.5,1.0,3300000,3.6099257,100.0,100.0,345144.28,18.307953,6600,-902.3967,3236458.5,5405.735638856888,1.0,-120.64502,500.0,1.0
0.023964034,67,1.0,-431024.7,,0.24745591,100,-0.6,89.715744,1,75.49486,84.19350172388917,0.0081704855,,10386665000.0,94.19426,-866.88245,8.698644,True,,945.4635,84.1935,1.6378663,72865.664,1.0,3350000,3.7482445,100.0,100.0,3439.9897,18.699402,6700,-866.88245,24898.395,5478.453948259354,1.0,-93.22963,500.0,1.0
0.011423919,68,1.0,-15210661000.0,,0.22600631,100,-0.6,129.22159,1,73.3103,83.98168644271969,0.0061573535,,1.6954745e+19,92.47422,-874.75287,10.671384,True,,123926.17,83.98169,1.6378663,12305238.0,1.0,3400000,3.9170332,100.0,100.0,800437.94,19.163918,6800,-874.75287,7399289.5,5552.697797298431,1.0,-132.91225,500.0,1.0
0.016414024,69,1.0,-4180247600000.0,,0.2935568,100,-0.6,116.08494,1,74.262344,84.28620694972072,0.05737026,,1.5336656e+24,92.58872,-893.9685,10.023862,True,,80471.66,84.2862,1.6378663,9526330.0,1.0,3450000,3.9505858,100.0,100.0,270901.16,18.326378,6900,-893.9685,1924103.5,5629.445637464523,1.0,-119.46003,500.0,1.0
0.020838114,70,1.0,-645246500000.0,,0.29307407,100,-0.6,90.3103,1,76.44917,85.09563334753035,0.046830177,,4.592496e+22,93.75758,-886.3354,8.646461,True,,80229.49,85.095634,1.6378663,6636312.0,1.0,3500000,3.9432251,100.0,100.0,298420.4,17.30841,7000,-886.3354,2497280.5,5709.604154586792,1.0,-93.320854,500.0,1.0
0.6490465,71,1.0,-6.289649e+17,,0.22614743,100,-0.6,106.70702,1,73.849075,83.70601554398938,0.03468886,,5.322375e+34,90.31915,-884.5135,9.85694,True,,205770160.0,83.706024,1.6378663,14725214000.0,1.0,3550000,3.0899446,100.0,100.0,812420100.0,16.470078,7100,-884.5135,4996029000.0,5778.502477407455,1.0,-109.43301,500.0,1.0
0.45727482,72,1.0,-15268120000000.0,,0.22690445,100,-0.6,102.13747,1,73.8711,83.4206530341262,0.0055207014,,3.408854e+25,90.00131,-870.91925,9.549552,True,,7961195.0,83.420654,1.6378663,661143800.0,1.0,3600000,3.3080993,100.0,100.0,73526750.0,16.13021,7200,-870.91925,738074750.0,5845.781893968582,1.0,-104.75205,500.0,1.0
