ESSRenyiArithmetic,ReturnMeanIW,EpLenMean,InitialReturnMax,Penalization,InitialReturnMin,MinTargetPdf,ESSRenyiHarmonic,WReturnMean,OptimizationReturnMin,OptimizationReturnMean,InitialBound,MaxIW,EmpiricalD2Harmonic,TimestepsSoFar,MeanD2-0,LearnableVariance,ReturnStepMax,InitialReturnStd,ReturnStepMaxmin,Epsilon,OptimizationReturnMax,MinBehavPdf,Bound,Iteration,StdWReturnMean,EpThisIter,EpRewMean,MeanIW,DivergenceHarmonic,StdIW,MinIW,EmpiricalD2Arithmetic,VarianceInitializer,EpisodesSoFar,InitialReturnMean,TimeElapsed,Inner Iteration,MeanEntropy
100.0,252861490.0,500.0,91.483475,True,74.282455,-852.5865,100.0,111.231384,,9.971174,-114.204704,117912010.0,1.0,3650000,1.0,,0.22868687,3.4361422,0.021702632,1.0,17.20102,-852.5865,-284612100.0,73,,100,84.25362943552196,1196038.4,114004760000000.0,11730857.0,0.05357044,1.0,-0.6,7300,84.253624,6037.385783433914,1,1.6378663
100.0,1342213.5,500.0,92.96776,True,74.92778,-868.9214,100.0,108.938126,,9.860061,-112.208534,532741.2,1.0,3700000,1.0,,0.24973309,3.4230604,0.00096933544,1.0,18.039978,-868.9214,-604762430.0,74,,100,84.78783967215858,12662.867,3.403541e+16,56673.16,0.42126128,1.0,-0.6,7400,84.787834,6111.084247350693,1,1.6378663
100.0,6254126.5,500.0,92.74065,True,77.96393,-922.40814,100.0,60.75232,,7.1590824,-62.946552,6217150.5,1.0,3750000,1.0,,0.25638494,3.0821831,0.028898403,1.0,14.776718,-922.40814,-3187459000.0,75,,100,85.123010534302,82336.03,2.1013896e+18,620292.56,0.013737889,1.0,-0.6,7500,85.12301,6167.697223186493,1,1.6378663
100.0,12379503.0,500.0,92.286964,True,74.167206,-868.56116,100.0,114.7894,,10.095408,-118.08878,5642842.0,1.0,3800000,1.0,,0.2787636,3.5877745,0.04622282,1.0,18.119759,-868.56116,-58237366000.0,76,,100,84.26261471079086,113222.15,3.113468e+20,619280.56,0.50381464,1.0,-0.6,7600,84.26262,6231.188626766205,1,1.6378663
100.0,1510571600.0,500.0,90.290665,True,71.32666,-860.8638,100.0,157.63736,,12.081296,-161.25136,576147900.0,1.0,3850000,1.0,,0.24355029,3.4175472,0.015172884,1.0,18.964005,-860.8638,-433935040000000.0,77,,100,83.40795659023566,21756418.0,1.4413235e+28,99735896.0,0.45828068,1.0,-0.6,7700,83.40796,6301.347305059433,1,1.6378663
100.0,315948.84,500.0,91.78506,True,75.74133,-861.3141,100.0,86.19752,,8.792452,-88.78417,180946.56,1.0,3900000,1.0,,0.23918289,2.9816628,0.0127937645,1.0,16.043724,-861.3141,-30958174.0,78,,100,84.53378469618006,6301.6006,140299175000000.0,25078.578,0.021314053,1.0,-0.6,7800,84.53378,6374.708926916122,1,1.6378663
100.0,1108076.2,500.0,92.47401,True,77.366806,-892.28986,100.0,88.05896,,8.54628,-90.35243,2739045.5,1.0,3950000,1.0,,0.2812345,3.8755722,0.053315997,1.0,15.107201,-892.28986,-2529176300.0,79,,100,85.91308656504044,42640.42,1.214722e+18,274826.0,0.0058941846,1.0,-0.6,7900,85.91309,6458.011518955231,1,1.6378663
100.0,115065256.0,500.0,92.76383,True,74.1341,-867.23065,100.0,132.51662,,10.976971,-136.00427,72263176.0,1.0,4000000,1.0,,0.28585082,3.467381,0.002445817,1.0,18.62973,-867.23065,-699499300000.0,80,,100,85.11107246971393,894637.1,4.0201346e+22,7230479.5,0.07178834,1.0,-0.6,8000,85.11108,6527.440200328827,1,1.6378663
100.0,2593429.2,500.0,93.49749,True,73.425026,-876.83167,100.0,164.30911,,12.267766,-168.35788,1610398.5,1.0,4050000,1.0,,0.23595019,3.7163177,0.0047963858,1.0,20.072464,-876.83167,-46506828.0,81,,100,85.69279378225656,20090.664,117605210000000.0,160250.3,0.04996973,1.0,-0.6,8100,85.692795,6608.299525260925,1,1.6378663
100.0,746527.0,500.0,94.99832,True,78.5059,-869.6114,100.0,73.01677,,7.9753003,-75.75011,630102.44,1.0,4100000,1.0,,0.2765916,3.0677912,0.04016167,1.0,16.492424,-869.6114,-1009087360.0,82,,100,86.48119807491348,12470.053,1.3605419e+17,65720.766,0.042284694,1.0,-0.6,8200,86.4812,6688.163699150085,1,1.6378663
100.0,116964520.0,500.0,94.19279,True,73.63168,-872.2622,100.0,149.97438,,11.687397,-154.22269,21212840.0,1.0,4150000,1.0,,0.23424809,3.6577494,0.00647223,1.0,20.561104,-872.2622,-179611670000000.0,83,,100,85.31908014651422,865952.5,1.7869731e+27,2837472.2,0.13781935,1.0,-0.6,8300,85.319084,6775.087161779404,1,1.6378663
100.0,13956127.0,500.0,94.061584,True,74.40291,-878.29675,100.0,158.21295,,12.033285,-162.09654,6053885.5,1.0,4200000,1.0,,0.3129538,3.6623738,0.078576595,1.0,19.658676,-878.29675,-80645460000.0,84,,100,86.43619306814736,119009.83,4.309507e+20,635294.1,0.033910412,1.0,-0.6,8400,86.43619,6857.299694776535,1,1.6378663
100.0,835017.5,500.0,93.82695,True,76.859924,-881.19684,100.0,102.96264,,9.68354,-105.85553,558239.8,1.0,4250000,1.0,,0.2577934,3.0317814,0.09440686,1.0,16.967026,-881.19684,-2175118.5,85,,100,86.54346423078148,6078.2583,214529670000.0,55509.66,0.016290266,1.0,-0.6,8500,86.54346,7032.40606379509,1,1.6378663
100.0,3537365.2,500.0,92.73683,True,77.98252,-881.0154,100.0,88.40719,,8.834326,-90.59475,1562758.1,1.0,4300000,1.0,,0.23007679,3.2189865,0.0013214797,1.0,14.754311,-881.0154,-23528997000.0,86,,100,86.81684674805204,56268.184,1.1562075e+20,191724.33,0.08733637,1.0,-0.6,8600,86.81683,7262.29164481163,1,1.6378663
100.0,267725420.0,500.0,92.37065,True,77.15057,-868.49866,100.0,87.50619,,8.734508,-89.83403,280963500.0,1.0,4350000,1.0,,0.2400428,3.3488157,0.012033761,1.0,15.2200775,-868.49866,-125728520000000.0,87,,100,85.8850805144965,3785277.5,2.916309e+27,28143144.0,0.0051984256,1.0,-0.6,8700,85.885086,7440.8691573143005,1,1.6378663
100.0,17060810.0,500.0,95.36823,True,78.14732,-870.46893,100.0,77.70929,,8.095865,-80.6894,3781956.2,1.0,4400000,1.0,,0.2578491,3.488016,0.009479165,1.0,17.22091,-870.46893,-2905695700.0,88,,100,86.24318898918438,94137.66,9.392824e+17,470131.53,0.043738935,1.0,-0.6,8800,86.243195,7513.5586540699005,1,1.6378663
100.0,295385920.0,500.0,93.2667,True,70.90181,-863.3511,100.0,214.22604,,14.107373,-219.2524,29602492.0,1.0,4450000,1.0,,0.22870079,3.8997512,0.019507706,1.0,22.364891,-863.3511,-69535640000000.0,89,,100,85.00918352520397,1013817.06,1.9132834e+26,4438185.5,0.29824534,1.0,-0.6,8900,85.00918,7588.620770931244,1,1.6378663
100.0,918075.5,500.0,88.56827,True,71.55733,-877.7043,100.0,121.88388,,10.420005,-124.791756,271865.16,1.0,4500000,1.0,,0.2564549,3.647926,0.017927885,1.0,17.01094,-877.7043,-211221520.0,90,,100,81.97733271649724,8815.464,5228951400000000.0,36789.145,0.117351905,1.0,-0.6,9000,81.97733,7665.668818235397,1,1.6378663
100.0,6911926000.0,500.0,90.58873,True,73.62831,-885.8687,100.0,112.75956,,9.995559,-115.650185,5993348000.0,1.0,4550000,1.0,,0.29037702,3.584461,0.1109553,1.0,16.960419,-885.8687,-1405707500000000.0,91,,100,83.623870558683,62163700.0,2.3641478e+29,596190600.0,0.0015349644,1.0,-0.6,9100,83.62387,7744.2918927669525,1,1.6378663
100.0,32615572.0,500.0,94.22011,True,73.72485,-873.8026,100.0,152.47763,,11.847157,-156.69873,15945972.0,1.0,4600000,1.0,,0.31769046,3.4817357,0.1032477,1.0,20.495255,-873.8026,-944613750000.0,92,,100,85.57201122014425,260191.6,5.006111e+22,1629990.4,0.16225217,1.0,-0.6,9200,85.572014,7815.967510700226,1,1.6378663
100.0,1038204.2,500.0,93.721634,True,77.337456,-886.0605,100.0,106.88909,,9.840537,-109.58661,484652.06,1.0,4650000,1.0,,0.22958894,3.1706336,0.008474499,1.0,16.384178,-886.0605,-374092860.0,93,,100,87.17799364559298,9106.787,1.911972e+16,49916.04,0.06736486,1.0,-0.6,9300,87.178,7895.520750999451,1,1.6378663
100.0,397718880.0,500.0,95.49379,True,74.864105,-880.2873,100.0,167.5833,,12.48432,-171.85992,102069256.0,1.0,4700000,1.0,,0.3319197,3.4241896,0.13384725,1.0,20.629684,-880.2873,-1.472775e+16,94,,100,87.34842410483684,2412294.2,1.1855985e+31,12393439.0,0.010669082,1.0,-0.6,9400,87.34843,7980.447367668152,1,1.6378663
100.0,143939.7,500.0,93.810715,True,78.537384,-877.0607,100.0,83.53413,,8.54612,-85.87826,78157.36,1.0,4750000,1.0,,0.23417473,3.2400548,0.032277286,1.0,15.273331,-877.0607,-2758306.5,95,,100,87.08350448977242,2443.8203,1243464200000.0,10428.197,0.0051090927,1.0,-0.6,9500,87.0835,8070.456463813782,1,1.6378663
100.0,63748550.0,500.0,94.349686,True,79.50929,-869.07294,100.0,66.66918,,7.49123,-68.8823,21199896.0,1.0,4800000,1.0,,0.25774986,3.248178,0.0053077936,1.0,14.840393,-869.07294,-35031560000000.0,96,,100,87.00052266226692,845380.6,2.5047886e+26,3144574.0,0.6661436,1.0,-0.6,9600,87.00052,8229.492655277252,1,1.6378663
100.0,27972658.0,500.0,95.392166,True,78.35339,-879.72,100.0,100.8303,,9.527254,-103.74766,23354694.0,1.0,4850000,1.0,,0.23036359,3.1720228,0.02711837,1.0,17.038773,-879.72,-11680586000.0,97,,100,87.8806468240747,316597.6,1.5948824e+19,2348923.0,0.10793822,1.0,-0.6,9700,87.880646,8452.169177293777,1,1.6378663
100.0,31670004.0,500.0,95.6099,True,78.59202,-883.75885,100.0,89.29207,,8.837862,-92.202255,20678488.0,1.0,4900000,1.0,,0.29090786,3.3442886,0.034891337,1.0,17.017883,-883.75885,-702678500000.0,98,,100,87.42988029570799,360964.28,5.8275687e+22,2135064.0,0.15630329,1.0,-0.6,9800,87.429886,8614.336107254028,1,1.6378663
100.0,21204052.0,500.0,94.16167,True,70.33002,-871.80023,100.0,290.0316,,16.641401,-295.73874,5094150.5,1.0,4950000,1.0,,0.2606955,3.6187472,0.035475373,1.0,23.83165,-871.80023,-3287056000.0,99,,100,86.97141849930209,64117.316,3.2734956e+17,507795.66,0.25308663,1.0,-0.6,9900,86.97141,8688.5335688591,1,1.6378663
100.0,32677722.0,500.0,94.5576,True,78.42984,-868.08984,100.0,103.04151,,9.686662,-105.65523,6804905.5,1.0,5000000,1.0,,0.23130885,3.0348165,0.023939177,1.0,16.127762,-868.08984,-280324500000.0,100,,100,88.11650086562338,207556.16,1.1496342e+22,838306.56,0.043181892,1.0,-0.6,10000,88.1165,8768.436625480652,1,1.6378663
100.0,27593518.0,500.0,94.8278,True,79.313095,-882.47577,100.0,74.92643,,8.073546,-77.34524,20565208.0,1.0,5050000,1.0,,0.24494125,3.121583,0.013375685,1.0,15.514702,-882.47577,-1596673800000.0,101,,100,87.3866416069919,374087.44,4.355909e+23,2173445.2,0.017637646,1.0,-0.6,10100,87.38664,8847.452891588211,1,1.6378663
100.0,1660042.5,500.0,92.84628,True,78.76128,-876.61694,100.0,75.65736,,8.1277075,-77.6509,2493016.2,1.0,5100000,1.0,,0.2623511,3.0980225,0.01716438,1.0,14.085007,-876.61694,-205473760.0,102,,100,86.88898316612986,47365.934,1.0448977e+16,267910.6,0.020630568,1.0,-0.6,10200,86.888985,8935.66484951973,1,1.6378663
100.0,310241.56,500.0,94.562965,True,72.93295,-874.3837,100.0,220.6991,,14.317214,-225.40047,22943.076,1.0,5150000,1.0,,0.24574603,3.9644043,0.01662451,1.0,21.630013,-874.3837,-39370170.0,103,,100,87.25016664610271,1384.5565,69003473000000.0,3514.8892,0.055277698,1.0,-0.6,10300,87.25017,9016.58671450615,1,1.6378663
100.0,9983975000.0,500.0,95.85859,True,72.65928,-884.03564,100.0,195.78606,,13.446247,-201.19444,2733924400.0,1.0,5200000,1.0,,0.31864247,3.8709824,0.087873995,1.0,23.19931,-884.03564,-2682361000000.0,104,,100,86.10552538504743,28472130.0,2.44079e+23,272077250.0,0.8510751,1.0,-0.6,10400,86.10553,9098.622772932053,1,1.6378663
100.0,11938225.0,500.0,95.93218,True,75.3182,-891.9105,100.0,145.78325,,11.435984,-150.05336,5009055.0,1.0,5250000,1.0,,0.26935655,3.873179,0.004003048,1.0,20.613983,-891.9105,-1422964000000.0,105,,100,86.75418221668315,116904.73,1.1101152e+23,582189.25,0.608533,1.0,-0.6,10500,86.75418,9203.580882072449,1,1.6378663
100.0,2314622700.0,500.0,94.12289,True,76.84401,-876.8906,100.0,124.06486,,10.517725,-127.064995,822477760.0,1.0,5300000,1.0,,0.23493563,3.6663783,0.004291773,1.0,17.278877,-876.8906,-1.1655607e+16,106,,100,87.36173418565927,18822260.0,1.5088384e+31,99070660.0,0.34219047,1.0,-0.6,10600,87.36174,9283.25065112114,1,1.6378663
100.0,560858000.0,500.0,93.39458,True,73.98102,-887.14044,100.0,174.6426,,12.727263,-178.42981,157856540.0,1.0,5350000,1.0,,0.2847578,3.5579944,0.05566083,1.0,19.413559,-887.14044,-13490898000000.0,107,,100,86.70828297623096,2841230.8,1.2684115e+25,17331792.0,0.65862393,1.0,-0.6,10700,86.70828,9349.891772508621,1,1.6378663
100.0,498160.75,500.0,94.30266,True,78.588196,-876.8318,100.0,95.88831,,9.151066,-98.36978,551264.9,1.0,5400000,1.0,,0.2860246,3.485154,0.040432215,1.0,15.714462,-876.8318,-80210600.0,108,,100,87.73926170838499,9199.582,1031547660000000.0,55971.85,0.03483343,1.0,-0.6,10800,87.739265,9423.601383209229,1,1.6378663
100.0,14268301.0,500.0,95.92177,True,81.201065,-898.4673,100.0,67.025055,,7.472055,-69.20259,18795828.0,1.0,5450000,1.0,,0.2557002,3.3456628,0.02543275,1.0,14.720703,-898.4673,-32095887000.0,109,,100,88.67311963330661,333355.3,2.169869e+20,1962636.0,0.027734365,1.0,-0.6,10900,88.67312,9514.80504655838,1,1.6378663
100.0,450654940.0,500.0,97.33589,True,79.15739,-863.0279,100.0,90.23099,,8.655954,-93.55163,211565230.0,1.0,5500000,1.0,,0.31274208,3.9122176,0.044982582,1.0,18.178505,-863.0279,-102966310000000.0,110,,100,87.81334064242178,2322188.8,9.611453e+26,21052056.0,0.052823666,1.0,-0.6,11000,87.81335,9617.180270195007,1,1.6378663
100.0,70318740000.0,500.0,97.00482,True,80.52014,-869.2941,100.0,69.93817,,7.4261184,-72.66882,57829320000.0,1.0,5550000,1.0,,0.27638087,3.8458984,0.021057338,1.0,16.48468,-869.2941,-3616686500000000.0,111,,100,87.94626071948113,600993700.0,1.7535487e+30,5752986600.0,0.049853966,1.0,-0.6,11100,87.94625,9703.046385288239,1,1.6378663
100.0,9687992.0,500.0,96.96712,True,78.72317,-885.4875,100.0,94.232605,,9.212257,-97.57719,5536402.5,1.0,5600000,1.0,,0.2575371,3.0605435,0.021209106,1.0,18.24395,-885.4875,-1559571200000.0,112,,100,87.93542443226951,169826.28,2.1735256e+23,808126.75,0.0123672895,1.0,-0.6,11200,87.93542,9786.049668312073,1,1.6378663
100.0,69062.21,500.0,97.027176,True,81.11139,-890.6803,100.0,67.78553,,7.525324,-70.33095,28452.219,1.0,5650000,1.0,,0.23322548,3.3399158,0.007039875,1.0,15.915787,-890.6803,-10411946.0,113,,100,88.63671243748398,1356.7931,16504639000000.0,4099.87,0.195427,1.0,-0.6,11300,88.63671,9865.628923416138,1,1.6378663
100.0,29025788.0,500.0,95.754,True,77.929245,-874.41705,100.0,128.79475,,10.749027,-131.98738,9127984.0,1.0,5700000,1.0,,0.28455624,3.640492,0.044001028,1.0,17.824753,-874.41705,-89789480000.0,114,,100,88.67827187405464,136564.19,7.901531e+20,924791.44,0.07047722,1.0,-0.6,11400,88.67826,9949.294603586197,1,1.6378663
100.0,513033.84,500.0,94.57332,True,70.34219,-871.51154,100.0,305.20877,,16.950708,-311.10876,182811.52,1.0,5750000,1.0,,0.25522155,4.2287426,0.024218187,1.0,24.231125,-871.51154,-1956775.1,115,,100,87.29290285439218,2142.7993,59857650000.0,18177.1,0.0037865727,1.0,-0.6,11500,87.2929,10022.320779561996,1,1.6378663
100.0,3978994.8,500.0,97.294,True,78.30521,-862.29224,100.0,104.3816,,9.530522,-108.00482,1438626.2,1.0,5800000,1.0,,0.29221106,3.6811316,0.04551007,1.0,18.988792,-862.29224,-327658100.0,116,,100,87.8357289249188,29472.957,7977651600000000.0,161451.4,0.0027944304,1.0,-0.6,11600,87.83573,10088.552812814713,1,1.6378663
100.0,801037760.0,500.0,95.36508,True,75.38229,-885.5874,100.0,146.24512,,11.417288,-150.25755,419005060.0,1.0,5850000,1.0,,0.24988131,3.986304,0.08051227,1.0,19.982788,-885.5874,-1946764000000000.0,117,,100,86.79958209868302,4528259.0,2.3530817e+29,41666950.0,0.0062460518,1.0,-0.6,11700,86.79959,10194.753725767136,1,1.6378663
100.0,514103840.0,500.0,96.11018,True,71.49933,-870.71497,100.0,319.57047,,17.376677,-325.6567,38987816.0,1.0,5900000,1.0,,0.23081705,4.1978064,0.009178355,1.0,24.610855,-870.71497,-212789090000000.0,118,,100,88.87600539119266,1406794.8,1.2218698e+27,5645961.0,0.14455691,1.0,-0.6,11800,88.876,10281.798780679703,1,1.6378663
100.0,68545720.0,500.0,96.86394,True,80.45731,-893.8542,100.0,81.465645,,8.485272,-84.17044,114577576.0,1.0,5950000,1.0,,0.2583676,3.0766509,0.08899504,1.0,16.406624,-893.8542,-1215664000000.0,119,,100,88.94258644439411,2087466.5,2.0190005e+23,14054653.0,0.0016451691,1.0,-0.6,11900,88.9426,10362.931684017181,1,1.6378663
100.0,3870085000.0,500.0,97.23691,True,82.30285,-868.2503,100.0,68.52813,,7.577024,-70.76918,12923958000.0,1.0,6000000,1.0,,0.24386007,3.3341923,0.013164312,1.0,14.934059,-868.2503,-2.173022e+16,120,,100,89.87987234345592,137345920.0,9.398355e+31,1285851900.0,0.09469863,1.0,-0.6,12000,89.879875,10436.420119047165,1,1.6378663
100.0,378168600.0,500.0,95.22427,True,77.40902,-874.0142,100.0,130.08456,,10.79554,-133.27373,58207028.0,1.0,6050000,1.0,,0.37587768,3.6797938,0.10979918,1.0,17.815254,-874.0142,-2.115562e+16,121,,100,88.20455967240987,2710231.8,4.3986427e+31,8183766.5,0.12647015,1.0,-0.6,12100,88.20456,10525.478224039078,1,1.6378663
100.0,729085060.0,500.0,94.96307,True,75.25343,-874.4331,100.0,106.12426,,9.341207,-110.02774,871258500.0,1.0,6100000,1.0,,0.3086138,4.343516,0.0795894,1.0,19.70964,-874.4331,-130839770000000.0,122,,100,84.59463954843595,9946810.0,1.12303955e+27,86820110.0,0.008061314,1.0,-0.6,12200,84.594635,10610.765520095825,1,1.6378663
100.0,2842812.2,500.0,96.04165,True,79.80304,-868.7809,100.0,87.19603,,8.655693,-89.8457,7201464.0,1.0,6150000,1.0,,0.23402104,3.5035694,0.0036706775,1.0,16.23861,-868.7809,-7574731300.0,123,,100,88.45873248384196,88709.29,8.16297e+18,718432.6,0.104133144,1.0,-0.6,12300,88.45873,10693.236764192581,1,1.6378663
100.0,365488830.0,500.0,95.02916,True,76.66433,-878.70276,100.0,148.82312,,11.710025,-152.2121,62982910.0,1.0,6200000,1.0,,0.2753978,3.4202998,0.023228109,1.0,18.36483,-878.70276,-350868360000000.0,124,,100,88.37435405456179,2479724.2,1.071458e+28,9733697.0,0.07526109,1.0,-0.6,12400,88.37436,10757.39675784111,1,1.6378663
100.0,251619870.0,500.0,97.613815,True,81.58557,-889.8603,100.0,60.331913,,7.118643,-62.913372,191553700.0,1.0,6250000,1.0,,0.27310032,3.1075475,0.002958119,1.0,16.028244,-889.8603,-708941260000000.0,125,,100,88.7042140344519,3708353.2,7.538963e+28,21711554.0,0.016607508,1.0,-0.6,12500,88.704216,10842.790892839432,1,1.6378663
100.0,1604518300.0,500.0,99.23662,True,79.90871,-888.28625,100.0,100.060524,,9.433794,-103.814255,1025215740.0,1.0,6300000,1.0,,0.3604945,3.326268,0.05268994,1.0,19.327911,-888.28625,-239128680000000.0,126,,100,89.34250027905674,12429336.0,4.0565143e+27,102859610.0,0.0053484044,1.0,-0.6,12600,89.34249,10937.91108250618,1,1.6378663
100.0,57556.008,500.0,98.29669,True,81.44956,-867.066,100.0,77.67789,,8.114325,-80.52983,133193.81,1.0,6350000,1.0,,0.27068624,3.4402955,0.078124,1.0,16.84713,-867.066,-541988.94,127,,100,89.56388696886668,1822.3433,28840237000.0,13299.205,0.023178589,1.0,-0.6,12700,89.56389,11042.801172494888,1,1.6378663
100.0,129504300.0,500.0,97.026405,True,78.95908,-870.35175,100.0,137.89293,,11.200312,-141.17294,88798460.0,1.0,6400000,1.0,,0.25969595,3.5278835,0.039120153,1.0,18.067322,-870.35175,-766671200000.0,128,,100,90.15939546252145,1165397.2,5.459233e+22,8962070.0,0.0009559942,1.0,-0.6,12800,90.15939,11152.887742519379,1,1.6378663
100.0,13988891.0,500.0,97.35518,True,81.55029,-885.48914,100.0,79.89454,,8.269247,-82.40449,11584015.0,1.0,6450000,1.0,,0.2724381,3.3932443,0.021671832,1.0,15.804886,-885.48914,-24777345000.0,129,,100,89.8195398204014,179150.95,9.7294605e+19,1186794.1,0.0016064704,1.0,-0.6,12900,89.81954,11260.244265794754,1,1.6378663
100.0,419619.22,500.0,96.1645,True,81.046486,-865.6481,100.0,96.09367,,9.339102,-98.39018,245190.33,1.0,6500000,1.0,,0.25872755,2.9790676,0.027893886,1.0,15.118011,-865.6481,-14049534.0,130,,100,90.38558795206693,5086.5576,35208120000000.0,25629.713,0.025816582,1.0,-0.6,13000,90.38559,11352.83871293068,1,1.6378663
100.0,925449.25,500.0,97.21673,True,80.7117,-895.31537,100.0,90.51841,,9.003894,-93.25564,416523.12,1.0,6550000,1.0,,0.24077429,3.07381,0.009649843,1.0,16.505028,-895.31537,-218815070.0,131,,100,89.71559381583326,11158.86,6333492000000000.0,50772.465,0.205959,1.0,-0.6,13100,89.7156,11451.428891181946,1,1.6378663
100.0,5196463000.0,500.0,96.776405,True,82.11322,-876.31415,100.0,79.38246,,8.250265,-81.54284,7358458000.0,1.0,6600000,1.0,,0.24448487,3.3638654,0.0052089244,1.0,14.663185,-876.31415,-784691460000000.0,132,,100,90.36348580635195,89777230.0,1.318603e+29,739323100.0,0.010311836,1.0,-0.6,13200,90.363495,11551.235259532928,1,1.6378663
100.0,28300366.0,500.0,97.74717,True,78.04553,-874.65515,100.0,128.45003,,10.7698,-132.35016,18193096.0,1.0,6650000,1.0,,0.27045634,3.530079,0.039817795,1.0,19.701637,-874.65515,-229875060000.0,133,,100,88.8153318446335,298221.25,3.4713844e+21,1857983.1,0.0017829824,1.0,-0.6,13300,88.81533,11653.536590099335,1,1.6378663
100.0,1569712600.0,500.0,96.92168,True,79.31703,-860.3475,100.0,111.77406,,9.989162,-114.88815,476653220.0,1.0,6700000,1.0,,0.26220822,3.462758,0.03102298,1.0,17.604645,-860.3475,-9.568491e+16,134,,100,89.30619404363686,14502588.0,9.436545e+32,68518000.0,1.3678395,1.0,-0.6,13400,89.30619,11775.512830972672,1,1.6378663
100.0,1978536300.0,500.0,98.05746,True,80.897,-902.39026,100.0,104.492714,,9.651447,-107.45164,1818742400.0,1.0,6750000,1.0,,0.23095359,3.3678305,0.063073024,1.0,17.160454,-902.39026,-3.399055e+16,135,,100,90.5484503246154,21922214.0,1.3189747e+32,181609550.0,0.14528222,1.0,-0.6,13500,90.54845,11878.34161400795,1,1.6378663
100.0,517508900.0,500.0,95.88733,True,81.37228,-872.7015,100.0,83.71821,,8.3830185,-85.83517,341023170.0,1.0,6800000,1.0,,0.23130631,3.666497,0.0144176185,1.0,14.515053,-872.7015,-3110961000000000.0,136,,100,89.75529563061427,7498810.0,2.1584885e+30,38216184.0,0.24743521,1.0,-0.6,13600,89.755295,11991.199799537659,1,1.6378663
100.0,128640.66,500.0,95.1986,True,82.70631,-869.8521,100.0,55.428345,,6.809335,-56.99639,84004.28,1.0,6850000,1.0,,0.2827815,3.0101984,0.06770687,1.0,12.492294,-869.8521,-2154800.2,137,,100,89.51564193505867,2336.868,1668836100000.0,10211.269,0.014130786,1.0,-0.6,13700,89.51565,12113.860945224762,1,1.6378663
100.0,1859961.2,500.0,97.94066,True,79.706055,-885.8046,100.0,124.09619,,10.5990305,-127.43714,288341.1,1.0,6900000,1.0,,0.2503369,3.4288101,0.059479624,1.0,18.234604,-885.8046,-200902380.0,138,,100,90.30508506451912,11997.316,3547652700000000.0,44094.63,0.048308328,1.0,-0.6,13800,90.30508,12208.596942186356,1,1.6378663
100.0,22275394.0,500.0,97.701096,True,80.36774,-880.7477,100.0,115.21459,,10.230694,-118.23341,11099516.0,1.0,6950000,1.0,,0.23051718,3.2476947,0.010199174,1.0,17.333359,-880.7477,-956602900000.0,139,,100,90.59842946015999,246507.34,1.0035695e+23,1277501.5,0.040491425,1.0,-0.6,13900,90.598434,12303.423812150955,1,1.6378663
100.0,151296240.0,500.0,97.71741,True,82.4523,-859.97375,100.0,80.76707,,8.433987,-83.10845,367161920.0,1.0,7000000,1.0,,0.26665312,3.1040187,0.077266395,1.0,15.265106,-859.97375,-73175195000000.0,140,,100,90.88628811677589,4810106.0,9.7625195e+26,37150504.0,0.0537145,1.0,-0.6,14000,90.88629,12399.18898177147,1,1.6378663
100.0,48937310.0,500.0,96.325775,True,79.018616,-874.1283,100.0,99.563065,,9.396373,-102.572754,17288072.0,1.0,7050000,1.0,,0.26195136,3.3572674,0.0062562227,1.0,17.30716,-874.1283,-1069131000000.0,141,,100,88.41498785672286,392448.72,1.261113e+23,2006806.4,0.04120948,1.0,-0.6,14100,88.41498,12492.94861984253,1,1.6378663
100.0,6971333.5,500.0,95.77455,True,80.386795,-869.8006,100.0,109.37066,,9.933686,-111.74979,10462731.0,1.0,7100000,1.0,,0.24016066,3.2699444,0.007839769,1.0,15.387756,-869.8006,-5844025300.0,142,,100,90.32048106610097,129066.43,6.0161884e+18,1042648.8,0.060681038,1.0,-0.6,14200,90.32048,12593.92144870758,1,1.6378663
100.0,675712.06,500.0,95.93413,True,80.80281,-880.4905,100.0,108.49274,,9.997573,-110.79323,161251.84,1.0,7150000,1.0,,0.25477847,2.9225469,0.02381146,1.0,15.131317,-880.4905,-6333031.5,143,,100,90.80038345904417,5605.6313,6044350700000.0,22876.201,0.023670392,1.0,-0.6,14300,90.800385,12696.79046702385,1,1.6378663
100.0,38894670.0,500.0,98.94444,True,81.94981,-872.14343,100.0,87.76816,,8.808499,-90.6701,20645700.0,1.0,7200000,1.0,,0.29587743,3.1903772,0.0010858774,1.0,16.994637,-872.14343,-43946223000000.0,144,,100,90.7583058586899,651912.4,2.2920817e+26,2832790.2,0.89727,1.0,-0.6,14400,90.75829,12802.407634019852,1,1.6378663
100.0,4736344600.0,500.0,96.55515,True,79.606155,-889.719,100.0,110.60659,,10.089269,-113.49299,1189561500.0,1.0,7250000,1.0,,0.29075548,2.9687128,0.11206335,1.0,16.948997,-889.719,-4673661000000000.0,145,,100,89.69542423627222,34830616.0,2.6204307e+30,164258770.0,0.016420037,1.0,-0.6,14500,89.69542,12902.217891454697,1,1.6378663
