InitialReturnMean,StdWReturnMean,MinIW,MinTargetPdf,MeanEntropy,EmpiricalD2Harmonic,OptimizationReturnMax,Inner Iteration,InitialReturnMin,Bound,MeanIW,VarianceInitializer,Penalization,LearnableVariance,TimeElapsed,ESSRenyiHarmonic,ReturnStepMax,Epsilon,Iteration,DivergenceHarmonic,EmpiricalD2Arithmetic,WReturnMean,InitialBound,InitialReturnMax,EpisodesSoFar,MaxIW,ReturnStepMaxmin,MeanD2-0,OptimizationReturnMin,InitialReturnStd,MinBehavPdf,TimestepsSoFar,OptimizationReturnMean,EpLenMean,EpRewMean,EpThisIter,ReturnMeanIW,ESSRenyiArithmetic,StdIW
38.448536,,0.25896192,-858.9374,1.6378663,1.0,24.506657,1,26.283169,-7.541331e+17,743206850.0,-0.6,True,,343.41954040527344,100.0,0.2566883,1.0,12,1.5609712e+34,1.0,171.64917,-177.68512,50.789825,1200,63761666000.0,0.030489758,1.0,,4.8634315,-858.9374,600000,12.165369,500.0,38.4485382055901,100,21769423000.0,100.0,6382134300.0
43.347343,,0.055095807,-876.0913,1.6378663,1.0,21.057598,1,33.842594,-3872515.8,254.64223,-0.6,True,,415.52604031562805,100.0,0.23896627,1.0,13,743388200000.0,1.0,111.15023,-115.60671,54.900192,1300,5785.3604,0.008095279,1.0,,4.5617976,-876.0913,650000,9.504748,500.0,43.34734232886531,100,30069.027,100.0,868.8155
44.70795,,0.0788152,-884.52625,1.6378663,1.0,18.90255,1,35.119926,-67936.48,151.9486,-0.6,True,,488.0340099334717,100.0,0.26138446,1.0,14,239048930.0,1.0,109.747894,-113.3389,54.022476,1400,4471.6714,0.11080052,1.0,,4.2210937,-884.52625,700000,9.588027,500.0,44.70795361761107,100,12414.287,100.0,547.11145
44.451763,,0.018903961,-880.1026,1.6378663,1.0,22.12902,1,33.482,-254205470000000.0,763027.44,-0.6,True,,548.2481558322906,100.0,0.2702493,1.0,15,2.6678162e+27,1.0,142.11572,-147.03725,55.61102,1500,39250456.0,0.08562398,1.0,,4.6669,-880.1026,750000,10.969766,500.0,44.45176440712221,100,106464490.0,100.0,4105199.5
44.939434,,0.012429343,-872.37537,1.6378663,1.0,21.520859,1,32.599976,-448637.88,303.6257,-0.6,True,,607.9942100048065,100.0,0.22393933,1.0,16,7841634300.0,1.0,172.88843,-177.54314,54.120834,1600,9636.756,0.032009095,1.0,,4.5416245,-872.37537,800000,12.339452,500.0,44.9394280394426,100,36440.797,100.0,1152.9526
47.096348,,0.0349271,-870.19116,1.6378663,1.0,24.555824,1,32.250626,-970915.4,3186.5503,-0.6,True,,668.9998488426208,100.0,0.22000037,1.0,17,19630254000.0,1.0,244.00908,-250.0692,56.80645,1700,271102.94,0.04913169,1.0,,4.8593807,-870.19116,850000,14.845724,500.0,47.096348989179035,100,121824.055,100.0,26970.084
50.80729,,0.049237076,-871.802,1.6378663,1.0,23.455708,1,37.84833,-368371.38,358.7704,-0.6,True,,738.200525522232,100.0,0.22194076,1.0,18,2970870000.0,1.0,189.41846,-194.94775,61.30404,1800,14993.267,0.018798232,1.0,,4.6350646,-871.802,900000,12.958959,500.0,50.80729102853033,100,66986.586,100.0,1640.4299
52.966675,,0.031049643,-876.16345,1.6378663,1.0,29.434044,1,35.1298,-565791.0,290.66473,-0.6,True,,797.7757558822632,100.0,0.29828116,1.0,19,2850245600.0,1.0,342.6007,-351.3078,64.56384,1900,14571.05,6.80089e-05,1.0,,4.9443617,-876.16345,950000,17.836874,500.0,52.96667139583831,100,100929.69,100.0,1487.2231
49.423676,,0.009655198,-892.7102,1.6378663,1.0,21.551052,1,38.549618,-201990.23,866.332,-0.6,True,,861.1162066459656,100.0,0.28806606,1.0,20,506076900.0,1.0,142.20804,-146.87582,60.10067,2000,69201.336,0.010079712,1.0,,4.8951826,-892.7102,1000000,10.874063,500.0,49.423680313121764,100,96980.98,100.0,6908.83
49.78939,,1.7883598,-866.6944,1.6378663,1.0,26.256157,1,34.31555,-1395061500000000.0,4116560.0,-0.6,True,,920.9684994220734,100.0,0.24898335,1.0,21,4.054115e+28,1.0,265.35056,-272.27902,60.57171,2100,191133260.0,0.047158495,1.0,,5.090283,-866.6944,1050000,15.473834,500.0,49.789386144008986,100,1843901300.0,100.0,24387210.0
47.325966,,0.07112541,-881.91156,1.6378663,1.0,24.737694,1,32.236366,-1941269.9,215.73668,-0.6,True,,980.2424755096436,100.0,0.29508644,1.0,22,92537810000.0,1.0,250.90938,-257.05963,56.97406,2200,7316.0596,0.050382122,1.0,,4.818021,-881.91156,1100000,15.089601,500.0,47.325967517828694,100,70327.484,100.0,887.6568
49.70581,,0.20296402,-875.87585,1.6378663,1.0,30.162415,1,33.429596,-1.5635381e+18,10456643.0,-0.6,True,,1037.6338911056519,100.0,0.24146147,1.0,23,2.92407e+34,1.0,295.029,-304.17233,63.59201,2300,759739600.0,0.0064240545,1.0,,5.487608,-875.87585,1150000,16.276215,500.0,49.70581103430385,100,783835000.0,100.0,76923704.0
51.653152,,0.15944447,-909.1709,1.6378663,1.0,23.132202,1,39.07439,-6549124.0,8570.873,-0.6,True,,1098.551236629486,100.0,0.24395642,1.0,24,1179684700000.0,1.0,180.83691,-186.2147,62.206593,2400,691272.3,0.005830556,1.0,,4.755161,-909.1709,1200000,12.578767,500.0,51.65315686566652,100,707961.75,100.0,68889.016
54.041153,,0.0051190816,-865.41656,1.6378663,1.0,24.502407,1,41.778996,-17636814.0,4037.8054,-0.6,True,,1157.424179315567,100.0,0.27952826,1.0,25,8015691000000.0,1.0,173.76848,-179.80225,66.2814,2500,346449.78,0.04616873,1.0,,4.8381925,-865.41656,1250000,12.262152,500.0,54.04114747002779,100,553567.75,100.0,34451.754
55.133514,,0.009637536,-884.7266,1.6378663,1.0,21.267677,1,43.770554,-3611294.2,1151.226,-0.6,True,,1224.8236334323883,100.0,0.22766551,1.0,26,561922500000.0,1.0,150.83382,-155.37961,65.03823,2600,56397.805,0.03802584,1.0,,4.6601486,-884.7266,1300000,11.36296,500.0,55.13351273981185,100,203599.16,100.0,5972.151
57.172028,,0.023294885,-889.4554,1.6378663,1.0,23.208923,1,45.013184,-624080.44,682.2369,-0.6,True,,1298.8260126113892,100.0,0.27086934,1.0,27,9279376000.0,1.0,164.93854,-170.35205,68.22211,2700,21387.91,0.0070546567,1.0,,4.1353283,-889.4554,1350000,12.158848,500.0,57.172031719757705,100,102583.49,100.0,2762.3796
57.240307,,0.050079644,-866.75934,1.6378663,1.0,23.780956,1,43.229664,-6469183.0,1295.8722,-0.6,True,,1366.8752653598785,100.0,0.2831295,1.0,28,1160127300000.0,1.0,217.65477,-223.3384,67.01062,2800,30398.348,0.07890615,1.0,,4.621324,-866.75934,1400000,14.010643,500.0,57.24030774991804,100,347176.1,100.0,4929.5557
58.537373,,0.0075636646,-879.38995,1.6378663,1.0,23.142735,1,46.403904,-18356396.0,2190.2747,-0.6,True,,1460.4798543453217,100.0,0.25402915,1.0,29,11238003000000.0,1.0,171.05074,-176.43338,69.54664,2900,119204.84,0.022875935,1.0,,4.881563,-879.38995,1450000,12.13347,500.0,58.53737260173423,100,311417.66,100.0,12142.705
60.556576,,0.03581216,-883.3249,1.6378663,1.0,21.2779,1,49.02568,-197116.83,290.3996,-0.6,True,,1555.9620907306671,100.0,0.2777685,1.0,30,1212809700.0,1.0,153.86003,-158.41017,70.30358,3000,8728.431,0.085800946,1.0,,4.571487,-883.3249,1500000,11.530896,500.0,60.55657600971567,100,38650.766,100.0,1041.3489
60.969307,,0.04554241,-866.0699,1.6378663,1.0,26.061981,1,44.411827,-654843.7,668.07916,-0.6,True,,1653.5171296596527,100.0,0.2066743,1.0,31,5076151300.0,1.0,300.30084,-307.1271,70.47381,3100,23700.281,0.0013260245,1.0,,5.1137705,-866.0699,1550000,16.557482,500.0,60.96930884183339,100,168476.22,100.0,3071.6375
61.2414,,0.05304984,-868.73376,1.6378663,1.0,17.948719,1,51.657307,-4307944.5,626.4426,-0.6,True,,1750.7389316558838,100.0,0.24854329,1.0,32,1706545000000.0,1.0,109.517624,-112.75529,69.606026,3200,16563.65,0.012071669,1.0,,4.2027097,-868.73376,1600000,9.584094,500.0,61.24140066820886,100,78257.4,100.0,2092.2446
60.90472,,0.052534293,-880.9956,1.6378663,1.0,22.881432,1,48.31694,-539937.56,283.51096,-0.6,True,,1834.7121603488922,100.0,0.39528468,1.0,33,9382623000.0,1.0,183.0633,-188.32504,71.19837,3300,5370.214,0.102528125,1.0,,4.960951,-880.9956,1650000,12.587781,500.0,60.9047226724759,100,30241.922,100.0,792.62634
62.851963,,0.008470903,-899.9664,1.6378663,1.0,26.242306,1,46.856388,-1367511400.0,47721.79,-0.6,True,,1921.6099252700806,100.0,0.32727894,1.0,34,3.8386957e+16,1.0,277.2792,-284.2002,73.098694,3400,3128852.0,0.120914385,1.0,,4.628278,-899.9664,1700000,15.99557,500.0,62.85195817270712,100,11453597.0,100.0,323151.1
63.107162,,0.024921695,-869.1217,1.6378663,1.0,20.599815,1,50.684334,-3.7125736e+16,16135128.0,-0.6,True,,2011.5500152111053,100.0,0.25349155,1.0,35,7.5776036e+31,1.0,173.79239,-178.0571,71.28415,3500,1376550700.0,0.015392929,1.0,,4.4120007,-869.1217,1750000,12.422826,500.0,63.10716078908104,100,2371149600.0,100.0,136999410.0
65.135315,,0.045420267,-883.80206,1.6378663,1.0,18.91473,1,55.940784,-5237084000.0,37231.527,-0.6,True,,2109.349202632904,100.0,0.31160107,1.0,36,2.1157904e+18,1.0,99.66857,-103.26408,74.855515,3600,2358324.5,0.051238567,1.0,,3.8896387,-883.80206,1800000,9.194525,500.0,65.13530937603143,100,6875571.5,100.0,243421.02
66.21438,,0.009869697,-877.6947,1.6378663,1.0,19.164028,1,54.859135,-13429061.0,1435.2323,-0.6,True,,2220.9175379276276,100.0,0.25263265,1.0,37,12707211000000.0,1.0,143.29762,-146.98854,74.02316,3700,75780.45,0.018733576,1.0,,3.7889447,-877.6947,1850000,11.355244,500.0,66.21437680083558,100,271324.78,100.0,7858.3066
68.43371,,0.055042032,-877.6624,1.6378663,1.0,16.019394,1,60.147514,-381927.3,1022.53284,-0.6,True,,2329.9733142852783,100.0,0.24749003,1.0,38,15895786000.0,1.0,81.11322,-83.692215,76.16691,3800,51854.715,0.036055014,1.0,,3.528768,-877.6624,1900000,8.286195,500.0,68.43370909646727,100,56753.496,100.0,5522.685
70.75777,,0.00023228308,-895.1663,1.6378663,1.0,17.534744,1,61.990646,-128925460.0,88865.41,-0.6,True,,2425.5542771816254,100.0,0.23094828,1.0,39,1600558800000000.0,1.0,88.22695,-91.31692,79.52539,3900,5613300.5,0.020489588,1.0,,3.3711426,-895.1663,1950000,8.7671175,500.0,70.75776398050144,100,5297393.5,100.0,585776.8
71.27373,,0.15201303,-881.61163,1.6378663,1.0,21.291458,1,61.699837,-15825676000.0,11082.52,-0.6,True,,2516.745294570923,100.0,0.3316554,1.0,40,1.2063154e+19,1.0,104.48738,-109.04319,82.991295,4000,316603.44,0.12679839,1.0,,3.5816047,-881.61163,2000000,9.573897,500.0,71.27373313388867,100,1407962.5,100.0,38392.867
70.54434,,0.12434233,-870.6815,1.6378663,1.0,16.319706,1,61.673855,-1060478800.0,4755.2837,-0.6,True,,2620.2093048095703,100.0,0.28129184,1.0,41,1.5677007e+17,1.0,91.88465,-94.561226,77.99356,4100,138702.67,0.01755488,1.0,,3.633061,-870.6815,2050000,8.870485,500.0,70.54434198723287,100,642922.56,100.0,19372.83
69.37167,,0.040264696,-862.92377,1.6378663,1.0,17.491158,1,60.393387,-60174393000.0,65975.336,-0.6,True,,2733.59659743309,100.0,0.27762482,1.0,42,3.8294737e+20,1.0,93.900764,-96.97539,77.884544,4200,2171264.5,0.022903591,1.0,,3.645697,-862.92377,2100000,8.978288,500.0,69.37167437764309,100,3143665.5,100.0,304112.0
71.4637,,0.013744599,-907.6897,1.6378663,1.0,21.8541,1,58.757206,-3746040000.0,35549.266,-0.6,True,,2844.7013092041016,100.0,0.22878118,1.0,43,6.0777395e+17,1.0,176.40819,-181.20796,80.611305,4300,1916368.2,0.017404348,1.0,,3.8669424,-907.6897,2150000,12.706493,500.0,71.46369799640671,100,3906880.8,100.0,207841.47
71.92337,,0.005708657,-882.3402,1.6378663,1.0,19.890076,1,60.428345,-436879900.0,4892.107,-0.6,True,,2950.8811774253845,100.0,0.28873226,1.0,44,1.2015567e+16,1.0,147.60876,-151.58461,80.31842,4400,168578.4,0.023131013,1.0,,3.9335964,-882.3402,2200000,11.495025,500.0,71.92336967383521,100,1039586.94,100.0,19541.133
71.46724,,0.0040111523,-874.3905,1.6378663,1.0,20.500896,1,58.154522,-617051.6,372.40082,-0.6,True,,3048.003221511841,100.0,0.2218741,1.0,45,17981420000.0,1.0,192.7873,-197.01108,78.65542,4500,8865.883,0.0064242035,1.0,,3.9444761,-874.3905,2250000,13.312715,500.0,71.46723723905417,100,50629.703,100.0,1086.115
73.13386,,0.031797606,-875.89575,1.6378663,1.0,25.152237,1,57.363373,-8682794000.0,76979.95,-0.6,True,,3139.7073583602905,100.0,0.28583393,1.0,46,1.8562817e+18,1.0,268.8818,-275.2396,82.51561,4600,5585276.5,0.07123102,1.0,,4.4914885,-875.89575,2300000,15.770491,500.0,73.13386308753334,100,20008956.0,100.0,563980.8
74.61467,,0.16744348,-872.2624,1.6378663,1.0,18.320385,1,63.754093,-711633.8,339.4457,-0.6,True,,3248.9909720420837,100.0,0.29083908,1.0,47,39357410000.0,1.0,130.9504,-134.32344,82.07448,4700,11792.796,0.0670439,1.0,,3.6053293,-872.2624,2350000,10.860571,500.0,74.61466423810629,100,42420.1,100.0,1244.1055
75.8406,,0.058806904,-872.0583,1.6378663,1.0,17.092758,1,67.17049,-123566960000.0,25219.992,-0.6,True,,3353.576320886612,100.0,0.23927456,1.0,48,1.7708173e+21,1.0,88.9517,-91.88784,84.263245,4800,990927.3,0.04730594,1.0,,3.7122672,-872.0583,2400000,8.670109,500.0,75.84059411440643,100,2487568.2,100.0,105704.445
74.53616,,0.05089934,-881.8901,1.6378663,1.0,18.767685,1,65.27258,-120540630.0,7072.004,-0.6,True,,3464.0629138946533,100.0,0.252509,1.0,49,1157842900000000.0,1.0,99.92241,-103.46216,84.04027,4900,597297.7,0.060167998,1.0,,3.7561183,-881.8901,2450000,9.263584,500.0,74.53616700500156,100,84581.93,100.0,59370.195
75.82482,,0.03674206,-871.46625,1.6378663,1.0,21.300041,1,64.74782,-21082067000.0,110633.08,-0.6,True,,3568.0174067020416,100.0,0.24941204,1.0,50,2.136026e+19,1.0,140.67122,-145.23067,86.04786,5000,7626716.5,0.0005955249,1.0,,4.2392435,-871.46625,2500000,11.077004,500.0,75.82482315513404,100,8086559.0,100.0,769789.9
77.306,,0.23108588,-895.0553,1.6378663,1.0,21.356659,1,65.83499,-4552576000000.0,1056972.1,-0.6,True,,3674.7300696372986,100.0,0.27958855,1.0,51,9.862205e+23,1.0,143.06393,-147.64761,87.19165,5100,99461704.0,0.040823147,1.0,,3.388185,-895.0553,2550000,11.471013,500.0,77.30600384785825,100,222334430.0,100.0,9894604.0
76.76023,,0.0014403823,-874.0229,1.6378663,1.0,13.929787,1,69.66745,-1488856000000.0,1034964.4,-0.6,True,,3764.6660890579224,100.0,0.2714352,1.0,52,5.8282405e+23,1.0,61.498703,-63.448708,83.59724,5200,42851110.0,0.023103297,1.0,,3.345314,-874.0229,2600000,7.092784,500.0,76.76023321623214,100,43444876.0,100.0,5819591.0
77.78895,,0.008331434,-874.1062,1.6378663,1.0,19.436676,1,67.38049,-3462825.5,3679.5679,-0.6,True,,3855.35266661644,100.0,0.26751542,1.0,53,731139100000.0,1.0,122.92053,-126.7171,86.81717,5300,173802.31,0.027874157,1.0,,3.8189814,-874.1062,2650000,10.408455,500.0,77.78894720953082,100,216243.7,100.0,20445.05
78.34784,,0.03867966,-885.76355,1.6378663,1.0,18.118973,1,68.600044,-8059954.0,1457.7797,-0.6,True,,3939.00355386734,100.0,0.24311662,1.0,54,5758942400000.0,1.0,107.92059,-111.219826,86.71902,5400,56770.8,0.028518423,1.0,,3.5917997,-885.76355,2700000,9.747799,500.0,78.34784216751959,100,141855.38,100.0,5894.046
78.93084,,0.019182913,-867.45557,1.6378663,1.0,17.468437,1,68.38294,-33011153000.0,29974.73,-0.6,True,,4031.2649726867676,100.0,0.29621202,1.0,55,1.1584143e+20,1.0,125.51449,-128.58107,85.85138,5500,697630.1,0.10384992,1.0,,3.7757578,-867.45557,2750000,10.547898,500.0,78.93084083199425,100,2906973.5,100.0,106317.7
78.54943,,0.00763323,-872.22235,1.6378663,1.0,18.810768,1,68.94033,-77925730.0,8348.434,-0.6,True,,4131.586038827896,100.0,0.28685915,1.0,56,468956570000000.0,1.0,108.98976,-112.54572,87.7511,5600,566408.2,0.06685595,1.0,,4.081047,-872.22235,2800000,9.609101,500.0,78.54943126069885,100,913124.06,100.0,56671.176
80.47468,,0.3828611,-877.85266,1.6378663,1.0,17.956444,1,71.53402,-35976212000.0,111222.71,-0.6,True,,4232.880764961243,100.0,0.30996087,1.0,57,1.232155e+20,1.0,92.98095,-96.22122,89.49046,5700,6528256.0,0.11491497,1.0,,3.6118681,-877.85266,2850000,8.940658,500.0,80.47467683651243,100,4942870.0,100.0,662660.4
81.42308,,0.28643486,-872.687,1.6378663,1.0,15.481628,1,74.279175,-201211970000.0,243684.77,-0.6,True,,4334.1194813251495,100.0,0.23831907,1.0,58,6.974675e+21,1.0,59.446815,-61.85545,89.7608,5800,21009254.0,0.042835474,1.0,,2.9002428,-872.687,2900000,7.143907,500.0,81.42308175194802,100,35269656.0,100.0,2093121.0
80.826744,,0.00024168365,-864.9256,1.6378663,1.0,14.264313,1,72.96433,-372116060.0,66042.62,-0.6,True,,4441.593070268631,100.0,0.22309192,1.0,59,3.2618395e+16,1.0,71.852165,-73.89692,87.228645,5900,5191454.0,0.02667442,1.0,,3.1677566,-864.9256,2950000,7.8624096,500.0,80.82674192466908,100,2785386.5,100.0,517832.47
80.54565,,0.13573235,-874.8696,1.6378663,1.0,16.42347,1,72.145065,-5403849500000.0,3424015.0,-0.6,True,,4550.110063076019,100.0,0.30078343,1.0,60,3.9735483e+24,1.0,82.26662,-84.97723,88.568535,6000,334631360.0,0.0397951,1.0,,3.4200501,-874.8696,3000000,8.400588,500.0,80.54565290737642,100,22359508.0,100.0,33289014.0
81.19422,,0.049787067,-878.4142,1.6378663,1.0,23.090446,1,69.70087,-1043005830000.0,1598724.6,-0.6,True,,4653.963125944138,100.0,0.24375613,1.0,61,3.7871377e+22,1.0,148.21956,-153.57756,92.79131,6100,146511180.0,0.010191321,1.0,,4.015286,-878.4142,3050000,11.493347,500.0,81.1942152363156,100,202091540.0,100.0,14578577.0
81.92732,,0.016414024,-866.4634,1.6378663,1.0,13.868988,1,74.91963,-254100870000000.0,780673.6,-0.6,True,,4719.744043827057,100.0,0.22585599,1.0,62,1.7276996e+28,1.0,59.325874,-61.258846,88.78862,6200,28517134.0,0.014220506,1.0,,3.196577,-866.4634,3100000,7.0076933,500.0,81.92732529892832,100,46792976.0,100.0,3285204.5
81.211365,,0.041436475,-874.7717,1.6378663,1.0,16.932953,1,71.751526,-100860900.0,28564.295,-0.6,True,,4789.252475738525,100.0,0.31769526,1.0,63,1170015900000000.0,1.0,101.35693,-104.23831,88.68448,6300,1793899.5,0.068073675,1.0,,3.44506,-874.7717,3150000,9.459836,500.0,81.21136218743189,100,2291142.2,100.0,181184.39
81.93771,,0.6798628,-888.41046,1.6378663,1.0,19.03408,1,71.419365,-38760390000000.0,1173752.2,-0.6,True,,4863.655591011047,100.0,0.3275031,1.0,64,1.1331323e+26,1.0,123.80081,-127.44164,90.453445,6400,81695200.0,0.13217881,1.0,,3.6283832,-888.41046,3200000,10.51835,500.0,81.93771313322748,100,141004960.0,100.0,8224523.5
79.74819,,0.42229104,-895.76685,1.6378663,1.0,23.472008,1,69.39236,-68015224000000.0,107827.47,-0.6,True,,4929.714390277863,100.0,0.33871,1.0,65,1.5088511e+26,1.0,121.34754,-126.88406,92.864365,6500,3679944.5,0.014340162,1.0,,3.755539,-895.76685,3250000,10.355841,500.0,79.74819900068732,100,13248172.0,100.0,469341.47
81.668,,0.09017475,-867.17035,1.6378663,1.0,18.93631,1,70.0123,-4391681000.0,35307.63,-0.6,True,,4997.671324253082,100.0,0.23263189,1.0,66,1.4806006e+18,1.0,149.10796,-152.71149,88.94861,6600,2441814.5,0.008324772,1.0,,3.6404197,-867.17035,3300000,11.655698,500.0,81.66799760878278,100,6453834.5,100.0,244553.1
80.73844,,0.017151428,-888.2118,1.6378663,1.0,18.527832,1,72.88656,-388843150000000.0,2147343.8,-0.6,True,,5062.273434638977,100.0,0.31516594,1.0,67,1.2702377e+28,1.0,74.59632,-78.04607,91.41439,6700,195833140.0,0.08329788,1.0,,3.597813,-888.2118,3350000,7.851883,500.0,80.73844135071988,100,341878340.0,100.0,19474238.0
82.57627,,0.015323852,-875.9425,1.6378663,1.0,15.760849,1,73.78566,-331169820.0,40006.848,-0.6,True,,5131.239062547684,100.0,0.22441594,1.0,68,1.7058298e+16,1.0,89.39823,-91.89454,89.54651,6800,3304323.0,0.002067253,1.0,,3.4818687,-875.9425,3400000,8.79061,500.0,82.5762698286711,100,5100898.5,100.0,329205.53
82.015945,,0.3708553,-880.47156,1.6378663,1.0,21.378296,1,68.93721,-6738529000000.0,19360350.0,-0.6,True,,5194.209473133087,100.0,0.24820682,1.0,69,2.1499945e+24,1.0,185.47287,-190.06575,90.315506,6900,1530226400.0,0.008653417,1.0,,3.797301,-880.47156,3450000,13.078738,500.0,82.01594831284183,100,3380085000.0,100.0,155841090.0
82.68808,,0.006565012,-877.299,1.6378663,1.0,19.37175,1,71.117966,-4255853600.0,36212.08,-0.6,True,,5256.303146600723,100.0,0.23394829,1.0,70,1.2706332e+18,1.0,146.83934,-150.6105,90.489716,7000,1435994.4,0.00970906,1.0,,3.6016371,-877.299,3500000,11.570115,500.0,82.6880802624298,100,4471009.0,100.0,163663.56
81.90216,,0.0008277481,-873.0703,1.6378663,1.0,18.766327,1,71.6884,-1526328200.0,121102.48,-0.6,True,,5322.657866477966,100.0,0.23635902,1.0,71,1.8334432e+17,1.0,119.41686,-122.95601,90.45473,7100,8556127.0,0.0011513531,1.0,,3.8853576,-873.0703,3550000,10.213759,500.0,81.90215888050301,100,10762940.0,100.0,890627.06
82.49213,,0.01880729,-872.53735,1.6378663,1.0,20.487206,1,70.556046,-6415076400.0,786862.2,-0.6,True,,5384.4689519405365,100.0,0.2589346,1.0,72,2.2319994e+18,1.0,156.08601,-160.30399,91.04325,7200,74803190.0,0.03433995,1.0,,3.689966,-872.53735,3600000,11.936087,500.0,82.49213112031994,100,112836980.0,100.0,7444545.0
