TimestepsSoFar,MinTargetPdf,OptimizationReturnMax,ReturnMeanIW,EmpiricalD2Arithmetic,MinBehavPdf,ReturnStepMax,InitialReturnMean,EpisodesSoFar,TimeElapsed,VarianceInitializer,DivergenceHarmonic,EpLenMean,EmpiricalD2Harmonic,LearnableVariance,StdWReturnMean,ReturnStepMaxmin,MeanD2-0,EpRewMean,StdIW,WReturnMean,Bound,MeanIW,ESSRenyiHarmonic,Penalization,InitialReturnMax,InitialBound,Epsilon,OptimizationReturnMin,OptimizationReturnMean,Inner Iteration,EpThisIter,MeanEntropy,ESSRenyiArithmetic,InitialReturnMin,MaxIW,Iteration,InitialReturnStd,MinIW
3700000,-907.1195,20.341007,2825946.0,1.0,-907.1195,0.2466699,73.298996,7400,6035.590464830399,-0.6,2943281300000.0,500.0,1.0,,,0.0024086088,1.0,73.298994274862,118313.77,134.4994,-9960111.0,12714.699,100.0,True,82.93782,-138.65753,1.0,,10.702182,1,100,1.6378663,100.0,62.596813,1189319.2,74,4.4679656,0.006301191
3750000,-889.42224,20.186935,6220751.5,1.0,-889.42224,0.29915076,76.31221,7500,6102.607707977295,-0.6,3.2246668e+16,500.0,1.0,,,0.02054575,1.0,76.3122064086902,893023.8,141.36157,-741691840.0,97495.22,100.0,True,85.28946,-145.45691,1.0,,11.209682,1,100,1.6378663,100.0,65.10252,8975505.0,75,3.9629018,0.040422287
3800000,-860.10095,23.441673,1761328100.0,1.0,-860.10095,0.29519737,75.61603,7600,6164.331509113312,-0.6,2.3116597e+25,500.0,1.0,,,0.04521726,1.0,75.61602097223448,79156350.0,141.3837,-26555248000000.0,8173678.5,100.0,True,87.95646,-146.90604,1.0,,11.101234,1,100,1.6378663,100.0,64.514786,795617340.0,76,4.2598457,0.22962369
3850000,-871.8013,15.7062,363797.94,1.0,-871.8013,0.25441888,78.28068,7700,6237.082115650177,-0.6,556519450000000.0,500.0,1.0,,,0.026705429,1.0,78.28068008896214,56517.223,81.68297,-58851530.0,9633.829,100.0,True,85.68402,-84.16204,1.0,,8.302859,1,100,1.6378663,100.0,69.97782,561520.4,77,3.5700865,0.15626514
3900000,-907.51355,20.324966,2018171.2,1.0,-907.51355,0.22230318,78.25691,7800,6314.506354570389,-0.6,9.359497e+16,500.0,1.0,,,0.0002644807,1.0,78.25691086223839,77425.88,145.45929,-1272207100.0,12591.095,100.0,True,87.19878,-149.61082,1.0,,11.3831005,1,100,1.6378663,100.0,66.87381,662683.44,78,3.985513,0.019401928
3950000,-873.4195,22.72464,322143.6,1.0,-873.4195,0.30861253,79.37584,7900,6390.666191101074,-0.6,552973950000000.0,500.0,1.0,,,0.016819686,1.0,79.37584375893626,16661.916,139.50641,-122369600.0,3464.6062,100.0,True,91.208496,-144.69609,1.0,,10.891987,1,100,1.6378663,100.0,68.48386,155947.61,79,4.5684814,0.03874109
4000000,-882.8819,19.06015,3818299.2,1.0,-882.8819,0.25433508,78.63399,8000,6477.589207172394,-0.6,1.3134856e+16,500.0,1.0,,,0.028134122,1.0,78.63398486986881,215583.06,156.39021,-422272320.0,28757.648,100.0,True,85.94879,-160.04109,1.0,,11.745344,1,100,1.6378663,100.0,66.88864,2122780.5,80,4.293848,0.17800349
4050000,-859.6122,22.391426,130523.91,1.0,-859.6122,0.29642826,78.54345,8100,6569.072908163071,-0.6,56587150000.0,500.0,1.0,,,0.05716829,1.0,78.54345608321343,5042.634,164.77603,-1329208.2,962.6493,100.0,True,88.70362,-169.81459,1.0,,12.231261,1,100,1.6378663,100.0,66.312195,47341.223,81,3.8951633,0.07749862
4100000,-881.0142,18.571457,39318.684,1.0,-881.0142,0.25940192,79.63504,8200,6660.507353305817,-0.6,1192055700000.0,500.0,1.0,,,0.007363647,1.0,79.63504258270225,672.5431,135.54439,-3823941.8,284.69604,100.0,True,87.14236,-139.01042,1.0,,11.064143,1,100,1.6378663,100.0,68.5709,4846.8486,82,3.6234164,0.030035626
4150000,-864.6388,17.772003,333603.03,1.0,-864.6388,0.24269204,79.34125,8300,6739.858957767487,-0.6,27674018000000.0,500.0,1.0,,,0.018261254,1.0,79.34124963265518,11094.733,130.91467,-17032634.0,2051.2576,100.0,True,86.43885,-134.08871,1.0,,10.674402,1,100,1.6378663,100.0,68.66685,102098.305,83,4.119688,0.074693635
4200000,-878.43835,20.339462,7952250.0,1.0,-878.43835,0.35677803,79.25981,8400,6830.9082362651825,-0.6,1.0156759e+18,500.0,1.0,,,0.1049259,1.0,79.25981420053262,330869.25,126.26747,-4198192000.0,41879.863,100.0,True,89.12648,-130.42484,1.0,,10.472796,1,100,1.6378663,100.0,68.78702,3318875.8,84,4.0728393,0.029613312
4250000,-882.0819,16.334953,4297069.5,1.0,-882.0819,0.22541597,77.421936,8500,7018.830225467682,-0.6,5.1703407e+17,500.0,1.0,,,0.034404233,1.0,77.42193383581481,396265.2,105.57818,-1932611100.0,88063.37,100.0,True,84.1246,-108.25968,1.0,,9.632284,1,100,1.6378663,100.0,67.78965,2983385.5,85,3.5773299,0.018146504
4300000,-881.96234,22.663559,4653035500.0,1.0,-881.96234,0.31969956,80.77283,8600,7293.640899419785,-0.6,2.3125683e+30,500.0,1.0,,,0.074067175,1.0,80.77282482768697,878209900.0,122.56761,-7850298300000000.0,91014660.0,100.0,True,93.05463,-127.729324,1.0,,10.381757,1,100,1.6378663,100.0,70.39107,8826293000.0,86,3.8453496,0.14010936
4350000,-877.21185,16.851791,1402974.5,1.0,-877.21185,0.26893264,81.28989,8700,7436.331955909729,-0.6,6.785364e+16,500.0,1.0,,,0.0054360926,1.0,81.2898853444429,66535.8,90.40512,-744869000.0,12560.912,100.0,True,89.50064,-93.25898,1.0,,8.641036,1,100,1.6378663,100.0,72.64885,616784.75,87,3.9670668,0.14925492
4400000,-860.5196,19.332611,232598.17,1.0,-860.5196,0.329575,80.49427,8800,7522.127008676529,-0.6,1248985200000000.0,500.0,1.0,,,0.027150422,1.0,80.49426928658865,11109.407,134.86429,-132984910.0,2334.7178,100.0,True,88.993,-138.62027,1.0,,10.833884,1,100,1.6378663,100.0,69.660385,102185.586,88,4.1822543,0.07520599
4450000,-880.74225,19.071487,122512.07,1.0,-880.74225,0.27756366,79.68056,8900,7602.54267168045,-0.6,96342190000.0,500.0,1.0,,,0.05170968,1.0,79.68056194995567,3428.7783,132.75018,-1257156.5,1010.0242,100.0,True,87.99156,-136.40538,1.0,,10.760486,1,100,1.6378663,100.0,68.920074,24050.008,89,4.118507,0.021119809
4500000,-882.70807,23.299217,2736264.8,1.0,-882.70807,0.22596602,80.91635,9000,7690.54242682457,-0.6,2651043600000000.0,500.0,1.0,,,0.0022179335,1.0,80.91635250289575,48616.043,269.48254,-283650340.0,10692.437,100.0,True,88.3649,-274.93787,1.0,,15.85067,1,100,1.6378663,100.0,65.06568,336200.8,90,4.270687,0.015542384
4550000,-859.1432,19.74379,43035616.0,1.0,-859.1432,0.2560356,82.01147,9100,7767.972284793854,-0.6,1.3112911e+26,500.0,1.0,,,0.029946432,1.0,82.01146128459756,1262424.8,136.14789,-44863525000000.0,389612.16,100.0,True,90.75002,-140.06528,1.0,,11.005228,1,100,1.6378663,100.0,71.00623,9170425.0,91,3.8772223,0.25345764
4600000,-880.30554,18.667107,6644456.5,1.0,-880.30554,0.24281797,82.940506,9200,7852.183649778366,-0.6,3.199844e+19,500.0,1.0,,,0.015206769,1.0,82.9405043405979,252382.98,132.21332,-19817388000.0,62626.164,100.0,True,90.718666,-135.71509,1.0,,10.888944,1,100,1.6378663,100.0,72.05156,1926924.0,92,3.6938064,0.16328536
4650000,-879.59357,17.258324,140008270.0,1.0,-879.59357,0.24483974,82.03067,9300,7931.324723482132,-0.6,1.0863598e+25,500.0,1.0,,,0.0058247745,1.0,82.03067294432368,19967750.0,95.25485,-9866716000000.0,2311004.5,100.0,True,90.15501,-98.248024,1.0,,9.13399,1,100,1.6378663,100.0,72.89668,200673040.0,93,3.4387617,0.2941955
4700000,-863.9007,19.456207,1130018.6,1.0,-863.9007,0.28195322,82.47179,9400,8028.315021514893,-0.6,1072486800000000.0,500.0,1.0,,,0.002950102,1.0,82.47178959379335,25836.697,143.77008,-125723336.0,7028.181,100.0,True,90.54977,-147.57417,1.0,,11.37823,1,100,1.6378663,100.0,71.09356,210491.83,94,3.7823212,0.007146289
4750000,-885.22107,19.897171,38033290.0,1.0,-885.22107,0.26252055,81.87457,9500,8177.3502769470215,-0.6,6.135107e+20,500.0,1.0,,,0.024090782,1.0,81.87457671942116,1346822.2,128.5342,-98592450000.0,202889.0,100.0,True,91.03084,-132.51265,1.0,,10.74091,1,100,1.6378663,100.0,71.13367,13201935.0,95,3.6286435,0.023529232
4800000,-866.7281,21.147781,240171.34,1.0,-866.7281,0.22749254,82.2197,9600,8383.491128206253,-0.6,8890203000000.0,500.0,1.0,,,0.011322871,1.0,82.21971295437234,5946.7812,172.17609,-13642117.0,1644.5793,100.0,True,90.75285,-176.67041,1.0,,12.614641,1,100,1.6378663,100.0,69.60507,40182.88,96,3.6120532,0.001436344
4850000,-874.30896,17.499588,2107519700.0,1.0,-874.30896,0.25474632,83.878685,9700,8577.858251810074,-0.6,3.0675545e+27,500.0,1.0,,,0.038048625,1.0,83.87867938548816,186983780.0,136.14824,-170466720000000.0,24106886.0,100.0,True,90.329865,-139.22566,1.0,,11.048402,1,100,1.6378663,100.0,72.83028,1869616100.0,97,3.7524703,0.41407263
4900000,-879.17365,18.259338,10501252.0,1.0,-879.17365,0.30004013,82.626564,9800,8667.639438867569,-0.6,9.046067e+19,500.0,1.0,,,0.07207887,1.0,82.62656699030222,298625.94,123.27971,-31880526000.0,79872.12,100.0,True,90.36867,-126.63018,1.0,,10.517238,1,100,1.6378663,100.0,72.10933,2351712.5,98,3.5591328,0.015773656
4950000,-879.1773,19.745018,665318.5,1.0,-879.1773,0.24766487,82.62149,9900,8753.998419761658,-0.6,625565800000000.0,500.0,1.0,,,0.028284952,1.0,82.621495505459,24290.53,149.87794,-98667096.0,7404.3193,100.0,True,90.70545,-153.79578,1.0,,11.661063,1,100,1.6378663,100.0,70.960434,172050.28,99,3.7279468,0.006002372
5000000,-862.9734,24.170074,15254248000.0,1.0,-862.9734,0.27929246,83.81237,10000,8843.892616271973,-0.6,1.5696906e+25,500.0,1.0,,,0.053009868,1.0,83.8123754999229,407517570.0,300.85565,-23277167000000.0,41508000.0,100.0,True,91.1057,-306.72632,1.0,,16.876753,1,100,1.6378663,100.0,66.93562,4096098800.0,100,4.003864,0.07979293
5050000,-880.3876,20.348991,2092856.4,1.0,-880.3876,0.3175721,83.99472,10100,8929.185502767563,-0.6,1011985900000000.0,500.0,1.0,,,0.063376814,1.0,83.99470755172369,64360.914,158.84592,-134482930.0,14164.137,100.0,True,92.29146,-163.0071,1.0,,12.05224,1,100,1.6378663,100.0,71.94247,547509.3,101,3.6863809,0.05917415
5100000,-867.55975,18.451782,36116708.0,1.0,-867.55975,0.22729588,84.22566,10200,8995.02375125885,-0.6,2.4882776e+29,500.0,1.0,,,0.009632215,1.0,84.22565855767887,1320753.2,103.29141,-1706901300000000.0,439276.25,100.0,True,93.16519,-106.71286,1.0,,9.51225,1,100,1.6378663,100.0,74.71341,8602206.0,102,3.5788996,0.056796182
5150000,-883.0073,19.293251,1564795.5,1.0,-883.0073,0.24397877,83.191696,10300,9063.08116698265,-0.6,6.071922e+16,500.0,1.0,,,0.016587242,1.0,83.1916983007254,48309.04,125.282585,-923406400.0,10734.37,100.0,True,91.827415,-129.02321,1.0,,10.657535,1,100,1.6378663,100.0,72.534164,364274.88,103,3.4204624,0.029357765
5200000,-877.23486,18.807762,3114654.2,1.0,-877.23486,0.32476532,84.17148,10400,9160.963035106659,-0.6,3.295983e+20,500.0,1.0,,,0.05514875,1.0,84.17146986140499,78430.51,116.23872,-64546107000.0,22717.62,100.0,True,92.927414,-119.79344,1.0,,10.051818,1,100,1.6378663,100.0,74.11965,627339.5,104,3.8986766,0.054840833
5250000,-879.80585,18.123123,355861.66,1.0,-879.80585,0.35444337,84.417435,10500,9238.97413945198,-0.6,77816070000000.0,500.0,1.0,,,0.11413917,1.0,84.41743136630343,13875.473,108.4301,-29475310.0,4287.1426,100.0,True,92.89455,-111.730736,1.0,,9.6460085,1,100,1.6378663,100.0,74.77142,91732.836,105,3.9223223,0.04065983
5300000,-875.15155,16.246582,641290430.0,1.0,-875.15155,0.25095096,84.833405,10600,9321.054391384125,-0.6,1.726056e+26,500.0,1.0,,,0.004378885,1.0,84.8334071529559,33848216.0,116.017075,-34853133000000.0,3917706.0,100.0,True,90.81798,-118.66957,1.0,,10.262012,1,100,1.6378663,100.0,74.571396,340233120.0,106,3.2723393,0.026733812
5350000,-866.2209,17.487831,34899230000.0,1.0,-866.2209,0.22835417,84.84525,10700,9399.060256004333,-0.6,7.1353325e+25,500.0,1.0,,,0.022359967,1.0,84.8452501707695,1573454100.0,148.38002,-25998288000000.0,195356480.0,100.0,True,90.56447,-151.4533,1.0,,11.768612,1,100,1.6378663,100.0,73.07664,15728808000.0,107,3.1432133,1.0408515
5400000,-866.56244,18.8554,14017227.0,1.0,-866.56244,0.22779405,85.57585,10800,9483.781400203705,-0.6,39451290000000.0,500.0,1.0,,,0.01345852,1.0,85.57585418566823,1411661.4,136.7106,-36460416.0,143947.73,100.0,True,93.13918,-140.28334,1.0,,11.29207,1,100,1.6378663,100.0,74.28378,14189567.0,108,3.0331063,0.13077177
5450000,-873.01996,15.826714,212812.19,1.0,-873.01996,0.2660135,84.693184,10900,9571.822802305222,-0.6,96342010000.0,500.0,1.0,,,0.039047495,1.0,84.69318040297203,13075.175,89.743965,-994209.2,2774.6575,100.0,True,91.70966,-92.26114,1.0,,8.810231,1,100,1.6378663,100.0,75.88295,109001.95,109,3.481924,0.01225907
5500000,-880.6575,15.01796,26337180.0,1.0,-880.6575,0.27866963,84.07309,11000,9656.942138671875,-0.6,1.9401914e+25,500.0,1.0,,,0.051812515,1.0,84.07308876101031,842137.0,68.30803,-9984531000000.0,231859.55,100.0,True,91.54815,-70.57452,1.0,,7.542899,1,100,1.6378663,100.0,76.53019,5469230.0,110,3.3782697,0.066174895
5550000,-885.2668,26.253891,316185100.0,1.0,-885.2668,0.29658058,84.11356,11100,9742.771495342255,-0.6,8.509773e+26,500.0,1.0,,,0.09621516,1.0,84.11356337271785,6678067.5,294.61395,-202082830000000.0,1095475.6,100.0,True,93.62668,-301.54056,1.0,,16.740776,1,100,1.6378663,100.0,67.37279,63283470.0,111,3.7895133,0.04862188
5600000,-887.2881,18.073135,29895176.0,1.0,-887.2881,0.27360836,82.57656,11200,9824.740198373795,-0.6,5.827301e+20,500.0,1.0,,,0.08036363,1.0,82.57656132228873,6661157.0,89.43577,-79276950000.0,910100.56,100.0,True,91.960754,-92.71822,1.0,,8.688942,1,100,1.6378663,100.0,73.88762,65828504.0,112,3.7333708,0.040083244
5650000,-897.9572,15.592087,1584878.4,1.0,-897.9572,0.26680604,85.66295,11300,9907.795831918716,-0.6,1387205400000000.0,500.0,1.0,,,0.0405259,1.0,85.66294688334338,126140.25,90.95657,-92589050.0,19888.643,100.0,True,92.31627,-93.39966,1.0,,8.938766,1,100,1.6378663,100.0,76.72418,1196308.4,113,3.3249154,0.04871099
5700000,-889.2263,15.309448,1287660700.0,1.0,-889.2263,0.27754092,86.49641,11400,10000.486941814423,-0.6,1.360725e+27,500.0,1.0,,,0.049344152,1.0,86.49641588937146,247061380.0,77.916855,-86894660000000.0,29793350.0,100.0,True,93.46736,-80.272156,1.0,,8.338503,1,100,1.6378663,100.0,78.15791,2468387800.0,114,2.895897,0.064382076
5750000,-875.89435,16.361,56984.652,1.0,-875.89435,0.27448592,85.11199,11500,10086.970280885696,-0.6,87123230000.0,500.0,1.0,,,0.024861157,1.0,85.11199422677021,2682.6763,104.05847,-851073.4,586.5836,100.0,True,91.76441,-106.74844,1.0,,9.708583,1,100,1.6378663,100.0,75.40341,26243.43,115,3.1307983,0.012971887
5800000,-861.9386,15.757889,19080086.0,1.0,-861.9386,0.28225738,85.73898,11600,10203.346905231476,-0.6,5.8425564e+21,500.0,1.0,,,0.05425091,1.0,85.7389845667535,1093592.4,100.84831,-190775840000.0,226706.52,100.0,True,91.83905,-103.34359,1.0,,9.657823,1,100,1.6378663,100.0,76.08116,7553521.5,116,2.752231,0.12761775
5850000,-867.1585,19.36782,6967257600.0,1.0,-867.1585,0.22966175,85.70834,11700,10282.58875322342,-0.6,7.916312e+28,500.0,1.0,,,0.021167442,1.0,85.70834577036094,299528000.0,164.78452,-1060738300000000.0,32502904.0,100.0,True,92.675385,-168.55403,1.0,,12.400782,1,100,1.6378663,100.0,73.30756,3004095000.0,117,3.3173985,0.23292674
5900000,-867.952,14.70311,76516984.0,1.0,-867.952,0.3507062,87.33925,11800,10358.905772686005,-0.6,5.7822915e+21,500.0,1.0,,,0.16397776,1.0,87.33925083188626,12857671.0,54.329464,-165292020000.0,1378399.5,100.0,True,95.2395,-56.501877,1.0,,6.8028584,1,100,1.6378663,100.0,80.53639,129264104.0,118,2.8373551,0.26371515
5950000,-885.9713,14.470795,40689410.0,1.0,-885.9713,0.27910018,86.833015,11900,10445.046929597855,-0.6,1.0119604e+20,500.0,1.0,,,0.08621216,1.0,86.83301582790463,4307485.0,58.01375,-21212058000.0,634724.56,100.0,True,94.28841,-60.11806,1.0,,7.015404,1,100,1.6378663,100.0,79.81761,39805344.0,119,2.966118,0.022356031
6000000,-871.39575,19.542885,5075988.0,1.0,-871.39575,0.30312237,85.4141,12000,10525.391939640045,-0.6,8.276352e+19,500.0,1.0,,,0.056886584,1.0,85.4141038179724,141272.17,129.6535,-34925474000.0,30431.383,100.0,True,94.051796,-133.49152,1.0,,10.905193,1,100,1.6378663,100.0,74.50891,1283451.5,120,3.275714,0.11759568
6050000,-899.7803,16.205772,3560765700.0,1.0,-899.7803,0.29111415,85.85757,12100,10602.84111213684,-0.6,8.029296e+29,500.0,1.0,,,0.030436963,1.0,85.85757333825566,125259380.0,80.04936,-2365163900000000.0,22135916.0,100.0,True,93.75005,-82.68853,1.0,,8.3132925,1,100,1.6378663,100.0,77.54428,1114900700.0,121,3.307346,0.039592087
6100000,-880.91626,20.5531,426981.66,1.0,-880.91626,0.25792646,86.064476,12200,10669.595696210861,-0.6,1183436000000.0,500.0,1.0,,,0.031162739,1.0,86.06447094931758,9688.933,164.25757,-5045572.0,2702.15,100.0,True,94.3457,-168.50262,1.0,,12.271869,1,100,1.6378663,100.0,73.7926,57461.035,122,3.6957848,0.00075708487
6150000,-861.3219,15.8022995,505787900.0,1.0,-861.3219,0.2976998,86.67846,12300,10739.449356555939,-0.6,2.840757e+23,500.0,1.0,,,0.06236206,1.0,86.67846069511006,96865230.0,72.94043,-1338148300000.0,9868691.0,100.0,True,94.54162,-75.449814,1.0,,7.9391418,1,100,1.6378663,100.0,78.73932,973621500.0,123,3.1480875,0.038797878
6200000,-878.8718,16.252617,7564553.5,1.0,-878.8718,0.26347327,85.63086,12400,10847.288359642029,-0.6,2.9680098e+19,500.0,1.0,,,0.010173768,1.0,85.63086771627599,3596976.2,78.24161,-14470673000.0,456710.97,100.0,True,93.72776,-80.89604,1.0,,8.155724,1,100,1.6378663,100.0,77.47514,35855932.0,124,3.4242916,0.055929292
6250000,-882.59863,15.427193,12518412.0,1.0,-882.59863,0.28068894,86.46432,12500,10952.522399425507,-0.6,3.570752e+19,500.0,1.0,,,0.039754733,1.0,86.46430992164169,1969445.4,75.17416,-14305934000.0,305478.53,100.0,True,93.96082,-77.565796,1.0,,7.9306793,1,100,1.6378663,100.0,78.53363,19246258.0,125,3.5040672,0.07312386
6300000,-886.5818,20.096886,68831224.0,1.0,-886.5818,0.28329194,86.33992,12600,11071.078366994858,-0.6,1.1771523e+24,500.0,1.0,,,0.020500153,1.0,86.33992028644064,1368437.2,138.71152,-4404159700000.0,283909.38,100.0,True,95.331535,-142.77016,1.0,,11.105271,1,100,1.6378663,100.0,75.23465,9491602.0,126,3.9223063,0.20425646
6350000,-896.6078,18.657997,385980.88,1.0,-896.6078,0.27023217,86.047424,12700,11180.509100437164,-0.6,5723751500000000.0,500.0,1.0,,,0.04288946,1.0,86.04743123562568,8447.233,129.03835,-265085280.0,3338.2266,100.0,True,94.14143,-132.5366,1.0,,10.563995,1,100,1.6378663,100.0,75.48344,56246.55,127,4.1761646,0.0062996526
6400000,-868.5757,15.972382,88882050.0,1.0,-868.5757,0.23636833,86.795616,12800,11285.547701597214,-0.6,1.5174322e+25,500.0,1.0,,,0.0074200034,1.0,86.79561444807916,4677976.0,96.9158,-9988041000000.0,734259.4,100.0,True,93.48993,-99.47947,1.0,,9.278067,1,100,1.6378663,100.0,77.51755,44530920.0,128,3.2913945,0.05362933
6450000,-885.2994,14.713112,13679622.0,1.0,-885.2994,0.2928896,87.175514,12900,11386.519993782043,-0.6,3.1445103e+18,500.0,1.0,,,0.0657869,1.0,87.17552749215487,598696.1,104.673485,-3871731000.0,106738.19,100.0,True,92.07388,-106.84884,1.0,,9.814755,1,100,1.6378663,100.0,77.36077,5862616.0,129,2.8886068,0.027666738
6500000,-897.7195,13.9526825,2936188700.0,1.0,-897.7195,0.31809077,87.281586,13000,11489.940779447556,-0.6,3.063848e+30,500.0,1.0,,,0.089916766,1.0,87.28158348734112,155122640.0,59.84656,-3424773400000000.0,25884084.0,100.0,True,94.211365,-61.80285,1.0,,7.022901,1,100,1.6378663,100.0,80.25868,1288580000.0,130,3.244291,0.05134867
6550000,-873.7324,16.81414,102130.805,1.0,-873.7324,0.22807226,85.98025,13100,11595.701228380203,-0.6,962308150000.0,500.0,1.0,,,0.0025489628,1.0,85.9802394583215,3986.583,115.41741,-2889463.5,967.61835,100.0,True,92.51417,-118.258385,1.0,,10.280212,1,100,1.6378663,100.0,75.70003,33341.254,131,3.1200411,0.00051527965
6600000,-871.3627,17.625267,1732160800.0,1.0,-871.3627,0.3034894,86.42408,13200,11706.546128034592,-0.6,1.05047906e+27,500.0,1.0,,,0.07522972,1.0,86.42408171980489,78242020.0,144.5,-101194035000000.0,12281126.0,100.0,True,92.667175,-147.6217,1.0,,11.382173,1,100,1.6378663,100.0,75.04191,751897340.0,132,3.8660226,0.1158008
6650000,-891.6324,15.518593,2645890.5,1.0,-891.6324,0.284651,86.71086,13300,11813.674168586731,-0.6,2424647300000000.0,500.0,1.0,,,0.05404684,1.0,86.71085270399843,109309.86,100.542015,-121828070.0,18345.451,100.0,True,92.69961,-102.96208,1.0,,9.529837,1,100,1.6378663,100.0,77.181015,878556.2,133,3.1183665,0.02135833
6700000,-878.8025,17.047844,3421925.0,1.0,-878.8025,0.3010264,86.74375,13400,11910.287822961807,-0.6,1.6482978e+18,500.0,1.0,,,0.07385485,1.0,86.7437535222568,115582.33,110.01401,-3753490400.0,37135.797,100.0,True,93.892586,-112.93452,1.0,,9.899012,1,100,1.6378663,100.0,76.84474,827849.75,134,3.4675033,0.7068592
6750000,-896.155,14.99585,500568540.0,1.0,-896.155,0.22704983,87.1995,13500,11999.510305643082,-0.6,1.0839132e+30,500.0,1.0,,,0.023275748,1.0,87.1994984992215,64142250.0,81.89448,-2352999700000000.0,10830194.0,100.0,True,93.59243,-84.154236,1.0,,8.602918,1,100,1.6378663,100.0,78.59658,598295200.0,135,2.807896,0.26275116
6800000,-878.3579,14.712219,621071.44,1.0,-878.3579,0.3064889,86.71667,13600,12098.760181427002,-0.6,7.541919e+18,500.0,1.0,,,0.1202724,1.0,86.71666516013997,50629.74,75.690216,-5974821000.0,13592.057,100.0,True,93.2816,-77.8653,1.0,,8.147283,1,100,1.6378663,100.0,78.56938,432534.34,136,3.0515544,0.324296
6850000,-870.09863,15.742851,183894770.0,1.0,-870.09863,0.27045658,85.486046,13700,12216.818411827087,-0.6,2.2016022e+28,500.0,1.0,,,0.0030161738,1.0,85.48604482629261,8422613.0,54.76257,-369588800000000.0,1534692.8,100.0,True,94.49853,-57.253056,1.0,,6.730368,1,100,1.6378663,100.0,78.75568,79094770.0,137,3.0764773,0.0002937409
6900000,-873.1018,14.930458,120426.375,1.0,-873.1018,0.2354483,86.29528,13800,12320.928560733795,-0.6,34629262000000.0,500.0,1.0,,,0.027611315,1.0,86.29529109692723,7950.2383,50.429146,-13304520.0,2766.4133,100.0,True,94.716194,-52.669243,1.0,,6.5095544,1,100,1.6378663,100.0,79.785736,46852.55,138,2.8381066,0.056740746
6950000,-894.7346,15.027374,977431.7,1.0,-894.7346,0.22669843,85.99558,13900,12423.910367488861,-0.6,3217648600000000.0,500.0,1.0,,,0.0009806156,1.0,85.99559039122052,64399.12,74.04555,-129718740.0,13110.009,100.0,True,93.062515,-76.31482,1.0,,7.960449,1,100,1.6378663,100.0,78.03514,557150.6,139,3.2675374,0.11846014
7000000,-876.0541,13.31398,45328730.0,1.0,-876.0541,0.2932907,87.70333,14000,12528.392934322357,-0.6,6.498186e+23,500.0,1.0,,,0.06637463,1.0,87.70333696146533,5619692.5,51.73153,-1436177100000.0,897112.0,100.0,True,94.44161,-53.51281,1.0,,6.575705,1,100,1.6378663,100.0,81.12763,55406100.0,140,2.9140415,0.002078166
7050000,-890.82916,13.633461,121303.17,1.0,-890.82916,0.23147044,87.684715,14100,12633.508524656296,-0.6,884799440000.0,500.0,1.0,,,0.025512382,1.0,87.68472416698636,5228.318,56.853622,-1878486.5,1195.6676,100.0,True,94.364876,-58.721405,1.0,,6.9533095,1,100,1.6378663,100.0,80.731415,50764.926,141,2.916353,0.024040213
7100000,-882.17773,14.4724045,514858880.0,1.0,-882.17773,0.27081427,87.39791,14200,12743.551184415817,-0.6,1.1994208e+28,500.0,1.0,,,0.00651896,1.0,87.39790907319704,34690976.0,83.58699,-230542230000000.0,5512571.5,100.0,True,93.311325,-85.6917,1.0,,8.558988,1,100,1.6378663,100.0,78.83892,314894750.0,142,3.2141423,0.0023907868
7150000,-884.58154,13.885773,210769.08,1.0,-884.58154,0.22790629,88.14717,14300,12855.958194494247,-0.6,13555161000000.0,500.0,1.0,,,0.015461624,1.0,88.14717355539595,28658.83,65.27728,-7345454.5,4372.646,100.0,True,94.59993,-67.21481,1.0,,7.4330163,1,100,1.6378663,100.0,80.71416,280050.34,143,3.1666315,0.3255255
7200000,-881.73663,13.997696,330544930.0,1.0,-881.73663,0.32702646,87.60303,14400,12964.679574489594,-0.6,2.1169364e+27,500.0,1.0,,,0.09895511,1.0,87.60301994271335,19994142.0,80.68277,-90604750000000.0,3188315.5,100.0,True,93.20068,-82.65164,1.0,,8.400032,1,100,1.6378663,100.0,79.20299,193221100.0,144,3.1815445,0.69828296
7250000,-883.1673,16.554855,126055940.0,1.0,-883.1673,0.32621717,86.6876,14500,13066.858297586441,-0.6,2.772437e+25,500.0,1.0,,,0.1079113,1.0,86.68759871258453,25237484.0,92.03396,-14503332000000.0,2948331.2,100.0,True,94.21648,-94.78792,1.0,,9.025977,1,100,1.6378663,100.0,77.66162,253148620.0,145,3.250492,0.0862978
7300000,-877.1017,15.957962,108445.49,1.0,-877.1017,0.26255244,88.199745,14600,13173.985287189484,-0.6,48651970000000.0,500.0,1.0,,,0.045520738,1.0,88.19974645410008,9685.484,75.141655,-17960472.0,2319.7012,100.0,True,96.05354,-77.70061,1.0,,8.104165,1,100,1.6378663,100.0,80.09558,89848.82,146,3.076389,0.2482218
7350000,-886.22766,16.428925,63033636.0,1.0,-886.22766,0.32091093,87.505165,14700,13270.896928310394,-0.6,8.49696e+24,500.0,1.0,,,0.07513441,1.0,87.50516457104546,9180233.0,84.347984,-7907440600000.0,1789805.1,100.0,True,95.36604,-87.060196,1.0,,8.568046,1,100,1.6378663,100.0,78.93712,82195360.0,147,3.3070483,0.028074995
