OptimizationReturnMin,MeanD2-0,EpisodesSoFar,MinBehavPdf,TimestepsSoFar,MinIW,MinTargetPdf,EmpiricalD2Arithmetic,ReturnMeanIW,Epsilon,DivergenceHarmonic,ReturnStepMaxmin,LearnableVariance,InitialReturnMin,MaxIW,InitialReturnMean,StdWReturnMean,InitialReturnMax,ReturnStepMax,InitialReturnStd,EmpiricalD2Harmonic,TimeElapsed,MeanIW,EpRewMean,Iteration,OptimizationReturnMean,EpLenMean,OptimizationReturnMax,InitialBound,VarianceInitializer,ESSRenyiHarmonic,Bound,WReturnMean,Inner Iteration,MeanEntropy,Penalization,StdIW,EpThisIter,ESSRenyiArithmetic
,1.0,1100,-875.1255,550000,0.0053529767,-875.1255,1.0,79357670.0,1.0,1.8100342e+19,0.045727804,,3.258378,18000906.0,23.902742,,39.657887,0.23545955,5.463402,1.0,707.518324136734,197238.3,23.902740180480073,11,20.644363,500.0,36.39951,-469.35443,-0.6,100.0,-56731566000.0,456.03848,1,1.6378663,True,1790208.1,100,100.0
,1.0,1200,-876.27747,600000,0.03610626,-876.27747,1.0,153484960.0,1.0,3.6173845e+23,0.041471407,,13.503548,121254640.0,26.299261,,36.192833,0.24933897,5.5132556,1.0,771.9070720672607,1245217.4,26.299260038116685,12,12.795712,500.0,22.689285,-199.30019,-0.6,100.0,-3112022600000.0,194.12624,1,1.6378663,True,12062139.0,100,100.0
,1.0,1300,-880.33246,650000,0.15042554,-880.33246,1.0,241781400.0,1.0,3.4030657e+27,0.08500309,,12.125746,25687716.0,29.743452,,41.570454,0.26774535,5.6028094,1.0,839.1802484989166,681938.5,29.743453915000764,13,17.617708,500.0,29.444708,-350.48862,-0.6,100.0,-508314240000000.0,341.7751,1,1.6378663,True,3325328.5,100,100.0
,1.0,1400,-873.7929,700000,0.0521382,-873.7929,1.0,426466100.0,1.0,1.566556e+30,0.01520738,,17.289928,76018280.0,34.14363,,43.58505,0.27322707,5.291928,1.0,908.9796648025513,1037661.4,34.143632832726425,14,16.853704,500.0,26.29512,-319.00092,-0.6,100.0,-8697726000000000.0,312.05182,1,1.6378663,True,7701947.0,100,100.0
,1.0,1500,-876.41565,750000,0.15921108,-876.41565,1.0,5104279000.0,1.0,9.451945e+31,0.16156366,,20.898525,642817900.0,36.713776,,48.83773,0.41228944,5.275779,1.0,973.64111495018,17105776.0,36.71377578927098,15,15.815251,500.0,27.939205,-285.80118,-0.6,100.0,-7.627305e+16,277.95596,1,1.6378663,True,78479380.0,100,100.0
,1.0,1600,-882.25543,800000,0.03201181,-882.25543,1.0,60554.47,1.0,12267144000.0,0.07554844,,31.244553,65791.0,41.209667,,52.46843,0.29633376,3.9781106,1.0,1034.0865688323975,757.13586,41.20966914970038,16,9.9651165,500.0,21.223877,-119.65606,-0.6,100.0,-561976.6,115.12891,1,1.6378663,True,6542.7993,100,100.0
,1.0,1700,-865.3338,850000,1.0238392,-865.3338,1.0,357669380.0,1.0,1.2961186e+27,0.029321283,,27.880417,172611280.0,41.966988,,51.56987,0.21764396,5.2572684,1.0,1099.1665334701538,2718633.5,41.9669864929121,17,14.086569,500.0,23.689453,-231.7104,-0.6,100.0,-203055890000000.0,226.07031,1,1.6378663,True,18063224.0,100,100.0
,1.0,1800,-895.82306,900000,0.1974171,-895.82306,1.0,251309280.0,1.0,4.4871804e+28,0.028597236,,19.443104,23928974.0,41.6453,,55.323338,0.31053415,6.527748,1.0,1160.5861172676086,606170.8,41.645306510827204,18,22.202202,500.0,35.880234,-548.4879,-0.6,100.0,-2740815000000000.0,535.54926,1,1.6378663,True,3149599.0,100,100.0
,1.0,1900,-862.5758,950000,0.02172913,-862.5758,1.0,489868.44,1.0,14391601000.0,0.023667186,,28.957138,65518.504,47.370296,,57.56987,0.2785991,5.60078,1.0,1232.3822221755981,784.13086,47.3702947053602,19,18.413157,500.0,28.612732,-378.64105,-0.6,100.0,-1476955.8,370.41306,1,1.6378663,True,6520.8394,100,100.0
,1.0,2000,-878.62024,1000000,0.03028598,-878.62024,1.0,37314.07,1.0,1637577500.0,0.047661528,,34.466785,7409.5312,47.576237,,58.27512,0.2533431,4.818939,1.0,1316.9702863693237,312.72485,47.57623410742931,20,13.109448,500.0,23.808334,-200.77666,-0.6,100.0,-267851.44,195.07983,1,1.6378663,True,1015.85406,100,100.0
,1.0,2100,-903.78186,1050000,0.026322555,-903.78186,1.0,71459.97,1.0,5672613400.0,0.023392737,,29.503489,5741.039,48.40077,,58.85823,0.26074186,4.97587,1.0,1408.2862915992737,228.02266,48.40076786045004,21,18.89728,500.0,29.354742,-390.5267,-0.6,100.0,-723734.6,381.86646,1,1.6378663,True,823.56885,100,100.0
,1.0,2200,-884.69073,1100000,0.008334485,-884.69073,1.0,153770.58,1.0,10328351000000.0,0.011610523,,39.641304,28900.277,51.672623,,64.45619,0.22750498,4.7887216,1.0,1503.0658550262451,771.7768,51.6726194469444,22,12.031315,500.0,24.814888,-173.87306,-0.6,100.0,-20043210.0,167.6844,1,1.6378663,True,3629.1255,100,100.0
,1.0,2300,-881.8494,1150000,0.08053664,-881.8494,1.0,60034.02,1.0,37804520000.0,0.036046818,,40.659492,47695.055,52.7384,,61.98107,0.24258399,4.7004867,1.0,1602.544971704483,885.4501,52.73839551547345,23,12.078904,500.0,21.321579,-172.56335,-0.6,100.0,-948402.2,167.99448,1,1.6378663,True,4923.698,100,100.0
,1.0,2400,-869.4945,1200000,0.10784602,-869.4945,1.0,56902.27,1.0,323709240000.0,0.03229128,,40.5023,10712.589,54.128128,,64.88211,0.24474588,4.630863,1.0,1716.596951007843,231.53465,54.12812989502072,24,13.62583,500.0,24.37981,-213.08165,-0.6,100.0,-3455662.8,207.10811,1,1.6378663,True,1083.3403,100,100.0
,1.0,2500,-882.7526,1250000,0.016891705,-882.7526,1.0,292827.62,1.0,15193088000.0,0.052798092,,37.29943,37734.5,54.282883,,63.613922,0.27935115,4.5795736,1.0,1815.4920229911804,1308.9106,54.282879152305085,25,16.983448,500.0,26.314491,-316.36923,-0.6,100.0,-1150646.1,309.41,1,1.6378663,True,5525.135,100,100.0
,1.0,2600,-873.7921,1300000,1.4417313,-873.7921,1.0,651392300.0,1.0,2.0149889e+35,0.043014884,,41.6034,238276030.0,53.79862,,63.98779,0.25427184,4.178333,1.0,1939.6792213916779,4508634.0,53.79861800945619,26,12.195217,500.0,22.384388,-171.2175,-0.6,100.0,-2.2605242e+18,166.18176,1,1.6378663,True,25865560.0,100,100.0
,1.0,2700,-884.84955,1350000,0.03430176,-884.84955,1.0,232040.34,1.0,1.33628355e+17,0.08342545,,43.4979,95818.86,56.454887,,69.10677,0.2696828,4.7643013,1.0,2032.5689215660095,1486.3811,56.454889856541655,27,12.956992,500.0,25.608875,-197.17314,-0.6,100.0,-2409653200.0,190.58221,1,1.6378663,True,9582.076,100,100.0
,1.0,2800,-884.1505,1400000,0.012302544,-884.1505,1.0,218042.34,1.0,148111620000.0,0.030121773,,47.199116,327372.03,58.647167,,69.102844,0.26865062,4.44963,1.0,2132.549203634262,3967.8103,58.64717073922968,28,11.448055,500.0,21.903728,-155.67888,-0.6,100.0,-2073764.9,150.85716,1,1.6378663,True,32577.078,100,100.0
,1.0,2900,-877.66595,1450000,0.005883402,-877.66595,1.0,349003.47,1.0,4240074200.0,0.13180417,,44.60807,166817.92,59.831043,,71.20296,0.33869007,5.0492735,1.0,2248.549866437912,2544.4773,59.83104323737402,29,15.222971,500.0,26.594887,-264.34232,-0.6,100.0,-811880.25,257.23407,1,1.6378663,True,16994.201,100,100.0
,1.0,3000,-909.59357,1500000,0.0029306835,-909.59357,1.0,13366394.0,1.0,3.8391832e+16,0.024096847,,46.50866,3015238.2,62.41966,,72.30889,0.24881567,4.93253,1.0,2354.8643176555634,38576.51,62.419657012532724,30,15.910997,500.0,25.800232,-284.1795,-0.6,100.0,-1324204400.0,277.4897,1,1.6378663,True,300784.03,100,100.0
,1.0,3100,-868.24457,1550000,0.03437302,-868.24457,1.0,129978.52,1.0,895753300000.0,0.0118294805,,52.91459,50376.02,63.346684,,76.0271,0.23557766,4.4299793,1.0,2460.5364413261414,1157.1288,63.34668670476922,31,10.432098,500.0,23.11251,-133.82196,-0.6,100.0,-5211232.0,128.45337,1,1.6378663,True,5483.9487,100,100.0
,1.0,3200,-885.8536,1600000,0.004120836,-885.8536,1.0,3081112.5,1.0,6.2674197e+18,0.06358811,,51.03779,440796.2,64.37241,,76.77351,0.3099893,5.1360607,1.0,2553.7920451164246,14236.107,64.37241092818195,32,13.334621,500.0,25.735725,-210.84763,-0.6,100.0,-16667863000.0,204.19127,1,1.6378663,True,55709.836,100,100.0
,1.0,3300,-865.76166,1650000,0.03308043,-865.76166,1.0,144761.38,1.0,33860226000000.0,0.055190697,,55.441048,17290.883,65.82808,,76.46328,0.26308808,4.7302117,1.0,2647.650112390518,1580.0385,65.8280780095516,33,10.38703,500.0,21.022232,-134.70671,-0.6,100.0,-25990266.0,130.26529,1,1.6378663,True,3779.8262,100,100.0
,1.0,3400,-867.65234,1700000,0.015101017,-867.65234,1.0,2230617.5,1.0,143850900000000.0,0.017720193,,52.64108,689334.2,66.65539,,78.052635,0.30316553,4.880172,1.0,2756.0728101730347,9073.08,66.65538994945157,34,14.01431,500.0,25.411556,-226.70667,-0.6,100.0,-80070330.0,220.21698,1,1.6378663,True,68641.914,100,100.0
,1.0,3500,-874.5279,1750000,0.10881135,-874.5279,1.0,1746735.0,1.0,138750810000000.0,0.049468234,,57.140785,1612168.6,68.41092,,77.851295,0.2736325,4.0377493,1.0,2870.9092705249786,17854.91,68.41092129551478,35,11.270137,500.0,20.71051,-147.63002,-0.6,100.0,-52525460.0,143.31938,1,1.6378663,True,160388.81,100,100.0
,1.0,3600,-886.23114,1800000,0.016605482,-886.23114,1.0,280827.1,1.0,266147020000.0,0.03822875,,54.509075,27285.518,69.46565,,81.42059,0.31460768,4.565369,1.0,2972.5288903713226,1179.9219,69.46565199129842,36,14.956576,500.0,26.911518,-251.82014,-0.6,100.0,-4035910.5,244.54178,1,1.6378663,True,3880.8655,100,100.0
,1.0,3700,-886.27747,1850000,0.020305762,-886.27747,1.0,26526.635,1.0,1059437950.0,0.072182566,,57.9015,3614.6455,70.36076,,79.996284,0.3103368,4.3467827,1.0,3070.9646985530853,148.07301,70.3607634674148,37,12.459263,500.0,22.094784,-179.03386,-0.6,100.0,-186224.72,174.12773,1,1.6378663,True,397.4863,100,100.0
,1.0,3800,-884.2899,1900000,0.026120901,-884.2899,1.0,3441553.2,1.0,625473100000000.0,0.029896349,,56.776394,561863.2,71.1228,,81.9297,0.2806127,5.026886,1.0,3173.533030986786,13429.499,71.12279792828005,38,14.346404,500.0,25.153309,-237.4473,-0.6,100.0,-162470780.0,231.08888,1,1.6378663,True,69796.74,100,100.0
,1.0,3900,-873.8304,1950000,0.018499896,-873.8304,1.0,282195.6,1.0,6245154000000.0,0.053356707,,55.330887,36090.12,69.69811,,81.21662,0.2700319,4.7957144,1.0,3279.3048615455627,1201.0013,69.69811621339065,39,14.367229,500.0,25.885735,-236.1503,-0.6,100.0,-17111842.0,229.41615,1,1.6378663,True,4390.154,100,100.0
,1.0,4000,-869.791,2000000,0.026881069,-869.791,1.0,18034348.0,1.0,2.6138912e+21,0.024780959,,54.367496,3241994.2,70.793564,,83.28035,0.33097664,3.9565449,1.0,3390.3241333961487,70975.914,70.79356887692897,40,16.426075,500.0,28.912853,-293.87134,-0.6,100.0,-429562400000.0,285.4701,1,1.6378663,True,389079.9,100,100.0
,1.0,4100,-869.15796,2050000,0.0268057,-869.15796,1.0,1170335.6,1.0,660799500000000.0,0.034528315,,62.422215,217200.08,72.4138,,82.531555,0.25258547,4.213764,1.0,3509.3464879989624,4842.412,72.41380317162037,41,9.99159,500.0,20.10934,-121.65165,-0.6,100.0,-105645470.0,117.587654,1,1.6378663,True,23774.482,100,100.0
,1.0,4200,-875.22546,2100000,0.006445897,-875.22546,1.0,133991.69,1.0,2726338500000.0,0.06662896,,62.850697,35621.793,73.11922,,83.72307,0.28679144,4.3052106,1.0,3615.943512201309,1512.2762,73.11922160492801,42,10.268525,500.0,20.872372,-128.35567,-0.6,100.0,-7363619.0,123.97744,1,1.6378663,True,5124.3125,100,100.0
,1.0,4300,-861.88165,2150000,0.008023027,-861.88165,1.0,716735.44,1.0,67134013000000.0,0.030397698,,62.6769,359196.9,73.53131,,83.37218,0.24709573,4.2343254,1.0,3728.5050909519196,7533.121,73.53130829358433,43,10.854409,500.0,20.695278,-140.05197,-0.6,100.0,-35985988.0,135.7477,1,1.6378663,True,38179.7,100,100.0
,1.0,4400,-876.1633,2200000,0.16304636,-876.1633,1.0,593567.4,1.0,502292030000000.0,0.0074039996,,60.371525,89903.69,73.39053,,81.77308,0.2632583,4.3560486,1.0,3832.837650537491,3355.9644,73.39054017245925,44,13.019016,500.0,21.401554,-193.07295,-0.6,100.0,-103763020.0,188.46988,1,1.6378663,True,10500.72,100,100.0
,1.0,4500,-873.7369,2250000,0.009972638,-873.7369,1.0,40404720.0,1.0,1.3882884e+25,0.10816507,,65.85405,18672338.0,75.69966,,87.83778,0.30409,4.0690928,1.0,3932.2661242485046,329965.1,75.69966129277432,45,9.845612,500.0,21.983734,-118.35047,-0.6,100.0,-18097816000000.0,113.49358,1,1.6378663,True,1960845.6,100,100.0
,1.0,4600,-899.1705,2300000,0.0009335066,-899.1705,1.0,4951581.5,1.0,3.6779454e+21,0.018712208,,67.72914,2989218.2,76.17893,,85.088,0.25400573,3.7600408,1.0,4039.1913602352142,62248.836,76.17892927760715,46,8.449787,500.0,17.358856,-88.5651,-0.6,100.0,-183670310000.0,85.53682,1,1.6378663,True,323014.88,100,100.0
,1.0,4700,-885.1422,2350000,0.08299179,-885.1422,1.0,93824.375,1.0,17565764000.0,0.010828525,,64.518524,27086.402,74.59484,,83.75231,0.23982681,3.9056735,1.0,4150.454295635223,778.44904,74.59483643091136,47,10.076313,500.0,19.233788,-120.50413,-0.6,100.0,-586595.75,116.786354,1,1.6378663,True,3221.9211,100,100.0
,1.0,4800,-892.6393,2400000,0.008656977,-892.6393,1.0,62017.99,1.0,6542033400.0,0.011372447,,68.3315,55509.887,76.57592,,83.50081,0.2588547,3.4140544,1.0,4256.712985277176,1252.56,76.5759198278605,48,8.244422,500.0,15.169312,-81.93876,-0.6,100.0,-249073.5,79.62627,1,1.6378663,True,6525.423,100,100.0
,1.0,4900,-878.44025,2450000,0.1314279,-878.44025,1.0,1230850.1,1.0,7.4975265e+17,0.0428479,,66.853905,1231123.2,76.43689,,86.12896,0.22620673,3.8875043,1.0,4350.661470174789,19262.406,76.43688758880035,49,9.582983,500.0,19.275055,-110.67996,-0.6,100.0,-3234431700.0,106.946266,1,1.6378663,True,124659.95,100,100.0
,1.0,5000,-867.82666,2500000,0.07308816,-867.82666,1.0,23056816.0,1.0,2.9534985e+17,0.04953353,,71.02385,12217250.0,79.408714,,86.703156,0.22441626,3.5733078,1.0,4447.8202295303345,176252.14,79.40871318534181,50,8.384864,500.0,15.679306,-85.545074,-0.6,100.0,-1365835500.0,83.07448,1,1.6378663,True,1309434.2,100,100.0
,1.0,5100,-874.7664,2550000,0.009707197,-874.7664,1.0,18035964.0,1.0,4.5791363e+20,0.020355508,,69.98633,12943427.0,78.10336,,85.74335,0.24305558,3.416234,1.0,4540.233335494995,204939.19,78.1033617298781,51,8.117034,500.0,15.757019,-80.05203,-0.6,100.0,-53415703000.0,77.5569,1,1.6378663,True,1333741.4,100,100.0
,1.0,5200,-897.75934,2600000,0.24137907,-897.75934,1.0,17930896.0,1.0,1.5961323e+17,0.020998478,,64.36745,4171450.8,77.393005,,86.384674,0.24539444,4.2000494,1.0,4615.967351913452,67654.2,77.39300583133277,52,13.025559,500.0,22.017227,-192.17719,-0.6,100.0,-1964375700.0,187.3056,1,1.6378663,True,440029.9,100,100.0
,1.0,5300,-869.4277,2650000,0.022950534,-869.4277,1.0,75946.055,1.0,102399990000.0,0.022416472,,69.851685,32350.973,79.82669,,87.70941,0.26070994,3.3075998,1.0,4684.788471698761,739.9324,79.82669310438166,53,9.975009,500.0,17.857727,-113.645775,-0.6,100.0,-1101561.9,110.44101,1,1.6378663,True,3470.2568,100,100.0
,1.0,5400,-872.3378,2700000,0.0005391522,-872.3378,1.0,2368090.0,1.0,385769260000000.0,0.09758645,,62.782753,312456.84,78.93748,,88.622185,0.2658193,4.0183573,1.0,4748.486775875092,8495.416,78.93747676619567,54,16.154724,500.0,25.839432,-283.83206,-0.6,100.0,-134167090.0,277.1223,1,1.6378663,True,42469.7,100,100.0
,1.0,5500,-861.7543,2750000,0.00982402,-861.7543,1.0,343374.94,1.0,305524700000000.0,0.011320442,,69.029434,60483.86,81.46417,,88.59234,0.23786607,3.707173,1.0,4814.666924953461,2792.1606,81.4641688443039,55,12.434736,500.0,19.562904,-172.21173,-0.6,100.0,-67574780.0,168.36578,1,1.6378663,True,10038.378,100,100.0
,1.0,5600,-870.8122,2800000,0.03180537,-870.8122,1.0,32287808.0,1.0,2.0498498e+18,0.01803781,,71.661476,40814016.0,81.577545,,90.69823,0.22779854,3.441441,1.0,4879.78026008606,467889.97,81.57754864437322,56,9.916072,500.0,19.03675,-113.81388,-0.6,100.0,-5246985000.0,110.17201,1,1.6378663,True,4083123.8,100,100.0
,1.0,5700,-868.2669,2850000,0.069486275,-868.2669,1.0,58576880.0,1.0,6.2179025e+17,0.0051781833,,69.81241,35459830.0,81.80128,,89.93353,0.22689632,3.7282174,1.0,4944.892132759094,372641.56,81.80127784948212,57,11.98887,500.0,20.121124,-161.70117,-0.6,100.0,-3267127300.0,157.63261,1,1.6378663,True,3527339.2,100,100.0
,1.0,5800,-878.07465,2900000,0.0024269545,-878.07465,1.0,272111.28,1.0,15610869000000.0,0.051590696,,72.40341,117787.305,82.00562,,88.20407,0.2812851,3.3025453,1.0,4998.658435344696,3343.0327,82.00562531298188,58,9.602214,500.0,15.800659,-105.618225,-0.6,100.0,-10186052.0,103.1093,1,1.6378663,True,13910.241,100,100.0
,1.0,5900,-860.9497,2950000,0.07357153,-860.9497,1.0,2485311.0,1.0,7.8686687e+18,0.0889944,,74.53961,825427.9,82.80198,,89.968735,0.3138759,3.64176,1.0,5068.471603870392,25713.244,82.80197476487717,59,8.262363,500.0,15.429123,-83.9214,-0.6,100.0,-6713922000.0,81.52907,1,1.6378663,True,102461.0,100,100.0
,1.0,6000,-884.84595,3000000,0.14954671,-884.84595,1.0,2422741200.0,1.0,1.2235666e+26,0.016137168,,73.01515,4246290400.0,81.66808,,90.16106,0.25595105,3.6114986,1.0,5139.206838607788,58221160.0,81.66807393554542,60,8.652923,500.0,17.145905,-90.87029,-0.6,100.0,-32685053000000.0,87.91598,1,1.6378663,True,430343780.0,100,100.0
,1.0,6100,-907.16473,3050000,0.17554355,-907.16473,1.0,26251400.0,1.0,3.7352093e+26,0.031537235,,77.395294,14614995.0,84.56214,,91.28633,0.25878108,3.3333259,1.0,5214.672769784927,382101.4,84.5621369332265,61,7.1668425,500.0,13.891037,-64.41381,-0.6,100.0,-37480854000000.0,62.474693,1,1.6378663,True,1675497.5,100,100.0
,1.0,6200,-894.8272,3100000,0.0045391317,-894.8272,1.0,398377630.0,1.0,1.2415743e+34,0.09124428,,72.817085,76708080.0,83.27657,,96.789474,0.3449678,3.761602,1.0,5283.256549835205,2991176.8,83.27656934625422,62,10.459484,500.0,23.97239,-129.3255,-0.6,100.0,-6.435635e+17,123.550446,1,1.6378663,True,10450128.0,100,100.0
,1.0,6300,-877.4144,3150000,0.017109606,-877.4144,1.0,2782025.0,1.0,1.2210964e+18,0.06808424,,71.39872,545641.1,83.88174,,92.19408,0.3015155,3.8792136,1.0,5358.928792953491,17122.4,83.88173831607322,63,12.483018,500.0,20.795357,-175.2198,-0.6,100.0,-4805534000.0,170.87404,1,1.6378663,True,67501.74,100,100.0
,1.0,6400,-853.82776,3200000,0.43299198,-853.82776,1.0,2034736.6,1.0,2.9796996e+18,0.014531016,,72.300865,485481.03,83.33681,,92.597,0.28275096,4.359741,1.0,5430.835941553116,21301.03,83.33680528153752,64,11.03594,500.0,20.296135,-144.93898,-0.6,100.0,-7148566500.0,140.79933,1,1.6378663,True,69901.9,100,100.0
,1.0,6500,-870.18567,3250000,0.10182029,-870.18567,1.0,12160703.0,1.0,6.992362e+19,0.042941093,,73.56102,6964578.5,83.27019,,91.73318,0.31252998,3.6269112,1.0,5502.195604801178,96605.27,83.27018800933944,65,9.709168,500.0,18.172157,-110.74097,-0.6,100.0,-27764994000.0,107.422424,1,1.6378663,True,697451.94,100,100.0
,1.0,6600,-874.86,3300000,0.26653075,-874.86,1.0,41719404.0,1.0,1.7878027e+25,0.041858464,,73.13295,21212840.0,83.34297,,93.45804,0.3037139,4.0174274,1.0,5575.383013486862,497515.84,83.34296707413542,66,10.210017,500.0,20.325089,-124.53564,-0.6,100.0,-17555295000000.0,120.384186,1,1.6378663,True,2454808.0,100,100.0
,1.0,6700,-872.94037,3350000,0.0050972565,-872.94037,1.0,150653700.0,1.0,1.9904242e+26,0.02032891,,72.46802,13964464.0,83.70044,,91.971695,0.29160935,3.9851966,1.0,5643.992050170898,718151.06,83.70043645523194,67,11.232418,500.0,19.503677,-145.87169,-0.6,100.0,-53937328000000.0,142.04903,1,1.6378663,True,2485561.5,100,100.0
,1.0,6800,-874.64075,3400000,0.09499967,-874.64075,1.0,104399576.0,1.0,2.4733259e+27,0.055273935,,70.66882,19333382.0,83.4353,,91.49793,0.2832247,3.9716167,1.0,5705.425110578537,419680.12,83.43530283260594,68,12.76648,500.0,20.82911,-183.11661,-0.6,100.0,-216852600000000.0,178.75671,1,1.6378663,True,2008315.2,100,100.0
,1.0,6900,-873.43835,3450000,0.004515368,-873.43835,1.0,5360415.0,1.0,3.693199e+18,0.08812605,,70.644066,1702373.8,84.887245,,92.128235,0.31696495,3.732812,1.0,5770.052804470062,25871.77,84.88724869539001,69,14.243183,500.0,21.484169,-221.44052,-0.6,100.0,-8920351000.0,216.80212,1,1.6378663,True,171040.62,100,100.0
,1.0,7000,-867.58,3500000,0.1228937,-867.58,1.0,2352032.0,1.0,1.0765158e+16,0.0012426823,,73.82799,2584112.2,84.58626,,93.54932,0.22755875,3.8303483,1.0,5841.740823507309,34010.117,84.58626128489257,70,10.758273,500.0,19.721329,-134.32047,-0.6,100.0,-407921250.0,130.41202,1,1.6378663,True,257571.92,100,100.0
,1.0,7100,-870.8962,3550000,0.0030541325,-870.8962,1.0,5392505.0,1.0,5168548000000.0,0.040328026,,71.99104,1884126.0,84.075,,92.380005,0.27212217,3.900728,1.0,5916.136470794678,24625.346,84.0749972329434,71,12.083955,500.0,20.388962,-165.4152,-0.6,100.0,-14891046.0,161.23764,1,1.6378663,True,190484.25,100,100.0
,1.0,7200,-921.1269,3600000,0.084442906,-921.1269,1.0,8372585.5,1.0,3.2234932e+17,0.07712963,,71.84868,5653874.0,83.70634,,90.28779,0.3061793,3.7993085,1.0,5980.711295843124,81128.03,83.70633933770542,72,11.857662,500.0,18.43911,-158.45561,-0.6,100.0,-1948479700.0,155.03886,1,1.6378663,True,569641.8,100,100.0
