VarVanillaIw,VarNormIw,renyi2,IterType,VanillaAvgRet,AvgRet,AvgDiscRet,AvgNormIw,MaxVanillaIw,BatchSize,SamplesThisIter,ESSRenyi,J,AvgEpLen,VarDiscRet,VarJ,EpsThisIter,VarRet,AvgVanillaIw,ESSClassic,MinVanillaIw,Bound,delta,MaxNormIw,MinNormIw
1.9249724e+29,7.6647524e-08,nan,1,59.38171625787627,59.38171625787627,59.38171625787627,7.7117653e-07,2.7525415e+17,100,50000,nan,371825.62,6.94058856191005,29697.263430716594,17396.297,7204,29697.263430716594,1222128600000.0,1.2140990507977485,,3334.623,0.7,0.17368838,
1.2571165e+24,2.4613547e-07,nan,1,67.46076650554147,67.46076650554147,67.46076650554147,8.6105945e-07,840938400000000.0,100,50000,nan,119209.66,7.749535027898326,20666.372465013854,84824.51,6452,20666.372465013854,1945959400.0,1.937510633320167,,2685.1145,0.7,0.37210333,
2039382800000000.0,5.5472435e-07,nan,1,98.70170046779242,98.70170046779242,98.70170046779242,1.2082538e-06,29037836000.0,100,50000,nan,105073.41,10.874293170943888,53584.82692042309,114797.25,4598,53584.82692042309,73260.39,1.9987780633296452,,2684.9202,0.7,0.47890964,
1.8391257e+30,5.2946e-07,nan,1,85.26824881316136,85.26824881316136,85.26824881316136,1.0590079e-06,9.3184085e+17,100,50000,nan,176053.62,9.531071292413268,31443.001819550325,78420.01,5246,31443.001819550325,1973734300000.0,1.999999892894725,,2684.846,0.7,0.4999796,
9.283029e+23,8.6828453e-07,nan,1,148.10626764940002,148.10626764940002,148.10626764940002,1.7569752e-06,513976920000000.0,100,50000,nan,492341.03,15.812776723592663,163947.87274964547,93846.38,3162,163947.87274964547,1816684800.0,1.9999766547341709,,3932.1445,0.7,0.49708387,
986870.4,4.3335106e-07,nan,1,533.8608451874958,533.8608451874958,533.8608451874958,6.0386456e-06,247230.3,100,50000,nan,617449.5,54.34782608695652,1407821.825263812,55033.168,920,1407821.825263812,9.112757,1.9845655468253898,,4340.2607,0.7,0.1638293,
15281.185,7.7378715e-08,nan,1,1059.4760097639758,1059.4760097639758,1059.4760097639758,1.1870845e-05,11823.968,100,50000,nan,nan,106.83760683760684,2892448.931836508,nan,468,2892448.931836508,5.275327,5.898085436115695,,nan,0.7,0.026606973,
630.1692,3.589247e-08,nan,1,1716.1801723611927,1716.1801723611927,1716.1801723611927,1.9157089e-05,3097.9563,100,50000,nan,nan,172.41379310344828,4000128.7786569176,nan,290,4000128.7786569176,2.5383785,1.9869498216145958,,nan,0.7,0.023380209,
3519280.8,7.829952e-06,nan,1,1945.3476158158498,1945.3476158158498,1945.3476158158498,2.1701391e-05,284747.38,100,50000,nan,830425.25,195.3125,4249131.47221164,24457.97,256,4249131.47221164,14.549062,2.0000154977015305,,4553.1274,0.7,0.42472935,
11.485844,5.950145e-09,nan,1,2493.7062655795794,2493.7062655795794,2493.7062655795794,2.7777778e-05,59.46652,100,50000,nan,868910.1,250.0,4952404.296370675,16933.186,200,4952404.296370675,1.2204366,4.28583355359199,,4602.2607,0.7,0.0013534892,
3.3978438,5.920036e-09,nan,1,3241.4897401782114,3241.4897401782114,3241.4897401782114,3.6075035e-05,36.16942,100,50000,nan,870351.5,324.6753246753247,4016640.3155999742,11227.3125,154,4016640.3155999742,0.8642637,3.828693246028769,,4629.0405,0.7,0.0015097394,
1.6256129,4.7928963e-09,nan,1,3516.707988881936,3516.707988881936,3516.707988881936,3.9123624e-05,20.206211,100,50000,nan,876737.94,352.11267605633805,4334271.66384378,9906.477,142,4334271.66384378,0.7205244,2.921301439823708,,4638.277,0.7,0.0010971735,
1.6302464,4.682755e-09,nan,1,3727.6243293066327,3727.6243293066327,3727.6243293066327,4.145937e-05,16.156252,100,50000,nan,876606.4,373.13432835820896,3587040.5799908163,9115.232,134,3587040.5799908163,0.7735682,2.450890393157972,,4648.4023,0.7,0.00086589396,
0.8613269,3.4478338e-09,nan,1,4095.596864475485,4095.596864475485,4095.596864475485,4.553734e-05,9.38238,100,50000,nan,884848.6,409.8360655737705,3163351.929680975,5919.0596,122,3163351.929680975,0.71974474,2.013670525724451,1.4031874e-35,4658.8623,0.7,0.0005936113,8.87779e-40
0.688671,2.5613145e-09,nan,1,4384.032124447174,4384.032124447174,4384.032124447174,4.8732945e-05,7.1019955,100,50000,nan,890119.2,438.5964912280702,2406803.09245121,4319.0454,114,2406803.09245121,0.79909253,1.5073856804465682,1.072269e-18,4666.9683,0.7,0.00043311773,6.5392707e-23
0.89165425,3.4823922e-09,nan,1,4095.743264417007,4095.743264417007,4095.743264417007,4.553734e-05,9.046516,100,50000,nan,886036.3,409.8360655737705,3423136.3988954094,5796.7373,122,3423136.3988954094,0.7286636,2.555314719068215,,4665.4243,0.7,0.00056535593,
1.0024518,3.6735452e-09,nan,1,3964.8626876850412,3964.8626876850412,3964.8626876850412,4.409171e-05,9.374268,100,50000,nan,881948.7,396.8253968253968,3388778.7277115965,7137.6226,126,3388778.7277115965,0.7283598,2.1276579926787433,,4652.506,0.7,0.0005674771,
0.89002365,3.214681e-09,nan,1,4163.720054602946,4163.720054602946,4163.720054602946,4.6296296e-05,9.262629,100,50000,nan,884515.6,416.6666666666667,2902317.327952747,5928.392,120,2902317.327952747,0.7703323,2.2699283110356,1.8511712e-29,4657.746,0.7,0.00055667583,1.1125377e-33
0.949393,3.414285e-09,nan,1,4163.777969524605,4163.777969524605,4163.777969524605,4.6296296e-05,9.842726,100,50000,nan,884630.4,416.6666666666667,2824822.6195929353,5600.7456,120,2824822.6195929353,0.77200365,1.8834900402749823,2.479298e-35,4654.907,0.7,0.0005902585,1.48681e-39
1.2272063,4.403618e-09,nan,1,3784.331822911529,3784.331822911529,3784.331822911529,4.208754e-05,13.731236,100,50000,nan,881331.8,378.7878787878788,3775143.9104594775,7900.1743,132,3775143.9104594775,0.70259905,3.110892611545322,,4652.202,0.7,0.00082253735,
1.0562369,3.9344665e-09,nan,1,3965.1987726821094,3965.1987726821094,3965.1987726821094,4.409171e-05,13.217215,100,50000,nan,883461.4,396.8253968253968,3541118.9789201706,6962.9746,126,3541118.9789201706,0.7224282,2.228602535276983,,4657.838,0.7,0.0008066817,
0.9476588,3.998641e-09,nan,1,3842.885494641571,3842.885494641571,3842.885494641571,4.2735042e-05,11.300097,100,50000,nan,884143.2,384.61538461538464,3932467.35454422,6721.3867,130,3932467.35454422,0.657891,2.7566644587557274,,4657.6504,0.7,0.00073402765,
0.7740032,3.106159e-09,nan,1,4164.300028976523,4164.300028976523,4164.300028976523,4.6296296e-05,7.1076055,100,50000,nan,887255.5,416.6666666666667,3213245.1784301437,5714.1274,120,3213245.1784301437,0.7308122,1.999220703431398,3.537539e-38,4666.458,0.7,0.00045026044,2.24e-42
0.638419,2.4568607e-09,nan,1,4384.0326807171305,4384.0326807171305,4384.0326807171305,4.8732945e-05,6.034615,100,50000,nan,888692.1,438.5964912280702,2434475.168690567,4882.807,114,2434475.168690567,0.7855707,1.5338375374049407,,4667.6685,0.7,0.00037435786,
1.0429845,3.763047e-09,nan,1,4028.761461208864,4028.761461208864,4028.761461208864,4.4802866e-05,9.628006,100,50000,nan,879018.0,403.2258064516129,2923141.0982840653,7567.0547,124,2923141.0982840653,0.7458902,2.9042946373866823,,4647.627,0.7,0.0005783187,
0.5440727,2.1254216e-09,nan,1,4462.065919003022,4462.065919003022,4462.065919003022,4.9603175e-05,5.13984,100,50000,nan,888063.9,446.42857142857144,1857700.9782325404,4794.1904,112,1857700.9782325404,0.79362506,1.2980617862183275,7.5898665e-14,4662.8423,0.7,0.0003212504,4.7438204e-18
1.1277156,3.6920538e-09,nan,1,4028.8011493190816,4028.8011493190816,4028.8011493190816,4.4802866e-05,13.194872,100,50000,nan,879485.9,403.2258064516129,2923783.947670381,7587.906,124,2923783.947670381,0.7830177,2.023873701339542,6.2888673e-27,4646.5464,0.7,0.0007549869,3.598377e-31
0.5689473,2.283194e-09,nan,1,4383.478367228162,4383.478367228162,4383.478367228162,4.8732945e-05,6.900401,100,50000,nan,884987.4,438.5964912280702,2147610.3614618834,5594.1616,114,2147610.3614618834,0.769285,1.5526200864496054,5.808717e-18,4659.0923,0.7,0.00043712909,3.679727e-22
0.8867718,3.0372578e-09,nan,1,4234.776984208257,4234.776984208257,4234.776984208257,4.708098e-05,7.9970174,100,50000,nan,885863.75,423.728813559322,2736538.0416886043,5591.533,118,2736538.0416886043,0.80447143,1.7968572188023462,2.1394861e-32,4659.868,0.7,0.00046801838,1.2521154e-36
0.70866317,2.9189753e-09,nan,1,4234.494101227397,4234.494101227397,4234.494101227397,4.708098e-05,7.388961,100,50000,nan,884059.4,423.728813559322,2458913.6062695994,5791.0054,118,2458913.6062695994,0.73358464,1.8324035137040473,4.9917297e-26,4655.788,0.7,0.00047421863,3.2036592e-30
0.8339276,3.087617e-09,nan,1,4163.563347794116,4163.563347794116,4163.563347794116,4.6296296e-05,7.3678126,100,50000,nan,883463.5,416.6666666666667,2819828.6588951675,6229.9136,120,2819828.6588951675,0.7608494,1.974034174329973,,4653.154,0.7,0.00044831794,
0.7580119,3.0846752e-09,nan,1,4234.742509008932,4234.742509008932,4234.742509008932,4.708098e-05,8.456153,100,50000,nan,884832.25,423.728813559322,2655865.3925712905,5882.054,118,2655865.3925712905,0.73803806,1.6300912968642174,6.163188e-26,4659.317,0.7,0.00053943554,3.9316254e-30
1.2966211,4.4338826e-09,nan,1,3964.9398410070953,3964.9398410070953,3964.9398410070953,4.409171e-05,14.955229,100,50000,nan,882771.25,396.8253968253968,3091231.3235784583,6712.0684,126,3091231.3235784583,0.7540001,2.091616343003819,,4650.7124,0.7,0.0008745378,
0.7324814,2.6618003e-09,nan,1,4382.957735347218,4382.957735347218,4382.957735347218,4.873294e-05,7.46101,100,50000,nan,881861.9,438.5964912280702,1725631.130087608,5608.1245,114,1725631.130087608,0.8084129,1.8059005499418899,8.596057e-20,4644.0034,0.7,0.0004497664,5.181896e-24
0.45444915,1.4848797e-09,nan,1,4627.413930450515,4627.413930450515,4627.413930450515,5.144033e-05,6.5340786,100,50000,nan,888621.5,462.962962962963,1264295.6068967388,4066.5898,108,1264295.6068967388,0.8999135,1.0951659616001916,9.120051e-16,4655.276,0.7,0.00037349717,5.2131504e-20
0.9155694,3.2534386e-09,nan,1,4234.466010691278,4234.466010691278,4234.466010691278,4.708098e-05,13.80177,100,50000,nan,883023.9,423.728813559322,2511263.7620069925,6064.52,118,2511263.7620069925,0.78980494,2.124812753440877,,4652.7456,0.7,0.0008227359,
0.7739853,2.7912896e-09,nan,1,4307.587071361746,4307.587071361746,4307.587071361746,4.789272e-05,10.994929,100,50000,nan,885182.0,431.0344827586207,2545124.307264667,5472.099,116,2545124.307264667,0.797505,3.8074679512210383,3.506406e-25,4654.7715,0.7,0.0006602806,2.1057087e-29
0.5931717,2.1205104e-09,nan,1,4462.200637040384,4462.200637040384,4462.200637040384,4.960317e-05,6.2894545,100,50000,nan,887282.6,446.42857142857144,1954233.943573003,4814.9644,112,1954233.943573003,0.8296205,1.2904213247309302,3.5132792e-15,4660.3574,0.7,0.00037604774,2.1005967e-19
0.49778044,1.8460348e-09,nan,1,4543.510463770726,4543.510463770726,4543.510463770726,5.050505e-05,5.1006126,100,50000,nan,889439.5,454.54545454545456,1754224.0299546274,4251.0923,110,1754224.0299546274,0.82934225,1.23473812630781,5.549744e-13,4663.5786,0.7,0.00031061567,3.3796674e-17
0.48051575,1.7489629e-09,nan,1,4543.8885766717995,4543.8885766717995,4543.8885766717995,5.050505e-05,5.842449,100,50000,nan,889909.5,454.54545454545456,1985977.8413441922,4574.0986,110,1985977.8413441922,0.83714044,1.5438456761296042,1.8013307e-19,4667.995,0.7,0.0003524775,1.0867507e-23
0.73085904,2.8793674e-09,nan,1,4234.937491401038,4234.937491401038,4234.937491401038,4.7080975e-05,8.943078,100,50000,nan,883501.1,423.728813559322,2762074.374379698,6607.562,118,2762074.374379698,0.75009066,1.7357245155392198,3.3860818e-22,4663.1924,0.7,0.00056133064,2.1253437e-26
0.3164221,1.0709384e-09,nan,1,4715.692585294825,4715.692585294825,4715.692585294825,5.2410902e-05,3.499886,100,50000,nan,892032.1,471.6981132075472,1114248.7037015508,3714.1487,106,1114248.7037015508,0.90089214,1.133405743351781,5.192677e-11,4668.262,0.7,0.00020361171,3.0209263e-15
0.5708863,2.1641424e-09,nan,1,4462.529209467146,4462.529209467146,4462.529209467146,4.9603175e-05,9.0838585,100,50000,nan,890198.5,446.42857142857144,2157594.688095286,4183.278,112,2157594.688095286,0.80564064,1.377662945146981,8.2764575e-22,4667.193,0.7,0.00055929186,5.0958026e-26
0.463104,1.7156551e-09,nan,1,4543.924362261637,4543.924362261637,4543.924362261637,5.0505052e-05,5.2287483,100,50000,nan,890928.0,454.54545454545456,2080098.0750442094,4299.982,110,2080098.0750442094,0.82977253,1.4644134235877282,1.1334e-21,4670.079,0.7,0.00031825373,6.898568e-26
0.28544223,9.682848e-10,nan,1,4715.774385897182,4715.774385897182,4715.774385897182,5.2410902e-05,4.0385413,100,50000,nan,893174.44,471.6981132075472,1347036.2501771282,3781.271,106,1347036.2501771282,0.8998688,1.2577123296873352,1.2407318e-07,4671.188,0.7,0.00023521607,7.226373e-12
0.3070371,1.0215626e-09,nan,1,4715.763800317437,4715.763800317437,4715.763800317437,5.2410902e-05,3.3946831,100,50000,nan,892575.5,471.6981132075472,1280952.6933010535,3757.809,106,1280952.6933010535,0.90862465,1.130263797240837,1.4240946e-12,4668.3247,0.7,0.00019581067,8.214402e-17
0.40084302,1.3705858e-09,nan,1,4628.256188266313,4628.256188266313,4628.256188266313,5.1440325e-05,4.713543,100,50000,nan,891031.6,462.962962962963,1640654.9014792375,4276.6587,108,1640654.9014792375,0.8797065,1.2105197650358135,6.3049576e-13,4667.67,0.7,0.0002756217,3.6867877e-17
0.50296396,1.9615494e-09,nan,1,4462.5984962267585,4462.5984962267585,4462.5984962267585,4.960318e-05,5.9813185,100,50000,nan,888869.7,446.42857142857144,2366953.81693863,5042.4263,112,2366953.81693863,0.7942886,1.5166305330683634,1.1963777e-15,4668.0317,0.7,0.00037353224,7.471357e-20
0.360722,1.2842407e-09,nan,1,4628.236341304549,4628.236341304549,4628.236341304549,5.144033e-05,3.832149,100,50000,nan,891742.06,462.962962962963,1665462.4016609888,3985.7097,108,1665462.4016609888,0.86211824,1.2127864742610583,5.4432407e-14,4668.1665,0.7,0.00022865426,3.2478389e-18
0.32336298,1.0327992e-09,nan,1,4715.7777160184805,4715.7777160184805,4715.7777160184805,5.2410902e-05,3.3707318,100,50000,nan,893375.75,471.6981132075472,1280617.555016632,3478.9478,106,1280617.555016632,0.92738235,1.0180707672028826,1.6836617e-08,4668.289,0.7,0.0001904965,9.515195e-13
0.53581935,1.970131e-09,nan,1,4462.603863915282,4462.603863915282,4462.603863915282,4.960317e-05,6.335133,100,50000,nan,888566.5,446.42857142857144,2406065.7871392546,5092.8657,112,2406065.7871392546,0.8180336,1.4395686318913785,1.1092766e-19,4669.883,0.7,0.00038414402,6.7263306e-24
0.45548597,1.6611269e-09,nan,1,4543.909069222902,4543.909069222902,4543.909069222902,5.0505052e-05,5.1382914,100,50000,nan,890078.3,454.54545454545456,2072933.7886298436,4862.711,110,2072933.7886298436,0.836317,1.3558000207264036,1.1181861e-11,4669.361,0.7,0.00031030062,6.752708e-16
0.3925935,1.3613046e-09,nan,1,4628.261735067684,4628.261735067684,4628.261735067684,5.144033e-05,4.1553254,100,50000,nan,892484.0,462.962962962963,1720518.2626970152,3734.8083,108,1720518.2626970152,0.87356985,1.629678628850537,6.72388e-17,4670.236,0.7,0.00024468714,3.95937e-21
0.38043585,1.3135572e-09,nan,1,4628.262453593434,4628.262453593434,4628.262453593434,5.144033e-05,4.08354,100,50000,nan,891021.56,462.962962962963,1626037.3271737648,4255.1455,108,1626037.3271737648,0.87542707,1.2085134156070583,4.3850724e-16,4668.1987,0.7,0.00023994989,2.5766802e-20
4.6432703e-07,1.4331147e-15,inf,1,4999.319320857125,4999.319320857125,4999.319320857125,5.5555556e-05,1.0077047,100,50000,,899877.56,500.0,0.008708666528546726,1.2448475,100,0.008708666528546726,0.99999774,0.5557055607995348,0.98487204,4672.035,0.7,5.5983724e-05,5.4715238e-05
0.20422556,6.684532e-10,nan,1,4806.651209171111,4806.651209171111,4806.651209171111,5.3418804e-05,2.9596515,100,50000,nan,894696.8,480.7692307692308,931209.9917583483,3184.6555,104,931209.9917583483,0.9337136,1.0004813149099745,1.1134412e-09,4671.2124,0.7,0.00016932498,6.370122e-14
0.0966291,3.0621342e-10,inf,1,4901.086506654451,4901.086506654451,4901.086506654451,5.4466236e-05,2.340701,100,50000,,897147.9,490.19607843137254,485171.46857556765,2247.1648,102,485171.46857556765,0.96754056,0.8608816776232859,0.00078778673,4671.667,0.7,0.00013176622,4.434726e-08
0.19646986,6.531791e-10,nan,1,4806.635990162493,4806.635990162493,4806.635990162493,5.3418804e-05,2.8554587,100,50000,nan,893517.9,480.7692307692308,790564.967392054,3303.8955,104,790564.967392054,0.9264585,0.9981343993406784,2.0073221e-05,4668.464,0.7,0.00016464331,1.1574047e-09
0.29955184,1.0158696e-09,nan,1,4715.752872336144,4715.752872336144,4715.752872336144,5.2410902e-05,3.742653,100,50000,nan,891050.25,471.6981132075472,1084723.5326439915,4143.9585,106,1084723.5326439915,0.899992,1.3559913265539152,2.558986e-12,4668.4077,0.7,0.00021795284,1.4902217e-16
0.19818981,6.4574535e-10,nan,1,4806.642678742596,4806.642678742596,4806.642678742596,5.3418804e-05,2.742226,100,50000,nan,894156.0,480.7692307692308,837042.7731978887,3107.0068,104,837042.7731978887,0.93584555,0.9511096997862539,9.118679e-08,4668.484,0.7,0.00015652842,5.205014e-12
0.4467231,1.6272336e-09,nan,1,4543.937355634178,4543.937355634178,4543.937355634178,5.0505052e-05,5.8167305,100,50000,nan,890393.94,454.54545454545456,1850024.9951619683,4285.6494,110,1850024.9951619683,0.8368142,1.2586325857472394,9.988306e-14,4667.7236,0.7,0.0003510627,6.028338e-18
0.20018736,6.5595834e-10,nan,1,4806.651613383335,4806.651613383335,4806.651613383335,5.34188e-05,3.0180774,100,50000,nan,895147.7,480.7692307692308,933135.969274357,2960.6694,104,933135.969274357,0.93319917,0.8992991280637355,1.9337715e-06,4671.4673,0.7,0.00017276278,1.10694225e-10
0.45154098,1.7103651e-09,nan,1,4543.91378632651,4543.91378632651,4543.91378632651,5.050505e-05,5.8018723,100,50000,nan,889581.5,454.54545454545456,2076487.9369358246,4883.2812,110,2076487.9369358246,0.8206141,1.9551927438901533,5.3278372e-18,4669.6987,0.7,0.00035707874,3.2790406e-22
0.558526,2.111783e-09,nan,1,4384.152626992822,4384.152626992822,4384.152626992822,4.8732945e-05,5.849256,100,50000,nan,886020.5,438.5964912280702,2606996.0611276757,6012.763,114,2606996.0611276757,0.7925373,1.722943232422094,1.7167753e-29,4666.9175,0.7,0.00035966947,1.0556413e-33
0.30566034,1.0626592e-09,nan,1,4715.764395658227,4715.764395658227,4715.764395658227,5.24109e-05,4.1243258,100,50000,nan,891423.75,471.6981132075472,1108769.0489281744,3992.2766,106,1108769.0489281744,0.88888216,1.1357788561382227,2.82739e-08,4668.2534,0.7,0.00024318144,1.6671059e-12
0.37010846,1.3172261e-09,nan,1,4628.248101317217,4628.248101317217,4628.248101317217,5.144033e-05,6.110118,100,50000,nan,890722.3,462.962962962963,1724170.867262422,4668.968,108,1724170.867262422,0.8622597,1.1799818039803154,1.5932502e-12,4670.1694,0.7,0.00036451488,9.504946e-17
0.3745244,1.3128687e-09,nan,1,4628.25840968557,4628.25840968557,4628.25840968557,5.1440322e-05,4.130807,100,50000,nan,892100.06,462.962962962963,1726016.9523092282,3817.1838,108,1726016.9523092282,0.8688267,1.1815131817074802,1.4180096e-12,4670.363,0.7,0.0002445713,8.3955616e-17
0.29444897,1.0014822e-09,nan,1,4715.753037681344,4715.753037681344,4715.753037681344,5.2410902e-05,3.4687471,100,50000,nan,893574.4,471.6981132075472,1343256.8807845844,3438.6194,106,1343256.8807845844,0.8986799,1.2049809095379007,8.7009133e-10,4670.845,0.7,0.00020229691,5.074362e-14
0.5447748,1.8517887e-09,nan,1,4543.935354713242,4543.935354713242,4543.935354713242,5.050505e-05,4.869766,100,50000,nan,888822.06,454.54545454545456,1860826.2843087965,4919.7114,110,1860826.2843087965,0.8662587,1.4729969769705273,3.586984e-18,4668.2256,0.7,0.00028391957,2.0913014e-22
0.37559614,1.2757043e-09,nan,1,4628.260974754829,4628.260974754829,4628.260974754829,5.144033e-05,4.4036484,100,50000,nan,891333.1,462.962962962963,1727862.4971128507,4485.6235,108,1727862.4971128507,0.88265157,1.1976156956288326,5.284161e-13,4670.635,0.7,0.00025664162,3.079573e-17
0.31237602,1.0842626e-09,nan,1,4715.790277724425,4715.790277724425,4715.790277724425,5.241091e-05,4.610356,100,50000,nan,892147.6,471.6981132075472,1125564.970901603,3603.8774,106,1125564.970901603,0.8895968,1.7039796761581758,3.5379912e-08,4667.93,0.7,0.0002716207,2.0844197e-12
0.09659655,3.122166e-10,inf,1,4901.115948079482,4901.115948079482,4901.115948079482,5.4466225e-05,2.1322818,100,50000,,895453.1,490.19607843137254,288820.934308484,2559.6597,102,288820.934308484,0.95803225,0.7928019533192385,0.0012293765,4668.5137,0.7,0.00012122488,6.989274e-08
0.34107643,1.2354124e-09,nan,1,4628.261805138889,4628.261805138889,4628.261805138889,5.144033e-05,4.867937,100,50000,nan,890385.4,462.962962962963,1690686.706089532,4672.627,108,1690686.706089532,0.85471946,1.4192991092654168,1.750666e-10,4668.394,0.7,0.00029297132,1.0536187e-14
0.18790498,6.28764e-10,nan,1,4806.679512400569,4806.679512400569,4806.679512400569,5.3418804e-05,3.0071254,100,50000,nan,895004.0,480.7692307692308,931220.8388458027,3047.6582,104,931220.8388458027,0.923463,0.8691235403559162,6.491191e-06,4671.3516,0.7,0.00017395071,3.7549058e-10
0.27215996,9.184231e-10,nan,1,4715.784069471085,4715.784069471085,4715.784069471085,5.2410902e-05,3.9510505,100,50000,nan,891847.4,471.6981132075472,1345156.1459624912,4409.0576,106,1345156.1459624912,0.9022198,1.5009379169114878,2.0374085e-09,4670.947,0.7,0.00022952071,1.1835521e-13
0.5086699,1.7332878e-09,nan,1,4543.922973886294,4543.922973886294,4543.922973886294,5.0505052e-05,6.072938,100,50000,nan,888877.1,454.54545454545456,2064105.4689505957,5198.2817,110,2064105.4689505957,0.86520195,1.5753348561154539,1.0829973e-12,4668.968,0.7,0.00035449996,6.3218575e-17
0.45923293,1.6625973e-09,nan,1,4543.929324445813,4543.929324445813,4543.929324445813,5.0505052e-05,4.7339544,100,50000,nan,889753.0,454.54545454545456,1998845.374911307,4609.6387,110,1998845.374911307,0.83937836,1.486376438731,3.0630463e-18,4667.8906,0.7,0.0002848401,1.8430224e-22
0.08871589,2.846485e-10,nan,1,4901.096175477541,4901.096175477541,4901.096175477541,5.4466236e-05,2.062449,100,50000,nan,896756.1,490.19607843137254,483205.1706113099,2575.9707,102,483205.1706113099,0.96155375,0.8395929001736623,0.0010153161,4671.5186,0.7,0.000116825315,5.7511546e-08
1.674493e-11,5.1797155e-20,inf,1,4999.334974925211,4999.334974925211,4999.334974925211,5.5555545e-05,1.0001965,100,50000,,899880.44,500.0,0.0011061864679713842,0.44410428,100,0.0011061864679713842,1.0,0.55555590202048,0.9999447,4672.0493,0.7,5.556647e-05,5.5552482e-05
0.285032,9.756285e-10,nan,1,4715.772539239679,4715.772539239679,4715.772539239679,5.24109e-05,3.814596,100,50000,nan,892257.0,471.6981132075472,1330270.9110088632,4203.2617,106,1330270.9110088632,0.8958313,1.4195566305360934,1.1768266e-10,4669.7383,0.7,0.00022317418,6.885062e-15
0.49747324,1.7561703e-09,nan,1,4543.934594750245,4543.934594750245,4543.934594750245,5.0505052e-05,6.850074,100,50000,nan,889960.8,454.54545454545456,2067635.125712768,4681.3154,110,2067635.125712768,0.8500341,2.1232659567328973,2.1769296e-16,4669.1875,0.7,0.00040699934,1.2934297e-20
0.091287225,2.9028555e-10,nan,1,4901.117217398441,4901.117217398441,4901.117217398441,5.4466225e-05,2.183193,100,50000,nan,896857.3,490.19607843137254,485177.56494207244,2468.1902,102,485177.56494207244,0.9658721,0.8147694627411106,0.0010892503,4671.7476,0.7,0.00012311184,6.142362e-08
