ESSClassic,AvgNormIw,MinNormIw,eRenyi2,VarJ,MaxNormIw,MinVanillaIw,AvgDiscRet,VarNormIw,VarVanillaIw,Bound,VarDiscRet,BatchSize,VarRet,J,AvgRet,MaxVanillaIw,AvgEpLen,ESSRenyi,AvgVanillaIw
93.64149823871189,0.010000002,0.004837392,1.0571392,0.008451179,0.017259706,0.4804426,866.0097367825838,6.858849e-06,0.06765684,866.0022,7.954553814352312e-05,100,0.00025520263142838804,866.0105,1999.9818918037415,1.7142084,200.0,94.59492557786342,0.9931852
71.39563950574231,0.01,0.0015226281,1.3249418,0.008064831,0.039020635,0.16101485,866.0111406023798,4.0469244e-05,0.45255288,866.00433,6.379576013846431e-05,100,0.00018486230845780367,866.0121,1999.9848744392395,4.1263537,200.0,75.47501591851376,1.0574799
83.87382921584624,0.01,0.0038695575,1.1329855,0.008965356,0.03284655,0.39207444,866.008084466908,1.9420904e-05,0.19938107,866.0,9.134653147976488e-05,100,0.0003122166763848391,866.00903,1999.9791642189025,3.328105,200.0,88.26238500969733,1.013228
93.55132209204297,0.01,0.0036893974,1.074451,0.007835451,0.016058553,0.36846334,866.0108297028299,6.9628322e-06,0.06944863,866.004,6.469592497275777e-05,100,0.00027135047706887953,866.011,1999.983961353302,1.6037817,200.0,93.07078947333385,0.9987087
96.90799181621715,0.01,0.0052101617,1.0289397,0.008002514,0.014390644,0.511488,866.0105465065221,3.222892e-06,0.03106091,866.00354,6.9466688235209e-05,100,0.00020642858970354105,866.011,1999.9838326644897,1.4127473,200.0,97.18742281064934,0.98171234
97.30203874680834,0.010000003,0.0068702735,1.0287958,0.008405168,0.015424365,0.6889755,866.0100585375753,2.800756e-06,0.028166622,866.00305,7.020979853118859e-05,100,0.0002126183160362415,866.01013,1999.9829299354553,1.5468103,200.0,97.20101527606946,1.0028356
90.43507918102746,0.01,0.0048115496,1.125136,0.008081169,0.022058541,0.46612597,866.0115983838841,1.068339e-05,0.10026415,866.00476,6.631716889294449e-05,100,0.0002287434692583463,866.0119,1999.9849304485322,2.1369536,200.0,88.87814310272215,0.9687647
97.57352189178697,0.01,0.006121938,1.0269939,0.0076517044,0.01465886,0.6055827,866.0108420672622,2.5119214e-06,0.024579622,866.0042,6.12660297143128e-05,100,0.00021790862752409752,866.0111,1999.983952894211,1.4500558,200.0,97.37156457264491,0.98920095
99.45816727520203,0.010000002,0.008311206,1.005928,0.007809881,0.012022899,0.84346324,866.0098790638108,5.5025913e-07,0.005667239,866.00323,6.167902040478903e-05,100,0.00016483022532579202,866.01,1999.9831784534454,1.2201447,200.0,99.41068950086841,1.0148507
97.96845040576007,0.01,0.006706258,1.0287534,0.0076597715,0.013445891,0.66793144,866.0115361003752,2.094615e-06,0.02077818,866.0049,6.169779649950753e-05,100,0.00017257204158432625,866.0118,1999.9854070186616,1.339187,200.0,97.20502504748367,0.99598235
85.89355932911062,0.01,0.0037423417,1.1733713,0.008187187,0.026404856,0.38773656,866.0115321504203,1.6589067e-05,0.17807733,866.00494,6.174446352340066e-05,100,0.00017517596639066537,866.012,1999.9856445217133,2.7357545,200.0,85.22451394662902,1.0360801
97.55071877471558,0.010000002,0.006757325,1.0191447,0.008061832,0.016781386,0.68235874,866.0106712600642,2.536143e-06,0.025861258,866.0038,6.73721666491951e-05,100,0.00019079392509034604,866.0109,1999.9844301605224,1.6945944,200.0,98.12149784687583,1.009806
91.63216313295563,0.01,0.00509949,1.0816809,0.007992216,0.023510946,0.5126075,866.0114605646386,9.224232e-06,0.09320661,866.0045,6.694155639783355e-05,100,0.00018374857647919418,866.01184,1999.9858259296418,2.3633516,200.0,92.4487069745995,1.0052133
99.34087589438167,0.01,0.008317435,1.0076876,0.00734913,0.012342529,0.83774865,866.0119867433848,6.701859e-07,0.0067989808,866.0058,5.477076990711933e-05,100,0.0001750915592219826,866.012,1999.9861700725555,1.2431642,200.0,99.23710791880276,1.0072199
96.07126686225898,0.01,0.006205921,1.0487479,0.007879742,0.015947133,0.6096675,866.0104747243706,4.1306766e-06,0.039865285,866.0035,6.970830121555107e-05,100,0.00022395743776597193,866.0108,1999.983554201126,1.5666407,200.0,95.35180024859235,0.9823965
97.06495930280661,0.01,0.00670275,1.032696,0.0081343325,0.016749501,0.66116077,866.0099967828983,3.0543126e-06,0.029718138,866.0031,6.567840717490107e-05,100,0.0002014618719568726,866.01013,1999.983182182312,1.6521747,200.0,96.83391739608135,0.9864023
99.5810061563407,0.01,0.008551023,1.0048941,0.0075071463,0.011337371,0.86413515,866.0115758130711,4.250113e-07,0.0043403795,866.0052,5.689339623090468e-05,100,0.00016055861183671404,866.0117,1999.9859603404998,1.1457132,200.0,99.51296985419228,1.0105634
96.93644002085665,0.01,0.0059933383,1.030886,0.008308714,0.015175427,0.57959926,866.0106603727879,3.1923091e-06,0.029855406,866.0035,7.205554842003386e-05,100,0.00023828666687342154,866.01086,1999.984033317566,1.4675739,200.0,97.00393133479784,0.96707255
99.68735956816583,0.010000002,0.008797224,1.0025508,0.0072698654,0.011635205,0.8802954,866.0109026841466,3.16776e-07,0.0031718882,866.0047,5.383606937453568e-05,100,0.00014494635743874531,866.01105,1999.9848347473144,1.1642784,200.0,99.74556498532819,1.0006514
51.85788293112093,0.010000002,0.0005300566,1.9693304,0.007715417,0.054193098,0.051829048,866.011535300213,9.377243e-05,0.89655536,866.0052,5.748907520607244e-05,100,0.00015996946621804322,866.0131,1999.9859769916534,5.2990127,200.0,50.778680141775325,0.9778021
98.05749388907957,0.01,0.0068395264,1.015082,0.008795666,0.013503059,0.69227886,866.0102344486014,2.0009982e-06,0.020500137,866.0024,8.652130050826437e-05,100,0.00032391909030593524,866.01044,1999.9826987743377,1.366744,200.0,98.51420854068496,1.0121737
82.81331328057617,0.010000002,0.0024745301,1.2710363,0.007050127,0.028767368,0.23592214,866.0112730477528,2.0963138e-05,0.1905497,866.0042,7.048649065489095e-05,100,0.00021601596500943866,866.0125,1999.9854299545289,2.742686,200.0,78.6759611619526,0.9534018
93.42040790626594,0.010000002,0.005201493,1.0636282,0.007848314,0.018354185,0.52520996,866.0115413149496,7.114114e-06,0.07253217,866.00507,5.799661029058066e-05,100,0.00015892197769218653,866.0118,1999.985879049301,1.8532758,200.0,94.01781591417517,1.0097293
98.02913343876396,0.01,0.0061380696,1.016737,0.0074147317,0.014375226,0.62794334,866.0103274171357,2.0307932e-06,0.021254113,866.00385,5.913501356477111e-05,100,0.00016280015248017353,866.01056,1999.9840092945099,1.4706297,200.0,98.35385310929477,1.0230308
99.69849425726234,0.01,0.008763778,1.003222,0.007382219,0.01134135,0.87814677,866.0116644143023,3.0546678e-07,0.0030670122,866.0054,5.6307267116708054e-05,100,0.00013725492225695249,866.0118,1999.9864552783965,1.1364243,200.0,99.67883591923415,1.0020185
93.08118918372259,0.009999999,0.004080642,1.0787312,0.007042648,0.015450655,0.41522536,866.0108326044075,7.508192e-06,0.0777403,866.00476,5.188132260056012e-05,100,0.00013785532896681526,866.01154,1999.9848299407959,1.57218,200.0,92.70150147203249,1.0175492
89.87815018878428,0.01,0.0042584212,1.1070071,0.006439447,0.01854872,0.44546497,866.0120406890317,1.1375494e-05,0.12448015,866.0062,4.7456239248467264e-05,100,0.0001433408745294465,866.0126,1999.9866498851777,1.9403447,200.0,90.33365355591908,1.0460801
97.73623742800736,0.009999999,0.0067649297,1.0198182,0.0071687424,0.014960494,0.6788449,866.0121918604157,2.3396144e-06,0.023559112,866.00616,5.1970093802415954e-05,100,0.0001283935012917128,866.0125,1999.9871140193939,1.5012507,200.0,98.05669412281097,1.0034767
91.09081187395385,0.010000002,0.0043607713,1.1120379,0.008076706,0.02380544,0.43555307,866.0113291929906,9.879358e-06,0.098556265,866.00397,7.668476236930396e-05,100,0.00024187923143463108,866.0117,1999.9857177066804,2.3776832,200.0,89.92499289806989,0.9987983
83.8354839336425,0.01,0.0016153941,1.18608,0.007722763,0.023759015,0.15244798,866.0110076911544,1.9476016e-05,0.17345484,866.00366,7.580957904158838e-05,100,0.00023489662273075537,866.01166,1999.98526222229,2.2421858,200.0,84.31134643139998,0.94372004
94.48094642727385,0.01,0.005808104,1.0572815,0.0067059034,0.019286973,0.5961921,866.0126194863154,5.900478e-06,0.06217143,866.0068,4.8869534674160004e-05,100,0.00011864025304985813,866.01294,1999.9879542636872,1.9797754,200.0,94.58219079232212,1.0264832
95.79904109014205,0.01,0.005225981,1.0474656,0.005986955,0.017438738,0.5148246,866.0128055390721,4.4294743e-06,0.042986806,866.00775,3.5781682027954026e-05,100,0.00010392477388495996,866.0131,1999.988206911087,1.7179341,200.0,95.46853237899035,0.9851253
84.45554040986154,0.010000002,0.0029063935,1.1690112,0.0057618944,0.029491263,0.29734507,866.0121614820602,1.8591392e-05,0.19459179,866.00684,3.9770323089051586e-05,100,0.00010225059816428879,866.0128,1999.9873950386047,3.0171692,200.0,85.5423771694684,1.0230722
98.92403372397584,0.01,0.0076153087,1.011378,0.006731636,0.013560842,0.7624606,866.0125236548276,1.0986467e-06,0.01101331,866.0068,4.619062502674208e-05,100,0.00012167915164060803,866.0127,1999.9878566646576,1.3577398,200.0,98.87499537367395,1.0012208
98.82721697639758,0.01,0.007541838,1.0109152,0.006210513,0.0124500105,0.7462913,866.0128819183759,1.1987055e-06,0.011737478,866.00757,3.9279729372291304e-05,100,8.423304114496042e-05,866.01294,1999.9885612487792,1.2319721,200.0,98.92026941437855,0.989535
74.74208117966757,0.01,0.0018956529,1.2556331,0.0074400227,0.041010648,0.20131367,866.012451255827,3.41348e-05,0.3849694,866.00653,4.9872784849170585e-05,100,0.0001119698372697556,866.0134,1999.9881905460359,4.35523,200.0,79.64109798012231,1.0619754
98.59045669612478,0.01,0.007041928,1.0154123,0.006507633,0.013719646,0.7108829,866.0120941590535,1.4441395e-06,0.014717096,866.00665,4.185609503853653e-05,100,0.00010714322354832609,866.01227,1999.98744263649,1.3849989,200.0,98.48216038326835,1.0095004
66.00995430747851,0.010000002,0.00041895336,1.4079149,0.0065485532,0.041689858,0.039839495,866.01270277395,5.201241e-05,0.4703306,866.0071,4.386617552973424e-05,100,0.00017805541465451013,866.0137,1999.9881769466401,3.9644098,200.0,71.02702133348733,0.9509291
92.40864601831558,0.01,0.0047498997,1.0665063,0.006932589,0.018904665,0.49729434,866.011759884481,8.2979595e-06,0.09095561,866.0059,4.80187838755986e-05,100,0.00010586456395685672,866.0119,1999.9875970077514,1.9792383,200.0,93.76409978289841,1.0469575
82.78280595853761,0.010000002,0.0034603532,1.1775123,0.006676744,0.025541,0.33015803,866.0112638220623,2.1008102e-05,0.19124478,866.0052,5.2095728445990595e-05,100,0.0001265736531252634,866.0122,1999.986377286911,2.436909,200.0,84.92480376735894,0.9541165
99.7145134838332,0.01,0.008645015,1.0026001,0.006362088,0.011298075,0.8636692,866.0123429377828,2.8919416e-07,0.0028863768,866.0069,4.1184496556519174e-05,100,9.592315083386663e-05,866.01245,1999.9879986572266,1.1287199,200.0,99.74066690375355,0.9990373
98.55388375399585,0.01,0.0068830224,1.0176433,0.0062510646,0.013605447,0.68447787,866.0122766665471,1.4821649e-06,0.0146574015,866.0069,4.048597339902663e-05,100,9.297340295573794e-05,866.0124,1999.9878279209138,1.3529851,200.0,98.26625577761479,0.9944437
95.59629975612808,0.01,0.00473727,1.0432998,0.0057964185,0.018582892,0.47898915,866.0137190572982,4.6531013e-06,0.047570486,866.0085,3.77196182492585e-05,100,9.00527387261948e-05,866.0141,1999.9900817584992,1.8789309,200.0,95.84972656585198,1.0111079
92.28133079214253,0.01,0.0049353815,1.1108826,0.0061646975,0.01957853,0.48717916,866.012809335856,8.448759e-06,0.08232445,866.0077,3.6967230294366104e-05,100,7.47093297055894e-05,866.013,1999.9891060352325,1.932627,200.0,90.01850997541625,0.9871155
99.29406044586698,0.01,0.007498551,1.0080205,0.0057097464,0.0123655675,0.7543999,866.0127854192859,7.181574e-07,0.0072688917,866.00793,3.345195835485118e-05,100,7.546936252434865e-05,866.0128,1999.9888515472412,1.2440513,200.0,99.20432966894433,1.0060608
97.12123777468595,0.010000002,0.006672997,1.0292286,0.005931247,0.014399955,0.64332426,866.0131996771729,2.9940193e-06,0.0278274,866.0079,3.898434874866247e-05,100,8.580100725881459e-05,866.01355,1999.9896415138244,1.3882579,200.0,97.16014799980773,0.964071
77.84410816399036,0.01,0.002633318,1.2536026,0.0055891634,0.035309948,0.27488032,866.0133890851951,2.8749371e-05,0.3132629,866.0084,3.424055396563674e-05,100,7.514160221136181e-05,866.0141,1999.9898334980012,3.685848,200.0,79.77009467780515,1.0438553
83.92284115930568,0.01,0.001117312,1.1672277,0.006015646,0.025495028,0.11211336,866.0127376630232,1.9350582e-05,0.1948318,866.007,4.618695791857724e-05,100,0.00010933542327234822,866.0136,1999.9888749885558,2.558223,200.0,85.67308344370211,1.0034204
96.5040719791684,0.01,0.0055239177,1.0391139,0.0057339575,0.014378373,0.5545075,866.0128886656144,3.6591541e-06,0.03687238,866.008,3.347088916879353e-05,100,7.451568208437889e-05,866.01306,1999.9892128372192,1.4433444,200.0,96.2358428670237,1.0038301
80.82253171258563,0.01,0.0016857852,1.2483022,0.0056932317,0.03225824,0.16876335,866.0129517793932,2.3967552e-05,0.24020137,866.0076,4.0188690911427336e-05,100,0.00012149155998146181,866.014,1999.9888709545135,3.2293606,200.0,80.1088056192044,1.0010964
78.85114091136114,0.01,0.0019324642,1.3914099,0.0060734283,0.029300625,0.19930218,866.0135710940808,2.709219e-05,0.28816766,866.0089,3.0189979485986495e-05,100,6.003515424166872e-05,866.0143,1999.9904596710205,3.0218818,200.0,71.86954891675731,1.031337
93.90609254245548,0.01,0.00549019,1.0664158,0.006319216,0.016970266,0.5702291,866.0130727491055,6.554898e-06,0.07071148,866.0076,4.049227559057458e-05,100,9.001344364637915e-05,866.0135,1999.989554128647,1.7625874,200.0,93.77205518065351,1.0386328
94.08569209178965,0.01,0.0045026517,1.0777932,0.0060045915,0.018419147,0.44065532,866.0126825820411,6.349575e-06,0.060814336,866.00745,3.924874298219166e-05,100,8.042335693870782e-05,866.0129,1999.989046945572,1.8026034,200.0,92.7821740181182,0.97865736
99.64671021666588,0.01,0.008562544,1.003307,0.0054380423,0.011511091,0.8591137,866.0138550578215,3.5813736e-07,0.0036053322,866.0091,3.163111058761247e-05,100,6.579089053176555e-05,866.014,1999.9907389640807,1.154953,200.0,99.67039152012352,1.0033393
99.19030298750543,0.01,0.008044682,1.0091169,0.005579374,0.013569493,0.79728097,866.0129514399475,8.2455335e-07,0.008098857,866.0082,3.2408397246050906e-05,100,6.564982959380268e-05,866.013,1999.9893884563446,1.344826,200.0,99.09654786732231,0.99106574
