MaxNormIw,AvgEpLen,eRenyi2,AvgDiscRet,AvgNormIw,VarDiscRet,VarJ,VarNormIw,J,VanillaAvgRet,Bound,BatchSize,AvgVanillaIw,ESSClassic,MinVanillaIw,ESSRenyi,VarVanillaIw,MinNormIw,AvgRet,MaxVanillaIw,VarRet
0.32398984,11.8,16.917147,107.94251943073647,0.01,12045.293718095332,710.9252,0.0018399039,444.906,107.94251943073647,219.96695,100,1.4432228,5.204254198945507,9.058482e-14,5.911162318053969,38.323215,6.276565e-16,107.94251943073647,46.758953,12045.293718095332
0.8354224,36.33,28.002659,353.1580254219092,0.009999998,147062.62605149424,2494.2217,0.00703169,2546.6055,353.1580254219092,1290.9973,100,0.69931006,1.4161555193830109,,3.5710894653650884,34.387386,,353.1580254219092,58.42193,147062.62605149424
0.47090957,90.86,11.715865,898.4331587456056,0.010000002,1101633.0658596314,3753.9368,0.0024528934,3156.87,898.4331587456056,1716.501,100,1.5948392,3.9551263576851445,1.9600273e-15,8.535434545043843,62.389633,1.2289811e-17,898.4331587456056,75.1025,1101633.0658596314
0.707372,157.21,19.395334,1562.047088008477,0.01,1421737.6262065587,3810.3945,0.005264935,4505.5547,1562.047088008477,2652.3013,100,0.86074287,1.8824292443882995,,5.155879179143219,39.00676,,1562.047088008477,60.88654,1421737.6262065587
0.17639014,214.26,9.337235,2132.3401058485683,0.010000002,1446389.524765914,2293.4858,0.0009916716,3890.4275,2132.3401058485683,2604.5635,100,1.4008614,9.244239479373759,1.5832436e-24,10.709808114780394,19.460684,1.1301929e-26,2132.3401058485683,24.709814,1446389.524765914
0.26774707,225.87,8.683702,2248.5093269927143,0.01,1841307.0559232873,3865.5283,0.0010693554,3901.2007,2248.5093269927143,2661.1553,100,1.4271549,8.630646011548137,3.1869918e-06,11.515825232205248,21.780323,2.2331086e-08,2248.5093269927143,38.211655,1841307.0559232873
0.19465718,279.7,7.314515,2787.30595386712,0.010000002,1707282.5471493325,2460.9358,0.0010840748,4240.895,2787.30595386712,3102.7988,100,1.408989,8.523449142075263,4.7451948e-08,13.671446219437861,21.521593,3.3678013e-10,2787.30595386712,27.426981,1707282.5471493325
0.27760136,343.77,4.2126384,3429.417231892097,0.010000002,1959416.2344711472,1333.7726,0.0009899114,4422.6797,3429.417231892097,3558.979,100,0.85959035,9.259154806145348,3.2781835e-24,23.73809262120293,7.3144107,3.8136578e-26,3429.417231892097,23.862347,1959416.2344711472
0.3347476,326.56,6.4852395,3256.8572793260155,0.01,2130619.8062072,1527.849,0.0013125199,4630.8813,3256.8572793260155,3559.2441,100,1.4046407,7.145946508128434,4.1774304e-09,15.419630980638773,25.896214,2.9740207e-11,3256.8572793260155,47.02001,2130619.8062072
0.5331783,294.66,6.108249,2937.6920338058235,0.01,2578722.599465045,4857.4336,0.0028416482,4122.8306,2937.6920338058235,3082.8027,100,1.9567659,3.432614618262724,1.5937954e-05,16.371303286896172,108.80478,8.145049e-08,2937.6920338058235,104.33052,2578722.599465045
0.44785807,266.89,6.478066,2659.722140386558,0.009999999,2596520.6414581006,2601.7402,0.0020875186,3898.7957,2659.722140386558,2827.75,100,1.9348706,4.615434796004357,1.6410005e-11,15.436706032443881,78.150925,8.48119e-14,2659.722140386558,86.65474,2596520.6414581006
0.62087065,323.34,7.8013144,3225.107652951042,0.01,2510119.049556707,3662.8896,0.0038524098,4431.5796,3225.107652951042,3256.2239,100,1.4676517,2.5550054945730474,6.0541556e-19,12.81835283941082,82.98097,4.125063e-21,3225.107652951042,91.122185,2510119.049556707
0.4897344,311.48,6.236731,3106.2462033540833,0.010000002,2258718.922023488,4194.6523,0.0024237144,4202.229,3106.2462033540833,3151.3218,100,1.6872886,4.000837186452455,3.2916607e-05,16.034040775502007,69.00177,1.950858e-07,3106.2462033540833,82.63233,2258718.922023488
0.6169181,285.91,6.65266,2850.195313963134,0.009999999,2320850.0914722946,3799.1555,0.0037970417,4421.0566,2850.195313963134,3335.6716,100,2.3463516,2.5912967074799407,2.3785248e-25,15.03158159410518,209.04109,1.013712e-27,2850.195313963134,144.75067,2320850.0914722946
0.5179385,298.01,6.2852316,2972.046415782153,0.009999999,2719169.4145615883,5545.0347,0.0027047673,4005.903,2972.046415782153,2950.916,100,1.3942842,3.6000748189648824,9.9409124e-05,15.910312701093066,52.581455,7.1297603e-07,2972.046415782153,72.21535,2719169.4145615883
0.18807502,292.43,5.0991535,2915.4133322788507,0.01,2698037.543601112,3409.1196,0.0008703791,3755.0217,2915.4133322788507,2804.7766,100,1.1293932,10.398521524855003,6.167667e-15,19.61109812319403,11.101938,5.4610447e-17,2915.4133322788507,21.241066,2698037.543601112
0.29315057,326.05,4.2845783,3252.4254470853652,0.01,2658225.873092172,2115.6047,0.0009958228,4144.952,3252.4254470853652,3273.9114,100,1.2706411,9.209252620284165,0.0026434285,23.33951965697288,16.077843,2.0803896e-05,3252.4254470853652,37.248917,2658225.873092172
0.17567277,280.24,10.803962,2793.307379392533,0.009999998,2379596.9703790876,2172.548,0.0008607768,4207.906,2793.307379392533,2824.729,100,1.436902,10.50234035515084,,9.25586393939327,17.772346,,2793.307379392533,25.242455,2379596.9703790876
0.45342723,322.35,4.7248545,3215.179504810283,0.01,2487253.4617017587,3106.5952,0.0021045823,4401.265,3215.179504810283,3486.5627,100,1.4078803,4.57972657008807,1.0877559e-06,21.164673039089337,41.71549,7.726196e-09,3215.179504810283,63.837124,2487253.4617017587
0.37117007,307.32,10.959498,3064.9242086719405,0.01,2474283.601931009,1982.8385,0.001895419,4628.102,3064.9242086719405,3235.005,100,0.7978391,5.059538092177029,,9.12450518266527,12.065239,,3064.9242086719405,29.613401,2474283.601931009
0.42283437,330.9,6.410103,3301.125208680857,0.010000002,2539987.6179961762,3513.6802,0.0018904214,4267.007,3301.125208680857,3201.594,100,1.3263179,5.072236604390575,1.5925729e-23,15.600373727214839,33.254765,1.2007475e-25,3301.125208680857,56.08128,2539987.6179961762
0.22416751,326.2,5.3274975,3253.4157851942796,0.010000002,2288383.549073722,1761.0591,0.0007646004,4525.372,3253.4157851942796,3554.0872,100,1.1378399,11.6692330123589,4.7123844e-22,18.770539138168008,9.899125,4.1415178e-24,3253.4157851942796,25.506676,2288383.549073722
0.35336906,318.66,4.9345307,3178.0807615382782,0.01,2583890.882608976,2989.5337,0.0014056058,4261.4917,3178.0807615382782,3326.7114,100,1.583181,6.704436222996718,0.000310154,20.265351533914078,35.230976,1.959056e-06,3178.0807615382782,55.944717,2583890.882608976
0.25968066,307.11,8.338939,3062.5832996691065,0.01,2339107.9228727086,1716.4052,0.0015197241,4657.6733,3062.5832996691065,3442.4907,100,0.78437537,6.232367454026802,,11.99193367894894,9.350019,,3062.5832996691065,20.368711,2339107.9228727086
0.28692687,303.5,8.812785,3026.167484633197,0.01,2383120.664248906,1725.9379,0.0013273847,4560.961,3026.167484633197,3311.729,100,0.61769885,7.071580325296265,2.8152686e-10,11.347150567451676,5.0646615,4.557672e-12,3026.167484633197,17.723438,2383120.664248906
0.24967273,317.74,2.6241095,3169.022045063974,0.010000002,2602124.2472049533,3434.1123,0.0006205873,3793.758,3169.022045063974,3112.0828,100,1.195266,13.998124748645434,0.07112291,38.108165740879805,8.866086,0.00059503835,3169.022045063974,29.842531,2602124.2472049533
0.034864116,289.71,1.4474167,2888.294345274439,0.01,2533947.3361545024,1998.444,5.1248204e-05,3183.6582,2888.294345274439,2677.3882,100,0.97768104,66.34126894563738,0.03845517,69.08860630428195,0.48986116,0.0003933304,2888.294345274439,3.4085984,2533947.3361545024
0.01,344.07,1.0,3433.120819949984,0.009999998,2375694.2744378145,1533.6027,3.5044917e-18,3433.1206,3433.120819949984,3012.3105,100,1.0,100.0,1.0,100.0,,0.01,3433.120819949984,1.0,2375694.2744378145
0.01,312.24,1.0,3114.1222207761703,0.009999998,2567533.1469341367,1594.3204,3.5044917e-18,3114.122,3114.1222207761703,2693.3115,100,1.0,100.0,1.0,100.0,,0.01,3114.1222207761703,1.0,2567533.1469341367
0.01,286.27,1.0,2853.4161088663277,0.009999998,2254520.5521132983,1493.9796,3.5044917e-18,2853.416,2853.4161088663277,2432.6062,100,1.0,100.0,1.0,100.0,,0.01,2853.4161088663277,1.0,2254520.5521132983
0.01,329.13,1.0,3283.109169385387,0.009999998,2486582.207950303,1568.9858,3.5044917e-18,3283.1091,3283.109169385387,2862.299,100,1.0,100.0,1.0,100.0,,0.01,3283.109169385387,1.0,2486582.207950303
0.01,302.72,1.0,3018.493706412689,0.009999998,2597544.4040496256,1603.6112,3.5044917e-18,3018.4937,3018.493706412689,2597.6833,100,1.0,100.0,1.0,100.0,,0.01,3018.493706412689,1.0,2597544.4040496256
0.01,308.33,1.0,3074.5504970848374,0.009999998,2394104.873329078,1539.5336,3.5044917e-18,3074.5505,3074.5504970848374,2653.7417,100,1.0,100.0,1.0,100.0,,0.01,3074.5504970848374,1.0,2394104.873329078
0.01,294.43,1.0,2935.2187019403978,0.009999998,2372399.2726353593,1532.539,3.5044917e-18,2935.219,2935.2187019403978,2514.4106,100,1.0,100.0,1.0,100.0,,0.01,2935.2187019403978,1.0,2372399.2726353593
0.01,311.08,1.0,3101.7084952733844,0.009999998,2262602.41922115,1496.6552,3.5044917e-18,3101.7085,3101.7084952733844,2680.9004,100,1.0,100.0,1.0,100.0,,0.01,3101.7084952733844,1.0,2262602.41922115
0.01,286.18,1.0,2852.1078045989766,0.009999998,2277707.4066309594,1501.6426,3.5044917e-18,2852.1074,2852.1078045989766,2431.2979,100,1.0,100.0,1.0,100.0,,0.01,2852.1078045989766,1.0,2277707.4066309594
0.01,314.64,1.0,3138.5263906820383,0.009999998,2429977.035500984,1551.0245,3.5044917e-18,3138.5264,3138.5263906820383,2717.7168,100,1.0,100.0,1.0,100.0,,0.01,3138.5263906820383,1.0,2429977.035500984
0.01,307.42,1.0,3065.7481499561836,0.009999998,2810482.0108905127,1668.0459,3.5044917e-18,3065.7483,3065.7481499561836,2644.9385,100,1.0,100.0,1.0,100.0,,0.01,3065.7481499561836,1.0,2810482.0108905127
