AvgNormIw,IterType,Delta,VanillaAvgRet,ESSRenyi,VarRet,Bound,ESSClassic,eRenyi2,VarNormIw,VarVanillaIw,VarDiscRet,BatchSize,AvgEpLen,MinVanillaIw,MaxNormIw,AvgDiscRet,AvgVanillaIw,MinNormIw,MaxVanillaIw,J,AvgRet,VarJ,EpsThisIter
0.005,2,0.3,2.61357098068,400.0,111.354224087,-1.57992,200.000000102,1.0,2.1793e-19,,111.354224087,400,500.0,1.0,0.005,2.61357098068,1.0,0.005,1.0,2.52407,2.61357098068,12.778,100
0.00333333,2,0.3,2.67739069226,400.0,233.022131617,-0.917278,299.999969474,1.0,5.43914e-20,,233.022131617,400,500.0,1.0,0.00333333,2.67739069226,1.0,0.00333333,1.0,2.57518,2.67739069226,13.6291,100
0.0025,,0.3,-2.56319410037,207.570683484,51.7204381988,-4.0584,46.6221890361,2.40882,4.74913e-05,277.718,76.645994297,500,500.0,0.00102424,0.0402836,-5.3130225303,6.04554,4.23554e-07,97.4145,0.635823,-2.56319410037,21.0273,100
0.002,1,0.3,-4.54870537809,215.674879235,41.2602706965,13.4199,10.5673778656,2.3183,0.000185634,34043.1,41.2602706965,500,500.0,0.00834678,0.0972772,-4.54870537809,27.0842,6.16358e-07,1317.34,17.4619,-4.54870537809,3.12654,100
0.01,2,0.3,-1.80658963051,500.0,72.5852052754,-4.14376,100.0,1.0,3.50449e-18,,72.5852052754,500,500.0,1.0,0.01,-1.80658963051,1.0,0.01,1.0,-1.80659,-1.80658963051,8.47699,100
0.005,2,0.3,-4.40103048474,500.0,114.154655585,-5.22689,200.000000102,1.0,2.1793e-19,,114.154655585,500,500.0,1.0,0.005,-4.40103048474,1.0,0.005,1.0,-3.10381,-4.40103048474,9.7015,100
0.00333333,2,0.3,-0.672356496389,500.0,12.5620001428,-4.02681,299.999969474,1.0,5.43914e-20,,12.5620001428,500,500.0,1.0,0.00333333,-0.672356496389,1.0,0.00333333,1.0,-2.29333,-0.672356496389,8.25865,100
0.0025,2,0.3,0.951066170277,500.0,57.1092061952,-2.98347,400.0,1.0,5.4346e-20,,57.1092061952,500,500.0,1.0,0.0025,0.951066170277,1.0,0.0025,1.0,-1.48223,0.951066170277,8.20135,100
0.002,1,0.3,-2.71376408657,141.457853269,90.7230448163,10.5556,12.6214928213,3.53462,0.00015477,33583.9,90.7230448163,500,500.0,0.0233801,0.0812543,-2.71376408657,29.4613,1.58717e-06,1196.93,13.0801,-2.71376408657,1.7019,100
0.01,2,0.3,-3.39595952955,500.0,28.1687639248,-5.3522,100.0,1.0,3.50449e-18,,28.1687639248,500,500.0,1.0,0.01,-3.39595952955,1.0,0.01,1.0,-3.39596,-3.39595952955,5.28082,100
0.005,2,0.3,3.94505332718,500.0,194.258175411,-2.85257,200.000000102,1.0,2.1793e-19,,194.258175411,500,500.0,1.0,0.005,3.94505332718,1.0,0.005,1.0,0.274547,3.94505332718,11.1164,100
0.00333333,2,0.3,-1.53165933659,500.0,73.7681666403,-2.88081,299.999969474,1.0,5.43914e-20,,73.7681666403,500,500.0,1.0,0.00333333,-1.53165933659,1.0,0.00333333,1.0,-0.327522,-1.53165933659,10.3659,100
0.0025,2,0.3,-2.37518832505,500.0,31.6072398503,-3.05065,400.0,1.0,5.4346e-20,,31.6072398503,500,500.0,1.0,0.0025,-2.37518832505,1.0,0.0025,1.0,-0.839438,-2.37518832505,9.44443,100
0.002,1,0.3,-5.6129330603,81.2299452689,26.3095720159,23.4004,10.4548461988,6.15537,0.000187675,6001.17,26.3095720159,500,500.0,0.0024321,0.0977995,-5.6129330603,11.3096,4.30097e-07,553.035,28.3072,-5.6129330603,4.55588,100
0.01,2,0.3,7.02386936982,500.0,186.182383479,1.73073,100.0,1.0,3.50449e-18,,186.182383479,500,500.0,1.0,0.01,7.02386936982,1.0,0.01,1.0,7.02387,7.02386936982,13.5765,100
0.005,2,0.3,5.73777375622,500.0,132.586158917,2.638,200.000000102,1.0,2.1793e-19,,132.586158917,500,500.0,1.0,0.005,5.73777375622,1.0,0.005,1.0,6.38082,5.73777375622,12.5779,100
0.00333333,2,0.3,2.76597367729,500.0,120.124870374,2.11987,299.999969474,1.0,5.43914e-20,,120.124870374,500,500.0,1.0,0.00333333,2.76597367729,1.0,0.00333333,1.0,5.17587,2.76597367729,12.1661,100
0.0025,2,0.3,-0.905664289861,500.0,155.258563735,1.00892,400.0,1.0,5.4346e-20,,155.258563735,500,500.0,1.0,0.0025,-0.905664289861,1.0,0.0025,1.0,3.65549,-0.905664289861,12.5049,100
0.002,1,0.3,-2.61817229996,131.022285232,57.3171511775,28.4495,13.5236448013,3.81614,0.000144177,4982.29,57.3171511775,500,500.0,0.0138332,0.0784891,-2.61817229996,11.757,2.3532e-06,461.397,33.0738,-2.61817229996,9.86746,100
0.01,2,0.3,-4.13700399504,500.0,257.211869904,-9.44781,100.0,1.0,3.50449e-18,,257.211869904,500,500.0,1.0,0.01,-4.13700399504,1.0,0.01,1.0,-4.137,-4.13700399504,15.9574,100
0.005,2,0.3,-1.38697232763,500.0,87.4913649669,-6.5173,200.000000102,1.0,2.1793e-19,,87.4913649669,500,500.0,1.0,0.005,-1.38697232763,1.0,0.005,1.0,-2.76199,-1.38697232763,13.1346,100
0.00333333,2,0.3,-0.838448621272,500.0,92.6921101655,-5.187,299.999969474,1.0,5.43914e-20,,92.6921101655,500,500.0,1.0,0.00333333,-0.838448621272,1.0,0.00333333,1.0,-2.12081,-0.838448621272,12.1005,100
0.0025,2,0.3,2.11716663722,500.0,263.182894552,-3.71672,400.0,1.0,5.4346e-20,,263.182894552,500,500.0,1.0,0.0025,2.11716663722,1.0,0.0025,1.0,-1.06131,2.11716663722,13.3538,100
0.002,1,0.3,2.53401840919,75.1628966921,117.42739473,27.8414,10.7674240462,6.65222,0.00018211,17041.3,117.42739473,500,500.0,0.00270444,0.096362,2.53401840919,19.347,2.79572e-07,932.159,33.9672,2.53401840919,5.62336,100
0.01,2,0.3,-0.473745664418,500.0,306.89742384,-5.73438,100.0,1.0,3.50449e-18,,306.89742384,500,500.0,1.0,0.01,-0.473745664418,1.0,0.01,1.0,-0.473746,-0.473745664418,17.4307,100
0.005,2,0.3,-2.54712683828,500.0,290.622469949,-6.03568,200.000000102,1.0,2.1793e-19,,290.622469949,500,500.0,1.0,0.005,-2.54712683828,1.0,0.005,1.0,-1.51044,-2.54712683828,17.2292,100
0.00333333,2,0.3,8.70840021003,500.0,181.733329962,-1.79901,299.999969474,1.0,5.43914e-20,,181.733329962,500,500.0,1.0,0.00333333,8.70840021003,1.0,0.00333333,1.0,1.89584,8.70840021003,16.7653,100
0.0025,2,0.3,-4.40354782072,500.0,51.6173128334,-2.87884,400.0,1.0,5.4346e-20,,51.6173128334,500,500.0,1.0,0.0025,-4.40354782072,1.0,0.0025,1.0,0.320995,-4.40354782072,15.1994,100
0.002,1,0.3,-3.13779882133,110.482984799,57.8893111488,19.3631,10.5967066036,4.52558,0.000185108,9786.45,57.8893111488,500,500.0,0.00113361,0.0971413,-3.13779882133,14.5422,1.55906e-07,706.323,25.4516,-3.13779882133,3.88855,100
0.01,2,0.3,10.1279616778,500.0,217.510856564,3.73194,100.0,1.0,3.50449e-18,,217.510856564,500,500.0,1.0,0.01,10.1279616778,1.0,0.01,1.0,10.128,10.1279616778,14.6743,100
0.005,2,0.3,11.5438549838,500.0,143.438751947,6.31324,200.000000102,1.0,2.1793e-19,,143.438751947,500,500.0,1.0,0.005,11.5438549838,1.0,0.005,1.0,10.8359,11.5438549838,13.3855,100
0.00333333,2,0.3,6.73220640864,500.0,152.76362089,5.77526,299.999969474,1.0,5.43914e-20,,152.76362089,500,500.0,1.0,0.00333333,6.73220640864,1.0,0.00333333,1.0,9.46801,6.73220640864,13.1758,100
0.0025,2,0.3,4.7621603178,500.0,379.893373225,5.09354,400.0,1.0,5.4346e-20,,379.893373225,500,500.0,1.0,0.0025,4.7621603178,1.0,0.0025,1.0,8.29154,4.7621603178,15.1122,100
0.002,1,0.3,20.5792488535,116.964397659,212.213515765,35.0357,12.9300094894,4.27481,0.000150981,6778.33,212.213515765,500,500.0,0.000333273,0.0802758,20.5792488535,13.4008,4.97393e-08,537.88,40.9497,20.5792488535,5.35422,100
0.01,2,0.3,26.4069733631,500.0,401.921081996,17.3057,100.0,1.0,3.50449e-18,,401.921081996,500,500.0,1.0,0.01,26.4069733631,1.0,0.01,1.0,26.407,26.4069733631,19.9475,100
0.005,2,0.3,9.54166921031,500.0,306.148459158,11.5387,200.000000102,1.0,2.1793e-19,,306.148459158,500,500.0,1.0,0.005,9.54166921031,1.0,0.005,1.0,17.9743,9.54166921031,20.533,100
0.00333333,2,0.3,-2.43337249073,500.0,107.204989914,5.91713,299.999969474,1.0,5.43914e-20,,107.204989914,500,500.0,1.0,0.00333333,-2.43337249073,1.0,0.00333333,1.0,11.1718,-2.43337249073,20.2237,100
0.0025,2,0.3,18.6654264706,500.0,435.787377281,8.49454,400.0,1.0,5.4346e-20,,435.787377281,500,500.0,1.0,0.0025,18.6654264706,1.0,0.0025,1.0,13.0452,18.6654264706,20.6188,100
0.002,1,0.3,14.4068924178,140.507622539,248.691215703,44.2065,13.4749599641,3.55853,0.000144713,4826.45,248.691215703,500,500.0,0.00106241,0.0786191,14.4068924178,11.5502,1.83963e-07,454.034,51.8845,14.4068924178,6.08836,100
0.01,2,0.3,20.0128669137,500.0,340.443446473,13.3032,100.0,1.0,3.50449e-18,,340.443446473,500,500.0,1.0,0.01,20.0128669137,1.0,0.01,1.0,20.0129,20.0128669137,18.3586,100
0.005,2,0.3,21.432503031,500.0,262.624650849,15.9782,200.000000102,1.0,2.1793e-19,,262.624650849,500,500.0,1.0,0.005,21.432503031,1.0,0.005,1.0,20.7227,21.432503031,17.2923,100
0.00333333,2,0.3,27.6707490908,500.0,430.447290324,17.7807,299.999969474,1.0,5.43914e-20,,430.447290324,500,500.0,1.0,0.00333333,27.6707490908,1.0,0.00333333,1.0,23.0387,27.6707490908,18.765,100
0.0025,2,0.3,10.9533636679,500.0,487.789038166,15.4638,400.0,1.0,5.4346e-20,,487.789038166,500,500.0,1.0,0.0025,10.9533636679,1.0,0.0025,1.0,20.0174,10.9533636679,20.3029,100
0.002,1,0.3,27.0948934717,166.697322337,373.646901603,37.3097,12.0893370457,2.99945,0.000161759,3225.96,373.646901603,500,500.0,0.0234944,0.0909308,27.0948934717,8.93152,5.26101e-06,406.075,44.3634,27.0948934717,7.49539,100
0.01,2,0.3,24.8108189878,500.0,295.529323158,16.5888,100.0,1.0,3.50449e-18,,295.529323158,500,500.0,1.0,0.01,24.8108189878,1.0,0.01,1.0,24.8108,24.8108189878,17.1048,100
0.005,2,0.3,23.9347858897,500.0,659.797996688,15.503,200.000000102,1.0,2.1793e-19,,659.797996688,500,500.0,1.0,0.005,23.9347858897,1.0,0.005,1.0,24.3728,23.9347858897,21.7504,100
0.00333333,2,0.3,20.2602691774,500.0,597.115300621,15.7598,299.999969474,1.0,5.43914e-20,,597.115300621,500,500.0,1.0,0.00333333,20.2602691774,1.0,0.00333333,1.0,23.002,20.2602691774,22.7199,100
0.0025,2,0.3,11.5819941933,500.0,365.926105553,13.8751,400.0,1.0,5.4346e-20,,365.926105553,500,500.0,1.0,0.0025,11.5819941933,1.0,0.0025,1.0,20.147,11.5819941933,22.409,100
0.002,1,0.3,24.0633781224,136.271392392,448.563935866,69.7719,12.7788056432,3.66915,0.000152815,8131.88,448.563935866,500,500.0,0.0147774,0.0807521,24.0633781224,14.5896,2.02575e-06,589.069,80.5174,24.0633781224,10.2369,100
0.01,2,0.3,39.7876854034,500.0,297.36706027,30.7969,100.0,1.0,3.50449e-18,,297.36706027,500,500.0,1.0,0.01,39.7876854034,1.0,0.01,1.0,39.7877,39.7876854034,17.1579,100
0.005,2,0.3,33.8378949417,500.0,495.597689739,28.8715,200.000000102,1.0,2.1793e-19,,495.597689739,500,500.0,1.0,0.005,33.8378949417,1.0,0.005,1.0,36.8128,33.8378949417,20.0342,100
0.00333333,2,0.3,10.0989468019,500.0,389.864545158,21.4241,299.999969474,1.0,5.43914e-20,,389.864545158,500,500.0,1.0,0.00333333,10.0989468019,1.0,0.00333333,1.0,27.9082,10.0989468019,23.5546,100
0.0025,2,0.3,34.8474971562,500.0,581.935730781,24.0276,400.0,1.0,5.4346e-20,,581.935730781,500,500.0,1.0,0.0025,34.8474971562,1.0,0.0025,1.0,29.643,34.8474971562,23.8573,100
0.002,1,0.3,17.8879887617,116.026496163,294.979210421,61.4119,10.9624046635,4.30936,0.000178799,6780.23,294.979210421,500,500.0,0.00071552,0.0955049,17.8879887617,12.316,1.16194e-07,588.118,71.8382,17.8879887617,11.6108,100
0.01,2,0.3,23.8265289455,500.0,233.061135192,15.1994,100.0,1.0,3.50449e-18,,233.061135192,500,500.0,1.0,0.01,23.8265289455,1.0,0.01,1.0,23.8265,23.8265289455,15.1898,100
0.005,2,0.3,21.169694829,500.0,288.301446459,16.1389,200.000000102,1.0,2.1793e-19,,288.301446459,500,500.0,1.0,0.005,21.169694829,1.0,0.005,1.0,22.4981,21.169694829,16.1195,100
0.00333333,2,0.3,34.8707083277,500.0,353.767860601,19.5558,299.999969474,1.0,5.43914e-20,,353.767860601,500,500.0,1.0,0.00333333,34.8707083277,1.0,0.00333333,1.0,26.6223,34.8707083277,17.9997,100
0.0025,2,0.3,30.2674669593,500.0,349.508612625,21.4138,400.0,1.0,5.4346e-20,,349.508612625,500,500.0,1.0,0.0025,30.2674669593,1.0,0.0025,1.0,27.5336,30.2674669593,18.2205,100
0.002,1,0.3,42.9294199962,147.830166235,506.068669132,69.0858,13.1581522384,3.38226,0.000148294,4080.8,506.068669132,500,500.0,0.0177204,0.0795721,42.9294199962,10.4916,3.37801e-06,417.419,79.223,42.9294199962,9.23958,100
0.01,2,0.3,48.0281469456,500.0,453.943892246,36.2297,100.0,1.0,3.50449e-18,,453.943892246,500,500.0,1.0,0.01,48.0281469456,1.0,0.01,1.0,48.0281,48.0281469456,21.1992,100
0.005,2,0.3,33.2322182974,500.0,231.119340803,32.2874,200.000000102,1.0,2.1793e-19,,231.119340803,500,500.0,1.0,0.005,33.2322182974,1.0,0.005,1.0,40.6302,33.2322182974,19.8453,100
0.00333333,2,0.3,41.1891949918,500.0,653.233927955,34.0047,299.999969474,1.0,5.43914e-20,,653.233927955,500,500.0,1.0,0.00333333,41.1891949918,1.0,0.00333333,1.0,40.8165,41.1891949918,21.8676,100
0.0025,2,0.3,26.8528561528,500.0,405.937085259,31.4264,400.0,1.0,5.4346e-20,,405.937085259,500,500.0,1.0,0.0025,26.8528561528,1.0,0.0025,1.0,37.3256,26.8528561528,22.2637,100
0.002,1,0.3,36.8946661335,156.426869548,189.931594128,65.3295,14.4684869595,3.19638,0.000134501,3547.25,189.931594128,500,500.0,0.0121353,0.0758664,36.8946661335,10.271,2.36302e-06,389.612,74.7629,36.8946661335,14.8999,100
0.01,2,0.3,40.3871517341,500.0,226.234148957,30.8803,100.0,1.0,3.50449e-18,,226.234148957,500,500.0,1.0,0.01,40.3871517341,1.0,0.01,1.0,40.3871,40.3871517341,14.9657,100
0.005,2,0.3,42.2981593372,500.0,425.173426309,32.1718,200.000000102,1.0,2.1793e-19,,425.173426309,500,500.0,1.0,0.005,42.2981593372,1.0,0.005,1.0,41.3427,42.2981593372,17.9822,100
0.00333333,2,0.3,30.2815385747,500.0,506.71285319,30.1676,299.999969474,1.0,5.43914e-20,,506.71285319,500,500.0,1.0,0.00333333,30.2815385747,1.0,0.00333333,1.0,37.6556,30.2815385747,20.2479,100
0.0025,2,0.3,40.281821996,500.0,440.248019633,31.8274,400.0,1.0,5.4346e-20,,440.248019633,500,500.0,1.0,0.0025,40.281821996,1.0,0.0025,1.0,38.3122,40.281821996,20.4386,100
0.002,1,0.3,34.4367711559,142.318458208,454.056696495,68.3213,13.4189892897,3.51325,0.000145333,4370.93,454.056696495,500,500.0,0.0487535,0.0787974,34.4367711559,10.9682,8.88999e-06,432.132,79.1929,34.4367711559,11.6819,100
0.01,2,0.3,46.2149711311,500.0,260.986395575,35.3445,100.0,1.0,3.50449e-18,,260.986395575,500,500.0,1.0,0.01,46.2149711311,1.0,0.01,1.0,46.215,46.2149711311,16.0741,100
0.005,2,0.3,48.1810136535,500.0,291.595519442,39.0532,200.000000102,1.0,2.1793e-19,,291.595519442,500,500.0,1.0,0.005,48.1810136535,1.0,0.005,1.0,47.198,48.1810136535,16.5679,100
0.00333333,2,0.3,41.8691221597,500.0,83.9597360162,38.7716,299.999969474,1.0,5.43914e-20,,83.9597360162,500,500.0,1.0,0.00333333,41.8691221597,1.0,0.00333333,1.0,45.4217,41.8691221597,14.7314,100
0.0025,2,0.3,50.3797945558,500.0,681.100397159,40.2041,400.0,1.0,5.4346e-20,,681.100397159,500,500.0,1.0,0.0025,50.3797945558,1.0,0.0025,1.0,46.6612,50.3797945558,18.3287,100
0.002,1,0.3,52.3575544716,138.651432555,333.926154421,69.8823,11.4650458936,3.60617,0.000170785,3225.28,333.926154421,500,500.0,0.00314012,0.093383,52.3575544716,8.69139,7.22583e-07,405.814,80.8497,52.3575544716,11.2356,100
0.01,2,0.3,39.6365162393,500.0,340.246603642,27.9191,100.0,1.0,3.50449e-18,,340.246603642,500,500.0,1.0,0.01,39.6365162393,1.0,0.01,1.0,39.6365,39.6365162393,18.3533,100
0.005,2,0.3,50.6850025227,500.0,516.189068626,36.5116,200.000000102,1.0,2.1793e-19,,516.189068626,500,500.0,1.0,0.005,50.6850025227,1.0,0.005,1.0,45.1608,50.6850025227,21.3179,100
0.00333333,2,0.3,54.09279527,500.0,291.385898542,40.884,299.999969474,1.0,5.43914e-20,,291.385898542,500,500.0,1.0,0.00333333,54.09279527,1.0,0.00333333,1.0,48.1381,54.09279527,20.417,100
0.0025,2,0.3,51.272843508,500.0,403.215934742,42.2871,400.0,1.0,5.4346e-20,,403.215934742,500,500.0,1.0,0.0025,51.272843508,1.0,0.0025,1.0,48.9218,51.272843508,20.3539,100
0.002,1,0.3,43.3285408425,148.865724685,378.160031856,67.0271,15.5393837055,3.35873,0.000124955,1602.33,378.160031856,500,500.0,0.0132245,0.0731641,43.3285408425,7.16191,3.69302e-06,261.997,77.9026,43.3285408425,8.43906,100
0.01,2,0.3,56.5294650731,500.0,308.497741502,43.7048,100.0,1.0,3.50449e-18,,308.497741502,500,500.0,1.0,0.01,56.5294650731,1.0,0.01,1.0,56.5295,56.5294650731,17.4761,100
0.005,2,0.3,49.6525379276,500.0,431.394045738,43.5899,200.000000102,1.0,2.1793e-19,,431.394045738,500,500.0,1.0,0.005,49.6525379276,1.0,0.005,1.0,53.091,49.6525379276,19.444,100
0.00333333,2,0.3,49.7401850739,500.0,451.857379589,44.2164,299.999969474,1.0,5.43914e-20,,451.857379589,500,500.0,1.0,0.00333333,49.7401850739,1.0,0.00333333,1.0,51.9741,49.7401850739,20.0912,100
0.0025,2,0.3,55.8300566517,500.0,332.052041099,46.1576,400.0,1.0,5.4346e-20,,332.052041099,500,500.0,1.0,0.0025,55.8300566517,1.0,0.0025,1.0,52.9381,55.8300566517,19.6904,100
0.002,1,0.3,49.5575748819,171.352887009,417.03493508,72.3325,13.4849673792,2.91795,0.000144602,2768.47,417.03493508,500,500.0,0.0257965,0.0786044,49.5575748819,8.75109,5.8956e-06,343.937,82.692,49.5575748819,7.88048,100
0.01,2,0.3,46.4341253524,500.0,464.858384551,34.9154,100.0,1.0,3.50449e-18,,464.858384551,500,500.0,1.0,0.01,46.4341253524,1.0,0.01,1.0,46.4341,46.4341253524,21.4525,100
0.005,2,0.3,51.7163716123,500.0,190.394224084,39.8033,200.000000102,1.0,2.1793e-19,,190.394224084,500,500.0,1.0,0.005,51.7163716123,1.0,0.005,1.0,49.0752,51.7163716123,18.2023,100
0.00333333,2,0.3,67.0330929968,500.0,264.477316092,47.2787,299.999969474,1.0,5.43914e-20,,264.477316092,500,500.0,1.0,0.00333333,67.0330929968,1.0,0.00333333,1.0,55.0612,67.0330929968,19.4891,100
0.0025,2,0.3,50.4809402434,500.0,348.756298764,47.1763,400.0,1.0,5.4346e-20,,348.756298764,500,500.0,1.0,0.0025,50.4809402434,1.0,0.0025,1.0,53.9161,50.4809402434,19.368,100
0.002,1,0.3,54.3176086696,166.476334846,458.988514324,68.3346,15.5089934759,3.00343,0.000125208,1211.36,458.988514324,500,500.0,2.23578e-05,0.0732558,54.3176086696,6.22088,7.18798e-09,227.858,78.7819,54.3176086696,9.548,100
0.01,2,0.3,51.6263069336,500.0,556.472423708,38.1838,100.0,1.0,3.50449e-18,,556.472423708,500,500.0,1.0,0.01,51.6263069336,1.0,0.01,1.0,51.6263,51.6263069336,23.4714,100
0.005,2,0.3,47.5365688716,500.0,372.448319014,40.0762,200.000000102,1.0,2.1793e-19,,372.448319014,500,500.0,1.0,0.005,47.5365688716,1.0,0.005,1.0,49.5814,47.5365688716,21.5406,100
0.00333333,2,0.3,64.3648596087,500.0,240.654214099,46.4117,299.999969474,1.0,5.43914e-20,,240.654214099,500,500.0,1.0,0.00333333,64.3648596087,1.0,0.00333333,1.0,54.5092,64.3648596087,20.9121,100
0.0025,2,0.3,69.2137218281,500.0,82.093955082,51.1727,400.0,1.0,5.4346e-20,,82.093955082,500,500.0,1.0,0.0025,69.2137218281,1.0,0.0025,1.0,58.1854,69.2137218281,19.7192,100
0.002,1,0.3,61.6920164864,192.840375144,193.493329225,76.7965,13.6779447856,2.59282,0.000142506,9917.04,193.493329225,500,500.0,0.00403816,0.0780442,61.6920164864,16.6842,4.8407e-07,651.052,86.8963,61.6920164864,6.85097,100
0.01,2,0.3,55.7158888075,500.0,808.453968204,41.7242,100.0,1.0,3.50449e-18,,808.453968204,500,500.0,1.0,0.01,55.7158888075,1.0,0.01,1.0,55.7159,55.7158888075,28.2908,100
0.005,2,0.3,63.9145795642,500.0,85.9738774118,49.9216,200.000000102,1.0,2.1793e-19,,85.9738774118,500,500.0,1.0,0.005,63.9145795642,1.0,0.005,1.0,59.8152,63.9145795642,21.437,100
0.00333333,2,0.3,63.628634991,500.0,391.333833771,53.0083,299.999969474,1.0,5.43914e-20,,391.333833771,500,500.0,1.0,0.00333333,63.628634991,1.0,0.00333333,1.0,61.0864,63.628634991,20.946,100
0.0025,2,0.3,62.4592852815,500.0,98.4475922679,54.4338,400.0,1.0,5.4346e-20,,98.4475922679,500,500.0,1.0,0.0025,62.4592852815,1.0,0.0025,1.0,61.4296,62.4592852815,18.8088,100
0.002,1,0.3,67.4790921941,184.62876637,357.440826741,79.1743,11.7033577866,2.70814,0.000167226,4713.33,357.440826741,500,500.0,0.0322429,0.0924227,67.4790921941,10.618,6.07327e-06,490.671,89.8372,67.4790921941,10.1073,100
0.01,2,0.3,63.3845037494,500.0,164.620882136,51.2076,100.0,1.0,3.50449e-18,,164.620882136,500,500.0,1.0,0.01,63.3845037494,1.0,0.01,1.0,63.3845,63.3845037494,12.7662,100
0.005,2,0.3,61.8017000691,500.0,128.452440522,53.9812,200.000000102,1.0,2.1793e-19,,128.452440522,500,500.0,1.0,0.005,61.8017000691,1.0,0.005,1.0,62.5931,61.8017000691,12.0705,100
0.00333333,2,0.3,63.4315143161,500.0,100.269300369,55.841,299.999969474,1.0,5.43914e-20,,100.269300369,500,500.0,1.0,0.00333333,63.4315143161,1.0,0.00333333,1.0,62.8726,63.4315143161,11.4183,100
0.0025,2,0.3,64.4203557229,500.0,321.675110664,56.789,400.0,1.0,5.4346e-20,,321.675110664,500,500.0,1.0,0.0025,64.4203557229,1.0,0.0025,1.0,63.2595,64.4203557229,13.3359,100
0.002,1,0.3,60.2211464295,220.527903644,584.064627747,73.3268,13.7279688764,2.26729,0.000141972,6677.62,584.064627747,500,500.0,0.00140635,0.0779044,60.2211464295,13.7164,2.05061e-07,534.283,82.0412,60.2211464295,5.43462,100
0.01,2,0.3,68.5190600432,500.0,63.200046997,56.6962,100.0,1.0,3.50449e-18,,63.200046997,500,500.0,1.0,0.01,68.5190600432,1.0,0.01,1.0,68.5191,68.5190600432,7.91,100
0.005,2,0.3,60.4363919008,500.0,477.56214042,55.2569,200.000000102,1.0,2.1793e-19,,477.56214042,500,500.0,1.0,0.005,60.4363919008,1.0,0.005,1.0,64.4777,60.4363919008,16.8526,100
0.00333333,2,0.3,71.0703547856,500.0,202.763102954,58.8012,299.999969474,1.0,5.43914e-20,,202.763102954,500,500.0,1.0,0.00333333,71.0703547856,1.0,0.00333333,1.0,66.6753,71.0703547856,16.3067,100
0.0025,2,0.3,71.2902493578,500.0,120.588947152,61.0098,400.0,1.0,5.4346e-20,,120.588947152,500,500.0,1.0,0.0025,71.2902493578,1.0,0.0025,1.0,67.829,71.2902493578,15.2732,100
