AvgRet,VarNormIw,AvgVanillaIw,VarVanillaIw,AvgNormIw,Bound,VarJ,ESSClassic,J,AvgEpLen,VarDiscRet,MaxNormIw,ESSRenyi,MinNormIw,VarRet,MinVanillaIw,BatchSize,AvgDiscRet,MaxVanillaIw,eRenyi2
70.55286922743636,0.0068221875,0.009497432,0.006153695,0.01,90.77646,687.34265,1.4590096403515334,438.52808,8.06,5523.767704460462,0.80470955,nan,,5523.767704460462,,100,3.197442310920451e-15,0.76426744,nan
481.57379523563657,0.010000002,3.6398173e-20,1.3248268e-37,0.01,715.574,4.5838718e-08,1.0,4518.3564,49.15,468611.9288685303,1.0,3.105069340807319e-16,,468611.9288685303,,100,1.6200374375330283e-14,3.6398172e-18,3.22054e+17
836.5240310609971,0.0013402135,0.14831546,0.2948131,0.01,2779.0698,425.2757,7.008634852051789,4102.667,84.6,1687362.8119902704,0.16847533,nan,,1687362.8119902704,,100,-1.716671249596402e-13,2.4987495,nan
4961.858921167159,4.046786e-06,0.99447596,0.040022,0.01,-289.96622,43.163322,96.14800268745732,33.807056,496.2,145183.93859694645,0.012717805,96.47749263187579,0.0011282149,145183.93859694645,0.112198256,100,-2.955857780762017e-13,1.2647551,1.0365112
4999.961174856007,8.271362e-06,0.99441344,0.08179205,0.010000002,-0.052985623,0.03011472,92.43112368394864,0.008280911,500.0,0.005904604104208728,0.015107725,92.6361375341535,0.0014095241,0.005904604104208731,0.14016497,100,2.4556356947869064e-13,1.5023324,1.0794923
4999.975380227136,2.9789622e-05,1.0169094,0.3080559,0.01,-0.007953621,0.021922445,77.22500722149762,0.0029464532,500.0,0.0006393645599591304,0.034728646,76.90511789934062,0.001151638,0.0006393645599591305,0.11711114,100,-2.9103830456733704e-13,3.5315883,1.3003036
4999.967744366306,0.00050036283,0.653884,2.1393726,0.01,0.002253892,0.031319905,16.796583710525006,0.018185489,500.0,0.0007790888591359405,0.11162709,0.8224018158696345,2.7639897e-18,0.0007790888591359402,1.8073285e-16,100,-1.8189894035458566e-13,7.299116,121.59506
4980.777969250443,5.0269437e-06,1.0134599,0.051631782,0.01,-148.35976,36.639626,95.2592579698377,15.548086,498.09,36864.04094859013,0.012965257,94.36664747522268,0.0019019588,36864.04094859014,0.19275591,100,4.092726157978177e-14,1.3139769,1.0596964
4999.978248254634,0.0001666057,0.7751724,1.0011208,0.010000002,0.0005435664,0.01907274,37.74444135797202,0.0109835435,500.0,0.0004907161972780173,0.057349015,26.596792053145087,6.5412293e-09,0.0004907161972780174,5.070581e-07,100,1.8189894035458565e-14,4.4455376,3.759852
4999.982444900741,0.00010469867,0.83609,0.73189247,0.01,-0.0029702415,0.015615498,49.103455990659484,0.0036384999,500.0,0.0002511975043030219,0.060212348,17.113013017595424,9.268098e-05,0.0002511975043030219,0.0077489642,100,8.276401786133647e-13,5.034294,5.8435063
4999.982598234368,0.0002689058,0.7211836,1.3985949,0.010000002,-0.0002715881,0.0197783,27.30623360252266,0.0074369316,500.0,0.00027947421435267134,0.09582415,0.17949061212828057,6.056058e-13,0.00027947421435267145,4.3675296e-11,100,1.546140993013978e-13,6.910681,557.1322
4889.0832048560915,2.3871251e-05,1.0256133,0.25109753,0.009999999,-99.39754,37.71975,80.88486454148268,101.715195,488.99,175583.73373416363,0.017441662,76.33991734081874,0.0002491333,175583.73373416363,0.02555144,100,-9.549694368615746e-14,1.78884,1.3099307
4999.979276714805,0.00030550032,0.69114584,1.4593221,0.01,0.0007414371,0.018260272,24.848095925666495,0.009374596,500.0,0.00033623424551600925,0.0853702,6.154697874661282,3.2339225e-12,0.0003362342455160092,2.2351121e-10,100,-6.366462912410498e-14,5.900326,16.247751
4967.0782583193,8.268441e-06,0.9753399,0.07865668,0.01,-135.72253,28.617994,92.4336193277263,29.47686,496.73,55103.23769130687,0.013013238,95.07349187740444,0.00047784622,55103.23769130689,0.046606246,100,2.9103830456733704e-13,1.269233,1.0518179
4999.980418727402,0.00016792091,0.600221,0.60496056,0.01,-0.0030401521,0.021646505,37.55986321527419,0.0060513304,500.0,0.000344682298710097,0.07921448,0.08724051086390364,8.5803995e-09,0.000344682298710097,5.150136e-07,100,-2.091837814077735e-13,4.7546196,1146.2565
4999.9808249757225,0.0003729752,0.5833353,1.2691602,0.009999999,-0.0002700854,0.021179073,21.310806294356855,0.009971664,500.0,0.0002942138411604484,0.09901935,5.390162414872706,9.729735e-08,0.0002942138411604484,5.6756976e-06,100,-6.002665031701327e-13,5.776148,18.552317
4999.978999523389,0.0005476152,0.5839173,1.8671454,0.01,-0.0028976295,0.022127919,15.572951213038774,0.00866512,500.0,0.00040921657798395557,0.16195522,nan,9.3904186e-05,0.0004092165779839556,0.005483228,100,9.913492249324919e-13,9.456846,nan
4999.976890262187,4.892334e-05,0.8765776,0.3759212,0.010000002,-0.0067561744,0.019122517,67.36994812658756,0.0056226794,500.0,0.0005727458276659617,0.027066505,62.2820545945649,5.752426e-05,0.0005727458276659617,0.0050424477,100,4.4565240386873483e-13,2.372589,1.6055989
4999.979610050305,0.00019946328,1.0165993,2.0614016,0.01,-0.002679564,0.024342753,33.6169877724098,0.00563992,500.0,0.00037284725272417144,0.09364922,28.906064030630212,3.86755e-06,0.0003728472527241715,0.00039317485,100,-8.003553375601769e-13,9.520374,3.4594817
4997.883721795828,4.2814104e-06,1.0011144,0.042909585,0.01,-15.972173,2.0984151,95.93375577813366,1.8910267,499.8,440.94702996503975,0.012478208,95.6125042699378,0.0009950774,440.94702996503975,0.099618636,100,-2.7284841053187846e-13,1.2492114,1.0458883
4999.980953133558,0.00023466797,0.8175191,1.5683743,0.010000002,-0.0002810252,0.022526003,30.091359087129934,0.006528846,500.0,0.000310463780859157,0.08223299,13312.769507369843,3.660008e-15,0.0003104637808591569,2.992127e-13,100,-1.8189894035458565e-14,6.7227044,0.007511585
