eRenyi2,ESSRenyi,VarDiscRet,J,AvgVanillaIw,VarJ,VarVanillaIw,AvgDiscRet,Bound,AvgEpLen,IterType,Delta,MaxNormIw,VarNormIw,ESSClassic,MaxVanillaIw,VanillaAvgRet,MinVanillaIw,AvgNormIw,AvgRet,VarRet,EpsThisIter,MinNormIw,BatchSize
1.0,100.0,0.018043935349701206,4999.873,1.0000019,0.13363455,5.0209465e-08,4999.872298500652,4387.5005,500.0,1,0.4,0.010004436,5.0208015e-12,100.0,1.0004455,4999.872298500652,0.9991374,0.01,4999.872298500652,0.018043935349701206,100,0.009991355,100
1.0033685,99.66428117832471,4095.512210859792,4995.8496,1.0022664,40.332012,0.0036968945,4993.488236727897,4382.447,499.37,1,0.4,0.010725404,3.680193e-07,99.63699011393467,1.0749713,4993.488236727897,0.63247,0.01,4993.488236727897,4095.512210859792,100,0.0063103978,100
1.0000662,99.99338432213082,99.92532783410263,4998.8906,0.9991027,9.544585,8.800016e-05,4998.848373993393,4386.498,499.91,1,0.4,0.010119845,8.815821e-09,99.99126088873304,1.0110765,4998.848373993393,0.9583454,0.01,4998.848373993393,99.92532783410263,100,0.009592061,100
1.0,100.0,0.02622318309948954,4999.875,1.0000106,0.16107967,2.722168e-08,4999.874817085999,4387.5024,500.0,1,0.4,0.010003073,2.722042e-12,99.9999847413745,1.0003179,4999.874817085999,0.9994435,0.01,4999.874817085999,0.02622318309948954,100,0.009994329,100
1.0157043,98.45385368784949,57151.572563738824,4992.806,1.0016769,71.0453,0.020912796,4975.9843380040165,4375.644,497.62,1,0.4,0.011547207,2.0842836e-06,97.97825455898196,1.1566571,4975.9843380040165,0.29704309,0.01,4975.9843380040165,57151.572563738824,100,0.002965458,100
1.0411395,96.04860980630113,193196.54052671534,4977.8267,1.0016783,166.5099,0.048464037,4943.6745013700365,4352.985,494.4,1,0.4,0.0131685445,4.8301763e-06,95.43636163543172,1.3190646,4943.6745013700365,0.36299533,0.009999999,4943.6745013700365,193196.54052671534,100,0.003623871,100
1.0,100.0,0.019190508843657583,4999.8774,1.0,0.13782686,,4999.877396831956,4387.505,500.0,1,0.4,0.01,3.5044917e-18,100.0,1.0,4999.877396831956,1.0,0.009999998,4999.877396831956,0.019190508843657583,100,0.01,100
1.000002,99.99979734461846,0.010807575354540234,4999.901,1.0000268,0.10343264,1.5088698e-07,4999.900257043228,4387.528,500.0,1,0.4,0.0100075,1.5087756e-11,99.99999237081079,1.0007769,4999.900257043228,0.998424,0.01,4999.900257043228,0.010807575354540234,100,0.009983972,100
1.0,100.0,0.007860199527017374,4999.9077,1.0,0.08821251,,4999.907522307312,4387.535,500.0,1,0.4,0.01,3.5044917e-18,100.0,1.0,4999.907522307312,1.0,0.009999998,4999.907522307312,0.007860199527017374,100,0.01,100
1.0192293,98.1133496648797,91813.97630612527,4993.636,0.9814747,62.787323,0.02319164,4969.594901822911,4375.4043,496.98,1,0.4,0.0117846355,2.407538e-06,97.6720030508414,1.1566322,4969.594901822911,0.20275648,0.010000002,4969.594901822911,91813.97630612527,100,0.002065835,100
1.0045193,99.55009891985054,5626.93850626882,4996.0356,1.0056564,38.60214,0.0057259775,4992.39562060284,4382.2812,499.26,1,0.4,0.010821518,5.6617455e-07,99.44259526250491,1.0882728,4992.39562060284,0.5175795,0.010000002,4992.39562060284,5626.93850626882,100,0.0051466837,100
1.0000006,99.99994039539075,0.015074520026397802,4999.899,1.0000241,0.12203486,7.579554e-07,4999.897997289086,4387.5264,500.0,1,0.4,0.010015045,7.579277e-11,99.99990463492844,1.0015286,4999.897997289086,0.9969749,0.010000002,4999.897997289086,0.015074520026397802,100,0.009969509,100
1.0000006,99.99994039539075,0.032801861235479145,4999.8794,0.99993235,0.17972735,1.159902e-06,4999.878641771929,4387.507,500.0,1,0.4,0.0100151375,1.1600591e-10,99.99989318133342,1.001446,4999.878641771929,0.99534583,0.01,4999.878641771929,0.032801861235479145,100,0.009954132,100
1.0,100.0,0.013544275146147615,4999.895,1.0,0.11580892,,4999.894863115685,4387.5225,500.0,1,0.4,0.01,3.5044917e-18,100.0,1.0,4999.894863115685,1.0,0.009999998,4999.894863115685,0.013544275146147615,100,0.01,100
1.0,100.0,0.020050594601346228,4999.88,1.0,0.14089845,,4999.879968844851,4387.5073,500.0,1,0.4,0.01,3.5044917e-18,100.0,1.0,4999.879968844851,1.0,0.009999998,4999.879968844851,0.020050594601346228,100,0.01,100
1.0000005,99.99995231630692,0.010504793448434108,4999.8867,0.99996024,0.101954125,5.435768e-07,4999.88621417996,4387.514,500.0,1,0.4,0.010031786,5.436254e-11,99.99994659213675,1.0031387,4999.88621417996,0.99791235,0.01,4999.88621417996,0.010504793448434108,100,0.00997952,100
1.0052063,99.4820619139635,9025.906254079875,4994.2607,0.9964922,56.36621,0.0075124176,4990.402177452948,4380.2964,499.06,1,0.4,0.010922313,7.5654e-07,99.25660282065796,1.0884,4990.402177452948,0.59175104,0.01,4990.402177452948,9025.906254079875,100,0.005938341,100
1.0,100.0,0.014449438475320224,4999.8945,1.0,0.1196017,,4999.894347999344,4387.522,500.0,1,0.4,0.01,3.5044917e-18,100.0,1.0,4999.894347999344,1.0,0.009999998,4999.894347999344,0.014449438475320224,100,0.01,100
1.0,100.0,0.012717242234524919,4999.8926,0.99999994,0.11222053,1.8470367e-09,4999.892097964091,4387.52,500.0,1,0.4,0.0100006,1.8470971e-13,100.00002288818926,1.0000598,4999.892097964091,0.99985313,0.009999999,4999.892097964091,0.012717242234524919,100,0.009998532,100
1.0,100.0,0.013535438154797597,4999.8936,1.0000142,0.11572561,3.8990382e-08,4999.893123300288,4387.521,500.0,1,0.4,0.010007309,3.8988656e-12,100.00003433179704,1.000745,4999.893123300288,0.99960965,0.009999999,4999.893123300288,0.013535438154797597,100,0.009995955,100
1.0000001,99.99998807907247,0.013043413755857313,4999.8853,0.99988675,0.113609254,3.557369e-07,4999.884576307996,4387.5127,500.0,1,0.4,0.010010291,3.5581597e-11,99.99995803359184,1.0009158,4999.884576307996,0.9973184,0.01,4999.884576307996,0.013043413755857313,100,0.009974313,100
1.0000004,99.99996423722592,0.011953685944237465,4999.895,0.99995697,0.10865856,9.4484153e-07,4999.894532607662,4387.5225,500.0,1,0.4,0.010021016,9.449164e-11,99.9999008136769,1.0020585,4999.894532607662,0.99444354,0.01,4999.894532607662,0.011953685944237465,100,0.009944864,100
1.0000004,99.99996423722592,0.022226131511630744,4999.8633,0.99990344,0.14821137,6.223707e-07,4999.8622282054275,4387.4907,500.0,1,0.4,0.010013569,6.224975e-11,99.99992751379006,1.0012602,4999.8622282054275,0.9973763,0.010000002,4999.8622282054275,0.022226131511630744,100,0.0099747265,100
1.0,100.0,0.010607560784530339,4999.8867,0.9999916,0.10246037,3.99508e-08,4999.886347973009,4387.514,500.0,1,0.4,0.0100046415,3.9951454e-12,99.99998092635633,1.0004557,4999.886347973009,0.9992956,0.01,4999.886347973009,0.010607560784530339,100,0.00999304,100
1.0,100.0,0.04486328597789437,4999.851,0.9999795,0.21067466,1.36978e-08,4999.850880132357,4387.4785,500.0,1,0.4,0.010001353,1.3699009e-12,99.99999618522455,1.0001148,4999.850880132357,0.99939555,0.010000002,4999.850880132357,0.04486328597789437,100,0.00999416,100
1.0,100.0,0.010670982062197222,4999.896,1.0,0.102784686,,4999.8957565934525,4387.5234,500.0,1,0.4,0.01,3.5044917e-18,100.0,1.0,4999.8957565934525,1.0,0.009999998,4999.8957565934525,0.010670982062197222,100,0.01,100
1.0,100.0,0.0066772243255920835,4999.903,1.000005,0.08130279,3.8615573e-09,4999.902516524789,4387.5303,500.0,1,0.4,0.0100014,3.8613142e-13,99.99998092661099,1.000145,4999.902516524789,0.99979854,0.010000002,4999.902516524789,0.0066772243255920835,100,0.009997936,100
1.0000015,99.99984502816375,0.010731587341216292,4999.905,0.99996597,0.103007376,1.5251728e-06,4999.9037967106615,4387.5317,500.0,1,0.4,0.010034262,1.5252775e-10,99.99985122191016,1.0033921,4999.9037967106615,0.9969888,0.01,4999.9037967106615,0.010731587341216292,100,0.009970227,100
1.0213779,97.90695288563562,152154.01035717918,4994.595,0.9758041,53.272957,0.033245493,4960.889020173816,4375.712,496.11,1,0.4,0.011743145,3.491464e-06,96.65893266673088,1.1459008,4960.889020173816,0.13276203,0.01,4960.889020173816,152154.01035717918,100,0.0013605398,100
1.000001,99.99990463265931,0.013447239493297907,4999.8877,1.0000592,0.11534284,8.0642246e-07,4999.886850404254,4387.515,500.0,1,0.4,0.010027381,8.063241e-11,99.99991608168769,1.0027975,4999.886850404254,0.99763876,0.01,4999.886850404254,0.013447239493297907,100,0.009975797,100
1.0000002,99.99997615814777,0.013052731647822424,4999.8896,1.0000238,0.11359247,4.1586722e-07,4999.889274406474,4387.517,500.0,1,0.4,0.010009506,4.1584593e-11,99.99993515172166,1.0009744,4999.889274406474,0.9971394,0.010000002,4999.889274406474,0.013052731647822424,100,0.009971157,100
1.0,100.0,0.009620467559036503,4999.904,1.0,0.09758987,,4999.903453800809,4387.5312,500.0,1,0.4,0.01,3.5044917e-18,100.0,1.0,4999.903453800809,1.0,0.009999998,4999.903453800809,0.009620467559036503,100,0.01,100
1.0208158,97.96086146993235,152147.89316535293,4994.8794,0.99255145,50.30573,0.033106916,4960.878549693877,4376.1665,496.11,1,0.4,0.011738579,3.3605681e-06,96.78015826577837,1.1651143,4960.878549693877,0.12751289,0.01,4960.878549693877,152147.89316535293,100,0.001284698,100
1.0000004,99.99996423722592,0.021150637277385028,4999.886,0.99990344,0.14447322,6.6422734e-07,4999.885757170403,4387.5137,500.0,1,0.4,0.010011492,6.643485e-11,99.99994658910082,1.0010525,4999.885757170403,0.99652493,0.01,4999.885757170403,0.021150637277385028,100,0.009966212,100
1.0,100.0,0.00986226740198453,4999.9014,1.0,0.09880094,,4999.901801859552,4387.529,500.0,1,0.4,0.01,3.5044917e-18,100.0,1.0,4999.901801859552,1.0,0.009999998,4999.901801859552,0.00986226740198453,100,0.01,100
1.0,100.0,0.01435218930225035,4999.8765,1.0,0.119209975,,4999.876385193028,4387.504,500.0,1,0.4,0.01,3.5044917e-18,100.0,1.0,4999.876385193028,1.0,0.009999998,4999.876385193028,0.01435218930225035,100,0.01,100
1.0000021,99.99978542373924,0.009892475801286802,4999.906,1.0000064,0.0988772,4.798414e-07,4999.904508986545,4387.5327,500.0,1,0.4,0.0100221215,4.7983246e-11,99.99994659460194,1.0022186,4999.904508986545,0.9975225,0.01,4999.904508986545,0.009892475801286802,100,0.0099751605,100
1.0,100.0,0.011679320994267547,4999.8955,1.0,0.10751726,,4999.895648709982,4387.523,500.0,1,0.4,0.01,3.5044917e-18,100.0,1.0,4999.895648709982,1.0,0.009999998,4999.895648709982,0.011679320994267547,100,0.01,100
1.0389233,96.25349966495011,249989.98739246122,4979.075,1.0381912,208.4396,0.030931665,4949.900651683945,4354.899,495.01,1,0.4,0.013097254,2.8697796e-06,97.23741279153838,1.3597453,4949.900651683945,0.43238717,0.009999999,4949.900651683945,249989.98739246122,100,0.0041648126,100
1.0,100.0,0.016297893289839056,4999.8794,1.0,0.12703748,,4999.879258012357,4387.507,500.0,1,0.4,0.01,3.5044917e-18,100.0,1.0,4999.879258012357,1.0,0.009999998,4999.879258012357,0.016297893289839056,100,0.01,100
1.0,100.0,0.04083792003480874,4999.8726,1.0,0.20109595,,4999.872619372884,4387.5,500.0,1,0.4,0.01,3.5044917e-18,100.0,1.0,4999.872619372884,1.0,0.009999998,4999.872619372884,0.04083792003480874,100,0.01,100
1.0000001,99.99998807907247,0.023209913105384537,4999.8887,0.99996644,0.15149973,1.2875932e-07,4999.888252503018,4387.516,500.0,1,0.4,0.010005597,1.2876761e-11,100.0,1.0005261,4999.888252503018,0.99870086,0.010000002,4999.888252503018,0.023209913105384537,100,0.009987344,100
1.0000026,99.9997377402508,0.011091287412787986,4999.8965,0.99988836,0.104640625,4.7387325e-06,4999.895879404747,4387.5234,500.0,1,0.4,0.010055785,4.739806e-10,99.99953455660632,1.0054662,4999.895879404747,0.99469167,0.01,4999.895879404747,0.011091287412787986,100,0.009948027,100
1.0058479,99.41860685611563,8099.307834094963,4996.366,0.9905855,35.393967,0.009272319,4990.901522251364,4382.206,499.11,1,0.4,0.010896694,9.449405e-07,99.07318732118735,1.0794107,4990.901522251364,0.38914457,0.01,4990.901522251364,8099.307834094963,100,0.00392843,100
1.0,100.0,0.012042951966349713,4999.8945,1.0000073,0.109191604,7.0396817e-09,4999.894046092707,4387.522,500.0,1,0.4,0.010001703,7.039749e-13,100.00001525867906,1.0001776,4999.894046092707,0.99972004,0.010000002,4999.894046092707,0.012042951966349713,100,0.009997128,100
1.0,100.0,0.009934279074390161,4999.8833,1.0,0.09917911,,4999.883073016412,4387.5107,500.0,1,0.4,0.01,3.5044917e-18,100.0,1.0,4999.883073016412,1.0,0.009999998,4999.883073016412,0.009934279074390161,100,0.01,100
1.0,100.0,0.01093351758935998,4999.9067,1.0,0.10405537,,4999.906717170546,4387.534,500.0,1,0.4,0.01,3.5044917e-18,100.0,1.0,4999.906717170546,1.0,0.009999998,4999.906717170546,0.01093351758935998,100,0.01,100
1.0235214,97.70191196750028,168159.5539483904,4993.6895,1.0192655,62.267704,0.02144299,4958.882580297049,4374.1567,495.91,1,0.4,0.01139073,2.0640043e-06,97.99754371317896,1.1610178,4958.882580297049,0.15421765,0.01,4958.882580297049,168159.5539483904,100,0.0015130272,100
1.0000001,99.99998807907247,0.007322467898949953,4999.912,0.99997956,0.08508861,7.685912e-07,4999.911555688731,4387.5396,500.0,1,0.4,0.010026707,7.6862836e-11,99.99991607499699,1.0026503,4999.911555688731,0.99652016,0.010000002,4999.911555688731,0.007322467898949953,100,0.009965406,100
1.0,100.0,0.009786304703765384,4999.9067,1.0,0.09843383,,4999.906800867283,4387.534,500.0,1,0.4,0.01,3.5044917e-18,100.0,1.0,4999.906800867283,1.0,0.009999998,4999.906800867283,0.009786304703765384,100,0.01,100
1.0,100.0,0.014015154198171459,4999.894,1.0,0.1177687,,4999.894279962781,4387.5215,500.0,1,0.4,0.01,3.5044917e-18,100.0,1.0,4999.894279962781,1.0,0.009999998,4999.894279962781,0.014015154198171459,100,0.01,100
1.0,100.0,0.010908617700293041,4999.903,1.0,0.10391882,,4999.903142280177,4387.5303,500.0,1,0.4,0.01,3.5044917e-18,100.0,1.0,4999.903142280177,1.0,0.009999998,4999.903142280177,0.010908617700293041,100,0.01,100
1.0,100.0,0.008874255260567378,4999.8955,1.0,0.09374686,,4999.894779162429,4387.523,500.0,1,0.4,0.01,3.5044917e-18,100.0,1.0,4999.894779162429,1.0,0.009999998,4999.894779162429,0.008874255260567378,100,0.01,100
1.0,100.0,0.013068077001615422,4999.9,1.0,0.11373096,,4999.8999632236555,4387.5273,500.0,1,0.4,0.01,3.5044917e-18,100.0,1.0,4999.8999632236555,1.0,0.009999998,4999.8999632236555,0.013068077001615422,100,0.01,100
1.0,100.0,0.011658926598073405,4999.8833,1.0,0.10745602,,4999.883243540772,4387.5107,500.0,1,0.4,0.01,3.5044917e-18,100.0,1.0,4999.883243540772,1.0,0.009999998,4999.883243540772,0.011658926598073405,100,0.01,100
1.0,100.0,0.012433670060486027,4999.8955,1.0,0.11094599,,4999.8957353000305,4387.523,500.0,1,0.4,0.01,3.5044917e-18,100.0,1.0,4999.8957353000305,1.0,0.009999998,4999.8957353000305,0.012433670060486027,100,0.01,100
1.0,100.0,0.015348264699513,4999.894,1.0,0.12326729,,4999.894495628252,4387.5215,500.0,1,0.4,0.01,3.5044917e-18,100.0,1.0,4999.894495628252,1.0,0.009999998,4999.894495628252,0.015348264699513,100,0.01,100
1.0,100.0,0.01034977367958075,4999.9067,1.0,0.101250045,,4999.906897042904,4387.534,500.0,1,0.4,0.01,3.5044917e-18,100.0,1.0,4999.906897042904,1.0,0.009999998,4999.906897042904,0.01034977367958075,100,0.01,100
1.0000023,99.99977350286287,0.009291318461701758,4999.8984,1.0001651,0.095900804,3.9328182e-07,4999.897892956554,4387.5254,500.0,1,0.4,0.010019579,3.931526e-11,99.99996567340078,1.0021234,4999.897892956554,0.9985188,0.009999999,4999.897892956554,0.009291318461701758,100,0.00998354,100
1.0,100.0,0.010598492764899612,4999.9077,0.99998915,0.10241653,3.9702083e-08,4999.907203614062,4387.535,500.0,1,0.4,0.010004973,3.970204e-12,100.00000762947762,1.0004865,4999.907203614062,0.99944025,0.01,4999.907203614062,0.010598492764899612,100,0.009994511,100
1.0,100.0,0.014313568115292141,4999.8984,1.0,0.11904583,,4999.898029053261,4387.526,500.0,1,0.4,0.01,3.5044917e-18,100.0,1.0,4999.898029053261,1.0,0.009999998,4999.898029053261,0.014313568115292141,100,0.01,100
1.0,100.0,0.013173418906476025,4999.8955,1.000027,0.11415085,1.1199967e-07,4999.895019346517,4387.523,500.0,1,0.4,0.010005418,1.1199609e-11,99.99998855621739,1.0005687,4999.895019346517,0.99856037,0.010000002,4999.895019346517,0.013173418906476025,100,0.009985335,100
1.000001,99.99990463265931,0.010064765002185597,4999.9067,1.0000088,0.0997598,1.1010037e-06,4999.906131544455,4387.534,500.0,1,0.4,0.010021077,1.1009844e-10,99.99990463347329,1.0021164,4999.906131544455,0.995114,0.01,4999.906131544455,0.010064765002185597,100,0.009951053,100
1.0,100.0,0.007950492867941462,4999.9,1.0,0.0887096,,4999.90006883329,4387.5273,500.0,1,0.4,0.01,3.5044917e-18,100.0,1.0,4999.90006883329,1.0,0.009999998,4999.90006883329,0.007950492867941462,100,0.01,100
1.0,100.0,0.010820573750406263,4999.901,1.0,0.10350493,,4999.900716856745,4387.5283,500.0,1,0.4,0.01,3.5044917e-18,100.0,1.0,4999.900716856745,1.0,0.009999998,4999.900716856745,0.010820573750406263,100,0.01,100
1.0,100.0,0.019709145265622244,4999.863,1.0,0.13969938,,4999.862600953456,4387.49,500.0,1,0.4,0.01,3.5044917e-18,100.0,1.0,4999.862600953456,1.0,0.009999998,4999.862600953456,0.019709145265622244,100,0.01,100
1.000001,99.99990463265931,0.009652151786228462,4999.8926,1.0000097,0.09770948,1.4577906e-06,4999.892382279789,4387.52,500.0,1,0.4,0.010029382,1.4577752e-10,99.99986267236001,1.0029478,4999.892382279789,0.9971976,0.01,4999.892382279789,0.009652151786228462,100,0.00997188,100
1.0000011,99.99989271175451,0.008860433923768028,4999.9033,0.9998333,0.09365937,1.4517773e-06,4999.902841261749,4387.531,500.0,1,0.4,0.010046678,1.452273e-10,99.99986646346858,1.0045003,4999.902841261749,0.9974527,0.009999999,4999.902841261749,0.008860433923768028,100,0.00997619,100
1.0,100.0,0.012608544566664848,4999.8896,1.0000154,0.11171174,3.4780893e-08,4999.889073906914,4387.517,500.0,1,0.4,0.0100022005,3.4779551e-12,100.0000114439164,1.0002354,4999.889073906914,0.99915886,0.009999999,4999.889073906914,0.012608544566664848,100,0.009991434,100
1.0181589,98.21649524127098,249989.5886507074,4961.911,1.0204335,378.8911,0.016673893,4949.896789410714,4344.004,495.01,1,0.4,0.0128332665,1.6012808e-06,98.43947281775287,1.3095496,4949.896789410714,0.619165,0.010000002,4949.896789410714,249989.5886507074,100,0.0060676658,100
1.0,100.0,0.008351473166279783,4999.9116,1.0,0.09092704,,4999.911612415946,4387.539,500.0,1,0.4,0.01,3.5044917e-18,100.0,1.0,4999.911612415946,1.0,0.009999998,4999.911612415946,0.008351473166279783,100,0.01,100
1.0000006,99.99994039539075,1.0239620864097358,4999.7886,0.9999155,0.99736816,3.2966082e-06,4999.787228948881,4387.416,500.0,1,0.4,0.010020497,3.2971703e-10,99.99966809410681,1.001965,4999.787228948881,0.9902278,0.01,4999.787228948881,1.0239620864097358,100,0.009903115,100
1.0000024,99.99976158198933,0.022704884191299405,4999.9043,1.0000067,0.1490458,2.2391482e-06,4999.903793319677,4387.5312,500.0,1,0.4,0.010024702,2.239136e-10,99.99977874941118,1.0024769,4999.903793319677,0.99175805,0.01,4999.903793319677,0.022704884191299405,100,0.0099175135,100
1.0,100.0,0.010611208183428856,4999.8965,1.0,0.102503575,,4999.896599283881,4387.524,500.0,1,0.4,0.01,3.5044917e-18,100.0,1.0,4999.896599283881,1.0,0.009999998,4999.896599283881,0.010611208183428856,100,0.01,100
1.0,100.0,0.01435494647422512,4999.878,1.0,0.119213544,,4999.877886409682,4387.5054,500.0,1,0.4,0.01,3.5044917e-18,100.0,1.0,4999.877886409682,1.0,0.009999998,4999.877886409682,0.01435494647422512,100,0.01,100
1.0,100.0,0.00911434046436906,4999.91,1.0000086,0.09500968,3.7918544e-09,4999.909618177935,4387.5376,500.0,1,0.4,0.01000158,3.7911877e-13,99.99998855600785,1.0001667,4999.909618177935,0.9997922,0.010000002,4999.909618177935,0.00911434046436906,100,0.009997836,100
1.0000019,99.99980926550052,0.0179075098130447,4999.8955,1.0001001,0.1327955,5.2929277e-06,4999.894950672106,4387.5225,500.0,1,0.4,0.010055564,5.291855e-10,99.99947744082978,1.0056571,4999.894950672106,0.9933668,0.01,4999.894950672106,0.0179075098130447,100,0.009932674,100
1.0,100.0,0.006980319012905598,4999.9106,1.0,0.08314585,,4999.910694026955,4387.538,500.0,1,0.4,0.01,3.5044917e-18,100.0,1.0,4999.910694026955,1.0,0.009999998,4999.910694026955,0.006980319012905598,100,0.01,100
1.0,100.0,0.009339037404331448,4999.904,1.0,0.09614738,,4999.9036811188025,4387.5312,500.0,1,0.4,0.01,3.5044917e-18,100.0,1.0,4999.9036811188025,1.0,0.009999998,4999.9036811188025,0.009339037404331448,100,0.01,100
1.0,100.0,0.009127130584697678,4999.9023,0.9999747,0.09504972,6.625897e-08,4999.901779204647,4387.53,500.0,1,0.4,0.010006634,6.6261345e-12,100.00000381479371,1.0006381,4999.901779204647,0.99935055,0.01,4999.901779204647,0.009127130584697678,100,0.009993758,100
1.0000002,99.99997615814777,0.0064957089554550955,4999.926,0.9999924,0.08015751,6.6214307e-07,4999.925578047992,4387.553,500.0,1,0.4,0.0100102415,6.6215616e-11,99.99992370551627,1.0010165,4999.925578047992,0.9966685,0.010000003,4999.925578047992,0.0064957089554550955,100,0.009966761,100
1.0,100.0,0.007787351980288991,4999.896,1.0,0.08778987,,4999.895832515705,4387.5234,500.0,1,0.4,0.01,3.5044917e-18,100.0,1.0,4999.895832515705,1.0,0.009999998,4999.895832515705,0.007787351980288991,100,0.01,100
1.0000019,99.99980926550052,0.012360050106490982,4999.8867,0.99999946,0.110603936,4.8740394e-09,4999.885973124119,4387.5137,500.0,1,0.4,0.010001292,4.8744694e-13,99.99996948241257,1.0001287,4999.885973124119,0.99963754,0.010000002,4999.885973124119,0.012360050106490982,100,0.009996381,100
1.0,100.0,0.01384011362605086,4999.8877,1.0,0.11704131,,4999.887340893173,4387.515,500.0,1,0.4,0.01,3.5044917e-18,100.0,1.0,4999.887340893173,1.0,0.009999998,4999.887340893173,0.01384011362605086,100,0.01,100
1.0000006,99.99994039539075,0.016677586818308453,4999.902,1.0001488,0.12887202,1.7273837e-06,4999.901139081965,4387.5293,500.0,1,0.4,0.010056506,1.7268621e-10,99.99979022318965,1.0058002,4999.901139081965,0.9974233,0.010000003,4999.901139081965,0.016677586818308453,100,0.009972749,100
1.0000007,99.99992847447743,0.009249438198274217,4999.91,0.9998626,0.09548924,2.9046698e-06,4999.908981124459,4387.5376,500.0,1,0.4,0.010019891,2.905471e-10,99.99971767420699,1.0018514,4999.908981124459,0.99015003,0.01,4999.908981124459,0.009249438198274217,100,0.009902861,100
