MaxVanillaIw,VarDiscRet,AvgVanillaIw,AvgNormIw,VarJ,ESSRenyi,Bound,AvgDiscRet,eRenyi2,AvgRet,MinNormIw,VanillaAvgRet,MaxNormIw,EpsThisIter,Delta,ESSClassic,AvgEpLen,VarNormIw,MinVanillaIw,VarVanillaIw,BatchSize,IterType,VarRet,J
1.19203,4.81558665679,1.00642,0.01,2.13443,99.6373738024,-124.282,-106.880686256,1.00364,-106.880686256,0.00858645,-106.880686256,0.0118443,100,0.3,99.7386783098,15.85,2.64683e-07,0.864156,0.00268092,100,1,4.81558665679,-106.849
1.11899,5.12600882256,1.00838,0.01,2.2319,99.8324583353,-124.267,-106.966764684,1.00168,-106.966764684,0.00848834,-106.966764684,0.0110969,100,0.3,99.8081425312,15.13,1.94145e-07,0.855949,0.00197413,100,1,5.12600882256,-106.937
1.17987,5.31789681048,1.00237,0.01,2.24431,99.7432048327,-124.14,-106.836215382,1.00257,-106.836215382,0.00821432,-106.836215382,0.0117708,100,0.3,99.7216382116,15.8,2.81934e-07,0.82338,0.00283273,100,1,5.31789681048,-106.79
1.07634,4.20289406526,1.00047,0.01,2.03286,99.9185510811,-123.966,-106.810714837,1.00082,-106.810714837,0.00941371,-106.810714837,0.0107583,100,0.3,99.9142079403,15.7,8.67272e-08,0.941816,0.000868093,100,1,4.20289406526,-106.796
1.07023,4.62487075911,0.996006,0.01,1.92052,99.7805771462,-124.892,-106.669464706,1.0022,-106.669464706,0.00675555,-106.669464706,0.0107452,100,0.3,99.6826610408,15.47,3.21543e-07,0.672858,0.0031898,100,1,4.62487075911,-106.625
1.04001,5.78862162564,1.00015,0.01,2.38431,99.8995241779,-123.832,-106.584935568,1.00101,-106.584935568,0.00905114,-106.584935568,0.0103986,100,0.3,99.8975203362,16.85,1.03633e-07,0.905246,0.00103663,100,1,5.78862162564,-106.568
1.0609,4.01429470099,0.999397,0.01,1.96396,99.8970615625,-124.08,-106.919520474,1.00103,-106.919520474,0.00846371,-106.919520474,0.0106154,100,0.3,99.9143291242,15.7,8.66098e-08,0.845861,0.000865054,100,1,4.01429470099,-106.902
1.1016,4.68448406712,0.98986,0.01,2.11988,99.6487481791,-124.304,-107.124686404,1.00352,-107.124686404,0.00692331,-107.124686404,0.0111288,100,0.3,99.5003078372,15.43,5.07256e-07,0.68531,0.00497021,100,1,4.68448406712,-107.066
1.07604,3.73962005269,1.00055,0.01,1.90454,99.8347989506,-123.564,-106.333909986,1.00165,-106.333909986,0.00835866,-106.333909986,0.0107545,100,0.3,99.798621762,15.12,2.03817e-07,0.836325,0.00204041,100,1,3.73962005269,-106.303
1.05763,3.55069760536,1.00307,0.01,1.87286,99.9604619964,-124.108,-106.603346116,1.0004,-106.603346116,0.0095626,-106.603346116,0.0105439,100,0.3,99.9634820505,15.25,3.68765e-08,0.959198,0.000371034,100,1,3.55069760536,-106.596
1.06588,3.47645764119,1.00361,0.01,1.82981,99.8336702138,-123.942,-106.783031661,1.00167,-106.783031661,0.00820344,-106.783031661,0.0106205,100,0.3,99.8116469035,15.82,1.90614e-07,0.823305,0.00191993,100,1,3.47645764119,-106.754
1.13322,4.28108769161,1.00283,0.01,2.03359,99.9109108909,-124.226,-106.874636372,1.00089,-106.874636372,0.0093609,-106.874636372,0.0113003,100,0.3,99.9115788933,15.11,8.94003e-08,0.938735,0.000899063,100,1,4.28108769161,-106.867
1.10511,8.26658683823,0.987651,0.01,2.35972,99.4766116462,-126.259,-107.357048933,1.00526,-107.357048933,0.00503616,-107.357048933,0.0111893,100,0.3,98.9848210968,15.66,1.03594e-06,0.497397,0.0101051,100,1,8.26658683823,-107.234
1.05111,3.74054969947,1.00282,0.01,1.91354,99.9148141443,-124.007,-106.704122739,1.00085,-106.704122739,0.00864488,-106.704122739,0.0104815,100,0.3,99.9219390851,16.39,7.88848e-08,0.866929,0.000793309,100,1,3.74054969947,-106.69
1.05364,4.67303847086,1.00018,0.01,2.1478,99.9803343354,-124.007,-106.858232944,1.0002,-106.858232944,0.00977126,-106.858232944,0.0105346,100,0.3,99.9807800699,16.15,1.941e-08,0.977298,0.000194168,100,1,4.67303847086,-106.854
1.19003,5.08075198691,0.996182,0.01,2.19795,99.7312871751,-123.926,-106.718254456,1.00269,-106.718254456,0.00822206,-106.718254456,0.0119459,100,0.3,99.5630874602,15.47,4.43283e-07,0.819067,0.00439904,100,1,5.08075198691,-106.671
1.23641,5.15289085913,1.00247,0.01,2.18897,99.83078314,-124.482,-106.926872034,1.0017,-106.926872034,0.00761082,-106.926872034,0.0123336,100,0.3,99.6676614443,15.38,3.36837e-07,0.762962,0.00338503,100,1,5.15289085913,-106.896
1.1031,3.90114066874,0.998363,0.01,1.95552,99.9404665814,-123.366,-106.296358932,1.0006,-106.296358932,0.00937489,-106.296358932,0.0110491,100,0.3,99.9320713688,14.68,6.86296e-08,0.935954,0.000684051,100,1,3.90114066874,-106.286
1.06296,3.85116585892,0.996364,0.01,1.94723,99.9517435358,-123.473,-106.433720678,1.00048,-106.433720678,0.00963972,-106.433720678,0.0106684,100,0.3,99.9640321942,15.47,3.63977e-08,0.960467,0.000361335,100,1,3.85116585892,-106.426
1.0698,3.23143423987,0.994301,0.01,1.7647,99.9156233935,-123.415,-106.338439834,1.00084,-106.338439834,0.00926304,-106.338439834,0.0107593,100,0.3,99.9109438748,15.09,9.00577e-08,0.921026,0.000890341,100,1,3.23143423987,-106.324
1.04848,3.91643376941,0.996238,0.01,1.96267,99.879898008,-123.742,-106.621259721,1.0012,-106.621259721,0.00782713,-106.621259721,0.0105244,100,0.3,99.7529074697,15.42,2.50247e-07,0.779769,0.00248368,100,1,3.91643376941,-106.601
1.06469,3.81953334833,1.00088,0.01,1.94962,99.9668469705,-123.878,-106.829814134,1.00033,-106.829814134,0.00964715,-106.829814134,0.0106376,100,0.3,99.9652457376,15.34,3.51129e-08,0.965562,0.000351746,100,1,3.81953334833,-106.824
1.04847,3.97412523656,0.999422,0.01,1.97886,99.9708856495,-123.561,-106.462431361,1.00029,-106.462431361,0.00970795,-106.462431361,0.0104908,100,0.3,99.9786707393,15.65,2.15847e-08,0.970234,0.000215598,100,1,3.97412523656,-106.458
1.02769,2.96431806721,0.999405,0.01,1.70919,99.9881400824,-123.709,-106.59068915,1.00012,-106.59068915,0.00972219,-106.59068915,0.010283,100,0.3,99.9869205384,15.17,1.3256e-08,0.971641,0.000132402,100,1,2.96431806721,-106.589
1.06632,4.41479633171,1.0005,0.01,2.08887,99.9298945154,-124.034,-106.847094572,1.0007,-106.847094572,0.00926217,-106.847094572,0.0106578,100,0.3,99.9279126716,15.16,7.28798e-08,0.926683,0.000729531,100,1,4.41479633171,-106.835
1.12469,3.43318394573,0.999863,0.01,1.84911,99.9242522335,-123.936,-106.800803762,1.00076,-106.800803762,0.00876421,-106.800803762,0.0112484,100,0.3,99.9008894799,14.63,1.00241e-07,0.876301,0.00100213,100,1,3.43318394573,-106.788
1.10698,3.49757503761,1.00314,0.01,1.86098,99.892410287,-123.559,-106.580794464,1.00108,-106.580794464,0.00913344,-106.580794464,0.0110351,100,0.3,99.891572868,15.53,1.09677e-07,0.916212,0.00110367,100,1,3.49757503761,-106.561
1.08376,3.21963075536,1.00067,0.01,1.78175,99.9415381994,-123.954,-106.822707083,1.00058,-106.822707083,0.00948623,-106.822707083,0.0108303,100,0.3,99.9443850565,15.38,5.62234e-08,0.94926,0.000562989,100,1,3.21963075536,-106.813
1.2432,3.96600880575,0.997804,0.01,2.03496,99.6318591706,-123.613,-106.596316194,1.0037,-106.596316194,0.00906462,-106.596316194,0.0124594,100,0.3,99.6685990511,15.88,3.35828e-07,0.904471,0.00334354,100,1,3.96600880575,-106.535
1.02548,4.54388407898,1.00174,0.01,2.11367,99.9751033794,-124.124,-106.7832708,1.00025,-106.7832708,0.00942352,-106.7832708,0.0102369,100,0.3,99.9784232439,15.28,2.17941e-08,0.943996,0.000218702,100,1,4.54388407898,-106.777
1.14719,4.09622086184,1.00281,0.01,2.00645,99.8862132247,-123.833,-106.725263031,1.00114,-106.725263031,0.00933211,-106.725263031,0.0114397,100,0.3,99.8763894842,15.76,1.25037e-07,0.935835,0.00125741,100,1,4.09622086184,-106.705
1.05638,4.09251454445,0.994663,0.01,2.01557,99.8858088366,-123.745,-106.658338508,1.00114,-106.658338508,0.00866293,-106.658338508,0.0106205,100,0.3,99.8662103972,15.43,1.35321e-07,0.861669,0.0013388,100,1,4.09251454445,-106.639
1.06514,3.77595633264,0.996671,0.01,1.87834,99.8349177665,-123.688,-106.475416883,1.00165,-106.475416883,0.00778593,-106.475416883,0.010687,100,0.3,99.7482176565,15.74,2.54968e-07,0.776002,0.00253273,100,1,3.77595633264,-106.449
1.05041,4.39380016913,0.998467,0.01,2.06638,99.8393616838,-124.047,-106.850462674,1.00161,-106.850462674,0.00822543,-106.850462674,0.0105202,100,0.3,99.8120115106,15.29,1.90242e-07,0.821283,0.0018966,100,1,4.39380016913,-106.822
1.09668,3.51828818972,0.998675,0.01,1.85861,99.9260138902,-124.046,-106.935094028,1.00074,-106.935094028,0.00934403,-106.935094028,0.0109813,100,0.3,99.9338898501,15.16,6.68121e-08,0.933165,0.000666352,100,1,3.51828818972,-106.922
1.03867,3.80121225934,1.00178,0.01,1.91359,99.9433480954,-124.005,-106.635790268,1.00057,-106.635790268,0.00914646,-106.635790268,0.0103682,100,0.3,99.9527527344,15.48,4.77506e-08,0.916272,0.000479205,100,1,3.80121225934,-106.626
1.04056,4.45093107995,0.998335,0.01,2.0916,99.9092806589,-123.747,-106.75270951,1.00091,-106.75270951,0.00825335,-106.75270951,0.010423,100,0.3,99.9012071524,15.06,9.98672e-08,0.82396,0.000995349,100,1,4.45093107995,-106.737
1.07736,3.63923669982,0.983243,0.01,1.80972,99.619068995,-123.845,-106.558184461,1.00382,-106.558184461,0.00554829,-106.558184461,0.0109572,100,0.3,99.3741186604,15.38,6.36184e-07,0.545532,0.00615042,100,1,3.63923669982,-106.488
1.09306,4.27088827996,1.00007,0.01,2.0085,99.8582230286,-123.953,-106.610668431,1.00142,-106.610668431,0.0086732,-106.610668431,0.0109298,100,0.3,99.8455148647,15.51,1.56272e-07,0.867377,0.00156292,100,1,4.27088827996,-106.584
1.17424,4.81325923585,1.0013,0.01,2.18028,99.8788633876,-124.136,-106.835847721,1.00121,-106.835847721,0.00936196,-106.835847721,0.0117272,100,0.3,99.861826626,16.43,1.39719e-07,0.937412,0.00140082,100,1,4.81325923585,-106.815
1.05928,3.9658265153,1.00108,0.01,1.97158,99.9218955196,-123.843,-106.715301553,1.00078,-106.715301553,0.00906404,-106.715301553,0.0105814,100,0.3,99.9176430751,15.55,8.32463e-08,0.90738,0.000834258,100,1,3.9658265153,-106.702
1.10561,4.03959019927,0.99648,0.01,1.97857,99.796661789,-123.888,-106.751436123,1.00204,-106.751436123,0.00855053,-106.751436123,0.0110952,100,0.3,99.7514759031,15.43,2.51665e-07,0.852042,0.00249896,100,1,4.03959019927,-106.717
1.05782,3.83272188582,1.00277,0.01,1.9259,99.9248116718,-123.609,-106.599622241,1.00075,-106.599622241,0.00906826,-106.599622241,0.010549,100,0.3,99.9216573021,15.13,7.92246e-08,0.909335,0.000796636,100,1,3.83272188582,-106.587
1.04969,3.8024584915,0.999742,0.01,1.93464,99.9373828311,-123.488,-106.386268291,1.00063,-106.386268291,0.00894993,-106.386268291,0.0104996,100,0.3,99.9223427207,15.04,7.85315e-08,0.894762,0.00078491,100,1,3.8024584915,-106.376
1.05334,3.1769351609,0.997957,0.01,1.76801,99.9019036317,-123.858,-106.886856297,1.00098,-106.886856297,0.0091764,-106.886856297,0.010555,100,0.3,99.9153928227,15.23,8.55603e-08,0.915765,0.000852109,100,1,3.1769351609,-106.871
1.03913,3.6130073427,0.996431,0.01,1.88285,99.9222287855,-123.854,-106.849383251,1.00078,-106.849383251,0.00883739,-106.849383251,0.0104285,100,0.3,99.92218426,15.72,7.86709e-08,0.880585,0.000781103,100,1,3.6130073427,-106.835
1.12289,3.9541661068,0.999569,0.01,1.96731,99.9355850567,-124.052,-106.6186399,1.00064,-106.6186399,0.00950058,-106.6186399,0.0112337,100,0.3,99.9341090774,15.59,6.6616e-08,0.949648,0.000665586,100,1,3.9541661068,-106.608
1.1776,4.63176181207,1.00607,0.01,2.11478,99.839539924,-124.309,-106.755525147,1.00161,-106.755525147,0.00850085,-106.755525147,0.0117049,100,0.3,99.7662902513,15.75,2.36612e-07,0.855249,0.00239495,100,1,4.63176181207,-106.728
1.12437,3.90642971374,1.00013,0.01,1.96299,99.9308825754,-123.742,-106.70432187,1.00069,-106.70432187,0.00959426,-106.70432187,0.0112422,100,0.3,99.9206891272,15.28,8.01872e-08,0.959553,0.000802084,100,1,3.90642971374,-106.692
1.18852,4.48386626176,1.00609,0.01,2.10267,99.8377219035,-123.928,-106.785699028,1.00163,-106.785699028,0.00898291,-106.785699028,0.0118132,100,0.3,99.7702011439,15.64,2.3264e-07,0.903763,0.00235482,100,1,4.48386626176,-106.759
1.09956,3.65053893267,0.999635,0.01,1.90517,99.8718713427,-123.697,-106.748476083,1.00128,-106.748476083,0.00888572,-106.748476083,0.0109996,100,0.3,99.8791547991,15.44,1.22227e-07,0.888248,0.00122138,100,1,3.65053893267,-106.727
1.19232,3.86364964368,0.999695,0.01,1.92471,99.8040826524,-123.302,-106.270353604,1.00196,-106.270353604,0.0089486,-106.270353604,0.0119268,100,0.3,99.761425031,15.49,2.41592e-07,0.894587,0.00241445,100,1,3.86364964368,-106.236
1.07313,5.34099783376,1.00059,0.01,2.2801,99.9022248666,-124.5,-106.93360979,1.00098,-106.93360979,0.00922646,-106.93360979,0.010725,100,0.3,99.9059600628,15.39,9.50636e-08,0.923192,0.000951761,100,1,5.34099783376,-106.917
1.06254,4.21075517506,0.99375,0.01,2.05152,99.872370742,-124.009,-106.710993838,1.00128,-106.710993838,0.00894262,-106.710993838,0.0106922,100,0.3,99.848727845,15.25,1.53026e-07,0.888672,0.00151119,100,1,4.21075517506,-106.688
1.09769,3.27394836538,1.00051,0.01,1.78507,99.879862331,-123.836,-106.694055904,1.0012,-106.694055904,0.00845474,-106.694055904,0.0109713,100,0.3,99.8739779257,15.32,1.2748e-07,0.845904,0.0012761,100,1,3.27394836538,-106.674
1.04061,5.23490700126,0.999625,0.01,2.28468,99.9302040261,-124.048,-106.898126409,1.0007,-106.898126409,0.00882607,-106.898126409,0.01041,100,0.3,99.9362706206,15.86,6.43996e-08,0.882277,0.000643514,100,1,5.23490700126,-106.887
1.04631,4.38839478776,1.00028,0.01,2.08202,99.9172657337,-124.172,-106.766925741,1.00083,-106.766925741,0.00903601,-106.766925741,0.0104601,100,0.3,99.913840876,16.51,8.71222e-08,0.903853,0.000871708,100,1,4.38839478776,-106.752
1.06917,4.59821104955,1.00421,0.01,2.12894,99.8388032018,-124.334,-107.024182403,1.00161,-107.024182403,0.00863622,-107.024182403,0.0106469,100,0.3,99.8197525531,15.65,1.82389e-07,0.867258,0.00183928,100,1,4.59821104955,-106.995
1.04888,3.46790700333,1.0007,0.01,1.84229,99.894789402,-123.555,-106.617997668,1.00105,-106.617997668,0.0086461,-106.617997668,0.0104815,100,0.3,99.9051095479,15.97,9.59674e-08,0.865212,0.000961011,100,1,3.46790700333,-106.6
1.19064,4.11221601495,1.0052,0.01,2.01709,99.8766039463,-123.972,-106.582100057,1.00124,-106.582100057,0.00950228,-106.582100057,0.0118448,100,0.3,99.8147944692,15.86,1.87462e-07,0.955171,0.00189418,100,1,4.11221601495,-106.561
1.11505,4.30505037457,0.997363,0.01,2.06812,99.9023914337,-124.026,-106.866660255,1.00098,-106.866660255,0.00891214,-106.866660255,0.01118,100,0.3,99.8979641022,15.3,1.03192e-07,0.888864,0.00102649,100,1,4.30505037457,-106.85
1.05871,5.31294449616,0.996321,0.01,2.25598,99.863810302,-124.091,-106.73241386,1.00136,-106.73241386,0.00831339,-106.73241386,0.0106262,100,0.3,99.8487854494,15.52,1.52938e-07,0.828281,0.00151815,100,1,5.31294449616,-106.708
1.08274,4.39372336036,1.00423,0.01,2.04599,99.7065834143,-124.051,-106.955034303,1.00294,-106.955034303,0.00802426,-106.955034303,0.0107818,100,0.3,99.7479522876,15.6,2.55191e-07,0.805821,0.00257354,100,1,4.39372336036,-106.907
1.59794,3.68607771253,1.0044,0.01,2.01032,99.7312041765,-123.925,-106.839875873,1.0027,-106.839875873,0.00882679,-106.839875873,0.0159095,100,0.3,99.5220674147,16.26,4.85048e-07,0.886561,0.00489324,100,1,3.68607771253,-106.799
1.0801,4.67662566934,0.998757,0.01,2.15209,99.911029888,-123.992,-106.8724912,1.00089,-106.8724912,0.00940101,-106.8724912,0.0108144,100,0.3,99.9321515275,15.6,6.85542e-08,0.938932,0.000683838,100,1,4.67662566934,-106.857
1.08458,4.44903046544,1.00054,0.01,2.0953,99.9658701119,-123.867,-106.443811407,1.00034,-106.443811407,0.00937186,-106.443811407,0.01084,100,0.3,99.9572968027,15.28,4.31544e-08,0.937691,0.000432009,100,1,4.44903046544,-106.438
1.57255,4.71370130787,1.00452,0.01,2.18399,99.4628824502,-123.724,-106.593382302,1.0054,-106.593382302,0.00875861,-106.593382302,0.0156547,100,0.3,99.048704286,16.26,9.70125e-07,0.879822,0.00978921,100,1,4.71370130787,-106.504
1.05785,4.53242841063,0.995893,0.01,2.11752,99.9488853552,-124.217,-106.994386789,1.00051,-106.994386789,0.00922873,-106.994386789,0.0106221,100,0.3,99.9373215162,15.35,6.33888e-08,0.919082,0.000628692,100,1,4.53242841063,-106.986
1.04874,3.62729489174,0.999751,0.01,1.89158,99.9407999712,-123.65,-106.608088531,1.00059,-106.608088531,0.00874264,-106.608088531,0.01049,100,0.3,99.9362405214,14.84,6.44423e-08,0.874047,0.000644103,100,1,3.62729489174,-106.598
1.07157,4.57378154446,1.0007,0.01,2.12483,99.9477183118,-123.845,-106.755177605,1.00052,-106.755177605,0.00970133,-106.755177605,0.0107083,100,0.3,99.9486677384,16.65,5.18855e-08,0.970808,0.000519577,100,1,4.57378154446,-106.745
1.19416,3.04147161142,0.999855,0.01,1.72056,99.8665685058,-123.361,-106.264368607,1.00134,-106.264368607,0.00827895,-106.264368607,0.0119433,100,0.3,99.8024076699,15.1,1.99988e-07,0.827775,0.0019993,100,1,3.04147161142,-106.242
1.10189,3.44551145075,0.99313,0.01,1.82248,99.6966887482,-123.841,-106.711440707,1.00304,-106.711440707,0.00766034,-106.711440707,0.0110951,100,0.3,99.6519181226,15.23,3.52832e-07,0.760772,0.00348001,100,1,3.44551145075,-106.663
1.09326,4.95738300257,1.00042,0.01,2.20453,99.9016299887,-124.103,-106.902299288,1.00098,-106.902299288,0.00907663,-106.902299288,0.0109279,100,0.3,99.9143254738,15.7,8.65953e-08,0.908046,0.000866685,100,1,4.95738300257,-106.885
1.05586,4.58710311829,1.00046,0.01,2.11721,99.9504930617,-124.38,-106.643598135,1.0005,-106.643598135,0.00901518,-106.643598135,0.0105537,100,0.3,99.9458897274,15.76,5.46757e-08,0.901935,0.000547262,100,1,4.58710311829,-106.635
1.07019,3.94080855332,0.998534,0.01,1.97325,99.922085957,-123.716,-106.749663081,1.00078,-106.749663081,0.00894083,-106.749663081,0.0107176,100,0.3,99.9221878011,15.8,7.8669e-08,0.892773,0.000784386,100,1,3.94080855332,-106.736
1.06619,3.8067379742,0.996597,0.01,1.95286,99.8988460543,-123.353,-106.322229784,1.00101,-106.322229784,0.0093703,-106.322229784,0.0106983,100,0.3,99.9133354775,15.85,8.7656e-08,0.933841,0.000870604,100,1,3.8067379742,-106.305
1.19351,4.73638405582,0.998544,0.01,2.17404,99.8401815941,-123.946,-106.745461177,1.0016,-106.745461177,0.00908277,-106.745461177,0.0119525,100,0.3,99.8027694247,15.77,1.99604e-07,0.906955,0.00199023,100,1,4.73638405582,-106.719
1.10035,3.6771614341,1.00571,0.01,1.89676,99.8923508106,-124.064,-106.938893358,1.00108,-106.938893358,0.00866852,-106.938893358,0.0109411,100,0.3,99.8779867339,15.47,1.23414e-07,0.871797,0.00124826,100,1,3.6771614341,-106.921
1.11074,5.01033259839,0.993238,0.01,2.20049,99.7251219428,-123.993,-106.898210364,1.00276,-106.898210364,0.00832212,-106.898210364,0.011183,100,0.3,99.6423053916,15.62,3.62622e-07,0.826584,0.00357734,100,1,5.01033259839,-106.851
1.06119,3.42277552432,1.00068,0.01,1.83048,99.92698997,-124.072,-106.810733508,1.00073,-106.810733508,0.00846008,-106.810733508,0.0106046,100,0.3,99.9243004988,16.35,7.65116e-08,0.846585,0.000766161,100,1,3.42277552432,-106.798
1.057,2.93589066793,0.998443,0.01,1.69111,99.8557981088,-123.412,-106.485546251,1.00144,-106.485546251,0.00827539,-106.485546251,0.0105864,100,0.3,99.804387675,15.41,1.97974e-07,0.82625,0.00197358,100,1,2.93589066793,-106.46
1.09393,3.83473513561,0.996457,0.01,1.90928,99.7076263199,-123.536,-106.501579345,1.00293,-106.501579345,0.00764404,-106.501579345,0.0109782,100,0.3,99.6383669689,15.76,3.66614e-07,0.761695,0.00364021,100,1,3.83473513561,-106.452
1.18019,3.90072420593,1.00139,0.01,1.95149,99.7567861331,-123.863,-106.761925666,1.00244,-106.761925666,0.00813301,-106.761925666,0.0117855,100,0.3,99.7175534867,15.9,2.86076e-07,0.814431,0.00286871,100,1,3.90072420593,-106.72
1.02124,3.04804531741,0.997146,0.01,1.73308,99.967418799,-123.965,-106.729804425,1.00033,-106.729804425,0.00908195,-106.729804425,0.0102416,100,0.3,99.9620530453,15.14,3.83544e-08,0.905603,0.000381358,100,1,3.04804531741,-106.724
1.05861,4.20278027952,0.998016,0.01,2.03763,99.9124578756,-124.063,-106.699575975,1.00088,-106.699575975,0.00885048,-106.699575975,0.0106072,100,0.3,99.8794053232,15.73,1.21991e-07,0.883291,0.00121507,100,1,4.20278027952,-106.684
1.06573,4.31575628992,1.0041,0.01,2.01056,99.7785357764,-124.133,-106.65951107,1.00222,-106.65951107,0.00828692,-106.65951107,0.0106138,100,0.3,99.7928366843,15.52,2.09646e-07,0.832088,0.00211368,100,1,4.31575628992,-106.62
1.1543,3.32502614504,0.998031,0.01,1.80269,99.8628116796,-123.715,-106.624457266,1.00137,-106.624457266,0.00914523,-106.624457266,0.0115658,100,0.3,99.8756378196,15.68,1.25769e-07,0.912722,0.00125275,100,1,3.32502614504,-106.601
1.08132,4.20328806654,1.00122,0.01,2.0301,99.8785898708,-124.257,-106.867801901,1.00122,-106.867801901,0.0089964,-106.867801901,0.0108,100,0.3,99.8865877191,16.19,1.14697e-07,0.900739,0.00114978,100,1,4.20328806654,-106.847
1.04552,3.32421454897,0.999858,0.01,1.79616,99.9412405255,-123.395,-106.192132901,1.00059,-106.192132901,0.00937785,-106.192132901,0.0104567,100,0.3,99.9513353422,14.86,4.91777e-08,0.937652,0.000491638,100,1,3.32421454897,-106.182
1.10968,3.92668305507,0.99989,0.01,1.96962,99.9245498063,-123.899,-106.744972756,1.00076,-106.744972756,0.00962961,-106.744972756,0.011098,100,0.3,99.9397026705,15.52,6.09587e-08,0.962856,0.000609454,100,1,3.92668305507,-106.731
1.03916,3.17812859482,0.999387,0.01,1.76849,99.9206219882,-123.749,-106.819563978,1.00079,-106.819563978,0.00910877,-106.819563978,0.010398,100,0.3,99.9334831332,15.57,6.726e-08,0.910318,0.000671775,100,1,3.17812859482,-106.806
1.07835,2.80847300307,0.994724,0.01,1.66474,99.866235611,-123.179,-106.226025423,1.00134,-106.226025423,0.00897393,-106.226025423,0.0108406,100,0.3,99.8616988474,15.99,1.39893e-07,0.892659,0.00138421,100,1,2.80847300307,-106.203
1.12109,3.5898563039,1.00083,0.01,1.86625,99.8696003279,-123.926,-106.815958572,1.00131,-106.815958572,0.00905392,-106.815958572,0.0112016,100,0.3,99.8780551691,15.4,1.23322e-07,0.906145,0.00123527,100,1,3.5898563039,-106.795
1.07702,4.29172123877,1.00398,0.01,2.05356,99.9382043521,-123.962,-106.815156554,1.00062,-106.815156554,0.00940127,-106.815156554,0.0107275,100,0.3,99.9413301792,15.67,5.92822e-08,0.943872,0.000597554,100,1,4.29172123877,-106.805
1.06785,3.20232575228,0.99918,0.01,1.77199,99.924894993,-123.568,-106.477852006,1.00075,-106.477852006,0.00945721,-106.477852006,0.0106873,100,0.3,99.9492879832,15.08,5.12655e-08,0.944945,0.000511814,100,1,3.20232575228,-106.464
1.16699,3.26464191645,1.00127,0.01,1.78492,99.890352444,-123.512,-106.440985348,1.0011,-106.440985348,0.00956239,-106.440985348,0.011655,100,0.3,99.8945280811,15.41,1.0665e-07,0.957458,0.00106922,100,1,3.26464191645,-106.422
1.08417,3.18132963094,1.00109,0.01,1.77045,99.9539110985,-123.884,-106.805182602,1.00046,-106.805182602,0.00914971,-106.805182602,0.0108299,100,0.3,99.9428970134,15.66,5.77283e-08,0.915972,0.000578547,100,1,3.18132963094,-106.797
1.18538,3.06783174862,1.00615,0.01,1.73515,99.8177874352,-123.554,-106.613265308,1.00183,-106.613265308,0.00903873,-106.613265308,0.0117813,100,0.3,99.7855911227,15.56,2.17029e-07,0.909435,0.00219708,100,1,3.06783174862,-106.582
1.16327,4.28425777565,0.998222,0.01,2.04083,99.8180368638,-123.611,-106.514228096,1.00182,-106.514228096,0.00938683,-106.514228096,0.0116534,100,0.3,99.8349785067,16.73,1.6696e-07,0.937014,0.00166367,100,1,4.28425777565,-106.485
1.05562,2.13653411449,0.998139,0.01,1.45167,99.9509337014,-123.502,-106.522228026,1.00049,-106.522228026,0.00935427,-106.522228026,0.0105758,100,0.3,99.9518740397,15.42,4.86372e-08,0.933686,0.000484563,100,1,2.13653411449,-106.514
1.12481,5.57182692155,0.992303,0.01,2.38307,99.7415444907,-123.931,-106.743449989,1.00259,-106.743449989,0.00893316,-106.743449989,0.0113354,100,0.3,99.8007644258,15.99,2.0164e-07,0.88644,0.00198548,100,1,5.57182692155,-106.702
1.20707,4.42997862496,0.996406,0.01,2.07203,99.791960501,-123.932,-106.541581233,1.00208,-106.541581233,0.00897058,-106.541581233,0.0121142,100,0.3,99.7551994776,15.91,2.47873e-07,0.893834,0.00246095,100,1,4.42997862496,-106.506
1.1204,4.86935110145,0.994927,0.01,2.02851,99.6857180375,-124.629,-106.656193417,1.00315,-106.656193417,0.00641799,-106.656193417,0.0112611,100,0.3,99.5346846326,16.0,4.72233e-07,0.638543,0.00467454,100,1,4.86935110145,-106.593
1.06844,4.8107971787,1.00446,0.01,2.15442,99.7584232557,-123.581,-106.312371102,1.00242,-106.312371102,0.00863663,-106.312371102,0.010637,100,0.3,99.8040846292,14.78,1.98249e-07,0.867515,0.00200021,100,1,4.8107971787,-106.272
1.02334,3.28337342338,1.00003,0.01,1.80094,99.9745433778,-123.456,-106.321019258,1.00025,-106.321019258,0.00934974,-106.321019258,0.0102331,100,0.3,99.9810480116,15.14,1.91536e-08,0.935001,0.000191547,100,1,3.28337342338,-106.316
1.03468,3.74364452219,1.00108,0.01,1.92128,99.9517316264,-123.9,-106.87235599,1.00048,-106.87235599,0.00944375,-106.87235599,0.0103356,100,0.3,99.9682045172,16.79,3.21022e-08,0.945397,0.000321717,100,1,3.74364452219,-106.864
1.0457,3.31969017383,1.00087,0.01,1.79865,99.8932310689,-123.645,-106.591210377,1.00107,-106.591210377,0.00894233,-106.591210377,0.0104479,100,0.3,99.8668567657,15.24,1.34678e-07,0.895011,0.00134913,100,1,3.31969017383,-106.573
1.06277,3.35590791296,1.00038,0.01,1.8004,99.9354660011,-123.804,-106.667925429,1.00065,-106.667925429,0.00944573,-106.667925429,0.0106237,100,0.3,99.9395645444,15.6,6.10782e-08,0.944932,0.000611246,100,1,3.35590791296,-106.657
