VarDiscRet,AvgRet,AvgEpLen,BatchSize,VanillaAvgRet,IterType,EpsThisIter,VarJ,Bound,AvgDiscRet,AvgVanillaIw,VarVanillaIw,MaxNormIw,MinNormIw,MaxVanillaIw,ESSRenyi,AvgNormIw,VarRet,J,MinVanillaIw,eRenyi2,ESSClassic,VarNormIw
51986.59556588131,4977.02942090984,497.73,300,4977.02942090984,1,100,73.89557,4748.984,4977.02942090984,0.9836738,0.019938124,0.0039904835,0.00165312,1.1776003,294.81054371522924,0.0033333336,51986.59556588131,4994.068,0.48783928,1.0176027,293.96291605245847,2.2894945e-07
0.026019677774540808,4999.865145714476,500.0,300,4999.865145714476,2,100,0.16048661,4579.054,4999.865145714476,1.0,,0.01,0.01,1.0,300.0,0.009999998,0.026019677774540808,4999.8647,1.0,1.0,100.0,3.5044917e-18
0.038627371773461455,4999.8308303438025,500.0,300,4999.8308303438025,2,100,0.1796931,4702.29,4999.8308303438025,1.0,,0.005,0.005,1.0,300.0,0.0049999994,0.038627371773461455,4999.848,1.0,1.0,200.00000010221265,2.179301e-19
0.016348519679199498,4999.881334272765,500.0,300,4999.881334272765,1,100,0.16477782,4756.9043,4999.881334272765,1.000011,6.1648166e-08,0.003334861,0.0033305576,1.0004693,299.99942779650155,0.0033333334,0.016348519679199498,4999.8594,0.9991783,1.0000019,299.99995402153553,6.84965e-13
37675.79315623207,4980.465004337315,498.07,300,4980.465004337315,2,100,193.1296,4559.655,4980.465004337315,1.0,,0.01,0.01,1.0,300.0,0.009999998,37675.79315623207,4980.4653,1.0,1.0,100.0,3.5044917e-18
20222.833791097542,4985.621816143845,498.59,300,4985.621816143845,2,100,169.31174,4685.485,4985.621816143845,1.0,,0.005,0.005,1.0,300.0,0.0049999994,20222.833791097542,4983.043,1.0,1.0,200.00000010221265,2.179301e-19
206678.808304775,4951.6395774959865,495.2,300,4951.6395774959865,1,100,77.8087,4743.3125,4951.6395774959865,1.0062658,0.044068817,0.0043531214,0.00066866487,1.3141191,286.8137466416025,0.0033333332,206678.808304775,4991.7896,0.20185637,1.045975,287.52800528046475,4.8357464e-07
0.023372725576797957,4999.86586580209,500.0,300,4999.86586580209,2,100,0.15213749,4579.055,4999.86586580209,1.0,,0.01,0.01,1.0,300.0,0.009999998,0.023372725576797957,4999.8657,1.0,1.0,100.0,3.5044917e-18
0.019100651783286578,4999.880538629881,500.0,300,4999.880538629881,2,100,0.14518644,4702.315,4999.880538629881,1.0,,0.005,0.005,1.0,300.0,0.0049999994,0.019100651783286578,4999.873,1.0,1.0,200.00000010221265,2.179301e-19
0.01770729215671132,4999.8681394773885,500.0,300,4999.8681394773885,1,100,0.14096291,4756.917,4999.8681394773885,1.0000073,1.2127339e-06,0.003344025,0.0033237925,1.0032148,299.9996423725577,0.0033333334,0.01770729215671132,4999.872,0.99714506,1.0000012,299.9996067885209,1.3474584e-11
0.028498570693830362,4999.8732257933225,500.0,300,4999.8732257933225,2,100,0.16796775,4579.0625,4999.8732257933225,1.0,,0.01,0.01,1.0,300.0,0.009999998,0.028498570693830362,4999.873,1.0,1.0,100.0,3.5044917e-18
0.023999951106428167,4999.888882860729,500.0,300,4999.888882860729,2,100,0.16139455,4702.3228,4999.888882860729,1.0,,0.005,0.005,1.0,300.0,0.0049999994,0.023999951106428167,4999.881,1.0,1.0,200.00000010221265,2.179301e-19
82467.6971103736,4971.167782475372,497.14,300,4971.167782475372,1,100,73.418625,4750.641,4971.167782475372,1.0034829,0.019005664,0.004007994,0.001475728,1.2065862,294.99975090246573,0.003333333,82467.6971103736,4995.6465,0.44426036,1.01695,294.46090037448596,2.0971066e-07
249987.73023138958,4949.8783445962035,495.01,300,4949.8783445962035,2,100,497.4815,4529.068,4949.8783445962035,1.0,,0.01,0.01,1.0,300.0,0.009999998,249987.73023138958,4949.8784,1.0,1.0,100.0,3.5044917e-18
178980.79176812025,4957.589789086491,495.78,300,4957.589789086491,2,100,460.81915,4656.1763,4957.589789086491,1.0,,0.005,0.005,1.0,300.0,0.0049999994,178980.79176812025,4953.7344,1.0,1.0,200.00000010221265,2.179301e-19
4659.402217878246,4993.041283931068,499.33,300,4993.041283931068,1,100,254.11275,4732.6313,4993.041283931068,1.0010405,0.045635026,0.004768997,0.0010354376,1.4321877,288.1908710442761,0.0033333334,4659.402217878246,4980.514,0.31095445,1.0409768,286.9746472021753,5.060023e-07
0.01549772972057324,4999.862553343051,500.0,300,4999.862553343051,2,100,0.123872556,4579.0522,4999.862553343051,1.0,,0.01,0.01,1.0,300.0,0.009999998,0.01549772972057324,4999.863,1.0,1.0,100.0,3.5044917e-18
0.015518308954493841,4999.887550984753,500.0,300,4999.887550984753,2,100,0.12454909,4702.317,4999.887550984753,1.0,,0.005,0.005,1.0,300.0,0.0049999994,0.015518308954493841,4999.875,1.0,1.0,200.00000010221265,2.179301e-19
0.011944521228822556,4999.883876003348,500.0,300,4999.883876003348,1,100,0.11946295,4756.9233,4999.883876003348,1.0001783,2.6030195e-06,0.0033572195,0.0033160099,1.0073454,299.99946355915625,0.0033333334,0.011944521228822556,4999.8784,0.9949804,1.0000018,299.99926606824397,2.8912175e-11
0.017893596075239323,4999.881391405051,500.0,300,4999.881391405051,2,100,0.13309547,4579.0713,4999.881391405051,1.0,,0.01,0.01,1.0,300.0,0.009999998,0.017893596075239323,4999.882,1.0,1.0,100.0,3.5044917e-18
0.022201773098606745,4999.8800007310265,500.0,300,4999.8800007310265,2,100,0.14088595,4702.3228,4999.8800007310265,1.0,,0.005,0.005,1.0,300.0,0.0049999994,0.022201773098606745,4999.881,1.0,1.0,200.00000010221265,2.179301e-19
0.02159619668958952,4999.885808765863,500.0,300,4999.885808765863,1,100,0.14270927,4756.9277,4999.885808765863,1.0,,0.0033333334,0.0033333334,1.0,300.0,0.0033333336,0.02159619668958952,4999.883,1.0,1.0,299.999969473632,5.4391416e-20
0.025641933901292102,4999.88889891823,500.0,300,4999.88889891823,2,100,0.15933871,4579.0786,4999.88889891823,1.0,,0.01,0.01,1.0,300.0,0.009999998,0.025641933901292102,4999.889,1.0,1.0,100.0,3.5044917e-18
0.012303972258157823,4999.87482682863,500.0,300,4999.87482682863,2,100,0.13723037,4702.3237,4999.87482682863,1.0,,0.005,0.005,1.0,300.0,0.0049999994,0.012303972258157823,4999.882,1.0,1.0,200.00000010221265,2.179301e-19
0.04081327156259275,4999.8516726575435,500.0,300,4999.8516726575435,1,100,0.16175367,4756.9175,4999.8516726575435,1.0000058,1.6590447e-07,0.0033351653,0.0033232984,1.0005555,299.9999642372174,0.0033333334,0.04081327156259275,4999.8726,0.9969954,1.0000001,299.9999415983263,1.8433516e-12
0.008710960125914219,4999.909073815358,500.0,300,4999.909073815358,2,100,0.09285374,4579.0986,4999.909073815358,1.0,,0.01,0.01,1.0,300.0,0.009999998,0.008710960125914219,4999.909,1.0,1.0,100.0,3.5044917e-18
0.015532346265526957,4999.870159633824,500.0,300,4999.870159633824,2,100,0.11125642,4702.3315,4999.870159633824,1.0,,0.005,0.005,1.0,300.0,0.0049999994,0.015532346265526957,4999.8896,1.0,1.0,200.00000010221265,2.179301e-19
249989.34785809222,4949.894413232096,495.01,300,4949.894413232096,1,100,224.01332,4742.2085,4949.894413232096,0.9860097,0.014920891,0.004374508,0.0017366192,1.2939922,295.6487659638057,0.0033333334,249989.34785809222,4986.945,0.513697,1.0147176,295.48028263219464,1.7052572e-07
0.022207562974668842,4999.870776140016,500.0,300,4999.870776140016,2,100,0.14831033,4579.06,4999.870776140016,1.0,,0.01,0.01,1.0,300.0,0.009999998,0.022207562974668842,4999.8706,1.0,1.0,100.0,3.5044917e-18
0.024976837376646306,4999.866733540698,500.0,300,4999.866733540698,2,100,0.1528653,4702.311,4999.866733540698,1.0,,0.005,0.005,1.0,300.0,0.0049999994,0.024976837376646306,4999.869,1.0,1.0,200.00000010221265,2.179301e-19
0.02107570150973867,4999.876900196472,500.0,300,4999.876900196472,1,100,0.15016785,4756.917,4999.876900196472,1.0,,0.0033333334,0.0033333334,1.0,300.0,0.0033333336,0.02107570150973867,4999.872,1.0,1.0,299.999969473632,5.4391416e-20
0.014313469658653223,4999.863819942903,500.0,300,4999.863819942903,2,100,0.11902074,4579.053,4999.863819942903,1.0,,0.01,0.01,1.0,300.0,0.009999998,0.014313469658653223,4999.864,1.0,1.0,100.0,3.5044917e-18
0.047134486275386495,4999.855980897774,500.0,300,4999.855980897774,2,100,0.17444377,4702.302,4999.855980897774,1.0,,0.005,0.005,1.0,300.0,0.0049999994,0.047134486275386495,4999.86,1.0,1.0,200.00000010221265,2.179301e-19
0.051889548341931845,4999.875120929757,500.0,300,4999.875120929757,1,100,0.1934006,4756.9106,4999.875120929757,0.9999929,1.2864058e-07,0.0033350964,0.0033262256,1.0005218,299.9999642372174,0.0033333334,0.051889548341931845,4999.8657,0.99786055,1.0000001,299.99992565184345,1.4293592e-12
0.03876669756271114,4999.855966860218,500.0,300,4999.855966860218,2,100,0.19592735,4579.046,4999.855966860218,1.0,,0.01,0.01,1.0,300.0,0.009999998,0.03876669756271114,4999.8564,1.0,1.0,100.0,3.5044917e-18
8.97917997586666,4999.552108553439,499.98,300,4999.552108553439,2,100,2.1182337,4702.146,4999.552108553439,1.0,,0.005,0.005,1.0,300.0,0.0049999994,8.97917997586666,4999.704,1.0,1.0,200.00000010221265,2.179301e-19
0.023345517983831457,4999.840631007462,500.0,300,4999.840631007462,1,100,1.6778969,4756.797,4999.840631007462,1.0001773,1.3745245e-05,0.0033490108,0.0032260632,1.0048813,299.9958515740892,0.0033333334,0.023345517983831457,4999.7534,0.96799046,1.0000138,299.9958202888696,1.5267072e-10
0.010158378311014984,4999.9076027616375,500.0,300,4999.9076027616375,2,100,0.10028921,4579.097,4999.9076027616375,1.0,,0.01,0.01,1.0,300.0,0.009999998,0.010158378311014984,4999.9077,1.0,1.0,100.0,3.5044917e-18
0.01794611157632343,4999.8767244621795,500.0,300,4999.8767244621795,2,100,0.11895072,4702.334,4999.8767244621795,1.0,,0.005,0.005,1.0,300.0,0.0049999994,0.01794611157632343,4999.892,1.0,1.0,200.00000010221265,2.179301e-19
0.013307899723507585,4999.888556547549,500.0,300,4999.888556547549,1,100,0.117589034,4756.936,4999.888556547549,1.0,,0.0033333334,0.0033333334,1.0,300.0,0.0033333336,0.013307899723507585,4999.891,1.0,1.0,299.999969473632,5.4391416e-20
0.01771232640597836,4999.870266809118,500.0,300,4999.870266809118,2,100,0.1324286,4579.0596,4999.870266809118,1.0,,0.01,0.01,1.0,300.0,0.009999998,0.01771232640597836,4999.87,1.0,1.0,100.0,3.5044917e-18
0.023272464353674527,4999.868811844375,500.0,300,4999.868811844375,2,100,0.14243808,4702.311,4999.868811844375,1.0,,0.005,0.005,1.0,300.0,0.0049999994,0.023272464353674527,4999.869,1.0,1.0,200.00000010221265,2.179301e-19
0.018988161042817562,4999.857265602734,500.0,300,4999.857265602734,1,100,0.14080426,4756.9106,4999.857265602734,1.0,,0.0033333334,0.0033333334,1.0,300.0,0.0033333336,0.018988161042817562,4999.8657,1.0,1.0,299.999969473632,5.4391416e-20
0.0226750790907181,4999.870300294835,500.0,300,4999.870300294835,2,100,0.14984632,4579.059,4999.870300294835,1.0,,0.01,0.01,1.0,300.0,0.009999998,0.0226750790907181,4999.8696,1.0,1.0,100.0,3.5044917e-18
0.018295399657074107,4999.867984596489,500.0,300,4999.867984596489,2,100,0.1424203,4702.311,4999.867984596489,1.0,,0.005,0.005,1.0,300.0,0.0049999994,0.018295399657074107,4999.869,1.0,1.0,200.00000010221265,2.179301e-19
0.012348090978586463,4999.875993381847,500.0,300,4999.875993381847,1,100,0.13269338,4756.9165,4999.875993381847,1.0,,0.0033333334,0.0033333334,1.0,300.0,0.0033333336,0.012348090978586463,4999.8716,1.0,1.0,299.999969473632,5.4391416e-20
0.021555392840591044,4999.873359881026,500.0,300,4999.873359881026,2,100,0.14604677,4579.063,4999.873359881026,1.0,,0.01,0.01,1.0,300.0,0.009999998,0.021555392840591044,4999.8735,1.0,1.0,100.0,3.5044917e-18
3598.249501034939,4993.839099778801,499.41,300,4993.839099778801,2,100,42.31132,4699.2983,4993.839099778801,1.0,,0.005,0.005,1.0,300.0,0.0049999994,3598.249501034939,4996.8564,1.0,1.0,200.00000010221265,2.179301e-19
146735.75318257356,4961.581519435246,496.18,300,4961.581519435246,1,100,27.791407,4752.6294,4961.581519435246,0.9783142,0.027226642,0.003996311,0.00040333948,1.1728944,294.35113460956563,0.0033333334,146735.75318257356,4997.905,0.11837782,1.0191909,291.7288212554352,3.1607846e-07
2807.98272585525,4994.580439106255,499.48,300,4994.580439106255,2,100,52.724773,4573.7695,4994.580439106255,1.0,,0.01,0.01,1.0,300.0,0.009999998,2807.98272585525,4994.58,1.0,1.0,100.0,3.5044917e-18
0.018726115436465896,4999.87747726295,500.0,300,4999.87747726295,2,100,37.37612,4699.671,4999.87747726295,1.0,,0.005,0.005,1.0,300.0,0.0049999994,0.018726115436465896,4997.229,1.0,1.0,200.00000010221265,2.179301e-19
0.016154556651241735,4999.8757154316745,500.0,300,4999.8757154316745,1,100,22.285795,4755.419,4999.8757154316745,0.9956888,0.0025153877,0.00356821,0.0023645503,1.065848,299.4666538466848,0.0033333334,0.016154556651241735,4998.5903,0.7063069,1.001781,299.24326443535836,2.8191309e-08
0.014263740093887738,4999.877694763877,500.0,300,4999.877694763877,2,100,0.11881439,4579.0674,4999.877694763877,1.0,,0.01,0.01,1.0,300.0,0.009999998,0.014263740093887738,4999.878,1.0,1.0,100.0,3.5044917e-18
0.020628263062132998,4999.861625829781,500.0,300,4999.861625829781,2,100,0.13166592,4702.3115,4999.861625829781,1.0,,0.005,0.005,1.0,300.0,0.0049999994,0.020628263062132998,4999.8696,1.0,1.0,200.00000010221265,2.179301e-19
0.017011791079661734,4999.869973099058,500.0,300,4999.869973099058,1,100,0.13102132,4756.9155,4999.869973099058,1.0000072,2.184298e-08,0.0033341444,0.0033306761,1.0002505,300.0,0.0033333334,0.017011791079661734,4999.8706,0.99920994,1.0,299.99994722278825,2.4269792e-13
0.01918206202975336,4999.878161005231,500.0,300,4999.878161005231,2,100,0.13778098,4579.0674,4999.878161005231,1.0,,0.01,0.01,1.0,300.0,0.009999998,0.01918206202975336,4999.878,1.0,1.0,100.0,3.5044917e-18
0.015202575637634028,4999.870632529971,500.0,300,4999.870632529971,2,100,0.13050878,4702.316,4999.870632529971,1.0,,0.005,0.005,1.0,300.0,0.0049999994,0.015202575637634028,4999.874,1.0,1.0,200.00000010221265,2.179301e-19
0.023827279896800224,4999.866589774127,500.0,300,4999.866589774127,1,100,0.13868155,4756.917,4999.866589774127,1.0,,0.0033333334,0.0033333334,1.0,300.0,0.0033333336,0.023827279896800224,4999.872,1.0,1.0,299.999969473632,5.4391416e-20
0.0306996058463955,4999.843811588612,500.0,300,4999.843811588612,2,100,0.17432046,4579.033,4999.843811588612,1.0,,0.01,0.01,1.0,300.0,0.009999998,0.0306996058463955,4999.8438,1.0,1.0,100.0,3.5044917e-18
0.011972525804645659,4999.887925429005,500.0,300,4999.887925429005,2,100,0.14699319,4702.308,4999.887925429005,1.0,,0.005,0.005,1.0,300.0,0.0049999994,0.011972525804645659,4999.866,1.0,1.0,200.00000010221265,2.179301e-19
0.013609271121556955,4999.892199628863,500.0,300,4999.892199628863,1,100,0.13802242,4756.92,4999.892199628863,1.0,,0.0033333334,0.0033333334,1.0,300.0,0.0033333336,0.013609271121556955,4999.875,1.0,1.0,299.999969473632,5.4391416e-20
0.013228105487335206,4999.886653352913,500.0,300,4999.886653352913,2,100,0.11442792,4579.076,4999.886653352913,1.0,,0.01,0.01,1.0,300.0,0.009999998,0.013228105487335206,4999.8867,1.0,1.0,100.0,3.5044917e-18
0.05955838893948109,4999.853953792135,500.0,300,4999.853953792135,2,100,0.19050388,4702.312,4999.853953792135,1.0,,0.005,0.005,1.0,300.0,0.0049999994,0.05955838893948109,4999.87,1.0,1.0,200.00000010221265,2.179301e-19
0.011975398787909708,4999.891134737935,500.0,300,4999.891134737935,1,100,0.16805857,4756.9224,4999.891134737935,1.0,,0.0033333334,0.0033333334,1.0,300.0,0.0033333336,0.011975398787909708,4999.8774,1.0,1.0,299.999969473632,5.4391416e-20
0.013322005904300927,4999.8808521549745,500.0,300,4999.8808521549745,2,100,0.1148169,4579.0703,4999.8808521549745,1.0,,0.01,0.01,1.0,300.0,0.009999998,0.013322005904300927,4999.881,1.0,1.0,100.0,3.5044917e-18
0.01953139561230794,4999.870485239041,500.0,300,4999.870485239041,2,100,0.12761687,4702.3174,4999.870485239041,1.0,,0.005,0.005,1.0,300.0,0.0049999994,0.01953139561230794,4999.8755,1.0,1.0,200.00000010221265,2.179301e-19
0.01882234099200901,4999.8647713994405,500.0,300,4999.8647713994405,1,100,0.13067456,4756.9175,4999.8647713994405,1.0000216,5.952191e-07,0.0033375882,0.0033191764,1.0012981,299.99985694892075,0.0033333334,0.01882234099200901,4999.8726,0.9957744,1.0000005,299.99982657660036,6.6132356e-12
0.03918993381388992,4999.86175927306,500.0,300,4999.86175927306,2,100,0.19696933,4579.051,4999.86175927306,1.0,,0.01,0.01,1.0,300.0,0.009999998,0.03918993381388992,4999.8613,1.0,1.0,100.0,3.5044917e-18
0.014494345287355145,4999.877217515043,500.0,300,4999.877217515043,2,100,0.16320466,4702.311,4999.877217515043,1.0,,0.005,0.005,1.0,300.0,0.0049999994,0.014494345287355145,4999.869,1.0,1.0,200.00000010221265,2.179301e-19
0.022091522196785254,4999.884296634718,500.0,300,4999.884296634718,1,100,0.15841478,4756.92,4999.884296634718,1.0,,0.0033333334,0.0033333334,1.0,300.0,0.0033333336,0.022091522196785254,4999.875,1.0,1.0,299.999969473632,5.4391416e-20
249986.60096387914,4949.867129940865,495.01,300,4949.867129940865,2,100,497.48035,4529.056,4949.867129940865,1.0,,0.01,0.01,1.0,300.0,0.009999998,249986.60096387914,4949.8667,1.0,1.0,100.0,3.5044917e-18
0.016428973029652617,4999.870564280482,500.0,300,4999.870564280482,2,100,352.65915,4677.31,4999.870564280482,1.0,,0.005,0.005,1.0,300.0,0.0049999994,0.016428973029652617,4974.868,1.0,1.0,200.00000010221265,2.179301e-19
0.04146834823410932,4999.842897088571,500.0,300,4999.842897088571,1,100,82.42182,4748.3623,4999.842897088571,1.008566,0.03851621,0.004074138,0.00052656996,1.2327112,290.8520014562349,0.0033333334,0.04146834823410932,4995.1084,0.15932417,1.0314524,289.0901349376419,4.2071923e-07
0.042237357895416196,4999.870460914167,500.0,300,4999.870460914167,2,100,0.20449734,4579.06,4999.870460914167,1.0,,0.01,0.01,1.0,300.0,0.009999998,0.042237357895416196,4999.8706,1.0,1.0,100.0,3.5044917e-18
0.019385477268948882,4999.855758859467,500.0,300,4999.855758859467,2,100,0.17480998,4702.305,4999.855758859467,1.0,,0.005,0.005,1.0,300.0,0.0049999994,0.019385477268948882,4999.8633,1.0,1.0,200.00000010221265,2.179301e-19
0.024776567261539185,4999.839750052314,500.0,300,4999.839750052314,1,100,0.16932115,4756.9004,4999.839750052314,1.0,,0.0033333334,0.0033333334,1.0,300.0,0.0033333336,0.024776567261539185,4999.8555,1.0,1.0,299.999969473632,5.4391416e-20
0.06448592090880553,4999.869941869107,500.0,300,4999.869941869107,2,100,0.25264207,4579.0596,4999.869941869107,1.0,,0.01,0.01,1.0,300.0,0.009999998,0.06448592090880553,4999.87,1.0,1.0,100.0,3.5044917e-18
0.014679904975721794,4999.867788625321,500.0,300,4999.867788625321,2,100,0.19794554,4702.311,4999.867788625321,1.0,,0.005,0.005,1.0,300.0,0.0049999994,0.014679904975721794,4999.869,1.0,1.0,200.00000010221265,2.179301e-19
0.04919956559236674,4999.841563831109,500.0,300,4999.841563831109,1,100,0.20619315,4756.906,4999.841563831109,0.9999977,1.3002478e-09,0.0033334945,0.0033327106,1.000046,300.0,0.0033333334,0.04919956559236674,4999.861,0.9998108,1.0,299.99995318732255,1.4447738e-14
0.016179025180109524,4999.887265847724,500.0,300,4999.887265847724,2,100,0.12654948,4579.0767,4999.887265847724,1.0,,0.01,0.01,1.0,300.0,0.009999998,0.016179025180109524,4999.887,1.0,1.0,100.0,3.5044917e-18
0.021394652750586905,4999.859967695887,500.0,300,4999.859967695887,2,100,0.1370569,4702.3154,4999.859967695887,1.0,,0.005,0.005,1.0,300.0,0.0049999994,0.021394652750586905,4999.8735,1.0,1.0,200.00000010221265,2.179301e-19
0.033020498116450955,4999.860727697512,500.0,300,4999.860727697512,1,100,0.15262376,4756.9146,4999.860727697512,0.99998504,2.6116065e-06,0.0033412117,0.003299862,1.0023485,299.9996423725577,0.0033333334,0.033020498116450955,4999.8696,0.98994374,1.0000012,299.9992563577727,2.9018732e-11
0.022189082539924198,4999.878668193041,500.0,300,4999.878668193041,2,100,0.14819926,4579.0684,4999.878668193041,1.0,,0.01,0.01,1.0,300.0,0.009999998,0.022189082539924198,4999.879,1.0,1.0,100.0,3.5044917e-18
248992.71179610913,4949.997506991183,495.02,300,4949.997506991183,2,100,351.9566,4677.3794,4949.997506991183,1.0,,0.005,0.005,1.0,300.0,0.0049999994,248992.71179610913,4974.9375,1.0,1.0,200.00000010221265,2.179301e-19
0.018999667800584485,4999.86860939986,500.0,300,4999.86860939986,1,100,212.17616,4742.649,4999.86860939986,1.0068892,0.014854517,0.004157011,0.0019706124,1.2556949,295.08304442563406,0.0033333336,0.018999667800584485,4987.6196,0.59525657,1.016663,295.6821249517838,1.6279934e-07
0.023221871558085482,4999.881584774976,500.0,300,4999.881584774976,2,100,0.15162483,4579.072,4999.881584774976,1.0,,0.01,0.01,1.0,300.0,0.009999998,0.023221871558085482,4999.8823,1.0,1.0,100.0,3.5044917e-18
0.012118749761721821,4999.895390112744,500.0,300,4999.895390112744,2,100,0.13244277,4702.33,4999.895390112744,1.0,,0.005,0.005,1.0,300.0,0.0049999994,0.012118749761721821,4999.888,1.0,1.0,200.00000010221265,2.179301e-19
0.013392266699476818,4999.881860698402,500.0,300,4999.881860698402,1,100,0.12688313,4756.9316,4999.881860698402,1.0000262,4.228589e-07,0.0033390913,0.003326614,1.0017537,299.9998927116778,0.0033333334,0.013392266699476818,4999.8867,0.99801034,1.0000004,299.9997930782342,4.6981707e-12
