AvgNormIw,MaxNormIw,eRenyi2,AvgEpLen,VarVanillaIw,AvgVanillaIw,BatchSize,VarDiscRet,VanillaAvgRet,J,MinNormIw,VarRet,Bound,MinVanillaIw,ESSClassic,AvgDiscRet,IterType,EpsThisIter,VarNormIw,ESSRenyi,MaxVanillaIw,VarJ,AvgRet
0.0049999994,0.005,1.0,500.0,,1.0,400,113649.81795389605,-211.01454962802072,-209.6538,0.005,113649.81795389605,-289.4733,1.0,200.00000010221265,-211.01454962802072,2,100,2.179301e-19,400.0,1.0,330.70648,-211.01454962802072
0.0033333336,0.0033333334,1.0,500.0,,1.0,400,101311.01215421986,-184.86973502832413,-201.39244,0.0033333334,101311.01215421986,-266.5648,1.0,299.999969473632,-184.86973502832413,2,100,5.4391416e-20,400.0,1.0,326.3132,-184.86973502832413
0.0025,0.019058872,1.6003782,500.0,2.0623417,1.7306225,500,98145.10149084068,-214.42090298156006,-217.6601,7.689157e-09,106220.50713064881,-289.06128,5.3228114e-06,237.12682048907078,-206.41534143585423,,100,4.30364e-06,312.4261589153624,13.193485,375.69202,-214.42090298156006
0.002,0.99799365,1.8938979,500.0,105173240.0,459.55936,500,115194.80213693925,-187.804378558503,929.672,1.09901e-07,115194.80213693925,848.7371,0.025253017,1.004024784017288,-187.804378558503,1,100,0.0019919665,264.0057852982851,229318.66,47.35143,-187.804378558503
0.009999998,0.01,1.0,500.0,,1.0,500,102783.06169848863,-175.74471879853297,-175.74472,0.01,102783.06169848863,-278.29663,1.0,100.0,-175.74471879853297,2,100,3.5044917e-18,500.0,1.0,318.99094,-175.74471879853297
0.0049999994,0.005,1.0,500.0,,1.0,500,95088.26997657513,-117.24043995224747,-146.49257,0.005,95088.26997657513,-219.00772,1.0,200.00000010221265,-117.24043995224747,2,100,2.179301e-19,500.0,1.0,314.32785,-117.24043995224747
0.0033333336,0.0033333334,1.0,500.0,,1.0,500,115219.21411981646,-276.0744382242307,-189.68654,0.0033333334,115219.21411981646,-258.31104,1.0,299.999969473632,-276.0744382242307,2,100,5.4391416e-20,500.0,1.0,328.0576,-276.0744382242307
0.0024999997,0.0025,1.0,500.0,,1.0,500,105421.61086669148,-178.52377238555107,-186.89583,0.0025,105421.61086669148,-246.32639,1.0,400.0,-178.52377238555107,2,100,5.434597e-20,500.0,1.0,326.85095,-178.52377238555107
0.0019999996,0.99609673,2.2411885,500.0,31062722.0,250.22841,500,117516.52624096688,-191.19315885777073,791.9934,1.16362955e-07,117516.52624096688,712.4152,0.014558658,1.0078524378253808,-191.19315885777073,1,100,0.0019843862,223.0959128003944,124625.85,76.802605,-191.19315885777073
0.009999998,0.01,1.0,500.0,,1.0,500,79308.92218471867,-159.89017982602195,-159.89018,0.01,79308.92218471867,-234.71506,1.0,100.0,-159.89017982602195,2,100,3.5044917e-18,500.0,1.0,280.20676,-159.89017982602195
0.0049999994,0.005,1.0,500.0,,1.0,500,90990.10993973204,-122.73735343204503,-141.31377,0.005,90990.10993973204,-194.22295,1.0,200.00000010221265,-122.73735343204503,2,100,2.179301e-19,500.0,1.0,290.93488,-122.73735343204503
0.0033333336,0.0033333334,1.0,500.0,,1.0,500,75834.75564334038,-168.53798260939254,-150.3885,0.0033333334,75834.75564334038,-199.90842,1.0,299.999969473632,-168.53798260939254,2,100,5.4391416e-20,500.0,1.0,285.69025,-168.53798260939254
0.0024999997,0.0025,1.0,500.0,,1.0,500,132571.56685063808,-173.04720165281313,-156.05318,0.0025,132571.56685063808,-205.3454,1.0,400.0,-173.04720165281313,2,100,5.434597e-20,500.0,1.0,306.79294,-173.04720165281313
0.002,0.9934763,2.6257002,500.0,10652126.0,146.92015,500,84995.52872457982,-134.82431955476287,1163.4565,4.3232444e-07,84995.52872457982,1090.733,0.031758588,1.0131760582562894,-134.82431955476287,1,100,0.0019739384,190.4253932970943,72980.84,176.0243,-134.82431955476287
0.009999998,0.01,1.0,500.0,,1.0,500,91415.67186963242,-176.1457037616909,-176.1457,0.01,91415.67186963242,-274.21414,1.0,100.0,-176.1457037616909,2,100,3.5044917e-18,500.0,1.0,300.8347,-176.1457037616909
0.0049999994,0.005,1.0,500.0,,1.0,500,94417.340438773,-145.82299953487205,-160.98434,0.005,94417.340438773,-230.32921,1.0,200.00000010221265,-145.82299953487205,2,100,2.179301e-19,500.0,1.0,303.67288,-145.82299953487205
0.0033333336,0.0033333334,1.0,500.0,,1.0,500,103059.54011876219,-156.78506550202437,-159.58458,0.0033333334,103059.54011876219,-228.50531,1.0,299.999969473632,-156.78506550202437,2,100,5.4391416e-20,500.0,1.0,309.01733,-156.78506550202437
0.0024999997,0.0025,1.0,500.0,,1.0,500,93744.82635227552,-126.83594208523506,-151.39742,0.0025,93744.82635227552,-211.08452,1.0,400.0,-126.83594208523506,2,100,5.434597e-20,500.0,1.0,308.25592,-126.83594208523506
0.002,0.99669415,2.2024412,500.0,52088800.0,323.83826,500,82534.73035408216,-125.93006358197073,1091.6838,4.7538984e-07,82534.73035408216,1012.45605,0.076974705,1.0066446424061706,-125.93006358197073,1,100,0.0019867723,227.020815119941,161383.84,85.16356,-125.93006358197073
0.009999998,0.01,1.0,500.0,,1.0,500,78796.35295578833,-121.6941509909494,-121.694145,0.01,78796.35295578833,-187.95459,1.0,100.0,-121.6941509909494,2,100,3.5044917e-18,500.0,1.0,279.2998,-121.6941509909494
0.0049999994,0.005,1.0,500.0,,1.0,500,84491.45506795992,-148.2333408324088,-134.96375,0.005,84491.45506795992,-194.92763,1.0,200.00000010221265,-148.2333408324088,2,100,2.179301e-19,500.0,1.0,284.6112,-148.2333408324088
0.0033333336,0.0033333334,1.0,500.0,,1.0,500,80094.31155407582,-147.34004126392,-139.08917,0.0033333334,80094.31155407582,-188.04947,1.0,299.999969473632,-147.34004126392,2,100,5.4391416e-20,500.0,1.0,283.668,-147.34004126392
0.0024999997,0.0025,1.0,500.0,,1.0,500,117038.69535141841,-176.3436635822817,-148.40279,0.0025,117038.69535141841,-193.31537,1.0,400.0,-176.3436635822817,2,100,5.434597e-20,500.0,1.0,299.29575,-176.3436635822817
0.002,0.9957724,2.0340083,500.0,29047470.0,242.05424,500,88555.24866298793,-139.52540781158032,590.4084,3.1550877e-07,88555.24866298793,533.117,0.03818512,1.0085090239661636,-139.52540781158032,1,100,0.0019830922,245.82004346608568,120515.48,57.16348,-139.52540781158032
0.009999998,0.01,1.0,500.0,,1.0,500,110444.03744488186,-135.1357361095937,-135.13573,0.01,110444.03744488186,-216.57938,1.0,100.0,-135.1357361095937,2,100,3.5044917e-18,500.0,1.0,330.6654,-135.1357361095937
0.0049999994,0.005,1.0,500.0,,1.0,500,102178.58517436267,-112.56928972537372,-123.8525,0.005,102178.58517436267,-191.14354,1.0,200.00000010221265,-112.56928972537372,2,100,2.179301e-19,500.0,1.0,324.61594,-112.56928972537372
0.0033333336,0.0033333334,1.0,500.0,,1.0,500,68540.80648166395,-143.63886725462925,-130.44797,0.0033333334,68540.80648166395,-185.39087,1.0,299.999969473632,-143.63886725462925,2,100,5.4391416e-20,500.0,1.0,304.88654,-143.63886725462925
0.0024999997,0.0025,1.0,500.0,,1.0,500,69796.47587119747,-123.68354911887768,-128.75687,0.0025,69796.47587119747,-176.33882,1.0,400.0,-123.68354911887768,2,100,5.434597e-20,500.0,1.0,294.95773,-123.68354911887768
0.0020000006,0.99289906,2.4585025,500.0,8386101.5,130.43561,500,96238.46216129066,-86.18820826659156,1061.1984,3.9800204e-07,96238.46216129066,994.46814,0.025956819,1.0143544022340836,-86.18820826659156,1,100,0.001971641,203.37583292465544,64754.695,183.5692,-86.18820826659156
0.009999998,0.01,1.0,500.0,,1.0,500,84169.09181895842,-128.26315168976606,-128.26315,0.01,84169.09181895842,-199.45354,1.0,100.0,-128.26315168976606,2,100,3.5044917e-18,500.0,1.0,288.66486,-128.26315168976606
0.0049999994,0.005,1.0,500.0,,1.0,500,87651.8869025843,-111.88033760602391,-120.07174,0.005,87651.8869025843,-178.52498,1.0,200.00000010221265,-111.88033760602391,2,100,2.179301e-19,500.0,1.0,291.75073,-111.88033760602391
0.0033333336,0.0033333334,1.0,500.0,,1.0,500,76713.23511591626,-129.41170925956135,-123.18507,0.0033333334,76713.23511591626,-175.20926,1.0,299.999969473632,-129.41170925956135,2,100,5.4391416e-20,500.0,1.0,286.4968,-129.41170925956135
0.0024999997,0.0025,1.0,500.0,,1.0,500,98727.48907552687,-100.74534040045177,-117.575134,0.0025,98727.48907552687,-162.62941,1.0,400.0,-100.74534040045177,2,100,5.434597e-20,500.0,1.0,293.41058,-100.74534040045177
0.0019999996,0.99234813,1.9462813,500.0,6580907.5,115.61135,500,88878.97042625441,-137.34583133873298,458.84265,1.0636343e-06,88878.97042625441,384.55295,0.0614841,1.015481021821667,-137.34583133873298,1,100,0.001969449,256.900169790497,57363.355,93.436,-137.34583133873298
0.009999998,0.01,1.0,500.0,,1.0,500,122763.74572099438,-115.51689788484114,-115.516884,0.01,122763.74572099438,-201.09596,1.0,100.0,-115.51689788484114,2,100,3.5044917e-18,500.0,1.0,348.62027,-115.51689788484114
0.0049999994,0.005,1.0,500.0,,1.0,500,90474.03128638226,-82.95750396472424,-99.2372,0.005,90474.03128638226,-161.64154,1.0,200.00000010221265,-82.95750396472424,2,100,2.179301e-19,500.0,1.0,325.2964,-82.95750396472424
0.0033333336,0.0033333334,1.0,500.0,,1.0,500,72902.43053964671,-133.26183295465324,-110.57874,0.0033333334,72902.43053964671,-161.53168,1.0,299.999969473632,-133.26183295465324,2,100,5.4391416e-20,500.0,1.0,307.99387,-133.26183295465324
0.0024999997,0.0025,1.0,500.0,,1.0,500,69555.85940488517,-128.64764280103694,-115.09596,0.0025,69555.85940488517,-159.2225,1.0,400.0,-128.64764280103694,2,100,5.434597e-20,500.0,1.0,297.35742,-128.64764280103694
0.0019999999,0.9955636,2.5727978,500.0,25764960.0,228.01561,500,108101.57495550951,-60.16746429393995,660.77045,1.5742948e-08,108101.57495550951,593.76843,0.0017948189,1.0089320043671663,-60.16746429393995,1,100,0.0019822586,194.34096406889532,113502.02,64.2437,-60.16746429393995
0.009999998,0.01,1.0,500.0,,1.0,500,102027.94586270876,-130.71345166949513,-130.71346,0.01,102027.94586270876,-226.44719,1.0,100.0,-130.71345166949513,2,100,3.5044917e-18,500.0,1.0,317.81702,-130.71345166949513
0.0049999994,0.005,1.0,500.0,,1.0,500,148952.70391874696,-96.61873716485832,-113.6661,0.005,148952.70391874696,-212.21849,1.0,200.00000010221265,-96.61873716485832,2,100,2.179301e-19,500.0,1.0,352.88245,-96.61873716485832
0.0033333336,0.0033333334,1.0,500.0,,1.0,500,96191.44151373736,-101.9597455033484,-109.76398,0.0033333334,96191.44151373736,-190.23166,1.0,299.999969473632,-101.9597455033484,2,100,5.4391416e-20,500.0,1.0,338.8082,-101.9597455033484
0.0024999997,0.0025,1.0,500.0,,1.0,500,93944.44719137902,-144.85897162342266,-118.53773,0.0025,93944.44719137902,-188.2248,1.0,400.0,-144.85897162342266,2,100,5.434597e-20,500.0,1.0,331.02176,-144.85897162342266
0.002,0.99455786,2.089496,500.0,19201048.0,197.039,500,94740.14450007214,-129.93383745249395,769.6085,2.4421846e-07,94740.14450007214,679.50995,0.024060281,1.0109737661397502,-129.93383745249395,1,100,0.0019782474,239.29216642528093,97983.34,95.98398,-129.93383745249395
0.009999998,0.01,1.0,500.0,,1.0,500,66724.44476060939,-100.2396770508217,-100.23968,0.01,66724.44476060939,-164.0462,1.0,100.0,-100.2396770508217,2,100,3.5044917e-18,500.0,1.0,257.01593,-100.2396770508217
0.0049999994,0.005,1.0,500.0,,1.0,500,74726.68663147296,-69.921221884562,-85.080444,0.005,74726.68663147296,-130.19847,1.0,200.00000010221265,-69.921221884562,2,100,2.179301e-19,500.0,1.0,265.0436,-69.921221884562
0.0033333336,0.0033333334,1.0,500.0,,1.0,500,78838.67110614224,-95.91228405577682,-88.69106,0.0033333334,78838.67110614224,-125.52978,1.0,299.999969473632,-95.91228405577682,2,100,5.4391416e-20,500.0,1.0,269.95352,-95.91228405577682
0.0024999997,0.0025,1.0,500.0,,1.0,500,95682.1156313549,-57.24328114324685,-80.82911,0.0025,95682.1156313549,-120.03794,1.0,400.0,-57.24328114324685,2,100,5.434597e-20,500.0,1.0,280.21942,-57.24328114324685
0.0019999999,0.994664,2.2563317,500.0,19825274.0,200.1948,500,94699.46407762208,-134.83060362169633,617.2327,1.5018395e-07,94699.46407762208,549.845,0.015033023,1.0107576618657537,-134.83060362169633,1,100,0.001978671,221.59862574430133,99563.28,71.78928,-134.83060362169633
0.009999998,0.01,1.0,500.0,,1.0,500,103440.06613299611,-65.20617596700345,-65.20618,0.01,103440.06613299611,-156.43512,1.0,100.0,-65.20617596700345,2,100,3.5044917e-18,500.0,1.0,320.00882,-65.20617596700345
0.0049999994,0.005,1.0,500.0,,1.0,500,77998.8756073016,-72.46273724217704,-68.83446,0.005,77998.8756073016,-133.34306,1.0,200.00000010221265,-72.46273724217704,2,100,2.179301e-19,500.0,1.0,299.70892,-72.46273724217704
0.0033333336,0.0033333334,1.0,500.0,,1.0,500,91652.79214388978,-57.16322750907999,-64.944046,0.0033333334,91652.79214388978,-117.6151,1.0,299.999969473632,-57.16322750907999,2,100,5.4391416e-20,500.0,1.0,300.2654,-57.16322750907999
0.0024999997,0.0025,1.0,500.0,,1.0,500,83688.41630508521,-54.629976610323375,-62.365532,0.0025,83688.41630508521,-107.98,1.0,400.0,-54.629976610323375,2,100,5.434597e-20,500.0,1.0,297.24115,-54.629976610323375
0.0019999999,0.9966408,2.3839335,500.0,44962470.0,300.88766,500,102147.89430215402,-93.93259593457526,686.3207,3.513831e-07,102147.89430215402,623.32733,0.05286342,1.0067524598955475,-93.93259593457526,1,100,0.0019865595,209.73739021588483,149938.45,47.604725,-93.93259593457526
0.009999998,0.01,1.0,500.0,,1.0,500,86401.92461460797,-31.302730714279747,-31.30273,0.01,86401.92461460797,-103.89021,1.0,100.0,-31.302730714279747,2,100,3.5044917e-18,500.0,1.0,292.46863,-31.302730714279747
0.0049999994,0.005,1.0,500.0,,1.0,500,94000.44019345271,-87.05654682003544,-59.179638,0.005,94000.44019345271,-110.50673,1.0,200.00000010221265,-87.05654682003544,2,100,2.179301e-19,500.0,1.0,300.12714,-87.05654682003544
0.0033333336,0.0033333334,1.0,500.0,,1.0,500,65370.49574885933,-41.661059124202545,-53.34011,0.0033333334,65370.49574885933,-97.333694,1.0,299.999969473632,-41.661059124202545,2,100,5.4391416e-20,500.0,1.0,285.81696,-41.661059124202545
0.0024999997,0.0025,1.0,500.0,,1.0,500,109741.18264095786,-16.692916028048977,-44.178314,0.0025,109741.18264095786,-86.15751,1.0,400.0,-16.692916028048977,2,100,5.434597e-20,500.0,1.0,297.79398,-16.692916028048977
0.0019999999,0.9906197,2.2094362,500.0,4617170.0,97.00724,500,80326.89375017716,-80.19708467778459,730.6003,1.002605e-06,80326.89375017716,669.2648,0.048629973,1.0190274964478623,-80.19708467778459,1,100,0.001962581,226.3020787528109,48048.645,146.08334,-80.19708467778459
0.009999998,0.01,1.0,500.0,,1.0,500,84568.3055775784,-54.322143528964574,-54.322144,0.01,84568.3055775784,-113.507706,1.0,100.0,-54.322143528964574,2,100,3.5044917e-18,500.0,1.0,289.3486,-54.322143528964574
0.0049999994,0.005,1.0,500.0,,1.0,500,86400.53475604465,-57.032986209862614,-55.677567,0.005,86400.53475604465,-125.69434,1.0,200.00000010221265,-57.032986209862614,2,100,2.179301e-19,500.0,1.0,290.91476,-57.032986209862614
0.0033333336,0.0033333334,1.0,500.0,,1.0,500,102272.71395208196,-125.67527130833814,-79.010124,0.0033333334,102272.71395208196,-136.17857,1.0,299.999969473632,-125.67527130833814,2,100,5.4391416e-20,500.0,1.0,302.0923,-125.67527130833814
0.0024999997,0.0025,1.0,500.0,,1.0,500,74425.19305977461,-97.59942938453553,-83.657455,0.0025,74425.19305977461,-133.1668,1.0,400.0,-97.59942938453553,2,100,5.434597e-20,500.0,1.0,294.83868,-97.59942938453553
0.002,0.99129814,2.208273,500.0,7213220.5,121.166595,500,101188.57238610095,-52.21674635054881,760.74066,3.3495928e-07,101188.57238610095,694.9357,0.020292938,1.0176331591164223,-52.21674635054881,1,100,0.0019652753,226.42128711118175,60056.11,137.6888,-52.21674635054881
0.009999998,0.01,1.0,500.0,,1.0,500,101833.76929227846,3.3142739522796836,3.3142753,0.01,101833.76929227846,-81.04547,1.0,100.0,3.3142739522796836,2,100,3.5044917e-18,500.0,1.0,317.51447,3.3142739522796836
0.0049999994,0.005,1.0,500.0,,1.0,500,80077.6097616795,-27.850523911791335,-12.268128,0.005,80077.6097616795,-73.390396,1.0,200.00000010221265,-27.850523911791335,2,100,2.179301e-19,500.0,1.0,300.48117,-27.850523911791335
0.0033333336,0.0033333334,1.0,500.0,,1.0,500,82162.00055251272,24.103441445677714,-0.14427125,0.0033333334,82162.00055251272,-51.11098,1.0,299.999969473632,24.103441445677714,2,100,5.4391416e-20,500.0,1.0,295.97308,24.103441445677714
0.0024999997,0.0025,1.0,500.0,,1.0,500,83897.5005725277,-16.049583259603114,-4.120598,0.0025,83897.5005725277,-48.259064,1.0,400.0,-16.049583259603114,2,100,5.434597e-20,500.0,1.0,294.1294,-16.049583259603114
0.0019999999,0.9947409,2.439806,500.0,18227742.0,191.94466,500,104440.2032591355,-32.3864072796217,586.6663,2.9636382e-07,104440.2032591355,513.5143,0.028442726,1.0106015627378466,-32.3864072796217,1,100,0.0019789774,204.9343280478376,95467.6,58.29635,-32.3864072796217
0.009999998,0.01,1.0,500.0,,1.0,500,68781.96067900443,-41.04542013050745,-41.045418,0.01,68781.96067900443,-97.71222,1.0,100.0,-41.04542013050745,2,100,3.5044917e-18,500.0,1.0,260.94855,-41.04542013050745
0.0049999994,0.005,1.0,500.0,,1.0,500,82194.00626479987,-58.520714626496776,-49.783066,0.005,82194.00626479987,-95.77751,1.0,200.00000010221265,-58.520714626496776,2,100,2.179301e-19,500.0,1.0,273.51315,-58.520714626496776
0.0033333336,0.0033333334,1.0,500.0,,1.0,500,67854.56773929212,4.9336476118538375,-31.54416,0.0033333334,67854.56773929212,-71.78121,1.0,299.999969473632,4.9336476118538375,2,100,5.4391416e-20,500.0,1.0,270.0561,4.9336476118538375
0.0024999997,0.0025,1.0,500.0,,1.0,500,91658.94143632904,-69.88656890562542,-41.129765,0.0025,91658.94143632904,-81.15747,1.0,400.0,-69.88656890562542,2,100,5.434597e-20,500.0,1.0,278.67358,-69.88656890562542
0.002,0.99539894,2.305722,500.0,21246812.0,207.09454,500,87311.59065133962,-4.844572214067118,625.6793,2.1032638e-07,87311.59065133962,571.3156,0.021778723,1.009266069489852,-4.844572214067118,1,100,0.0019816018,216.85181491400127,103070.84,58.307228,-4.844572214067118
0.009999998,0.01,1.0,500.0,,1.0,500,83741.78506147912,-29.05027348185938,-29.050274,0.01,83741.78506147912,-91.04355,1.0,100.0,-29.05027348185938,2,100,3.5044917e-18,500.0,1.0,287.93118,-29.05027348185938
0.0049999994,0.005,1.0,500.0,,1.0,500,113323.4062203434,-75.42616841756316,-52.23822,0.005,113323.4062203434,-125.09525,1.0,200.00000010221265,-75.42616841756316,2,100,2.179301e-19,500.0,1.0,313.18515,-75.42616841756316
0.0033333336,0.0033333334,1.0,500.0,,1.0,500,103006.54134860609,20.009890730813233,-28.15552,0.0033333334,103006.54134860609,-87.643036,1.0,299.999969473632,20.009890730813233,2,100,5.4391416e-20,500.0,1.0,317.0837,20.009890730813233
0.0024999997,0.0025,1.0,500.0,,1.0,500,86113.46951187661,-30.756519256066085,-28.805769,0.0025,86113.46951187661,-80.32347,1.0,400.0,-30.756519256066085,2,100,5.434597e-20,500.0,1.0,310.99985,-30.756519256066085
0.002,0.9958431,2.553725,500.0,34301060.0,263.01556,500,82011.12539465439,-9.71767201226366,919.06104,1.926503e-07,82011.12539465439,845.4253,0.025335014,1.0083659185214817,-9.71767201226366,1,100,0.0019833741,195.79242055367055,130961.12,73.75505,-9.71767201226366
0.009999998,0.01,1.0,500.0,,1.0,500,93123.062993596,-4.602656997845165,-4.6026573,0.01,93123.062993596,-69.8786,1.0,100.0,-4.602656997845165,2,100,3.5044917e-18,500.0,1.0,303.63107,-4.602656997845165
0.0049999994,0.005,1.0,500.0,,1.0,500,133828.41908726902,-4.777154238177445,-4.6899033,0.005,133828.41908726902,-80.881256,1.0,200.00000010221265,-4.777154238177445,2,100,2.179301e-19,500.0,1.0,335.17307,-4.777154238177445
0.0033333336,0.0033333334,1.0,500.0,,1.0,500,85303.72132651083,13.159726720923445,1.2599745,0.0033333334,85303.72132651083,-60.95,1.0,299.999969473632,13.159726720923445,2,100,5.4391416e-20,500.0,1.0,321.1153,13.159726720923445
0.0024999997,0.0025,1.0,500.0,,1.0,500,94281.63778419471,-31.389923677561516,-6.902501,0.0025,94281.63778419471,-60.77792,1.0,400.0,-31.389923677561516,2,100,5.434597e-20,500.0,1.0,317.6017,-31.389923677561516
0.0020000006,0.9947448,2.2608035,500.0,17860704.0,190.00156,500,106099.28309611027,36.56426029050149,690.3903,8.300071e-08,106099.28309611027,617.93555,0.007885132,1.0105937091768007,36.56426029050149,1,100,0.0019789927,221.16031252105853,94501.53,68.205734,36.56426029050149
0.009999998,0.01,1.0,500.0,,1.0,500,85831.18764730102,15.640389590265489,15.6403885,0.01,85831.18764730102,-50.579865,1.0,100.0,15.640389590265489,2,100,3.5044917e-18,500.0,1.0,291.50107,15.640389590265489
0.0049999994,0.005,1.0,500.0,,1.0,500,62044.69124352677,15.473806295465309,15.557099,0.005,62044.69124352677,-31.267689,1.0,200.00000010221265,15.473806295465309,2,100,2.179301e-19,500.0,1.0,270.55234,15.473806295465309
0.0033333336,0.0033333334,1.0,500.0,,1.0,500,115072.03739932596,18.52032588609889,16.544838,0.0033333334,115072.03739932596,-37.686905,1.0,299.999969473632,18.52032588609889,2,100,5.4391416e-20,500.0,1.0,294.5756,18.52032588609889
0.0024999997,0.0025,1.0,500.0,,1.0,500,100075.23274394283,66.13830877417391,28.943207,0.0025,100075.23274394283,-18.022865,1.0,400.0,66.13830877417391,2,100,5.434597e-20,500.0,1.0,300.51764,66.13830877417391
0.0019999999,0.9962701,2.7778335,500.0,32483388.0,255.84196,500,124093.70962322976,15.765300297521977,1010.43665,6.4654e-08,124093.70962322976,940.4231,0.008270604,1.0075016267382875,15.765300297521977,1,100,0.0019850787,179.99639175018825,127443.85,72.636284,15.765300297521977
0.009999998,0.01,1.0,500.0,,1.0,500,92799.94870033473,25.113325569585168,25.113327,0.01,92799.94870033473,-44.99843,1.0,100.0,25.113325569585168,2,100,3.5044917e-18,500.0,1.0,303.10385,25.113325569585168
0.0049999994,0.005,1.0,500.0,,1.0,500,109616.03380557268,9.708700889235933,17.41101,0.005,109616.03380557268,-44.613735,1.0,200.00000010221265,9.708700889235933,2,100,2.179301e-19,500.0,1.0,316.63107,9.708700889235933
0.0033333336,0.0033333334,1.0,500.0,,1.0,500,106293.42107996736,-24.990075750575215,3.277316,0.0033333334,106293.42107996736,-47.365673,1.0,299.999969473632,-24.990075750575215,2,100,5.4391416e-20,500.0,1.0,319.8643,-24.990075750575215
0.0024999997,0.0025,1.0,500.0,,1.0,500,88669.79451523062,36.986143441423465,11.704524,0.0025,88669.79451523062,-32.15359,1.0,400.0,36.986143441423465,2,100,5.434597e-20,500.0,1.0,314.4737,36.986143441423465
0.002,0.99472284,1.8505183,500.0,14653134.0,172.10077,500,99252.74242640602,24.381243361009535,917.8906,4.967732e-07,99252.74242640602,864.52747,0.042747527,1.0106382707259651,24.381243361009535,1,100,0.001978905,270.194565282721,85596.28,101.70704,24.381243361009535
0.009999998,0.01,1.0,500.0,,1.0,500,103351.22768643276,-24.68412342627622,-24.68412,0.01,103351.22768643276,-117.99444,1.0,100.0,-24.68412342627622,2,100,3.5044917e-18,500.0,1.0,319.8714,-24.68412342627622
0.0049999994,0.005,1.0,500.0,,1.0,500,107017.47741479133,-8.267566889569189,-16.475843,0.005,107017.47741479133,-82.4562,1.0,200.00000010221265,-8.267566889569189,2,100,2.179301e-19,500.0,1.0,322.80005,-8.267566889569189
0.0033333336,0.0033333334,1.0,500.0,,1.0,500,117877.98348084233,27.551716816930757,-1.7999926,0.0033333334,117877.98348084233,-57.0769,1.0,299.999969473632,27.551716816930757,2,100,5.4391416e-20,500.0,1.0,329.84402,27.551716816930757
