DivergenceHarmonic,StdIW,MinIW,LearnableVariance,EpisodesSoFar,OptimizationReturnMean,InitialReturnMean,MinBehavPdf,MeanEntropy,EpLenMean,MinTargetPdf,ESSRenyiArithmetic,Inner Iteration,InitialReturnMax,InitialReturnMin,Iteration,EpThisIter,StdWReturnMean,OptimizationReturnMax,EpRewMean,MeanD2-0,ReturnMeanIW,EmpiricalD2Harmonic,VarianceInitializer,InitialBound,MeanIW,TimestepsSoFar,TimeElapsed,Weights,WReturnMean,Epsilon,OptimizationReturnMin,ESSRenyiHarmonic,InitialReturnStd,Bound,MaxIW,ReturnStepMaxmin,EmpiricalD2Arithmetic,ReturnStepMax,Penalization
1.9723298e+30,633.48706,0.21452816,,11600,412.5414,774.13525,-67.60524,0.4189424,83.56,-67.60524,100.0,1,1184.1027,361.59387,116,100,,822.5088,774.1352715991405,1.0,105585960.0,1.0,-1.0,-670454.1,118.011856,633571,1068.970160484314,[-0.311  0.118 -0.191 -0.004 -0.007  0.187 -0.106 -1.089  0.013  0.  0.   ],656362.44,2.0,,100.0,238.90797,-1.9790233e+19,4821.0327,9.359712,1.0,9.359712,True
4132429000.0,42.883724,0.29663414,,11700,473.00345,787.4501,-71.36813,0.4189424,85.08,-71.36813,100.0,1,1488.5564,314.44666,117,100,,1174.1097,787.4500810124878,1.0,6383339.5,1.0,-1.0,-702074.7,6.484027,642079,1083.3442032337189,[-0.293  0.113 -0.191  0.005  0.003  0.203 -0.12  -1.086  0.013  0.  0.   ],679805.0,2.0,,100.0,244.39194,-1437963600.0,430.12646,9.359961,1.0,9.359961,True
197530340.0,8.815893,0.23215236,,11800,528.3641,861.19916,-82.656425,0.4189424,93.01,-82.656425,100.0,1,1988.7166,332.83505,118,100,,1655.8815,861.1991360849483,1.0,3461017.5,1.0,-1.0,-855443.0,3.1065092,651380,1099.1453182697296,[-0.303  0.113 -0.192  0.01   0.008  0.193 -0.119 -1.086  0.013  0.  0.   ],815693.7,2.0,,100.0,272.0841,-562117760.0,68.18946,9.359986,1.0,9.359986,True
1.4700458e+36,2359085.8,0.053451233,,11900,505.04657,827.5521,-65.62144,0.4189424,89.5,-65.62144,100.0,1,1485.5182,322.50555,119,100,,1163.0127,827.5521182293692,1.0,293260620000.0,1.0,-1.0,-787671.6,281668.88,660330,1112.9151952266693,[-0.294  0.114 -0.192  0.006  0.004  0.203 -0.122 -1.089  0.013  0.  0.   ],765492.75,2.0,,100.0,283.98987,-2.6890802e+22,23544872.0,9.36,1.0,9.36,True
4.106796e+16,242.6264,0.020132683,,12000,416.90393,722.83844,-69.08681,0.4189424,78.12,-69.08681,100.0,1,1602.2551,305.9345,120,100,,1296.3206,722.8384107106202,1.0,80605250.0,1.0,-1.0,-622361.7,69.26673,668142,1127.4043374061584,[-0.274  0.11  -0.195 -0.032 -0.035  0.219 -0.132 -1.101  0.007  0.  0.   ],596560.06,2.0,,100.0,272.1483,-5228824400000.0,1956.5117,9.359909,1.0,9.359909,True
1.4246852e+28,8488.585,0.062545195,,12100,467.71204,780.536,-70.24409,0.4189424,84.37,-70.24409,100.0,1,1468.5514,312.82397,121,100,,1155.7274,780.5360546869181,1.0,1768357800.0,1.0,-1.0,-710116.6,1110.9552,676579,1141.4055197238922,[-0.282  0.111 -0.197  0.011  0.008  0.214 -0.14  -1.103  0.009  0.  0.   ],688441.5,2.0,,100.0,281.43378,-2.5871412e+18,83655.08,9.359964,1.0,9.359964,True
1.4649401e+23,5061.6655,0.2625568,,12200,477.6202,848.34296,-79.618484,0.4189424,91.66,-79.618484,100.0,1,1633.9933,370.72272,122,100,,1263.2705,848.3429004894201,1.0,769750600.0,1.0,-1.0,-816385.5,575.1608,685745,1155.7643802165985,[-0.292  0.109 -0.197 -0.005 -0.008  0.196 -0.136 -1.109  0.009  0.  0.   ],789551.56,2.0,,100.0,264.32156,-1.0270532e+16,50610.63,9.359961,1.0,9.359961,True
14658521000000.0,476.0367,0.06398544,,12300,562.5126,858.20825,-70.46215,0.4189424,92.75,-70.46215,100.0,1,1455.2566,295.69568,123,100,,1159.5609,858.2082399775708,1.0,71820130.0,1.0,-1.0,-819471.2,63.629326,695020,1171.7959275245667,[-0.302  0.101 -0.196 -0.002 -0.005  0.178 -0.153 -1.096  0.006  0.  0.   ],798186.7,2.0,,100.0,248.32503,-81562255000.0,4751.253,9.359743,1.0,9.359743,True
308813120.0,24.289297,0.049107272,,12400,465.85803,860.2635,-80.2193,0.4189424,93.08,-80.2193,100.0,1,1438.6718,394.40546,124,100,,1044.2664,860.2635067532977,1.0,7125834.0,1.0,-1.0,-813955.7,6.980828,704328,1188.3634717464447,[-0.296  0.103 -0.197  0.017  0.015  0.189 -0.148 -1.1    0.006  0.  0.   ],793153.6,2.0,,100.0,230.4351,-372681630.0,165.44183,9.359927,1.0,9.359927,True
261331090.0,11.366999,0.04067969,,12500,475.08652,805.9041,-71.267365,0.4189424,87.1,-71.267365,100.0,1,1426.9751,330.81763,125,100,,1096.1575,805.9041358331406,1.0,2963239.2,1.0,-1.0,-741196.75,2.9526148,713038,1203.3522336483002,[-0.289  0.102 -0.197  0.013  0.01   0.2   -0.153 -1.102  0.008  0.  0.   ],720731.5,2.0,,100.0,266.927,-333797700.0,112.21633,9.359968,1.0,9.359968,True
1.047015e+26,15817.015,0.11215325,,12600,485.06876,827.8533,-71.44255,0.4189424,89.45,-71.44255,100.0,1,1400.2559,342.78442,126,100,,1057.4714,827.8532046585569,1.0,2619160000.0,1.0,-1.0,-779584.06,1684.3839,721983,1218.3361983299255,[-0.277  0.103 -0.197  0.012  0.009  0.208 -0.149 -1.107  0.008  0.  0.   ],759878.06,2.0,,100.0,273.01486,-2.0163858e+17,158989.44,9.359922,1.0,9.359922,True
26531604000.0,277.81683,0.13053949,,12700,556.2352,869.87476,-72.402824,0.4189424,94.03,-72.402824,100.0,1,1483.9036,313.63953,127,100,,1170.264,869.8747492454866,1.0,49564572.0,1.0,-1.0,-850600.75,45.9217,731386,1234.5719215869904,[-0.284  0.098 -0.197 -0.002 -0.005  0.186 -0.152 -1.107  0.008  0.  0.   ],828470.06,2.0,,100.0,267.93277,-3654317300.0,2527.3403,9.359916,1.0,9.359916,True
4958357000.0,24.424854,0.035453312,,12800,515.4893,877.7006,-76.65406,0.4189424,94.9,-76.65406,100.0,1,1510.5225,362.21133,128,100,,1148.3112,877.7006382613447,1.0,7604907.0,1.0,-1.0,-863605.94,6.3842163,740876,1248.819005727768,[-2.865e-01  9.363e-02 -1.969e-01 -8.634e-04 -3.640e-03  2.020e-01 -1.768e-01 -1.097e+00  7.856e-03  0.000e+00  0.000e+00],840674.2,2.0,,100.0,265.17136,-1622356200.0,218.56366,9.359995,1.0,9.359995,True
115185336.0,56.70732,0.08038625,,12900,563.0261,903.56946,-74.0993,0.4189424,97.62,-74.0993,100.0,1,1953.2704,340.54327,129,100,,1612.727,903.5693734871916,1.0,10199310.0,1.0,-1.0,-927631.3,8.496954,750638,1264.0253834724426,[-0.293  0.093 -0.197 -0.003 -0.006  0.189 -0.173 -1.099  0.007  0.  0.   ],889286.3,2.0,,100.0,269.905,-421733300.0,569.50336,9.359927,1.0,9.359927,True
1.7952235e+31,6483714.5,0.09383059,,13000,558.5312,883.2682,-78.58096,0.4189424,95.43,-78.58096,100.0,1,1623.1467,324.737,130,100,,1298.4097,883.2681951852652,1.0,797320900000.0,1.0,-1.0,-868710.06,654340.6,760181,1279.5061252117157,[-0.298  0.091 -0.198 -0.002 -0.005  0.175 -0.174 -1.102  0.007  0.  0.   ],842231.2,2.0,,100.0,249.13551,-1.121908e+20,65166396.0,9.359867,1.0,9.359867,True
2.885458e+16,1431.6718,0.10447931,,13100,494.221,818.5276,-82.09749,0.4189424,88.34,-82.09749,100.0,1,1518.1758,324.30658,131,100,,1193.8691,818.5275691877016,1.0,235800420.0,1.0,-1.0,-756544.0,308.17712,769015,1293.3813014030457,[-2.790e-01  8.520e-02 -1.981e-01  1.043e-03 -1.198e-03  1.403e-01 -1.450e-01 -1.140e+00  6.791e-03  0.000e+00  0.000e+00],733379.25,2.0,,100.0,251.77737,-3935137700000.0,12523.615,9.359968,1.0,9.359968,True
1.21676465e+27,195605.31,0.0973858,,13200,516.8218,841.6725,-81.150154,0.4189424,91.01,-81.150154,100.0,1,1738.2236,324.85068,132,100,,1413.3729,841.6724873522553,1.0,36993360000.0,1.0,-1.0,-812192.06,34442.45,778116,1308.5064451694489,[-0.262  0.084 -0.199 -0.01  -0.014  0.158 -0.155 -1.143  0.007  0.  0.   ],781825.56,2.0,,100.0,270.94833,-1.0592465e+18,1491035.1,9.359871,1.0,9.359871,True
1.0294564e+24,4830.8296,0.08739169,,13300,390.1617,742.51526,-77.46985,0.4189424,80.14,-77.46985,100.0,1,1354.8269,352.35352,133,100,,1002.4734,742.5152286627236,1.0,700794940.0,1.0,-1.0,-640338.8,607.2442,786130,1320.4431405067444,[-0.269  0.096 -0.202 -0.016 -0.02   0.142 -0.11  -1.179  0.01   0.  0.   ],621890.75,2.0,,100.0,265.63483,-1.8717766e+16,47032.336,9.359537,1.0,9.359537,True
6.46687e+25,11049.812,0.11714437,,13400,445.98392,807.28925,-70.9224,0.4189424,87.28,-70.9224,100.0,1,1630.3423,361.30536,134,100,,1269.0369,807.2892522116122,1.0,1694854100.0,1.0,-1.0,-752735.9,1672.2278,794858,1334.3199334144592,[-0.255  0.094 -0.203 -0.008 -0.012  0.16  -0.126 -1.173  0.01   0.  0.   ],726021.8,2.0,,100.0,272.59106,-2.148261e+17,87105.734,9.3598,1.0,9.3598,True
347171800000.0,293.60715,0.04187185,,13500,469.9283,755.8641,-71.62033,0.4189424,81.62,-71.62033,100.0,1,1449.2079,285.93567,135,100,,1163.2722,755.8640007447383,1.0,80960990.0,1.0,-1.0,-668685.2,89.508514,803020,1348.8312666416168,[-0.285  0.109 -0.205 -0.021 -0.026  0.206 -0.133 -1.177  0.027  0.  0.   ],647577.3,2.0,,100.0,276.12842,-12517971000.0,2675.1528,9.35997,1.0,9.35997,True
142251030000.0,40.06207,0.17011148,,13600,601.2738,877.03375,-77.1812,0.4189424,94.97,-77.1812,100.0,1,1514.24,275.75995,136,100,,1238.48,877.0337917272263,1.0,10330554.0,1.0,-1.0,-864227.56,8.120494,812517,1363.1769180297852,[-0.281  0.099 -0.206  0.002 -0.002  0.198 -0.168 -1.141  0.027  0.  0.   ],841182.75,2.0,,100.0,268.31787,-8701925000.0,397.19846,9.359967,1.0,9.359967,True
4.1448786e+27,163729.22,0.17420402,,13700,609.012,895.81885,-93.04744,0.4189424,96.9,-93.04744,100.0,1,1604.5835,286.80682,137,100,,1317.7766,895.8188569111554,1.0,32796879000.0,1.0,-1.0,-901480.0,29017.547,822207,1376.349015712738,[-0.29   0.099 -0.206  0.001 -0.003  0.185 -0.168 -1.141  0.028  0.  0.   ],875603.3,2.0,,100.0,270.3922,-1.6659538e+18,1141734.4,9.359879,1.0,9.359879,True
3.9516296e+31,77201.15,0.055605084,,13800,474.1939,882.375,-88.88833,0.4189424,95.26,-88.88833,100.0,1,2023.6909,408.1811,138,100,,1615.5098,882.374996811945,1.0,13383688000.0,1.0,-1.0,-894425.4,8796.353,831733,1391.4315147399902,[-0.319  0.105 -0.208  0.002 -0.002  0.176 -0.17  -1.137  0.027  0.  0.   ],853265.7,2.0,,100.0,273.27658,-2.5873722e+20,773615.5,9.359894,1.0,9.359894,True
123551810000.0,3210.8572,0.12164834,,13900,531.1441,880.0172,-67.705414,0.4189424,95.03,-67.705414,100.0,1,1696.0769,348.87305,139,100,,1347.2039,880.0171472162283,1.0,294092740.0,1.0,-1.0,-876657.6,330.65714,841236,1405.1944410800934,[-0.311  0.104 -0.208  0.007  0.003  0.2   -0.187 -1.13   0.027  0.  0.   ],847745.9,2.0,,100.0,270.7688,-10456533000.0,32277.75,9.35987,1.0,9.35987,True
1.4725013e+19,2278.6665,0.14141093,,14000,630.61993,952.45825,-74.26654,0.4189424,103.07,-74.26654,100.0,1,1643.3594,321.8384,140,100,,1321.521,952.4582984726259,1.0,372039800.0,1.0,-1.0,-999284.2,330.26828,851543,1422.7859556674957,[-0.291  0.103 -0.216  0.009  0.004  0.202 -0.208 -1.136  0.027  0.  0.   ],972141.75,2.0,,100.0,254.8823,-104154215000000.0,21027.584,9.359974,1.0,9.359974,True
1.1182166e+32,696479040.0,0.12828742,,14100,622.1686,947.02167,-85.72333,0.4189424,102.44,-85.72333,100.0,1,1773.7997,324.853,141,100,,1448.9467,947.021587858566,1.0,105174590000000.0,1.0,-1.0,-1013737.9,78235090.0,861787,1440.4964759349823,[-0.307  0.102 -0.216  0.019  0.014  0.195 -0.225 -1.123  0.025  0.  0.   ],982115.6,2.0,,100.0,292.00284,-3.3439104e+20,6983238700.0,9.359813,1.0,9.359813,True
418499700.0,56.832726,0.15340412,,14200,496.91782,836.938,-70.19837,0.4189424,90.76,-70.19837,100.0,1,1422.2482,340.02014,142,100,,1082.228,836.9379564925423,1.0,18495298.0,1.0,-1.0,-809480.7,12.373599,870863,1455.5553505420685,[-0.301  0.103 -0.216  0.014  0.01   0.219 -0.24  -1.114  0.025  0.  0.   ],789150.8,2.0,,100.0,297.80157,-434387500.0,418.11603,9.359989,1.0,9.359989,True
4.554869e+35,5033490.0,0.03304209,,14300,529.8222,887.146,-77.923004,0.4189424,96.21,-77.923004,100.0,1,1392.6207,357.32385,143,100,,1035.2969,887.146030578397,1.0,719953300000.0,1.0,-1.0,-873479.5,569013.2,880484,1470.4431607723236,[-0.306  0.102 -0.217  0.009  0.005  0.207 -0.241 -1.116  0.027  0.  0.   ],853987.8,2.0,,100.0,258.76593,-1.3154854e+22,50568824.0,9.35997,1.0,9.35997,True
872873150.0,138.31154,0.19223139,,14400,509.0411,802.89703,-72.26962,0.4189424,86.86,-72.26962,100.0,1,1702.2614,293.85596,144,100,,1408.4054,802.8970515310033,1.0,19625320.0,1.0,-1.0,-760035.3,16.31619,889170,1485.5425236225128,[-0.247  0.07  -0.22  -0.043 -0.05   0.157 -0.295 -1.115  0.018  0.  0.   ],730912.3,2.0,,100.0,293.7153,-880045300.0,1390.8721,9.359788,1.0,9.359788,True
92323260000.0,1.075409,0.2770826,,14500,453.73663,759.2567,-88.59226,0.4189424,82.09,-88.59226,100.0,1,1617.292,305.52008,145,100,,1311.772,759.256727295181,1.0,995283.75,1.0,-1.0,-669531.2,1.5321981,897379,1498.061399936676,[-0.236  0.07  -0.22  -0.04  -0.048  0.167 -0.296 -1.116  0.018  0.  0.   ],643243.0,2.0,,100.0,258.40323,-7988568600.0,5.826969,9.35991,1.0,9.35991,True
6.148712e+26,146450.28,0.10865705,,14600,564.67224,858.64276,-83.79957,0.4189424,92.92,-83.79957,100.0,1,1580.3286,293.97046,146,100,,1286.3582,858.6427148732685,1.0,19053068000.0,1.0,-1.0,-832298.6,17965.121,906671,1513.0850720405579,[-0.246  0.07  -0.22  -0.037 -0.044  0.157 -0.296 -1.115  0.018  0.  0.   ],807198.3,2.0,,100.0,264.4448,-6.223996e+17,1455928.6,9.36,1.0,9.36,True
2.202267e+32,248573.05,0.027264832,,14700,572.0285,941.6869,-77.982445,0.4189424,101.87,-77.982445,100.0,1,1565.2506,369.6584,147,100,,1195.5923,941.6868209194118,1.0,25560814000.0,1.0,-1.0,-959498.2,27158.812,916858,1528.6921010017395,[-0.262  0.07  -0.222 -0.022 -0.029  0.144 -0.305 -1.107  0.017  0.  0.   ],934874.56,2.0,,100.0,219.31844,-3.6541398e+20,2491381.0,9.359925,1.0,9.359925,True
8.5040746e+29,2199049.5,0.03235359,,14800,572.65533,922.34485,-65.92482,0.4189424,99.81,-65.92482,100.0,1,1406.8451,349.68954,148,100,,1057.1555,922.344848329486,1.0,359844150000.0,1.0,-1.0,-929139.75,302104.56,926839,1546.6178796291351,[-0.238  0.07  -0.224 -0.023 -0.03   0.156 -0.303 -1.124  0.018  0.  0.   ],909247.8,2.0,,100.0,241.92517,-1.8343765e+19,20343614.0,9.359851,1.0,9.359851,True
5.1619852e+26,6835.7954,0.061102863,,14900,636.92126,1035.3826,-84.73563,0.4189424,111.87,-84.73563,100.0,1,1813.9856,398.46136,149,100,,1415.5242,1035.3826231361322,1.0,2085120900.0,1.0,-1.0,-1154892.8,1074.7877,938026,1565.572440624237,[-0.231  0.06  -0.221  0.013  0.006  0.134 -0.287 -1.145  0.02   0.  0.   ],1121821.4,2.0,,100.0,223.16902,-7.513779e+17,67070.18,9.359879,1.0,9.359879,True
43359597000.0,17.959585,0.15149781,,15000,601.2151,981.6847,-90.18892,0.4189424,106.32,-90.18892,100.0,1,1545.8103,380.46967,150,100,,1165.3406,981.6847247690308,1.0,7712986.0,1.0,-1.0,-1051958.6,6.6472545,948658,1581.8160791397095,[-0.219  0.06  -0.222  0.002 -0.005  0.151 -0.303 -1.138  0.022  0.  0.   ],1027942.9,2.0,,100.0,253.45221,-5008489000.0,148.57744,9.359996,1.0,9.359996,True
5.0197914e+24,11652.182,0.051111422,,15100,536.0888,960.3617,-69.684616,0.4189424,104.04,-69.684616,100.0,1,1577.5214,424.27286,151,100,,1153.2485,960.3616877275988,1.0,3625463800.0,1.0,-1.0,-1033437.94,2319.3518,959062,1596.3069202899933,[-0.206  0.06  -0.223  0.001 -0.006  0.16  -0.305 -1.139  0.021  0.  0.   ],1008426.75,2.0,,100.0,293.48285,-5.6037117e+16,89584.61,9.359815,1.0,9.359815,True
64091900000.0,134.42302,0.013975751,,15200,627.6507,949.49115,-84.920494,0.4189424,102.88,-84.920494,100.0,1,1576.2183,321.84042,152,100,,1254.3778,949.4911288972565,1.0,37586350.0,1.0,-1.0,-1022603.56,19.899605,969350,1610.9779188632965,[-0.202  0.064 -0.225  0.003 -0.005  0.182 -0.322 -1.128  0.019  0.  0.   ],997633.6,2.0,,100.0,310.00034,-6359036400.0,1340.8376,9.359957,1.0,9.359957,True
15437815000000.0,905.3201,0.08094567,,15300,537.94745,970.0896,-77.075836,0.4189424,105.03,-77.075836,100.0,1,1734.8173,432.14218,153,100,,1302.675,970.0896756816462,1.0,201761180.0,1.0,-1.0,-1050241.2,116.28386,979853,1627.5532848834991,[-0.212  0.064 -0.226  0.004 -0.004  0.17  -0.322 -1.129  0.019  0.  0.   ],1019993.6,2.0,,100.0,280.9264,-119047274000.0,9070.109,9.359976,1.0,9.359976,True
10480751000.0,559.97363,0.088378005,,15400,509.30417,931.6153,-70.259705,0.4189424,100.89,-70.259705,100.0,1,1619.6481,422.3111,154,100,,1197.3369,931.6152667127858,1.0,78309110.0,1.0,-1.0,-966528.1,60.106415,989942,1643.216984987259,[-0.2    0.06  -0.226 -0.006 -0.014  0.176 -0.341 -1.115  0.023  0.  0.   ],940163.3,2.0,,100.0,268.80515,-2777414700.0,5630.0405,9.359918,1.0,9.359918,True
9988676000.0,6.1184177,0.15272912,,15500,559.0403,873.3642,-92.116425,0.4189424,94.48,-92.116425,100.0,1,1661.6708,314.32394,155,100,,1347.3468,873.3642341518461,1.0,3935712.5,1.0,-1.0,-883825.7,3.5856194,999390,1659.3451097011566,[-0.186  0.06  -0.226 -0.004 -0.011  0.182 -0.339 -1.117  0.024  0.  0.   ],856075.0,2.0,,100.0,305.46677,-2777424000.0,37.71588,9.359849,1.0,9.359849,True
14173390000.0,69.94596,0.07778058,,15600,553.2078,957.5597,-84.03689,0.4189424,103.77,-84.03689,100.0,1,1605.243,404.35196,156,100,,1200.8911,957.5597420340329,1.0,20011852.0,1.0,-1.0,-1033606.25,14.684707,1009767,1676.638620376587,[-0.195  0.059 -0.226 -0.004 -0.012  0.169 -0.335 -1.119  0.024  0.  0.   ],1007708.25,2.0,,100.0,301.30975,-3103206000.0,650.09064,9.359977,1.0,9.359977,True
11122383000.0,690.50433,0.04843971,,15700,668.96484,944.14594,-87.93293,0.4189424,102.47,-87.93293,100.0,1,1866.8873,275.18115,157,100,,1591.7062,944.1459829453045,1.0,177932370.0,1.0,-1.0,-1049766.4,95.489716,1020014,1693.822219133377,[-1.864e-01  6.306e-02 -2.277e-01 -1.431e-04 -8.287e-03  1.689e-01 -3.150e-01 -1.140e+00  1.893e-02  0.000e+00  0.000e+00],1014738.0,2.0,,100.0,351.17856,-3872107800.0,6863.5796,9.359957,1.0,9.359957,True
6.728183e+20,2184.0,0.14224954,,15800,619.4402,1059.4199,-87.44597,0.4189424,114.77,-87.44597,100.0,1,1875.7268,439.97968,158,100,,1435.7471,1059.4199207749896,1.0,549553900.0,1.0,-1.0,-1245627.9,346.41565,1031491,1712.7286314964294,[-0.195  0.063 -0.228  0.002 -0.006  0.157 -0.314 -1.144  0.017  0.  0.   ],1210267.0,2.0,,100.0,296.47336,-917214100000000.0,17564.781,9.359928,1.0,9.359928,True
1.8321709e+29,1309016.2,0.03364344,,15900,620.7527,960.3758,-89.47229,0.4189424,103.87,-89.47229,100.0,1,1881.977,339.62314,159,100,,1542.3539,960.3757527334218,1.0,206291120000.0,1.0,-1.0,-1045121.75,134295.28,1041878,1730.3338840007782,[-0.15   0.067 -0.241 -0.005 -0.012  0.127 -0.327 -1.155 -0.002  0.  0.   ],1009524.8,2.0,,100.0,295.30206,-1.5236809e+19,13156688.0,9.359936,1.0,9.359936,True
1.07455045e+18,19215.797,0.013750683,,16000,661.34564,1011.2876,-85.78839,0.4189424,109.46,-85.78839,100.0,1,1732.7859,349.94193,160,100,,1382.844,1011.2875349010233,1.0,2646800100.0,1.0,-1.0,-1120259.2,1992.9496,1052824,1748.602641582489,[-1.513e-01  6.520e-02 -2.415e-01 -2.699e-03 -9.483e-03  9.630e-02 -3.260e-01 -1.157e+00  7.718e-04  0.000e+00  0.000e+00],1090082.5,2.0,,100.0,259.57666,-31284005000000.0,193181.73,9.359659,1.0,9.359659,True
25868990000.0,128.27516,0.039312765,,16100,642.3398,1009.4034,-90.42605,0.4189424,109.24,-90.42605,100.0,1,1946.4126,367.06354,161,100,,1579.3491,1009.4033297525348,1.0,50943490.0,1.0,-1.0,-1150201.5,40.590233,1063748,1767.3782894611359,[-0.157  0.07  -0.242 -0.007 -0.014  0.122 -0.338 -1.149  0.002  0.  0.   ],1112125.2,2.0,,100.0,305.33606,-6175038500.0,823.30396,9.3598795,1.0,9.3598795,True
2.3104252e+22,37101.207,0.055897728,,16200,606.3841,986.86743,-96.39407,0.4189424,106.84,-96.39407,100.0,1,1784.6028,380.48337,162,100,,1404.1194,986.8675207739328,1.0,4264036400.0,1.0,-1.0,-1067908.0,3933.5908,1074432,1784.7976536750793,[-1.494e-01  7.052e-02 -2.422e-01  1.445e-03 -6.007e-03  1.070e-01 -3.176e-01 -1.161e+00 -5.282e-04  0.000e+00  0.000e+00],1035899.3,2.0,,100.0,248.98149,-4865325000000000.0,373035.78,9.359899,1.0,9.359899,True
6.611178e+21,45711.87,0.028161878,,16300,605.11774,966.0143,-71.64325,0.4189424,104.29,-71.64325,100.0,1,1632.4116,360.89645,163,100,,1271.5151,966.0142329909982,1.0,6342306000.0,1.0,-1.0,-1023833.44,5013.4326,1084861,1800.9078314304352,[-1.510e-01  7.242e-02 -2.425e-01  7.943e-03  4.117e-04  8.840e-02 -2.968e-01 -1.169e+00 -6.503e-03  0.000e+00  0.000e+00],997051.44,2.0,,100.0,252.72115,-2177621700000000.0,459503.97,9.359762,1.0,9.359762,True
82430650.0,10.082518,0.10054809,,16400,595.10297,956.6188,-81.401184,0.4189424,103.35,-81.401184,100.0,1,1711.7764,361.51575,164,100,,1350.2606,956.6186745461449,1.0,4922088.0,1.0,-1.0,-1009121.44,4.6367955,1095196,1816.5468242168427,[-0.183  0.065 -0.243 -0.02  -0.029  0.091 -0.33  -1.176 -0.007  0.  0.   ],979671.94,2.0,,100.0,254.07224,-272297100.0,62.52454,9.359811,1.0,9.359811,True
4.7519407e+22,25652.098,0.023563905,,16500,674.27026,968.6193,-86.87288,0.4189424,104.67,-86.87288,100.0,1,1753.9529,294.3491,165,100,,1459.6038,968.6193206136853,1.0,2989690600.0,1.0,-1.0,-1048881.9,2897.6292,1105663,1832.0815088748932,[-0.174  0.066 -0.244 -0.023 -0.032  0.103 -0.334 -1.174 -0.007  0.  0.   ],1017963.3,2.0,,100.0,282.38263,-6739907500000000.0,257441.94,9.359949,1.0,9.359949,True
496866400.0,11.54539,0.17323121,,16600,627.0342,959.90717,-79.49356,0.4189424,104.0,-79.49356,100.0,1,1454.2635,332.873,166,100,,1121.3906,959.9071494585564,1.0,5411802.0,1.0,-1.0,-1013788.2,4.1509457,1116063,1848.3697261810303,[-0.163  0.066 -0.245 -0.019 -0.028  0.12  -0.355 -1.165 -0.006  0.  0.   ],992532.75,2.0,,100.0,266.66656,-479204600.0,93.37191,9.359913,1.0,9.359913,True
331266560000.0,290.25616,0.015061323,,16700,638.7501,989.62946,-93.723785,0.4189424,107.28,-93.723785,100.0,1,1871.2465,350.87933,167,100,,1520.3672,989.6294618507619,1.0,133199180.0,1.0,-1.0,-1118382.1,54.89524,1126791,1865.694760799408,[-0.152  0.066 -0.246 -0.013 -0.022  0.127 -0.356 -1.166 -0.005  0.  0.   ],1083190.0,2.0,,100.0,322.21643,-20388243000.0,2661.0867,9.35971,1.0,9.35971,True
2528827000.0,35.342167,0.049775295,,16800,633.0002,965.79175,-77.25694,0.4189424,104.45,-77.25694,100.0,1,1554.7493,332.79166,168,100,,1221.9576,965.7918095687492,1.0,9752926.0,1.0,-1.0,-1037659.6,8.602157,1137236,1882.2867786884308,[-0.163  0.066 -0.245 -0.013 -0.022  0.117 -0.354 -1.166 -0.003  0.  0.   ],1013365.3,2.0,,100.0,283.9215,-1231447600.0,270.25275,9.359946,1.0,9.359946,True
1008020200000000.0,584.58575,0.06442212,,16900,621.9882,1008.97766,-71.257454,0.4189424,109.13,-71.257454,100.0,1,1404.7542,386.98932,169,100,,1017.76483,1008.9775562890285,1.0,172976660.0,1.0,-1.0,-1093071.0,129.02684,1148149,1899.9869673252106,[-0.173  0.068 -0.246  0.003 -0.006  0.119 -0.365 -1.151  0.001  0.  0.   ],1073238.1,2.0,,100.0,234.95213,-629849700000.0,5116.481,9.359899,1.0,9.359899,True
2.0620323e+34,10566076.0,0.08116892,,17000,483.9907,927.2184,-75.29595,0.4189424,100.46,-75.29595,100.0,1,1588.2222,443.22772,170,100,,1144.9944,927.2184130809568,1.0,1455023700000.0,1.0,-1.0,-938721.5,1485918.2,1158195,1917.9741470813751,[-0.197  0.075 -0.25  -0.032 -0.043  0.133 -0.372 -1.169  0.008  0.  0.   ],913369.9,2.0,,100.0,231.5942,-3.6404296e+21,90129420.0,9.3599205,1.0,9.3599205,True
1257563100000.0,223.83324,0.094552085,,17100,588.785,865.0735,-70.651306,0.4189424,93.6,-70.651306,100.0,1,1598.228,276.2885,171,100,,1321.9395,865.0734731788828,1.0,56515976.0,1.0,-1.0,-848270.06,80.05579,1167555,1933.9240591526031,[-0.18   0.074 -0.251 -0.028 -0.04   0.154 -0.387 -1.167  0.008  0.  0.   ],822597.94,2.0,,100.0,272.4809,-28845396000.0,1506.0269,9.359926,1.0,9.359926,True
1.2864548e+25,175340.94,0.19607517,,17200,667.6661,1025.4926,-90.80132,0.4189424,111.06,-90.80132,100.0,1,2052.3352,357.82654,172,100,,1694.5087,1025.49258998023,1.0,32935490000.0,1.0,-1.0,-1202341.1,18388.908,1178661,1951.8677306175232,[-0.182  0.083 -0.257  0.013  0.004  0.153 -0.383 -1.175 -0.001  0.  0.   ],1160008.0,2.0,,100.0,329.2006,-1.5183656e+17,1762305.6,9.35988,1.0,9.35988,True
