Inner Iteration,TimeElapsed,LearnableVariance,OptimizationReturnMax,Iteration,ESSRenyiHarmonic,ReturnStepMaxmin,EmpiricalD2Harmonic,StdIW,VarianceInitializer,StdWReturnMean,Weights,EpisodesSoFar,InitialReturnStd,EmpiricalD2Arithmetic,MinTargetPdf,DivergenceHarmonic,ReturnStepMax,InitialReturnMin,ESSRenyiArithmetic,MinBehavPdf,MaxIW,MeanIW,EpRewMean,Bound,WReturnMean,ReturnMeanIW,InitialBound,MeanD2-0,EpLenMean,InitialReturnMax,TimestepsSoFar,Penalization,InitialReturnMean,MeanEntropy,OptimizationReturnMean,Epsilon,EpThisIter,MinIW,OptimizationReturnMin
1,1053.3590681552887,,1259.6383,119,100.0,9.359912,1.0,244.32118,-1.0,,[-0.153  0.181 -0.289  0.032  0.034  0.098 -0.314 -0.971 -0.021  0.  0.   ],11900,251.90562,1.0,-94.08441,132157420000.0,9.359912,377.6642,100.0,-94.08441,2449.2458,31.799395,906.768285343041,-9830494000.0,885685.1,35910100.0,-912627.9,1.0,98.29,1637.3025,795783,True,906.7683,0.4189424,529.1041,2.0,100,0.05139884,
1,1068.144994020462,,1225.0938,120,100.0,9.359899,1.0,1207730.2,-1.0,,[-0.162  0.181 -0.289  0.028  0.03   0.088 -0.312 -0.97  -0.021  0.  0.   ],12000,274.7768,1.0,-70.280396,3.1375584e+26,9.359899,322.27795,100.0,-70.280396,12140314.0,125807.84,853.0880662648214,-4.2625324e+17,803261.5,101660330000.0,-827325.8,1.0,92.34,1547.3717,805017,True,853.0881,0.4189424,530.8101,2.0,100,0.04647078,
1,1085.6874544620514,,1535.7502,121,100.0,9.35998,1.0,2341.9265,-1.0,,[-0.171  0.177 -0.291  0.004  0.005  0.103 -0.357 -0.95  -0.023  0.  0.   ],12100,300.2342,1.0,-90.3703,5.4134225e+21,9.35998,311.516,100.0,-90.3703,17217.559,454.5241,991.266113025697,-2523349700000000.0,1072749.0,471841000.0,-1107045.0,1.0,107.29,1847.2662,815746,True,991.2662,0.4189424,679.7502,2.0,100,0.15123682,
1,1101.8767919540405,,1403.4152,122,100.0,9.359885,1.0,53.81161,-1.0,,[-0.17   0.19  -0.297 -0.002 -0.002  0.127 -0.352 -0.959 -0.021  0.  0.   ],12200,303.60843,1.0,-83.42617,3128501200.0,9.359885,247.86278,100.0,-83.42617,370.6508,13.439147,907.1742641664376,-1550864300.0,915143.25,18044932.0,-942547.94,1.0,98.38,1651.278,825584,True,907.1743,0.4189424,659.31146,2.0,100,0.038677298,
1,1118.118322134018,,1214.8145,123,100.0,9.35995,1.0,11.11618,-1.0,,[-0.159  0.189 -0.297 -0.007 -0.007  0.135 -0.355 -0.959 -0.021  0.  0.   ],12300,306.2507,1.0,-78.04358,239121800.0,9.35995,395.13904,100.0,-78.04358,88.561386,3.9284503,857.5420888133135,-407337700.0,829167.9,4510615.5,-855218.06,1.0,92.85,1609.9535,834869,True,857.5422,0.4189424,462.40308,2.0,100,0.17159224,
1,1135.9424805641174,,1480.8474,124,100.0,9.359937,1.0,11427.912,-1.0,,[-0.17   0.189 -0.299 -0.011 -0.011  0.127 -0.356 -0.957 -0.026  0.  0.   ],12400,303.993,1.0,-79.50338,5.275391e+20,9.359937,332.4096,100.0,-79.50338,113602.95,1357.8962,922.4004554605369,-758978200000000.0,943234.3,1484523800.0,-976279.06,1.0,99.88,1813.2571,844857,True,922.40045,0.4189424,589.99084,2.0,100,0.10213383,
1,1153.3556180000305,,1289.1709,125,100.0,9.359996,1.0,12588.421,-1.0,,[-0.147  0.19  -0.302 -0.011 -0.011  0.129 -0.344 -0.974 -0.021  0.  0.   ],12500,294.19223,1.0,-86.5266,2.0112525e+18,9.359996,434.20575,100.0,-86.5266,124980.89,1483.0177,919.7943004968075,-42334897000000.0,932570.56,2187204900.0,-962420.56,1.0,99.59,1723.3767,854816,True,919.7943,0.4189424,485.5885,2.0,100,0.046946157,
1,1168.4283843040466,,1416.4863,126,100.0,9.359965,1.0,2.538102,-1.0,,[-0.128  0.188 -0.303 -0.002 -0.001  0.134 -0.358 -0.96  -0.025  0.  0.   ],12600,305.84338,1.0,-87.73895,890637300.0,9.359965,312.7392,100.0,-87.73895,20.727547,1.8878694,844.0892499738356,-898746500.0,806026.9,1862732.0,-836079.8,1.0,91.41,1729.2256,863957,True,844.0893,0.4189424,531.3501,2.0,100,0.14992599,
1,1185.2156558036804,,1449.0851,127,100.0,9.359968,1.0,70042.41,-1.0,,[-1.384e-01  1.868e-01 -3.033e-01 -3.378e-04  5.391e-04  1.257e-01 -3.651e-01 -9.573e-01 -2.511e-02  0.000e+00  0.000e+00],12700,299.15027,1.0,-87.141525,1.4926801e+20,9.359968,415.4037,100.0,-87.141525,704073.25,7253.047,946.882834026771,-426872940000000.0,986077.94,13077007000.0,-1021016.4,1.0,102.48,1864.4888,874205,True,946.8828,0.4189424,531.4792,2.0,100,0.079155676,
1,1202.0293653011322,,1173.5552,128,100.0,9.35993,1.0,764.17773,-1.0,,[-0.142  0.19  -0.307 -0.011 -0.01   0.105 -0.354 -0.967 -0.018  0.  0.   ],12800,258.19028,1.0,-75.33209,3029881900.0,9.35993,332.1518,100.0,-75.33209,7668.1006,88.32536,919.850841560296,-1344323000.0,912787.75,90095960.0,-935573.6,1.0,99.67,1505.7069,884172,True,919.8508,0.4189424,587.69904,2.0,100,0.24666433,
1,1220.4129528999329,,1667.2623,129,100.0,9.359989,1.0,342585.78,-1.0,,[-0.153  0.189 -0.307 -0.014 -0.014  0.096 -0.358 -0.966 -0.016  0.  0.   ],12900,312.24396,1.0,-86.24201,5.4266377e+33,9.359989,275.75183,100.0,-86.24201,3406639.5,43631.68,1011.0777795415382,-2.7951152e+21,1119774.6,46642962000.0,-1157718.0,1.0,109.42,1943.0142,895114,True,1011.07776,0.4189424,735.3259,2.0,100,0.16143353,
1,1239.8500142097473,,1583.6094,130,100.0,9.359939,1.0,7960.723,-1.0,,[-0.16   0.19  -0.31  -0.004 -0.003  0.07  -0.351 -0.971 -0.018  0.  0.   ],13000,235.0203,1.0,-76.03688,2.1171807e+19,9.359939,306.41638,100.0,-76.03688,75819.78,1302.575,1019.8338383257658,-165196840000000.0,1095295.6,1882763400.0,-1131197.8,1.0,110.21,1890.0258,906135,True,1019.8339,0.4189424,713.4175,2.0,100,0.050474737,
1,1259.672618150711,,1541.0608,131,100.0,9.359997,1.0,246241.94,-1.0,,[-0.143  0.194 -0.314  0.013  0.013  0.07  -0.319 -1.015 -0.018  0.  0.   ],13100,253.78601,1.0,-90.25165,2.338024e+24,9.359997,323.08344,100.0,-90.25165,2475239.0,25428.22,1021.7478393848446,-5.3403065e+16,1108376.0,32152525000.0,-1143301.6,1.0,110.36,1864.1443,917171,True,1021.7478,0.4189424,698.66437,2.0,100,0.034795977,
1,1276.068423986435,,1534.2311,132,100.0,9.359977,1.0,819943.44,-1.0,,[-0.11   0.19  -0.317 -0.009 -0.01   0.045 -0.307 -1.045 -0.016  0.  0.   ],13200,278.14456,1.0,-95.452995,2.875893e+24,9.359977,312.96506,100.0,-95.452995,8241667.0,83376.91,985.8404541332318,-5.815612e+16,1049245.8,86814170000.0,-1083539.1,1.0,106.56,1847.1962,927827,True,985.8404,0.4189424,672.8753,2.0,100,0.066684246,
1,1293.4484100341797,,2180.231,133,100.0,9.359927,1.0,389584.94,-1.0,,[-0.125  0.19  -0.318  0.017  0.017  0.062 -0.344 -1.021 -0.016  0.  0.   ],13300,282.4174,1.0,-104.18991,5.685171e+19,9.359927,286.69318,100.0,-104.18991,3916652.8,41327.617,1043.9296323707597,-461223960000000.0,1169548.5,49005150000.0,-1230712.5,1.0,112.89,2466.924,939116,True,1043.9296,0.4189424,757.2364,2.0,100,0.04085916,
1,1309.0971777439117,,1152.7822,134,100.0,9.359833,1.0,8074.993,-1.0,,[-0.119  0.194 -0.323  0.049  0.049  0.064 -0.374 -0.994 -0.024  0.  0.   ],13400,265.3468,1.0,-76.308685,5425365000000000.0,9.359833,332.73175,100.0,-76.308685,73788.74,1117.3187,893.8667100939665,-1635038300000.0,869406.6,1420720400.0,-891585.44,1.0,96.8,1485.514,948796,True,893.8667,0.4189424,561.135,2.0,100,0.14967684,
1,1325.649407863617,,1566.1213,135,100.0,9.359964,1.0,55.32492,-1.0,,[-0.124  0.193 -0.324  0.032  0.031  0.051 -0.366 -1.003 -0.024  0.  0.   ],13500,260.0798,1.0,-96.83239,61066994000000.0,9.359964,332.51605,100.0,-96.83239,439.1842,13.576803,949.5281395940306,-283131670000.0,969245.1,12183686.0,-1005475.1,1.0,102.79,1898.6375,959075,True,949.52814,0.4189424,617.0121,2.0,100,0.21193826,
1,1342.755265712738,,1441.6044,136,100.0,9.359871,1.0,218736.36,-1.0,,[-0.12   0.196 -0.324  0.021  0.02   0.072 -0.357 -1.015 -0.029  0.  0.   ],13600,290.509,1.0,-78.276085,4.3694545e+33,9.359871,303.72327,100.0,-78.276085,1926497.8,38770.44,966.457620876171,-2.0237177e+21,1018435.75,44890268000.0,-1049051.0,1.0,104.56,1745.3276,969531,True,966.45764,0.4189424,662.7344,2.0,100,0.01771492,
1,1358.831340789795,,1582.3636,137,100.0,9.359935,1.0,27.254915,-1.0,,[-0.099  0.196 -0.324  0.01   0.01   0.089 -0.353 -1.02  -0.028  0.  0.   ],13700,317.73105,1.0,-96.1691,424962750.0,9.359935,323.32336,100.0,-96.1691,179.99142,9.315105,1009.0018486829575,-764429100.0,1119037.8,12007991.0,-1155537.2,1.0,109.51,1905.687,980482,True,1009.0019,0.4189424,685.67847,2.0,100,0.1605651,
1,1375.6763710975647,,1458.8716,138,100.0,9.359902,1.0,1211.8005,-1.0,,[-0.108  0.197 -0.325  0.004  0.003  0.081 -0.353 -1.017 -0.027  0.  0.   ],13800,275.991,1.0,-88.27558,345536930.0,9.359902,395.5562,100.0,-88.27558,12175.404,138.5206,933.7930485479985,-808232100.0,948140.5,165767060.0,-982702.94,1.0,101.46,1854.4279,990628,True,933.793,0.4189424,538.2368,2.0,100,0.026337016,
1,1393.7535116672516,,1619.8595,139,100.0,9.359851,1.0,702.0652,-1.0,,[-0.103  0.2   -0.326  0.006  0.005  0.094 -0.354 -1.015 -0.023  0.  0.   ],13900,336.3416,1.0,-83.872025,88279660000.0,9.359851,277.36145,100.0,-83.872025,7055.4595,85.818886,971.8665089018592,-10854516000.0,1057650.1,105998860.0,-1093826.1,1.0,105.56,1897.221,1001184,True,971.8666,0.4189424,694.50507,2.0,100,0.025706125,
1,1414.4305684566498,,1441.876,140,100.0,9.35972,1.0,71.548744,-1.0,,[-0.113  0.199 -0.326  0.003  0.002  0.083 -0.355 -1.016 -0.024  0.  0.   ],14000,309.6226,1.0,-86.95831,80918320000.0,9.35972,359.91608,100.0,-86.95831,658.9944,19.73999,1013.2465961176912,-9307836000.0,1122534.8,26401120.0,-1155163.0,1.0,110.22,1801.792,1012206,True,1013.2466,0.4189424,653.33057,2.0,100,0.16900158,
1,1431.4195716381073,,1505.8945,141,100.0,9.359968,1.0,422.89505,-1.0,,[-0.102  0.201 -0.328  0.007  0.007  0.091 -0.355 -1.017 -0.027  0.  0.   ],14100,308.60297,1.0,-78.63513,2.223351e+21,9.359968,377.7258,100.0,-78.63513,4242.6826,52.53107,984.1052346956353,-1681408300000000.0,1063698.9,104432790.0,-1099358.0,1.0,106.75,1883.6204,1022881,True,984.1052,0.4189424,606.3794,2.0,100,0.027433636,
1,1449.1036200523376,,1637.1337,142,100.0,9.359897,1.0,296.6677,-1.0,,[-0.083  0.201 -0.328  0.01   0.009  0.084 -0.338 -1.034 -0.029  0.  0.   ],14200,325.76917,1.0,-104.02244,228355820.0,9.359897,371.06213,100.0,-104.02244,2856.1277,49.88548,1002.3610941031443,-680656700.0,1110853.4,68164570.0,-1151385.2,1.0,108.63,2008.1958,1033744,True,1002.361,0.4189424,631.29895,2.0,100,0.050876822,
1,1467.4766902923584,,1658.7971,143,100.0,9.359865,1.0,1739.226,-1.0,,[-7.153e-02  2.002e-01 -3.308e-01  1.312e-03  2.159e-04  5.968e-02 -3.324e-01 -1.041e+00 -2.803e-02  0.000e+00  0.000e+00],14300,346.0962,1.0,-111.58269,68722690000.0,9.359865,444.96088,100.0,-111.58269,17389.574,202.41646,1087.7041697573213,-11968626000.0,1302883.1,307941760.0,-1347364.2,1.0,117.85,2103.758,1045529,True,1087.7041,0.4189424,642.7433,2.0,100,0.07176753,
1,1484.8917779922485,,1960.499,144,100.0,9.359963,1.0,117.848915,-1.0,,[-8.352e-02  2.007e-01 -3.314e-01 -2.039e-04 -1.476e-03  5.057e-02 -3.315e-01 -1.044e+00 -2.777e-02  0.000e+00  0.000e+00],14400,338.9348,1.0,-93.93274,14944456000.0,9.359963,313.2344,100.0,-93.93274,952.2336,24.236649,1026.04593236151,-6389293600.0,1167647.0,37424572.0,-1219606.2,1.0,111.19,2273.7334,1056648,True,1026.0459,0.4189424,712.8116,2.0,100,0.014628927,
1,1505.2559640407562,,1344.7231,145,100.0,9.359867,1.0,8922.442,-1.0,,[-7.639e-02  2.022e-01 -3.317e-01  1.701e-03  4.466e-04  6.405e-02 -3.326e-01 -1.044e+00 -2.744e-02  0.000e+00  0.000e+00],14500,314.488,1.0,-84.62262,8.590516e+17,9.359867,333.21497,100.0,-84.62262,89114.26,1245.2417,1041.159968404294,-26228887000000.0,1182916.6,2174066400.0,-1211213.2,1.0,113.39,1677.9381,1067987,True,1041.16,0.4189424,707.94495,2.0,100,0.025209885,
1,1523.8393511772156,,1646.7275,146,100.0,9.3599825,1.0,62.412827,-1.0,,[-0.081  0.215 -0.336  0.009  0.008  0.089 -0.336 -1.04  -0.03   0.  0.   ],14600,331.74307,1.0,-88.27231,4758646000.0,9.3599825,332.1717,100.0,-88.27231,600.0121,14.435574,1004.7270238686478,-2736971800.0,1119529.9,21961760.0,-1158887.8,1.0,108.97,1978.8992,1078884,True,1004.72705,0.4189424,672.5553,2.0,100,0.06394249,
1,1542.8735120296478,,1540.2175,147,100.0,9.359984,1.0,75.41137,-1.0,,[-0.09   0.215 -0.336  0.008  0.008  0.078 -0.331 -1.044 -0.03   0.  0.   ],14700,331.35718,1.0,-91.67995,436709300000.0,9.359984,339.50302,100.0,-91.67995,543.9134,24.801973,1014.8672388315337,-23501599000.0,1139753.0,34187772.0,-1175264.6,1.0,110.24,1879.7206,1089908,True,1014.86725,0.4189424,675.3642,2.0,100,0.0035447478,
1,1561.8526766300201,,1563.388,148,100.0,9.359913,1.0,63.15756,-1.0,,[-0.101  0.215 -0.336  0.008  0.008  0.068 -0.333 -1.044 -0.03   0.  0.   ],14800,293.73434,1.0,-83.71504,5006715000.0,9.359913,368.211,100.0,-83.71504,576.6035,14.783587,1080.3518722384156,-2675970600.0,1253440.1,22632048.0,-1290939.0,1.0,117.28,1931.5989,1101636,True,1080.3519,0.4189424,712.14087,2.0,100,0.124269314,
1,1577.426106929779,,1614.6351,149,100.0,9.359891,1.0,1266233.9,-1.0,,[-0.112  0.216 -0.337  0.004  0.004  0.062 -0.338 -1.04  -0.028  0.  0.   ],14900,272.28818,1.0,-93.86667,8.910582e+30,9.359891,305.29758,100.0,-93.86667,12648416.0,142317.6,1057.9773418313512,-1.1058786e+20,1193456.9,241934300000.0,-1230504.1,1.0,114.63,1919.9327,1113099,True,1057.9773,0.4189424,752.6797,2.0,100,0.022077039,
1,1595.3883275985718,,1307.3068,150,100.0,9.359944,1.0,3711.3257,-1.0,,[-0.135  0.223 -0.338  0.007  0.007  0.058 -0.348 -1.023 -0.023  0.  0.   ],15000,229.9542,1.0,-85.76308,572288900000.0,9.359944,583.6896,100.0,-85.76308,37147.215,504.30676,1066.179213743402,-27885249000.0,1189617.0,697615360.0,-1225556.0,1.0,115.24,1890.9963,1124623,True,1066.1792,0.4189424,482.48965,2.0,100,0.028363273,
1,1609.8807785511017,,1867.8385,151,100.0,9.35991,1.0,948.9822,-1.0,,[-0.131  0.224 -0.34   0.002  0.003  0.039 -0.33  -1.038 -0.023  0.  0.   ],15100,336.356,1.0,-99.73551,317843360.0,9.35991,285.22104,100.0,-99.73551,9474.151,116.375885,1016.1719939640865,-944333760.0,1145740.9,113716280.0,-1192331.2,1.0,109.66,2153.0596,1135589,True,1016.17194,0.4189424,730.9509,2.0,100,0.1427649,
1,1627.1186554431915,,2161.3455,152,100.0,9.359943,1.0,714.6583,-1.0,,[-0.146  0.234 -0.345 -0.014 -0.014  0.03  -0.329 -1.04  -0.023  0.  0.   ],15200,303.86734,1.0,-123.489,2573135800000000.0,9.359943,294.02808,100.0,-123.489,6952.649,115.29599,978.0482310286316,-3073737000000.0,1048913.6,126209010.0,-1109506.1,1.0,105.56,2455.3735,1146145,True,978.0483,0.4189424,684.02014,2.0,100,0.1368324,
1,1643.678228855133,,1316.7701,153,100.0,9.359901,1.0,7.137579,-1.0,,[-0.172  0.244 -0.349 -0.008 -0.01   0.019 -0.329 -1.035 -0.023  0.  0.   ],15300,274.3767,1.0,-81.04957,39421344.0,9.359901,341.58524,100.0,-81.04957,50.92253,3.3510659,945.4865419648341,-176514580.0,969227.4,2973089.2,-996867.44,1.0,101.97,1658.3553,1156342,True,945.4866,0.4189424,603.90125,2.0,100,0.12976994,
1,1657.7447831630707,,1529.4907,154,100.0,9.359913,1.0,5935.91,-1.0,,[-0.165  0.244 -0.349 -0.01  -0.012  0.031 -0.335 -1.034 -0.023  0.  0.   ],15400,286.81262,1.0,-91.23256,7.536681e+17,9.359913,312.00793,100.0,-91.23256,54751.53,941.6241,953.5039763628328,-29589300000000.0,991431.25,1326242700.0,-1025513.44,1.0,102.9,1841.4987,1166632,True,953.5041,0.4189424,641.49603,2.0,100,0.12496145,
1,1674.3401737213135,,1941.103,155,100.0,9.359913,1.0,9827721.0,-1.0,,[-0.157  0.243 -0.35  -0.023 -0.026  0.05  -0.348 -1.027 -0.023  0.  0.   ],15500,353.30704,1.0,-103.629745,9.802088e+24,9.359913,302.92535,100.0,-103.629745,90195460.0,1318070.8,974.7602494451233,-1.58454e+17,1074983.4,1789019700000.0,-1125593.9,1.0,105.36,2244.0283,1177168,True,974.76025,0.4189424,671.8349,2.0,100,0.0041106306,
1,1690.6365880966187,,1608.1406,156,100.0,9.359899,1.0,6353.709,-1.0,,[-0.163  0.242 -0.35  -0.021 -0.024  0.023 -0.335 -1.034 -0.023  0.  0.   ],15600,273.94614,1.0,-88.22371,5.243443e+27,9.359899,348.80222,100.0,-88.22371,62557.793,836.09485,861.0496746759492,-2.7870643e+18,816453.0,1105997700.0,-854942.3,1.0,92.91,1956.9429,1186459,True,861.0496,0.4189424,512.24744,2.0,100,0.18311946,
1,1709.062697172165,,1578.2781,157,100.0,9.359919,1.0,1216813.4,-1.0,,[-0.152  0.242 -0.351  0.012  0.011  0.05  -0.324 -1.058 -0.023  0.  0.   ],15700,267.4467,1.0,-87.115074,2.995712e+33,9.359919,407.85916,100.0,-87.115074,12223682.0,129458.59,992.6973752218946,-2.169956e+21,1056975.9,142427240000.0,-1096622.2,1.0,107.23,1986.1372,1197182,True,992.69745,0.4189424,584.83826,2.0,100,0.036528803,
1,1726.7238130569458,,1368.6555,158,100.0,9.35993,1.0,1988.2378,-1.0,,[-0.201  0.249 -0.353  0.004  0.004  0.056 -0.353 -1.038 -0.023  0.  0.   ],15800,245.03047,1.0,-75.55706,1.8988084e+22,9.35993,408.72266,100.0,-75.55706,19744.773,302.57214,1001.8011391409444,-4375046400000000.0,1063645.5,192794610.0,-1095395.5,1.0,108.14,1777.3782,1207996,True,1001.8011,0.4189424,593.0785,2.0,100,0.06759138,
1,1744.1250350475311,,1593.6526,159,100.0,9.359853,1.0,1007.6112,-1.0,,[-0.194  0.25  -0.353  0.017  0.017  0.078 -0.362 -1.032 -0.023  0.  0.   ],15900,266.26956,1.0,-92.470985,251730300000.0,9.359853,358.58685,100.0,-92.470985,9938.488,177.31258,1002.3253932765829,-19432585000.0,1075555.6,214227700.0,-1113860.2,1.0,108.43,1952.2395,1218839,True,1002.3253,0.4189424,643.7385,2.0,100,0.10750101,
1,1760.9798789024353,,1923.6838,160,100.0,9.359904,1.0,3676.0256,-1.0,,[-0.222  0.261 -0.356  0.004  0.008  0.09  -0.336 -1.072 -0.004  0.  0.   ],16000,268.79022,1.0,-94.45252,47230988000000.0,9.359904,399.2085,100.0,-94.45252,36902.023,414.03964,967.6340759474846,-373240660000.0,1008563.9,545222850.0,-1062794.2,1.0,104.53,2322.8923,1229292,True,967.63403,0.4189424,568.42554,2.0,100,0.035485245,
1,1778.6992738246918,,1608.2943,161,100.0,9.35997,1.0,12839.28,-1.0,,[-0.216  0.259 -0.357 -0.006 -0.002  0.07  -0.322 -1.084 -0.004  0.  0.   ],16100,290.3143,1.0,-85.83415,1.4603012e+29,9.35997,324.11118,100.0,-85.83415,93525.695,3160.163,996.3966543145755,-1.4341683e+19,1077088.6,4343775000.0,-1114618.8,1.0,107.57,1932.4055,1240049,True,996.3968,0.4189424,672.28546,2.0,100,0.027437193,
1,1797.2427082061768,,1985.4038,162,100.0,9.359815,1.0,18.390272,-1.0,,[-0.199  0.258 -0.357 -0.007 -0.003  0.095 -0.329 -1.081 -0.004  0.  0.   ],16200,296.0082,1.0,-100.60222,49259416.0,9.359815,331.3416,100.0,-100.60222,150.45389,7.2529945,1062.2971049081796,-386170800.0,1216096.0,7568206.5,-1270039.8,1.0,114.82,2316.7454,1251531,True,1062.2971,0.4189424,730.95544,2.0,100,0.15757847,
1,1815.7205555438995,,1512.5504,163,100.0,9.359888,1.0,1553.5336,-1.0,,[-0.193  0.259 -0.358 -0.006 -0.001  0.107 -0.336 -1.08  -0.004  0.  0.   ],16300,281.71375,1.0,-85.46974,3.1532058e+18,9.359888,341.3068,100.0,-85.46974,15475.46,222.66881,1047.5277166152537,-61335694000000.0,1176676.9,304762700.0,-1211218.0,1.0,113.7,1853.8572,1262901,True,1047.5277,0.4189424,706.22095,2.0,100,0.045156978,
1,1832.5154275894165,,1337.6243,164,100.0,9.359892,1.0,440823.66,-1.0,,[-0.211  0.259 -0.357 -0.009 -0.004  0.104 -0.35  -1.063  0.006  0.  0.   ],16400,250.21942,1.0,-83.99023,1.04799895e+24,9.359892,398.47205,100.0,-83.99023,4371909.5,51733.43,1045.919505885559,-3.1010695e+16,1156557.4,75114635000.0,-1186849.6,1.0,113.18,1736.0963,1274219,True,1045.9196,0.4189424,647.44745,2.0,100,0.04555944,
1,1850.3289923667908,,1670.4536,165,100.0,9.359975,1.0,12.812696,-1.0,,[-0.189  0.249 -0.36  -0.028 -0.025  0.061 -0.373 -1.049  0.006  0.  0.   ],16500,268.48087,1.0,-106.94316,68388450.0,9.359975,405.23535,100.0,-106.94316,124.25669,4.2427735,995.743334884579,-362743300.0,1063586.8,4648246.0,-1106888.9,1.0,107.6,2075.689,1284979,True,995.7433,0.4189424,590.508,2.0,100,0.07201874,
1,1867.4296026229858,,1820.4048,166,100.0,9.359862,1.0,1386.0681,-1.0,,[-0.179  0.25  -0.361 -0.031 -0.027  0.072 -0.373 -1.051  0.006  0.  0.   ],16600,262.4522,1.0,-85.42883,2515730000000.0,9.359862,304.09866,100.0,-85.42883,10351.2,327.40845,999.0176530458762,-72208600000.0,1066917.4,258838530.0,-1112280.1,1.0,108.06,2124.5034,1295785,True,999.01776,0.4189424,694.91907,2.0,100,0.079732075,
1,1885.6255583763123,,1740.3942,167,100.0,9.359951,1.0,82.9496,-1.0,,[-0.17   0.243 -0.362  0.01   0.014  0.063 -0.39  -1.052  0.006  0.  0.   ],16700,242.36559,1.0,-84.079865,2174892800000000.0,9.359951,305.41748,100.0,-84.079865,696.28644,27.80244,1041.5931563435756,-1961728400000.0,1143657.4,28368396.0,-1185721.9,1.0,112.59,2045.8116,1307044,True,1041.5933,0.4189424,736.1756,2.0,100,0.21156184,
1,1903.4474442005157,,1448.3154,168,100.0,9.359958,1.0,687076.75,-1.0,,[-0.151  0.246 -0.363  0.014  0.018  0.075 -0.374 -1.066  0.006  0.  0.   ],16800,266.26382,1.0,-80.39992,2.1479717e+26,9.359958,302.4309,100.0,-80.39992,6875566.0,78694.69,1039.7126898126273,-4.514849e+17,1151898.9,101274590000.0,-1182704.5,1.0,112.64,1750.7463,1318308,True,1039.7125,0.4189424,737.2818,2.0,100,0.1291132,
1,1920.9581775665283,,1317.1519,169,100.0,9.359968,1.0,12.7869215,-1.0,,[-0.127  0.247 -0.365  0.027  0.032  0.079 -0.372 -1.063  0.005  0.  0.   ],16900,299.45148,1.0,-82.55536,273353250.0,9.359968,285.51715,100.0,-82.55536,124.06819,5.2917724,952.6632933834394,-432485950.0,997238.44,5678351.5,-1023053.44,1.0,103.19,1602.669,1328627,True,952.66327,0.4189424,667.1462,2.0,100,0.06614461,
1,1940.4877758026123,,1430.0457,170,100.0,9.359987,1.0,162620.81,-1.0,,[-0.126  0.243 -0.366  0.018  0.024  0.075 -0.394 -1.047  0.011  0.  0.   ],17000,302.77042,1.0,-81.00401,1.6499063e+28,9.359987,376.24323,100.0,-81.00401,1632965.4,18135.844,1039.440405667909,-4.211981e+18,1172106.2,21130949000.0,-1204897.5,1.0,112.69,1806.2888,1339896,True,1039.4404,0.4189424,663.1972,2.0,100,0.027271489,
1,1958.264452457428,,2048.3247,171,100.0,9.359908,1.0,948.82654,-1.0,,[-0.146  0.243 -0.365  0.005  0.01   0.071 -0.399 -1.035  0.016  0.  0.   ],17100,283.13937,1.0,-106.91886,2.2447446e+20,9.359908,285.3219,100.0,-106.91886,9246.602,149.49734,1065.7474605543339,-820042000000000.0,1215985.5,204357820.0,-1270719.1,1.0,115.65,2333.6465,1351461,True,1065.7476,0.4189424,780.42554,2.0,100,0.12479852,
1,1976.316445350647,,1508.6167,172,100.0,9.359958,1.0,117.88773,-1.0,,[-0.122  0.245 -0.367 -0.001  0.004  0.071 -0.388 -1.049  0.013  0.  0.   ],17200,299.49625,1.0,-92.8011,15018759000.0,9.359958,267.19678,100.0,-92.8011,1088.5641,25.882393,1075.0020399635996,-3918239700.0,1245327.4,34106744.0,-1277021.5,1.0,116.62,1775.8135,1363123,True,1075.0021,0.4189424,807.80524,2.0,100,0.00212555,
1,1993.2269604206085,,1395.3672,173,100.0,9.359937,1.0,2479779.2,-1.0,,[-0.113  0.246 -0.368  0.003  0.008  0.082 -0.392 -1.048  0.015  0.  0.   ],17300,271.84094,1.0,-80.70091,1.4728022e+35,9.359937,397.28802,100.0,-80.70091,24788216.0,300012.38,1046.4877913268758,-1.2395047e+22,1169034.1,524441940000.0,-1201332.2,1.0,113.88,1792.6553,1374511,True,1046.4879,0.4189424,649.1997,2.0,100,0.122941524,
1,2010.36598944664,,2129.5237,174,100.0,9.359919,1.0,1537962.8,-1.0,,[-0.09   0.247 -0.37  -0.007 -0.003  0.09  -0.392 -1.06   0.016  0.  0.   ],17400,346.7143,1.0,-121.767006,7.497875e+35,9.359919,332.93515,100.0,-121.767006,15460790.0,172222.16,1023.3680511125564,-5.277028e+22,1167492.9,359396930000.0,-1228435.8,1.0,111.15,2462.4587,1385626,True,1023.368,0.4189424,690.433,2.0,100,0.14473017,
1,2032.114619255066,,1511.9092,175,100.0,9.359997,1.0,5109412.5,-1.0,,[-0.1    0.244 -0.37  -0.009 -0.006  0.066 -0.38  -1.07   0.023  0.  0.   ],17500,301.02716,1.0,-91.41492,8.768315e+35,9.359997,480.09988,100.0,-91.41492,50845050.0,625155.06,1121.3264713235524,-3.7344195e+22,1347990.4,947198160000.0,-1387871.4,1.0,121.61,1992.009,1397787,True,1121.3265,0.4189424,641.2266,2.0,100,0.019067932,
