VarJ,eRenyi2,VanillaAvgRet,ESSClassic,VarVanillaIw,VarNormIw,AvgNormIw,Bound,MaxNormIw,VarRet,AvgDiscRet,AvgRet,AvgVanillaIw,MinVanillaIw,AvgEpLen,J,ESSRenyi,VarDiscRet,BatchSize,MinNormIw,MaxVanillaIw
897.69696,1.0,2824.328122049459,100.0,,3.5044917e-18,0.009999998,2403.5173,0.01,813999.8273083316,2824.328122049459,2824.328122049459,1.0,1.0,283.44,2824.328,100.0,813999.8273083316,100,0.01,1.0
975.55066,1.0,2871.6611923965056,100.0,,3.5044917e-18,0.009999998,2450.8506,0.01,961312.2796882144,2871.6611923965056,2871.6611923965056,1.0,1.0,288.14,2871.6611,100.0,961312.2796882144,100,0.01,1.0
864.1945,1.0,2941.813751978987,100.0,,3.5044917e-18,0.009999998,2521.0034,0.01,754375.9462747079,2941.813751978987,2941.813751978987,1.0,1.0,295.19,2941.814,100.0,754375.9462747079,100,0.01,1.0
1011.06744,1.0,2998.1943839875003,100.0,,3.5044917e-18,0.009999998,2577.3838,0.01,1032583.3319037813,2998.1943839875003,2998.1943839875003,1.0,1.0,300.79,2998.1943,100.0,1032583.3319037813,100,0.01,1.0
1021.8692,1.0,2966.0710098283635,100.0,,3.5044917e-18,0.009999998,2545.2605,0.01,1054764.1716132818,2966.0710098283635,2966.0710098283635,1.0,1.0,297.63,2966.071,100.0,1054764.1716132818,100,0.01,1.0
892.57825,1.0,2814.823658545135,100.0,,3.5044917e-18,0.009999998,2394.014,0.01,804743.4311766349,2814.823658545135,2814.823658545135,1.0,1.0,282.5,2814.8237,100.0,804743.4311766349,100,0.01,1.0
968.65216,1.0,3038.451756513355,100.0,,3.5044917e-18,0.009999998,2617.641,0.01,947764.6387539846,3038.451756513355,3038.451756513355,1.0,1.0,304.81,3038.4517,100.0,947764.6387539846,100,0.01,1.0
1081.4956,1.0,3077.693643325869,100.0,,3.5044917e-18,0.009999998,2656.8828,0.01,1181447.2211408333,3077.693643325869,3077.693643325869,1.0,1.0,308.72,3077.6934,100.0,1181447.2211408333,100,0.01,1.0
1007.8549,1.0,3028.8251382544845,100.0,,3.5044917e-18,0.009999998,2608.0146,0.01,1026031.9498104049,3028.8251382544845,3028.8251382544845,1.0,1.0,303.85,3028.8252,100.0,1026031.9498104049,100,0.01,1.0
978.12195,1.0,3014.611719868313,100.0,,3.5044917e-18,0.009999998,2593.8013,0.01,966386.4454168016,3014.611719868313,3014.611719868313,1.0,1.0,302.42,3014.6118,100.0,966386.4454168016,100,0.01,1.0
935.32355,1.0,2830.6305539826308,100.0,,3.5044917e-18,0.009999998,2409.8198,0.01,883666.9772489214,2830.6305539826308,2830.6305539826308,1.0,1.0,284.07,2830.6304,100.0,883666.9772489214,100,0.01,1.0
1026.2885,1.0,2957.164655956538,100.0,,3.5044917e-18,0.009999998,2536.354,0.01,1063907.0276084465,2957.164655956538,2957.164655956538,1.0,1.0,296.67,2957.1646,100.0,1063907.0276084465,100,0.01,1.0
871.2736,1.0,2916.809751228118,100.0,,3.5044917e-18,0.009999998,2495.9995,0.01,766785.4934031222,2916.809751228118,2916.809751228118,1.0,1.0,292.7,2916.8098,100.0,766785.4934031222,100,0.01,1.0
1009.9238,1.0,2971.8794383110035,100.0,,3.5044917e-18,0.009999998,2551.0688,0.01,1030248.5887103203,2971.8794383110035,2971.8794383110035,1.0,1.0,298.15,2971.8794,100.0,1030248.5887103203,100,0.01,1.0
1047.5098,1.0,3056.2353384348594,100.0,,3.5044917e-18,0.009999998,2635.4246,0.01,1108360.4053453903,3056.2353384348594,3056.2353384348594,1.0,1.0,306.58,3056.235,100.0,1108360.4053453903,100,0.01,1.0
1045.9764,1.0,3100.721106720013,100.0,,3.5044917e-18,0.009999998,2679.9104,0.01,1105117.8317775384,3100.721106720013,3100.721106720013,1.0,1.0,311.0,3100.721,100.0,1105117.8317775384,100,0.01,1.0
1120.5427,1.0,3152.2488289743214,100.0,,3.5044917e-18,0.009999998,2731.4382,0.01,1268299.0191026311,3152.2488289743214,3152.2488289743214,1.0,1.0,316.14,3152.2488,100.0,1268299.0191026311,100,0.01,1.0
1044.0917,1.0,2982.074136661159,100.0,,3.5044917e-18,0.009999998,2561.2634,0.01,1101139.0611616326,2982.074136661159,2982.074136661159,1.0,1.0,299.15,2982.074,100.0,1101139.0611616326,100,0.01,1.0
945.205,1.0,3013.814377970958,100.0,,3.5044917e-18,0.009999998,2593.0037,0.01,902437.0038527014,3013.814377970958,3013.814377970958,1.0,1.0,302.36,3013.8142,100.0,902437.0038527014,100,0.01,1.0
1040.08,1.0,2975.561338215516,100.0,,3.5044917e-18,0.009999998,2554.751,0.01,1092693.279703863,2975.561338215516,2975.561338215516,1.0,1.0,298.53,2975.5613,100.0,1092693.279703863,100,0.01,1.0
999.43726,1.0,2885.643292033047,100.0,,3.5044917e-18,0.009999998,2464.833,0.01,1008964.4782654884,2885.643292033047,2885.643292033047,1.0,1.0,289.56,2885.6433,100.0,1008964.4782654884,100,0.01,1.0
935.40845,1.0,2901.1650053642225,100.0,,3.5044917e-18,0.009999998,2480.3545,0.01,883827.213319556,2901.1650053642225,2901.1650053642225,1.0,1.0,291.11,2901.165,100.0,883827.213319556,100,0.01,1.0
952.4747,1.0,3068.5446876218775,100.0,,3.5044917e-18,0.009999998,2647.734,0.01,916371.6560231603,3068.5446876218775,3068.5446876218775,1.0,1.0,307.83,3068.5444,100.0,916371.6560231603,100,0.01,1.0
944.3516,1.0,2862.134149462604,100.0,,3.5044917e-18,0.009999998,2441.3235,0.01,900808.0389214758,2862.134149462604,2862.134149462604,1.0,1.0,287.2,2862.134,100.0,900808.0389214758,100,0.01,1.0
948.0808,1.0,3024.620983363875,100.0,,3.5044917e-18,0.009999998,2603.8103,0.01,907936.6503458723,3024.620983363875,3024.620983363875,1.0,1.0,303.41,3024.6208,100.0,907936.6503458723,100,0.01,1.0
930.2386,1.0,2927.8056814755355,100.0,,3.5044917e-18,0.009999998,2506.995,0.01,874084.775829188,2927.8056814755355,2927.8056814755355,1.0,1.0,293.79,2927.8057,100.0,874084.775829188,100,0.01,1.0
905.29517,1.0,3006.3178106103032,100.0,,3.5044917e-18,0.009999998,2585.5076,0.01,827837.7166016235,3006.3178106103032,3006.3178106103032,1.0,1.0,301.64,3006.3179,100.0,827837.7166016235,100,0.01,1.0
1036.0424,1.0,2985.116589077786,100.0,,3.5044917e-18,0.009999998,2564.306,0.01,1084225.954702949,2985.116589077786,2985.116589077786,1.0,1.0,299.48,2985.1165,100.0,1084225.954702949,100,0.01,1.0
933.3977,1.0,2934.2983326951494,100.0,,3.5044917e-18,0.009999998,2513.4878,0.01,880031.4873957089,2934.2983326951494,2934.2983326951494,1.0,1.0,294.42,2934.2983,100.0,880031.4873957089,100,0.01,1.0
1017.32904,1.0,3089.6227493268893,100.0,,3.5044917e-18,0.009999998,2668.812,0.01,1045412.5696511073,3089.6227493268893,3089.6227493268893,1.0,1.0,309.91,3089.6226,100.0,1045412.5696511073,100,0.01,1.0
957.78265,1.0,3055.8587998593703,100.0,,3.5044917e-18,0.009999998,2635.0486,0.01,926613.6351242306,3055.8587998593703,3055.8587998593703,1.0,1.0,306.58,3055.8586,100.0,926613.6351242306,100,0.01,1.0
901.2141,1.0,2725.7860190140736,100.0,,3.5044917e-18,0.009999998,2304.9753,0.01,820390.8014427895,2725.7860190140736,2725.7860190140736,1.0,1.0,273.58,2725.786,100.0,820390.8014427895,100,0.01,1.0
933.23444,1.0,2830.3665661887853,100.0,,3.5044917e-18,0.009999998,2409.5562,0.01,879723.8447162776,2830.3665661887853,2830.3665661887853,1.0,1.0,284.04,2830.3667,100.0,879723.8447162776,100,0.01,1.0
961.83264,1.0,3019.719658438516,100.0,,3.5044917e-18,0.009999998,2598.9092,0.01,934466.7093335369,3019.719658438516,3019.719658438516,1.0,1.0,302.95,3019.7197,100.0,934466.7093335369,100,0.01,1.0
1064.704,1.0,3059.141772165522,100.0,,3.5044917e-18,0.009999998,2638.3313,0.01,1145045.189283912,3059.141772165522,3059.141772165522,1.0,1.0,306.86,3059.1418,100.0,1145045.189283912,100,0.01,1.0
894.618,1.0,2923.185054452026,100.0,,3.5044917e-18,0.009999998,2502.3745,0.01,808425.5625170427,2923.185054452026,2923.185054452026,1.0,1.0,293.33,2923.185,100.0,808425.5625170427,100,0.01,1.0
1028.3425,1.0,3022.1076630969974,100.0,,3.5044917e-18,0.009999998,2601.297,0.01,1068169.967696938,3022.1076630969974,3022.1076630969974,1.0,1.0,303.17,3022.1077,100.0,1068169.967696938,100,0.01,1.0
860.1001,1.0,2856.4763225738616,100.0,,3.5044917e-18,0.009999998,2435.6655,0.01,747244.7273964223,2856.4763225738616,2856.4763225738616,1.0,1.0,286.67,2856.476,100.0,747244.7273964223,100,0.01,1.0
909.736,1.0,2864.957290944953,100.0,,3.5044917e-18,0.009999998,2444.147,0.01,835979.4374105349,2864.957290944953,2864.957290944953,1.0,1.0,287.51,2864.9573,100.0,835979.4374105349,100,0.01,1.0
1109.2803,1.0,3059.109382039094,100.0,,3.5044917e-18,0.009999998,2638.2986,0.01,1242931.987693198,3059.109382039094,3059.109382039094,1.0,1.0,306.84,3059.1091,100.0,1242931.987693198,100,0.01,1.0
1051.369,1.0,3130.763049506678,100.0,,3.5044917e-18,0.009999998,2709.9526,0.01,1116542.2872921017,3130.763049506678,3130.763049506678,1.0,1.0,314.02,3130.7632,100.0,1116542.2872921017,100,0.01,1.0
1009.4841,1.0,3166.66725225584,100.0,,3.5044917e-18,0.009999998,2745.8567,0.01,1029351.6121013035,3166.66725225584,3166.66725225584,1.0,1.0,317.61,3166.6672,100.0,1029351.6121013035,100,0.01,1.0
988.2701,1.0,3028.420748868626,100.0,,3.5044917e-18,0.009999998,2607.6104,0.01,986543.0973626935,3028.420748868626,3028.420748868626,1.0,1.0,303.81,3028.421,100.0,986543.0973626935,100,0.01,1.0
1002.2226,1.0,2969.819305507947,100.0,,3.5044917e-18,0.009999998,2549.0088,0.01,1014596.1191965748,2969.819305507947,2969.819305507947,1.0,1.0,297.92,2969.8193,100.0,1014596.1191965748,100,0.01,1.0
1004.5197,1.0,2978.6619273626006,100.0,,3.5044917e-18,0.009999998,2557.851,0.01,1019252.4522579963,2978.6619273626006,2978.6619273626006,1.0,1.0,298.86,2978.6616,100.0,1019252.4522579963,100,0.01,1.0
963.1667,1.0,2955.172826049896,100.0,,3.5044917e-18,0.009999998,2534.362,0.01,937060.66048631,2955.172826049896,2955.172826049896,1.0,1.0,296.52,2955.1726,100.0,937060.66048631,100,0.01,1.0
914.74615,1.0,3022.2394872723507,100.0,,3.5044917e-18,0.009999998,2601.4294,0.01,845212.6917059614,3022.2394872723507,3022.2394872723507,1.0,1.0,303.22,3022.2395,100.0,845212.6917059614,100,0.01,1.0
924.2611,1.0,2963.396805349586,100.0,,3.5044917e-18,0.009999998,2542.5862,0.01,862887.5047653744,2963.396805349586,2963.396805349586,1.0,1.0,297.33,2963.3967,100.0,862887.5047653744,100,0.01,1.0
1046.7792,1.0,3013.1008694422007,100.0,,3.5044917e-18,0.009999998,2592.29,0.01,1106814.9045681795,3013.1008694422007,3013.1008694422007,1.0,1.0,302.24,3013.1006,100.0,1106814.9045681795,100,0.01,1.0
953.0965,1.0,3045.4302268966358,100.0,,3.5044917e-18,0.009999998,2624.6199,0.01,917568.6190220386,3045.4302268966358,3045.4302268966358,1.0,1.0,305.5,3045.4302,100.0,917568.6190220386,100,0.01,1.0
989.6825,1.0,3110.635729321198,100.0,,3.5044917e-18,0.009999998,2689.825,0.01,989365.2853323867,3110.635729321198,3110.635729321198,1.0,1.0,312.05,3110.6355,100.0,989365.2853323867,100,0.01,1.0
1034.8485,1.0,3034.751998890884,100.0,,3.5044917e-18,0.009999998,2613.9417,0.01,1081728.7194910413,3034.751998890884,3034.751998890884,1.0,1.0,304.43,3034.752,100.0,1081728.7194910413,100,0.01,1.0
1041.0,1.0,2895.741663301448,100.0,,3.5044917e-18,0.009999998,2474.9312,0.01,1094627.3964246127,2895.741663301448,2895.741663301448,1.0,1.0,290.53,2895.7417,100.0,1094627.3964246127,100,0.01,1.0
908.41473,1.0,2904.476394326638,100.0,,3.5044917e-18,0.009999998,2483.6658,0.01,833552.8192925875,2904.476394326638,2904.476394326638,1.0,1.0,291.44,2904.4763,100.0,833552.8192925875,100,0.01,1.0
939.02014,1.0,2851.1458629146973,100.0,,3.5044917e-18,0.009999998,2430.3352,0.01,890665.610491298,2851.1458629146973,2851.1458629146973,1.0,1.0,286.1,2851.1458,100.0,890665.610491298,100,0.01,1.0
978.56055,1.0,2940.8649433645473,100.0,,3.5044917e-18,0.009999998,2520.0542,0.01,967253.2595577431,2940.8649433645473,2940.8649433645473,1.0,1.0,295.05,2940.8647,100.0,967253.2595577431,100,0.01,1.0
1007.4745,1.0,3040.404735370045,100.0,,3.5044917e-18,0.009999998,2619.5942,0.01,1025257.5007535311,3040.404735370045,3040.404735370045,1.0,1.0,304.99,3040.4048,100.0,1025257.5007535311,100,0.01,1.0
1008.4704,1.0,3068.5363899496947,100.0,,3.5044917e-18,0.009999998,2647.7256,0.01,1027285.4516030329,3068.5363899496947,3068.5363899496947,1.0,1.0,307.8,3068.5361,100.0,1027285.4516030329,100,0.01,1.0
968.76074,1.0,3007.1016952723203,100.0,,3.5044917e-18,0.009999998,2586.291,0.01,947977.0725800421,3007.1016952723203,3007.1016952723203,1.0,1.0,301.69,3007.1016,100.0,947977.0725800421,100,0.01,1.0
1053.9049,1.0,2967.1685838992107,100.0,,3.5044917e-18,0.009999998,2546.358,0.01,1121935.0636033749,2967.1685838992107,2967.1685838992107,1.0,1.0,297.68,2967.1685,100.0,1121935.0636033749,100,0.01,1.0
1002.6332,1.0,3015.611072567029,100.0,,3.5044917e-18,0.009999998,2594.8005,0.01,1015427.6378454333,3015.611072567029,3015.611072567029,1.0,1.0,302.52,3015.611,100.0,1015427.6378454333,100,0.01,1.0
958.9131,1.0,2979.8098084078274,100.0,,3.5044917e-18,0.009999998,2558.9993,0.01,928802.3245641509,2979.8098084078274,2979.8098084078274,1.0,1.0,298.95,2979.8098,100.0,928802.3245641509,100,0.01,1.0
980.4828,1.0,2913.7785838912932,100.0,,3.5044917e-18,0.009999998,2492.968,0.01,971056.9675893481,2913.7785838912932,2913.7785838912932,1.0,1.0,292.35,2913.7786,100.0,971056.9675893481,100,0.01,1.0
927.69116,1.0,2896.881866278329,100.0,,3.5044917e-18,0.009999998,2476.0713,0.01,869304.0918703931,2896.881866278329,2896.881866278329,1.0,1.0,290.67,2896.8818,100.0,869304.0918703931,100,0.01,1.0
983.9464,1.0,2794.769607104219,100.0,,3.5044917e-18,0.009999998,2373.959,0.01,977929.8765211462,2794.769607104219,2794.769607104219,1.0,1.0,280.45,2794.7695,100.0,977929.8765211462,100,0.01,1.0
916.4079,1.0,2838.5542063011103,100.0,,3.5044917e-18,0.009999998,2417.7437,0.01,848286.3578207009,2838.5542063011103,2838.5542063011103,1.0,1.0,284.86,2838.5542,100.0,848286.3578207009,100,0.01,1.0
955.51843,1.0,3042.813930008091,100.0,,3.5044917e-18,0.009999998,2622.0032,0.01,922238.0519276281,3042.813930008091,3042.813930008091,1.0,1.0,305.26,3042.8137,100.0,922238.0519276281,100,0.01,1.0
1060.776,1.0,2997.2821167255543,100.0,,3.5044917e-18,0.009999998,2576.4714,0.01,1136611.8712189489,2997.2821167255543,2997.2821167255543,1.0,1.0,300.69,2997.282,100.0,1136611.8712189489,100,0.01,1.0
949.8125,1.0,2927.9985596760325,100.0,,3.5044917e-18,0.009999998,2507.188,0.01,911256.3723349455,2927.9985596760325,2927.9985596760325,1.0,1.0,293.77,2927.9985,100.0,911256.3723349455,100,0.01,1.0
995.76746,1.0,2952.1020974614103,100.0,,3.5044917e-18,0.009999998,2531.2915,0.01,1001568.6137071679,2952.1020974614103,2952.1020974614103,1.0,1.0,296.22,2952.1018,100.0,1001568.6137071679,100,0.01,1.0
904.6936,1.0,2766.160757054315,100.0,,3.5044917e-18,0.009999998,2345.35,0.01,826737.8787350105,2766.160757054315,2766.160757054315,1.0,1.0,277.63,2766.1606,100.0,826737.8787350105,100,0.01,1.0
1018.42487,1.0,2977.997528245758,100.0,,3.5044917e-18,0.009999998,2557.187,0.01,1047665.8828198945,2977.997528245758,2977.997528245758,1.0,1.0,298.77,2977.9976,100.0,1047665.8828198945,100,0.01,1.0
925.7093,1.0,3101.069206973088,100.0,,3.5044917e-18,0.009999998,2680.2585,0.01,865593.7182551845,3101.069206973088,3101.069206973088,1.0,1.0,311.06,3101.069,100.0,865593.7182551845,100,0.01,1.0
1021.6681,1.0,2848.3427535228893,100.0,,3.5044917e-18,0.009999998,2427.5322,0.01,1054349.26368644,2848.3427535228893,2848.3427535228893,1.0,1.0,285.8,2848.3428,100.0,1054349.26368644,100,0.01,1.0
930.76697,1.0,2864.5722944562967,100.0,,3.5044917e-18,0.009999998,2443.7617,0.01,875077.9524068941,2864.5722944562967,2864.5722944562967,1.0,1.0,287.45,2864.5723,100.0,875077.9524068941,100,0.01,1.0
1014.0913,1.0,2953.6644407474946,100.0,,3.5044917e-18,0.009999998,2532.8538,0.01,1038768.8609866718,2953.6644407474946,2953.6644407474946,1.0,1.0,296.33,2953.6643,100.0,1038768.8609866718,100,0.01,1.0
906.82684,1.0,3081.457546370518,100.0,,3.5044917e-18,0.009999998,2660.6467,0.01,830641.2317658344,3081.457546370518,3081.457546370518,1.0,1.0,309.13,3081.4573,100.0,830641.2317658344,100,0.01,1.0
1091.6976,1.0,3108.544949362393,100.0,,3.5044917e-18,0.009999998,2687.7344,0.01,1203842.1687417692,3108.544949362393,3108.544949362393,1.0,1.0,311.78,3108.545,100.0,1203842.1687417692,100,0.01,1.0
945.803,1.0,3033.700054262938,100.0,,3.5044917e-18,0.009999998,2612.8896,0.01,903579.0820379967,3033.700054262938,3033.700054262938,1.0,1.0,304.33,3033.7002,100.0,903579.0820379967,100,0.01,1.0
1055.2139,1.0,2954.765279190891,100.0,,3.5044917e-18,0.009999998,2533.9546,0.01,1124723.557329177,2954.765279190891,2954.765279190891,1.0,1.0,296.45,2954.7651,100.0,1124723.557329177,100,0.01,1.0
1000.36316,1.0,3142.2785523343864,100.0,,3.5044917e-18,0.009999998,2721.4678,0.01,1010834.7874850128,3142.2785523343864,3142.2785523343864,1.0,1.0,315.16,3142.2783,100.0,1010834.7874850128,100,0.01,1.0
1042.7788,1.0,3263.7905317501363,100.0,,3.5044917e-18,0.009999998,2842.9797,0.01,1098371.4022711948,3263.7905317501363,3263.7905317501363,1.0,1.0,327.31,3263.7903,100.0,1098371.4022711948,100,0.01,1.0
1052.7689,1.0,3046.71241621916,100.0,,3.5044917e-18,0.009999998,2625.902,0.01,1119517.6095279045,3046.71241621916,3046.71241621916,1.0,1.0,305.64,3046.7124,100.0,1119517.6095279045,100,0.01,1.0
987.0415,1.0,2983.481975635669,100.0,,3.5044917e-18,0.009999998,2562.6714,0.01,984091.8041395704,2983.481975635669,2983.481975635669,1.0,1.0,299.31,2983.482,100.0,984091.8041395704,100,0.01,1.0
1068.141,1.0,3061.0987329321397,100.0,,3.5044917e-18,0.009999998,2640.288,0.01,1152449.7762831924,3061.0987329321397,3061.0987329321397,1.0,1.0,307.05,3061.0986,100.0,1152449.7762831924,100,0.01,1.0
998.14514,1.0,3004.409942869874,100.0,,3.5044917e-18,0.009999998,2583.5994,0.01,1006357.2840594269,3004.409942869874,3004.409942869874,1.0,1.0,301.41,3004.41,100.0,1006357.2840594269,100,0.01,1.0
971.317,1.0,2905.268130093892,100.0,,3.5044917e-18,0.009999998,2484.4573,0.01,952986.6413111693,2905.268130093892,2905.268130093892,1.0,1.0,291.53,2905.2678,100.0,952986.6413111693,100,0.01,1.0
1002.6558,1.0,2889.57026219252,100.0,,3.5044917e-18,0.009999998,2468.76,0.01,1015473.6090963576,2889.57026219252,2889.57026219252,1.0,1.0,289.96,2889.5706,100.0,1015473.6090963576,100,0.01,1.0
921.17725,1.0,2814.3290529884666,100.0,,3.5044917e-18,0.009999998,2393.5183,0.01,857138.8961249904,2814.3290529884666,2814.3290529884666,1.0,1.0,282.42,2814.3289,100.0,857138.8961249904,100,0.01,1.0
995.18536,1.0,3124.029663322175,100.0,,3.5044917e-18,0.009999998,2703.219,0.01,1000397.8050446735,3124.029663322175,3124.029663322175,1.0,1.0,313.34,3124.0295,100.0,1000397.8050446735,100,0.01,1.0
912.1061,1.0,2899.7727307941655,100.0,,3.5044917e-18,0.009999998,2478.9622,0.01,840340.889822921,2899.7727307941655,2899.7727307941655,1.0,1.0,290.96,2899.7727,100.0,840340.889822921,100,0.01,1.0
896.30237,1.0,2986.9316852468287,100.0,,3.5044917e-18,0.009999998,2566.121,0.01,811472.6668623989,2986.9316852468287,2986.9316852468287,1.0,1.0,299.7,2986.9314,100.0,811472.6668623989,100,0.01,1.0
1039.2815,1.0,2983.075796328156,100.0,,3.5044917e-18,0.009999998,2562.2654,0.01,1091016.1864087274,2983.075796328156,2983.075796328156,1.0,1.0,299.25,2983.0757,100.0,1091016.1864087274,100,0.01,1.0
1014.8196,1.0,3161.9702942698273,100.0,,3.5044917e-18,0.009999998,2741.1597,0.01,1040261.4669576687,3161.9702942698273,3161.9702942698273,1.0,1.0,317.14,3161.9702,100.0,1040261.4669576687,100,0.01,1.0
1031.0236,1.0,3050.7242792899106,100.0,,3.5044917e-18,0.009999998,2629.9138,0.01,1073747.1058709603,3050.7242792899106,3050.7242792899106,1.0,1.0,306.05,3050.7244,100.0,1073747.1058709603,100,0.01,1.0
943.59436,1.0,2924.5892566633656,100.0,,3.5044917e-18,0.009999998,2503.7788,0.01,899363.9897705,2924.5892566633656,2924.5892566633656,1.0,1.0,293.44,2924.5894,100.0,899363.9897705,100,0.01,1.0
921.3169,1.0,2941.6115213634785,100.0,,3.5044917e-18,0.009999998,2520.801,0.01,857398.8578218264,2941.6115213634785,2941.6115213634785,1.0,1.0,295.16,2941.6116,100.0,857398.8578218264,100,0.01,1.0
938.33057,1.0,2979.5126997803845,100.0,,3.5044917e-18,0.009999998,2558.7021,0.01,889357.8068386912,2979.5126997803845,2979.5126997803845,1.0,1.0,298.91,2979.5127,100.0,889357.8068386912,100,0.01,1.0
939.7325,1.0,2778.4932070606806,100.0,,3.5044917e-18,0.009999998,2357.6826,0.01,892017.2684289308,2778.4932070606806,2778.4932070606806,1.0,1.0,278.86,2778.4932,100.0,892017.2684289308,100,0.01,1.0
990.42596,1.0,3026.5090229337816,100.0,,3.5044917e-18,0.009999998,2605.6985,0.01,990852.0773123389,3026.5090229337816,3026.5090229337816,1.0,1.0,303.61,3026.5088,100.0,990852.0773123389,100,0.01,1.0
1012.82495,1.0,3039.106986882066,100.0,,3.5044917e-18,0.009999998,2618.2961,0.01,1036176.0787950819,3039.106986882066,3039.106986882066,1.0,1.0,304.87,3039.1067,100.0,1036176.0787950819,100,0.01,1.0
1038.4396,1.0,2889.0838015205463,100.0,,3.5044917e-18,0.009999998,2468.2737,0.01,1089249.2392335401,2889.0838015205463,2889.0838015205463,1.0,1.0,289.86,2889.0837,100.0,1089249.2392335401,100,0.01,1.0
922.0582,1.0,3026.9090390474034,100.0,,3.5044917e-18,0.009999998,2606.0984,0.01,858779.2541615634,3026.9090390474034,3026.9090390474034,1.0,1.0,303.68,3026.909,100.0,858779.2541615634,100,0.01,1.0
917.0731,1.0,2992.601665234665,100.0,,3.5044917e-18,0.009999998,2571.7908,0.01,849518.2931271312,2992.601665234665,2992.601665234665,1.0,1.0,300.25,2992.6013,100.0,849518.2931271312,100,0.01,1.0
854.04443,1.0,2905.4984991653632,100.0,,3.5044917e-18,0.009999998,2484.6877,0.01,736759.4783960652,2905.4984991653632,2905.4984991653632,1.0,1.0,291.57,2905.4983,100.0,736759.4783960652,100,0.01,1.0
785.7054,1.0,2969.7491472095594,100.0,,3.5044917e-18,0.009999998,2548.939,0.01,623568.660839084,2969.7491472095594,2969.7491472095594,1.0,1.0,297.99,2969.749,100.0,623568.660839084,100,0.01,1.0
846.308,1.0,2769.3076593451924,100.0,,3.5044917e-18,0.009999998,2348.4968,0.01,723471.9522724486,2769.3076593451924,2769.3076593451924,1.0,1.0,277.95,2769.3074,100.0,723471.9522724486,100,0.01,1.0
968.8086,1.0,2842.7407429260043,100.0,,3.5044917e-18,0.009999998,2421.9302,0.01,948070.7542207843,2842.7407429260043,2842.7407429260043,1.0,1.0,285.27,2842.7407,100.0,948070.7542207843,100,0.01,1.0
1013.98706,1.0,3001.913999552572,100.0,,3.5044917e-18,0.009999998,2581.1038,0.01,1038555.4181272363,3001.913999552572,3001.913999552572,1.0,1.0,301.17,3001.914,100.0,1038555.4181272363,100,0.01,1.0
940.0315,1.0,2933.697064142327,100.0,,3.5044917e-18,0.009999998,2512.8862,0.01,892585.1499001079,2933.697064142327,2933.697064142327,1.0,1.0,294.33,2933.6968,100.0,892585.1499001079,100,0.01,1.0
975.8537,1.0,2929.5103520281223,100.0,,3.5044917e-18,0.009999998,2508.6997,0.01,961909.4903397536,2929.5103520281223,2929.5103520281223,1.0,1.0,293.93,2929.5103,100.0,961909.4903397536,100,0.01,1.0
964.2476,1.0,2848.1638582499686,100.0,,3.5044917e-18,0.009999998,2427.3535,0.01,939165.1961991698,2848.1638582499686,2848.1638582499686,1.0,1.0,285.8,2848.1638,100.0,939165.1961991698,100,0.01,1.0
946.6932,1.0,2860.2452817302997,100.0,,3.5044917e-18,0.009999998,2439.4348,0.01,905280.7563634813,2860.2452817302997,2860.2452817302997,1.0,1.0,287.01,2860.2454,100.0,905280.7563634813,100,0.01,1.0
970.6695,1.0,2986.299884794614,100.0,,3.5044917e-18,0.009999998,2565.4893,0.01,951716.4332455808,2986.299884794614,2986.299884794614,1.0,1.0,299.59,2986.2998,100.0,951716.4332455808,100,0.01,1.0
965.93414,1.0,3085.1464545765466,100.0,,3.5044917e-18,0.009999998,2664.336,0.01,942453.3777108614,3085.1464545765466,3085.1464545765466,1.0,1.0,309.49,3085.1465,100.0,942453.3777108614,100,0.01,1.0
932.8272,1.0,2842.354092127606,100.0,,3.5044917e-18,0.009999998,2421.5435,0.01,878956.2285746572,2842.354092127606,2842.354092127606,1.0,1.0,285.22,2842.354,100.0,878956.2285746572,100,0.01,1.0
1023.91785,1.0,3039.8042450020016,100.0,,3.5044917e-18,0.009999998,2618.9937,0.01,1058997.8924191531,3039.8042450020016,3039.8042450020016,1.0,1.0,304.93,3039.8042,100.0,1058997.8924191531,100,0.01,1.0
996.68835,1.0,3001.8834614344687,100.0,,3.5044917e-18,0.009999998,2581.0728,0.01,1003421.9449037682,3001.8834614344687,3001.8834614344687,1.0,1.0,301.13,3001.8833,100.0,1003421.9449037682,100,0.01,1.0
802.9525,1.0,2831.1694809775317,100.0,,3.5044917e-18,0.009999998,2410.359,0.01,651245.2554104247,2831.1694809775317,2831.1694809775317,1.0,1.0,284.14,2831.1694,100.0,651245.2554104247,100,0.01,1.0
1051.8762,1.0,3067.0104399179654,100.0,,3.5044917e-18,0.009999998,2646.2,0.01,1117619.7522017902,3067.0104399179654,3067.0104399179654,1.0,1.0,307.65,3067.0105,100.0,1117619.7522017902,100,0.01,1.0
863.6516,1.0,2785.3125908188913,100.0,,3.5044917e-18,0.009999998,2364.5022,0.01,753428.368414482,2785.3125908188913,2785.3125908188913,1.0,1.0,279.56,2785.3125,100.0,753428.368414482,100,0.01,1.0
925.87146,1.0,2819.2195213250543,100.0,,3.5044917e-18,0.009999998,2398.4087,0.01,865897.0141611644,2819.2195213250543,2819.2195213250543,1.0,1.0,282.93,2819.2192,100.0,865897.0141611644,100,0.01,1.0
