StepSize,J,NatGrad2Norm,VarJ,BatchSize,AvgEpLen,AvgRet,NatGradInftyNorm
0.00564611142767385,362.094678361495,134.31700114302268,798.5101242432713,100,37.23,362.094678361495,111.37604269583473
0.004013401658578292,548.7436674575694,196.88464662430522,1721.199795780588,100,55.86,548.7436674575694,126.77753819410206
0.0028746137488451697,767.5624494254216,268.83604457717263,1904.6737636572495,100,77.75,767.5624494254216,175.0357026082545
0.0036675772697452105,1058.0099383716565,248.89307101813336,2367.517200889367,100,106.73,1058.0099383716565,169.8627241682701
0.0027162082452134757,1531.4339066571113,316.0201672946033,2368.185800052921,100,153.82,1531.4339066571113,216.2715440390707
0.005043910621663574,1858.5992434034297,139.2631257323316,820.2749933785689,100,186.21,1858.5992434034297,109.17481437234842
0.009257916547152453,1957.3599200816407,74.60598835426796,212.04275085925508,100,195.89,1957.3599200816407,58.226508013629044
0.07705934901201376,1997.229216153752,8.579076075307514,7.314608155260396,100,199.74,1997.229216153752,5.9570926611835
0.1619107634456221,1998.8621797761145,3.841417545788678,1.2120005308622408,100,199.9,1998.8621797761145,3.373065814573778
39.96249350752554,1999.952969894409,0.01178933284610396,2.1083655001351908e-05,100,200.0,1999.952969894409,0.0060205502856755634
144.44556842108926,1999.9817477226256,0.003962160610072963,2.888552991237822e-06,100,200.0,1999.9817477226256,0.003045600222371916
40.43376084354663,1999.979695930481,0.017090003033081114,1.1693892526612889e-05,100,200.0,1999.979695930481,0.010091907705909873
82.68708764066123,1999.9853899860382,0.007376617341627637,2.7650736771243416e-06,100,200.0,1999.9853899860382,0.005828099125752069
270.82421453452713,1999.990554227829,0.0023833792697255693,7.258914546839905e-07,100,200.0,1999.990554227829,0.0013072193943332337
281.9654095294441,1999.9916008472442,0.0022461754147558837,6.414336884187255e-07,100,200.0,1999.9916008472442,0.0015699736470300301
394.24355098933034,1999.991885585785,0.001302361325239988,4.369430728996058e-07,100,200.0,1999.991885585785,0.0007446663532679163
570.2621187916835,1999.9932103919982,0.0008228227475974738,3.5639062516565907e-07,100,200.0,1999.9932103919982,0.0005984684505757269
663.2045477957537,1999.993955821991,0.0007877810141106196,2.5099411835283095e-07,100,200.0,1999.993955821991,0.0004356905724017104
475.1912449883843,1999.9952056217194,0.0009642042205775349,1.606237005356466e-07,100,200.0,1999.9952056217194,0.0005160276438723194
0.010326001330483964,1985.792955001127,63.99085332096638,201.69935265607907,100,198.59,1985.792955001127,58.0915370683498
468.6390664059553,1999.9944160556793,0.0011570438923738254,2.1350890729173452e-07,100,200.0,1999.9944160556793,0.0007352979022709239
885.1474702308407,1999.9953242397307,0.0005983119468964009,1.3933393180250833e-07,100,200.0,1999.9953242397307,0.0004626630378803459
627.6704054778853,1999.994977083206,0.0004210407677511563,1.4131301307251574e-07,100,200.0,1999.994977083206,0.0002661430791731769
740.6783259421456,1999.9957384204865,0.0004881448985717649,1.342824136106238e-07,100,200.0,1999.9957384204865,0.0002910478769558771
