Bound,AvgDiscRet,J,VanillaAvgRet,VarRet,Delta,VarJ,EpsThisIter,MaxNormIw,MinVanillaIw,VarVanillaIw,AvgNormIw,MinNormIw,ESSRenyi,AvgVanillaIw,AvgRet,VarNormIw,BatchSize,MaxVanillaIw,eRenyi2,VarDiscRet,ESSClassic,AvgEpLen,IterType
-157.509,-74.4827523847,-73.7301,-74.4827523847,3798.71187368,0.2,57.8727,100,0.0121069,0.747211,0.0108022,0.01,0.00746435,99.1618311834,1.00104,-74.4827523847,1.07798e-06,100,1.21195,1.00845,3798.71187368,98.9440744549,104.87,1
-160.421,-77.5814641958,-76.4267,-77.5814641958,4982.33463591,0.2,65.7166,100,0.0148726,0.694647,0.0143288,0.01,0.00700111,98.6545241487,0.992195,-77.5814641958,1.45551e-06,100,1.47565,1.01364,4982.33463591,98.5795401927,108.27,1
-151.475,-68.1068848631,-68.0042,-68.1068848631,1372.37747978,0.2,35.8323,100,0.0111585,0.967629,0.000835434,0.01,0.00968301,99.8819316347,0.999306,-68.1068848631,8.36595e-08,100,1.11507,1.00118,1372.37747978,99.9172455072,97.16,1
-160.908,-77.9970270702,-76.9093,-77.9970270702,4943.62522917,0.2,65.7339,100,0.0130227,0.637242,0.0140545,0.01,0.00634498,98.6440947832,1.00433,-77.9970270702,1.39336e-06,100,1.3079,1.01375,4943.62522917,98.6393460111,109.5,1
-161.149,-79.0408466695,-76.4436,-79.0408466695,4900.62154429,0.2,57.1652,100,0.0145161,0.523829,0.0348345,0.01,0.00522419,97.0062533738,1.0027,-79.0408466695,3.46472e-06,100,1.45553,1.03086,4900.62154429,96.6836855391,110.96,1
-166.742,-83.5706148019,-83.0532,-83.5706148019,7279.57075962,0.2,82.7373,100,0.0134005,0.853435,0.00785389,0.01,0.00854267,99.3861560664,0.999026,-83.5706148019,7.86921e-07,100,1.33875,1.00618,7279.57075962,99.2270006051,115.15,1
-152.434,-69.4358594061,-68.5909,-69.4358594061,2615.67247805,0.2,46.2541,100,0.0120555,0.617924,0.0121722,0.01,0.00623543,98.9897008847,0.990988,-69.4358594061,1.23946e-06,100,1.19469,1.01021,2615.67247805,98.7878021306,98.6,1
-160.342,-77.4966754594,-76.371,-77.4966754594,4969.07808192,0.2,65.08,100,0.0145344,0.859607,0.0155302,0.01,0.00854716,98.7101885701,1.00572,-77.4966754594,1.53539e-06,100,1.46176,1.01307,4969.07808192,98.5027356831,108.66,1
-153.499,-70.2766406018,-69.9123,-70.2766406018,2583.68985976,0.2,49.0338,100,0.0128729,0.940885,0.00317754,0.01,0.00951528,99.5814629033,0.988815,-70.2766406018,3.24983e-07,100,1.27289,1.0042,2583.68985976,99.6793220085,100.11,1
-162.424,-81.0784989074,-76.9919,-81.0784989074,6107.51719315,0.2,61.2809,100,0.0133845,0.403898,0.0516324,0.01,0.004146,95.3610897205,0.974188,-81.0784989074,5.44048e-06,100,1.3039,1.04865,6107.51719315,94.8891892631,112.72,1
-151.899,-68.916257423,-68.0548,-68.916257423,2582.79762338,0.2,46.5306,100,0.0132572,0.863039,0.00920481,0.01,0.00862295,99.0081724213,1.00086,-68.916257423,9.18893e-07,100,1.32687,1.01002,2582.79762338,99.0985383765,98.51,1
-153.333,-70.9742175949,-69.1967,-70.9742175949,2563.42734618,0.2,42.7304,100,0.0141223,0.332469,0.024203,0.01,0.00338434,98.3239144335,0.982375,-70.9742175949,2.50793e-06,100,1.38734,1.01705,2563.42734618,97.5773414261,101.25,1
-162.827,-80.060252056,-78.7938,-80.060252056,6121.19455327,0.2,73.5324,100,0.0163083,0.896044,0.0196722,0.01,0.00890167,98.5614687367,1.0066,-80.060252056,1.9415e-06,100,1.6416,1.0146,6121.19455327,98.1141610449,111.29,1
-150.98,-69.1103534085,-66.1276,-69.1103534085,2623.39963117,0.2,31.888,100,0.0123525,0.539395,0.029817,0.01,0.00544582,96.6623931496,0.990475,-69.1103534085,3.03932e-06,100,1.22348,1.03453,2623.39963117,97.0789809363,98.16,1
-152.504,-69.1643993223,-68.9913,-69.1643993223,2613.86811128,0.2,49.8283,100,0.0116301,0.95768,0.00159605,0.01,0.00964104,99.7977778164,0.993337,-69.1643993223,1.61753e-07,100,1.15526,1.00203,2613.86811128,99.8401403608,98.22,1
-163.135,-80.2919464596,-79.2093,-80.2919464596,6106.62355259,0.2,73.8312,100,0.0132751,0.89114,0.00962532,0.01,0.00882157,98.8170845513,1.01018,-80.2919464596,9.43225e-07,100,1.34103,1.01197,6106.62355259,99.0747983345,111.6,1
-154.019,-70.7829041104,-70.3842,-70.7829041104,2572.24211479,0.2,48.0985,100,0.0109066,0.729132,0.00498465,0.01,0.00725191,99.4934716589,1.00544,-70.7829041104,4.9309e-07,100,1.09659,1.00509,2572.24211479,99.5142081695,100.95,1
-161.173,-78.5712049888,-77.158,-78.5712049888,4938.8723332,0.2,65.0671,100,0.0112629,0.593604,0.0106691,0.01,0.00585971,98.6090872714,1.01303,-78.5712049888,1.03965e-06,100,1.14096,1.01411,4938.8723332,98.9812378796,110.25,1
-161.466,-81.5055420913,-74.4312,-81.5055420913,6124.38614437,0.2,50.1222,100,0.0169306,0.0696172,0.107436,0.01,0.000697522,91.8805315453,0.998065,-81.5055420913,1.07853e-05,100,1.68978,1.08837,6124.38614437,90.3526064707,113.32,1
-150.876,-68.3365937455,-66.5536,-68.3365937455,2587.14509979,0.2,38.6145,100,0.0121462,0.586008,0.0212548,0.01,0.00575287,97.8895867289,1.01864,-68.3365937455,2.04842e-06,100,1.23726,1.02156,2587.14509979,98.0123740464,97.59,1
-163.707,-80.7451329234,-79.8537,-80.7451329234,6133.17423416,0.2,74.5342,100,0.0144062,0.838623,0.010863,0.01,0.00834537,98.9888948835,1.0049,-80.7451329234,1.07574e-06,100,1.44767,1.01021,6133.17423416,98.9462239092,111.79,1
-165.253,-83.1687000452,-81.1266,-83.1687000452,6060.31953005,0.2,74.1876,100,0.0115215,0.319288,0.0331904,0.01,0.00330732,98.3482720894,0.965399,-83.1687000452,3.56122e-06,100,1.11229,1.01679,6060.31953005,96.5944536386,115.26,1
-164.827,-81.4636967187,-81.3275,-81.4636967187,6105.12224625,0.2,77.4118,100,0.0110381,0.902378,0.000971048,0.01,0.00900043,99.8283120325,1.00259,-81.4636967187,9.6603e-08,100,1.10667,1.00172,6105.12224625,99.9044380383,113.1,1
-153.241,-71.4990505825,-68.3092,-71.4990505825,3826.01396765,0.2,47.1269,100,0.0130906,0.442123,0.0357782,0.01,0.00434745,96.4793900663,1.01697,-71.4990505825,3.45941e-06,100,1.33128,1.03649,3826.01396765,96.6885486444,100.56,1
-157.674,-74.5713568136,-73.9587,-74.5713568136,3764.76748551,0.2,57.7434,100,0.0131808,0.822496,0.00705979,0.01,0.00815764,99.31092354,1.00825,-74.5713568136,6.9447e-07,100,1.32896,1.00694,3764.76748551,99.3171603582,105.45,1
-167.223,-86.1201981111,-81.3713,-86.1201981111,8412.84564374,0.2,79.3099,100,0.0133407,0.236387,0.069938,0.01,0.0024424,94.4349343405,0.967844,-86.1201981111,7.46624e-06,100,1.29118,1.05893,8412.84564374,93.1171729705,117.81,1
-155.17,-73.3764562462,-70.2825,-73.3764562462,3772.82247641,0.2,46.3784,100,0.0142032,0.510981,0.0389276,0.01,0.00524499,96.5924719524,0.974226,-73.3764562462,4.10146e-06,100,1.38371,1.03528,3772.82247641,96.0979994382,104.0,1
-156.732,-73.7986436073,-72.7839,-73.7986436073,3783.50518859,0.2,55.8223,100,0.0115133,0.688291,0.0148094,0.01,0.00701478,98.7596833515,0.981201,-73.7986436073,1.53823e-06,100,1.12969,1.01256,3783.50518859,98.4999785137,104.47,1
-84.2282,-64.07164838,-64.0138,-64.07164838,106.717333803,0.2,10.3105,100,0.0117646,0.956495,0.0028414,0.01,0.00951394,99.731014466,1.00536,-64.07164838,2.81118e-07,100,1.18276,1.0027,106.717333803,99.7224981574,93.23,1
-161.358,-78.6592507507,-77.1235,-78.6592507507,4915.52770276,0.2,64.2434,100,0.0128616,0.467096,0.0246781,0.01,0.00473404,98.0969311732,0.986675,-78.6592507507,2.53492e-06,100,1.26902,1.0194,4915.52770276,97.5518727409,110.81,1
-162.489,-79.5939749111,-78.5692,-79.5939749111,6147.95439283,0.2,74.4202,100,0.0155856,0.903024,0.0142111,0.01,0.00898481,98.8313812369,1.00506,-79.5939749111,1.40685e-06,100,1.56645,1.01182,6147.95439283,98.626320036,110.6,1
-153.834,-70.5618282853,-70.2639,-70.5618282853,2565.11112176,0.2,48.2398,100,0.0114383,0.895331,0.00237866,0.01,0.00897615,99.6594621155,0.997455,-70.5618282853,2.39081e-07,100,1.14092,1.00342,2565.11112176,99.7638664459,101.15,1
-157.073,-75.2072059818,-72.1258,-75.2072059818,5006.86581604,0.2,56.9495,100,0.0137591,0.579066,0.02953,0.01,0.00579563,96.455882681,0.999141,-75.2072059818,2.95807e-06,100,1.37473,1.03674,5006.86581604,97.1548162898,105.57,1
-161.502,-80.2665424864,-76.5743,-80.2665424864,6110.25375893,0.2,64.9354,100,0.0132048,0.331683,0.0362773,0.01,0.00330673,96.5009883502,1.00306,-80.2665424864,3.60566e-06,100,1.32451,1.03626,6110.25375893,96.5534190279,111.39,1
-170.661,-88.0091323549,-86.2845,-88.0091323549,8324.9225655,0.2,86.2858,100,0.0143222,0.452199,0.0207508,0.01,0.00457995,97.7659853807,0.987343,-88.0091323549,2.12862e-06,100,1.41409,1.02285,8324.9225655,97.9361406649,120.74,1
-161.289,-79.9527308884,-75.6892,-79.9527308884,6147.3458501,0.2,62.6729,100,0.0128384,0.245767,0.0543344,0.01,0.00247335,94.9909064236,0.993657,-79.9527308884,5.50303e-06,100,1.2757,1.05273,6147.3458501,94.8335014254,110.47,1
-153.405,-71.2134491731,-69.0227,-71.2134491731,3821.36591195,0.2,51.8223,100,0.0120219,0.437746,0.0190826,0.01,0.004264,97.747712423,1.02661,-71.2134491731,1.81062e-06,100,1.23418,1.02304,3821.36591195,98.2390834339,100.52,1
-160.88,-77.8091118212,-77.1143,-77.8091118212,4989.13181334,0.2,67.0747,100,0.0129148,0.855852,0.00674392,0.01,0.00862451,99.1972557888,0.992349,-77.8091118212,6.84832e-07,100,1.2816,1.00809,4989.13181334,99.3265650039,109.16,1
-83.7366,-63.3542869139,-62.6605,-63.3542869139,118.748433938,0.2,10.7153,100,0.0138965,0.686264,0.0325856,0.01,0.00681474,96.6226118074,1.00703,-63.3542869139,3.21324e-06,100,1.39942,1.03495,118.748433938,96.9169821446,92.23,1
-168.03,-84.3233939771,-82.9528,-63.3542869139,118.748433938,0.2,80.4675,100,0.0142207,0.714583,0.0331088,0.01,0.00697373,192.316649293,1.02468,-63.3542869139,3.15332e-06,200,1.45716,1.03995,7241.11487062,96.9727244784,92.23,
-133.042,-84.9007974315,-73.9756,-84.9007974315,7227.69052968,0.2,59.8942,100,0.00564442,0.869518,0.00206526,0.005,0.00435708,199.495186291,0.997823,-84.9007974315,5.18571e-08,200,1.12643,1.00253,7227.69052968,199.587990539,117.0,1
-152.361,-68.9329442281,-68.9329,-68.9329442281,2602.34131552,0.2,50.7574,100,0.01,1.0,,0.01,0.01,200.0,1.0,-68.9329442281,3.50449e-18,200,1.0,1.0,2602.34131552,100.0,97.66,2
-131.642,-76.4822739312,-72.5887,-76.4822739312,5007.74265992,0.2,60.9272,100,0.00607454,0.930746,0.00203337,0.005,0.00464452,199.585867927,1.00198,-76.4822739312,5.06332e-08,200,1.21732,1.00207,5007.74265992,199.597730184,106.55,1
-169.146,-85.7186238492,-85.7186,-85.7186238492,7177.65800835,0.2,84.2964,100,0.01,1.0,,0.01,0.01,200.0,1.0,-85.7186238492,3.50449e-18,200,1.0,1.0,7177.65800835,100.0,118.6,2
-144.428,-88.4011284494,-83.7498,-88.4011284494,8306.2025969,0.2,78.0484,100,0.00920608,0.227419,0.0633308,0.005,0.00114797,189.056649103,0.990529,-88.4011284494,1.61369e-06,200,1.82378,1.05788,8306.2025969,187.930085826,120.87,1
-156.297,-72.8685173164,-72.8685,-72.8685173164,3795.59500959,0.2,61.2996,100,0.01,1.0,,0.01,0.01,200.0,1.0,-72.8685173164,3.50449e-18,200,1.0,1.0,3795.59500959,100.0,103.21,2
-136.851,-84.5190905026,-76.7282,-84.5190905026,7259.14600462,0.2,66.7678,100,0.00789211,0.409264,0.0363475,0.005,0.0020526,192.552535223,0.996943,-84.5190905026,9.14267e-07,200,1.5736,1.03868,7259.14600462,192.977956717,116.88,1
-155.546,-72.1233778292,-72.1234,-72.1233778292,3807.77035209,0.2,61.3978,100,0.01,1.0,,0.01,0.01,200.0,1.0,-72.1233778292,3.50449e-18,200,1.0,1.0,3807.77035209,100.0,102.1,2
-131.348,-73.8449621396,-71.7104,-73.8449621396,3798.34256415,0.2,56.714,100,0.0078702,0.603305,0.0241403,0.005,0.00298556,195.673863676,1.01037,-73.8449621396,5.91181e-07,200,1.59036,1.02211,3798.34256415,195.402342891,104.33,1
-170.997,-87.5686179395,-87.5686,-87.5686179395,8372.33134948,0.2,91.0418,100,0.01,1.0,,0.01,0.01,200.0,1.0,-87.5686179395,3.50449e-18,200,1.0,1.0,8372.33134948,100.0,119.91,2
-141.057,-79.0821894869,-81.0043,-79.0821894869,6182.18366773,0.2,76.6439,100,0.0121216,0.845721,0.0562925,0.005,0.00415157,193.003619706,1.01856,-79.0821894869,1.35651e-06,200,2.46931,1.03625,6182.18366773,189.755405755,109.55,1
-171.821,-88.392541701,-88.3925,-88.392541701,8307.42475226,0.2,90.6882,100,0.01,1.0,,0.01,0.01,200.0,1.0,-88.392541701,3.50449e-18,200,1.0,1.0,8307.42475226,100.0,121.12,2
-141.76,-80.749010997,-80.8805,-80.749010997,6117.72052571,0.2,73.8899,100,0.00880235,0.395611,0.0666208,0.005,0.00201072,187.796864548,0.983756,-80.749010997,1.72098e-06,200,1.73187,1.06498,6117.72052571,187.179209273,112.63,1
-160.246,-76.8179605438,-76.818,-76.8179605438,4980.89548062,0.2,70.2217,100,0.01,1.0,,0.01,0.01,200.0,1.0,-76.8179605438,3.50449e-18,200,1.0,1.0,4980.89548062,100.0,107.66,2
-132.094,-72.8682170248,-71.4131,-72.8682170248,3804.13035547,0.2,53.5116,100,0.0061967,0.298298,0.0599341,0.005,0.00148741,189.024634403,1.00275,-72.8682170248,1.49016e-06,200,1.24274,1.05806,3804.13035547,188.802430042,103.06,1
-156.157,-72.728530231,-72.7285,-72.728530231,3796.05175444,0.2,61.3033,100,0.01,1.0,,0.01,0.01,200.0,1.0,-72.728530231,3.50449e-18,200,1.0,1.0,3796.05175444,100.0,102.46,2
-136.245,-82.1423337129,-77.0638,-82.1423337129,7328.96733377,0.2,72.9837,100,0.00575,0.757766,0.00672887,0.005,0.00378356,198.727388787,1.00139,-82.1423337129,1.67754e-07,200,1.1516,1.0064,7328.96733377,198.673511169,113.15,1
-156.45,-73.021907277,-73.0219,-73.021907277,3761.24030607,0.2,61.0215,100,0.01,1.0,,0.01,0.01,200.0,1.0,-73.021907277,3.50449e-18,200,1.0,1.0,3761.24030607,100.0,103.98,2
-129.692,-69.6102148806,-70.2037,-69.6102148806,2596.46009242,0.2,50.7454,100,0.00760924,0.586229,0.0135944,0.005,0.00292437,196.68485307,1.00232,-69.6102148806,3.38291e-07,200,1.52537,1.01686,2596.46009242,197.343021534,98.74,1
-162.682,-79.2541731296,-79.2542,-79.2541731296,6140.78652514,0.2,77.9704,100,0.01,1.0,,0.01,0.01,200.0,1.0,-79.2541731296,3.50449e-18,200,1.0,1.0,6140.78652514,100.0,110.2,2
-133.358,-70.6472957137,-73.6803,-70.6472957137,2585.98292304,0.2,60.8704,100,0.00680517,0.45837,0.0242801,0.005,0.00232443,195.432321902,0.985985,-70.6472957137,6.24381e-07,200,1.34196,1.02337,2585.98292304,195.1504333,100.53,1
-156.451,-73.0236383553,-73.0236,-73.0236383553,3800.83944367,0.2,61.3419,100,0.01,1.0,,0.01,0.01,200.0,1.0,-73.0236383553,3.50449e-18,200,1.0,1.0,3800.83944367,100.0,102.97,2
-136.7,-83.1357639153,-77.3352,-83.1357639153,7287.5494563,0.2,71.0344,100,0.00739163,0.82402,0.0132174,0.005,0.0040847,197.502601922,1.00867,-83.1357639153,3.2478e-07,200,1.49114,1.01264,7287.5494563,197.447709487,114.76,1
-160.19,-76.7666430432,-76.7666,-76.7666430432,4957.05042842,0.2,70.0534,100,0.01,1.0,,0.01,0.01,200.0,1.0,-76.7666430432,3.50449e-18,200,1.0,1.0,4957.05042842,100.0,107.66,2
-136.759,-79.3633256204,-77.4725,-79.3633256204,6137.72587019,0.2,71.9764,100,0.00716007,0.860552,0.00964816,0.005,0.00430415,198.018775484,0.999677,-79.3633256204,2.4136e-07,200,1.43155,1.01001,6137.72587019,198.097062832,110.48,1
-152.561,-69.1331749079,-69.1332,-69.1331749079,2600.31395853,0.2,50.7377,100,0.01,1.0,,0.01,0.01,200.0,1.0,-69.1331749079,3.50449e-18,200,1.0,1.0,2600.31395853,100.0,98.5,2
-132.978,-83.5559848775,-72.2553,-83.5559848775,7250.0680887,0.2,55.1973,100,0.00750038,0.199817,0.0583274,0.005,0.000980908,188.7679296,1.01853,-83.5559848775,1.4056e-06,200,1.52788,1.0595,7250.0680887,189.404213328,115.5,1
-160.046,-76.6196821436,-76.6197,-76.6196821436,4959.37815807,0.2,70.0699,100,0.01,1.0,,0.01,0.01,200.0,1.0,-76.6196821436,3.50449e-18,200,1.0,1.0,4959.37815807,100.0,107.27,2
-130.924,-68.8267695546,-71.3261,-68.8267695546,2593.45133047,0.2,55.3397,100,0.00971852,0.390357,0.0365361,0.005,0.00194176,195.947328373,1.00516,-68.8267695546,9.04042e-07,200,1.95374,1.02068,2593.45133047,193.053718319,98.16,1
-154.098,-70.6721798095,-70.6722,-70.6721798095,2601.07677603,0.2,50.7451,100,0.01,1.0,,0.01,0.01,200.0,1.0,-70.6721798095,3.50449e-18,200,1.0,1.0,2601.07677603,100.0,100.71,2
-129.938,-72.7989151913,-70.2283,-72.7989151913,3818.78988569,0.2,48.2034,100,0.00882039,0.573824,0.0317841,0.005,0.00283895,195.22976177,1.01063,-72.7989151913,7.77978e-07,200,1.78283,1.02443,3818.78988569,193.99330424,103.06,1
-161.031,-77.6027446766,-77.6027,-77.6027446766,4971.66307481,0.2,70.1566,100,0.01,1.0,,0.01,0.01,200.0,1.0,-77.6027446766,3.50449e-18,200,1.0,1.0,4971.66307481,100.0,107.98,2
-135.531,-78.4302224758,-75.0806,-78.4302224758,4931.93545643,0.2,59.2523,100,0.00638965,0.113185,0.0545828,0.005,0.000569148,190.472414779,0.99434,-78.4302224758,1.38015e-06,200,1.2707,1.05002,4931.93545643,189.586045979,110.16,1
-163.907,-80.4794355318,-80.4794,-80.4794355318,6125.13540884,0.2,77.8709,100,0.01,1.0,,0.01,0.01,200.0,1.0,-80.4794355318,3.50449e-18,200,1.0,1.0,6125.13540884,100.0,111.73,2
-139.143,-81.4820321411,-79.402,-81.4820321411,6092.93400517,0.2,72.3698,100,0.0068487,0.571176,0.0247853,0.005,0.00286505,195.021636115,0.996798,-81.4820321411,6.23619e-07,200,1.36535,1.02553,6092.93400517,195.156295996,113.17,1
-157.862,-74.433051284,-74.4331,-74.433051284,3782.13210757,0.2,61.1908,100,0.01,1.0,,0.01,0.01,200.0,1.0,-74.433051284,3.50449e-18,200,1.0,1.0,3782.13210757,100.0,105.23,2
-131.372,-72.8387140326,-70.6599,-72.8387140326,3815.93657264,0.2,46.6556,100,0.00651114,0.233114,0.0702549,0.005,0.00119229,188.833623815,0.977585,-72.8387140326,1.83784e-06,200,1.27304,1.05913,3815.93657264,186.367895168,102.27,1
-79.8806,-62.4814172333,-62.4814,-62.4814172333,89.3175329868,0.2,9.40342,100,0.01,1.0,,0.01,0.01,200.0,1.0,-62.4814172333,3.50449e-18,200,1.0,1.0,89.3175329868,100.0,90.71,2
-134.029,-87.847118527,-74.9157,-87.847118527,8322.13686946,0.2,64.4082,100,0.00599046,0.861218,0.00277334,0.005,0.00431806,199.180044594,0.997227,-87.847118527,6.97196e-08,200,1.19477,1.00412,8322.13686946,199.446605268,120.88,1
-168.057,-84.6290654989,-84.6291,-84.6290654989,7238.97963385,0.2,84.6557,100,0.01,1.0,,0.01,0.01,200.0,1.0,-84.6290654989,3.50449e-18,200,1.0,1.0,7238.97963385,100.0,116.74,2
-131.409,-61.7391177619,-71.7596,-61.7391177619,109.508223684,0.2,54.5656,100,0.00680067,0.525647,0.0245292,0.005,0.00262874,195.618970353,0.999808,-61.7391177619,6.13467e-07,200,1.35987,1.0224,109.508223684,195.233157321,89.85,1
-159.051,-75.6261818519,-75.6262,-75.6261818519,5016.80697604,0.2,70.4744,100,0.01,1.0,,0.01,0.01,200.0,1.0,-75.6261818519,3.50449e-18,200,1.0,1.0,5016.80697604,100.0,105.7,2
-131.415,-71.0797545016,-71.49,-71.0797545016,2584.75490407,0.2,53.9947,100,0.00722428,0.447098,0.0343239,0.005,0.00224035,193.828215673,0.997831,-71.0797545016,8.61832e-07,200,1.44172,1.03184,2584.75490407,193.367332158,101.78,1
-153.7,-70.2905110669,-70.2905,-70.2905110669,2576.3129799,0.2,50.503,100,0.01,1.0,,0.01,0.01,200.0,1.0,-70.2905110669,3.50449e-18,200,1.0,1.0,2576.3129799,100.0,100.37,2
-133.006,-79.004137267,-73.372,-79.004137267,6145.24243553,0.2,60.9078,100,0.00800726,0.747074,0.0192995,0.005,0.00374029,195.720111129,0.998685,-79.004137267,4.83758e-07,200,1.59935,1.02187,6145.24243553,196.221984111,109.74,1
-172.151,-88.7229547752,-88.723,-88.7229547752,8289.82102101,0.2,90.5921,100,0.01,1.0,,0.01,0.01,200.0,1.0,-88.7229547752,3.50449e-18,200,1.0,1.0,8289.82102101,100.0,122.05,2
-146.479,-89.0060551065,-85.8237,-89.0060551065,8274.25136213,0.2,83.5714,100,0.0241217,0.816162,0.20386,0.005,0.00390885,189.189765819,1.04399,-89.0060551065,4.67602e-06,200,5.03658,1.05714,8274.25136213,168.619007319,121.9,1
-165.394,-81.9665223886,-81.9665,-81.9665223886,6062.55588354,0.2,77.4721,100,0.01,1.0,,0.01,0.01,200.0,1.0,-81.9665223886,3.50449e-18,200,1.0,1.0,6062.55588354,100.0,114.61,2
-137.671,-75.7980978251,-78.4755,-75.7980978251,4983.41442388,0.2,72.1828,100,0.0064286,0.856563,0.00598027,0.005,0.00433262,198.6336285,0.988504,-75.7980978251,1.53004e-07,200,1.27094,1.00688,4983.41442388,198.789483254,106.27,1
-163.772,-80.34460676,-80.3446,-80.34460676,6137.72702765,0.2,77.9509,100,0.01,1.0,,0.01,0.01,200.0,1.0,-80.34460676,3.50449e-18,200,1.0,1.0,6137.72702765,100.0,111.86,2
-139.622,-81.5918042815,-80.2984,-81.5918042815,6106.72852605,0.2,74.9935,100,0.00719135,0.804121,0.0112257,0.005,0.00400986,197.776635874,1.00268,-81.5918042815,2.79145e-07,200,1.44213,1.01124,6106.72852605,197.802439584,113.59,1
-167.404,-83.9753409356,-83.9753,-83.9753409356,7275.24086217,0.2,84.8675,100,0.01,1.0,,0.01,0.01,200.0,1.0,-83.9753409356,3.50449e-18,200,1.0,1.0,7275.24086217,100.0,115.79,2
-137.486,-73.436417532,-78.3075,-73.436417532,3799.58115531,0.2,72.9867,100,0.00653651,0.91721,0.0051861,0.005,0.00459383,198.75081326,0.998307,-73.436417532,1.30093e-07,200,1.30509,1.00629,3799.58115531,198.969679771,103.56,1
-165.983,-82.5465931888,-82.5466,-82.5465931888,7305.8908658,0.2,85.0461,100,0.01,1.0,,0.01,0.01,200.0,1.0,-82.5465931888,3.50449e-18,200,1.0,1.0,7305.8908658,100.0,113.7,2
-138.834,-77.6299246377,-79.5882,-77.6299246377,6199.66544987,0.2,79.9285,100,0.0077102,0.923335,0.00932569,0.005,0.0045981,198.330039303,1.00404,-77.6299246377,2.3127e-07,200,1.54827,1.00842,6199.66544987,198.175863154,107.81,1
-153.463,-70.0357957798,-70.0358,-70.0357957798,2574.77694782,0.2,50.4879,100,0.01,1.0,,0.01,0.01,200.0,1.0,-70.0357957798,3.50449e-18,200,1.0,1.0,2574.77694782,100.0,100.1,2
-132.449,-77.6548733637,-73.1073,-77.6548733637,4953.32647115,0.2,57.3882,100,0.00896211,0.904094,0.0132905,0.005,0.00452918,197.650094683,0.998078,-77.6548733637,3.33544e-07,200,1.78898,1.01189,4953.32647115,197.379720421,109.02,1
-156.409,-72.9806370065,-72.9806,-72.9806370065,3825.20755086,0.2,61.5382,100,0.01,1.0,,0.01,0.01,200.0,1.0,-72.9806370065,3.50449e-18,200,1.0,1.0,3825.20755086,100.0,102.95,2
-136.003,-83.8340953393,-75.2985,-83.8340953393,7263.69001607,0.2,61.9614,100,0.00664312,0.290406,0.0620321,0.005,0.00148398,188.879904909,0.978468,-83.8340953393,1.61981e-06,200,1.30002,1.05887,7263.69001607,187.88719637,115.31,1
-149.036,-65.6217221144,-65.6217,-65.6217221144,1358.50976311,0.2,36.6732,100,0.01,1.0,,0.01,0.01,200.0,1.0,-65.6217221144,3.50449e-18,200,1.0,1.0,1358.50976311,100.0,94.07,2
-130.787,-79.2312704241,-71.2001,-79.2312704241,6167.68487178,0.2,55.1086,100,0.010481,0.416556,0.0246477,0.005,0.00206458,196.033392434,1.00882,-79.2312704241,6.05471e-07,200,2.11468,1.02023,6167.68487178,195.293818354,110.19,1
-168.44,-85.0123992805,-85.0124,-85.0123992805,7224.71578781,0.2,84.5723,100,0.01,1.0,,0.01,0.01,200.0,1.0,-85.0123992805,3.50449e-18,200,1.0,1.0,7224.71578781,100.0,117.5,2
-137.585,-72.660209482,-78.3782,-72.660209482,3819.85262836,0.2,72.0987,100,0.00649482,0.924708,0.00479424,0.005,0.00464196,198.557414983,0.996031,-72.660209482,1.20813e-07,200,1.29381,1.00727,3819.85262836,199.042925844,102.77,1
-157.487,-74.0593300515,-74.0593,-74.0593300515,3805.59296839,0.2,61.3803,100,0.01,1.0,,0.01,0.01,200.0,1.0,-74.0593300515,3.50449e-18,200,1.0,1.0,3805.59296839,100.0,104.67,2
-133.88,-76.8560331798,-74.3486,-76.8560331798,4972.22710077,0.2,61.2789,100,0.00735616,0.69239,0.014574,0.005,0.00340243,196.397072613,1.01749,-76.8560331798,3.51928e-07,200,1.49697,1.01835,4972.22710077,197.237376823,107.74,1
-161.123,-77.6959346926,-77.6959,-77.6959346926,4941.8406434,0.2,69.9458,100,0.01,1.0,,0.01,0.01,200.0,1.0,-77.6959346926,3.50449e-18,200,1.0,1.0,4941.8406434,100.0,109.02,2
-134.298,-73.5798045261,-75.0728,-73.5798045261,3800.57891734,0.2,63.3115,100,0.0064963,0.623855,0.00930584,0.005,0.003123,198.426563957,0.998809,-73.5798045261,2.33201e-07,200,1.29771,1.00793,3800.57891734,198.160769016,103.98,1
-156.745,-73.3241598836,-73.3242,-73.3241598836,3786.86237065,0.2,61.229,100,0.01,1.0,,0.01,0.01,200.0,1.0,-73.3241598836,3.50449e-18,200,1.0,1.0,3786.86237065,100.0,104.03,2
-129.024,-67.0008572897,-69.9022,-67.0008572897,1351.99196548,0.2,49.1056,100,0.00648618,0.731869,0.00573377,0.005,0.00364604,199.089636768,1.00365,-67.0008572897,1.42304e-07,200,1.30197,1.00457,1351.99196548,198.873628671,96.46,1
-149.295,-65.8662078229,-65.8662,-65.8662078229,1344.28500702,0.2,36.4807,100,0.01,1.0,,0.01,0.01,200.0,1.0,-65.8662078229,3.50449e-18,200,1.0,1.0,1344.28500702,100.0,95.25,2
