Bound,J,MaxVanillaIw,VarVanillaIw,ESSClassic,AvgDiscRet,AvgEpLen,VarJ,eRenyi2,AvgNormIw,MaxNormIw,VarDiscRet,AvgVanillaIw,VarNormIw,MinVanillaIw,VarRet,BatchSize,MinNormIw,ESSRenyi,AvgRet
1053.4121,1567.5083,2.8556967,1.15495,46.13811392599002,-1.0913936421275138e-13,200.0,91.27204,2.0826032,0.010000002,0.028855171,4230828.776786032,0.98966545,0.0001179197,5.3484816e-12,4230828.776786032,100,5.404333e-14,48.01682779682043,-1608.5544895009277
-231.3259,26.3183,1.1852376,0.04516991,95.66800459660112,-4.547473508864641e-15,200.0,42.724537,1.0441612,0.009999998,0.011926849,91565.05342129641,0.9937559,4.5739325e-06,0.1362506,91565.05342129641,100,0.0013710671,95.77065298909392,-41.68465155560544
0.645247,3.2800674,3.3602345,1.3552961,42.31308614626513,1.4921397450962103e-15,200.0,10.342269,2.3840568,0.01,0.033871636,79.28276828122735,0.99204963,0.00013771061,8.857501e-08,79.28276828122735,100,8.928485e-10,41.94530924122995,-11.073813669808432
-1.4649004,0.5256469,4.715918,0.41934648,63.18269061473446,-3.1974423109204507e-16,200.0,8.978959,5.4539022,0.01,0.055871326,59.0833568912816,0.8440677,5.8859765e-05,0.4300564,59.0833568912816,100,0.0050950465,18.33549548850106,-8.951242985551703
-1.1421728,0.8097941,1.8211235,0.40719345,72.11528696631044,1.0302869668521452e-15,200.0,8.546346,1.3970791,0.01,0.01783573,59.43896650396679,1.0210534,3.905745e-05,0.00057964126,59.43896650396679,100,5.6768945e-06,71.57790798946273,-8.37524756551279
-1.2239712,0.384671,1.5010023,0.20128934,82.56193062474884,2.6645352591003756e-16,200.0,7.7980638,1.2031621,0.010000002,0.015452995,54.45647178062937,0.9713342,2.1334545e-05,0.0055322815,54.45647178062937,100,5.6955487e-05,83.11432196340877,-7.658058620764439
-1.0607923,0.56080174,4.414301,0.5688098,67.23384977199197,-9.992007221626409e-16,200.0,6.71518,3.2338443,0.01,0.041065738,45.37134886175562,1.0749352,4.922689e-05,0.7100631,45.37134886175562,100,0.0066056363,30.92294845826287,-7.421341156167806
0.9705138,7.4055567,42.59645,56.93518,4.040352327740496,-6.572520305780927e-16,200.0,1.0918927,29.087185,0.01,0.27650318,50.96120626394895,1.540541,0.0023990225,,50.96120626394895,100,,3.4379401211614744,-7.737666669866351
0.0808053,4.0141835,14.730995,8.292357,11.580008640494958,4.618527782440651e-16,200.0,11.158599,10.852383,0.010000002,0.142068,54.49589625087155,1.0368975,0.00077126996,,54.495896250871574,100,,9.214566343056859,-7.868322223124014
-0.4617679,1.9668028,4.6773815,2.2720835,27.28934265716417,-8.970602038971265e-16,200.0,12.13952,3.3286402,0.01,0.05090677,56.9975282320398,0.9188132,0.0002691348,1.2813541e-22,56.9975282320398,100,1.3945751e-24,30.04229754918031,-8.364884494280657
-0.25092435,2.2095213,6.4540076,4.747777,28.33533917421375,8.08242361927114e-16,200.0,10.4661875,4.600674,0.01,0.047342915,46.10540755345328,1.3632468,0.00025547086,2.3461884e-35,46.10540755345329,100,1.7210299e-37,21.735944926330646,-7.81993512280626
-1.1043316,0.341992,5.621646,0.26306668,80.35008636487824,1.6875389974302379e-15,200.0,6.8929024,1.1271456,0.009999999,0.054475375,49.720508283833695,1.031961,2.4702409e-05,0.82548285,49.72050828383371,100,0.007999167,88.7196789316505,-7.750673769656526
1.9116414,5.717373,15.558601,12.9975195,11.192224801939046,1.1812772982011666e-15,200.0,4.47545,11.429127,0.010000002,0.122177154,49.94354192139088,1.2734461,0.0008014923,,49.94354192139088,100,,8.74957486072621,-7.803467864902392
-0.14197636,6.5321546,35.084995,42.59254,4.021166691843752,1.2168044349891717e-15,200.0,4.1245084,24.816097,0.010000002,0.26396644,50.982972568728364,1.3291461,0.0024109506,,50.98297256872835,100,,4.029642491896336,-7.430953220959052
-0.68735194,2.3748662,5.9867053,3.1864269,18.568818438550974,-9.85878045867139e-16,200.0,13.659461,4.2808146,0.01,0.07058649,51.1285098431762,0.8481376,0.00044296694,,51.128509843176204,100,,23.360039672430656,-7.909370513048029
-0.88367766,0.714194,2.2247965,0.80858403,64.3909932763346,1.865174681370263e-16,200.0,8.224023,1.7794538,0.01,0.018491728,45.19905046874021,1.2031306,5.585983e-05,1.7859647e-06,45.19905046874021,100,1.48443124e-08,56.197020996654416,-8.268782436167827
-0.64043,1.2325953,4.4193788,4.9004574,46.000281705060445,9.592326932761353e-16,200.0,9.131959,3.1657605,0.010000002,0.021739064,43.690248579611875,2.0329206,0.00011857572,2.8117257e-22,43.690248579611875,100,1.3830967e-24,31.587986349315514,-6.772515491473067
-1.1965286,0.12992382,1.7116772,0.029298387,98.99999656252365,3.108624468950438e-16,200.0,6.5906296,1.3290467,0.010000002,0.010101011,44.690070749954984,1.6945603,1.020304e-06,8.844315e-12,44.690070749954984,100,5.219239e-14,75.2418993453317,-7.856465321464493
-1.278728,-8.940697e-08,1.0,,100.0,-5.773159728050814e-16,200.0,7.2681103,1.0,0.009999998,0.01,53.35902010246316,1.0,3.5044917e-18,1.0,53.35902010246314,100,0.01,100.0,-7.891751179557244
-1.3061508,-6.3329935e-08,1.0,,100.0,-7.371880883511039e-16,200.0,7.246465,1.0,0.009999998,0.01,53.04166767093236,1.0,3.5044917e-18,1.0,53.04166767093234,100,0.01,100.0,-7.7112458474515595
-1.267159,3.7252903e-09,1.0,,100.0,-4.263256414560601e-16,200.0,6.951932,1.0,0.009999998,0.01,48.81753814235567,1.0,3.5044917e-18,1.0,48.81753814235567,100,0.01,100.0,-8.295202580368073
-1.3083315,-6.7055225e-08,1.0,,100.0,-1.5187850976872141e-15,200.0,7.109108,1.0,0.009999998,0.01,51.049917538305266,1.0,3.5044917e-18,1.0,51.049917538305266,100,0.01,100.0,-7.579714055146561
-1.3463545,-4.4703484e-08,1.0,,100.0,6.750155989720952e-16,200.0,6.995351,1.0,0.009999998,0.01,49.42922958670072,1.0,3.5044917e-18,1.0,49.42922958670072,100,0.01,100.0,-7.4262455294874625
-1.2135166,1.8626451e-08,1.0,,100.0,1.070254995738651e-15,200.0,5.7556424,1.0,0.009999998,0.01,33.4620453498033,1.0,3.5044917e-18,1.0,33.4620453498033,100,0.01,100.0,-6.48020669267838
-1.3521737,1.4901161e-08,1.0,,100.0,-6.750155989720952e-16,200.0,6.9590797,1.0,0.009999998,0.01,48.91797225505411,1.0,3.5044917e-18,1.0,48.917972255054096,100,0.01,100.0,-7.495400573208124
-1.3318504,2.9802322e-08,1.0,,100.0,8.704148513061227e-16,200.0,7.1202464,1.0,0.009999998,0.01,51.21001268983586,1.0,3.5044917e-18,1.0,51.210012689835864,100,0.01,100.0,-7.539209664959019
-1.2701987,2.9802322e-08,1.0,,100.0,-2.646771690706373e-15,200.0,7.5244493,1.0,0.009999998,0.01,57.189231344194866,1.0,3.5044917e-18,1.0,57.189231344194866,100,0.01,100.0,-8.283145489502921
-1.2705652,-7.4505806e-08,1.0,,100.0,6.217248937900876e-16,200.0,6.560769,1.0,0.009999998,0.01,43.478479858703516,1.0,3.5044917e-18,1.0,43.478479858703516,100,0.01,100.0,-7.618124395347634
-1.3035264,2.9802322e-08,1.0,,100.0,-4.884981308350689e-16,200.0,6.923639,1.0,0.009999998,0.01,48.42098511108386,1.0,3.5044917e-18,1.0,48.42098511108386,100,0.01,100.0,-8.074047043290815
-1.1988578,-2.9802322e-08,1.0,,100.0,-1.7053025658242404e-15,200.0,8.309356,1.0,0.009999998,0.01,69.74281797647059,1.0,3.5044917e-18,1.0,69.74281797647059,100,0.01,100.0,-9.167457769476156
-1.3467997,8.195639e-08,1.0,,100.0,-4.3520742565306136e-16,200.0,6.228652,1.0,0.009999998,0.01,39.18799082633076,1.0,3.5044917e-18,1.0,39.18799082633076,100,0.01,100.0,-6.549929874833442
-1.226557,1.4156103e-07,1.0,,100.0,3.9968028886505636e-16,200.0,7.06082,1.0,0.009999998,0.01,50.35876808545217,1.0,3.5044917e-18,1.0,50.35876808545218,100,0.01,100.0,-7.918712587123719
-1.2046353,-4.4703484e-08,1.0,,100.0,-1.4921397450962103e-15,200.0,7.487374,1.0,0.009999998,0.01,56.62703533688563,1.0,3.5044917e-18,1.0,56.62703533688563,100,0.01,100.0,-9.222679528917787
-1.2913288,,1.0,,100.0,-1.3145040611561853e-15,200.0,7.7295375,1.0,0.009999998,0.01,60.34924465310765,1.0,3.5044917e-18,1.0,60.34924465310765,100,0.01,100.0,-8.15351429599584
-1.3109621,-1.4901161e-08,1.0,,100.0,-1.7763568394002505e-15,200.0,6.471661,1.0,0.009999998,0.01,42.305451974383395,1.0,3.5044917e-18,1.0,42.3054519743834,100,0.01,100.0,-7.906554297086835
-1.2841384,8.195639e-08,1.0,,100.0,-1.021405182655144e-15,200.0,7.0278525,1.0,0.009999998,0.01,49.88961027918925,1.0,3.5044917e-18,1.0,49.88961027918925,100,0.01,100.0,-7.455761767017936
-1.2858596,-2.9802322e-08,1.0,,100.0,-4.796163466380677e-16,200.0,7.4368024,1.0,0.009999998,0.01,55.864678554476505,1.0,3.5044917e-18,1.0,55.864678554476505,100,0.01,100.0,-8.167148590565995
-1.4003909,1.1175871e-08,1.0,,100.0,-1.0436096431476472e-15,200.0,6.562728,1.0,0.009999998,0.01,43.504443075827496,1.0,3.5044917e-18,1.0,43.504443075827496,100,0.01,100.0,-6.88870119941331
-1.2484449,1.4901161e-08,1.0,,100.0,-2.184918912462308e-15,200.0,7.1870813,1.0,0.009999998,0.01,52.175900248632175,1.0,3.5044917e-18,1.0,52.175900248632175,100,0.01,100.0,-8.411707228837285
-1.2839419,-1.4901161e-08,1.0,,100.0,-1.0658141036401502e-16,200.0,6.820477,1.0,0.009999998,0.01,46.988798335767186,1.0,3.5044917e-18,1.0,46.988798335767186,100,0.01,100.0,-7.3408964871279805
-1.3397962,1.4901161e-08,1.0,,100.0,1.3322676295501878e-15,200.0,6.8184295,1.0,0.009999998,0.01,46.960591436204936,1.0,3.5044917e-18,1.0,46.960591436204936,100,0.01,100.0,-7.584892145604553
-1.3010525,8.940697e-08,1.0,,100.0,-5.329070518200751e-16,200.0,7.2905817,1.0,0.009999998,0.01,53.68948005131878,1.0,3.5044917e-18,1.0,53.689480051318775,100,0.01,100.0,-7.77781651960139
-1.3049111,-2.6077032e-08,1.0,,100.0,-9.681144774731366e-16,200.0,7.28049,1.0,0.009999998,0.01,53.540942602761255,1.0,3.5044917e-18,1.0,53.54094260276126,100,0.01,100.0,-7.792828667101472
-1.2733548,3.7252903e-08,1.0,,100.0,-1.8118839761882555e-15,200.0,7.369539,1.0,0.009999998,0.01,54.85868575883178,1.0,3.5044917e-18,1.0,54.85868575883178,100,0.01,100.0,-7.894997240603318
-1.2869959,-1.0430813e-07,1.0,,100.0,2.1316282072803005e-16,200.0,7.2040668,1.0,0.009999998,0.01,52.4228027464795,1.0,3.5044917e-18,1.0,52.4228027464795,100,0.01,100.0,-7.642865894089881
-1.3235853,-2.9802322e-08,1.0,,100.0,1.3322676295501878e-16,200.0,7.040878,1.0,0.009999998,0.01,50.07470787930693,1.0,3.5044917e-18,1.0,50.07470787930693,100,0.01,100.0,-7.542104494954035
