MaxVanillaIw,VarJ,AvgEpLen,AvgNormIw,EpsThisIter,AvgVanillaIw,VarDiscRet,MinVanillaIw,MaxNormIw,VanillaAvgRet,Delta,eRenyi2,MinNormIw,VarVanillaIw,Bound,J,VarRet,ESSRenyi,IterType,VarNormIw,AvgRet,AvgDiscRet,BatchSize,ESSClassic
2.7640722,8.805077,200.0,0.005,100,0.94117194,64.66669731673653,4.6576387e-09,0.014684204,-8.62197870474038,0.6,2.0153913,2.4743825e-11,0.927461,-8.821113,-6.794095,64.66669731673653,99.23630962323693,1,2.6175663e-05,-8.62197870474038,-8.62197870474038,200,97.95319820639497
1.0,7.0310044,200.0,0.009999998,100,1.0,49.93436846710068,1.0,0.01,-7.583030005309521,0.6,1.0,0.01,,-9.456811,-7.5830297,49.93436846710068,200.0,2,3.5044917e-18,-7.583030005309521,-7.583030005309521,200,100.0
2.0722241,7.335172,200.0,0.005,100,1.0252681,54.824315088519896,0.8543055,0.010105767,-8.852859082666516,0.6,1.0755897,0.0041662543,0.06479369,-9.569757,-8.08639,54.824315088519896,185.94451771642633,1,1.5409829e-06,-8.852859082666516,-8.852859082666516,200,188.44260431503014
1.0,6.7887793,200.0,0.009999998,100,1.0,46.5530502687077,1.0,0.01,-7.109576271926079,0.6,1.0,0.01,,-9.118448,-7.109576,46.5530502687077,200.0,2,3.5044917e-18,-7.109576271926079,-7.109576271926079,200,100.0
2.9583492,7.3194184,200.0,0.005,100,0.98687506,56.282148580828796,0.8493124,0.014988469,-9.219478973596566,0.6,1.0768441,0.004303039,0.06601697,-9.522215,-8.04816,56.282148580828796,185.72790686115022,1,1.6946158e-06,-9.219478973596566,-9.219478973596566,200,187.36316608036472
1.0,8.012147,200.0,0.009999998,100,1.0,64.84293216688091,1.0,0.01,-8.475547101569717,0.6,1.0,0.01,,-10.495771,-8.475547,64.84293216688091,200.0,2,3.5044917e-18,-8.475547101569717,-8.475547101569717,200,100.0
1.8289711,8.692213,200.0,0.005,100,0.94906366,59.59090974825125,0.0001976783,0.009635661,-8.355224691454875,0.6,1.4023175,1.0414385e-06,0.4045915,-9.110856,-7.4192166,59.59090974825125,142.62105164010822,1,1.1229647e-05,-8.355224691454875,-8.355224691454875,200,138.22273053896689
1.0,7.2354703,200.0,0.009999998,100,1.0,52.88083615387578,1.0,0.01,-7.280987505308282,0.6,1.0,0.01,,-9.28353,-7.2809873,52.88083615387578,200.0,2,3.5044917e-18,-7.280987505308282,-7.280987505308282,200,100.0
3.0404665,7.6100483,200.0,0.005,100,1.0069723,46.31421596202775,0.38029942,0.0150970705,-7.444886104227329,0.6,1.2028627,0.001888331,0.20186923,-8.6486025,-7.0955906,46.31421596202775,166.2700102196714,1,4.977085e-06,-7.444886104227329,-7.444886104227329,200,166.93264256236745
1.0,6.9976425,200.0,0.009999998,100,1.0,49.46161976967248,1.0,0.01,-7.514471426538039,0.6,1.0,0.01,,-9.434678,-7.514471,49.46161976967248,200.0,2,3.5044917e-18,-7.514471426538039,-7.514471426538039,200,100.0
3.571603,7.173021,200.0,0.005,100,1.0439074,51.168029542836535,0.8105529,0.017106896,-8.635257387141888,0.6,1.1724939,0.0038823027,0.13887194,-9.237929,-7.7192726,51.168029542836535,170.57657536018166,1,3.1858883e-06,-8.635257387141888,-8.635257387141888,200,177.4940414425232
1.0,7.1073976,200.0,0.009999998,100,1.0,51.02535271158238,1.0,0.01,-8.10945411426465,0.6,1.0,0.01,,-10.104846,-8.109454,51.02535271158238,200.0,2,3.5044917e-18,-8.10945411426465,-8.10945411426465,200,100.0
1.9623202,8.017116,200.0,0.005,100,1.0125628,51.20927469564533,0.001458189,0.00968987,-8.23922268101919,0.6,1.4632922,7.2004873e-06,0.4772092,-9.424513,-7.7177286,51.20927469564533,136.6780977736429,1,1.1636033e-05,-8.23922268101919,-8.23922268101919,200,136.69475513506754
1.0,7.2790318,200.0,0.009999998,100,1.0,53.519499757939165,1.0,0.01,-8.260468598628231,0.6,1.0,0.01,,-10.210831,-8.2604685,53.519499757939165,200.0,2,3.5044917e-18,-8.260468598628231,-8.260468598628231,200,100.0
1.6220322,7.198367,200.0,0.005,100,0.99331754,48.981862904755644,0.92176783,0.008164721,-8.919638606191644,0.6,1.0160328,0.0046398444,0.011106448,-9.9772835,-8.565953,48.981862904755644,196.84403599112576,1,2.814096e-07,-8.919638606191644,-8.919638606191644,200,197.78480651689927
1.0,8.014179,200.0,0.009999998,100,1.0,64.87583367935888,1.0,0.01,-8.229620072519083,0.6,1.0,0.01,,-10.218237,-8.22962,64.87583367935888,200.0,2,3.5044917e-18,-8.229620072519083,-8.229620072519083,200,100.0
1.7797778,9.333111,200.0,0.005,100,0.9988415,61.176445586225036,3.1571883e-06,0.00890921,-9.160762617105073,0.6,1.3688773,1.580425e-08,0.37588885,-9.81332,-8.1530075,61.176445586225036,146.10513390475901,1,9.419032e-06,-9.160762617105073,-9.160762617105073,200,145.46750901562098
1.0,7.526383,200.0,0.009999998,100,1.0,57.218626088585054,1.0,0.01,-8.285052300534868,0.6,1.0,0.01,,-10.229063,-8.285052,57.218626088585054,200.0,2,3.5044917e-18,-8.285052300534868,-8.285052300534868,200,100.0
3.2164314,7.7364807,200.0,0.005,100,1.0016712,45.241904207304515,0.33094156,0.016055325,-7.470837221040232,0.6,1.2299764,0.001651947,0.21654457,-9.0896845,-7.565168,45.241904207304515,162.60474384533896,1,5.3955655e-06,-7.470837221040232,-7.470837221040232,200,164.64381221168176
1.0,7.292889,200.0,0.009999998,100,1.0,53.7234708429913,1.0,0.01,-8.653960109611955,0.6,1.0,0.01,,-10.595238,-8.65396,53.7234708429913,200.0,2,3.5044917e-18,-8.653960109611955,-8.653960109611955,200,100.0
2.2240434,8.359761,200.0,0.005,100,1.0470912,56.81377825524074,0.00048193213,0.010620103,-8.632074840974937,0.6,1.5973481,2.3012901e-06,0.5909164,-9.845238,-8.0464325,56.81377825524074,125.20752411633634,1,1.3474015e-05,-8.632074840974937,-8.632074840974937,200,130.1857934007863
1.0,7.169794,200.0,0.009999998,100,1.0,51.92520333951067,1.0,0.01,-8.917138358896644,0.6,1.0,0.01,,-10.92733,-8.917138,51.92520333951067,200.0,2,3.5044917e-18,-8.917138358896644,-8.917138358896644,200,100.0
2.2983172,7.4594975,200.0,0.005,100,1.0037347,58.37191854223476,0.89842683,0.0114488285,-8.407113466582436,0.6,1.029781,0.00447542,0.02640587,-10.060317,-8.614937,58.37191854223476,194.21605479422243,1,6.552434e-07,-8.407113466582436,-8.407113466582436,200,194.91683889602982
1.0,6.614437,200.0,0.009999998,100,1.0,44.1927063255761,1.0,0.01,-8.008972616380214,0.6,1.0,0.01,,-10.008596,-8.008972,44.1927063255761,200.0,2,3.5044917e-18,-8.008972616380214,-8.008972616380214,200,100.0
2.1318455,7.931103,200.0,0.005,100,1.0097225,48.44210646553479,0.0019285643,0.010556592,-7.3304010428239055,0.6,1.4737004,9.549973e-06,0.45214933,-8.765419,-7.0489426,48.44210646553479,135.7127944285426,1,1.1087098e-05,-7.3304010428239055,-7.3304010428239055,200,138.76685275753704
1.0,7.458299,200.0,0.009999998,100,1.0,56.18811306981714,1.0,0.01,-9.278982419234259,0.6,1.0,0.01,,-11.270544,-9.278982,56.18811306981714,200.0,2,3.5044917e-18,-9.278982419234259,-9.278982419234259,200,100.0
518.52045,11.544187,200.0,0.005,100,6.405982,55.22331100281595,0.46907714,0.4047158,-7.3304010428239055,0.6,26.267984,0.0003661243,1497.1654,-13.976011,-6.758422,48.44210646553479,11.420746850727227,,0.0009120913,-7.3304010428239055,-8.307168827207422,300,5.361752366287722
1.8034306,8.210902,200.0,0.0033333336,100,0.9995632,60.865927984436674,0.006099437,0.006014062,-8.384569886976367,0.6,1.3213329,2.0340342e-05,0.30256626,-8.9489765,-7.6219063,60.865927984436674,227.04345955808586,1,3.3647866e-06,-8.384569886976367,-8.384569886976367,300,230.4463272656093
1.0,7.2807703,200.0,0.009999998,100,1.0,53.54506397090323,1.0,0.01,-8.345219942650246,0.6,1.0,0.01,,-10.33868,-8.34522,53.54506397090323,300.0,2,3.5044917e-18,-8.345219942650246,-8.345219942650246,300,100.0
1.0,7.0736265,200.0,0.0049999994,100,1.0,47.503213983796144,1.0,0.005,-8.608231926366415,0.6,1.0,0.005,,-9.889736,-8.476726,47.503213983796144,300.0,2,2.179301e-19,-8.608231926366415,-8.608231926366415,300,200.00000010221265
7.14181,8.272252,200.0,0.0033333336,100,0.9851546,48.78106256048999,0.56330174,0.024164768,-7.742413779857299,0.6,1.3589883,0.0019059672,0.36133322,-9.241617,-7.8966627,48.78106256048999,220.7524548202547,1,4.136725e-06,-7.742413779857299,-7.742413779857299,300,218.80811681151377
1.0,7.6598625,200.0,0.009999998,100,1.0,59.26615733214207,1.0,0.01,-8.595795063199812,0.6,1.0,0.01,,-10.58195,-8.595796,59.26615733214207,300.0,2,3.5044917e-18,-8.595795063199812,-8.595795063199812,300,100.0
1.0,7.3831053,200.0,0.0049999994,100,1.0,50.21894233153313,1.0,0.005,-7.4730777238523665,0.6,1.0,0.005,,-9.458514,-8.034436,50.21894233153313,300.0,2,2.179301e-19,-7.4730777238523665,-7.4730777238523665,300,200.00000010221265
2.3933213,8.831689,200.0,0.0033333334,100,1.0711498,38.59624403388825,3.280637e-08,0.007447826,-6.884593321893458,0.6,1.7435678,1.0209082e-10,0.7723647,-8.767292,-7.231942,38.59624403388825,172.06098656327347,1,7.479619e-06,-6.884593321893458,-6.884593321893458,300,179.54159366195086
1.0,7.1344843,200.0,0.009999998,100,1.0,51.41501673642957,1.0,0.01,-8.242158154844892,0.6,1.0,0.01,,-10.181056,-8.242158,51.41501673642957,300.0,2,3.5044917e-18,-8.242158154844892,-8.242158154844892,300,100.0
1.0,7.384812,200.0,0.0049999994,100,1.0,58.722934855953156,1.0,0.005,-8.504221247616485,0.6,1.0,0.005,,-9.770438,-8.37319,58.722934855953156,300.0,2,2.179301e-19,-8.504221247616485,-8.504221247616485,300,200.00000010221265
1.5873798,8.071222,200.0,0.0033333336,100,1.0126389,49.82159443984534,0.0058534434,0.005225225,-8.408957827968173,0.6,1.2538115,1.926795e-05,0.2424036,-9.481141,-8.203691,49.82159443984534,239.27042072659575,1,2.62656e-06,-8.408957827968173,-8.408957827968173,300,242.79651915103148
1.0,6.931017,200.0,0.009999998,100,1.0,48.52423537541167,1.0,0.01,-6.692548594761704,0.6,1.0,0.01,,-8.704399,-6.6925488,48.52423537541167,300.0,2,3.5044917e-18,-6.692548594761704,-6.692548594761704,300,100.0
1.0,7.174482,200.0,0.0049999994,100,1.0,55.056769365043735,1.0,0.005,-7.588304841690876,0.6,1.0,0.005,,-8.563019,-7.140426,55.056769365043735,300.0,2,2.179301e-19,-7.588304841690876,-7.588304841690876,300,200.00000010221265
2.969802,9.928532,200.0,0.003333333,100,0.9498806,52.70312048238508,1.6064214e-18,0.010421667,-7.682057537961635,0.6,2.1623778,5.6372746e-21,1.1252198,-7.894332,-6.186281,52.70312048238508,138.73616129363032,1,1.38566065e-05,-7.682057537961635,-7.682057537961635,300,133.75317869555937
1.0,7.08491,200.0,0.009999998,100,1.0,50.70297975071559,1.0,0.01,-8.630330967107778,0.6,1.0,0.01,,-10.642288,-8.63033,50.70297975071559,300.0,2,3.5044917e-18,-8.630330967107778,-8.630330967107778,300,100.0
1.0,7.1559963,200.0,0.0049999994,100,1.0,51.710857453839736,1.0,0.005,-7.197239941443376,0.6,1.0,0.005,,-9.34031,-7.9137855,51.710857453839736,300.0,2,2.179301e-19,-7.197239941443376,-7.197239941443376,300,200.00000010221265
6.225017e+17,53.867775,200.0,0.0033333334,100,2476753000000000.0,51.80348374083208,0.3367228,0.83779275,-7.682057537961635,0.6,nan,4.531777e-19,1.3384151e+33,-inf,-9.660849,52.70312048238508,nan,,0.0024242797,-7.682057537961635,-8.67157455367146,400,1.373261843443415
3.7020175,11.134977,200.0,0.0025,100,1.0590816,56.03269742136969,8.471855e-37,0.008738746,-8.718826577485473,0.6,2.6668494,1.999811e-39,1.7492756,-8.2488,-6.6060753,56.03269742136969,149.98972337323323,1,9.747191e-06,-8.718826577485473,-8.718826577485473,400,156.51585591410173
1.0,6.964922,200.0,0.009999998,100,1.0,49.00014538052522,1.0,0.01,-7.810470158308747,0.6,1.0,0.01,,-9.72838,-7.81047,49.00014538052522,400.0,2,3.5044917e-18,-7.810470158308747,-7.810470158308747,400,100.0
1.0,7.120663,200.0,0.0049999994,100,1.0,53.042329709163695,1.0,0.005,-8.688696212217163,0.6,1.0,0.005,,-9.608319,-8.249583,53.042329709163695,400.0,2,2.179301e-19,-8.688696212217163,-8.688696212217163,400,200.00000010221265
1.0,7.0068784,200.0,0.0033333336,100,1.0,45.821245159706706,1.0,0.0033333334,-7.367854577445795,0.6,1.0,0.0033333334,,-9.092885,-7.9556737,45.821245159706706,400.0,2,5.4391416e-20,-7.367854577445795,-7.367854577445795,400,299.999969473632
4.724276,13.202905,200.0,0.0025,100,0.9434008,52.4882453975945,,0.012519271,-7.818183737284634,0.6,3.378942,,2.3902817,-8.300507,-6.4901586,52.4882453975945,118.3802499380835,1,1.678559e-05,-7.818183737284634,-7.818183737284634,400,108.72577048099265
1.0,7.2039533,200.0,0.009999998,100,1.0,52.421156805624655,1.0,0.01,-9.121899841357758,0.6,1.0,0.01,,-11.115467,-9.1219,52.421156805624655,400.0,2,3.5044917e-18,-9.121899841357758,-9.121899841357758,400,100.0
1.0,6.953979,200.0,0.0049999994,100,1.0,45.06646110323147,1.0,0.005,-8.484854314151065,0.6,1.0,0.005,,-10.213042,-8.803377,45.06646110323147,400.0,2,2.179301e-19,-8.484854314151065,-8.484854314151065,400,200.00000010221265
1.0,7.058937,200.0,0.0033333336,100,1.0,51.94442563216884,1.0,0.0033333334,-7.382908757542553,0.6,1.0,0.0033333334,,-9.48647,-8.329887,51.94442563216884,400.0,2,5.4391416e-20,-7.382908757542553,-7.382908757542553,400,299.999969473632
3.4287028,7.4426804,200.0,0.0025,100,1.0062033,49.59072756349492,0.7246239,0.008518912,-7.216247179065114,0.6,1.1315224,0.0018003914,0.13293493,-9.005093,-7.9352274,49.59072756349492,353.50603219714327,1,8.206304e-07,-7.216247179065114,-7.216247179065114,400,353.6778694577397
1.0,7.6030703,200.0,0.009999998,100,1.0,58.39058313269921,1.0,0.01,-8.668347090160669,0.6,1.0,0.01,,-10.675709,-8.668347,58.39058313269921,400.0,2,3.5044917e-18,-8.668347090160669,-8.668347090160669,400,100.0
1.0,7.4613495,200.0,0.0049999994,100,1.0,52.99000308164238,1.0,0.005,-7.2009052499938875,0.6,1.0,0.005,,-9.354045,-7.9346256,52.99000308164238,400.0,2,2.179301e-19,-7.2009052499938875,-7.2009052499938875,400,200.00000010221265
1.0,7.3851547,200.0,0.0033333336,100,1.0,52.69886370970607,1.0,0.0033333334,-7.535529229314622,0.6,1.0,0.0033333334,,-8.960545,-7.801594,52.69886370970607,400.0,2,5.4391416e-20,-7.535529229314622,-7.535529229314622,400,299.999969473632
3.4599094,7.404436,200.0,0.0025,100,1.0189053,56.373777985993854,0.75259626,0.008489281,-9.314277358049246,0.6,1.0625018,0.0018465804,0.072788216,-9.154705,-8.116573,56.373777985993854,376.46995465342354,1,4.3820097e-07,-9.314277358049246,-9.314277358049246,400,373.8537787420541
1.0,7.581498,200.0,0.009999998,100,1.0,58.059707439400974,1.0,0.01,-8.484000343797787,0.6,1.0,0.01,,-10.48583,-8.484,58.059707439400974,400.0,2,3.5044917e-18,-8.484000343797787,-8.484000343797787,400,100.0
1.0,7.507586,200.0,0.0049999994,100,1.0,55.6487366105872,1.0,0.005,-7.924851388677966,0.6,1.0,0.005,,-9.632972,-8.204426,55.6487366105872,400.0,2,2.179301e-19,-7.924851388677966,-7.924851388677966,400,200.00000010221265
1.0,7.6205916,200.0,0.0033333336,100,1.0,61.891912796047855,1.0,0.0033333334,-8.778335546083348,0.6,1.0,0.0033333334,,-9.562132,-8.395729,61.891912796047855,400.0,2,5.4391416e-20,-8.778335546083348,-8.778335546083348,400,299.999969473632
20.36166,19.720697,200.0,0.0024999997,100,0.7135181,59.85949200264487,,0.07134248,-8.588750673417366,0.6,14.329483,,10.133209,-8.283842,-4.4600477,59.85949200264487,27.914475288495225,1,0.00012439907,-8.588750673417366,-8.588750673417366,400,19.180891186459572
1.0,6.966164,200.0,0.009999998,100,1.0,49.017622085252135,1.0,0.01,-9.053066536699925,0.6,1.0,0.01,,-11.025134,-9.053065,49.017622085252135,400.0,2,3.5044917e-18,-9.053066536699925,-9.053066536699925,400,100.0
1.0,7.0922227,200.0,0.0049999994,100,1.0,52.272365183046446,1.0,0.005,-8.250392279624663,0.6,1.0,0.005,,-10.060695,-8.65173,52.272365183046446,400.0,2,2.179301e-19,-8.250392279624663,-8.250392279624663,400,200.00000010221265
1.0,6.9372964,200.0,0.0033333336,100,1.0,41.374348762034025,1.0,0.0033333334,-6.5956095185635615,0.6,1.0,0.0033333334,,-9.116772,-7.9663568,41.374348762034025,400.0,2,5.4391416e-20,-6.5956095185635615,-6.5956095185635615,400,299.999969473632
3.77445,7.1206956,200.0,0.0025,100,0.9931227,58.68416027114901,0.81593496,0.009501469,-9.148420264529456,0.6,1.1562959,0.002053963,0.08873587,-9.123422,-8.044514,58.68416027114901,345.9322146954245,1,5.623068e-07,-9.148420264529456,-9.148420264529456,400,367.0585653235836
1.0,7.030077,200.0,0.009999998,100,1.0,49.92119600892899,1.0,0.01,-7.241495702338713,0.6,1.0,0.01,,-9.189694,-7.2414956,49.92119600892899,400.0,2,3.5044917e-18,-7.241495702338713,-7.241495702338713,400,100.0
1.0,6.849324,200.0,0.0049999994,100,1.0,44.14051498534512,1.0,0.005,-8.429266894990294,0.6,1.0,0.005,,-9.248498,-7.8353806,44.14051498534512,400.0,2,2.179301e-19,-8.429266894990294,-8.429266894990294,400,200.00000010221265
1.0,7.315449,200.0,0.0033333336,100,1.0,67.39071323546155,1.0,0.0033333334,-7.9137323902231955,0.6,1.0,0.0033333334,,-9.029107,-7.8614984,67.39071323546155,400.0,2,5.4391416e-20,-7.9137323902231955,-7.9137323902231955,400,299.999969473632
5.3303156,7.3070636,200.0,0.0025,100,1.0096216,53.56587996950364,0.8074826,0.013198795,-7.482086944069212,0.6,1.1824665,0.0019994683,0.18190166,-8.638391,-7.538822,53.56587996950364,338.2759660812997,1,1.1153198e-06,-7.482086944069212,-7.482086944069212,400,339.5570967727706
1.0,7.458619,200.0,0.009999998,100,1.0,56.192930799780534,1.0,0.01,-8.520902343168933,0.6,1.0,0.01,,-10.53911,-8.520902,56.192930799780534,400.0,2,3.5044917e-18,-8.520902343168933,-8.520902343168933,400,100.0
1.0,7.2035575,200.0,0.0049999994,100,1.0,48.439510964363805,1.0,0.005,-7.8942170701449585,0.6,1.0,0.005,,-9.634648,-8.20756,48.439510964363805,400.0,2,2.179301e-19,-7.8942170701449585,-7.8942170701449585,400,200.00000010221265
1.0,7.375121,200.0,0.0033333336,100,1.0,59.49246257224729,1.0,0.0033333334,-9.071162046003906,0.6,1.0,0.0033333334,,-9.660641,-8.495427,59.49246257224729,400.0,2,5.4391416e-20,-9.071162046003906,-9.071162046003906,400,299.999969473632
1.2771935,7.5430117,200.0,0.0025,100,1.0254773,55.18807720505316,0.14687985,0.0031136563,-8.010648312309762,0.6,1.0766482,0.0003580768,0.07608457,-9.346422,-8.299358,55.18807720505316,371.52338793433705,1,4.5219372e-07,-8.010648312309762,-8.010648312309762,400,373.0751292971281
1.0,7.2567487,200.0,0.009999998,100,1.0,53.19233608949848,1.0,0.01,-7.954268139163823,0.6,1.0,0.01,,-9.96874,-7.9542675,53.19233608949848,400.0,2,3.5044917e-18,-7.954268139163823,-7.954268139163823,400,100.0
1.0,7.8205495,200.0,0.0049999994,100,1.0,69.65433546093152,1.0,0.005,-9.140670995851089,0.6,1.0,0.005,,-9.971916,-8.547469,69.65433546093152,400.0,2,2.179301e-19,-9.140670995851089,-9.140670995851089,400,200.00000010221265
1.0,7.5399055,200.0,0.0033333336,100,1.0,47.630754472821515,1.0,0.0033333334,-7.2781619701795535,0.6,1.0,0.0033333334,,-9.287424,-8.124368,47.630754472821515,400.0,2,5.4391416e-20,-7.2781619701795535,-7.2781619701795535,400,299.999969473632
6.0217834,12.937848,200.0,0.0025,100,0.89197785,54.28091029359885,2.1284602e-13,0.016877614,-8.591943808367533,0.6,3.8970132,5.9655636e-16,2.7073574,-8.430164,-6.441794,54.28091029359885,102.64271142125747,1,2.1267551e-05,-8.591943808367533,-8.591943808367533,400,91.02699310964462
1.0,6.8757424,200.0,0.009999998,100,1.0,47.75337213132991,1.0,0.01,-8.311947753559098,0.6,1.0,0.01,,-10.20388,-8.311948,47.75337213132991,400.0,2,3.5044917e-18,-8.311947753559098,-8.311947753559098,400,100.0
