ESSRenyi,VarJ,AvgDiscRet,MaxVanillaIw,VanillaAvgRet,IterType,AvgRet,MaxNormIw,J,VarNormIw,eRenyi2,AvgVanillaIw,MinNormIw,AvgEpLen,VarDiscRet,EpsThisIter,Bound,VarVanillaIw,AvgNormIw,ESSClassic,MinVanillaIw,BatchSize,VarRet
500.0,35.612164,1.6086481355241944,1.0,1.6086481355241944,2,1.6086481355241944,0.0025,-0.38295263,5.434597e-20,1.0,1.0,0.0025,56.65,1603.6238103429457,100,-6.6954684,,0.0024999997,400.0,1.0,500,1603.6238103429457
401.7196261539024,0.27671736,-4.149431792186728,8401735.0,-4.149431792186728,1,-4.149431792186728,0.99993575,208.86452,0.0019997424,1.2446492,16804.55,7.0495485e-09,49.37,1554.204874809526,100,200.0936,141178260000.0,0.0019999996,1.0001285490088794,0.059232246,500,1554.204874809526
500.0,28.606653,-0.8834082028187191,1.0,-0.8834082028187191,2,-0.8834082028187191,0.01,-0.8834084,3.5044917e-18,1.0,1.0,0.01,46.32,826.6067025936675,100,-7.6278267,,0.009999998,100.0,1.0,500,826.6067025936675
500.0,33.70835,-4.5694937793559856,1.0,-4.5694937793559856,2,-4.5694937793559856,0.005,-2.726451,2.179301e-19,1.0,1.0,0.005,45.16,1461.9914287445038,100,-13.369577,,0.0049999994,200.00000010221265,1.0,500,1461.9914287445038
500.0,37.185467,7.736260685064456,1.0,7.736260685064456,2,7.736260685064456,0.0033333334,0.7611194,5.4391416e-20,1.0,1.0,0.0033333334,52.74,1821.001491381133,100,-9.704085,,0.0033333336,299.999969473632,1.0,500,1821.001491381133
500.0,36.41088,1.7095818160383283,1.0,1.7095818160383283,2,1.7095818160383283,0.0025,0.9982352,5.434597e-20,1.0,1.0,0.0025,52.94,1165.7151975810627,100,-8.064899,,0.0024999997,400.0,1.0,500,1165.7151975810627
421.9986839907678,0.21657006,1.5702161469378446,10821137.0,1.5702161469378446,1,1.5702161469378446,0.9999513,215.36356,0.001999805,1.1848378,21643.328,6.184525e-09,47.02,956.2302809886032,100,206.53981,234194000000.0,0.0019999999,1.000097404336108,0.06692685,500,956.2302809886032
500.0,29.710407,-2.1163869831993836,1.0,-2.1163869831993836,2,-2.1163869831993836,0.01,-2.116387,3.5044917e-18,1.0,1.0,0.01,48.49,891.6245212359139,100,-12.204605,,0.009999998,100.0,1.0,500,891.6245212359139
500.0,30.77814,0.041605892607296545,1.0,0.041605892607296545,2,0.041605892607296545,0.005,-1.0373904,2.179301e-19,1.0,1.0,0.005,49.98,1019.7486787622138,100,-8.702736,,0.0049999994,200.00000010221265,1.0,500,1019.7486787622138
500.0,40.671036,3.2177417518489455,1.0,3.2177417518489455,2,3.2177417518489455,0.0033333334,0.38098735,5.4391416e-20,1.0,1.0,0.0033333334,51.22,3086.6074639931257,100,-17.324816,,0.0033333336,299.999969473632,1.0,500,3086.6074639931257
500.0,39.99934,2.975160698152072,1.0,2.975160698152072,2,2.975160698152072,0.0025,1.0295308,5.434597e-20,1.0,1.0,0.0025,55.0,1446.8094746050447,100,-14.304146,,0.0024999997,400.0,1.0,500,1446.8094746050447
457.72694910541276,2.1860757,2.9510737254408395,995571.6,2.9510737254408395,1,2.9510737254408395,0.9995023,196.93396,0.0019980057,1.0923543,1992.1348,3.4471307e-07,57.5,1871.8227893071683,100,182.59978,1982322000.0,0.002,1.0009961582234295,0.34335744,500,1871.8227893071683
500.0,32.893345,4.5079560623933554,1.0,4.5079560623933554,2,4.5079560623933554,0.01,4.5079556,3.5044917e-18,1.0,1.0,0.01,41.35,1092.9011127248982,100,-15.82719,,0.009999998,100.0,1.0,500,1092.9011127248982
500.0,32.503094,0.5441606637827452,1.0,0.5441606637827452,2,0.5441606637827452,0.005,2.5260582,2.179301e-19,1.0,1.0,0.005,37.2,1033.4088525068164,100,-11.853061,,0.0049999994,200.00000010221265,1.0,500,1033.4088525068164
500.0,32.69849,5.633527402735186,1.0,5.633527402735186,2,5.633527402735186,0.0033333334,3.5618813,5.4391416e-20,1.0,1.0,0.0033333334,51.84,1099.225760147907,100,-8.17862,,0.0033333336,299.999969473632,1.0,500,1099.225760147907
500.0,33.030514,2.0581570779124343,1.0,2.0581570779124343,2,2.0581570779124343,0.0025,3.1859498,5.434597e-20,1.0,1.0,0.0025,43.08,1166.4545659948863,100,-8.112333,,0.0024999997,400.0,1.0,500,1166.4545659948863
422.552088060968,0.61350006,-2.0372982594578954,4801860.0,-2.0372982594578954,1,-2.0372982594578954,0.99989057,268.46115,0.0019995614,1.1832861,9604.771,1.7021895e-08,48.32,1766.4230887684487,100,257.4685,46115697000.0,0.002,1.0002188854962488,0.0817457,500,1766.4230887684487
500.0,42.94382,-0.6024278366334994,1.0,-0.6024278366334994,2,-0.6024278366334994,0.01,-0.60242784,3.5044917e-18,1.0,1.0,0.01,45.48,1862.7998327022904,100,-26.860275,,0.009999998,100.0,1.0,500,1862.7998327022904
500.0,36.973186,-4.171939607188767,1.0,-4.171939607188767,2,-4.171939607188767,0.005,-2.3871837,2.179301e-19,1.0,1.0,0.005,42.68,892.4146209696087,100,-20.954285,,0.0049999994,200.00000010221265,1.0,500,892.4146209696087
500.0,36.53325,-1.7415397141060764,1.0,-1.7415397141060764,2,-1.7415397141060764,0.0033333334,-2.1719692,5.4391416e-20,1.0,1.0,0.0033333334,60.06,1282.5496422773526,100,-17.331944,,0.0033333336,299.999969473632,1.0,500,1282.5496422773526
500.0,37.955597,2.8606750382967165,1.0,2.8606750382967165,2,2.8606750382967165,0.0025,-0.9138075,5.434597e-20,1.0,1.0,0.0025,66.01,1757.0499688674104,100,-14.042731,,0.0024999997,400.0,1.0,500,1757.0499688674104
430.0534954334992,0.39519224,2.3788407721862774,5985998.5,2.3788407721862774,1,2.3788407721862774,0.9999173,221.20412,0.0019996688,1.162646,11972.987,1.00408055e-08,56.21,1639.9960266897779,100,208.54225,71664330000.0,0.002,1.000165392780005,0.060109217,500,1639.9960266897779
500.0,35.94368,-0.8613679637681889,1.0,-0.8613679637681889,2,-0.8613679637681889,0.01,-0.86136806,3.5044917e-18,1.0,1.0,0.01,46.92,1304.9980321069986,100,-12.5665245,,0.009999998,100.0,1.0,500,1304.9980321069986
500.0,37.27982,5.786562976574061,1.0,5.786562976574061,2,5.786562976574061,0.005,2.4625974,2.179301e-19,1.0,1.0,0.005,56.35,1480.3276353897418,100,-6.859447,,0.0049999994,200.00000010221265,1.0,500,1480.3276353897418
500.0,35.28083,-0.4665022148749746,1.0,-0.4665022148749746,2,-0.4665022148749746,0.0033333334,1.4862311,5.4391416e-20,1.0,1.0,0.0033333334,46.42,958.5064171857656,100,-6.125186,,0.0033333336,299.999969473632,1.0,500,958.5064171857656
500.0,39.220585,3.6550469721324403,1.0,3.6550469721324403,2,3.6550469721324403,0.0025,2.0284345,5.434597e-20,1.0,1.0,0.0025,57.56,2439.6756616843104,100,-8.9609165,,0.0024999997,400.0,1.0,500,2439.6756616843104
418.83205652404973,0.61347395,5.869896349544132,4559022.0,5.869896349544132,1,5.869896349544132,0.9998886,261.11978,0.0019995535,1.1937959,9119.06,1.720016e-08,39.11,994.1256171629016,100,250.38033,41569358000.0,0.0019999999,1.000222867230104,0.07842464,500,994.1256171629016
500.0,32.328766,1.6347481923539695,1.0,1.6347481923539695,2,1.6347481923539695,0.01,1.634748,3.5044917e-18,1.0,1.0,0.01,42.9,1055.706206843288,100,-13.699165,,0.009999998,100.0,1.0,500,1055.706206843288
500.0,35.886597,1.861037491216378,1.0,1.861037491216378,2,1.861037491216378,0.005,1.7478929,2.179301e-19,1.0,1.0,0.005,63.97,1545.9812180910938,100,-10.959681,,0.0049999994,200.00000010221265,1.0,500,1545.9812180910938
500.0,33.762413,-1.6273724721931921,1.0,-1.6273724721931921,2,-1.6273724721931921,0.0033333334,0.6228045,5.4391416e-20,1.0,1.0,0.0033333334,52.58,844.859496967054,100,-9.752885,,0.0033333336,299.999969473632,1.0,500,844.859496967054
500.0,33.502613,0.7422766188788301,1.0,0.7422766188788301,2,0.7422766188788301,0.0025,0.6526725,5.434597e-20,1.0,1.0,0.0025,44.11,1080.795588180922,100,-8.332938,,0.0024999997,400.0,1.0,500,1080.795588180922
423.1160368622964,0.45295116,0.08665520695918806,4920305.5,0.08665520695918806,1,0.08665520695918806,0.99989176,199.09608,0.0019995663,1.1817089,9841.676,7.326757e-09,55.36,1358.3819782506241,100,190.35938,48418790000.0,0.002,1.0002164616871465,0.036053784,500,1358.3819782506241
500.0,35.29785,-5.184908173709418,1.0,-5.184908173709418,2,-5.184908173709418,0.01,-5.184908,3.5044917e-18,1.0,1.0,0.01,39.02,1258.523436818258,100,-19.027094,,0.009999998,100.0,1.0,500,1258.523436818258
500.0,41.902504,-1.450768003185456,1.0,-1.450768003185456,2,-1.450768003185456,0.005,-3.3178377,2.179301e-19,1.0,1.0,0.005,55.63,2281.545139076108,100,-19.929188,,0.0049999994,200.00000010221265,1.0,500,2281.545139076108
500.0,37.99944,-4.03122666352348,1.0,-4.03122666352348,2,-4.03122666352348,0.0033333334,-3.5556343,5.4391416e-20,1.0,1.0,0.0033333334,40.93,828.1746615400057,100,-17.118746,,0.0033333336,299.999969473632,1.0,500,828.1746615400057
500.0,37.053917,-2.113733342499748,1.0,-2.113733342499748,2,-2.113733342499748,0.0025,-3.1951585,5.434597e-20,1.0,1.0,0.0025,46.76,1170.2421805975046,100,-14.941158,,0.0024999997,400.0,1.0,500,1170.2421805975046
425.484534342249,0.52396786,-0.27443329451944143,5836191.0,-0.27443329451944143,1,-0.27443329451944143,0.999914,279.10452,0.0019996553,1.1751308,11673.386,2.0235792e-08,43.98,780.519652083784,100,267.71573,68122227000.0,0.002,1.0001720374092509,0.118110105,500,780.519652083784
500.0,44.213276,-5.14644873943556,1.0,-5.14644873943556,2,-5.14644873943556,0.01,-5.1464486,3.5044917e-18,1.0,1.0,0.01,47.44,1974.5592617962786,100,-32.218822,,0.009999998,100.0,1.0,500,1974.5592617962786
500.0,45.551952,3.373597541189123,1.0,3.373597541189123,2,3.373597541189123,0.005,-0.8864255,2.179301e-19,1.0,1.0,0.005,52.6,2180.6583475782595,100,-20.029484,,0.0049999994,200.00000010221265,1.0,500,2180.6583475782595
500.0,40.84329,6.447719388867458,1.0,6.447719388867458,2,6.447719388867458,0.0033333334,1.558289,5.4391416e-20,1.0,1.0,0.0033333334,49.77,826.9710824971136,100,-14.071951,,0.0033333336,299.999969473632,1.0,500,826.9710824971136
500.0,40.27763,2.0722597089705905,1.0,2.0722597089705905,2,2.0722597089705905,0.0025,1.6867821,5.434597e-20,1.0,1.0,0.0025,44.73,1499.4235985668574,100,-11.849404,,0.0024999997,400.0,1.0,500,1499.4235985668574
443.76674584906084,0.6765858,-0.3012942360724522,3620567.5,-0.3012942360724522,1,-0.3012942360724522,0.9998724,238.77449,0.0019994886,1.126718,7242.059,8.897825e-08,53.72,964.6598863979042,100,225.92314,26217003000.0,0.0020000006,1.0002552248931111,0.32219285,500,964.6598863979042
500.0,42.9459,5.516954969620464,1.0,5.516954969620464,2,5.516954969620464,0.01,5.5169544,3.5044917e-18,1.0,1.0,0.01,53.55,1862.9803986216016,100,-8.779396,,0.009999998,100.0,1.0,500,1862.9803986216016
500.0,40.53887,6.023985184160226,1.0,6.023985184160226,2,6.023985184160226,0.005,5.7704697,2.179301e-19,1.0,1.0,0.005,49.36,1456.8902629429379,100,-7.5919514,,0.0049999994,200.00000010221265,1.0,500,1456.8902629429379
500.0,38.286484,-0.9372530037455236,1.0,-0.9372530037455236,2,-0.9372530037455236,0.0033333334,3.5345626,5.4391416e-20,1.0,1.0,0.0033333334,50.05,1091.6855062582497,100,-7.3758082,,0.0033333336,299.999969473632,1.0,500,1091.6855062582497
500.0,37.335476,-2.0827735194817802,1.0,-2.0827735194817802,2,-2.0827735194817802,0.0025,2.1302285,5.434597e-20,1.0,1.0,0.0025,52.56,1166.1819775760582,100,-7.3184304,,0.0024999997,400.0,1.0,500,1166.1819775760582
442.1077884807752,0.91697973,1.9516546732460134,2562895.0,1.9516546732460134,1,1.9516546732460134,0.99981266,224.49374,0.001999249,1.1309459,5126.7505,8.779992e-08,42.07,1249.6932725132303,100,215.5063,13136851000.0,0.0019999999,1.0003748066120564,0.22506414,500,1249.6932725132303
500.0,36.527893,3.6669781162769812,1.0,3.6669781162769812,2,3.6669781162769812,0.01,3.666978,3.5044917e-18,1.0,1.0,0.01,52.6,1347.7646108084093,100,-12.383262,,0.009999998,100.0,1.0,500,1347.7646108084093
500.0,34.288315,-1.2979116252995704,1.0,-1.2979116252995704,2,-1.2979116252995704,0.005,1.1845336,2.179301e-19,1.0,1.0,0.005,47.79,1014.9145865064055,100,-10.1647,,0.0049999994,200.00000010221265,1.0,500,1014.9145865064055
500.0,35.312622,-1.6261703935088556,1.0,-1.6261703935088556,2,-1.6261703935088556,0.0033333334,0.24763215,5.4391416e-20,1.0,1.0,0.0033333334,52.42,1398.28237777382,100,-9.845673,,0.0033333336,299.999969473632,1.0,500,1398.28237777382
500.0,36.436516,0.3597803038578822,1.0,0.3597803038578822,2,0.3597803038578822,0.0025,0.27566922,5.434597e-20,1.0,1.0,0.0025,47.26,1585.3795294074869,100,-9.536711,,0.0024999997,400.0,1.0,500,1585.3795294074869
437.5096552342087,0.8500298,3.652294802337495,2354728.5,3.652294802337495,1,3.652294802337495,0.9997945,190.66823,0.0019991763,1.1428319,4710.425,7.4357416e-08,49.53,1123.2697693550574,100,181.2859,11089482000.0,0.0019999999,1.0004111299809006,0.17512752,500,1123.2697693550574
500.0,37.895603,4.584103610738452,1.0,4.584103610738452,2,4.584103610738452,0.01,4.584103,3.5044917e-18,1.0,1.0,0.01,47.42,1450.5825423185704,100,-8.266127,,0.009999998,100.0,1.0,500,1450.5825423185704
500.0,38.714676,-1.2396206911930674,1.0,-1.2396206911930674,2,-1.2396206911930674,0.005,1.6722414,2.179301e-19,1.0,1.0,0.005,52.16,1560.220225443426,100,-8.265404,,0.0049999994,200.00000010221265,1.0,500,1560.220225443426
500.0,37.426975,4.616296818614234,1.0,4.616296818614234,2,4.616296818614234,0.0033333334,2.6535935,5.4391416e-20,1.0,1.0,0.0033333334,50.8,1211.0143759663276,100,-5.460459,,0.0033333336,299.999969473632,1.0,500,1211.0143759663276
500.0,34.831596,3.013956099190707,1.0,3.013956099190707,2,3.013956099190707,0.0025,2.7436838,5.434597e-20,1.0,1.0,0.0025,37.7,657.0988259291461,100,-4.2832923,,0.0024999997,400.0,1.0,500,657.0988259291461
420.8897087983456,0.096675605,9.628983599857607,17514260.0,9.628983599857607,1,9.628983599857607,0.9999694,166.98235,0.0019998774,1.1879597,35029.594,2.900515e-09,47.87,1202.6452255664317,100,160.13197,613498700000.0,0.0019999999,1.0000612082042604,0.05080193,500,1202.6452255664317
500.0,35.09809,3.7074490336319963,1.0,3.7074490336319963,2,3.7074490336319963,0.01,3.7074482,3.5044917e-18,1.0,1.0,0.01,44.24,1244.3191725504187,100,-15.064185,,0.009999998,100.0,1.0,500,1244.3191725504187
500.0,32.6014,-0.19742543045267424,1.0,-0.19742543045267424,2,-0.19742543045267424,0.005,1.7550116,2.179301e-19,1.0,1.0,0.005,53.31,895.1540852912798,100,-11.518537,,0.0049999994,200.00000010221265,1.0,500,895.1540852912798
500.0,34.78799,1.1374831632400542,1.0,1.1374831632400542,2,1.1374831632400542,0.0033333334,1.5491688,5.4391416e-20,1.0,1.0,0.0033333334,47.23,1519.854657947807,100,-9.403684,,0.0033333336,299.999969473632,1.0,500,1519.854657947807
500.0,35.65679,-0.9309148829372134,1.0,-0.9309148829372134,2,-0.9309148829372134,0.0025,0.92914796,5.434597e-20,1.0,1.0,0.0025,53.59,1465.0512192806066,100,-8.961403,,0.0024999997,400.0,1.0,500,1465.0512192806066
437.30019128672143,0.6455285,0.8481981543605176,3656345.5,0.8481981543605176,1,0.8481981543605176,0.9998654,223.0125,0.0019994609,1.1433793,7313.6753,1.9333276e-08,44.18,1538.4918541761886,100,213.55316,26737710000.0,0.0019999999,1.0002692760492975,0.070698656,500,1538.4918541761886
500.0,34.08291,8.928906107726341,1.0,8.928906107726341,2,8.928906107726341,0.01,8.9289055,3.5044917e-18,1.0,1.0,0.01,49.71,1173.3783493712403,100,-3.787363,,0.009999998,100.0,1.0,500,1173.3783493712403
500.0,43.014217,-0.019245931407902858,1.0,-0.019245931407902858,2,-0.019245931407902858,0.005,4.45483,2.179301e-19,1.0,1.0,0.005,50.14,2524.006667290947,100,-10.2330265,,0.0049999994,200.00000010221265,1.0,500,2524.006667290947
500.0,39.495125,-3.434371264770685,1.0,-3.434371264770685,2,-3.434371264770685,0.0033333334,1.8250959,5.4391416e-20,1.0,1.0,0.0033333334,45.09,947.1261755731617,100,-10.167488,,0.0033333336,299.999969473632,1.0,500,947.1261755731617
500.0,36.674263,1.0538148638454263,1.0,1.0538148638454263,2,1.0538148638454263,0.0025,1.6322764,5.434597e-20,1.0,1.0,0.0025,39.36,707.0360048968342,100,-8.753607,,0.0024999997,400.0,1.0,500,707.0360048968342
440.6125856894698,0.5540059,1.8552485071401106,2912811.2,1.8552485071401106,1,1.8552485071401106,0.99983764,151.0678,0.0019993493,1.1347837,5826.5684,1.3465254e-08,45.69,801.8707399606377,100,141.17213,16968930000.0,0.0019999999,1.0003247985287806,0.03922811,500,801.8707399606377
500.0,38.45634,12.444364136521433,1.0,12.444364136521433,2,12.444364136521433,0.01,12.444365,3.5044917e-18,1.0,1.0,0.01,60.23,1493.8286086606608,100,-2.6730032,,0.009999998,100.0,1.0,500,1493.8286086606608
500.0,36.037807,5.582005174413024,1.0,5.582005174413024,2,5.582005174413024,0.005,9.013185,2.179301e-19,1.0,1.0,0.005,56.08,1106.0717141277803,100,-1.6764088,,0.0049999994,200.00000010221265,1.0,500,1106.0717141277803
500.0,33.682796,4.519807825456523,1.0,4.519807825456523,2,4.519807825456523,0.0033333334,7.515393,5.4391416e-20,1.0,1.0,0.0033333334,44.24,800.6916408132906,100,-1.2126231,,0.0033333336,299.999969473632,1.0,500,800.6916408132906
500.0,38.098717,-1.613764951036285,1.0,-1.613764951036285,2,-1.613764951036285,0.0025,5.233103,5.434597e-20,1.0,1.0,0.0025,56.12,2363.5854142116527,100,-6.334202,,0.0024999997,400.0,1.0,500,2363.5854142116527
425.8669531296008,0.8719172,2.5569043172886365,2159959.2,2.5569043172886365,1,2.5569043172886365,0.99975514,179.58302,0.0019990187,1.1740756,4320.9766,1.7067071e-08,48.82,1074.8744361148738,100,168.37251,9330842000.0,0.0020000003,1.0004898840376097,0.036873206,500,1074.8744361148738
500.0,36.800415,3.348818800602176,1.0,3.348818800602176,2,3.348818800602176,0.01,3.3488193,3.5044917e-18,1.0,1.0,0.01,48.02,1367.9502754330633,100,-10.566629,,0.009999998,100.0,1.0,500,1367.9502754330633
500.0,37.840816,-0.5503776630717496,1.0,-0.5503776630717496,2,-0.5503776630717496,0.005,1.3992207,2.179301e-19,1.0,1.0,0.005,47.66,1517.1541467154216,100,-8.440488,,0.0049999994,200.00000010221265,1.0,500,1517.1541467154216
500.0,35.902027,0.3898891211041702,1.0,0.3898891211041702,2,0.3898891211041702,0.0033333334,1.0627768,5.4391416e-20,1.0,1.0,0.0033333334,49.53,1012.457418341168,100,-6.9713116,,0.0033333336,299.999969473632,1.0,500,1012.457418341168
500.0,35.184925,-0.8384233252972533,1.0,-0.8384233252972533,2,-0.8384233252972533,0.0025,0.58747685,5.434597e-20,1.0,1.0,0.0025,55.93,1093.2698308892982,100,-6.370248,,0.0024999997,400.0,1.0,500,1093.2698308892982
447.9715643050002,4.0830183,6.2794920982245435,1220559.8,6.2794920982245435,1,6.2794920982245435,0.99958736,453.36813,0.0019983468,1.1161423,2442.1272,1.9003924e-07,56.31,3725.0468713898968,100,435.3331,2979526100.0,0.0020000006,1.0008258161971442,0.23205002,500,3725.0468713898968
500.0,35.372177,5.475295318564073,1.0,5.475295318564073,2,5.475295318564073,0.01,5.475295,3.5044917e-18,1.0,1.0,0.01,44.96,1263.8290294168578,100,-7.6588173,,0.009999998,100.0,1.0,500,1263.8290294168578
500.0,32.29493,3.802686905863032,1.0,3.802686905863032,2,3.802686905863032,0.005,4.638991,2.179301e-19,1.0,1.0,0.005,45.53,841.7532292650084,100,-4.648229,,0.0049999994,200.00000010221265,1.0,500,841.7532292650084
500.0,34.918953,-6.169515866111249,1.0,-6.169515866111249,2,-6.169515866111249,0.0033333334,1.0361556,5.4391416e-20,1.0,1.0,0.0033333334,45.15,1509.2849012737286,100,-7.511918,,0.0033333336,299.999969473632,1.0,500,1509.2849012737286
500.0,36.68362,9.816028152206677,1.0,9.816028152206677,2,9.816028152206677,0.0025,3.2311234,5.434597e-20,1.0,1.0,0.0025,55.62,1683.7751560718661,100,-5.3873963,,0.0024999997,400.0,1.0,500,1683.7751560718661
431.1872817812316,0.8421681,4.466060506163722,2182741.5,4.466060506163722,1,4.466060506163722,0.9997648,175.88116,0.0019990576,1.1595889,4366.51,4.4184773e-08,53.02,850.0685957605652,100,167.58018,9528710000.0,0.0020000003,1.0004705645644443,0.09646662,500,850.0685957605652
500.0,35.506535,1.9973069569899244,1.0,1.9973069569899244,2,1.9973069569899244,0.01,1.9973065,3.5044917e-18,1.0,1.0,0.01,46.03,1273.4483908628245,100,-12.223379,,0.009999998,100.0,1.0,500,1273.4483908628245
