BatchSize,SamplesThisIter,MinNormIw,ESSRenyi,AvgVanillaIw,VarRet,VarDiscRet,ESSClassic,AvgRet,MaxVanillaIw,AvgDiscRet,IterType,VarVanillaIw,MinVanillaIw,MaxNormIw,VanillaAvgRet,renyi2,AvgEpLen,Bound,J,AvgNormIw,VarNormIw,VarJ,delta,EpsThisIter
100,50000,1.98617e-40,nan,30.1881,72.5899622664,72.5899622664,0.495277994888,-0.465075672154,20100.7,-0.465075672154,1,184763.0,1.08526e-34,0.0367872,-0.465075672154,nan,500.0,8.24959,4342.92,5.52486e-05,6.18853e-07,348.033,0.4,100
100,50000,,nan,3.0986,82.9619809192,82.9619809192,0.55850770819,0.940278856383,228.845,0.940278856383,1,144.223,,0.00408034,0.940278856383,nan,500.0,9.12136,3282.22,5.52486e-05,4.58507e-08,282.828,0.4,100
100,50000,,nan,21.071,123.444950543,123.444950543,1.18411723931,0.743941175146,19974.7,0.743941175146,1,88875.4,,0.0523741,0.743941175146,nan,500.0,12.1078,5223.16,5.52486e-05,6.11018e-07,355.883,0.4,100
100,50000,1.96268e-27,nan,4.4048,53.1714698922,53.1714698922,1.48976762436,-0.236208453935,425.279,-0.236208453935,1,321.034,1.56478e-22,0.0053342,-0.236208453935,nan,500.0,6.00228,2009.49,5.52486e-05,5.05059e-08,107.941,0.4,100
100,50000,1.10961e-32,nan,8.50704,89.4577235686,89.4577235686,1.47713341734,0.293658075479,12183.0,0.293658075479,1,22453.6,1.70855e-27,0.0791218,0.293658075479,nan,500.0,10.07,4108.14,5.52486e-05,9.47048e-07,297.086,0.4,100
100,50000,1.11536e-29,nan,3.4059,105.107511904,105.107511904,0.592391712415,2.42366688224,210.02,2.42366688224,1,169.539,6.87582e-25,0.00340683,2.42366688224,nan,500.0,11.7139,3905.48,5.52486e-05,4.46118e-08,259.224,0.4,100
100,50000,,nan,5.0109,114.193903159,114.193903159,0.924243396439,1.90404094541,801.286,1.90404094541,1,619.045,,0.00883473,1.90404094541,nan,500.0,12.3782,4642.85,5.52486e-05,7.52547e-08,329.888,0.4,100
100,50000,1.9187e-26,nan,3.43721,130.889057787,130.889057787,1.0356406249,4.39254084785,1054.54,4.39254084785,1,346.547,1.19369e-21,0.0169504,4.39254084785,nan,500.0,15.3442,4885.92,5.52486e-05,8.95352e-08,231.262,0.4,100
100,50000,5.16832e-32,nan,3.38985,165.762250851,165.762250851,0.962072896176,6.84295636149,194.639,6.84295636149,1,137.337,3.17108e-27,0.00317229,6.84295636149,nan,500.0,18.0139,5153.99,5.52486e-05,3.64812e-08,213.931,0.4,100
100,50000,1.46169e-22,nan,2.63447,202.702806614,202.702806614,0.680865081524,8.18202070277,277.171,8.18202070277,1,110.888,6.96992e-18,0.00581267,8.18202070277,nan,500.0,18.249,6549.15,5.52486e-05,4.87688e-08,513.915,0.4,100
100,50000,1.05193e-25,nan,2.39555,157.617761575,157.617761575,0.593315408614,6.88261090929,98.3446,6.88261090929,1,56.3167,4.5611e-21,0.00226813,6.88261090929,nan,500.0,16.6646,4779.0,5.52486e-05,2.9955e-08,229.354,0.4,100
100,50000,3.20735e-27,nan,1.99793,165.442664735,165.442664735,0.65485211498,10.38164647,74.5039,10.38164647,1,30.5848,1.15986e-22,0.00206025,10.38164647,nan,500.0,17.9329,5228.12,5.52486e-05,2.33877e-08,320.87,0.4,100
100,50000,3.73914e-18,nan,1.57039,216.512281827,216.512281827,0.99231327615,11.2331723482,64.1348,11.2331723482,1,16.3305,1.06281e-13,0.00225636,11.2331723482,nan,500.0,19.2467,5340.98,5.52486e-05,2.02129e-08,297.31,0.4,100
100,50000,1.97127e-20,nan,1.74695,277.242474637,277.242474637,0.691950172932,15.8564875181,60.3314,15.8564875181,1,22.3287,6.23313e-16,0.00190802,15.8564875181,nan,500.0,24.7497,6712.38,5.52486e-05,2.23328e-08,313.063,0.4,100
100,50000,3.57188e-22,nan,2.26804,249.810683496,249.810683496,2.07551401273,16.7039930984,170.359,16.7039930984,1,56.3884,1.46631e-17,0.00414989,16.7039930984,nan,500.0,26.7253,7427.88,5.52486e-05,3.34605e-08,317.503,0.4,100
100,50000,2.48339e-27,nan,2.11328,255.704874098,255.704874098,0.742693558733,13.177022487,331.073,13.177022487,1,54.3772,9.49903e-23,0.00865542,13.177022487,nan,500.0,22.6083,7173.21,5.52486e-05,3.7166e-08,541.073,0.4,100
100,50000,6.29791e-28,nan,2.42226,280.673241271,280.673241271,0.532326167988,17.3671075796,93.7835,17.3671075796,1,59.7749,2.76118e-23,0.00213908,17.3671075796,nan,500.0,28.57,7703.25,5.52486e-05,3.10972e-08,257.105,0.4,100
100,50000,9.81316e-26,nan,1.8669,363.604546904,363.604546904,0.657583445447,19.5605850439,83.9897,19.5605850439,1,28.9216,3.31596e-21,0.00248557,19.5605850439,nan,500.0,28.7281,8427.25,5.52486e-05,2.53292e-08,438.575,0.4,100
100,50000,3.76948e-22,nan,2.2943,376.659656296,376.659656296,0.840980156307,22.0206831125,65.8916,22.0206831125,1,40.1846,1.56534e-17,0.00158673,22.0206831125,nan,500.0,33.5482,8516.45,5.52486e-05,2.33025e-08,232.393,0.4,100
100,50000,1.21761e-23,nan,1.9836,343.66631576,343.66631576,1.05025645303,23.1005069282,55.2839,23.1005069282,1,27.7554,4.3716e-19,0.00153981,23.1005069282,nan,500.0,32.8846,8164.4,5.52486e-05,2.15319e-08,208.166,0.4,100
100,50000,7.17996e-31,nan,1.36122,346.945785719,346.945785719,0.638972217879,22.3668505493,39.0982,22.3668505493,1,11.5385,1.76901e-26,0.0015869,22.3668505493,nan,500.0,30.9464,7998.04,5.52486e-05,1.90079e-08,325.94,0.4,100
100,50000,2.05273e-23,nan,1.5813,442.238831607,442.238831607,0.8245814693,22.5332134931,51.2003,22.5332134931,1,16.9361,5.87524e-19,0.00178887,22.5332134931,nan,500.0,33.924,8839.35,5.52486e-05,2.06741e-08,386.182,0.4,100
100,50000,8.58117e-24,nan,1.85662,312.456066526,312.456066526,0.770777850598,31.4403748248,42.0973,31.4403748248,1,21.2589,2.88368e-19,0.00125272,31.4403748248,nan,500.0,38.2343,9553.12,5.52486e-05,1.88252e-08,261.627,0.4,100
100,50000,1.2121e-23,nan,1.26815,339.427325763,339.427325763,0.641089124249,29.7320726659,26.3721,29.7320726659,1,6.77201,2.7822e-19,0.00114893,29.7320726659,nan,500.0,35.0166,9310.38,5.52486e-05,1.28534e-08,482.943,0.4,100
100,50000,2.08747e-20,nan,1.2566,292.088215734,292.088215734,0.899892029279,34.571355377,25.0664,34.571355377,1,6.5883,4.74786e-16,0.00110208,34.571355377,nan,500.0,38.8043,9555.85,5.52486e-05,1.27356e-08,299.233,0.4,100
100,50000,6.5531e-23,nan,1.76081,382.225281522,382.225281522,1.05550917832,33.2426607044,38.0366,33.2426607044,1,15.6066,2.08852e-18,0.00119347,33.2426607044,nan,500.0,41.0113,9776.05,5.52486e-05,1.53647e-08,198.386,0.4,100
100,50000,1.88053e-18,nan,1.51335,270.493986604,270.493986604,0.703344098725,32.9332813616,33.0355,32.9332813616,1,11.953,5.15108e-14,0.00120604,32.9332813616,nan,500.0,38.2803,9769.04,5.52486e-05,1.59309e-08,336.932,0.4,100
100,50000,1.44563e-17,nan,1.33003,298.27291765,298.27291765,0.868371768575,34.7799972438,26.431,34.7799972438,1,7.83166,3.48014e-13,0.00109793,34.7799972438,nan,500.0,40.1295,9741.56,5.52486e-05,1.35137e-08,288.763,0.4,100
100,50000,1.1351e-24,nan,1.15026,308.346108865,308.346108865,1.12131880619,36.9921650691,16.088,36.9921650691,1,4.71097,2.36324e-20,0.000772733,36.9921650691,nan,500.0,43.2284,9853.16,5.52486e-05,1.08683e-08,156.897,0.4,100
100,50000,2.82406e-14,nan,1.04618,263.718830014,263.718830014,1.30406574994,39.1753205351,16.0536,39.1753205351,1,2.70542,5.34761e-10,0.000847785,39.1753205351,nan,500.0,41.1263,9545.19,5.52486e-05,7.54505e-09,192.967,0.4,100
100,50000,1.11205e-20,nan,1.13457,261.94062517,261.94062517,1.3472999368,42.8629443562,14.668,42.8629443562,1,2.82355,2.28368e-16,0.000714266,42.8629443562,nan,500.0,44.3575,10048.2,5.52486e-05,6.69534e-09,169.259,0.4,100
100,50000,5.36407e-18,nan,1.18378,333.571040991,333.571040991,0.760855733911,43.1288132616,18.6738,43.1288132616,1,4.94447,1.14933e-13,0.000871532,43.1288132616,nan,500.0,45.948,11039.4,5.52486e-05,1.07701e-08,301.635,0.4,100
100,50000,1.56894e-38,nan,1.21884,272.178287516,272.178287516,0.927773779174,40.2867902126,15.9242,40.2867902126,1,4.45998,3.46125e-34,0.000721824,40.2867902126,nan,500.0,44.2273,10162.9,5.52486e-05,9.16396e-09,193.936,0.4,100
100,50000,7.13044e-15,nan,1.12529,291.936411429,291.936411429,0.851061143319,44.5287683195,16.6266,44.5287683195,1,3.61916,1.45231e-10,0.00081632,44.5287683195,nan,500.0,46.5411,11014.6,5.52486e-05,8.7241e-09,292.416,0.4,100
100,50000,1.9643e-12,nan,1.01779,241.560579498,241.560579498,0.858373924815,45.3861305651,14.6634,45.3861305651,1,2.36922,3.61864e-08,0.000795971,45.3861305651,nan,500.0,45.212,10754.4,5.52486e-05,6.98118e-09,306.259,0.4,100
100,50000,1.6722e-12,nan,0.993045,151.74171935,151.74171935,0.879302554895,48.666459001,10.1754,48.666459001,1,1.53957,3.00563e-08,0.000566114,48.666459001,nan,500.0,46.0589,10514.3,5.52486e-05,4.76547e-09,192.892,0.4,100
100,50000,3.03109e-18,nan,1.1082,294.227408575,294.227408575,0.995949126419,43.7837289618,16.1462,43.7837289618,1,3.90633,6.07991e-14,0.000804955,43.7837289618,nan,500.0,47.3238,10897.8,5.52486e-05,9.70895e-09,192.134,0.4,100
100,50000,4.18513e-15,nan,1.008,224.242469263,224.242469263,0.980296443283,46.6630997762,10.0725,46.6630997762,1,1.77856,7.63567e-11,0.000552074,46.6630997762,nan,500.0,46.0025,10351.6,5.52486e-05,5.34307e-09,184.735,0.4,100
100,50000,2.96538e-14,nan,1.08538,196.457748979,196.457748979,0.88595884566,48.8653090065,12.3692,48.8653090065,1,2.88417,5.82561e-10,0.000629627,48.8653090065,nan,500.0,49.2043,11202.7,5.52486e-05,7.4731e-09,208.899,0.4,100
100,50000,2.43495e-14,nan,0.956779,197.625848857,197.625848857,1.12872136843,50.5685011806,9.77697,50.5685011806,1,1.1298,4.21677e-10,0.000564565,50.5685011806,nan,500.0,47.9688,10770.1,5.52486e-05,3.7672e-09,200.642,0.4,100
100,50000,1.7442e-12,nan,1.02191,197.757539889,197.757539889,0.858201443398,53.0316030763,10.3646,53.0316030763,1,2.15064,3.22618e-08,0.000560351,53.0316030763,nan,500.0,51.8538,11704.7,5.52486e-05,6.28615e-09,211.733,0.4,100
100,50000,2.20631e-20,nan,1.22183,266.870906006,266.870906006,0.893358290527,47.0008670197,16.603,47.0008670197,1,4.1436,4.87927e-16,0.000750757,47.0008670197,nan,500.0,48.2108,11297.8,5.52486e-05,8.4723e-09,216.127,0.4,100
100,50000,4.27967e-17,nan,1.1985,295.323559928,295.323559928,1.23859921578,52.2738421352,19.5635,52.2738421352,1,4.22337,9.28385e-13,0.000901836,52.2738421352,nan,500.0,53.5732,12472.6,5.52486e-05,8.97477e-09,270.989,0.4,100
100,50000,5.24863e-16,nan,0.921244,159.644645194,159.644645194,1.00842156004,52.9544098909,9.10646,52.9544098909,1,1.04028,8.75184e-12,0.000546131,52.9544098909,nan,500.0,49.1438,11119.6,5.52486e-05,3.74147e-09,192.271,0.4,100
100,50000,4.51503e-15,nan,0.948676,305.148187457,305.148187457,1.30759212998,50.2804307551,13.7968,50.2804307551,1,2.12253,7.75278e-11,0.000803491,50.2804307551,nan,500.0,51.7186,11884.8,5.52486e-05,7.19882e-09,221.771,0.4,100
100,50000,4.63958e-14,nan,1.02869,217.57850279,217.57850279,1.19422283961,54.8858956168,9.5815,54.8858956168,1,1.71572,8.63857e-10,0.000514601,54.8858956168,nan,500.0,54.0805,11957.7,5.52486e-05,4.94903e-09,157.714,0.4,100
100,50000,1.38871e-17,nan,1.19866,285.96142597,285.96142597,1.07802423452,52.4623264023,17.162,52.4623264023,1,4.06385,3.01291e-13,0.000791028,52.4623264023,nan,500.0,53.8791,12439.6,5.52486e-05,8.63348e-09,231.691,0.4,100
100,50000,5.10726e-14,nan,1.04126,230.603088885,230.603088885,1.13123879517,53.3220014678,10.8797,53.3220014678,1,1.76896,9.6256e-10,0.000577265,53.3220014678,nan,500.0,51.84,11634.1,5.52486e-05,4.9801e-09,203.938,0.4,100
100,50000,2.03212e-16,nan,1.0429,243.160312146,243.160312146,0.999201954386,50.4798389431,11.3576,50.4798389431,1,2.35278,3.83594e-12,0.000601678,50.4798389431,nan,500.0,50.9302,11517.2,5.52486e-05,6.60294e-09,181.921,0.4,100
100,50000,4.64655e-14,nan,1.13296,379.103936522,379.103936522,1.57150963216,50.2252094097,14.3527,50.2252094097,1,3.10995,9.52849e-10,0.000699908,50.2252094097,nan,500.0,52.8499,11912.9,5.52486e-05,7.39549e-09,169.511,0.4,100
100,50000,5.91017e-13,nan,1.046,248.135712604,248.135712604,0.919588743417,55.4838135615,9.81059,55.4838135615,1,1.91616,1.11895e-08,0.000518184,55.4838135615,nan,500.0,54.3823,12152.6,5.52486e-05,5.34575e-09,183.969,0.4,100
100,50000,3.63307e-11,nan,0.957175,250.638808023,250.638808023,1.21657383204,52.6905937571,12.5366,52.6905937571,1,1.58627,6.29424e-07,0.000723622,52.6905937571,nan,500.0,51.0598,11603.7,5.52486e-05,5.28491e-09,217.759,0.4,100
100,50000,2.21295e-11,nan,1.03329,163.304692832,163.304692832,0.909751797421,56.4828604298,7.92924,56.4828604298,1,1.2505,4.13877e-07,0.000423966,56.4828604298,nan,500.0,52.853,11719.4,5.52486e-05,3.57505e-09,150.374,0.4,100
100,50000,2.59875e-13,nan,0.979695,230.297081426,230.297081426,0.989504715664,56.6729747637,9.81284,56.6729747637,1,1.69511,4.60822e-09,0.000553382,56.6729747637,nan,500.0,55.2264,12422.6,5.52486e-05,5.39088e-09,187.913,0.4,100
100,50000,3.95463e-11,nan,0.964408,148.908321263,148.908321263,0.896334117655,57.0747433644,7.23448,57.0747433644,1,0.967746,6.90311e-07,0.000414446,57.0747433644,nan,500.0,52.9348,11759.7,5.52486e-05,3.17602e-09,180.896,0.4,100
100,50000,2.76911e-12,nan,1.11122,287.639557181,287.639557181,1.28691157897,57.4058682835,13.2476,57.4058682835,1,2.63565,5.56951e-08,0.000658658,57.4058682835,nan,500.0,56.4102,12848.3,5.52486e-05,6.51527e-09,230.967,0.4,100
100,50000,9.47064e-10,nan,1.02377,126.052119004,126.052119004,0.988355101731,63.120403725,7.03747,63.120403725,1,0.980906,1.75493e-05,0.000379783,63.120403725,nan,500.0,57.8269,12668.0,5.52486e-05,2.85671e-09,165.554,0.4,100
100,50000,1.51263e-13,nan,1.08843,179.362843812,179.362843812,0.996686798194,56.6769968341,10.3144,56.6769968341,1,1.98963,2.97997e-09,0.000523558,56.6769968341,nan,500.0,54.5663,12163.7,5.52486e-05,5.12641e-09,179.523,0.4,100
100,50000,1.41665e-14,nan,0.994225,297.764923427,297.764923427,1.13241978031,56.0400968271,9.66365,56.0400968271,1,2.00085,2.54933e-10,0.000537005,56.0400968271,nan,500.0,56.7982,12567.6,5.52486e-05,6.17856e-09,165.765,0.4,100
100,50000,1.14561e-13,nan,1.03643,174.111209549,174.111209549,0.914235367441,60.1071377923,9.17397,60.1071377923,1,1.8511,2.1491e-09,0.000489034,60.1071377923,nan,500.0,57.7376,12739.9,5.52486e-05,5.26008e-09,162.06,0.4,100
100,50000,1.51777e-14,nan,1.00841,190.584798955,190.584798955,0.929386101045,56.4891990875,8.86381,56.4891990875,1,1.72957,2.77026e-10,0.000485631,56.4891990875,nan,500.0,54.6467,12237.4,5.52486e-05,5.1917e-09,176.336,0.4,100
100,50000,4.74099e-15,nan,1.07272,284.240984163,284.240984163,0.931403474518,61.469753681,8.97514,61.469753681,1,2.13674,9.20518e-11,0.000462251,61.469753681,nan,500.0,60.389,13403.3,5.52486e-05,5.66793e-09,180.265,0.4,100
100,50000,1.13166e-12,nan,1.01698,227.492985483,227.492985483,0.755385537488,60.1607870019,7.52623,60.1607870019,1,1.61424,2.08308e-08,0.000408871,60.1607870019,nan,500.0,57.5418,12890.2,5.52486e-05,4.76415e-09,201.982,0.4,100
100,50000,1.59745e-11,nan,0.916293,190.173454755,190.173454755,1.24725355447,59.6583954424,8.79731,59.6583954424,1,1.09651,2.64935e-07,0.000530441,59.6583954424,nan,500.0,57.2551,12515.8,5.52486e-05,3.98645e-09,159.842,0.4,100
100,50000,5.43944e-15,nan,1.08775,252.785102567,252.785102567,1.01335251773,61.8023931829,9.42936,61.8023931829,1,1.81199,1.07093e-10,0.000478934,61.8023931829,nan,500.0,59.5695,13265.1,5.52486e-05,4.6746e-09,209.579,0.4,100
100,50000,1.32179e-12,nan,0.966125,325.141945277,325.141945277,1.12153344307,59.8706656243,8.56701,59.8706656243,1,1.75568,2.3114e-08,0.000489911,59.8706656243,nan,500.0,60.3652,13421.3,5.52486e-05,5.74144e-09,173.308,0.4,100
100,50000,2.26103e-11,nan,0.9458,195.137821949,195.137821949,1.03816951939,62.3128308887,6.94832,62.3128308887,1,0.939797,3.87066e-07,0.000405884,62.3128308887,nan,500.0,58.7826,12896.0,5.52486e-05,3.20685e-09,148.678,0.4,100
100,50000,1.60375e-12,nan,1.00881,279.428061976,279.428061976,0.990856292481,58.9628100429,7.67825,58.9628100429,1,1.42484,2.92836e-08,0.000420507,58.9628100429,nan,500.0,57.369,12635.3,5.52486e-05,4.27356e-09,153.66,0.4,100
100,50000,2.72117e-11,nan,0.932751,199.287849257,199.287849257,1.05977264446,66.7358900589,5.82857,66.7358900589,1,0.896159,4.5941e-07,0.000345237,66.7358900589,nan,500.0,63.022,13672.3,5.52486e-05,3.14411e-09,142.709,0.4,100
100,50000,7.76186e-12,nan,0.948753,256.439135661,256.439135661,0.966520000269,64.1419536498,6.51704,64.1419536498,1,1.08764,1.3329e-07,0.000379506,64.1419536498,nan,500.0,61.5194,13485.0,5.52486e-05,3.68825e-09,149.535,0.4,100
100,50000,6.14766e-10,nan,0.967313,140.798698875,140.798698875,1.01937159331,59.7762075173,7.44071,59.7762075173,1,0.830469,1.07635e-05,0.00042498,59.7762075173,nan,500.0,54.7827,12166.0,5.52486e-05,2.70915e-09,207.049,0.4,100
100,50000,4.79209e-12,nan,0.990146,170.22535563,170.22535563,0.975688285563,66.844006868,5.98302,66.844006868,1,0.858448,8.58821e-08,0.000333843,66.844006868,nan,500.0,62.432,13465.3,5.52486e-05,2.67275e-09,137.304,0.4,100
100,50000,6.24103e-12,nan,1.02276,195.053151084,195.053151084,1.02970780257,63.2900405607,8.22694,63.2900405607,1,1.55216,1.15534e-07,0.000444412,63.2900405607,nan,500.0,60.7939,13361.4,5.52486e-05,4.5293e-09,172.774,0.4,100
100,50000,1.49308e-10,nan,0.884048,257.282653213,257.282653213,0.969999192306,61.2079415633,6.10614,61.2079415633,1,0.774381,2.38911e-06,0.000381604,61.2079415633,nan,500.0,57.9992,12720.3,5.52486e-05,3.02445e-09,149.874,0.4,100
