MinNormIw,VarDiscRet,MinVanillaIw,AvgEpLen,MaxNormIw,MaxVanillaIw,VarVanillaIw,J,Bound,AvgDiscRet,AvgVanillaIw,VarJ,VarRet,ESSRenyi,AvgNormIw,eRenyi2,AvgRet,VarNormIw,ESSClassic,BatchSize
0.00019860645,65.3004265949374,0.023100976,200.0,0.010408392,1.2106557,0.054702017,0.31485778,-0.38309067,1.2434497875801754e-16,1.1631534,7.9910626,65.3004265949374,94.81833003429851,0.010000003,1.0546484,-7.700637743015801,4.043238e-06,96.15123997874218,100
0.01,71.58301988872573,1.0,200.0,0.01,1.0,,-2.9802322e-08,-0.71156824,2.842170943040401e-16,1.0,8.418264,71.58301988872573,100.0,0.009999998,1.0,-9.595386976636858,3.5044917e-18,100.0,100
0.01,69.51857471505821,1.0,200.0,0.01,1.0,,-1.4901161e-08,-0.7012324,8.881784197001253e-17,1.0,8.295986,69.51857471505821,100.0,0.009999998,1.0,-9.631257178931628,3.5044917e-18,100.0,100
0.0019369548,64.25403477185822,0.7181727,200.0,0.8082415,299.67505,893.75214,7.0586348,5.909793,7.105427357601002e-17,3.7077415,13.859452,64.25403477185822,34.43524422498197,0.010000002,2.9040015,-8.825459255927305,0.0065012714,1.529927544404977,100
0.0055101644,66.07272046550612,0.72357076,200.0,0.11775601,15.463206,8.426933,2.690692,1.6289309,-9.50350909079134e-16,1.3131565,14.274309,66.07272046550612,41.45641629425478,0.009999999,2.4121718,-8.849231154564912,0.00048869353,17.12896097541578,100
0.007023413,81.55992975204326,0.8441637,200.0,0.018471824,2.2201803,0.367974,0.08996741,-0.7040345,3.9968028886505636e-16,1.201928,9.77173,81.55992975204326,91.50753186141388,0.01,1.0928062,-9.320241400133188,2.547184e-05,79.8612792469485,100
0.00797652,64.45398351523264,0.8361833,200.0,0.016407685,1.7200274,0.1439266,0.102671996,-0.60797864,7.993605777301127e-16,1.048306,8.782059,64.45398351523264,90.2735764782276,0.009999998,1.1077439,-10.107149711593525,1.3096788e-05,88.52236141890423,100
0.0043297843,56.50774306713567,0.41487622,200.0,0.011147959,1.068188,0.015595936,0.0052671507,-0.6293858,-6.039613253960852e-16,0.95819145,7.595484,56.50774306713567,99.2335274287828,0.01,1.0077239,-8.744773830916394,1.6986611e-06,98.346145257851,100
0.0040955883,60.154466636676325,0.4001711,200.0,0.010867646,1.0618542,0.015311578,0.036841467,-0.61755794,-4.085620730620576e-16,0.9770784,7.681205,60.154466636676325,99.35852776211019,0.01,1.0064561,-9.526284609874796,1.6038407e-06,98.43702795873872,100
0.009758408,78.01066215449436,0.9842223,200.0,0.012784514,1.289432,0.0018215335,0.003833741,-0.7391888,-2.486899575160351e-16,1.008589,8.771402,78.01066215449436,99.94775403720699,0.01,1.0005227,-10.139998700716665,1.7906395e-07,99.82304613468769,100
0.007902017,57.591472888219045,0.80217505,200.0,0.01664361,1.6895798,0.14508858,0.21591048,-0.4836099,-6.927791673660977e-16,1.0151523,7.6213036,57.591472888219045,83.24929779622688,0.01,1.2012113,-8.987026971936585,1.4078971e-05,87.76690509992247,100
2.8227896e-08,70.21124928540418,3.4257753e-06,200.0,0.015316378,1.8588161,0.74758667,0.7579627,-0.082167506,3.1974423109204507e-16,1.2136134,9.259019,70.21124928540418,70.36173779889408,0.01,1.421227,-8.92946440697818,5.075758e-05,66.55574490423716,100
0.008627669,74.6922510964862,0.91466695,200.0,0.018430037,1.9538703,0.13133858,0.014161557,-0.71979547,-2.3092638912203257e-16,1.0601554,8.814115,74.6922510964862,98.07480760293572,0.01,1.0196298,-9.869092151130895,1.1685662e-05,89.63078169032283,100
0.0071752034,60.3254435313254,0.8377094,200.0,0.02286852,2.6699138,0.50049406,0.08837955,-0.5981986,5.595524044110789e-16,1.1675062,9.862822,60.3254435313254,90.51978633353886,0.010000003,1.1047308,-9.438535053136775,3.671814e-05,73.34015136854636,100
0.0055165812,72.82118048118642,0.7482029,200.0,0.018326351,2.4855664,0.6936295,1.4103366,0.49724764,-2.486899575160351e-16,1.3562801,8.744966,72.82118048118642,61.780958187972395,0.01,1.6186217,-9.977533992255008,3.77076e-05,72.8170208112097,100
0.009462756,69.25297684377105,0.9461185,200.0,0.010264615,1.026291,0.0014355052,0.0008790791,-0.6994598,1.652011860642233e-15,0.999834,8.266952,69.25297684377105,99.87228750847537,0.010000002,1.0012788,-9.778331159644445,1.4359823e-07,99.85801504828495,100
1.501948e-10,70.6415630686955,1.861402e-08,200.0,0.071001545,8.7994,9.398266,1.6028802,-0.546911,-4.263256414560601e-16,1.2393253,19.022257,70.6415630686955,10.81162341076273,0.01,9.249305,-9.190185080556137,0.0006118954,14.1687957973957,100
0.00040027004,71.14561969385777,0.048073478,200.0,0.01072256,1.2878075,0.101065494,0.3215813,-0.4188921,3.1974423109204507e-16,1.2010262,8.770961,71.14561969385777,91.78090854763191,0.010000002,1.0895512,-10.550038837424472,7.006448e-06,93.51354865343308,100
0.0002893242,69.30978299452819,0.03328276,200.0,0.010404612,1.1969072,0.052519616,0.23481232,-0.48230278,-8.881784197001252e-16,1.1503621,8.329679,69.30978299452816,95.33225166117592,0.009999999,1.048963,-9.517507253815317,3.9687384e-06,96.21948604009818,100
0.0015784738,67.5819787480375,0.76611114,200.0,0.21211661,102.950645,405.01065,0.875208,0.05490762,1.092459456231154e-15,4.8534927,33.888103,67.5819787480375,71.04085001651826,0.01,1.4076408,-8.832235915979258,0.0017193237,5.548988426652625,100
0.0005032678,61.78872738219186,0.055248607,200.0,0.010939239,1.2009068,0.10858226,0.18609485,-0.4915233,-3.375077994860476e-16,1.0977974,8.386296,61.78872738219186,95.18363504782324,0.010000003,1.0506008,-10.152840764344216,9.009785e-06,91.81075184301015,100
0.003111729,64.88281941923582,0.7282978,200.0,0.34752536,81.33805,128.64594,2.307337,1.3138882,-8.260059303211165e-16,2.3404925,28.477764,64.88281941923582,46.5009465261244,0.01,2.1504939,-9.616197095885195,0.0023484507,4.123767704715521,100
0.0047505377,62.010297544177654,0.72986645,200.0,0.057245158,8.795072,5.9134107,2.3348463,1.3790284,1.0480505352461477e-15,1.536387,7.8638144,62.01029754417765,48.010551024797586,0.01,2.0828755,-8.079024894455292,0.0002505168,28.734671346261408,100
0.0013673841,56.897165752036805,0.1511219,200.0,0.0120249335,1.3289834,0.21567108,0.12955053,-0.5387829,-9.14823772291129e-16,1.1051898,8.177488,56.8971657520368,90.10052010267793,0.009999999,1.1098715,-8.64349303147921,1.765705e-05,85.12053481528137,100
0.006857272,71.89790127621362,0.8104613,200.0,0.038284563,4.524854,1.2542468,0.15105408,-0.621226,-2.486899575160351e-16,1.1819005,11.753801,71.89790127621362,85.26869483297777,0.01,1.1727633,-9.06661515817494,8.9788606e-05,52.94065964601663,100
0.000544098,67.50478962443766,0.058714043,200.0,0.012986074,1.4013375,0.3321224,0.3220443,-0.4182377,-1.1990408665951691e-15,1.0791079,9.437983,67.50478962443766,87.12910365420271,0.01,1.1477221,-9.095125137151559,2.852124e-05,77.98121912573824,100
0.000370395,71.37465296509737,0.04426258,200.0,0.010297825,1.2306006,0.041368976,0.24233267,-0.49031082,-1.0302869668521452e-15,1.1950102,8.470422,71.37465296509737,94.05497466877681,0.010000003,1.063208,-8.153162522396139,2.8968873e-06,97.21200454605821,100
0.0032628572,59.679119273904625,0.7248015,200.0,0.34011996,75.553246,110.85475,2.7557015,1.7631682,-6.039613253960852e-16,2.2213705,9.115265,59.679119273904625,42.85044969278434,0.01,2.3336978,-9.33056060948185,0.0022465303,4.302805328209233,100
0.0010984918,70.36467860477612,0.116898075,200.0,0.011330111,1.2057151,0.13543694,0.09411177,-0.6296854,-3.552713678800501e-17,1.0641688,8.829571,70.36467860477612,95.00442936805794,0.010000002,1.0525825,-9.561991219388688,1.19595825e-05,89.41345637849605,100
0.0045797783,54.34399749556197,0.77106315,200.0,0.094916806,15.980435,13.1785145,0.3651297,-0.35983527,1.4210854715202004e-16,1.6836255,14.00766,54.34399749556197,73.13756415856484,0.01,1.3672864,-8.169345990655891,0.00046491704,17.84860452457331,100
0.0010571752,60.302300787670674,0.114374645,200.0,0.011455809,1.2393916,0.15392508,0.11019674,-0.5644548,-1.3500311979441904e-15,1.0818892,8.003991,60.30230078767066,93.71259532007213,0.010000002,1.0670924,-8.588791465500913,1.3150548e-05,88.48066453049857,100
0.00094869506,58.6478019342766,0.105284795,200.0,0.010476385,1.162654,0.05364283,0.055403203,-0.6000625,-8.615330671091215e-16,1.1097854,7.934484,58.6478019342766,96.55502639071518,0.010000003,1.0356789,-8.83849534651896,4.355456e-06,95.86632286837308,100
0.00050572876,68.58432722520716,0.056584686,200.0,0.010293638,1.1517286,0.03525334,0.06926814,-0.6382034,5.773159728050814e-16,1.1188742,8.352066,68.58432722520716,96.92369302881688,0.0100000035,1.0317395,-8.883612104605758,2.8160327e-06,97.28772921168458,100
0.0004250195,52.07921143293888,0.04722785,200.0,0.010096717,1.1219395,0.011550053,0.07286084,-0.5406629,-3.552713678800501e-16,1.1111925,7.209523,52.07921143293888,97.86439390713473,0.009999999,1.0218221,-7.7658485684441905,9.354174e-07,99.08245624606019,100
0.01,56.25246144966649,1.0,200.0,0.01,1.0,,5.9604645e-08,-0.6307863,1.0125233984581427e-15,1.0,7.4625688,56.25246144966649,100.0,0.009999998,1.0,-9.063832777948182,3.5044917e-18,100.0,100
0.01,71.30479497902805,1.0,200.0,0.01,1.0,,1.1920929e-07,-0.7101839,-1.7763568394002506e-16,1.0,8.40189,71.30479497902805,100.0,0.009999998,1.0,-9.975209770837353,3.5044917e-18,100.0,100
0.01,59.82127793187784,1.0,200.0,0.01,1.0,,-1.2665987e-07,-0.6504882,8.881784197001253e-17,1.0,7.6956525,59.82127793187784,100.0,0.009999998,1.0,-9.125143012767202,3.5044917e-18,100.0,100
0.01,67.36993858722623,1.0,200.0,0.01,1.0,,-8.940697e-08,-0.69031084,9.592326932761353e-16,1.0,8.166777,67.36993858722624,100.0,0.009999998,1.0,-9.456945106850151,3.5044917e-18,100.0,100
0.00096838636,57.779697786420435,0.74579644,200.0,0.9041298,696.3097,4838.091,2.013764,1.190377,-5.506706202140776e-16,7.701435,2.0941594,57.77969778642042,60.28238540260189,0.010000002,1.6588594,-8.069971995518568,0.008157007,1.2231763788291736,100
0.001832138,66.31381782506524,0.19424821,200.0,0.010340327,1.0963094,0.03156226,0.021134809,-0.66866124,-6.572520305780927e-16,1.0602269,8.23407,66.31381782506524,98.57929423140223,0.009999999,1.0144118,-8.39298761116978,2.8078273e-06,97.29542770499786,100
0.01,73.06171985347709,1.0,200.0,0.01,1.0,,,-0.7188801,1.1635137298071641e-15,1.0,8.504769,73.06171985347709,100.0,0.009999998,1.0,-9.50976204804563,3.5044917e-18,100.0,100
0.003967884,62.079834906007996,0.7604915,200.0,0.30557364,58.566772,66.15626,0.44943008,-0.3515422,1.7053025658242404e-15,1.9166173,17.755075,62.079834906008,68.44452886521191,0.009999999,1.4610372,-9.24999348359856,0.0018009441,5.310859645407949,100
0.0005077743,74.50080649469324,0.056007437,200.0,0.011173198,1.2324022,0.13685282,0.1768647,-0.5719298,4.618527782440651e-16,1.1029986,9.108485,74.50080649469324,93.98503518917543,0.01,1.0639992,-9.306707471988519,1.1248736e-05,89.97962444163277,100
0.00026936157,64.6532365018146,0.030371683,200.0,0.010512139,1.1852891,0.0639971,0.22303192,-0.46803755,1.0658141036401502e-16,1.1275433,8.229583,64.6532365018146,95.75686732904734,0.009999998,1.0443115,-8.990474859981783,5.033775e-06,95.25313316928055,100
0.0016317922,66.79011809804082,0.17301394,200.0,0.010084528,1.0692316,0.008032063,0.0134521425,-0.67660594,4.263256414560601e-16,1.0602695,8.198746,66.79011809804082,99.21195604287472,0.009999999,1.007943,-9.713611000706917,7.1448744e-07,99.29762803421868,100
0.0009484533,67.44416299279031,0.72656345,200.0,0.9061032,694.1211,4807.961,6.2047205,5.172149,7.105427357601002e-17,7.6605086,5.9708786,67.44416299279031,44.74324211593527,0.009999999,2.2349744,-8.356152508551444,0.008193053,1.217860601474353,100
0.0038485655,57.11266414188559,0.39355886,200.0,0.010392643,1.0627639,0.025513047,0.0063369274,-0.6313585,1.5987211554602254e-16,1.0226119,7.5658464,57.11266414188559,99.34108993482901,0.01,1.0066328,-7.959098147158435,2.4397232e-06,97.6416866861528,100
0.0053251865,70.52122055316946,0.74901825,200.0,0.23906574,33.625977,21.399527,0.6135601,-0.28143954,-4.4408920985006264e-17,1.4065578,12.070428,70.52122055316946,62.27263653759542,0.009999999,1.6058418,-10.054851798947437,0.0010816553,8.54088392163876,100
0.006191783,72.41064059606562,0.7919785,200.0,0.03792692,4.8511558,1.7575382,0.2579072,-0.54012555,-8.881784197001253e-17,1.2790798,12.3894825,72.41064059606562,80.42371058152828,0.01,1.2434144,-7.805030481333207,0.000107426014,48.46094746579291,100
0.006691101,80.97434608769369,0.8013492,200.0,0.019926695,2.3864894,0.4758844,0.26356924,-0.56695855,-1.234568003383174e-15,1.1976343,9.91093,80.97434608769369,83.03520990062728,0.009999998,1.2043084,-10.722673121309777,3.317821e-05,75.27490858586596,100
0.00020600279,62.79176529841739,0.02479498,200.0,0.014823909,1.7842405,0.6913614,1.2184708,0.43723392,1.2612133559741778e-15,1.2036235,9.289111,62.79176529841739,72.77132288988436,0.009999999,1.3741677,-9.862588176113986,4.7722577e-05,67.91387135370216,100
0.0033525587,71.69319180839959,0.35662663,200.0,0.010205588,1.085614,0.015620602,0.012547299,-0.7037135,-1.6697754290362353e-15,1.0637447,8.367409,71.69319180839958,98.84590335932701,0.009999997,1.0116757,-9.127778549029937,1.3804574e-06,98.6518245664947,100
0.003979655,67.32964507859133,0.729058,200.0,0.124386534,22.787151,23.345022,2.3283796,1.3243355,6.927791673660977e-16,1.831963,17.08629,67.32964507859133,47.24152149924756,0.01,2.116782,-8.808561222637408,0.0006956024,12.679956569710368,100
0.0055779633,61.389679750711935,0.7456571,200.0,0.031589955,4.2229166,1.7233206,1.1929193,0.34357178,-6.217248937900876e-16,1.3367909,9.182298,61.389679750711935,60.19323008708586,0.0100000035,1.6613164,-7.285822218429567,9.643594e-05,51.15831576139741,100
0.0084381765,73.20136263780651,0.8856637,200.0,0.013476312,1.4144621,0.060416535,0.035316885,-0.6985204,-1.7763568394002505e-17,1.0495914,8.542978,73.20136263780651,96.14851553692326,0.009999999,1.0400577,-9.12816023708708,5.484226e-06,94.85024914905864,100
0.008050758,72.11810866912492,0.84296185,200.0,0.01318034,1.3800592,0.068650894,0.110985175,-0.63636976,-1.403321903126198e-15,1.0470589,8.540765,72.11810866912491,91.33002501921624,0.009999998,1.0949302,-10.990272620343456,6.261869e-06,94.16262817289925,100
0.006921301,69.37553755156414,0.7450699,200.0,0.059643075,6.420507,0.6567573,0.7888044,-0.11694604,-9.237055564881303e-16,1.0764883,9.552366,69.37553755156414,59.81531897052091,0.01,1.6718125,-9.651417352306535,5.6674322e-05,64.05838937422992,100
,57.507929811701516,,200.0,0.23669638,39.816044,61.884914,5.5948477,1.7950177,3.552713678800501e-16,1.6821568,7.516472,57.507929811701516,2.8172313832251015,0.01,35.495842,-8.50424309769723,0.0021870148,4.414729070186417,100
0.007354583,67.93825409707829,0.7573099,200.0,0.060262933,6.2053437,1.4240923,0.53869736,-0.30908877,2.771116669464391e-15,1.0297115,8.967915,67.93825409707829,66.85977656521078,0.01,1.4956676,-9.3586984605043,0.00013430952,42.92463953622396,100
0.0066828877,67.34677720365981,0.7703546,200.0,0.021105116,2.4328442,0.4944259,0.53638864,-0.27226406,3.552713678800501e-16,1.1527272,9.539337,67.34677720365981,72.84770730891434,0.01,1.3727268,-9.066428108651705,3.720901e-05,73.0796843160396,100
0.00058265385,73.86370389467183,0.06976742,200.0,0.0142309815,1.7040286,0.57705665,0.55920285,-0.27260917,1.3855583347321954e-15,1.1974077,9.950569,73.86370389467183,75.50988204911478,0.009999999,1.32433,-10.498420198287238,4.0247087e-05,71.50793718517683,100
0.005094727,52.353042900099126,0.7937917,200.0,0.030911947,4.8162827,2.515322,0.26059777,-0.4157303,1.616484723854228e-15,1.5580652,7.821283,52.353042900099126,80.95620999530202,0.01,1.2352357,-8.380156341092988,0.000103614926,49.3635139974752,100
0.0060287314,64.94206382002697,0.7410096,200.0,0.024079947,2.9597392,0.8532784,1.491658,0.59447473,-7.638334409421077e-16,1.2291303,8.739375,64.94206382002695,57.06725113954455,0.009999999,1.7523185,-9.531163142736954,5.648004e-05,64.13741775891346,100
0.00047983028,65.52392080025895,0.05536517,200.0,0.015126246,1.7453405,0.65630674,0.6072254,-0.18374544,1.5099033134902129e-15,1.153849,9.460821,65.52392080025895,74.0801825412518,0.01,1.3498887,-9.43592085537056,4.9295675e-05,67.20307079382765,100
0.0045807436,64.58854605213793,0.7319436,200.0,0.049741216,7.948004,5.5542955,2.223229,1.2664392,-1.3855583347321954e-15,1.5978708,8.977047,64.58854605213791,49.905176328956216,0.01,2.0038002,-8.580990620818882,0.00021754329,31.70900079057473,100
0.008865233,49.43030853194499,0.9015897,200.0,0.014837694,1.5089861,0.057351913,0.018784616,-0.5806201,-2.486899575160351e-16,1.016995,7.2736487,49.43030853194499,97.31418172512268,0.01,1.0275995,-8.205245296703959,5.545109e-06,94.7960170101461,100
0.00062271935,65.44345522225075,0.066138804,200.0,0.014618662,1.552643,0.49349836,0.3956962,-0.35984835,-2.3270274596143282e-15,1.0620965,8.980997,65.44345522225075,81.09035225249636,0.010000002,1.2331923,-9.228193908084735,4.3747958e-05,69.77856627382158,100
0.00016979578,67.96824539197863,0.020816462,200.0,0.0108548,1.3307666,0.12757103,0.6932943,-0.037469983,-6.572520305780927e-16,1.2259705,7.905049,67.96824539197863,90.02734001263168,0.01,1.1107737,-8.080340881526006,8.487737e-06,92.24848059952213,100
0.0048657414,67.67656838439775,0.8083663,200.0,0.13322219,22.132769,17.638018,0.13457434,-0.61684966,-1.7674750552032492e-15,1.6613425,9.491447,67.67656838439775,84.77958904486161,0.01,1.1795292,-9.57264758204463,0.00063904485,13.648999844586783,100
0.005630761,62.44815455998012,0.77505755,200.0,0.068048485,9.366672,4.8539495,0.3285992,-0.44030946,-2.3625545964023332e-15,1.3764703,15.444609,62.44815455998012,74.71248510289546,0.010000002,1.3384644,-9.246282652098737,0.00025618967,28.278321252205906,100
0.0006003995,68.75505366192372,0.06820939,200.0,0.0117904,1.3394681,0.21939759,0.27323323,-0.4632123,1.7763568394002505e-17,1.1360667,8.632089,68.75505366192372,89.66985754771356,0.01,1.115202,-9.217625759722214,1.6999033e-05,85.59516525370722,100
0.0003468694,67.3232969768981,0.040915936,200.0,0.010402213,1.2270217,0.054568604,0.24776006,-0.46326423,-9.681144774731366e-16,1.1795776,8.287751,67.32329697689809,94.1932096424039,0.009999998,1.0616477,-8.183950083079239,3.9218394e-06,96.26250529129793,100
0.00037313552,66.36275183726025,0.042548075,200.0,0.010097239,1.1513728,0.012294917,0.13044105,-0.5654342,-5.684341886080802e-16,1.1402848,8.070473,66.36275183726025,96.93589001509054,0.009999998,1.0316097,-9.204483755354975,9.4558237e-07,99.07258516659864,100
0.0008147585,68.23725946276042,0.72666466,200.0,0.4600768,410.3321,3321.6387,7.556889,6.519484,-1.1546319456101628e-15,8.918774,4.4608855,68.2372594627604,44.84850558587535,0.009999998,2.2297287,-8.365477295339684,0.0041758227,2.361797176049886,100
0.0008033167,79.29117011636885,0.091079384,200.0,0.010284435,1.1660408,0.03396593,0.096420944,-0.6661831,-1.3145040611561853e-15,1.1337917,8.966244,79.29117011636885,96.43834003800232,0.010000003,1.036932,-10.86331170336122,2.6422686e-06,97.45080115536975,100
0.002064832,55.75894984435126,0.72478074,200.0,0.20044403,70.35825,188.07545,4.5782185,3.6185813,4.529709940470639e-16,3.5101197,12.676905,55.758949844351264,42.82757066521999,0.01,2.3349445,-7.911199627778923,0.0015264703,6.206533048651668,100
0.0058575347,58.2589901535916,0.74056023,200.0,0.057638332,7.2871366,3.1861863,1.1121943,0.26004022,5.329070518200751e-16,1.2642865,10.605252,58.258990153591604,56.74791963052936,0.009999998,1.7621791,-8.279633393229027,0.00019933347,33.6315266687935,100
0.007606564,68.99456907016278,0.7699565,200.0,0.02356279,2.385088,0.33596238,0.47875735,-0.34065297,5.329070518200751e-17,1.0122265,9.524756,68.99456907016278,72.68337662423183,0.009999999,1.3758304,-8.954665497631929,3.2789543e-05,75.49355999083605,100
0.009716521,73.68047500027313,0.9705985,200.0,0.0101396255,1.0128632,0.00039894032,0.00016352534,-0.72186863,-1.2967404927621828e-15,0.99891573,8.542157,73.68047500027313,99.96834803433666,0.010000002,1.0003166,-10.24611739131902,3.9980556e-08,99.96041804206418,100
0.0062437514,65.39985300475563,0.7318166,200.0,0.14389747,16.865911,2.6791663,1.0159125,0.05204475,-1.4210854715202004e-16,1.1720784,12.755159,65.39985300475563,49.7925992951427,0.009999998,2.0083306,-9.826820137518618,0.0001950233,34.12119556102353,100
0.009799795,59.94305691386425,0.97979635,200.0,0.011325695,1.1323577,0.00068406854,0.0016254187,-0.64980775,-4.973799150320702e-16,0.9998131,7.683424,59.94305691386425,99.91306478263753,0.009999998,1.0008701,-9.302526326956565,6.843245e-08,99.93231084769594,100
1.3944817e-05,71.72972871236873,0.0014892333,200.0,0.11165029,11.923666,2.4944205,1.0829163,-0.38164353,2.9309887850104134e-16,1.0679476,12.625962,71.72972871236873,23.654191535887193,0.01,4.2275805,-10.594966542641188,0.00021871056,31.59323477883961,100
3.612828e-08,61.412024184356,2.6348773e-06,200.0,0.2286723,16.677336,4.1252503,2.1964467,0.6729635,-3.552713678800501e-16,0.7293116,15.69464,61.41202418435601,18.71548940313339,0.01,5.343168,-8.456999458420405,0.0007755754,11.52312998412289,100
0.005270411,54.24381811035436,0.7326783,200.0,0.19814414,27.545464,7.2505918,0.79801804,-0.07320255,5.240252676230739e-16,1.3901731,10.668685,54.24381811035437,50.5495235233188,0.01,1.978258,-6.975710235443448,0.00037517663,21.21229451644501,100
7.893714e-13,58.325888075712065,9.411407e-11,200.0,0.058537643,6.9792447,6.9294643,1.8746299,0.34414577,1.1546319456101628e-15,1.1922661,15.89958,58.32588807571206,17.61273601623244,0.01,5.6777096,-7.955509753042864,0.00048747592,17.164397463174943,100
0.0071962303,59.14990286948729,0.76052195,200.0,0.10065521,10.637583,2.867565,0.3750066,-0.40675077,5.151434834260726e-16,1.0568337,9.313033,59.14990286948729,68.45941490702623,0.01,1.4607195,-9.506139350111244,0.00025674378,28.234531361264814,100
0.007585998,65.76355799382507,0.82794034,200.0,0.023679348,2.584378,0.39731997,0.13093698,-0.5926124,-5.329070518200751e-16,1.091406,9.431191,65.76355799382507,88.85298872566108,0.01,1.1254545,-9.39639143900808,3.335552e-05,75.17555538852842,100
