Bound,AvgNormIw,AvgVanillaIw,MaxVanillaIw,AvgRet,EpsThisIter,MinVanillaIw,VarNormIw,J,Delta,MinNormIw,VarVanillaIw,VarRet,MaxNormIw,BatchSize,eRenyi2,VanillaAvgRet,VarJ,AvgDiscRet,VarDiscRet,ESSRenyi,AvgEpLen,ESSClassic,IterType
4313.2314,0.01,0.9684756,1.6541879,4899.79058690411,100,0.2529397,6.206364e-06,4942.544,0.4,0.0026117302,0.058212277,494907.2865195051,0.017080327,100,1.0560917,4899.79058690411,433.71884,4899.79058690411,494907.2865195051,94.68875022730764,490.02,94.21138807291214,1
4384.9507,0.01,0.9996736,1.0199718,4997.181100484767,100,0.90195215,3.2297102e-08,4997.4385,0.4,0.009022466,0.00032276014,686.858098392428,0.010203049,100,1.0003769,4997.181100484767,23.551083,4997.181100484767,686.858098392428,99.96232022564965,499.75,99.96804150984613,1
4367.5728,0.010000002,0.990346,1.2193404,4967.848530395281,100,0.27637392,3.1745626e-06,4986.6865,0.4,0.0027906804,0.03113564,58098.04198425023,0.012312267,100,1.0221386,4967.848530395281,107.409065,4967.848530395281,58098.04198425023,97.83409063342633,496.83,96.95293556392646,1
4365.22,0.01,0.97978055,1.2705334,4949.811765432635,100,0.21930459,5.30765e-06,4988.6226,0.4,0.0022383032,0.050951853,249981.02722349597,0.012967531,100,1.036348,4949.811765432635,112.24911,4949.811765432635,249981.02722349597,96.49268529641111,495.01,95.00775032547737,1
4381.4795,0.010000002,0.99745834,1.0767853,4992.888060982301,100,0.74329305,3.3920426e-07,4994.6484,0.4,0.0074518705,0.0033748215,4764.021719843767,0.0107952915,100,1.0026038,4992.888060982301,51.30943,4992.888060982301,4764.021719843767,99.74029927055032,499.32,99.66526535701041,1
4334.7446,0.010000002,0.97416306,1.4477612,4930.489653348076,100,0.2731565,5.4419447e-06,4960.7734,0.4,0.002804012,0.051643718,285279.19801044976,0.01486159,100,1.0450995,4930.489653348076,300.17746,4930.489653348076,285279.19801044976,95.68466954794894,493.09,94.88787300634161,1
4387.4033,0.01,0.9999979,1.0000801,4999.775440825321,100,0.99982893,2.4944646e-13,4999.776,0.4,0.00999831,2.4948015e-09,0.08023832953840594,0.010000822,100,1.0,4999.775440825321,0.28180152,4999.775440825321,0.08023832953840594,100.0,500.0,99.99998855588561,1
4387.4565,0.01,1.000005,1.000448,4999.828856885367,100,0.99954724,2.431238e-12,4999.829,0.4,0.009995422,2.4312046e-08,0.02951645905236842,0.010004429,100,1.0,4999.828856885367,0.17093886,4999.828856885367,0.02951645905236842,100.0,500.0,99.99999618532205,1
4377.284,0.010000002,1.0053761,1.1190683,4973.306787392587,100,0.19396776,1.6156995e-06,4994.694,0.4,0.0019293054,0.016331187,70223.11889810581,0.011130841,100,1.0165192,4973.306787392587,51.287094,4973.306787392587,70223.11889810581,98.3749260159952,497.36,98.42560785449831,1
4387.451,0.01,0.99995977,1.0009835,4999.823070139461,100,0.9987425,1.8546052e-11,4999.823,0.4,0.009987826,1.8544516e-07,0.038364987251387074,0.010010237,100,1.0000001,4999.823070139461,0.19481415,4999.823070139461,0.038364987251387074,99.99998807907247,500.0,99.99998855544904,1
4387.4116,0.01,1.0000466,1.0009176,4999.7836341591965,100,0.99939257,1.0471491e-11,4999.784,0.4,0.00999346,1.0472433e-07,0.048129346119009174,0.010008709,100,1.0000001,4999.7836341591965,0.21822023,4999.7836341591965,0.048129346119009174,99.99998807907247,500.0,99.99997711288724,1
4387.4326,0.01,0.9999998,1.0010962,4999.8041461136345,100,0.998634,1.6555118e-11,4999.8047,0.4,0.009986341,1.6554884e-07,0.030123081602973386,0.010010964,100,1.0000001,4999.8041461136345,0.17265494,4999.8041461136345,0.030123081602973386,99.99998807907247,500.0,99.99998855590744,1
4387.4497,0.01,1.0000056,1.0002345,4999.821513810943,100,0.99976325,1.0071776e-12,4999.8223,0.4,0.0099975765,1.0072259e-08,0.034283660483231504,0.010002289,100,1.0,4999.821513810943,0.18423274,4999.821513810943,0.034283660483231504,100.0,500.0,99.99998855597292,1
4387.4194,0.01,0.9998877,1.0009955,4999.791831845512,100,0.99612135,8.207146e-11,4999.792,0.4,0.009962332,8.205286e-07,0.07245335487364866,0.01001108,100,1.0000002,4999.791831845512,0.26734856,4999.791831845512,0.07245335487364866,99.99997615814777,500.0,99.99993132777237,1
4387.428,0.009999998,1.0,1.0,4999.800844231526,100,1.0,3.5044917e-18,4999.801,0.4,0.01,,0.05786367209621338,0.01,100,1.0,4999.800844231526,0.2393422,4999.800844231526,0.05786367209621338,100.0,500.0,100.0,1
4351.166,0.01,0.9609307,1.2945095,4935.881706192583,100,0.0829052,6.5139934e-06,4977.8555,0.4,0.0008627594,0.06014941,267951.6859256511,0.013471414,100,1.0473065,4935.881706192583,208.20697,4935.881706192583,267951.6859256511,95.48302851853589,493.63,93.94183387567706,1
4387.456,0.01,1.0000317,1.0007837,4999.8280730853185,100,0.9996981,4.0788566e-12,4999.8286,0.4,0.009996664,4.0792543e-08,0.02377779506059762,0.010007519,100,1.0,4999.8280730853185,0.15342264,4999.8280730853185,0.02377779506059762,100.0,500.0,99.99999618542391,1
4387.4336,0.009999998,1.0,1.0,4999.805668292352,100,1.0,3.5044917e-18,4999.806,0.4,0.01,,0.04041795571409368,0.01,100,1.0,4999.805668292352,0.20002143,4999.805668292352,0.04041795571409368,100.0,500.0,100.0,1
4387.483,0.01,1.0000553,1.0016801,4999.854873241707,100,0.9974607,4.832242e-11,4999.8555,0.4,0.009974056,4.8328167e-07,0.03326100748799247,0.010016248,100,1.0000004,4999.854873241707,0.181273,4999.854873241707,0.03326100748799247,99.99996423722592,500.0,99.99996185514817,1
4387.46,0.01,0.99999446,1.000417,4999.832042363166,100,0.99980104,1.5364498e-12,4999.8325,0.4,0.009998066,1.5364225e-08,0.03305825157218807,0.010004226,100,1.0,4999.832042363166,0.18088914,4999.832042363166,0.03305825157218807,100.0,500.0,99.99999237056342,1
4387.4644,0.01,1.0001467,1.0027112,4999.836085066476,100,0.9984245,7.527864e-11,4999.837,0.4,0.00998278,7.5301574e-07,0.029491655113710956,0.01002564,100,1.0000006,4999.836085066476,0.1707839,4999.836085066476,0.029491655113710956,99.99994039539075,500.0,99.99992753142898,1
4387.399,0.01,1.0000211,1.0009805,4999.770679880937,100,0.9966499,2.94226e-11,4999.7715,0.4,0.009966289,2.942384e-07,0.0483284251400347,0.010009593,100,1.0000001,4999.770679880937,0.21855012,4999.770679880937,0.0483284251400347,99.99998807907247,500.0,99.99995422461592,1
4387.4644,0.01,0.99999154,1.000099,4999.836560302232,100,0.99976647,5.3418554e-13,4999.837,0.4,0.00999775,5.3416978e-09,0.024238536150355587,0.0100010745,100,1.0,4999.836560302232,0.1548745,4999.836560302232,0.024238536150355587,100.0,500.0,99.99998474108347,1
4387.433,0.009999998,1.0,1.0,4999.805411202821,100,1.0,3.5044917e-18,4999.8057,0.4,0.01,,0.05570879926719135,0.01,100,1.0,4999.805411202821,0.2348578,4999.805411202821,0.05570879926719135,100.0,500.0,100.0,1
4384.645,0.01,1.0004346,1.0335928,4996.800497664236,100,0.85734856,8.49443e-08,4997.2295,0.4,0.008569761,0.0008501817,900.3023163930186,0.010331438,100,1.000693,4996.800497664236,25.621887,4996.800497664236,900.3023163930186,99.93075162658627,499.71,99.91598688204472,1
4379.938,0.009999999,1.0002141,1.0990244,4989.417285923881,100,0.54551953,8.1073284e-07,4994.148,0.4,0.0054540276,0.008110801,10816.86615300136,0.010987892,100,1.0060112,4989.417285923881,56.70128,4989.417285923881,10816.86615300136,99.40246715441602,498.97,99.20377248162578,1
4387.412,0.010000002,1.0001849,1.0059851,4999.784197645633,100,0.9917225,4.791455e-10,4999.785,0.4,0.009915392,4.793231e-06,0.04643725240344024,0.010057992,100,1.0000012,4999.784197645633,0.2140095,4999.784197645633,0.04643725240344024,99.99988079085256,500.0,99.9995308806087,1
4387.4443,0.01,0.9999766,1.0021313,4999.81581796613,100,0.9944779,1.2788288e-10,4999.817,0.4,0.009945013,1.2787812e-06,0.04422968540504828,0.010021548,100,1.000001,4999.81581796613,0.20890501,4999.81581796613,0.04422968540504828,99.99990463265931,500.0,99.9998931860603,1
4387.413,0.01,0.99991715,1.001739,4999.785079193662,100,0.9971988,7.072042e-11,4999.7856,0.4,0.0099728145,7.070914e-07,0.037585583740389235,0.01001822,100,1.0000006,4999.785079193662,0.19279096,4999.785079193662,0.037585583740389235,99.99994039539075,500.0,99.99990843974224,1
4387.4487,0.009999999,0.99992883,1.0013546,4999.820777726128,100,0.99758345,3.7844228e-11,4999.8213,0.4,0.009976544,3.7838407e-07,0.028874977777313147,0.010014258,100,1.0000002,4999.820777726128,0.16900662,4999.820777726128,0.028874977777313147,99.99997615814777,500.0,99.99997329522358,1
4387.457,0.010000002,0.9999867,1.000232,4999.829069334897,100,0.99903667,3.2539878e-12,4999.8296,0.4,0.009990499,3.2540775e-08,0.04229177406862401,0.010002453,100,1.0,4999.829069334897,0.20454006,4999.829069334897,0.04229177406862401,100.0,500.0,99.99997711151649,1
4344.3477,0.01,0.9898038,1.3367305,4949.803969926672,100,0.4607104,2.766861e-06,4963.1694,0.4,0.004654563,0.027107254,249980.26104984892,0.013505005,100,1.0211742,4949.803969926672,365.49448,4949.803969926672,249980.26104984892,97.92648574693885,495.01,97.33383413555016,1
4387.4746,0.010000002,0.9999655,1.0003113,4999.846375172131,100,0.9995283,2.9079848e-12,4999.847,0.4,0.009995627,2.9079084e-08,0.0292866691319059,0.010003458,100,1.0,4999.846375172131,0.17024249,4999.846375172131,0.0292866691319059,100.0,500.0,99.99998855551452,1
4387.473,0.01,1.000142,1.0028138,4999.845128046275,100,0.9976399,1.03018274e-10,4999.8457,0.4,0.009974983,1.0304735e-06,0.03051603155186142,0.010026715,100,1.000001,4999.845128046275,0.17372717,4999.845128046275,0.03051603155186142,99.99990463265931,500.0,99.99990083202503,1
4387.418,0.01,1.0000067,1.0011348,4999.790074392247,100,0.9984751,3.688819e-11,4999.7905,0.4,0.009984684,3.6889034e-07,0.04311815418397467,0.01001128,100,1.0000002,4999.790074392247,0.20647267,4999.790074392247,0.04311815418397467,99.99997615814777,500.0,99.99995040928694,1
4385.637,0.01,0.99999017,1.0211661,4997.920686580977,100,0.91259414,2.930616e-08,4998.087,0.4,0.009126031,0.00029305578,361.48503384929546,0.010211761,100,1.0002526,4997.920686580977,17.279486,4997.920686580977,361.48503384929546,99.97474593083531,499.82,99.97099143978592,1
4387.4434,0.009999998,1.0,1.0,4999.815883546509,100,1.0,3.5044917e-18,4999.816,0.4,0.01,,0.03725147379187759,0.01,100,1.0,4999.815883546509,0.19204582,4999.815883546509,0.03725147379187759,100.0,500.0,100.0,1
4387.411,0.01,0.9999787,1.0003706,4999.782879651444,100,0.9994806,3.9047437e-12,4999.7837,0.4,0.009995019,3.9046228e-08,0.047487129377838284,0.010003919,100,1.0,4999.782879651444,0.21681683,4999.782879651444,0.047487129377838284,100.0,500.0,99.99999618522165,1
4387.4336,0.009999998,1.0,1.0,4999.805850390594,100,1.0,3.5044917e-18,4999.806,0.4,0.01,,0.030441842997843804,0.01,100,1.0,4999.805850390594,0.17362557,4999.805850390594,0.030441842997843804,100.0,500.0,100.0,1
4387.4443,0.009999998,1.0,1.0,4999.816660689183,100,1.0,3.5044917e-18,4999.817,0.4,0.01,,0.04205692341289801,0.01,100,1.0,4999.816660689183,0.20403922,4999.816660689183,0.04205692341289801,100.0,500.0,100.0,1
4387.4355,0.010000002,0.99986076,1.0015192,4999.807586169128,100,0.9974668,6.2329183e-11,4999.808,0.4,0.009976057,6.231176e-07,0.03918499259148659,0.010016587,100,1.0000004,4999.807586169128,0.19683607,4999.807586169128,0.03918499259148659,99.99996423722592,500.0,99.99992369547398,1
4387.404,0.009999998,1.0,1.0,4999.776238583607,100,1.0,3.5044917e-18,4999.7764,0.4,0.01,,0.06577064267092733,0.01,100,1.0,4999.776238583607,0.25515714,4999.776238583607,0.06577064267092733,100.0,500.0,100.0,1
4387.4097,0.01,0.9999993,1.0000147,4999.781596324715,100,0.9999435,1.3831905e-14,4999.782,0.4,0.009999442,1.3825625e-10,0.058437814937504946,0.010000153,100,1.0,4999.781596324715,0.24050033,4999.781596324715,0.058437814937504946,100.0,500.0,99.99999618530022,1
4387.404,0.009999999,0.9998937,1.0020995,4999.775611841386,100,0.9954868,1.5746095e-10,4999.7764,0.4,0.009955926,1.5742788e-06,0.08227335823986762,0.01002206,100,1.000001,4999.775611841386,0.2848618,4999.775611841386,0.08227335823986762,99.99990463265931,500.0,99.99985884134861,1
4387.435,0.009999998,1.0,1.0,4999.807262999346,100,1.0,3.5044917e-18,4999.8076,0.4,0.01,,0.039942472813353315,0.01,100,1.0,4999.807262999346,0.19886792,4999.807262999346,0.039942472813353315,100.0,500.0,100.0,1
4387.474,0.009999998,1.0,1.0,4999.846147011407,100,1.0,3.5044917e-18,4999.8467,0.4,0.01,,0.02058307907038775,0.01,100,1.0,4999.846147011407,0.14274704,4999.846147011407,0.02058307907038775,100.0,500.0,100.0,1
4387.3916,0.01,0.99989486,1.001059,4999.76384955162,100,0.9965235,7.794069e-11,4999.764,0.4,0.009966283,7.792415e-07,0.07820192560736706,0.010011643,100,1.0000004,4999.76384955162,0.2778927,4999.76384955162,0.07820192560736706,99.99996423722592,500.0,99.99991606788895,1
4345.3906,0.010000002,0.9910079,1.3676991,4943.122182187018,100,0.29452395,5.1575666e-06,4969.796,0.4,0.0029719637,0.050652303,253792.91854859036,0.013801092,100,1.0396857,4943.122182187018,249.73334,4943.122182187018,253792.91854859036,96.18291131954582,494.35,95.142042991501,1
4387.4463,0.009999998,1.0,1.0,4999.819286618372,100,1.0,3.5044917e-18,4999.819,0.4,0.01,,0.04810039666567456,0.01,100,1.0,4999.819286618372,0.21821843,4999.819286618372,0.04810039666567456,100.0,500.0,100.0,1
4387.4067,0.009999998,1.0,1.0,4999.778857682197,100,1.0,3.5044917e-18,4999.7793,0.4,0.01,,0.11576470502572275,0.01,100,1.0,4999.778857682197,0.33853647,4999.778857682197,0.11576470502572275,100.0,500.0,100.0,1
4387.44,0.01,1.0000145,1.0014347,4999.811636296499,100,0.9981617,4.801561e-11,4999.8125,0.4,0.009981471,4.801679e-07,0.0415947046832016,0.010014201,100,1.0000004,4999.811636296499,0.2027717,4999.811636296499,0.0415947046832016,99.99996423722592,500.0,99.99993896576109,1
4387.4556,0.010000002,0.999997,1.0001907,4999.827582183067,100,0.99940926,1.6882548e-12,4999.828,0.4,0.009994122,1.6881298e-08,0.04009218194766254,0.010001937,100,1.0,4999.827582183067,0.199194,4999.827582183067,0.04009218194766254,100.0,500.0,99.99997711175223,1
4385.7964,0.01,0.9989556,1.0274515,4998.0233796371895,100,0.8414034,6.2427816e-08,4998.307,0.4,0.008422831,0.00062297494,324.1126281377545,0.010285257,100,1.0004523,4998.0233796371895,15.112038,4998.0233796371895,324.1126281377545,99.95479244202077,499.83,99.93823847404363,1
4387.41,0.010000002,0.99999845,1.0000333,4999.781769927834,100,0.99993557,3.0140864e-14,4999.782,0.4,0.009999371,3.0135916e-10,0.05266259762402877,0.010000348,100,1.0,4999.781769927834,0.22831523,4999.781769927834,0.05266259762402877,100.0,500.0,100.0,1
4387.4307,0.01,0.9999952,1.0011271,4999.802537723346,100,0.99856967,2.1015276e-11,4999.803,0.4,0.009985745,2.1015192e-07,0.03842581907930442,0.010011319,100,1.0000001,4999.802537723346,0.19510664,4999.802537723346,0.03842581907930442,99.99998807907247,500.0,99.99999237056923,1
4387.4785,0.009999998,1.0,1.0,4999.851025835851,100,1.0,3.5044917e-18,4999.851,0.4,0.01,,0.038486696857950246,0.01,100,1.0,4999.851025835851,0.19519727,4999.851025835851,0.038486696857950246,100.0,500.0,100.0,1
4345.6084,0.01,1.0091317,1.3280212,4949.821408899758,100,0.37027413,2.7063188e-06,4965.08,0.4,0.003669235,0.02755971,249981.99676413354,0.013160038,100,1.0233206,4949.821408899758,346.80072,4949.821408899758,249981.99676413354,97.72108988162603,495.01,97.39066843631193,1
4387.455,0.009999998,1.0,1.0,4999.827765293223,100,1.0,3.5044917e-18,4999.8276,0.4,0.01,,0.02945532018981172,0.01,100,1.0,4999.827765293223,0.17076994,4999.827765293223,0.02945532018981172,100.0,500.0,100.0,1
4387.406,0.009999998,1.0,1.0,4999.7780867277415,100,1.0,3.5044917e-18,4999.7783,0.4,0.01,,0.05928451775516149,0.01,100,1.0,4999.7780867277415,0.24228671,4999.7780867277415,0.05928451775516149,100.0,500.0,100.0,1
4387.366,0.010000002,0.9999119,1.0004873,4999.738260705611,100,0.9976487,2.539068e-11,4999.739,0.4,0.009977367,2.538625e-07,1.0622472377734662,0.010005755,100,1.0,4999.738260705611,1.0232606,4999.738260705611,1.0622472377734662,100.0,500.0,99.99996184967647,1
4387.445,0.010000002,0.99997365,1.0007886,4999.816342018352,100,0.9986217,1.4891696e-11,4999.8174,0.4,0.00998648,1.4891067e-07,0.03973521480008237,0.010008149,100,1.0000001,4999.816342018352,0.1982544,4999.816342018352,0.03973521480008237,99.99998807907247,500.0,99.99998092601435,1
4387.406,0.010000002,1.0001409,1.002452,4999.777367314674,100,0.9928517,1.3820715e-10,4999.7783,0.4,0.009927118,1.3824587e-06,0.08143425750588668,0.010023108,100,1.0000006,4999.777367314674,0.28275645,4999.777367314674,0.08143425750588668,99.99994039539075,500.0,99.99987794699832,1
4387.4727,0.009999998,1.0,1.0,4999.845140192929,100,1.0,3.5044917e-18,4999.845,0.4,0.01,,0.02676535434504343,0.01,100,1.0,4999.845140192929,0.16275251,4999.845140192929,0.02676535434504343,100.0,500.0,100.0,1
4383.242,0.010000002,1.0003502,1.0565777,4994.684031519755,100,0.679498,3.0480155e-07,4996.3228,0.4,0.0067926017,0.0030501506,2601.6715693422616,0.010562078,100,1.0023141,4994.684031519755,34.58578,4994.684031519755,2601.6715693422616,99.76912519237585,499.5,99.69913899696914,1
4387.4663,0.009999998,1.0,1.0,4999.838473683468,100,1.0,3.5044917e-18,4999.839,0.4,0.01,,0.02915459254331734,0.01,100,1.0,4999.838473683468,0.1699099,4999.838473683468,0.02915459254331734,100.0,500.0,100.0,1
4377.671,0.01,0.9977387,1.1106981,4983.403083832592,100,0.38020286,1.4937475e-06,4993.5576,0.4,0.0038106455,0.014869995,26895.673271837502,0.011132154,100,1.0115111,4983.403083832592,62.573788,4983.403083832592,26895.673271837502,98.8619909795561,498.37,98.54273667868526,1
4387.4644,0.01,0.9999613,1.0017744,4999.836232779889,100,0.99567956,1.3070635e-10,4999.837,0.4,0.00995718,1.3069682e-06,0.04489135545142091,0.010018132,100,1.0000006,4999.836232779889,0.21034154,4999.836232779889,0.04489135545142091,99.99994039539075,500.0,99.99987411023955,1
4387.4727,0.010000002,0.9999942,1.0000658,4999.844972999098,100,0.99968594,2.6781992e-13,4999.845,0.4,0.009996917,2.6781728e-09,0.029478992589449412,0.010000716,100,1.0,4999.844972999098,0.17083329,4999.844972999098,0.029478992589449412,100.0,500.0,99.99998474112421,1
4387.469,0.01,0.99999964,1.0000317,4999.8412595885075,100,0.9999212,3.65916e-14,4999.842,0.4,0.009999216,3.656932e-10,0.03841912245016896,0.010000321,100,1.0,4999.8412595885075,0.19503994,4999.8412595885075,0.03841912245016896,100.0,500.0,99.99998092650912,1
4380.7363,0.010000003,0.9936616,1.0763841,4990.010224590918,100,0.4892792,7.8056974e-07,4994.9854,0.4,0.0049240026,0.00770706,9603.73494008811,0.010832502,100,1.0061386,4990.010224590918,48.260292,4990.010224590918,9603.73494008811,99.38988888996839,499.03,99.23311651919113,1
4387.447,0.010000002,1.00001,1.0001642,4999.818651671801,100,0.9996204,6.4028904e-13,4999.8193,0.4,0.009996103,6.403102e-09,0.026473663753457673,0.010001541,100,1.0,4999.818651671801,0.16188024,4999.818651671801,0.026473663753457673,100.0,500.0,99.99999237068273,1
4387.4634,0.010000002,1.000092,1.0024394,4999.835423002129,100,0.99714476,1.11162295e-10,4999.836,0.4,0.009970529,1.1118367e-06,0.02845899843642566,0.010023471,100,1.000001,4999.835423002129,0.16775583,4999.835423002129,0.02845899843642566,99.99990463265931,500.0,99.99987794103927,1
4387.4375,0.01,0.9999174,1.0009484,4999.809381337298,100,0.9973383,3.3902072e-11,4999.81,0.4,0.009974207,3.3896006e-07,0.04310675976556916,0.010010311,100,1.0000001,4999.809381337298,0.20639208,4999.809381337298,0.04310675976556916,99.99998807907247,500.0,99.99995421986588,1
4387.464,0.009999998,1.0,1.0,4999.836082406424,100,1.0,3.5044917e-18,4999.8364,0.4,0.01,,0.03100828520423951,0.01,100,1.0,4999.836082406424,0.17520344,4999.836082406424,0.03100828520423951,100.0,500.0,100.0,1
4387.437,0.01,0.99999136,1.0001423,4999.808815933742,100,0.9996607,5.9199683e-13,4999.8096,0.4,0.009996693,5.919891e-09,0.043915833360526624,0.010001509,100,1.0,4999.808815933742,0.20849428,4999.808815933742,0.043915833360526624,100.0,500.0,99.99999237054013,1
4384.5474,0.010000002,0.99712473,1.0357767,4996.512836974083,100,0.7725433,1.3229734e-07,4997.259,0.4,0.00774771,0.0013153765,1098.5690082623998,0.010387635,100,1.0011084,4996.512836974083,25.609085,4996.512836974083,1098.5690082623998,99.88928192337471,499.68,99.8691634325875,1
4387.485,0.01,0.9999927,1.0001819,4999.856636903999,100,0.9997149,9.36652e-13,4999.8574,0.4,0.009997222,9.366394e-09,0.023436619122919524,0.010001891,100,1.0,4999.856636903999,0.15231802,4999.856636903999,0.023436619122919524,100.0,500.0,100.0,1
4387.4673,0.010000002,0.99996805,1.0006789,4999.8393478127555,100,0.99909073,5.912842e-12,4999.84,0.4,0.009991227,5.912217e-08,0.02082386461479192,0.010007109,100,1.0,4999.8393478127555,0.14359269,4999.8393478127555,0.02082386461479192,100.0,500.0,99.99997711108864,1
4387.4326,0.009999998,1.0,1.0,4999.8053411024985,100,1.0,3.5044917e-18,4999.805,0.4,0.01,,0.034716414626548446,0.01,100,1.0,4999.8053411024985,0.18537107,4999.8053411024985,0.034716414626548446,100.0,500.0,100.0,1
4387.4526,0.009999998,1.0,1.0,4999.825325860476,100,1.0,3.5044917e-18,4999.825,0.4,0.01,,0.03181018572899193,0.01,100,1.0,4999.825325860476,0.17747359,4999.825325860476,0.03181018572899193,100.0,500.0,100.0,1
4387.426,0.009999998,1.0,1.0,4999.797985255687,100,1.0,3.5044917e-18,4999.798,0.4,0.01,,0.03849072151438172,0.01,100,1.0,4999.797985255687,0.19521499,4999.797985255687,0.03849072151438172,100.0,500.0,100.0,1
4387.423,0.009999998,1.0,1.0,4999.795258896646,100,1.0,3.5044917e-18,4999.7954,0.4,0.01,,0.04202279452464732,0.01,100,1.0,4999.795258896646,0.20397815,4999.795258896646,0.04202279452464732,100.0,500.0,100.0,1
4387.476,0.009999998,1.0,1.0,4999.848728575179,100,1.0,3.5044917e-18,4999.8486,0.4,0.01,,0.02368498969259899,0.01,100,1.0,4999.848728575179,0.15314303,4999.848728575179,0.02368498969259899,100.0,500.0,100.0,1
4387.492,0.010000002,0.9999967,1.0023944,4999.864191616954,100,0.99430245,1.2953541e-10,4999.8647,0.4,0.009943057,1.2953442e-06,0.020670936840098332,0.010023978,100,1.0000007,4999.864191616954,0.1429857,4999.864191616954,0.020670936840098332,99.99992847447743,500.0,99.99985885588754,1
4387.4385,0.010000003,0.99987656,1.0011501,4999.810074090567,100,0.9966772,6.554554e-11,4999.811,0.4,0.009968002,6.5528474e-07,0.042837380595254895,0.0100127375,100,1.0000002,4999.810074090567,0.20577602,4999.810074090567,0.042837380595254895,99.99997615814777,500.0,99.99991606635191,1
4353.285,0.010000002,0.9934038,1.2866347,4949.850244451381,100,0.46734983,4.2059582e-06,4976.331,0.4,0.0047045304,0.04150655,249984.90349839488,0.01295178,100,1.0351632,4949.850244451381,235.33833,4949.850244451381,249984.90349839488,96.60312834179643,495.01,96.00253426554222,1
4387.4756,0.009999998,1.0,1.0,4999.847721297484,100,1.0,3.5044917e-18,4999.848,0.4,0.01,,0.02438567161400142,0.01,100,1.0,4999.847721297484,0.15539353,4999.847721297484,0.02438567161400142,100.0,500.0,100.0,1
4387.466,0.01,1.0001514,1.0029824,4999.8381815073935,100,0.99862206,4.4419916e-11,4999.8384,0.4,0.009984709,4.4433946e-07,0.021684224771180666,0.010028305,100,1.0000002,4999.8381815073935,0.14646696,4999.8381815073935,0.021684224771180666,99.99997615814777,500.0,99.99996567292943,1
