AvgDiscRet,MaxNormIw,MaxVanillaIw,ESSRenyi,MinVanillaIw,J,VarRet,MinNormIw,EpsThisIter,renyi2,Bound,IterType,AvgVanillaIw,AvgNormIw,AvgEpLen,VarNormIw,ESSClassic,delta,VanillaAvgRet,VarDiscRet,VarVanillaIw,AvgRet,SamplesThisIter,VarJ,BatchSize
nan,nan,nan,nan,nan,nan,nan,nan,100,nan,nan,1,nan,nan,500.0,nan,nan,0.6,nan,nan,nan,nan,50000,nan,100
nan,nan,nan,nan,nan,nan,nan,nan,100,nan,nan,1,nan,nan,500.0,nan,nan,0.6,nan,nan,nan,nan,50000,nan,100
nan,nan,nan,nan,nan,nan,nan,nan,100,nan,nan,1,nan,nan,500.0,nan,nan,0.6,nan,nan,nan,nan,50000,nan,100
nan,nan,nan,nan,nan,nan,nan,nan,100,nan,nan,1,nan,nan,500.0,nan,nan,0.6,nan,nan,nan,nan,50000,nan,100
nan,nan,nan,nan,nan,nan,nan,nan,100,nan,nan,1,nan,nan,500.0,nan,nan,0.6,nan,nan,nan,nan,50000,nan,100
nan,nan,nan,nan,nan,nan,nan,nan,100,nan,nan,1,nan,nan,500.0,nan,nan,0.6,nan,nan,nan,nan,50000,nan,100
nan,nan,nan,nan,nan,nan,nan,nan,100,nan,nan,1,nan,nan,500.0,nan,nan,0.6,nan,nan,nan,nan,50000,nan,100
nan,nan,nan,nan,nan,nan,nan,nan,100,nan,nan,1,nan,nan,500.0,nan,nan,0.6,nan,nan,nan,nan,50000,nan,100
nan,nan,nan,nan,nan,nan,nan,nan,100,nan,nan,1,nan,nan,500.0,nan,nan,0.6,nan,nan,nan,nan,50000,nan,100
nan,nan,nan,nan,nan,nan,nan,nan,100,nan,nan,1,nan,nan,500.0,nan,nan,0.6,nan,nan,nan,nan,50000,nan,100
nan,nan,nan,nan,nan,nan,nan,nan,100,nan,nan,1,nan,nan,500.0,nan,nan,0.6,nan,nan,nan,nan,50000,nan,100
nan,nan,nan,nan,nan,nan,nan,nan,100,nan,nan,1,nan,nan,500.0,nan,nan,0.6,nan,nan,nan,nan,50000,nan,100
nan,nan,nan,nan,nan,nan,nan,nan,100,nan,nan,1,nan,nan,500.0,nan,nan,0.6,nan,nan,nan,nan,50000,nan,100
nan,nan,nan,nan,nan,nan,nan,nan,100,nan,nan,1,nan,nan,500.0,nan,nan,0.6,nan,nan,nan,nan,50000,nan,100
nan,nan,nan,nan,nan,nan,nan,nan,100,nan,nan,1,nan,nan,500.0,nan,nan,0.6,nan,nan,nan,nan,50000,nan,100
nan,nan,nan,nan,nan,nan,nan,nan,100,nan,nan,1,nan,nan,500.0,nan,nan,0.6,nan,nan,nan,nan,50000,nan,100
nan,nan,nan,nan,nan,nan,nan,nan,100,nan,nan,1,nan,nan,500.0,nan,nan,0.6,nan,nan,nan,nan,50000,nan,100
nan,nan,nan,nan,nan,nan,nan,nan,100,nan,nan,1,nan,nan,500.0,nan,nan,0.6,nan,nan,nan,nan,50000,nan,100
nan,nan,nan,nan,nan,nan,nan,nan,100,nan,nan,1,nan,nan,500.0,nan,nan,0.6,nan,nan,nan,nan,50000,nan,100
nan,nan,nan,nan,nan,nan,nan,nan,100,nan,nan,1,nan,nan,500.0,nan,nan,0.6,nan,nan,nan,nan,50000,nan,100
nan,nan,nan,nan,nan,nan,nan,nan,100,nan,nan,1,nan,nan,500.0,nan,nan,0.6,nan,nan,nan,nan,50000,nan,100
nan,nan,nan,nan,nan,nan,nan,nan,100,nan,nan,1,nan,nan,500.0,nan,nan,0.6,nan,nan,nan,nan,50000,nan,100
nan,nan,nan,nan,nan,nan,nan,nan,100,nan,nan,1,nan,nan,500.0,nan,nan,0.6,nan,nan,nan,nan,50000,nan,100
nan,nan,nan,nan,nan,nan,nan,nan,100,nan,nan,1,nan,nan,500.0,nan,nan,0.6,nan,nan,nan,nan,50000,nan,100
nan,nan,nan,nan,nan,nan,nan,nan,100,nan,nan,1,nan,nan,500.0,nan,nan,0.6,nan,nan,nan,nan,50000,nan,100
nan,nan,nan,nan,nan,nan,nan,nan,100,nan,nan,1,nan,nan,500.0,nan,nan,0.6,nan,nan,nan,nan,50000,nan,100
nan,nan,nan,nan,nan,nan,nan,nan,100,nan,nan,1,nan,nan,500.0,nan,nan,0.6,nan,nan,nan,nan,50000,nan,100
nan,nan,nan,nan,nan,nan,nan,nan,100,nan,nan,1,nan,nan,500.0,nan,nan,0.6,nan,nan,nan,nan,50000,nan,100
nan,nan,nan,nan,nan,nan,nan,nan,100,nan,nan,1,nan,nan,500.0,nan,nan,0.6,nan,nan,nan,nan,50000,nan,100
nan,nan,nan,nan,nan,nan,nan,nan,100,nan,nan,1,nan,nan,500.0,nan,nan,0.6,nan,nan,nan,nan,50000,nan,100
nan,nan,nan,nan,nan,nan,nan,nan,100,nan,nan,1,nan,nan,500.0,nan,nan,0.6,nan,nan,nan,nan,50000,nan,100
nan,nan,nan,nan,nan,nan,nan,nan,100,nan,nan,1,nan,nan,500.0,nan,nan,0.6,nan,nan,nan,nan,50000,nan,100
nan,nan,nan,nan,nan,nan,nan,nan,100,nan,nan,1,nan,nan,500.0,nan,nan,0.6,nan,nan,nan,nan,50000,nan,100
nan,nan,nan,nan,nan,nan,nan,nan,100,nan,nan,1,nan,nan,500.0,nan,nan,0.6,nan,nan,nan,nan,50000,nan,100
nan,nan,nan,nan,nan,nan,nan,nan,100,nan,nan,1,nan,nan,500.0,nan,nan,0.6,nan,nan,nan,nan,50000,nan,100
nan,nan,nan,nan,nan,nan,nan,nan,100,nan,nan,1,nan,nan,500.0,nan,nan,0.6,nan,nan,nan,nan,50000,nan,100
nan,nan,nan,nan,nan,nan,nan,nan,100,nan,nan,1,nan,nan,500.0,nan,nan,0.6,nan,nan,nan,nan,50000,nan,100
nan,nan,nan,nan,nan,nan,nan,nan,100,nan,nan,1,nan,nan,500.0,nan,nan,0.6,nan,nan,nan,nan,50000,nan,100
nan,nan,nan,nan,nan,nan,nan,nan,100,nan,nan,1,nan,nan,500.0,nan,nan,0.6,nan,nan,nan,nan,50000,nan,100
nan,nan,nan,nan,nan,nan,nan,nan,100,nan,nan,1,nan,nan,500.0,nan,nan,0.6,nan,nan,nan,nan,50000,nan,100
nan,nan,nan,nan,nan,nan,nan,nan,100,nan,nan,1,nan,nan,500.0,nan,nan,0.6,nan,nan,nan,nan,50000,nan,100
nan,nan,nan,nan,nan,nan,nan,nan,100,nan,nan,1,nan,nan,500.0,nan,nan,0.6,nan,nan,nan,nan,50000,nan,100
nan,nan,nan,nan,nan,nan,nan,nan,100,nan,nan,1,nan,nan,500.0,nan,nan,0.6,nan,nan,nan,nan,50000,nan,100
nan,nan,nan,nan,nan,nan,nan,nan,100,nan,nan,1,nan,nan,500.0,nan,nan,0.6,nan,nan,nan,nan,50000,nan,100
nan,nan,nan,nan,nan,nan,nan,nan,100,nan,nan,1,nan,nan,500.0,nan,nan,0.6,nan,nan,nan,nan,50000,nan,100
nan,nan,nan,nan,nan,nan,nan,nan,100,nan,nan,1,nan,nan,500.0,nan,nan,0.6,nan,nan,nan,nan,50000,nan,100
nan,nan,nan,nan,nan,nan,nan,nan,100,nan,nan,1,nan,nan,500.0,nan,nan,0.6,nan,nan,nan,nan,50000,nan,100
nan,nan,nan,nan,nan,nan,nan,nan,100,nan,nan,1,nan,nan,500.0,nan,nan,0.6,nan,nan,nan,nan,50000,nan,100
nan,nan,nan,nan,nan,nan,nan,nan,100,nan,nan,1,nan,nan,500.0,nan,nan,0.6,nan,nan,nan,nan,50000,nan,100
nan,nan,nan,nan,nan,nan,nan,nan,100,nan,nan,1,nan,nan,500.0,nan,nan,0.6,nan,nan,nan,nan,50000,nan,100
nan,nan,nan,nan,nan,nan,nan,nan,100,nan,nan,1,nan,nan,500.0,nan,nan,0.6,nan,nan,nan,nan,50000,nan,100
nan,nan,nan,nan,nan,nan,nan,nan,100,nan,nan,1,nan,nan,500.0,nan,nan,0.6,nan,nan,nan,nan,50000,nan,100
nan,nan,nan,nan,nan,nan,nan,nan,100,nan,nan,1,nan,nan,500.0,nan,nan,0.6,nan,nan,nan,nan,50000,nan,100
nan,nan,nan,nan,nan,nan,nan,nan,100,nan,nan,1,nan,nan,500.0,nan,nan,0.6,nan,nan,nan,nan,50000,nan,100
nan,nan,nan,nan,nan,nan,nan,nan,100,nan,nan,1,nan,nan,500.0,nan,nan,0.6,nan,nan,nan,nan,50000,nan,100
nan,nan,nan,nan,nan,nan,nan,nan,100,nan,nan,1,nan,nan,500.0,nan,nan,0.6,nan,nan,nan,nan,50000,nan,100
nan,nan,nan,nan,nan,nan,nan,nan,100,nan,nan,1,nan,nan,500.0,nan,nan,0.6,nan,nan,nan,nan,50000,nan,100
nan,nan,nan,nan,nan,nan,nan,nan,100,nan,nan,1,nan,nan,500.0,nan,nan,0.6,nan,nan,nan,nan,50000,nan,100
nan,nan,nan,nan,nan,nan,nan,nan,100,nan,nan,1,nan,nan,500.0,nan,nan,0.6,nan,nan,nan,nan,50000,nan,100
nan,nan,nan,nan,nan,nan,nan,nan,100,nan,nan,1,nan,nan,500.0,nan,nan,0.6,nan,nan,nan,nan,50000,nan,100
nan,nan,nan,nan,nan,nan,nan,nan,100,nan,nan,1,nan,nan,500.0,nan,nan,0.6,nan,nan,nan,nan,50000,nan,100
nan,nan,nan,nan,nan,nan,nan,nan,100,nan,nan,1,nan,nan,500.0,nan,nan,0.6,nan,nan,nan,nan,50000,nan,100
nan,nan,nan,nan,nan,nan,nan,nan,100,nan,nan,1,nan,nan,500.0,nan,nan,0.6,nan,nan,nan,nan,50000,nan,100
nan,nan,nan,nan,nan,nan,nan,nan,100,nan,nan,1,nan,nan,500.0,nan,nan,0.6,nan,nan,nan,nan,50000,nan,100
nan,nan,nan,nan,nan,nan,nan,nan,100,nan,nan,1,nan,nan,500.0,nan,nan,0.6,nan,nan,nan,nan,50000,nan,100
nan,nan,nan,nan,nan,nan,nan,nan,100,nan,nan,1,nan,nan,500.0,nan,nan,0.6,nan,nan,nan,nan,50000,nan,100
nan,nan,nan,nan,nan,nan,nan,nan,100,nan,nan,1,nan,nan,500.0,nan,nan,0.6,nan,nan,nan,nan,50000,nan,100
nan,nan,nan,nan,nan,nan,nan,nan,100,nan,nan,1,nan,nan,500.0,nan,nan,0.6,nan,nan,nan,nan,50000,nan,100
nan,nan,nan,nan,nan,nan,nan,nan,100,nan,nan,1,nan,nan,500.0,nan,nan,0.6,nan,nan,nan,nan,50000,nan,100
nan,nan,nan,nan,nan,nan,nan,nan,100,nan,nan,1,nan,nan,500.0,nan,nan,0.6,nan,nan,nan,nan,50000,nan,100
nan,nan,nan,nan,nan,nan,nan,nan,100,nan,nan,1,nan,nan,500.0,nan,nan,0.6,nan,nan,nan,nan,50000,nan,100
nan,nan,nan,nan,nan,nan,nan,nan,100,nan,nan,1,nan,nan,500.0,nan,nan,0.6,nan,nan,nan,nan,50000,nan,100
nan,nan,nan,nan,nan,nan,nan,nan,100,nan,nan,1,nan,nan,500.0,nan,nan,0.6,nan,nan,nan,nan,50000,nan,100
nan,nan,nan,nan,nan,nan,nan,nan,100,nan,nan,1,nan,nan,500.0,nan,nan,0.6,nan,nan,nan,nan,50000,nan,100
nan,nan,nan,nan,nan,nan,nan,nan,100,nan,nan,1,nan,nan,500.0,nan,nan,0.6,nan,nan,nan,nan,50000,nan,100
nan,nan,nan,nan,nan,nan,nan,nan,100,nan,nan,1,nan,nan,500.0,nan,nan,0.6,nan,nan,nan,nan,50000,nan,100
nan,nan,nan,nan,nan,nan,nan,nan,100,nan,nan,1,nan,nan,500.0,nan,nan,0.6,nan,nan,nan,nan,50000,nan,100
nan,nan,nan,nan,nan,nan,nan,nan,100,nan,nan,1,nan,nan,500.0,nan,nan,0.6,nan,nan,nan,nan,50000,nan,100
nan,nan,nan,nan,nan,nan,nan,nan,100,nan,nan,1,nan,nan,500.0,nan,nan,0.6,nan,nan,nan,nan,50000,nan,100
nan,nan,nan,nan,nan,nan,nan,nan,100,nan,nan,1,nan,nan,500.0,nan,nan,0.6,nan,nan,nan,nan,50000,nan,100
nan,nan,nan,nan,nan,nan,nan,nan,100,nan,nan,1,nan,nan,500.0,nan,nan,0.6,nan,nan,nan,nan,50000,nan,100
nan,nan,nan,nan,nan,nan,nan,nan,100,nan,nan,1,nan,nan,500.0,nan,nan,0.6,nan,nan,nan,nan,50000,nan,100
nan,nan,nan,nan,nan,nan,nan,nan,100,nan,nan,1,nan,nan,500.0,nan,nan,0.6,nan,nan,nan,nan,50000,nan,100
nan,nan,nan,nan,nan,nan,nan,nan,100,nan,nan,1,nan,nan,500.0,nan,nan,0.6,nan,nan,nan,nan,50000,nan,100
nan,nan,nan,nan,nan,nan,nan,nan,100,nan,nan,1,nan,nan,500.0,nan,nan,0.6,nan,nan,nan,nan,50000,nan,100
nan,nan,nan,nan,nan,nan,nan,nan,100,nan,nan,1,nan,nan,500.0,nan,nan,0.6,nan,nan,nan,nan,50000,nan,100
nan,nan,nan,nan,nan,nan,nan,nan,100,nan,nan,1,nan,nan,500.0,nan,nan,0.6,nan,nan,nan,nan,50000,nan,100
nan,nan,nan,nan,nan,nan,nan,nan,100,nan,nan,1,nan,nan,500.0,nan,nan,0.6,nan,nan,nan,nan,50000,nan,100
nan,nan,nan,nan,nan,nan,nan,nan,100,nan,nan,1,nan,nan,500.0,nan,nan,0.6,nan,nan,nan,nan,50000,nan,100
nan,nan,nan,nan,nan,nan,nan,nan,100,nan,nan,1,nan,nan,500.0,nan,nan,0.6,nan,nan,nan,nan,50000,nan,100
nan,nan,nan,nan,nan,nan,nan,nan,100,nan,nan,1,nan,nan,500.0,nan,nan,0.6,nan,nan,nan,nan,50000,nan,100
nan,nan,nan,nan,nan,nan,nan,nan,100,nan,nan,1,nan,nan,500.0,nan,nan,0.6,nan,nan,nan,nan,50000,nan,100
nan,nan,nan,nan,nan,nan,nan,nan,100,nan,nan,1,nan,nan,500.0,nan,nan,0.6,nan,nan,nan,nan,50000,nan,100
nan,nan,nan,nan,nan,nan,nan,nan,100,nan,nan,1,nan,nan,500.0,nan,nan,0.6,nan,nan,nan,nan,50000,nan,100
nan,nan,nan,nan,nan,nan,nan,nan,100,nan,nan,1,nan,nan,500.0,nan,nan,0.6,nan,nan,nan,nan,50000,nan,100
nan,nan,nan,nan,nan,nan,nan,nan,100,nan,nan,1,nan,nan,500.0,nan,nan,0.6,nan,nan,nan,nan,50000,nan,100
nan,nan,nan,nan,nan,nan,nan,nan,100,nan,nan,1,nan,nan,500.0,nan,nan,0.6,nan,nan,nan,nan,50000,nan,100
nan,nan,nan,nan,nan,nan,nan,nan,100,nan,nan,1,nan,nan,500.0,nan,nan,0.6,nan,nan,nan,nan,50000,nan,100
nan,nan,nan,nan,nan,nan,nan,nan,100,nan,nan,1,nan,nan,500.0,nan,nan,0.6,nan,nan,nan,nan,50000,nan,100
nan,nan,nan,nan,nan,nan,nan,nan,100,nan,nan,1,nan,nan,500.0,nan,nan,0.6,nan,nan,nan,nan,50000,nan,100
nan,nan,nan,nan,nan,nan,nan,nan,100,nan,nan,1,nan,nan,500.0,nan,nan,0.6,nan,nan,nan,nan,50000,nan,100
nan,nan,nan,nan,nan,nan,nan,nan,100,nan,nan,1,nan,nan,500.0,nan,nan,0.6,nan,nan,nan,nan,50000,nan,100
nan,nan,nan,nan,nan,nan,nan,nan,100,nan,nan,1,nan,nan,500.0,nan,nan,0.6,nan,nan,nan,nan,50000,nan,100
nan,nan,nan,nan,nan,nan,nan,nan,100,nan,nan,1,nan,nan,500.0,nan,nan,0.6,nan,nan,nan,nan,50000,nan,100
nan,nan,nan,nan,nan,nan,nan,nan,100,nan,nan,1,nan,nan,500.0,nan,nan,0.6,nan,nan,nan,nan,50000,nan,100
nan,nan,nan,nan,nan,nan,nan,nan,100,nan,nan,1,nan,nan,500.0,nan,nan,0.6,nan,nan,nan,nan,50000,nan,100
nan,nan,nan,nan,nan,nan,nan,nan,100,nan,nan,1,nan,nan,500.0,nan,nan,0.6,nan,nan,nan,nan,50000,nan,100
nan,nan,nan,nan,nan,nan,nan,nan,100,nan,nan,1,nan,nan,500.0,nan,nan,0.6,nan,nan,nan,nan,50000,nan,100
nan,nan,nan,nan,nan,nan,nan,nan,100,nan,nan,1,nan,nan,500.0,nan,nan,0.6,nan,nan,nan,nan,50000,nan,100
nan,nan,nan,nan,nan,nan,nan,nan,100,nan,nan,1,nan,nan,500.0,nan,nan,0.6,nan,nan,nan,nan,50000,nan,100
nan,nan,nan,nan,nan,nan,nan,nan,100,nan,nan,1,nan,nan,500.0,nan,nan,0.6,nan,nan,nan,nan,50000,nan,100
nan,nan,nan,nan,nan,nan,nan,nan,100,nan,nan,1,nan,nan,500.0,nan,nan,0.6,nan,nan,nan,nan,50000,nan,100
nan,nan,nan,nan,nan,nan,nan,nan,100,nan,nan,1,nan,nan,500.0,nan,nan,0.6,nan,nan,nan,nan,50000,nan,100
nan,nan,nan,nan,nan,nan,nan,nan,100,nan,nan,1,nan,nan,500.0,nan,nan,0.6,nan,nan,nan,nan,50000,nan,100
nan,nan,nan,nan,nan,nan,nan,nan,100,nan,nan,1,nan,nan,500.0,nan,nan,0.6,nan,nan,nan,nan,50000,nan,100
nan,nan,nan,nan,nan,nan,nan,nan,100,nan,nan,1,nan,nan,500.0,nan,nan,0.6,nan,nan,nan,nan,50000,nan,100
nan,nan,nan,nan,nan,nan,nan,nan,100,nan,nan,1,nan,nan,500.0,nan,nan,0.6,nan,nan,nan,nan,50000,nan,100
nan,nan,nan,nan,nan,nan,nan,nan,100,nan,nan,1,nan,nan,500.0,nan,nan,0.6,nan,nan,nan,nan,50000,nan,100
nan,nan,nan,nan,nan,nan,nan,nan,100,nan,nan,1,nan,nan,500.0,nan,nan,0.6,nan,nan,nan,nan,50000,nan,100
nan,nan,nan,nan,nan,nan,nan,nan,100,nan,nan,1,nan,nan,500.0,nan,nan,0.6,nan,nan,nan,nan,50000,nan,100
nan,nan,nan,nan,nan,nan,nan,nan,100,nan,nan,1,nan,nan,500.0,nan,nan,0.6,nan,nan,nan,nan,50000,nan,100
nan,nan,nan,nan,nan,nan,nan,nan,100,nan,nan,1,nan,nan,500.0,nan,nan,0.6,nan,nan,nan,nan,50000,nan,100
nan,nan,nan,nan,nan,nan,nan,nan,100,nan,nan,1,nan,nan,500.0,nan,nan,0.6,nan,nan,nan,nan,50000,nan,100
nan,nan,nan,nan,nan,nan,nan,nan,100,nan,nan,1,nan,nan,500.0,nan,nan,0.6,nan,nan,nan,nan,50000,nan,100
nan,nan,nan,nan,nan,nan,nan,nan,100,nan,nan,1,nan,nan,500.0,nan,nan,0.6,nan,nan,nan,nan,50000,nan,100
nan,nan,nan,nan,nan,nan,nan,nan,100,nan,nan,1,nan,nan,500.0,nan,nan,0.6,nan,nan,nan,nan,50000,nan,100
nan,nan,nan,nan,nan,nan,nan,nan,100,nan,nan,1,nan,nan,500.0,nan,nan,0.6,nan,nan,nan,nan,50000,nan,100
nan,nan,nan,nan,nan,nan,nan,nan,100,nan,nan,1,nan,nan,500.0,nan,nan,0.6,nan,nan,nan,nan,50000,nan,100
nan,nan,nan,nan,nan,nan,nan,nan,100,nan,nan,1,nan,nan,500.0,nan,nan,0.6,nan,nan,nan,nan,50000,nan,100
nan,nan,nan,nan,nan,nan,nan,nan,100,nan,nan,1,nan,nan,500.0,nan,nan,0.6,nan,nan,nan,nan,50000,nan,100
nan,nan,nan,nan,nan,nan,nan,nan,100,nan,nan,1,nan,nan,500.0,nan,nan,0.6,nan,nan,nan,nan,50000,nan,100
nan,nan,nan,nan,nan,nan,nan,nan,100,nan,nan,1,nan,nan,500.0,nan,nan,0.6,nan,nan,nan,nan,50000,nan,100
nan,nan,nan,nan,nan,nan,nan,nan,100,nan,nan,1,nan,nan,500.0,nan,nan,0.6,nan,nan,nan,nan,50000,nan,100
nan,nan,nan,nan,nan,nan,nan,nan,100,nan,nan,1,nan,nan,500.0,nan,nan,0.6,nan,nan,nan,nan,50000,nan,100
nan,nan,nan,nan,nan,nan,nan,nan,100,nan,nan,1,nan,nan,500.0,nan,nan,0.6,nan,nan,nan,nan,50000,nan,100
nan,nan,nan,nan,nan,nan,nan,nan,100,nan,nan,1,nan,nan,500.0,nan,nan,0.6,nan,nan,nan,nan,50000,nan,100
nan,nan,nan,nan,nan,nan,nan,nan,100,nan,nan,1,nan,nan,500.0,nan,nan,0.6,nan,nan,nan,nan,50000,nan,100
nan,nan,nan,nan,nan,nan,nan,nan,100,nan,nan,1,nan,nan,500.0,nan,nan,0.6,nan,nan,nan,nan,50000,nan,100
nan,nan,nan,nan,nan,nan,nan,nan,100,nan,nan,1,nan,nan,500.0,nan,nan,0.6,nan,nan,nan,nan,50000,nan,100
nan,nan,nan,nan,nan,nan,nan,nan,100,nan,nan,1,nan,nan,500.0,nan,nan,0.6,nan,nan,nan,nan,50000,nan,100
nan,nan,nan,nan,nan,nan,nan,nan,100,nan,nan,1,nan,nan,500.0,nan,nan,0.6,nan,nan,nan,nan,50000,nan,100
nan,nan,nan,nan,nan,nan,nan,nan,100,nan,nan,1,nan,nan,500.0,nan,nan,0.6,nan,nan,nan,nan,50000,nan,100
nan,nan,nan,nan,nan,nan,nan,nan,100,nan,nan,1,nan,nan,500.0,nan,nan,0.6,nan,nan,nan,nan,50000,nan,100
nan,nan,nan,nan,nan,nan,nan,nan,100,nan,nan,1,nan,nan,500.0,nan,nan,0.6,nan,nan,nan,nan,50000,nan,100
nan,nan,nan,nan,nan,nan,nan,nan,100,nan,nan,1,nan,nan,500.0,nan,nan,0.6,nan,nan,nan,nan,50000,nan,100
nan,nan,nan,nan,nan,nan,nan,nan,100,nan,nan,1,nan,nan,500.0,nan,nan,0.6,nan,nan,nan,nan,50000,nan,100
nan,nan,nan,nan,nan,nan,nan,nan,100,nan,nan,1,nan,nan,500.0,nan,nan,0.6,nan,nan,nan,nan,50000,nan,100
nan,nan,nan,nan,nan,nan,nan,nan,100,nan,nan,1,nan,nan,500.0,nan,nan,0.6,nan,nan,nan,nan,50000,nan,100
nan,nan,nan,nan,nan,nan,nan,nan,100,nan,nan,1,nan,nan,500.0,nan,nan,0.6,nan,nan,nan,nan,50000,nan,100
nan,nan,nan,nan,nan,nan,nan,nan,100,nan,nan,1,nan,nan,500.0,nan,nan,0.6,nan,nan,nan,nan,50000,nan,100
nan,nan,nan,nan,nan,nan,nan,nan,100,nan,nan,1,nan,nan,500.0,nan,nan,0.6,nan,nan,nan,nan,50000,nan,100
nan,nan,nan,nan,nan,nan,nan,nan,100,nan,nan,1,nan,nan,500.0,nan,nan,0.6,nan,nan,nan,nan,50000,nan,100
nan,nan,nan,nan,nan,nan,nan,nan,100,nan,nan,1,nan,nan,500.0,nan,nan,0.6,nan,nan,nan,nan,50000,nan,100
nan,nan,nan,nan,nan,nan,nan,nan,100,nan,nan,1,nan,nan,500.0,nan,nan,0.6,nan,nan,nan,nan,50000,nan,100
nan,nan,nan,nan,nan,nan,nan,nan,100,nan,nan,1,nan,nan,500.0,nan,nan,0.6,nan,nan,nan,nan,50000,nan,100
nan,nan,nan,nan,nan,nan,nan,nan,100,nan,nan,1,nan,nan,500.0,nan,nan,0.6,nan,nan,nan,nan,50000,nan,100
nan,nan,nan,nan,nan,nan,nan,nan,100,nan,nan,1,nan,nan,500.0,nan,nan,0.6,nan,nan,nan,nan,50000,nan,100
nan,nan,nan,nan,nan,nan,nan,nan,100,nan,nan,1,nan,nan,500.0,nan,nan,0.6,nan,nan,nan,nan,50000,nan,100
nan,nan,nan,nan,nan,nan,nan,nan,100,nan,nan,1,nan,nan,500.0,nan,nan,0.6,nan,nan,nan,nan,50000,nan,100
nan,nan,nan,nan,nan,nan,nan,nan,100,nan,nan,1,nan,nan,500.0,nan,nan,0.6,nan,nan,nan,nan,50000,nan,100
nan,nan,nan,nan,nan,nan,nan,nan,100,nan,nan,1,nan,nan,500.0,nan,nan,0.6,nan,nan,nan,nan,50000,nan,100
nan,nan,nan,nan,nan,nan,nan,nan,100,nan,nan,1,nan,nan,500.0,nan,nan,0.6,nan,nan,nan,nan,50000,nan,100
nan,nan,nan,nan,nan,nan,nan,nan,100,nan,nan,1,nan,nan,500.0,nan,nan,0.6,nan,nan,nan,nan,50000,nan,100
nan,nan,nan,nan,nan,nan,nan,nan,100,nan,nan,1,nan,nan,500.0,nan,nan,0.6,nan,nan,nan,nan,50000,nan,100
nan,nan,nan,nan,nan,nan,nan,nan,100,nan,nan,1,nan,nan,500.0,nan,nan,0.6,nan,nan,nan,nan,50000,nan,100
nan,nan,nan,nan,nan,nan,nan,nan,100,nan,nan,1,nan,nan,500.0,nan,nan,0.6,nan,nan,nan,nan,50000,nan,100
nan,nan,nan,nan,nan,nan,nan,nan,100,nan,nan,1,nan,nan,500.0,nan,nan,0.6,nan,nan,nan,nan,50000,nan,100
nan,nan,nan,nan,nan,nan,nan,nan,100,nan,nan,1,nan,nan,500.0,nan,nan,0.6,nan,nan,nan,nan,50000,nan,100
