MinVanillaIw,AvgDiscRet,VarNormIw,eRenyi2,VanillaAvgRet,VarDiscRet,MaxVanillaIw,ESSClassic,AvgEpLen,MaxNormIw,VarJ,ESSRenyi,J,VarRet,AvgNormIw,BatchSize,AvgVanillaIw,Bound,VarVanillaIw,AvgRet,MinNormIw
1.7348917e-38,-2.374784067963112,0.010000003,1.0000008,-2.374784067963112,141.46338806791226,15207570.0,1.0,500.0,1.0,6.061089e-06,99.99991655356695,30.058868,141.46338806791226,0.01,100,152075.7,25.875738,2312700700000.0,-2.374784067963112,1e-45
0.0064203376,-15.787506703429246,0.008573022,4.3160973,-15.787506703429246,329.85075004177946,682.7377,1.1645117589345901,500.0,0.92660236,20.412731,23.169079375909792,17.295198,329.85075004177946,0.01,100,7.368184,6.6658583,4654.3047,-15.787506703429246,8.713595e-06
0.08812335,-3.2942056343239363,0.009603408,2.4062726,-3.2942056343239363,359.0567395317979,4764.784,1.0408674099813116,500.0,0.9801678,11.838175,41.55805037711148,54.087467,359.0567395317979,0.009999999,100,48.611923,45.55636,226939.92,-3.2942056343239363,1.8127928e-05
1.5408379e-13,-8.161342481646194,0.009997144,1.0000131,-8.161342481646194,395.18859710011253,12337.959,1.0002830642098308,500.0,0.9998585,0.09582167,99.99868871500985,61.340595,395.18859710011253,0.010000002,100,123.39705,53.41482,1522248.6,-8.161342481646194,1.2486829e-17
0.0005982812,1.0567003980829868,0.0099984985,1.0000013,1.0567003980829868,386.1209840040468,1792297.2,1.0001488368769131,500.0,0.9999256,0.033562377,99.99986886995345,37.81829,386.1209840040468,0.01,100,17924.307,31.630222,32123255000.0,1.0567003980829868,3.3378209e-10
0.026758209,0.5927267576683648,0.008950807,3.9644785,0.5927267576683648,406.5532368198573,1385.9187,1.115909666239137,500.0,0.94660324,18.770569,25.223998612479935,41.05891,406.5532368198573,0.009999999,100,14.640966,31.348213,19186.762,0.5927267576683648,1.8276258e-05
0.0036284926,4.016300023257752,0.008962755,5.7354264,4.016300023257752,420.77661324686983,1239.1967,1.11443863028907,500.0,0.9472298,27.750055,17.435495214066506,60.397564,420.77661324686983,0.010000002,100,13.082323,47.640827,15339.504,4.016300023257752,2.7735844e-06
0.000805535,13.453931724968204,0.008508488,5.151315,13.453931724968204,509.7556359004761,934.0286,1.173240519674191,500.0,0.9230535,26.085827,19.412518139484337,57.877377,509.7556359004761,0.010000002,100,10.1189,46.28976,8712.0205,13.453931724968204,7.9606974e-07
9.3325245e-05,14.381171630359823,0.008574807,4.74209,14.381171630359823,658.8017045331792,842.62396,1.1642719156561487,500.0,0.926631,27.97077,21.087747227619747,73.41017,658.8017045331792,0.01,100,9.093414,59.409725,7090.524,14.381171630359823,1.02629485e-07
0.011379437,26.0736727258583,0.009214662,3.015319,26.0736727258583,839.4726051018082,1636.5581,1.0843026328104297,500.0,0.9603244,16.875801,33.1639857628172,73.53342,839.4726051018082,0.009999998,100,17.041721,62.532707,26761.244,26.0736727258583,6.6773987e-06
0.009328085,31.726216043930958,0.00502872,3.7878075,31.726216043930958,967.3931727113393,291.6537,1.969111625147966,500.0,0.7066477,18.805693,26.400497104086707,61.02628,967.3931727113393,0.010000003,100,4.127286,49.030724,856.61646,31.726216043930958,2.2601016e-05
2.5767693e-05,40.24833864542946,0.009991684,1.0000033,40.24833864542946,561.9697715184755,128739.695,1.0008240220291214,500.0,0.99958825,0.08490591,99.99966621510339,74.08068,561.9697715184755,0.01,100,1287.9272,67.60492,165737730.0,40.24833864542946,2.0007103e-10
0.0014028731,43.854709017762595,0.0073815063,4.9782963,43.854709017762595,785.826541971861,510.38855,1.3499483601807634,500.0,0.8603083,35.09441,20.08719336444627,78.64995,785.826541971861,0.010000002,100,5.932624,63.12513,2597.9966,43.854709017762595,2.3646755e-06
,51.190743511929824,0.010000002,1.0000019,51.190743511929824,521.8620790419834,4642499.0,1.0,500.0,1.0,2.4320991e-08,99.99980926550052,83.25134,521.8620790419834,0.01,100,46424.99,76.24473,215528000000.0,51.190743511929824,
1.5875212e-05,20.441912458938877,0.008195198,3.2950943,20.441912458938877,2033.9796177924468,752.1199,1.2175455864674465,500.0,0.90606916,21.032578,30.34814556532059,71.292786,2033.9796177924468,0.01,100,8.30091,58.66159,5646.91,20.441912458938877,1.9124665e-08
