AvgNormIw,J,AvgRet,AvgDiscRet,MinVanillaIw,ESSClassic,VarVanillaIw,ESSRenyi,BatchSize,MinNormIw,VanillaAvgRet,MaxNormIw,AvgVanillaIw,Bound,VarDiscRet,AvgEpLen,VarNormIw,VarJ,MaxVanillaIw,eRenyi2,VarRet
0.01,4955.028,4917.00540504116,4917.00540504116,0.17940181,93.51446938407916,0.06733892,94.37061790049819,100,0.0018298272,4917.00540504116,0.015790584,0.98043036,4521.848,354319.0179154121,491.74,7.0053948e-06,391.59576,1.5481567,1.0596519,354319.0179154121
0.01,4999.7993,4999.799066771194,4999.799066771194,0.9980563,99.99997329596727,2.0696353e-07,99.99998807907247,100,0.009980995,4999.799066771194,0.010007076,0.99995667,4578.989,0.06875864045503247,500.0,2.0698023e-11,0.260697,1.0006642,1.0000001,0.06875864045503247
0.01,4999.792,4999.79173287626,4999.79173287626,0.99849325,99.99995803440837,3.9587076e-07,99.99996423722592,100,0.009985869,4999.79173287626,0.010017059,0.99990624,4578.9814,0.0446654049201224,500.0,3.9594838e-11,0.21022864,1.001612,1.0000004,0.0446654049201224
0.01,4999.8105,4999.810210089504,4999.810210089504,0.9979354,99.99996567070353,3.7836168e-07,99.99996423722592,100,0.009978491,4999.810210089504,0.010014998,1.0000865,4579.0,0.04784187721368289,500.0,3.782986e-11,0.21746525,1.0015864,1.0000004,0.04784187721368289
0.01,4997.0664,4995.146124926366,4995.146124926366,0.5829402,99.46155840496867,0.005416766,99.62364752411375,100,0.0058569596,4995.146124926366,0.010719769,0.9952949,4575.462,2140.751359281622,499.55,5.468101e-07,27.077713,1.0669332,1.0037777,2140.751359281622
0.009999999,4995.4043,4980.868905514713,4980.868905514713,0.23342116,98.48958687820436,0.015820144,98.2619968347124,100,0.0023097938,4980.868905514713,0.011605371,1.0105715,4570.8887,35728.99590009268,498.12,1.5490889e-06,43.781143,1.1728057,1.0176874,35728.99590009268
0.01,4999.831,4999.8305722433715,4999.8305722433715,0.99960405,99.99998092650185,1.43415955e-08,100.0,100,0.009996048,4999.8305722433715,0.01000221,0.9999992,4579.0205,0.030576295099242836,500.0,1.434134e-12,0.17397435,1.0002202,1.0,0.030576295099242836
0.010000002,4999.7603,4999.759138982645,4999.759138982645,0.98995024,99.99943920900162,5.6144454e-06,99.99977350286287,100,0.009900083,4999.759138982645,0.010034402,0.9999414,4578.949,0.13366349989961726,500.0,5.615092e-10,0.36138326,1.0033814,1.0000023,0.13366349989961726
0.009999998,4999.8228,4999.822535347764,4999.822535347764,1.0,100.0,,100.0,100,0.01,4999.822535347764,0.01,1.0,4579.012,0.03289415199929135,500.0,3.5044917e-18,0.18044737,1.0,1.0,0.03289415199929135
0.010000002,4999.802,4999.8015353941,4999.8015353941,0.99776006,99.9998970020118,8.599225e-07,99.99995231630692,100,0.009977721,4999.8015353941,0.010020354,0.99998796,4578.991,0.037314323037541126,500.0,8.599392e-11,0.19207783,1.0020233,1.0000005,0.037314323037541126
0.009999998,4999.807,4999.807066403678,4999.807066403678,1.0,100.0,,100.0,100,0.01,4999.807066403678,0.01,1.0,4578.9966,0.052996924404732824,500.0,3.5044917e-18,0.22905238,1.0,1.0,0.052996924404732824
0.01,4999.7915,4999.790937778817,4999.790937778817,0.9977678,99.99991225688612,8.1101865e-07,99.99992847447743,100,0.009978262,4999.790937778817,0.010021162,0.99994147,4578.981,0.042571870685969966,500.0,8.1111645e-11,0.20520043,1.0020576,1.0000007,0.042571870685969966
0.01,4999.7656,4999.764632065324,4999.764632065324,0.99617606,99.99985502167435,1.4776269e-06,99.99989271175451,100,0.009963134,4999.764632065324,0.010019981,0.99986213,4578.955,0.0598210382193778,500.0,1.4780262e-10,0.24310029,1.00186,1.0000011,0.0598210382193778
0.010000002,4999.8037,4999.802873563366,4999.802873563366,0.9998646,99.9999961852915,1.4007546e-09,100.0,100,0.009998675,4999.802873563366,0.010000671,0.999997,4578.993,0.04693442447761525,500.0,1.4008665e-13,0.21555965,1.0000641,1.0,0.04693442447761525
0.009999998,4999.765,4999.764946405508,4999.764946405508,1.0,100.0,,100.0,100,0.01,4999.764946405508,0.01,1.0,4578.9546,0.04482972076719549,500.0,3.5044917e-18,0.21067518,1.0,1.0,0.04482972076719549
0.01,4999.8,4999.799400122145,4999.799400122145,0.9994326,100.00000762946307,2.5466493e-08,100.0,100,0.009994416,4999.799400122145,0.010003142,0.99999106,4578.9893,0.042159601326498104,500.0,2.5467035e-12,0.20425068,1.0003053,1.0,0.042159601326498104
0.01,4999.8267,4999.8258825702105,4999.8258825702105,0.9956296,99.9998779454155,1.1848509e-06,99.99994039539075,100,0.0099550225,4999.8258825702105,0.010019777,1.0001279,4579.016,0.05087617201833702,500.0,1.184549e-10,0.22382848,1.002106,1.0000006,0.05087617201833702
0.01,4996.951,4989.91661539944,4989.91661539944,0.29000667,98.71423193963643,0.013119211,99.08886899695266,100,0.0029042303,4989.91661539944,0.0112851905,0.9985664,4574.2104,9821.647309324879,499.02,1.315691e-06,28.844984,1.1269011,1.0091951,9821.647309324879
0.010000002,4999.842,4999.841087196387,4999.841087196387,0.9994007,99.99999237045282,4.0304755e-08,100.0,100,0.009994207,4999.841087196387,0.010004842,0.9999799,4579.0312,0.024150344709296712,500.0,4.030942e-12,0.15461095,1.0004641,1.0,0.024150344709296712
0.009999998,4999.8174,4999.817074614397,4999.817074614397,1.0,100.0,,100.0,100,0.01,4999.817074614397,0.01,1.0,4579.007,0.03520650873962516,500.0,3.5044917e-18,0.18668757,1.0,1.0,0.03520650873962516
0.01,4999.8423,4999.842000770064,4999.842000770064,0.99659,99.9998970020511,8.3010025e-07,99.99992847447743,100,0.009966017,4999.842000770064,0.010015735,0.9999883,4579.0317,0.03191850874994194,500.0,8.301188e-11,0.17766804,1.0015619,1.0000007,0.03191850874994194
0.01,4999.808,4999.807732743799,4999.807732743799,0.9991528,99.99999237075549,1.4918315e-07,99.99998807907247,100,0.009991332,4999.807732743799,0.010016823,1.0000196,4578.9976,0.041939503686999585,500.0,1.491771e-11,0.20372176,1.001702,1.0000001,0.041939503686999585
0.009999998,4999.81,4999.809849115292,4999.809849115292,1.0,100.0,,100.0,100,0.01,4999.809849115292,0.01,1.0,4578.9995,0.03098489614659874,500.0,3.5044917e-18,0.17512374,1.0,1.0,0.03098489614659874
0.010000002,4999.8228,4999.821633563588,4999.821633563588,0.9949929,99.99990463103583,8.4965166e-07,99.99996423722592,100,0.009950096,4999.821633563588,0.010017538,0.9999832,4579.012,0.029302515563566674,500.0,8.4968664e-11,0.17020226,1.001737,1.0000004,0.029302515563566674
0.01,4999.8467,4999.846115486918,4999.846115486918,0.99680996,99.99986650431684,1.3971511e-06,99.99991655356695,100,0.0099667115,4999.846115486918,0.010038378,1.0001392,4579.036,0.026147340044558667,500.0,1.3967658e-10,0.16079311,1.0039775,1.0000008,0.026147340044558667
0.009999998,4999.8193,4999.819665666177,4999.819665666177,1.0,100.0,,100.0,100,0.01,4999.819665666177,0.01,1.0,4579.009,0.03456466815283045,500.0,3.5044917e-18,0.184998,1.0,1.0,0.03456466815283045
0.009999998,4999.83,4999.829809265139,4999.829809265139,1.0,100.0,,100.0,100,0.01,4999.829809265139,0.01,1.0,4579.0195,0.035259035800336624,500.0,3.5044917e-18,0.18682562,1.0,1.0,0.035259035800336624
0.01,4998.6064,4997.014192017094,4997.014192017094,0.425736,99.23785194969899,0.0075720404,99.73033862820091,100,0.00430919,4997.014192017094,0.010660569,0.98797226,4577.2275,783.8001309848341,499.73,7.7575305e-07,12.073803,1.0532347,1.0027039,783.8001309848341
0.01,4999.837,4999.836356040843,4999.836356040843,0.9993667,99.99999237041789,4.196533e-08,100.0,100,0.009993914,4999.836356040843,0.010003311,0.9999754,4579.0264,0.043206444415304246,500.0,4.196815e-12,0.20678566,1.0003064,1.0,0.043206444415304246
0.009999998,4999.8066,4999.806902453454,4999.806902453454,1.0,100.0,,100.0,100,0.01,4999.806902453454,0.01,1.0,4578.996,0.0415979786342101,500.0,3.5044917e-18,0.20291518,1.0,1.0,0.0415979786342101
0.009999998,4999.797,4999.796430695368,4999.796430695368,1.0,100.0,,100.0,100,0.01,4999.796430695368,0.01,1.0,4578.9863,0.04457359793550145,500.0,3.5044917e-18,0.21006888,1.0,1.0,0.04457359793550145
0.01,4999.8184,4999.818000158981,4999.818000158981,0.99782175,99.9999198937952,7.992732e-07,99.99992847447743,100,0.00997792,4999.818000158981,0.01002693,1.0000298,4579.008,0.029300374912147487,500.0,7.9922714e-11,0.17022374,1.0027229,1.0000007,0.029300374912147487
0.01,4999.8027,4999.802242516832,4999.802242516832,0.9995778,99.99998855588561,8.778675e-09,100.0,100,0.009995799,4999.802242516832,0.010001884,0.9999979,4578.992,0.03617462507135802,500.0,8.779474e-13,0.18924902,1.0001863,1.0,0.03617462507135802
0.009999998,4999.7993,4999.79965176249,4999.79965176249,1.0,100.0,,100.0,100,0.01,4999.79965176249,0.01,1.0,4578.989,0.035703988388154397,500.0,3.5044917e-18,0.1880132,1.0,1.0,0.035703988388154397
0.010000002,4999.825,4999.825083788861,4999.825083788861,0.99784285,99.9998893919215,8.715156e-07,99.99995231630692,100,0.0099768005,4999.825083788861,0.010033721,1.0001632,4579.0146,0.02547182194517172,500.0,8.712314e-11,0.15879077,1.0035359,1.0000005,0.02547182194517172
0.009999998,4999.8184,4999.8185838681065,4999.8185838681065,1.0,100.0,,100.0,100,0.01,4999.8185838681065,0.01,1.0,4579.008,0.03300898905235383,500.0,3.5044917e-18,0.18075743,1.0,1.0,0.03300898905235383
0.01,4999.7744,4999.7741163137425,4999.7741163137425,0.99422294,99.99984358639011,1.5934698e-06,99.99990463265931,100,0.009942941,4999.7741163137425,0.0100251455,0.99992836,4578.964,0.055380080485521795,500.0,1.5937028e-10,0.23383342,1.0024427,1.000001,0.055380080485521795
0.010000002,4999.7935,4999.793050619623,4999.793050619623,0.998349,99.99995040955177,3.5213387e-07,99.99997615814777,100,0.00998337,4999.793050619623,0.010011103,1.000012,4578.983,0.05115310188792544,500.0,3.5212e-11,0.22490506,1.0011224,1.0000002,0.05115310188792544
0.009999998,4999.8257,4999.825372375833,4999.825372375833,1.0,100.0,,100.0,100,0.01,4999.825372375833,0.01,1.0,4579.015,0.030965484716881497,500.0,3.5044917e-18,0.1750886,1.0,1.0,0.030965484716881497
0.009999999,4999.81,4999.809690300568,4999.809690300568,0.9993922,100.00001907388925,4.3186382e-08,100.0,100,0.0099941315,4999.809690300568,0.010003386,0.999979,4578.9995,0.039421657914602844,500.0,4.3187593e-12,0.1975418,1.0003176,1.0,0.039421657914602844
0.01,4999.7637,4999.763019125238,4999.763019125238,0.9998399,99.99999237077004,1.626868e-08,100.0,100,0.009998184,4999.763019125238,0.010006,1.0000215,4578.953,0.053902426702900436,500.0,1.6268897e-12,0.23103276,1.0006216,1.0,0.053902426702900436
0.01,4999.8447,4999.8442277925815,4999.8442277925815,0.9998777,99.99998855595109,1.7630564e-09,100.0,100,0.009998741,4999.8442277925815,0.010000836,1.0000037,4579.034,0.030390912198052754,500.0,1.762978e-13,0.1734681,1.0000873,1.0,0.030390912198052754
0.01,4999.8037,4999.803221116495,4999.803221116495,0.9948121,99.99984743760007,1.3928496e-06,99.99990463265931,100,0.00994647,4999.803221116495,0.010023199,1.0001659,4578.993,0.05285646964158033,500.0,1.392391e-10,0.22830704,1.0024862,1.000001,0.05285646964158033
0.009999998,4999.798,4999.797685579583,4999.797685579583,1.0,100.0,,100.0,100,0.01,4999.797685579583,0.01,1.0,4578.9873,0.02996645969211294,500.0,3.5044917e-18,0.17224213,1.0,1.0,0.02996645969211294
0.010000002,4999.8022,4999.801579867416,4999.801579867416,0.9984972,99.99997329763787,6.558674e-08,100.0,100,0.00998478,4999.801579867416,0.0100032715,1.0000192,4578.9917,0.04403704773783486,500.0,6.5583394e-12,0.20869888,1.0003464,1.0,0.04403704773783486
0.01,4999.807,4999.806599913079,4999.806599913079,0.99973255,100.0,2.7865046e-09,100.0,100,0.009997398,4999.806599913079,0.010000583,0.9999927,4578.9966,0.038504592289342374,500.0,2.7862798e-13,0.19523339,1.000051,1.0,0.038504592289342374
0.01,4999.8047,4999.803848000377,4999.803848000377,0.9990089,100.00000381462782,7.7378616e-08,100.0,100,0.009989907,4999.803848000377,0.010005863,1.0000182,4578.994,0.0326616697043702,500.0,7.737265e-12,0.17984267,1.0006046,1.0,0.0326616697043702
0.010000002,4999.806,4999.8051131611755,4999.8051131611755,0.99788153,99.9999160723076,6.583931e-07,99.99996423722592,100,0.009979339,4999.8051131611755,0.0100334585,0.9999475,4578.9956,0.0359017674103484,500.0,6.584623e-11,0.1884651,1.0032932,1.0000004,0.0359017674103484
0.010000002,4999.784,4999.784076408256,4999.784076408256,0.9964579,99.9998245192165,1.4125314e-06,99.99992847447743,100,0.009964859,4999.784076408256,0.010032804,0.99997187,4578.9736,0.04710292834177304,500.0,1.4126082e-10,0.21571043,1.0032521,1.0000007,0.04710292834177304
0.009999998,4999.808,4999.808482812869,4999.808482812869,1.0,100.0,,100.0,100,0.01,4999.808482812869,0.01,1.0,4578.9976,0.050005018478537444,500.0,3.5044917e-18,0.22248006,1.0,1.0,0.050005018478537444
0.009999998,4999.8145,4999.814083178581,4999.814083178581,1.0,100.0,,100.0,100,0.01,4999.814083178581,0.01,1.0,4579.004,0.037297456994642424,500.0,3.5044917e-18,0.19216605,1.0,1.0,0.037297456994642424
0.009999998,4999.788,4999.788025092941,4999.788025092941,1.0,100.0,,100.0,100,0.01,4999.788025092941,0.01,1.0,4578.9775,0.04436062608893506,500.0,3.5044917e-18,0.20956108,1.0,1.0,0.04436062608893506
0.009999998,4999.869,4999.869066175149,4999.869066175149,1.0,100.0,,100.0,100,0.01,4999.869066175149,0.01,1.0,4579.0586,0.02117118610673552,500.0,3.5044917e-18,0.14476052,1.0,1.0,0.02117118610673552
0.009999998,4999.7866,4999.786671660491,4999.786671660491,1.0,100.0,,100.0,100,0.01,4999.786671660491,0.01,1.0,4578.976,0.0678977453527773,500.0,3.5044917e-18,0.2592684,1.0,1.0,0.0678977453527773
0.010000002,4999.7896,4999.788547941812,4999.788547941812,0.9903996,99.99960332030062,3.8082505e-06,99.99966621510339,100,0.009902807,4999.788547941812,0.010041168,1.00012,4578.9785,0.04455066508743606,500.0,3.8073478e-10,0.20915835,1.0042374,1.0000033,0.04455066508743606
0.009999998,4999.846,4999.846064572097,4999.846064572097,1.0,100.0,,100.0,100,0.01,4999.846064572097,0.01,1.0,4579.0356,0.034903066591212686,500.0,3.5044917e-18,0.18587995,1.0,1.0,0.034903066591212686
0.010000002,4999.8076,4999.807025377328,4999.807025377328,0.9988579,99.99995804154766,3.060071e-07,99.99996423722592,100,0.009987816,4999.807025377328,0.010012532,1.0000764,4578.997,0.03596392561778693,500.0,3.059622e-11,0.18863939,1.0013297,1.0000004,0.03596392561778693
0.01,4999.819,4999.818354656064,4999.818354656064,0.9999403,100.0000038147064,6.5004885e-10,100.0,100,0.009999426,4999.818354656064,0.010000774,0.9999976,4579.0083,0.046629901714821544,500.0,6.499944e-14,0.21484523,1.000075,1.0,0.046629901714821544
0.010000002,4999.81,4999.809504176564,4999.809504176564,0.9977265,99.99995803685778,3.8175244e-07,99.99997615814777,100,0.009977618,4999.809504176564,0.010015389,0.9999646,4578.9995,0.035468447646656354,500.0,3.8178318e-11,0.18728773,1.0015035,1.0000002,0.035468447646656354
0.01,4999.8486,4999.848110118401,4999.848110118401,0.99583596,99.99980546565415,1.8378278e-06,99.99991655356695,100,0.009957596,4999.848110118401,0.010034243,1.0000768,4579.038,0.02260619311039977,500.0,1.8375425e-10,0.14949384,1.0035013,1.0000008,0.02260619311039977
0.01,4999.807,4999.806197458764,4999.806197458764,0.9989888,100.00001144414342,6.5066345e-08,100.0,100,0.009989932,4999.806197458764,0.010004069,0.9999956,4578.9966,0.04383081955742553,500.0,6.5067344e-12,0.20828876,1.0004025,1.0,0.04383081955742553
0.009999998,4999.8105,4999.810383318361,4999.810383318361,1.0,100.0,,100.0,100,0.01,4999.810383318361,0.01,1.0,4579.0,0.030981296307672185,500.0,3.5044917e-18,0.17512944,1.0,1.0,0.030981296307672185
0.009999998,4999.815,4999.814976779346,4999.814976779346,1.0,100.0,,100.0,100,0.01,4999.814976779346,0.01,1.0,4579.0044,0.04629761575386414,500.0,3.5044917e-18,0.21409255,1.0,1.0,0.04629761575386414
0.01,4999.796,4999.795582180613,4999.795582180613,0.9964529,99.99980927239422,1.8906698e-06,99.99988079085256,100,0.009964164,4999.795582180613,0.010036207,1.0000366,4578.9854,0.050848622741241564,500.0,1.8905473e-10,0.22406466,1.0036575,1.0000012,0.050848622741241564
0.01,4999.8184,4999.817690296175,4999.817690296175,0.99726796,99.9999122636472,7.647013e-07,99.99995231630692,100,0.009972495,4999.817690296175,0.010029242,1.0000186,4579.008,0.04569693400656752,500.0,7.6468006e-11,0.21256381,1.0029428,1.0000005,0.04569693400656752
0.010000002,4999.764,4999.763942997945,4999.763942997945,0.99988234,99.99998855587688,8.898029e-10,100.0,100,0.009998851,4999.763942997945,0.010000517,0.9999972,4578.9536,0.06217457806416739,500.0,8.9001784e-14,0.24811308,1.0000489,1.0,0.06217457806416739
0.01,4999.8066,4999.8059559711055,4999.8059559711055,0.9998206,99.9999923705605,2.4791338e-09,100.0,100,0.009998266,4999.8059559711055,0.010001279,0.99999404,4578.996,0.04326333830488143,500.0,2.4793123e-13,0.20697069,1.000122,1.0,0.04326333830488143
0.01,4999.792,4999.791535583518,4999.791535583518,0.99678046,99.99992369847239,7.799561e-07,99.99995231630692,100,0.0099688005,4999.791535583518,0.010018928,0.99990004,4578.9814,0.04346452627953326,500.0,7.801112e-11,0.20725892,1.0017927,1.0000005,0.04346452627953326
0.009999998,4999.7812,4999.781373809716,4999.781373809716,1.0,100.0,,100.0,100,0.01,4999.781373809716,0.01,1.0,4578.9707,0.0524128657850512,500.0,3.5044917e-18,0.22778602,1.0,1.0,0.0524128657850512
0.009999998,4999.8354,4999.83542337156,4999.83542337156,1.0,100.0,,100.0,100,0.01,4999.83542337156,0.01,1.0,4579.025,0.0294801742911358,500.0,3.5044917e-18,0.17083225,1.0,1.0,0.0294801742911358
0.009999998,4999.8237,4999.823740528951,4999.823740528951,1.0,100.0,,100.0,100,0.01,4999.823740528951,0.01,1.0,4579.013,0.03201224434580913,500.0,3.5044917e-18,0.17805144,1.0,1.0,0.03201224434580913
0.009999998,4999.8203,4999.820341215065,4999.820341215065,1.0,100.0,,100.0,100,0.01,4999.820341215065,0.01,1.0,4579.01,0.027252266827449943,500.0,3.5044917e-18,0.16425939,1.0,1.0,0.027252266827449943
0.01,4999.816,4999.815411657576,4999.815411657576,0.9961637,99.99989319962741,1.1403644e-06,99.9997377402508,100,0.009960605,4999.815411657576,0.010017218,1.0001036,4579.005,0.04087159473047252,500.0,1.1401344e-10,0.20091094,1.0018256,1.0000026,0.04087159473047252
0.01,4999.8594,4999.858664203652,4999.858664203652,0.9985454,99.99997711210148,1.9166151e-07,99.99998807907247,100,0.009985331,4999.858664203652,0.010006441,1.0000123,4579.049,0.028319547503720684,500.0,1.9165709e-11,0.1673631,1.0006564,1.0000001,0.028319547503720684
0.009999998,4999.8633,4999.863375104142,4999.863375104142,1.0,100.0,,100.0,100,0.01,4999.863375104142,0.01,1.0,4579.0527,0.03268265846706453,500.0,3.5044917e-18,0.17987561,1.0,1.0,0.03268265846706453
0.009999998,4999.8286,4999.828394720459,4999.828394720459,1.0,100.0,,100.0,100,0.01,4999.828394720459,0.01,1.0,4579.018,0.030543318761173742,500.0,3.5044917e-18,0.17389786,1.0,1.0,0.030543318761173742
0.01,4999.797,4999.796133622048,4999.796133622048,0.99309045,99.99972910332887,2.7679766e-06,99.99989271175451,100,0.009932874,4999.796133622048,0.010022108,0.9998017,4578.9863,0.06044765722000275,500.0,2.7690697e-10,0.24394074,1.0020121,1.0000011,0.06044765722000275
0.009999999,4999.8027,4999.802204361694,4999.802204361694,0.9931869,99.99987029145339,1.439102e-06,99.99995231630692,100,0.009932555,4999.802204361694,0.010017984,0.99993086,4578.992,0.05505700437522039,500.0,1.4393003e-10,0.23315826,1.0017291,1.0000005,0.05505700437522039
0.010000002,4999.7866,4999.785761499948,4999.785761499948,0.9984031,99.99994278307965,2.3372421e-07,99.99979734461846,100,0.009983418,4999.785761499948,0.010006793,1.0000614,4578.9756,0.052101351425230556,500.0,2.336934e-11,0.22701617,1.0007408,1.000002,0.052101351425230556
0.010000002,4999.7886,4999.78792295019,4999.78792295019,0.9916338,99.9996833258659,3.116909e-06,99.99989271175451,100,0.009918061,4999.78792295019,0.0100182425,0.99982625,4578.978,0.05859596352375829,500.0,3.1179836e-10,0.23998953,1.0016502,1.0000011,0.05859596352375829
