VarNormIw,VanillaAvgRet,Bound,AvgNormIw,VarVanillaIw,MaxVanillaIw,BatchSize,VarDiscRet,AvgDiscRet,VarRet,MinNormIw,ESSRenyi,ESSClassic,AvgEpLen,VarJ,AvgVanillaIw,J,AvgRet,MaxNormIw,MinVanillaIw,eRenyi2
1.67023e-05,-3841.387544058667,-11.227751,0.009999998,0.13454054,1.3518475,100,43315.206643251324,-1.8189894035458565e-14,43315.206643251324,0.0013405283,89.16111930121795,85.81093764851707,200.0,208.78728,0.89750826,10.703325,-1.8189894035458565e-14,0.01506223,0.12031351,1.1215651
4.892961e-05,-3860.9373322543765,-19.968819,0.01,0.17124644,1.2768325,100,51854.73787247293,-9.458744898438454e-13,51854.73787247293,0.0048824833,nan,67.36714209869876,200.0,261.88498,0.59159553,6.786668,-9.458744898438454e-13,0.021582862,0.28884554,nan
0.0032053918,-3870.2112166090806,104.27046,0.010000002,1.2174614e-15,2.4795793e-07,100,52848.741675648474,4.865796654485166e-13,52848.741675648474,2.3547503e-10,nan,3.0549860137854203,200.0,206.23024,6.1629284e-09,234.37074,4.865796654485166e-13,0.40233785,1.4512157e-16,nan
0.00074074086,-3835.7703075785503,32.860214,0.01,124.85527,34.212837,100,39323.45140047944,3.3651303965598344e-13,39323.45140047944,,4.132489234236869,11.999999625088392,200.0,414.33408,4.1055403,90.140854,3.3651303965598344e-13,0.083333336,,24.19849
3.5044917e-18,-3825.578505747057,-18.981758,0.009999998,,1.0,100,45361.73272960132,-2.5465851649641993e-13,45361.73272960132,0.01,100.0,100.0,200.0,211.91534,1.0,2.3841858e-07,-2.5465851649641993e-13,0.01,1.0,1.0
3.5044917e-18,-3813.4490989420697,-17.942347,0.009999998,,1.0,100,45697.615610244095,-2.773958840407431e-13,45697.615610244095,0.01,100.0,100.0,200.0,212.69847,1.0,,-2.773958840407431e-13,0.01,1.0,1.0
3.5044917e-18,-3867.4969586692955,-22.512844,0.009999998,,1.0,100,56151.38251221894,2.955857780762017e-13,56151.38251221894,0.01,100.0,100.0,200.0,235.77504,1.0,-2.3841858e-06,2.955857780762017e-13,0.01,1.0,1.0
3.5044917e-18,-3808.7949073080804,-17.564003,0.009999998,,1.0,100,41118.44711734089,-1.4551915228366852e-13,41118.44711734089,0.01,100.0,100.0,200.0,201.7604,1.0,-1.9073486e-06,-1.4551915228366852e-13,0.01,1.0,1.0
3.5044917e-18,-3858.4090730611083,-21.745487,0.009999998,,1.0,100,46763.26113580998,2.2282620193436741e-13,46763.26113580998,0.01,100.0,100.0,200.0,215.16418,1.0,-1.0728836e-06,2.2282620193436741e-13,0.01,1.0,1.0
3.5044917e-18,-3849.8345772693447,-21.026592,0.009999998,,1.0,100,50733.186128705136,-1.1095835361629724e-12,50733.186128705136,0.01,100.0,100.0,200.0,224.11127,1.0,4.7683716e-07,-1.1095835361629724e-12,0.01,1.0,1.0
3.5044917e-18,-3794.2659379800175,-16.347542,0.009999998,,1.0,100,40052.89706540978,1.6825651982799172e-13,40052.89706540978,0.01,100.0,100.0,200.0,199.12901,1.0,9.536743e-07,1.6825651982799172e-13,0.01,1.0,1.0
3.5044917e-18,-3858.496755516521,-21.74464,0.009999998,,1.0,100,49187.26784397534,-1.0595613275654614e-12,49187.26784397534,0.01,100.0,100.0,200.0,220.67032,1.0,9.536743e-07,-1.0595613275654614e-12,0.01,1.0,1.0
3.5044917e-18,-3833.132021170824,-19.563007,0.009999998,,1.0,100,48816.96198086136,-7.73070496506989e-13,48816.96198086136,0.01,100.0,100.0,200.0,219.8381,1.0,,-7.73070496506989e-13,0.01,1.0,1.0
3.5044917e-18,-3863.283475699182,-22.157099,0.009999998,,1.0,100,51613.25744629289,-5.093170329928399e-13,51613.25744629289,0.01,100.0,100.0,200.0,226.04672,1.0,-2.3841858e-06,-5.093170329928399e-13,0.01,1.0,1.0
3.5044917e-18,-3835.188082698706,-19.770124,0.009999998,,1.0,100,44474.38599444843,-9.549694368615746e-14,44474.38599444843,0.01,100.0,100.0,200.0,209.83241,1.0,1.3709068e-06,-9.549694368615746e-14,0.01,1.0,1.0
3.5044917e-18,-3848.8251794061453,-20.939205,0.009999998,,1.0,100,47934.07345456884,-5.95719029661268e-13,47934.07345456884,0.01,100.0,100.0,200.0,217.84108,1.0,2.3841858e-06,-5.95719029661268e-13,0.01,1.0,1.0
3.5044917e-18,-3846.6950523690507,-20.759691,0.009999998,,1.0,100,52656.069936504806,-4.3655745685100554e-13,52656.069936504806,0.01,100.0,100.0,200.0,228.31888,1.0,1.5497208e-06,-4.3655745685100554e-13,0.01,1.0,1.0
3.5044917e-18,-3824.0625639817717,-18.824,0.009999998,,1.0,100,34733.69128797098,2.0463630789890886e-13,34733.69128797098,0.01,100.0,100.0,200.0,185.43558,1.0,-4.7683716e-07,2.0463630789890886e-13,0.01,1.0,1.0
3.5044917e-18,-3831.657688651864,-19.431234,0.009999998,,1.0,100,43051.28025704149,-7.73070496506989e-13,43051.28025704149,0.01,100.0,100.0,200.0,206.44797,1.0,4.7683716e-07,-7.73070496506989e-13,0.01,1.0,1.0
3.5044917e-18,-3841.082845119269,-20.288174,0.009999998,,1.0,100,46224.76347262389,-4.911271389573813e-13,46224.76347262389,0.01,100.0,100.0,200.0,213.92175,1.0,1.66893e-06,-4.911271389573813e-13,0.01,1.0,1.0
3.5044917e-18,-3802.674740847175,-17.051125,0.009999998,,1.0,100,39768.41380793853,-6.048139766789973e-13,39768.41380793853,0.01,100.0,100.0,200.0,198.4206,1.0,-2.861023e-06,-6.048139766789973e-13,0.01,1.0,1.0
3.5044917e-18,-3872.5518370784034,-22.938446,0.009999998,,1.0,100,52463.94150704594,-3.6834535421803596e-13,52463.94150704594,0.01,100.0,100.0,200.0,227.90195,1.0,2.3841858e-07,-3.6834535421803596e-13,0.01,1.0,1.0
3.5044917e-18,-3837.385825020693,-19.978714,0.009999998,,1.0,100,48144.46494257128,9.094947017729283e-14,48144.46494257128,0.01,100.0,100.0,200.0,218.31862,1.0,-1.9073486e-06,9.094947017729283e-14,0.01,1.0,1.0
3.5044917e-18,-3870.5728492535286,-22.712591,0.009999998,,1.0,100,54372.8594219156,1.0459189070388675e-13,54372.8594219156,0.01,100.0,100.0,200.0,232.01106,1.0,-1.9073486e-06,1.0459189070388675e-13,0.01,1.0,1.0
3.5044917e-18,-3806.674800949695,-17.379446,0.009999998,,1.0,100,47966.11252792267,5.093170329928399e-13,47966.11252792267,0.01,100.0,100.0,200.0,217.91386,1.0,,5.093170329928399e-13,0.01,1.0,1.0
3.5044917e-18,-3838.296603942219,-20.05415,0.009999998,,1.0,100,46905.52499199528,-2.2737367544323207e-14,46905.52499199528,0.01,100.0,100.0,200.0,215.49124,1.0,2.1457672e-06,-2.2737367544323207e-14,0.01,1.0,1.0
3.5044917e-18,-3801.543727633839,-16.95776,0.009999998,,1.0,100,40925.45292174182,3.092281986027956e-13,40925.45292174182,0.01,100.0,100.0,200.0,201.28635,1.0,,3.092281986027956e-13,0.01,1.0,1.0
3.5044917e-18,-3817.7158116499545,-18.315609,0.009999998,,1.0,100,38839.070030409384,-2.319211489520967e-13,38839.070030409384,0.01,100.0,100.0,200.0,196.08844,1.0,-4.7683716e-07,-2.319211489520967e-13,0.01,1.0,1.0
3.5044917e-18,-3792.713035267827,-16.19553,0.009999998,,1.0,100,41051.66426940674,-6.866684998385608e-13,41051.66426940674,0.01,100.0,100.0,200.0,201.5965,1.0,2.861023e-06,-6.866684998385608e-13,0.01,1.0,1.0
3.5044917e-18,-3835.63776860021,-19.776665,0.009999998,,1.0,100,48467.73899890371,3.501554601825774e-13,48467.73899890371,0.01,100.0,100.0,200.0,219.05035,1.0,-1.4305115e-06,3.501554601825774e-13,0.01,1.0,1.0
3.5044917e-18,-3835.4067174023057,-19.80838,0.009999998,,1.0,100,41316.37407998777,-1.9099388737231492e-13,41316.37407998777,0.01,100.0,100.0,200.0,202.24542,1.0,-2.861023e-06,-1.9099388737231492e-13,0.01,1.0,1.0
3.5044917e-18,-3813.005741710369,-17.920494,0.009999998,,1.0,100,41663.90213930934,-8.640199666842818e-14,41663.90213930934,0.01,100.0,100.0,200.0,203.09421,1.0,9.536743e-07,-8.640199666842818e-14,0.01,1.0,1.0
3.5044917e-18,-3836.5490731602767,-19.903599,0.009999998,,1.0,100,54222.82051663874,3.774403012357652e-13,54222.82051663874,0.01,100.0,100.0,200.0,231.69072,1.0,8.34465e-07,3.774403012357652e-13,0.01,1.0,1.0
3.5044917e-18,-3818.936832516433,-18.424442,0.009999998,,1.0,100,37028.75386955123,1.9099388737231492e-13,37028.75386955123,0.01,100.0,100.0,200.0,191.464,1.0,-7.1525574e-07,1.9099388737231492e-13,0.01,1.0,1.0
3.5044917e-18,-3843.6141616174696,-20.443487,0.009999998,,1.0,100,54955.415218533315,8.640199666842818e-14,54955.415218533315,0.01,100.0,100.0,200.0,233.25064,1.0,-1.66893e-06,8.640199666842818e-14,0.01,1.0,1.0
3.5044917e-18,-3825.5046603814826,-18.978523,0.009999998,,1.0,100,52548.40400045124,5.95719029661268e-13,52548.40400045124,0.01,100.0,100.0,200.0,228.08533,1.0,2.1457672e-06,5.95719029661268e-13,0.01,1.0,1.0
3.5044917e-18,-3868.901543095477,-22.630959,0.009999998,,1.0,100,47905.037310826876,-1.1368683772161603e-13,47905.037310826876,0.01,100.0,100.0,200.0,217.77507,1.0,,-1.1368683772161603e-13,0.01,1.0,1.0
3.5044917e-18,-3864.0363425669216,-22.22129,0.009999998,,1.0,100,49100.08369986283,6.275513442233204e-13,49100.08369986283,0.01,100.0,100.0,200.0,220.47467,1.0,2.3841858e-06,6.275513442233204e-13,0.01,1.0,1.0
3.5044917e-18,-3824.1455072096737,-18.862576,0.009999998,,1.0,100,43845.37891968355,6.002665031701327e-13,43845.37891968355,0.01,100.0,100.0,200.0,208.34329,1.0,2.3841858e-06,6.002665031701327e-13,0.01,1.0,1.0
3.5044917e-18,-3871.265691267607,-22.816725,0.009999998,,1.0,100,41875.71129511692,-1.8189894035458566e-13,41875.71129511692,0.01,100.0,100.0,200.0,203.60982,1.0,,-1.8189894035458566e-13,0.01,1.0,1.0
3.5044917e-18,-3853.9951110259985,-21.37677,0.009999998,,1.0,100,49229.18356152016,-2.1373125491663812e-13,49229.18356152016,0.01,100.0,100.0,200.0,220.76434,1.0,-3.33786e-06,-2.1373125491663812e-13,0.01,1.0,1.0
3.5044917e-18,-3851.941870166037,-21.177105,0.009999998,,1.0,100,44725.92578353859,1.5006662579253317e-13,44725.92578353859,0.01,100.0,100.0,200.0,210.42497,1.0,-9.536743e-07,1.5006662579253317e-13,0.01,1.0,1.0
3.5044917e-18,-3852.104556089331,-21.166294,0.009999998,,1.0,100,52372.50812028026,5.820766091346741e-13,52372.50812028026,0.01,100.0,100.0,200.0,227.70328,1.0,-4.7683716e-06,5.820766091346741e-13,0.01,1.0,1.0
3.5044917e-18,-3830.960879442957,-19.43666,0.009999998,,1.0,100,44860.18017255191,2.0008883439004421e-13,44860.18017255191,0.01,100.0,100.0,200.0,210.74054,1.0,-9.536743e-07,2.0008883439004421e-13,0.01,1.0,1.0
3.5044917e-18,-3829.928545187118,-19.351149,0.009999998,,1.0,100,47154.54895469857,-1.9554136088117957e-13,47154.54895469857,0.01,100.0,100.0,200.0,216.06248,1.0,1.4305115e-06,-1.9554136088117957e-13,0.01,1.0,1.0
3.5044917e-18,-3881.483880564342,-23.689907,0.009999998,,1.0,100,46841.42411328576,,46841.42411328576,0.01,100.0,100.0,200.0,215.34393,1.0,1.9073486e-06,,0.01,1.0,1.0
3.5044917e-18,-3881.799260530883,-23.687222,0.009999998,,1.0,100,51648.55471063325,-4.911271389573813e-13,51648.55471063325,0.01,100.0,100.0,200.0,226.12401,1.0,7.1525574e-07,-4.911271389573813e-13,0.01,1.0,1.0
3.5044917e-18,-3831.007062904163,-19.42423,0.009999998,,1.0,100,44657.474234427544,3.5925040720030667e-13,44657.474234427544,0.01,100.0,100.0,200.0,210.26389,1.0,-2.3841858e-06,3.5925040720030667e-13,0.01,1.0,1.0
3.5044917e-18,-3848.9877469866315,-20.942125,0.009999998,,1.0,100,47008.244413294626,2.9103830456733704e-13,47008.244413294626,0.01,100.0,100.0,200.0,215.72705,1.0,-1.9073486e-06,2.9103830456733704e-13,0.01,1.0,1.0
3.5044917e-18,-3845.51422407469,-20.660961,0.009999998,,1.0,100,42870.702665102755,5.0022208597511053e-14,42870.702665102755,0.01,100.0,100.0,200.0,206.01456,1.0,-2.3841858e-06,5.0022208597511053e-14,0.01,1.0,1.0
3.5044917e-18,-3856.902434965351,-21.596699,0.009999998,,1.0,100,48660.07827572456,-5.911715561524034e-14,48660.07827572456,0.01,100.0,100.0,200.0,219.48457,1.0,4.7683716e-07,-5.911715561524034e-14,0.01,1.0,1.0
3.5044917e-18,-3863.7421529266726,-22.189308,0.009999998,,1.0,100,53776.280041515056,4.4565240386873483e-13,53776.280041515056,0.01,100.0,100.0,200.0,230.73473,1.0,-4.7683716e-06,4.4565240386873483e-13,0.01,1.0,1.0
3.5044917e-18,-3868.71986857894,-22.599016,0.009999998,,1.0,100,48957.125296678976,1.7280399333685637e-13,48957.125296678976,0.01,100.0,100.0,200.0,220.15347,1.0,,1.7280399333685637e-13,0.01,1.0,1.0
3.5044917e-18,-3838.7032542192596,-20.089767,0.009999998,,1.0,100,48132.53252532422,-5.95719029661268e-13,48132.53252532422,0.01,100.0,100.0,200.0,218.29155,1.0,-1.4305115e-06,-5.95719029661268e-13,0.01,1.0,1.0
3.5044917e-18,-3835.845922490482,-19.849258,0.009999998,,1.0,100,47408.57419624138,3.137756721116602e-13,47408.57419624138,0.01,100.0,100.0,200.0,216.64369,1.0,1.0728836e-06,3.137756721116602e-13,0.01,1.0,1.0
3.5044917e-18,-3834.7736736536767,-19.757927,0.009999998,,1.0,100,51811.86768906932,-7.73070496506989e-14,51811.86768906932,0.01,100.0,100.0,200.0,226.48123,1.0,-4.7683716e-06,-7.73070496506989e-14,0.01,1.0,1.0
3.5044917e-18,-3854.399553036446,-21.391188,0.009999998,,1.0,100,48164.22022211515,-8.640199666842818e-14,48164.22022211515,0.01,100.0,100.0,200.0,218.3634,1.0,-2.2649765e-06,-8.640199666842818e-14,0.01,1.0,1.0
3.5044917e-18,-3850.6437633849173,-21.094658,0.009999998,,1.0,100,43294.8027817787,-3.137756721116602e-13,43294.8027817787,0.01,100.0,100.0,200.0,207.03104,1.0,7.1525574e-07,-3.137756721116602e-13,0.01,1.0,1.0
3.5044917e-18,-3814.9692917614743,-18.079836,0.009999998,,1.0,100,39406.413062582076,-4.2746250983327625e-13,39406.413062582076,0.01,100.0,100.0,200.0,197.51544,1.0,-1.4305115e-06,-4.2746250983327625e-13,0.01,1.0,1.0
3.5044917e-18,-3837.2082827405793,-19.963219,0.009999998,,1.0,100,44781.51292633898,-3.6834535421803596e-13,44781.51292633898,0.01,100.0,100.0,200.0,210.5557,1.0,-1.5497208e-06,-3.6834535421803596e-13,0.01,1.0,1.0
3.5044917e-18,-3823.6292431860998,-18.816383,0.009999998,,1.0,100,46125.76998380208,9.549694368615746e-14,46125.76998380208,0.01,100.0,100.0,200.0,213.69255,1.0,-1.7881393e-06,9.549694368615746e-14,0.01,1.0,1.0
3.5044917e-18,-3830.88624672785,-19.431719,0.009999998,,1.0,100,52611.91636724361,-1.7280399333685637e-13,52611.91636724361,0.01,100.0,100.0,200.0,228.22313,1.0,3.5762787e-06,-1.7280399333685637e-13,0.01,1.0,1.0
3.5044917e-18,-3804.700329559805,-17.219929,0.009999998,,1.0,100,37151.0052121607,4.411049303598702e-13,37151.0052121607,0.01,100.0,100.0,200.0,191.7798,1.0,1.9073486e-06,4.411049303598702e-13,0.01,1.0,1.0
3.5044917e-18,-3848.056844952545,-20.868803,0.009999998,,1.0,100,51756.27560917654,-2.2737367544323206e-13,51756.27560917654,0.01,100.0,100.0,200.0,226.35968,1.0,-1.9073486e-06,-2.2737367544323206e-13,0.01,1.0,1.0
3.5044917e-18,-3865.2336487943144,-22.32262,0.009999998,,1.0,100,52796.979926138825,1.546140993013978e-13,52796.979926138825,0.01,100.0,100.0,200.0,228.62418,1.0,1.9073486e-06,1.546140993013978e-13,0.01,1.0,1.0
3.5044917e-18,-3847.7105990144646,-20.826187,0.009999998,,1.0,100,47394.682360847284,2.091837814077735e-13,47394.682360847284,0.01,100.0,100.0,200.0,216.61195,1.0,1.1920929e-06,2.091837814077735e-13,0.01,1.0,1.0
3.5044917e-18,-3828.211752196057,-19.180641,0.009999998,,1.0,100,48824.75561747523,2.1827872842550277e-13,48824.75561747523,0.01,100.0,100.0,200.0,219.85565,1.0,1.9073486e-06,2.1827872842550277e-13,0.01,1.0,1.0
3.5044917e-18,-3842.7474880339605,-20.428783,0.009999998,,1.0,100,43655.60353464074,3.7289282772690056e-13,43655.60353464074,0.01,100.0,100.0,200.0,207.8919,1.0,-1.9073486e-06,3.7289282772690056e-13,0.01,1.0,1.0
3.5044917e-18,-3850.1334538757205,-21.051514,0.009999998,,1.0,100,50735.85641682184,-3.137756721116602e-13,50735.85641682184,0.01,100.0,100.0,200.0,224.11714,1.0,-2.1457672e-06,-3.137756721116602e-13,0.01,1.0,1.0
3.5044917e-18,-3833.0339264484974,-19.600254,0.009999998,,1.0,100,42283.20337292193,6.048139766789973e-13,42283.20337292193,0.01,100.0,100.0,200.0,204.59807,1.0,1.9073486e-06,6.048139766789973e-13,0.01,1.0,1.0
3.5044917e-18,-3865.3091220267625,-22.328959,0.009999998,,1.0,100,44518.89156277503,6.366462912410498e-14,44518.89156277503,0.01,100.0,100.0,200.0,209.93738,1.0,-4.7683716e-07,6.366462912410498e-14,0.01,1.0,1.0
3.5044917e-18,-3885.1176000582427,-23.995987,0.009999998,,1.0,100,50559.39394525014,-3.774403012357652e-13,50559.39394525014,0.01,100.0,100.0,200.0,223.72707,1.0,9.536743e-07,-3.774403012357652e-13,0.01,1.0,1.0
3.5044917e-18,-3838.3110339422647,-20.056765,0.009999998,,1.0,100,50966.87119792002,-1.6825651982799172e-13,50966.87119792002,0.01,100.0,100.0,200.0,224.62682,1.0,-3.8146973e-06,-1.6825651982799172e-13,0.01,1.0,1.0
3.5044917e-18,-3832.218678246801,-19.542198,0.009999998,,1.0,100,42494.80032064429,3.137756721116602e-13,42494.80032064429,0.01,100.0,100.0,200.0,205.10938,1.0,9.536743e-07,3.137756721116602e-13,0.01,1.0,1.0
3.5044917e-18,-3857.961625772269,-21.707386,0.009999998,,1.0,100,38362.05731018288,2.773958840407431e-13,38362.05731018288,0.01,100.0,100.0,200.0,194.88057,1.0,1.7881393e-06,2.773958840407431e-13,0.01,1.0,1.0
3.5044917e-18,-3859.90125408895,-21.873745,0.009999998,,1.0,100,46000.169900744484,-9.777068044058978e-13,46000.169900744484,0.01,100.0,100.0,200.0,213.40143,1.0,9.536743e-07,-9.777068044058978e-13,0.01,1.0,1.0
3.5044917e-18,-3844.631215623464,-20.58142,0.009999998,,1.0,100,45793.678140743665,-4.956746124662459e-13,45793.678140743665,0.01,100.0,100.0,200.0,212.9219,1.0,1.9073486e-06,-4.956746124662459e-13,0.01,1.0,1.0
3.5044917e-18,-3818.0916711418067,-18.354889,0.009999998,,1.0,100,37894.973780573855,-8.594724931754171e-13,37894.973780573855,0.01,100.0,100.0,200.0,193.69054,1.0,-1.4305115e-06,-8.594724931754171e-13,0.01,1.0,1.0
3.5044917e-18,-3855.8086458973244,-21.507956,0.009999998,,1.0,100,45545.56959623591,-3.1832314562052486e-13,45545.56959623591,0.01,100.0,100.0,200.0,212.34433,1.0,1.4305115e-06,-3.1832314562052486e-13,0.01,1.0,1.0
3.5044917e-18,-3831.7428836643267,-19.50343,0.009999998,,1.0,100,48705.1829958708,9.549694368615746e-14,48705.1829958708,0.01,100.0,100.0,200.0,219.58627,1.0,9.536743e-07,9.549694368615746e-14,0.01,1.0,1.0
3.5044917e-18,-3846.0484908274784,-20.707958,0.009999998,,1.0,100,44842.50852694444,4.092726157978177e-14,44842.50852694444,0.01,100.0,100.0,200.0,210.69904,1.0,9.536743e-07,4.092726157978177e-14,0.01,1.0,1.0
3.5044917e-18,-3832.5060520226443,-19.564405,0.009999998,,1.0,100,50670.744130979205,4.1382008930668236e-13,50670.744130979205,0.01,100.0,100.0,200.0,223.9733,1.0,4.7683716e-07,4.1382008930668236e-13,0.01,1.0,1.0
3.5044917e-18,-3805.4138823801077,-17.23651,0.009999998,,1.0,100,40779.14622307252,3.501554601825774e-13,40779.14622307252,0.01,100.0,100.0,200.0,200.92624,1.0,1.1920929e-06,3.501554601825774e-13,0.01,1.0,1.0
3.5044917e-18,-3829.505104480404,-19.315346,0.009999998,,1.0,100,40040.25553809553,3.0013325158506633e-13,40040.25553809553,0.01,100.0,100.0,200.0,199.0976,1.0,2.6226044e-06,3.0013325158506633e-13,0.01,1.0,1.0
