ESSRenyi,AvgNormIw,VarRet,AvgDiscRet,AvgRet,IterType,MaxVanillaIw,MinNormIw,MinVanillaIw,VarVanillaIw,BatchSize,EpsThisIter,VanillaAvgRet,eRenyi2,Bound,VarJ,MaxNormIw,AvgEpLen,J,VarNormIw,Delta,VarDiscRet,AvgVanillaIw,ESSClassic
53.402286977528036,0.01,133464.22046860948,-1425.449484050223,-1425.449484050223,1,3.3700933,2.0076493e-06,0.00022831753,1.0712682,100,100,-1425.449484050223,1.872579,-1521.1729,149.9203,0.029634016,500.0,-1186.0344,8.2831466e-05,0.4,133464.22046860948,1.1372381,54.944107958905946
81.29974802587641,0.01,68042.78491082857,-1224.0618502008977,-1224.0618502008977,1,1.8571672,0.00045386606,0.03843889,0.23483324,100,100,-1224.0618502008977,1.2300161,-1418.7195,102.02301,0.021928446,500.0,-1149.4156,3.2739594e-05,0.4,68042.78491082857,0.84692144,75.521746760913
98.89027641176916,0.01,11444.889812943531,-1135.0682872029556,-1135.0682872029556,1,1.1932424,0.0050099134,0.49762443,0.012748715,100,100,-1135.0682872029556,1.0112218,-1372.4198,85.26201,0.012013159,500.0,-1131.8955,1.2921814e-06,0.4,11444.889812943531,0.9932795,98.73689864402662
98.2619047535378,0.009999999,4223.666778923592,-1133.705938796633,-1133.705938796633,1,1.2256196,0.005518431,0.5483552,0.021397062,100,100,-1133.705938796633,1.0176884,-1306.7401,65.91656,0.012334152,500.0,-1130.4065,2.1670119e-06,0.4,4223.666778923592,0.9936796,97.89972185596419
98.18942138339898,0.01,15369.699519514379,-1140.6351590696345,-1140.6351590696345,1,1.4451725,0.005297027,0.53682405,0.01630184,100,100,-1140.6351590696345,1.0184397,-1377.223,84.25388,0.014260013,500.0,-1134.9302,1.5872196e-06,0.4,15369.699519514379,1.0134441,98.4529656001899
97.37803003014577,0.009999999,14326.441389975103,-1149.1200628812664,-1149.1200628812664,1,1.2910016,0.0026210258,0.25773042,0.036333766,100,100,-1149.1200628812664,1.0269257,-1385.8749,53.08869,0.013129022,500.0,-1139.4338,3.7576951e-06,0.4,14326.441389975103,0.9833189,96.41332885043161
94.19618178275924,0.01,8557.163078805208,-1129.6000815554228,-1129.6000815554228,1,2.2118266,0.004724197,0.4772829,0.08068822,100,100,-1129.6000815554228,1.0616142,-1330.0704,162.64317,0.021892894,500.0,-1119.7493,7.905228e-06,0.4,8557.163078805208,1.0102943,92.74186075546116
97.66009949711255,0.009999999,9782.845626366345,-1149.1255910860202,-1149.1255910860202,1,1.3094194,0.004572831,0.45322847,0.030459642,100,100,-1149.1255910860202,1.0239596,-1388.3464,48.812706,0.013211336,500.0,-1141.6708,3.100707e-06,0.4,9782.845626366345,0.9911332,97.02173784910532
98.31319766048425,0.01,5824.996726473844,-1144.8666742646506,-1144.8666742646506,1,1.1820986,0.0038405368,0.37815243,0.020141995,100,100,-1144.8666742646506,1.0171574,-1371.5455,32.180344,0.012005459,500.0,-1139.5916,2.0775556e-06,0.4,5824.996726473844,0.98463434,97.98465850118862
99.82891791773018,0.01,333.34220475395244,-1133.5734196527853,-1133.5734196527853,1,1.1953468,0.0091040125,0.9156492,0.0021025883,100,100,-1133.5734196527853,1.0017138,-1284.7999,19.797792,0.0118849585,500.0,-1133.3219,2.0785565e-07,0.4,333.34220475395244,1.0057644,99.79465038767053
98.85913653015203,0.01,1240.5188854865035,-1131.3991296031177,-1131.3991296031177,1,1.422698,0.008430576,0.8379267,0.010642817,100,100,-1131.3991296031177,1.0115403,-1285.8846,47.851765,0.014314096,500.0,-1129.737,1.0773555e-06,0.4,1240.5188854865035,0.99391395,98.94467525060693
