BatchSize,MinVanillaIw,Bound,VarVanillaIw,AvgEpLen,ESSClassic,AvgRet,AvgNormIw,VarDiscRet,MaxNormIw,eRenyi2,ESSRenyi,MinNormIw,AvgDiscRet,J,VarNormIw,MaxVanillaIw,AvgVanillaIw,VarRet,VarJ
100,0.0006707349,295.82742,1.4403816,77.72,48.58403566474446,767.6510452428844,0.009999999,48060.716549030214,0.047425423,2.1079605,47.439219935876864,5.7782563e-06,480.2043922670448,648.5841,0.00010689795,5.505101,1.1607912,278879.6132693077,215.91711
100,,488.0901,163.13257,112.08,1.019198362405773,1111.74563183025,0.01,28530.0074235811,0.9905017,318.8303,0.3136464840016651,,630.147068666151,865.9671,0.0098097315,127.73121,1.2895607,272252.7180721225,0.0007737086
100,,865.9465,,200.0,inf,1999.8830453681946,0.01,0.001536457135394931,1.0,920379100000000.0,1.0865088352787488e-13,,865.9794256683089,866.018,0.0100000035,1.0042938e-29,1.0042938e-31,0.015686461735619897,
100,0.3562308,720.53345,0.172816,153.39,86.19889049582275,1524.71782726394,0.010000002,4140.412048164359,0.021488456,1.1522844,86.78413194535686,0.0034460986,774.6504160173278,783.88586,1.6172471e-05,2.221309,1.033722,86619.03167645606,58.685196
100,0.18083853,724.50256,0.4653671,152.25,64.9765537953713,1513.206180682648,0.009999999,3389.439997456925,0.055215947,1.30607,76.56557633736575,0.0019560356,773.4664507157822,789.7627,5.4446165e-05,5.1048,0.92451555,75213.58186953569,67.24525
100,0.33623102,736.84155,0.25111383,156.98,82.3845752495355,1560.6059342989884,0.01,3177.1025945518772,0.02949292,1.202488,83.16091680545642,0.0031182326,784.246926969709,795.9001,2.1597923e-05,3.180146,1.0782744,70842.87277680212,50.606136
100,0.28754115,736.1035,0.15936208,157.98,84.81040198874341,1571.1021751966514,0.01,3462.8986305753183,0.022835169,1.169907,85.4768816975856,0.003063645,785.5951064812622,794.93915,1.809097e-05,2.1432152,0.93855894,79978.99050138152,53.97789
100,0.28421015,757.6752,0.2805282,165.1,81.08848020925917,1642.6203195789085,0.01,2698.994148628612,0.027265318,1.2160391,82.23420049750634,0.0026044578,801.3682037507839,810.7062,2.3557654e-05,2.9753141,1.0912449,69561.85121349354,48.495533
100,0.34466192,771.92114,0.10453097,170.06,90.08576156137003,1692.7391804747842,0.01,2241.7808148704767,0.018557811,1.1098087,90.10562045167701,0.0035543079,811.7418314707274,816.77094,1.111651e-05,1.7995546,0.96970195,62229.13306853654,44.379047
100,0.37254474,775.61975,0.2069653,169.86,83.97353122231567,1689.997678079037,0.010000002,1882.8682439050224,0.030966531,1.1550808,86.57403049893081,0.0035955033,812.1137872314322,816.44385,1.9277915e-05,3.2085686,1.0361408,52804.53438723989,41.916725
100,0.15132135,791.29285,0.2128665,177.24,83.75250683321691,1765.8534925866313,0.01,1695.3529085089287,0.025636915,1.1985334,83.43530408263275,0.0014518546,825.922004079468,832.26746,1.9595354e-05,2.6720393,1.0422624,51344.514606833975,37.085766
100,0.31771585,800.563,0.13178402,180.66,88.44918492268168,1800.0836068088188,0.01,1422.5582808493332,0.019803734,1.1464219,87.22792122687557,0.0031787,832.2839979637934,835.9307,1.3191194e-05,1.9794129,0.999515,45452.08689309582,35.92108
100,0.2712798,802.1532,0.22706945,181.73,83.60457014383823,1811.4085325629917,0.01,1446.0168150617378,0.023399843,1.2173305,82.1469630741498,0.002533769,834.1346342758438,839.70844,1.9808782e-05,2.5053213,1.0706573,45457.61035800687,33.700268
100,0.07878206,810.25006,3.4619408,184.02,29.483301552382695,1833.7634095802343,0.01,1131.1439914850966,0.115129404,2.013809,49.65714310745707,0.0006581242,838.5360468852325,849.9757,0.00024159104,13.781793,1.1970698,36719.810701508555,34.356674
100,0.2183347,821.44055,0.4342454,187.56,68.81030481093651,1870.5570784192812,0.01,792.0253966514147,0.048728947,1.3331512,75.01024520259391,0.0022419004,845.1095488391272,848.8249,4.578492e-05,4.7456255,0.9738822,28078.882653266275,23.442842
100,0.3272418,822.747,0.13881533,187.07,88.0246024261823,1864.5260777049605,0.01,668.5129770561276,0.023529183,1.1559501,86.50892685142293,0.003255931,844.4923574545553,847.33606,1.3742013e-05,2.3648329,1.0050637,24342.921560079114,23.459002
100,0.110735156,829.29425,0.37607324,190.3,76.620250061174,1898.3881456459221,0.010000002,597.7429101340392,0.031654727,1.3676834,73.11633615039187,0.0010024896,849.8563693387055,854.0114,3.0822022e-05,3.4965863,1.1046016,21837.530739271824,20.091356
100,0.07293627,833.9099,1.2226261,191.76,45.58934860575547,1913.086935447529,0.01,481.3696263916279,0.07083052,1.8921503,52.849924715736464,0.0007242514,852.3622345898673,858.3901,0.00012055501,7.1330395,1.0070573,17877.703642442455,16.002535
100,0.37456286,843.2636,0.14269508,194.39,87.9564288779857,1940.1606319767516,0.01,262.46256702928133,0.019948507,1.1319882,88.34014599078225,0.0036876223,856.8889019074313,858.6523,1.3830966e-05,2.0262296,1.01573,10656.145695349402,13.0160055
100,0.06694166,846.23706,0.46351317,195.82,67.95805996190083,1955.2754281740356,0.010000002,235.02114702335356,0.036184233,1.5691487,63.728824787530904,0.0006785576,859.1303761973177,861.58295,4.7625825e-05,3.569679,0.9865289,9408.324997391943,10.549622
100,0.03800554,844.14716,0.5598462,194.67,58.58297122582225,1942.965838390151,0.01,246.07434826373276,0.03571151,1.6959819,58.96289479801225,0.0004292387,857.3402111985928,860.81775,7.141225e-05,3.161959,0.88541734,9983.491695276703,10.384499
100,0.049619034,852.2137,0.77718955,197.32,55.50855770836414,1971.0138867691346,0.01,125.84654206593112,0.051760867,1.8430922,54.256645342875466,0.000506437,861.6485621261182,863.66724,8.0961996e-05,5.07136,0.9797672,5338.300475934557,6.6821637
100,0.009681153,853.8193,0.9342765,197.73,55.31714346431206,1975.3174887400774,0.01,102.0321763974014,0.0365555,1.9735667,50.66968472125569,9.0471614e-05,862.3145947577001,864.78613,8.15917e-05,3.9117172,1.0700763,4399.512360658619,4.2990456
100,0.031213885,859.7904,1.4097925,199.08,50.43277151201318,1989.4671000974254,0.010000002,31.07031311603344,0.055363286,2.089859,47.850117916779226,0.00026193497,864.4784095674047,865.357,9.927651e-05,6.5974517,1.1916655,1420.4324784578969,2.3845868
100,0.04492704,856.6826,1.0308596,198.58,53.95426198782866,1984.272303097872,0.01,68.83520604445872,0.050313264,1.8653333,53.609721649715134,0.00041083957,863.6604061189802,865.10657,8.620419e-05,5.5019674,1.0935422,2827.236120218628,2.8916874
100,2.3077498e-10,863.2392,410.30267,199.71,3.5944151321894684,1996.5076269375068,0.009999998,7.305066188495716,0.40072465,164.48022,0.6079758234613951,5.9300167e-13,865.5123469508081,866.0064,0.0027091855,155.94766,3.8916411,353.3992112777638,0.06854224
100,0.12823689,865.47845,0.47672188,199.97,64.66887566974285,1999.5318593844818,0.010000002,0.3075491812094541,0.03744655,1.693094,59.063465529305624,0.0013797292,865.9449303797585,865.9802,5.518574e-05,3.4804144,0.9294352,16.153484683346548,0.21401069
100,0.21273571,865.9923,0.29497933,200.0,77.37345882169315,1999.9488815784455,0.010000002,0.00021479695738891644,0.036848772,1.2537918,79.75805813663386,0.0021288248,866.0045835107114,866.00604,2.9538653e-05,3.6823366,0.99931055,0.0026766176684791705,0.01271934
100,0.29655072,865.99493,0.1983544,200.0,84.18560190600773,1999.954951696396,0.01,0.00017678558129658814,0.02859959,1.2206303,81.92488829167443,0.0029004666,866.0061236705174,866.0076,1.89749e-05,2.9240913,1.0224242,0.0019239809258405408,0.0130743515
100,0.28670594,865.99365,0.24392277,200.0,79.74754040473172,1999.9560394096375,0.01,0.00019876449873807437,0.025075464,1.3395416,74.65240601735943,0.002940175,866.0055701614713,866.00714,2.5652234e-05,2.4451895,0.9751323,0.002164774181474059,0.012780413
100,0.2932943,865.9973,0.22053929,200.0,82.67331474197746,1999.9613469314575,0.010000002,0.0001285255808312507,0.027227653,1.1629575,85.98766143940989,0.0028735448,866.0069139584828,866.0073,2.1169692e-05,2.779047,1.0206708,0.0012408297602197501,0.010887132
100,0.21494204,865.99524,0.2320325,200.0,80.32957467263607,1999.9558390903474,0.01,0.0001399946990995904,0.032360137,1.2810206,78.06275463010354,0.0022192106,866.0051855512345,866.0067,2.4734498e-05,3.1342468,0.9685518,0.0012173821264513198,0.011568546
100,0.34581873,865.9957,0.16683537,200.0,87.70729929223032,1999.9599707794189,0.01,0.0001374526252842542,0.024191631,1.1598928,86.21486418237582,0.0031856087,866.0055762235797,866.0062,1.4157154e-05,2.6261604,1.0855657,0.0011218207661515794,0.012476602
100,0.29949746,865.9994,0.21234973,200.0,82.5247914324189,1999.9681802368164,0.01,0.00012662013591181116,0.031703334,1.1977704,83.48845787054574,0.0030058594,866.0088579758392,866.00964,2.1389606e-05,3.1588528,0.9963788,0.00114006603870281,0.010976184
100,0.5936656,865.9968,0.047395743,200.0,95.6665476325497,1999.9662659358978,0.010000002,0.00014859890822990914,0.01691203,1.043813,95.80260155790144,0.0058329953,866.0071379278036,866.00714,4.5755028e-06,1.7212582,1.0177715,0.0009749630365058693,0.012247299
100,0.4304422,865.998,0.09295922,200.0,91.54280498909093,1999.9667163276672,0.010000002,0.00012880271217354373,0.018956684,1.0867804,92.01490691405489,0.0043127234,866.0075499491568,866.008,9.33181e-06,1.8920195,0.9980752,0.001030561492929833,0.011412462
100,0.37905872,866.0004,0.118692234,200.0,86.93462588693137,1999.970741109848,0.010000002,0.00010257482051157926,0.021723244,1.1923262,83.86966670622559,0.004286888,866.008996721668,866.0097,1.518076e-05,1.9208305,0.8842282,0.0007359341949149618,0.009389481
100,0.26370233,865.9999,0.22382237,200.0,83.90102414356285,1999.9719498729705,0.01,0.00010543489507279275,0.025998218,1.1891265,84.0953428511508,0.0024539183,866.0085606869526,866.00903,1.9381874e-05,2.7938137,1.0746174,0.0006443854572389131,0.009972539
100,0.28703836,865.9991,0.27669358,200.0,78.90777038539497,1999.9706845664978,0.010000002,0.0001168611160241297,0.029330224,1.2923806,77.37658876622802,0.0028354628,866.0082525020027,866.00867,2.7000207e-05,2.9691448,1.0123158,0.000813955935945242,0.010227672
100,0.26595375,865.99994,0.24236257,200.0,76.21718411682767,1999.97449798584,0.009999999,0.00013732623267022814,0.03231623,1.2632858,79.15865394369405,0.0030329206,866.00978710069,866.0104,3.151922e-05,2.8337777,0.8768899,0.000997138525446938,0.011401184
100,0.66105926,866.0003,0.01524853,200.0,98.53541658162378,1999.9747525310515,0.010000002,0.00010326868725305918,0.012703559,1.0127875,98.73739932910988,0.0065594814,866.0088265149946,866.0089,1.5013647e-06,1.2802545,1.007792,0.0005084946767192837,0.010065649
100,0.3784476,865.99945,0.093658514,200.0,91.38286987177497,1999.9735205936431,0.01,0.00011979172350624047,0.018294916,1.0958581,91.25269071496109,0.0038164791,866.0086867266082,866.0085,9.524924e-06,1.8141503,0.99161446,0.0006356916640875584,0.011379475
100,0.2587911,866.00055,0.22233976,200.0,79.09506499582307,1999.9740939903259,0.01,0.00010346079289827891,0.031990718,1.2946783,77.2392629507035,0.0028357818,866.0090658658697,866.0101,2.66971e-05,2.9194465,0.9125917,0.0005791383425281366,0.010281257
100,0.26918638,866.0005,0.22221403,200.0,80.21519802963451,1999.9756493663788,0.010000002,0.00010613507640920066,0.025805762,1.2724667,78.58752074155461,0.0028502778,866.0090842192325,866.0099,2.4913785e-05,2.4371517,0.9444215,0.0005736672755936507,0.00993808
100,0.7235376,866.0001,0.02506352,200.0,97.58318234953909,1999.9754076576232,0.01,0.00010661995553719904,0.015203429,1.0201404,98.02572182391285,0.0072286595,866.0087795519023,866.0088,2.5017007e-06,1.5217556,1.0009292,0.0005069547306883386,0.010395896
100,0.83978844,865.99994,0.005081931,200.0,99.51397786449085,1999.974648990631,0.010000002,9.504088764424218e-05,0.0117185125,1.0058242,99.42095167209582,0.008273982,866.0081865044422,866.0083,4.9330805e-07,1.1893996,1.014975,0.0004475684474807231,0.009727215
100,0.2672939,866.00146,0.35801604,200.0,73.92469010039723,1999.9772283267976,0.01,9.89341019363715e-05,0.04857123,1.2751998,78.41908560512981,0.0026664925,866.0098423571226,866.0111,3.5629124e-05,4.8688655,1.0024176,0.0004902536250980542,0.010115818
100,0.36335415,865.999,0.15178655,200.0,86.00506561289463,1999.974313621521,0.01,0.0001057897720014566,0.023680767,1.1414697,87.60635390359947,0.0037811091,866.0077655985085,866.0084,1.6436581e-05,2.2756562,0.96097237,0.0004927280488629199,0.010306791
100,0.96233463,866.0014,0.00021917836,200.0,99.97827041016131,1999.9784064292908,0.01,0.00010101864919986689,0.010385721,1.0002034,99.97966703033998,0.009625391,866.0098045749671,866.0099,2.1927152e-08,1.0383515,0.99978757,0.00043610152180109354,0.009995327
100,0.4916723,866.0057,0.08343449,200.0,92.72761677322272,1999.9846947288513,0.01,6.854131096830126e-05,0.018505134,1.0785971,92.71302777829355,0.004790919,866.0126514083621,866.0129,7.9219435e-06,1.8991059,1.026259,0.00029669851720289875,0.008139006
100,0.72164124,866.00085,0.0072106803,200.0,99.28186284480887,1999.9779189395904,0.01,9.743911239817536e-05,0.01185174,1.0081577,99.19082799655672,0.0072641713,866.0091920157905,866.0093,7.306439e-07,1.177382,0.9934254,0.0003864768394207129,0.009660479
100,,866.0027,,200.0,inf,1999.9796429347991,0.009999999,7.461109922629815e-05,0.22734036,,inf,,866.0100001790571,866.0099,0.0014128372,6.2952784e-38,2.769099e-39,0.0002853923735134837,0.04121227
100,nan,nan,nan,27.16,nan,261.4341280151717,nan,20770.425139148403,nan,nan,nan,nan,217.5494845633036,nan,nan,nan,nan,35401.76279926683,nan
100,nan,nan,nan,25.67,nan,246.54517482889815,nan,19647.155898395224,nan,nan,nan,nan,206.64903804621787,nan,nan,nan,nan,33394.35039719623,nan
100,nan,nan,nan,24.6,nan,235.85095298061148,nan,18034.228485100233,nan,nan,nan,nan,199.3473738604165,nan,nan,nan,nan,30177.406937316337,nan
100,nan,nan,nan,25.99,nan,249.7539057457447,nan,16871.872861517062,nan,nan,nan,nan,211.090750288449,nan,nan,nan,nan,28286.171133005762,nan
100,nan,nan,nan,22.15,nan,211.3651788343489,nan,16184.504185660759,nan,nan,nan,nan,180.93662283750527,nan,nan,nan,nan,26569.166299558136,nan
100,nan,nan,nan,27.76,nan,267.43893800145014,nan,18391.097563474224,nan,nan,nan,nan,223.89944826241532,nan,nan,nan,nan,30747.88419887481,nan
100,nan,nan,nan,24.44,nan,234.25344368761407,nan,18244.592879047526,nan,nan,nan,nan,197.93218829262045,nan,nan,nan,nan,30546.780102134846,nan
100,nan,nan,nan,25.71,nan,246.94857807643712,nan,19227.925113142705,nan,nan,nan,nan,207.28974313895264,nan,nan,nan,nan,32493.573673038885,nan
100,nan,nan,nan,22.63,nan,216.16161076314748,nan,18345.770654458753,nan,nan,nan,nan,183.21879919541334,nan,nan,nan,nan,31016.14682272078,nan
100,nan,nan,nan,23.97,nan,229.55578104680404,nan,17383.522434614722,nan,nan,nan,nan,194.8628388377695,nan,nan,nan,nan,28592.258498957683,nan
100,nan,nan,nan,25.98,nan,249.64608096841724,nan,19652.527250298535,nan,nan,nan,nan,208.97303567847064,nan,nan,nan,nan,33872.343784987555,nan
100,nan,nan,nan,25.41,nan,243.94948495632036,nan,18826.638284557688,nan,nan,nan,nan,205.2573552820678,nan,nan,nan,nan,31520.37557689397,nan
100,nan,nan,nan,26.91,nan,258.93587996963413,nan,18540.619916444273,nan,nan,nan,nan,217.1035502043496,nan,nan,nan,nan,31437.7007834604,nan
100,nan,nan,nan,23.49,nan,224.76000583777204,nan,18333.84882284532,nan,nan,nan,nan,190.20992663873218,nan,nan,nan,nan,30898.425951005232,nan
100,nan,nan,nan,27.43,nan,264.1338533133827,nan,18998.448138163443,nan,nan,nan,nan,220.84246436425275,nan,nan,nan,nan,32220.859273081758,nan
100,nan,nan,nan,21.67,nan,206.57176943197845,nan,16762.511867532234,nan,nan,nan,nan,176.50314510531882,nan,nan,nan,nan,28056.559144125014,nan
100,nan,nan,nan,24.5,nan,234.85205635495484,nan,20355.791487399492,nan,nan,nan,nan,196.883556064412,nan,nan,nan,nan,34691.5007387353,nan
100,nan,nan,nan,25.19,nan,241.7476778210327,nan,19346.35452191268,nan,nan,nan,nan,203.04525073710013,nan,nan,nan,nan,32922.38161156953,nan
100,nan,nan,nan,25.56,nan,245.44520629588516,nan,19083.641711715474,nan,nan,nan,nan,206.10637915075452,nan,nan,nan,nan,32613.111241564664,nan
100,nan,nan,nan,22.67,nan,216.55904873738066,nan,18621.633764648188,nan,nan,nan,nan,183.42918243584361,nan,nan,nan,nan,31197.6841182842,nan
100,nan,nan,nan,22.1,nan,210.86831111855804,nan,16559.270114355637,nan,nan,nan,nan,180.28388502315457,nan,nan,nan,nan,27201.02273131513,nan
100,nan,nan,nan,26.07,nan,250.54532061761245,nan,18512.906450649436,nan,nan,nan,nan,210.40956810826003,nan,nan,nan,nan,32007.843501235475,nan
100,nan,nan,nan,21.86,nan,208.46662577817216,nan,17253.946557431074,nan,nan,nan,nan,177.83093655778103,nan,nan,nan,nan,28488.513957627838,nan
100,nan,nan,nan,25.43,nan,244.14876838812606,nan,19177.41678208056,nan,nan,nan,nan,204.98291359172964,nan,nan,nan,nan,32933.60750892048,nan
100,nan,nan,nan,24.52,nan,235.05488650146873,nan,19755.90836537113,nan,nan,nan,nan,197.36989604447092,nan,nan,nan,nan,33967.09216022478,nan
100,nan,nan,nan,22.97,nan,219.56201469425113,nan,17577.223860321148,nan,nan,nan,nan,186.58725131105163,nan,nan,nan,nan,29307.176686757168,nan
100,nan,nan,nan,25.92,nan,249.04305818630382,nan,19590.80234444912,nan,nan,nan,nan,208.58023825192097,nan,nan,nan,nan,33610.63478619367,nan
100,nan,nan,nan,25.2,nan,241.85053395997733,nan,19039.761465877098,nan,nan,nan,nan,203.36389830709138,nan,nan,nan,nan,32259.450363621807,nan
