Bound,VarRet,Delta,VarDiscRet,VarVanillaIw,AvgRet,J,AvgEpLen,ESSClassic,MaxNormIw,AvgDiscRet,VarNormIw,VarJ,BatchSize,VanillaAvgRet,ESSRenyi,MaxVanillaIw,MinVanillaIw,IterType,MinNormIw,AvgVanillaIw,eRenyi2,AvgNormIw,EpsThisIter
-1023.71405,5192346.909235419,0.5,5192346.909235419,1.3787357,-2179.6624859190065,-78.46045,200.0,32.616356382802614,0.046106324,-2179.6624859190065,0.00020868151,203.42859,100,-2179.6624859190065,37.11990914865986,3.7476504,3.165978e-15,1,3.8950165e-17,0.8128278,2.693972,0.01,100
-326.54922,223797.87458875618,0.5,223797.87458875618,0.12015789,-93.73512999573676,-17.804173,200.0,89.34273251461937,0.01336154,-93.73512999573676,1.2049001e-05,50.91476,100,-93.73512999573676,89.93499054882635,1.3343111,0.085351214,1,0.00085469097,0.99862075,1.1119143,0.01,100
-10.40284,56.56657506619286,0.5,56.56657506619286,0.8140698,-8.625750973311488,-6.527442,200.0,52.95479813204669,0.028109493,-8.625750973311488,8.973766e-05,8.532443,100,-8.625750973311488,50.967838756931776,2.6772966,9.41648e-09,1,9.8865575e-11,0.95245284,1.9620216,0.01,100
-11.994652,70.61631127729356,0.5,70.61631127729356,0.41286206,-9.56694886540781,-8.611479,200.0,72.31070312123785,0.02587419,-9.56694886540781,3.867893e-05,7.427552,100,-9.56694886540781,69.22168138566019,2.6732035,0.060736313,1,0.0005878725,1.0331545,1.4446341,0.01,100
-11.553158,64.40041284679326,0.5,64.40041284679326,0.027505765,-9.045958598184868,-8.970939,200.0,97.33367974083039,0.015749805,-9.045958598184868,2.7670108e-06,8.001581,100,-9.045958598184868,96.8647114684679,1.5702964,0.6406775,1,0.006425886,0.99702597,1.0323677,0.010000002,100
-10.393047,43.89439250313264,0.5,43.89439250313264,0.054341286,-7.974817038380494,-7.8011107,200.0,94.59430740161638,0.021753449,-7.974817038380494,5.7723337e-06,6.5267124,100,-7.974817038380494,93.60056432987948,2.1106555,0.5867082,1,0.006046902,0.97026247,1.0683696,0.01,100
-10.543782,53.22848047059252,0.5,53.22848047059252,0.3297977,-8.697854998478322,-7.81533,200.0,77.23641821264764,0.020458704,-8.697854998478322,2.977031e-05,7.2284737,100,-8.697854998478322,74.10345994259784,2.1533284,0.09186145,1,0.0008727727,1.0525243,1.3494647,0.01,100
-9.549267,50.776099840112714,0.5,50.776099840112714,0.0055779233,-7.273321585788908,-7.253818,200.0,99.44164165611713,0.013104823,-7.273321585788908,5.67177e-07,7.102283,100,-7.273321585788908,99.19961363675871,1.2995954,0.9420267,1,0.009499183,0.99169236,1.0080684,0.01,100
-9.012969,41.1011085073618,0.5,41.1011085073618,0.18563363,-6.8487383032962335,-6.3929443,200.0,85.63440001835401,0.036870867,-6.8487383032962335,1.6944943e-05,6.5535235,100,-6.8487383032962335,85.16259923241451,3.85915,0.7511331,1,0.007176432,1.0466665,1.1742244,0.010000002,100
-9.729971,45.1635865436608,0.5,45.1635865436608,0.09619561,-7.435377919576382,-7.2328444,200.0,92.09461250798736,0.012826758,-7.435377919576382,8.670702e-06,6.925909,100,-7.435377919576382,89.31207431316241,1.3510375,0.08062208,1,0.0007654265,1.0532961,1.1196694,0.010000002,100
-11.28139,62.02403735419861,0.5,62.02403735419861,0.08223981,-8.832692296817939,-8.51771,200.0,92.3541859094198,0.01278327,-8.832692296817939,8.362413e-06,8.178398,100,-8.832692296817939,92.62235992131866,1.2677021,0.11166969,1,0.0011260562,0.9916884,1.0796529,0.01,100
-10.498135,57.141307066983956,0.5,57.141307066983956,0.24818566,-8.297346102987733,-7.7763047,200.0,81.77216185990568,0.016181959,-8.297346102987733,2.2516177e-05,7.841288,100,-8.297346102987733,80.17152480960642,1.6989169,0.04250018,1,0.00040480858,1.0498834,1.2473257,0.01,100
-10.341136,58.98128200900434,0.5,58.98128200900434,0.40792763,-9.139738180045903,-7.59361,200.0,71.15358621591822,0.01705092,-9.139738180045903,4.095055e-05,7.4348607,100,-9.139738180045903,75.72424794878711,1.7018039,0.013381235,1,0.0001340709,0.9980716,1.320581,0.010000002,100
-9.312554,42.33079840621642,0.5,42.33079840621642,0.010389324,-7.053551228973814,-7.000787,200.0,98.93872478481497,0.01576827,-7.053551228973814,1.0834912e-06,6.481632,100,-7.053551228973814,98.13996824370267,1.544063,0.9157567,1,0.009351884,0.97922164,1.0189528,0.010000002,100
-11.756328,42.33079840621642,0.5,51.66511627290468,0.006950796,-7.053551228973814,-9.420102,200.0,99.35517874475813,0.010605128,-9.456488104659416,6.5558135e-07,7.146335,200,-7.053551228973814,197.38474753325184,1.0919931,0.64764196,,0.0062897154,1.0296841,1.0132495,0.009999998,100
-9.238724,50.536687862737736,0.5,50.536687862737736,0.008916698,-8.14899012263033,-7.5830097,200.0,198.23809229707717,0.008654711,-8.14899012263033,2.2331317e-07,6.7805076,200,-8.14899012263033,198.19037986335115,1.7294079,0.933797,1,0.004673127,0.9991136,1.0091307,0.005,100
-10.369509,46.49124079007466,0.5,46.49124079007466,,-7.9256878316043355,-7.925688,200.0,100.0,0.01,-7.9256878316043355,3.5044917e-18,6.784271,200,-7.9256878316043355,200.0,1.0,1.0,2,0.01,1.0,1.0,0.009999998,100
-9.358059,51.42064835527435,0.5,51.42064835527435,0.034597076,-7.4601246178210445,-7.58372,200.0,193.25853178754653,0.009207444,-7.4601246178210445,8.7645617e-07,6.9817367,200,-7.4601246178210445,189.69922820985798,1.829337,0.8714491,1,0.00438619,0.99340105,1.0543005,0.005,100
-10.723614,54.458356362147974,0.5,54.458356362147974,,-8.30791418489958,-8.307915,200.0,100.0,0.01,-8.30791418489958,3.5044917e-18,7.3426,200,-8.30791418489958,200.0,1.0,1.0,2,0.01,1.0,1.0,0.009999998,100
-9.991341,46.69943056121697,0.5,46.69943056121697,0.70667297,-8.929322511401399,-7.7966776,200.0,121.84072411151841,0.0105642285,-8.929322511401399,1.6117772e-05,8.712977,200,-8.929322511401399,121.15737929354104,2.2120476,4.4240143e-05,1,2.112807e-07,1.0469518,1.6507455,0.005,100
-10.14448,59.57266307808079,0.5,59.57266307808079,,-7.767547419422809,-7.767547,200.0,100.0,0.01,-7.767547419422809,3.5044917e-18,7.6796436,200,-7.767547419422809,200.0,1.0,1.0,2,0.01,1.0,1.0,0.009999998,100
-10.1006565,40.1362445889292,0.5,40.1362445889292,0.6223176,-9.3772124566259,-7.9857893,200.0,123.61176654192289,0.010562093,-9.3772124566259,1.5526859e-05,8.493344,200,-9.3772124566259,126.31875359471499,2.1145318,1.5290165e-05,1,7.637442e-08,1.0010004,1.5832962,0.005,100
-9.081002,45.623386596482426,0.5,45.623386596482426,,-6.712940920732994,-6.7129407,200.0,100.0,0.01,-6.712940920732994,3.5044917e-18,6.720651,200,-6.712940920732994,200.0,1.0,1.0,2,0.01,1.0,1.0,0.009999998,100
-8.859033,59.29529014905549,0.5,59.29529014905549,0.72840595,-8.253294295920623,-6.617677,200.0,111.6703310333478,0.012671761,-8.253294295920623,1.9874022e-05,8.050257,200,-8.253294295920623,111.95034718707439,2.4259446,8.1834355e-07,1,4.2745634e-09,0.9572247,1.7865063,0.005,100
-9.436787,45.590616300842534,0.5,45.590616300842534,,-7.246569568062013,-7.246569,200.0,100.0,0.01,-7.246569568062013,3.5044917e-18,6.718237,200,-7.246569568062013,200.0,1.0,1.0,2,0.01,1.0,1.0,0.009999998,100
-9.46226,50.084765385612066,0.5,50.084765385612066,0.04880391,-8.460644263030135,-7.7442093,200.0,191.12316843227836,0.0093631055,-8.460644263030135,1.1669749e-06,6.9793735,200,-8.460644263030135,189.85649536913186,1.9147693,0.8717723,1,0.0042629135,1.0225077,1.0534272,0.005,100
-9.14282,42.50673653540782,0.5,42.50673653540782,,-6.793587647901749,-6.793587,200.0,100.0,0.01,-6.793587647901749,3.5044917e-18,6.4870386,200,-6.793587647901749,200.0,1.0,1.0,2,0.01,1.0,1.0,0.009999998,100
-9.412855,51.37513879662914,0.5,51.37513879662914,0.045056973,-8.808518259461307,-7.709193,200.0,191.21704623586092,0.013045645,-8.808518259461307,1.1540689e-06,6.955154,200,-8.808518259461307,190.14519507340222,2.5776901,0.8713081,1,0.004409675,0.98795044,1.0518278,0.005,100
-10.4642105,59.199186109685854,0.5,59.199186109685854,,-8.098377941417441,-8.098377,200.0,100.0,0.01,-8.098377941417441,3.5044917e-18,7.6555333,200,-8.098377941417441,200.0,1.0,1.0,2,0.01,1.0,1.0,0.009999998,100
-9.0665865,54.531851694710646,0.5,54.531851694710646,0.35779068,-7.9887377388211,-7.1213665,200.0,143.73922000694682,0.009168809,-7.9887377388211,9.8343935e-06,8.169279,200,-7.9887377388211,147.92135132618773,1.7488544,0.00054355623,1,2.8497304e-06,0.9536977,1.3520699,0.005,100
-9.303717,48.306132906595465,0.5,48.306132906595465,,-6.958752282301375,-6.958751,200.0,100.0,0.01,-6.958752282301375,3.5044917e-18,6.9154224,200,-6.958752282301375,200.0,1.0,1.0,2,0.01,1.0,1.0,0.009999998,100
-8.591636,42.25662201444734,0.5,42.25662201444734,0.13559833,-7.112537209326231,-6.8229747,200.0,176.4559591339109,0.013578,-7.112537209326231,3.3524454e-06,7.08431,200,-7.112537209326231,175.7856844169469,2.730751,0.53787166,1,0.002674437,1.0055794,1.1377491,0.005,100
-9.425827,45.13236027536787,0.5,45.13236027536787,,-7.178341638905738,-7.1783414,200.0,100.0,0.01,-7.178341638905738,3.5044917e-18,6.6843877,200,-7.178341638905738,200.0,1.0,1.0,2,0.01,1.0,1.0,0.009999998,100
-9.14761,46.68166899212823,0.5,46.68166899212823,0.12564407,-8.248669927621505,-7.3892717,200.0,179.3610199625859,0.01637314,-8.248669927621505,2.8911916e-06,6.8312387,200,-8.248669927621505,173.88914541275727,3.4132223,0.8181299,1,0.0039245486,1.0423236,1.150158,0.005,100
-10.079065,46.54799108021059,0.5,46.54799108021059,,-7.745984490763967,-7.745984,200.0,100.0,0.01,-7.745984490763967,3.5044917e-18,6.78841,200,-7.745984490763967,200.0,1.0,1.0,2,0.01,1.0,1.0,0.009999998,100
-9.36238,46.72998851753151,0.5,46.72998851753151,0.31803015,-7.870973032881099,-7.468974,200.0,152.6815693834514,0.008496242,-7.870973032881099,7.786834e-06,7.3203816,200,-7.870973032881099,151.83512060315513,1.7170405,0.008390362,1,4.1517105e-05,1.0104706,1.3172183,0.005,100
-10.175857,48.88368662325771,0.5,48.88368662325771,,-7.894851229891124,-7.894851,200.0,100.0,0.01,-7.894851229891124,3.5044917e-18,6.9566402,200,-7.894851229891124,200.0,1.0,1.0,2,0.01,1.0,1.0,0.009999998,100
-9.840428,44.74781281834619,0.5,44.74781281834619,0.009085548,-8.525032700294654,-8.189158,200.0,198.18625369556665,0.007815057,-8.525032700294654,2.2994202e-07,6.870738,200,-8.525032700294654,197.42302548627018,1.5534545,0.9284748,1,0.004670934,0.9938856,1.013053,0.005,100
-10.195513,59.26560874153296,0.5,59.26560874153296,,-7.865558405481231,-7.8655586,200.0,100.0,0.01,-7.865558405481231,3.5044917e-18,7.659827,200,-7.865558405481231,200.0,1.0,1.0,2,0.01,1.0,1.0,0.009999998,100
-9.734128,55.850384610563886,0.5,55.850384610563886,0.29611295,-8.75461678339421,-7.843933,200.0,154.24192548384298,0.008308723,-8.75461678339421,7.4538757e-06,8.65291,200,-8.75461678339421,154.68604539986663,1.6560441,3.5341858e-05,1,1.7731756e-07,0.9965696,1.2929415,0.005,100
-10.19656,52.29840564461718,0.5,52.29840564461718,,-7.92042242074518,-7.920422,200.0,100.0,0.01,-7.92042242074518,3.5044917e-18,7.195514,200,-7.92042242074518,200.0,1.0,1.0,2,0.01,1.0,1.0,0.009999998,100
-9.01308,41.33710613170839,0.5,41.33710613170839,0.1243097,-7.141407453587907,-7.297165,200.0,177.9517195740499,0.0146759655,-7.141407453587907,3.1130737e-06,7.1351337,200,-7.141407453587907,175.95658709655024,2.9326787,0.6483394,1,0.0032444762,0.99914336,1.136644,0.005,100
-10.542867,49.06687420230911,0.5,49.06687420230911,,-8.271122528894045,-8.271122,200.0,100.0,0.01,-8.271122528894045,3.5044917e-18,6.969663,200,-8.271122528894045,200.0,1.0,1.0,2,0.01,1.0,1.0,0.009999998,100
-9.767915,51.89727258153311,0.5,51.89727258153311,0.2439809,-8.250078012315228,-7.905736,200.0,163.23855342202313,0.008139726,-8.250078012315228,5.658313e-06,7.4841714,200,-8.250078012315228,159.83295351623684,1.6902237,0.037942525,1,0.0001827224,1.0382559,1.2513064,0.0049999994,100
-10.878904,47.4694798648265,0.5,47.4694798648265,,-8.525443625067725,-8.525443,200.0,100.0,0.01,-8.525443625067725,3.5044917e-18,6.855274,200,-8.525443625067725,200.0,1.0,1.0,2,0.01,1.0,1.0,0.009999998,100
-9.928249,53.35017674412546,0.5,53.35017674412546,0.018469423,-8.0378446960391,-8.243071,200.0,196.4107577585872,0.010307227,-8.0378446960391,4.5915198e-07,7.1132116,200,-8.0378446960391,195.99109506059034,2.0672371,0.9130934,1,0.004552676,1.0028095,1.0204545,0.005,100
-10.000881,40.39498513024986,0.5,40.39498513024986,,-7.656688692475377,-7.6566887,200.0,100.0,0.01,-7.656688692475377,3.5044917e-18,6.3238463,200,-7.656688692475377,200.0,1.0,1.0,2,0.01,1.0,1.0,0.009999998,100
-8.739949,44.27763896115866,0.5,44.27763896115866,0.32994184,-7.00837143052371,-6.81429,200.0,151.51463950200792,0.009250799,-7.00837143052371,8.040321e-06,7.334379,200,-7.00837143052371,148.19300404118187,1.8739642,0.0053630937,1,2.6474841e-05,1.012866,1.3495914,0.005,100
-11.198624,51.31856538350559,0.5,51.31856538350559,,-8.868443945851203,-8.868443,200.0,100.0,0.01,-8.868443945851203,3.5044917e-18,7.127789,200,-8.868443945851203,200.0,1.0,1.0,2,0.01,1.0,1.0,0.009999998,100
-9.881254,50.45609438203495,0.5,50.45609438203495,0.24734563,-7.939952130964141,-8.02024,200.0,157.22005361936493,0.011744903,-7.939952130964141,6.8367453e-06,8.105073,200,-7.939952130964141,156.7760596311376,2.2339675,0.063477084,1,0.00033372562,0.951037,1.275705,0.0049999994,100
-10.285174,55.5525061896499,0.5,55.5525061896499,,-8.010630953119826,-8.010632,200.0,100.0,0.01,-8.010630953119826,3.5044917e-18,7.4159946,200,-8.010630953119826,200.0,1.0,1.0,2,0.01,1.0,1.0,0.009999998,100
-9.407685,48.874802205486525,0.5,48.874802205486525,0.18463676,-7.97277577264947,-7.6014724,200.0,167.54964791492404,0.030580545,-7.97277577264947,4.8662328e-06,7.7895722,200,-7.97277577264947,166.8178451532319,5.9567294,0.80122083,1,0.0041132923,0.973941,1.1989125,0.005,100
-10.562964,43.36244171314393,0.5,43.36244171314393,,-8.224574506491855,-8.224574,200.0,100.0,0.01,-8.224574506491855,3.5044917e-18,6.5520086,200,-8.224574506491855,200.0,1.0,1.0,2,0.01,1.0,1.0,0.009999998,100
-9.291426,44.53781101414177,0.5,44.53781101414177,0.25368702,-7.397429709419312,-7.4389477,200.0,158.24756259823926,0.008139349,-7.397429709419312,6.62921e-06,7.1531615,200,-7.397429709419312,159.34111866339435,1.5922376,0.03238761,1,0.00016556201,0.9781112,1.2551688,0.005,100
-10.534731,54.07529629431235,0.5,54.07529629431235,,-8.210914642150344,-8.210915,200.0,100.0,0.01,-8.210914642150344,3.5044917e-18,7.3167305,200,-8.210914642150344,200.0,1.0,1.0,2,0.01,1.0,1.0,0.009999998,100
-9.288317,45.82421842988744,0.5,45.82421842988744,0.08871266,-7.138450231963215,-7.550846,200.0,183.94655903732115,0.0076439725,-7.138450231963215,2.192771e-06,7.3505588,200,-7.138450231963215,183.9327488169013,1.5375006,0.18277444,1,0.00090869743,1.0056947,1.087354,0.005,100
