J,AvgEpLen,VanillaAvgRet,VarNormIw,ESSClassic,AvgVanillaIw,MaxNormIw,EpsThisIter,VarVanillaIw,MinNormIw,AvgRet,MaxVanillaIw,eRenyi2,VarRet,ESSRenyi,VarJ,AvgNormIw,BatchSize,MinVanillaIw,VarDiscRet,Delta,AvgDiscRet,IterType,Bound
4999.832,500.0,4999.831857884314,2.3736468e-11,99.99997711166492,0.9999932,0.010017808,100,2.3736374e-07,0.009987264,4999.831857884314,1.001774,1.0000001,0.03344510143982292,99.99998807907247,0.18186389,0.01,100,0.9987196,0.03344510143982292,0.4,4999.831857884314,1,4387.4595
4999.8657,500.0,4999.8651855608205,2.7489806e-11,99.99995422468577,1.0000226,0.010011112,100,2.7491558e-07,0.0099839065,4999.8651855608205,1.0011339,1.0000002,0.020007627953554017,99.99997615814777,0.14066619,0.010000002,100,0.99841326,0.020007627953554017,0.4,4999.8651855608205,1,4387.493
4999.836,500.0,4999.835283837725,4.0296683e-11,99.99994658969173,0.99991447,0.010013872,100,4.02899e-07,0.009985015,4999.835283837725,1.0013015,1.0000004,0.026577190668855378,99.99996423722592,0.16215892,0.01,100,0.9984161,0.026577190668855378,0.4,4999.835283837725,1,4387.4634
4999.8203,500.0,4999.819460743698,4.5088235e-11,99.99995422389999,1.0000055,0.010012054,100,4.508892e-07,0.009983867,4999.819460743698,1.0012109,1.0000023,0.03802817162092574,99.99977350286287,0.19392122,0.01,100,0.9983922,0.03802817162092574,0.4,4999.819460743698,1,4387.4473
4999.7964,500.0,4999.795540991867,3.6145385e-11,99.99995040764108,0.99997354,0.010007248,100,3.614346e-07,0.009972793,4999.795540991867,1.0006983,1.0000002,0.0551666253338579,99.99997615814777,0.2333894,0.010000002,100,0.9972529,0.0551666253338579,0.4,4999.795540991867,1,4387.424
4999.842,500.0,4999.841676743642,1.2953198e-13,99.99998474119406,0.9999988,0.010000735,100,1.2953699e-09,0.009998699,4999.841676743642,1.0000722,1.0,0.040345956583063135,100.0,0.19982708,0.01,100,0.99986863,0.040345956583063135,0.4,4999.841676743642,1,4387.469
4992.649,498.89,4988.609291290289,4.9135025e-07,99.51591013392576,1.0131838,0.011151886,100,0.0050439136,0.006393737,4988.609291290289,1.129891,1.0058107,12546.53351753982,99.42228319975271,71.51891,0.01,100,0.6478031,12546.53351753982,0.4,4988.609291290289,1,4378.5
4999.853,500.0,4999.852609517925,1.265543e-11,99.99998092697477,1.0000241,0.010007039,100,1.2656133e-07,0.009989011,4999.852609517925,1.0007279,1.0000001,0.03449300893831644,99.99998807907247,0.18471996,0.01,100,0.9989251,0.03449300893831644,0.4,4999.852609517925,1,4387.4805
4999.8477,500.0,4999.847401787949,3.5044917e-18,100.0,1.0,0.01,100,,0.01,4999.847401787949,1.0,1.0,0.029767862945423797,100.0,0.17166159,0.009999998,100,1.0,0.029767862945423797,0.4,4999.847401787949,1,4387.475
4999.8135,500.0,4999.813167797899,5.9358435e-11,99.9999351391033,0.99982923,0.010012622,100,5.9337873e-07,0.009971295,4999.813167797899,1.0010912,1.0000005,0.034082865680212134,99.99995231630692,0.18356772,0.01,100,0.9969592,0.034082865680212134,0.4,4999.813167797899,1,4387.441
4999.844,500.0,4999.844260323875,3.5044917e-18,100.0,1.0,0.01,100,,0.01,4999.844260323875,1.0,1.0,0.034604748413272095,100.0,0.18509987,0.009999998,100,1.0,0.034604748413272095,0.4,4999.844260323875,1,4387.4717
4999.8047,500.0,4999.80421970445,7.549162e-11,99.9999236973662,0.99988556,0.010020644,100,7.547365e-07,0.009973247,4999.80421970445,1.0019498,1.0000007,0.03126126990739543,99.99992847447743,0.17585889,0.01,100,0.99721056,0.03126126990739543,0.4,4999.80421970445,1,4387.432
4999.8574,500.0,4999.856897619353,1.2281242e-11,100.00001525929606,0.99996686,0.010009347,100,1.2280404e-07,0.009992155,4999.856897619353,1.0009016,1.0000001,0.03083440045653541,99.99998807907247,0.17466024,0.01,100,0.99918246,0.03083440045653541,0.4,4999.856897619353,1,4387.485
4999.8257,500.0,4999.825480304963,3.5044917e-18,100.0,1.0,0.01,100,,0.01,4999.825480304963,1.0,1.0,0.027538027507149596,100.0,0.16511898,0.009999998,100,1.0,0.027538027507149596,0.4,4999.825480304963,1,4387.453
4995.674,499.52,4994.912320779749,1.04274e-07,99.89687890965268,1.000462,0.010448885,100,0.001043704,0.008448825,4994.912320779749,1.0453713,1.0011541,2402.3716064965283,99.88472651988994,41.268456,0.01,100,0.8452729,2402.3716064965283,0.4,4994.912320779749,1,4382.948
4999.854,500.0,4999.853637373355,3.5044917e-18,100.0,1.0,0.01,100,,0.01,4999.853637373355,1.0,1.0,0.025130346849964076,100.0,0.1577439,0.009999998,100,1.0,0.025130346849964076,0.4,4999.853637373355,1,4387.4814
4995.3066,499.47,4994.409176162855,1.11177016e-07,99.89004806045502,1.004644,0.010591042,100,0.0011221208,0.008336888,4994.409176162855,1.0640228,1.0013694,2916.3276265930053,99.8632515465599,44.871445,0.01,100,0.8375605,2916.3276265930053,0.4,4994.409176162855,1,4382.515
4993.598,499.13,4991.051874815176,4.8886375e-07,99.51835221895094,0.98655283,0.010880007,100,0.0047580446,0.007107489,4991.051874815176,1.0733702,1.003851,7747.793067949515,99.61637176396431,62.430756,0.01,100,0.7011913,7747.793067949515,0.4,4991.051874815176,1,4380.048
4999.832,500.0,4999.83116525455,2.6650208e-11,99.99999236986775,0.99990326,0.010006539,100,2.664521e-07,0.009971834,4999.83116525455,1.0005571,1.0,0.026465545372979703,100.0,0.1618418,0.01,100,0.99708694,0.026465545372979703,0.4,4999.83116525455,1,4387.4595
4995.545,498.69,4986.62730511389,1.079435e-06,98.94265872743074,1.0033278,0.011222899,100,0.010866314,0.0032441036,4986.62730511389,1.1260246,1.0089592,17424.352768550318,99.11203799066679,42.900272,0.01,100,0.32548994,17424.352768550318,0.4,4986.62730511389,1,4380.4355
4994.8867,499.17,4991.441005608648,6.2001203e-07,99.38993809864581,1.0009303,0.010932568,100,0.0062116617,0.0058951606,4991.441005608648,1.0942739,1.0047524,7057.535197226879,99.52700809185625,49.481583,0.01,100,0.5900645,7057.535197226879,0.4,4991.441005608648,1,4381.061
4999.83,500.0,4999.829606580817,1.0634677e-10,99.99989318125192,0.9999316,0.010016808,100,1.0633213e-06,0.00996582,4999.829606580817,1.0016123,1.0000006,0.048952266560737506,99.99994039539075,0.21973772,0.010000002,100,0.99651384,0.048952266560737506,0.4,4999.829606580817,1,4387.4575
4999.8154,500.0,4999.815311543603,3.5044917e-18,100.0,1.0,0.01,100,,0.01,4999.815311543603,1.0,1.0,0.037511084570517064,100.0,0.19270746,0.009999998,100,1.0,0.037511084570517064,0.4,4999.815311543603,1,4387.443
4999.812,500.0,4999.811621962235,6.066927e-11,99.99994277847416,0.9999809,0.010018861,100,6.066685e-07,0.009971094,4999.811621962235,1.0018669,1.0000004,0.03300224498105912,99.99996423722592,0.1806144,0.01,100,0.9970904,0.03300224498105912,0.4,4999.811621962235,1,4387.4395
4999.845,500.0,4999.844493377202,1.6762262e-10,99.99982071476313,1.0000296,0.010051185,100,1.6763298e-06,0.009974406,4999.844493377202,1.0051482,1.000001,0.03306465535550079,99.99990463265931,0.18135655,0.010000002,100,0.99747,0.03306465535550079,0.4,4999.844493377202,1,4387.4727
4999.847,500.0,4999.847433594375,3.5044917e-18,100.0,1.0,0.01,100,,0.01,4999.847433594375,1.0,1.0,0.023168959355133373,100.0,0.15144488,0.009999998,100,1.0,0.023168959355133373,0.4,4999.847433594375,1,4387.4746
4999.8335,500.0,4999.832946323669,1.2639416e-10,99.99986648679895,1.000008,0.0100631965,100,1.2639653e-06,0.009967684,4999.832946323669,1.0063277,1.0000006,0.027239418992787073,99.99994039539075,0.16414091,0.01,100,0.9967764,0.027239418992787073,0.4,4999.832946323669,1,4387.461
4999.7847,500.0,4999.7840688363685,2.2909706e-10,99.99974820857555,0.9999131,0.010030886,100,2.2905715e-06,0.009956028,4999.7840688363685,1.0030015,1.0000011,0.05277029066828792,99.99989271175451,0.22812685,0.01,100,0.99551636,0.05277029066828792,0.4,4999.7840688363685,1,4387.412
4999.832,500.0,4999.831670712257,7.9570205e-12,100.0,1.0000194,0.010006204,100,7.957535e-08,0.009991253,4999.831670712257,1.0006399,1.0,0.02846099999050707,100.0,0.16782872,0.01,100,0.9991447,0.02846099999050707,0.4,4999.831670712257,1,4387.4595
4997.6987,499.74,4997.123219524042,1.6506333e-07,99.83684645808762,0.9934817,0.010479733,100,0.0016291847,0.007893463,4997.123219524042,1.0411423,1.0008892,741.3522994046463,99.91116078516286,21.430601,0.01,100,0.784201,741.3522994046463,0.4,4997.123219524042,1,4385.054
4999.844,500.0,4999.843447537062,8.669533e-12,100.0000076290469,1.0000457,0.010012567,100,8.670446e-08,0.009994326,4999.843447537062,1.0013024,1.0,0.025070533006852587,100.0,0.15752806,0.009999999,100,0.9994782,0.025070533006852587,0.4,4999.843447537062,1,4387.4717
4999.8,500.0,4999.799006968131,1.0882099e-10,99.9998702985291,0.99998546,0.0100143235,100,1.0881705e-06,0.009948215,4999.799006968131,1.0014178,1.0000006,0.05340426662233404,99.99994039539075,0.22958092,0.010000002,100,0.99480706,0.05340426662233404,0.4,4999.799006968131,1,4387.4272
4999.813,500.0,4999.812024172509,1.344762e-10,99.9998588512031,0.9999635,0.010024878,100,1.3446696e-06,0.009968344,4999.812024172509,1.0024513,1.0000012,0.03308920228716825,99.99988079085256,0.18086843,0.01,100,0.99679804,0.03308920228716825,0.4,4999.812024172509,1,4387.4404
4999.8306,500.0,4999.830353556788,3.5044917e-18,100.0,1.0,0.01,100,,0.01,4999.830353556788,1.0,1.0,0.03951437137681852,100.0,0.19781181,0.009999998,100,1.0,0.03951437137681852,0.4,4999.830353556788,1,4387.458
4999.8027,500.0,4999.802219989798,6.860814e-13,100.00000381472532,0.99999267,0.010002262,100,6.860474e-09,0.009997683,4999.802219989798,1.0002189,1.0,0.037414000048811576,100.0,0.19242916,0.01,100,0.999761,0.037414000048811576,0.4,4999.802219989798,1,4387.43
4999.8613,500.0,4999.860245774032,6.338776e-13,100.0000038147486,0.9999866,0.010001109,100,6.3385786e-09,0.009996802,4999.860245774032,1.0000975,1.0,0.027136288841356476,100.0,0.16389948,0.01,100,0.99966675,0.027136288841356476,0.4,4999.860245774032,1,4387.489
4999.833,500.0,4999.833438068231,3.5044917e-18,100.0,1.0,0.01,100,,0.01,4999.833438068231,1.0,1.0,0.032725710235593064,100.0,0.17999087,0.009999998,100,1.0,0.032725710235593064,0.4,4999.833438068231,1,4387.4604
4999.845,500.0,4999.845500074981,3.5044917e-18,100.0,1.0,0.01,100,,0.01,4999.845500074981,1.0,1.0,0.021574189378719657,100.0,0.14618127,0.009999998,100,1.0,0.021574189378719657,0.4,4999.845500074981,1,4387.4727
4988.4316,496.96,4969.311992263134,2.299689e-06,97.77397883845322,0.99793303,0.012484362,100,0.022901919,0.0037356396,4969.311992263134,1.2458558,1.0209473,93082.17435590876,97.94824508685855,114.12991,0.010000002,100,0.37279183,93082.17435590876,0.4,4969.311992263134,1,4369.6787
4999.8345,500.0,4999.834903555964,3.5044917e-18,100.0,1.0,0.01,100,,0.01,4999.834903555964,1.0,1.0,0.028092850514281443,100.0,0.16679798,0.009999998,100,1.0,0.028092850514281443,0.4,4999.834903555964,1,4387.462
4999.8257,500.0,4999.826016268963,3.5044917e-18,100.0,1.0,0.01,100,,0.01,4999.826016268963,1.0,1.0,0.03660302228351797,100.0,0.19035363,0.009999998,100,1.0,0.03660302228351797,0.4,4999.826016268963,1,4387.453
4999.8276,500.0,4999.8273505587285,2.1761577e-10,99.99980923724753,0.99985236,0.010033567,100,2.1755166e-06,0.009945007,4999.8273505587285,1.0032086,1.0000013,0.024175576894253342,99.99986886995345,0.15459026,0.009999999,100,0.9943539,0.024175576894253342,0.4,4999.8273505587285,1,4387.455
4999.8413,500.0,4999.840533680967,2.798377e-11,99.99997329903327,1.0000715,0.010007582,100,2.7987502e-07,0.009984719,4999.840533680967,1.0008297,1.0000002,0.02393971657429409,99.99997615814777,0.15388049,0.009999999,100,0.99854326,0.02393971657429409,0.4,4999.840533680967,1,4387.4688
4979.3325,495.01,4949.814925632963,4.0110635e-06,96.18069837788728,0.9791879,0.012920088,100,0.03845844,0.0040951204,4949.814925632963,1.2651194,1.0371069,249981.37018114454,96.42207831990385,204.97345,0.01,100,0.40098923,249981.37018114454,0.4,4949.814925632963,1,4355.702
4999.827,500.0,4999.826422431138,2.5131513e-11,99.99993515587721,1.0000879,0.010014055,100,2.5136004e-07,0.009988012,4999.826422431138,1.0014936,1.0000002,0.027421063788724487,99.99997615814777,0.16472529,0.010000002,100,0.99888897,0.027421063788724487,0.4,4999.826422431138,1,4387.4546
4999.8457,500.0,4999.8456428146865,3.5044917e-18,100.0,1.0,0.01,100,,0.01,4999.8456428146865,1.0,1.0,0.025059850085731524,100.0,0.1574956,0.009999998,100,1.0,0.025059850085731524,0.4,4999.8456428146865,1,4387.473
4989.735,497.39,4973.60243398162,2.5800969e-06,97.50934063851389,0.99199605,0.011985473,100,0.025389599,0.0038466852,4973.60243398162,1.1889542,1.0181642,68738.36714334362,98.21598926586879,100.9815,0.009999999,100,0.38158965,68738.36714334362,0.4,4973.60243398162,1,4371.8257
4999.8335,500.0,4999.832905622793,3.5044917e-18,100.0,1.0,0.01,100,,0.01,4999.832905622793,1.0,1.0,0.04231118787462189,100.0,0.20468706,0.009999998,100,1.0,0.04231118787462189,0.4,4999.832905622793,1,4387.461
4999.866,500.0,4999.865932325848,3.5044917e-18,100.0,1.0,0.01,100,,0.01,4999.865932325848,1.0,1.0,0.02391168435356943,100.0,0.15382108,0.009999998,100,1.0,0.02391168435356943,0.4,4999.865932325848,1,4387.494
4999.8364,500.0,4999.8356844762275,2.1417833e-10,99.99977113401,1.0000675,0.010024701,100,2.142088e-06,0.009925906,4999.8356844762275,1.0025378,1.000001,0.03213981635955776,99.99990463265931,0.17785433,0.01,100,0.99265754,0.03213981635955776,0.4,4999.8356844762275,1,4387.464
4999.8276,500.0,4999.827170370728,1.0530691e-10,99.99992753153954,1.0001483,0.01001781,100,1.0533776e-06,0.00996395,4999.827170370728,1.0019296,1.0000011,0.02796880745554802,99.99989271175451,0.16623135,0.009999998,100,0.9965428,0.02796880745554802,0.4,4999.827170370728,1,4387.455
4999.8516,500.0,4999.851393332503,3.5044917e-18,100.0,1.0,0.01,100,,0.01,4999.851393332503,1.0,1.0,0.025663471796359926,100.0,0.15939738,0.009999998,100,1.0,0.025663471796359926,0.4,4999.851393332503,1,4387.479
4999.823,500.0,4999.823102957813,4.724156e-13,100.00000381468311,1.0000037,0.0100016575,100,4.723872e-09,0.009998048,4999.823102957813,1.0001695,1.0,0.02228599169753292,100.0,0.1485349,0.01,100,0.99980855,0.02228599169753292,0.4,4999.823102957813,1,4387.4507
4999.825,500.0,4999.82486886123,3.5044917e-18,100.0,1.0,0.01,100,,0.01,4999.82486886123,1.0,1.0,0.03422828547963556,100.0,0.18409087,0.009999998,100,1.0,0.03422828547963556,0.4,4999.82486886123,1,4387.4526
4999.8345,500.0,4999.834342515962,3.5044917e-18,100.0,1.0,0.01,100,,0.01,4999.834342515962,1.0,1.0,0.03145416113855756,100.0,0.17648171,0.009999998,100,1.0,0.03145416113855756,0.4,4999.834342515962,1,4387.462
4999.8135,500.0,4999.812898754737,9.508473e-13,99.99999618527549,0.99999285,0.01000206,100,9.508542e-09,0.009997408,4999.812898754737,1.0001988,1.0,0.03764588128017049,100.0,0.19302101,0.01,100,0.9997336,0.03764588128017049,0.4,4999.812898754737,1,4387.441
4999.8413,500.0,4999.841492631652,3.5044917e-18,100.0,1.0,0.01,100,,0.01,4999.841492631652,1.0,1.0,0.027661266705350518,100.0,0.16548032,0.009999998,100,1.0,0.027661266705350518,0.4,4999.841492631652,1,4387.4688
4999.8247,500.0,4999.823983256664,1.1085736e-10,99.99988172735407,0.9998551,0.010034755,100,1.1082567e-06,0.009973108,4999.823983256664,1.0033301,1.000001,0.025888670090146476,99.99990463265931,0.16005582,0.010000002,100,0.99716634,0.025888670090146476,0.4,4999.823983256664,1,4387.452
4999.8403,500.0,4999.839572537691,8.878551e-11,99.99992370475954,0.9999825,0.010034521,100,8.87829e-07,0.0099776015,4999.839572537691,1.0034345,1.0000005,0.02987771665280957,99.99995231630692,0.17187476,0.01,100,0.9977426,0.02987771665280957,0.4,4999.839572537691,1,4387.468
4999.822,500.0,4999.821299692218,1.9167565e-10,99.99982830720973,0.99981576,0.010023486,100,1.9160525e-06,0.009955313,4999.821299692218,1.0021639,1.0000013,0.035554003929873124,99.99986886995345,0.18741645,0.01,100,0.99534786,0.035554003929873124,0.4,4999.821299692218,1,4387.449
4999.838,500.0,4999.837584211108,1.9912332e-11,99.99998855595109,1.0000037,0.010010387,100,1.991259e-07,0.009981849,4999.837584211108,1.0010424,1.0000001,0.023612605018277097,99.99998807907247,0.15285185,0.009999999,100,0.9981886,0.023612605018277097,0.4,4999.837584211108,1,4387.4653
