MeanIWNorm,EpLenMean,StdIW,InitialReturnMin,OptimizationReturnMax,StdIWNorm,EpThisIter,InitialBound,Weights,InitialReturnMax,ReturnStepMax,EpisodesSoFar,J_sample_variance,EpRewMean,MinIWNorm,MeanEntropy,ESSClassic,ReturnStepMaxmin,MeanIW,VarianceInit,MinIW,LearnableVariance,TimestepsSoFar,Iteration,ReturnMeanIW,MaxIWNorm,ESSRenyi,MaxIW,InitialReturnMean,OptimizationReturnMin,EmpiricalD2,Bound,InitialReturnStd,TimeElapsed,OptimizationReturnMean
0.0050003333,500.0,0.7564802,-416.45105,13.366272,0.007564802,100,-424.6479,[-0.049  0.279],-403.08478,0.8440818,1100,43871.867,-410.7661762411892,0.000120252145,0.4189424,30.406736,0.8440818,0.5000333,-1.0,0.012025215,,550000,11,-204.37071,0.045399435,3.2943115,4.5399437,-410.76617,,30.355356,-280.8529,3.4436507,338.3895432949066,5.684873
0.0041405517,500.0,0.62012726,-416.2387,19.436035,0.0062012724,100,-420.3574,[-0.043  0.333],-396.80267,0.8438373,1200,30087.07,-406.4827672414482,9.2732604e-05,0.4189424,30.834856,0.8438373,0.41405514,-1.0,0.009273261,,600000,12,-167.97174,0.04806715,3.0585427,4.806715,-406.48273,,32.69531,-247.30658,4.637497,409.50082063674927,9.755939
0.0060387105,500.0,1.1356993,-416.18997,25.733215,0.011356991,100,-415.65283,[-0.211  0.363],-390.45676,0.8508627,1300,64516.344,-401.77985122323037,6.3858606e-05,0.4189424,22.04087,0.8508627,0.603871,-1.0,0.006385861,,650000,13,-240.27036,0.08277918,2.5510287,8.277918,-401.77985,,39.19987,-327.1289,5.3562284,481.10290026664734,14.410129
0.009635728,500.0,0.83627915,-415.59747,39.293854,0.0083627915,100,-410.2057,[-0.193  0.403],-376.30362,0.85040534,1400,162336.38,-396.3524712435901,0.00046882432,0.4189424,57.03726,0.85040534,0.96357286,-1.0,0.046882432,,700000,14,-382.2404,0.058856696,51.40346,5.8856697,-396.35242,,1.9453943,-401.56253,6.482808,553.4590721130371,19.245003
0.0044121034,500.0,0.98862267,-413.54254,25.663605,0.009886227,100,-411.47412,[-0.257  0.398],-387.87894,0.8511196,1500,34158.645,-397.68936920955775,3.7692447e-05,0.4189424,16.60919,0.8511196,0.44121036,-1.0,0.0037692448,,750000,15,-174.42307,0.08971674,3.9407554,8.971674,-397.68936,,25.375845,-243.86298,5.225562,625.03826212883,15.853171
0.005577491,500.0,1.1570112,-414.98843,47.6893,0.011570112,100,-405.6113,[-0.314  0.432],-367.29913,0.85595685,1600,55573.09,-391.7783289942145,2.26928e-05,0.4189424,18.856333,0.85595685,0.5577491,-1.0,0.0022692801,,800000,16,-215.69162,0.08069764,3.298179,8.069764,-391.77835,,30.319763,-291.8605,7.6178436,702.3053359985352,23.210106
0.005503029,499.61,0.83373976,-409.92404,74.10379,0.008337397,100,-396.28464,[-0.317  0.465],-335.82025,0.8519047,1700,52536.312,-382.6205109590292,5.9001264e-05,0.4189424,30.345375,0.8519047,0.5503029,-1.0,0.0059001264,,849961,17,-209.68423,0.05657227,4.390804,5.657227,-382.62048,,22.774874,-274.89362,12.079163,776.2761933803558,27.30353
0.0063097263,493.7,1.0914086,-404.06128,177.56702,0.010914086,100,-384.5669,[-0.419  0.481],-226.49426,0.8642453,1800,66515.945,-371.09817717477677,2.6079206e-05,0.4189424,25.05044,0.8642453,0.6309726,-1.0,0.0026079207,,899331,18,-239.1332,0.05631541,5.405153,5.6315413,-371.09818,,18.500864,-297.06567,26.503296,848.5872740745544,32.963104
0.0067171985,500.0,1.6194179,-408.8209,56.56601,0.016194178,100,-398.6608,[-0.492  0.464],-352.25488,0.8548393,1900,79989.31,-385.0334566880763,1.5597254e-05,0.4189424,14.67952,0.8548393,0.6717198,-1.0,0.0015597255,,949331,19,-253.78107,0.1255929,3.6954033,12.55929,-385.03345,,27.060646,-324.6704,9.713782,932.0210235118866,23.787437
0.00992727,493.63,0.15116566,-403.276,138.23312,0.0015116566,100,-382.7085,[-0.493  0.493],-265.04288,0.8635886,2000,162464.14,-369.2659379987419,0.006720824,0.4189424,97.73384,0.8635886,0.992727,-1.0,0.6720824,,998694,20,-367.35016,0.013832128,97.69578,1.3832128,-369.26593,,1.0235857,-380.9503,25.742716,993.5967319011688,34.010067
0.0075742574,492.17,1.2764674,-408.66,188.70363,0.012764673,100,-382.54388,[-0.503  0.493],-219.95638,0.8573651,2100,98552.625,-368.92189739882946,4.7724643e-05,0.4189424,26.040733,0.8573651,0.75742567,-1.0,0.0047724643,,1047911,21,-288.58896,0.08739578,5.362142,8.739578,-368.92188,,18.649263,-347.41528,28.781273,1060.4090549945831,39.73811
0.009132404,499.93,0.7151708,-414.05817,72.117065,0.007151708,100,-395.40665,[-0.495  0.467],-341.9411,0.8588734,2200,145209.9,-381.6047071376443,0.0011298235,0.4189424,61.986034,0.8588734,0.91324043,-1.0,0.112982355,,1097904,22,-347.57376,0.038555995,53.228874,3.8555996,-381.60468,,1.8786796,-366.4914,12.115812,1134.7487235069275,32.45346
0.0062686508,498.22,1.1218296,-414.9636,178.94705,0.011218296,100,-397.15237,[-0.548  0.472],-236.01654,0.85864085,2300,70883.28,-383.3202589379251,2.1973443e-05,0.4189424,23.79467,0.85864085,0.626865,-1.0,0.0021973443,,1147726,23,-236.54134,0.07126586,2.8888283,7.1265864,-383.32028,,34.61611,-317.92325,17.862806,1207.4277203083038,31.643333
0.008548171,480.78,0.66606563,-408.25137,187.96405,0.0066606556,100,-368.79285,[-0.542  0.502],-220.28732,0.863878,2400,127806.38,-355.184524756968,0.000663998,0.4189424,62.222393,0.863878,0.85481715,-1.0,0.066399805,,1195804,24,-297.20935,0.035376497,44.212765,3.5376496,-355.18454,,2.2617903,-317.67532,37.986317,1269.0394546985626,53.06685
0.005651582,484.57,1.0645947,-402.30392,188.09897,0.010645947,100,-371.2133,[-0.489  0.504],-214.20496,0.86083275,2500,70896.64,-357.8031963196397,9.8764285e-06,0.4189424,21.985909,0.86083275,0.5651582,-1.0,0.0009876429,,1244261,25,-179.95541,0.062047984,4.53174,6.2047987,-357.80316,,22.066578,-242.94962,35.72338,1336.4109544754028,44.500732
0.0072742943,442.58,1.1332996,-405.10452,238.89752,0.011332997,100,-333.77075,[-0.498  0.53 ],-166.207,0.8644948,2600,116095.65,-320.26726355433465,2.9783543e-05,0.4189424,29.178234,0.8644948,0.72742945,-1.0,0.0029783545,,1288519,26,-209.235,0.0755238,5.0020237,7.55238,-320.26724,,19.991909,-269.6122,52.072685,1390.9183537960052,84.837265
0.006717512,393.42,0.94568616,-398.03577,243.41812,0.009456861,100,-298.1228,[-0.545  0.553],-154.61765,0.8618382,2700,101077.49,-284.85498276799916,2.0700807e-05,0.4189424,33.5359,0.8618382,0.67175126,-1.0,0.0020700807,,1327861,27,-167.4122,0.051384073,7.355224,5.138407,-284.85495,,13.595778,-216.33405,66.79886,1449.1670010089874,113.18078
0.01036397,333.02,1.0030954,-385.88193,272.5932,0.010030953,100,-251.41075,[-0.542  0.577],-113.28874,0.8638228,2800,203114.36,-238.54802812933923,0.0003419523,0.4189424,51.63241,0.8638228,1.036397,-1.0,0.034195233,,1361163,28,-223.63968,0.045839757,30.067831,4.583976,-238.54803,,3.3258135,-247.0972,57.09615,1494.8235700130463,147.3339
0.008275089,309.68,1.0472021,-366.12866,252.06769,0.010472021,100,-234.77711,[-0.559  0.595],-114.060974,0.86104363,2900,126966.08,-222.57282770991324,0.00012230604,0.4189424,38.439987,0.86104363,0.827509,-1.0,0.012230605,,1392131,29,-168.75186,0.047817104,11.475603,4.7817106,-222.57281,,8.714139,-204.77858,53.167137,1530.8452756404877,143.55585
0.006641462,274.43,0.95319974,-342.81293,240.21112,0.009531997,100,-208.42905,[-0.524  0.617],-102.60181,0.8647431,3000,74199.09,-197.0019687716663,3.9872652e-06,0.4189424,32.68109,0.8647431,0.6641462,-1.0,0.00039872655,,1419574,30,-125.13302,0.05826682,9.754471,5.826682,-197.00197,,10.251709,-161.72064,44.58088,1563.3901152610779,145.81096
0.008549888,271.53,1.1604593,-372.63068,261.00137,0.011604592,100,-206.49887,[-0.419  0.617],-111.6293,0.86018765,3100,163259.83,-194.07784384205937,2.4655246e-05,0.4189424,35.18389,0.86018765,0.8549887,-1.0,0.0024655247,,1446727,31,-153.03542,0.078728944,20.398561,7.8728943,-194.07787,,4.9023066,-180.53699,48.020226,1598.0705561637878,178.55283
0.007264891,252.21,1.1552811,-330.02863,227.17787,0.011552812,100,-193.05759,[-0.41  0.64],-102.85075,0.8609083,3200,82322.71,-182.05663037642836,0.00012559458,0.4189424,28.33812,0.8609083,0.7264892,-1.0,0.012559459,,1471948,32,-140.83424,0.065963484,13.445253,6.5963483,-182.05664,,7.437569,-170.83594,46.283993,1627.0550174713135,147.97198
0.009934496,275.3,0.78582567,-359.8059,245.9488,0.007858256,100,-210.99168,[-0.365  0.614],-113.8571,0.8611487,3300,158759.16,-198.99815890699625,0.0006626887,0.4189424,61.512283,0.8611487,0.9934498,-1.0,0.06626887,,1499478,33,-185.23198,0.044817057,58.333828,4.4817057,-198.99817,,1.7142712,-200.93513,47.293106,1662.5248715877533,160.80775
0.006715329,257.85,1.0079281,-313.4793,208.68248,0.0100792805,100,-195.84155,[-0.343  0.626],-104.79683,0.8659659,3400,57541.348,-185.3922309280932,9.592901e-06,0.4189424,30.742655,0.8659659,0.67153287,-1.0,0.00095929013,,1525263,34,-133.94449,0.060130037,7.4395456,6.013004,-185.39223,,13.441681,-172.25468,44.00486,1697.3289668560028,128.08708
0.0070642023,301.42,0.9825544,-375.59274,259.50055,0.0098255435,100,-230.85448,[-0.322  0.596],-116.09218,0.8625398,3500,109886.04,-218.33471922293305,2.5806894e-05,0.4189424,34.076416,0.8625398,0.7064203,-1.0,0.0025806895,,1555405,35,-145.46416,0.06840104,9.506702,6.840104,-218.33473,,10.518894,-186.06929,52.043823,1738.941335439682,157.25803
0.0065224366,263.34,1.1318631,-321.20276,219.31111,0.011318631,100,-200.4061,[-0.307  0.622],-101.89165,0.86409265,3600,76507.46,-189.69934730380774,3.2966247e-05,0.4189424,24.928968,0.86409265,0.6522437,-1.0,0.0032966246,,1581739,36,-113.36462,0.07848731,10.256037,7.848731,-189.69934,,9.750355,-146.79707,41.56996,1779.5380737781525,131.50342
0.008942397,249.14,1.0924009,-390.55542,286.89685,0.01092401,100,-192.93272,[-0.273  0.649],-103.65857,0.8608319,3700,194991.05,-179.91421779423953,0.00013223964,0.4189424,40.123577,0.8608319,0.8942397,-1.0,0.013223965,,1606653,37,-148.85338,0.07856781,27.179115,7.8567815,-179.91422,,3.6792955,-173.82483,49.902462,1819.717226266861,210.6412
0.007591103,239.67,0.7716589,-301.33777,206.39401,0.0077165887,100,-183.02313,[-0.187  0.651],-94.94375,0.8651481,3800,61287.316,-172.97854726567866,0.0004481635,0.4189424,49.180294,0.8651481,0.7591103,-1.0,0.044816352,,1630620,38,-134.82834,0.059227627,47.263245,5.922763,-172.97856,,2.115809,-149.43903,42.341038,1855.217042684555,128.35922
0.006643838,235.7,1.0258347,-296.9924,192.94655,0.010258346,100,-179.70393,[-0.254  0.648],-104.04585,0.8646216,3900,65009.246,-169.8042021970451,8.8999615e-05,0.4189424,29.550331,0.8646216,0.66438377,-1.0,0.008899962,,1654190,39,-104.42436,0.073219635,7.9290943,7.321964,-169.80421,,12.611781,-139.5814,40.655212,1893.8686392307281,127.1882
0.006259852,216.66,0.86910975,-346.35663,274.4491,0.008691098,100,-167.23395,[-0.3   0.68],-71.90752,0.85676134,4000,85219.586,-155.68872249394656,8.341292e-05,0.4189424,34.15745,0.85676134,0.62598515,-1.0,0.008341292,,1675856,40,-86.92677,0.039030958,11.235766,3.9030957,-155.68874,,8.900149,-121.36977,40.78328,1921.1933224201202,190.6679
0.009381879,209.37,0.91889524,-260.37683,168.43169,0.009188953,100,-159.85646,[-0.306  0.711],-91.945145,0.8612826,4100,72848.61,-151.17722826883198,0.0006990615,0.4189424,51.038765,0.8612826,0.9381881,-1.0,0.06990615,,1696793,41,-138.78299,0.051601157,42.200035,5.1601157,-151.17723,,2.3696663,-152.14355,37.33001,1953.2174773216248,109.19961
0.010051571,192.84,0.35349146,-250.68427,169.54126,0.0035349145,100,-146.68361,[-0.251  0.724],-81.14301,0.86485857,4200,67208.555,-138.32748815447093,0.0040251096,0.4189424,88.99353,0.86485857,1.0051571,-1.0,0.40251097,,1716077,42,-137.04788,0.02597079,89.678406,2.597079,-138.32748,,1.1150956,-145.87181,30.785297,1980.817634344101,112.356766
0.009417401,192.34,0.6265048,-277.64548,195.16974,0.0062650475,100,-147.13321,[-0.27  0.73],-82.475746,0.86252916,4300,78628.18,-137.87835679337383,0.0017316593,0.4189424,69.3205,0.86252916,0.94174004,-1.0,0.17316593,,1735311,43,-127.668655,0.031158337,61.227657,3.1158338,-137.87836,,1.6332488,-139.49623,34.063618,2011.468899011612,139.76712
0.0052679284,190.52,0.6734524,-231.22394,149.1922,0.006734523,100,-145.21117,[-0.222  0.739],-82.03173,0.86664987,4400,18832.209,-137.50371843039989,3.0843537e-05,0.4189424,37.960632,0.86664987,0.5267928,-1.0,0.0030843539,,1754363,44,-73.252106,0.033303566,6.206294,3.3303568,-137.50371,,16.112675,-104.19033,35.39458,2040.3150312900543,93.72022
0.0077001597,187.9,1.2322023,-258.41248,177.45715,0.012322023,100,-143.22946,[-0.367  0.749],-80.95532,0.8631557,4500,70811.46,-134.61570022851228,8.15236e-05,0.4189424,28.084095,0.8631557,0.770016,-1.0,0.00815236,,1773153,45,-96.371605,0.10005301,21.117487,10.005301,-134.6157,,4.735412,-115.11599,35.303127,2065.141159772873,123.796776
0.0066149198,184.36,1.110383,-252.20825,171.61568,0.01110383,100,-141.32832,[-0.417  0.775],-80.592575,0.8621318,4600,46246.945,-132.92138849824667,2.5374395e-05,0.4189424,26.19371,0.8621318,0.661492,-1.0,0.0025374396,,1791589,46,-92.00638,0.060456533,10.953805,6.0456533,-132.92139,,9.129248,-117.40765,32.03608,2087.547351837158,119.286865
0.007428865,186.58,1.2076205,-269.3424,188.35258,0.012076205,100,-142.12933,[-0.385  0.741],-80.98982,0.8659547,4700,79736.195,-133.15126194179058,0.00019968733,0.4189424,27.45362,0.8659547,0.7428864,-1.0,0.019968733,,1810247,47,-91.081024,0.09791906,11.317307,9.791906,-133.15126,,8.836024,-117.768776,31.336212,2111.923535823822,136.19115
0.009287297,175.67,0.6005059,-190.64543,109.30728,0.006005059,100,-132.00174,[-0.382  0.774],-81.33815,0.8633129,4800,33083.086,-125.646893581599,0.0021655632,0.4189424,70.51806,0.8633129,0.9287298,-1.0,0.21655633,,1827814,48,-119.361336,0.03889462,72.696724,3.8894622,-125.6469,,1.3755778,-126.81462,26.078112,2135.4345378875732,64.99854
0.009235307,183.38,1.0288136,-226.80612,145.45473,0.010288136,100,-138.72997,[-0.35   0.762],-81.351395,0.85879785,4900,57796.26,-131.16975200101734,0.000724453,0.4189424,44.622997,0.85879785,0.92353064,-1.0,0.0724453,,1846152,49,-115.83899,0.073892675,41.06399,7.3892674,-131.16974,,2.4352236,-127.63684,31.344467,2155.2697253227234,95.63637
0.008571243,173.48,1.2963309,-266.601,196.22508,0.01296331,100,-133.28874,[-0.293  0.776],-70.37593,0.8631496,5000,96015.29,-124.402049972862,0.00015621162,0.4189424,30.419088,0.8631496,0.8571245,-1.0,0.015621163,,1863500,50,-101.17081,0.10013626,32.93006,10.013626,-124.40206,,3.036739,-116.65698,31.973886,2178.8598663806915,142.19896
0.006968017,175.8,1.0321007,-199.8941,127.4883,0.010321006,100,-133.74994,[-0.293  0.801],-72.40581,0.85644317,5100,31844.318,-127.0868139974773,2.7454586e-05,0.4189424,31.309256,0.85644317,0.69680184,-1.0,0.0027454586,,1881080,51,-79.14469,0.059379883,5.897451,5.9379883,-127.086815,,16.956478,-106.58232,28.512318,2200.141439676285,72.80729
0.005681126,164.73,0.80789185,-203.23288,140.92911,0.008078918,100,-124.88024,[-0.18   0.824],-62.303772,0.8685366,5200,19440.75,-118.10581501081586,1.4351718e-05,0.4189424,33.0878,0.8685366,0.5681126,-1.0,0.0014351718,,1897553,52,-68.29776,0.045149777,6.992595,4.514978,-118.10581,,14.300842,-93.91625,29.869154,2220.152890443802,85.12707
0.009473348,172.57,1.2474449,-203.97961,122.738785,0.012474449,100,-130.35382,[-0.296  0.804],-81.24083,0.862883,5300,56781.598,-123.5545111310482,0.00040693014,0.4189424,36.577156,0.862883,0.94733477,-1.0,0.040693015,,1914810,53,-110.783226,0.095260076,33.84269,9.526008,-123.55451,,2.954848,-122.47104,28.84612,2242.45405125618,80.4251
0.0085803885,176.77,1.2826552,-249.41287,168.9683,0.012826553,100,-135.24509,[-0.217  0.787],-80.444565,0.86434704,5400,81426.375,-126.93132249951363,0.00011055814,0.4189424,30.915419,0.86434704,0.85803884,-1.0,0.011055814,,1932487,54,-100.72928,0.075660735,23.505198,7.5660734,-126.93132,,4.2543783,-117.877365,31.579994,2264.3855736255646,122.481544
0.00922867,166.48,0.98200405,-249.56378,177.84898,0.00982004,100,-127.8855,[-0.181  0.813],-71.7148,0.86362123,5500,74439.664,-119.56670022964478,0.0005944536,0.4189424,46.89847,0.86362123,0.92286706,-1.0,0.059445363,,1949135,55,-107.51224,0.07144152,46.310116,7.1441517,-119.56669,,2.1593554,-119.736496,32.257034,2289.227041721344,129.99709
0.009856302,152.16,0.23122215,-190.5839,119.396454,0.0023122213,100,-114.4692,[-0.201  0.834],-71.18744,0.8603546,5600,36511.54,-108.11640448570252,0.005900561,0.4189424,94.78369,0.8603546,0.9856303,-1.0,0.5900561,,1964351,56,-106.925446,0.018719183,96.193344,1.8719184,-108.11641,,1.039573,-113.402725,24.872877,2313.63401389122,82.46749
0.009020673,162.65,0.97086644,-291.62918,220.36534,0.009708664,100,-126.19286,[-0.216  0.832],-71.26384,0.86793375,5700,105408.02,-116.47189389467239,0.00018770895,0.4189424,46.331608,0.86793375,0.90206724,-1.0,0.018770896,,1980616,57,-100.145355,0.054924294,28.8183,5.4924297,-116.47189,,3.4700172,-118.25357,32.24384,2342.4103775024414,175.1573
0.0065325047,168.73,1.1317267,-238.15445,166.54892,0.011317267,100,-129.24623,[-0.138  0.811],-71.60553,0.86218154,5800,44532.996,-121.30774868518114,7.486083e-05,0.4189424,24.99126,0.86218154,0.6532505,-1.0,0.007486083,,1997489,58,-79.53037,0.07593779,10.401213,7.5937796,-121.30773,,9.614264,-104.14513,29.512928,2364.2041823863983,116.8467
0.009492156,171.7,0.72214156,-202.76898,132.21346,0.007221416,100,-130.11974,[-0.268  0.801],-70.55553,0.86468816,5900,41077.363,-123.36077144905924,0.001112158,0.4189424,63.33998,0.86468816,0.94921577,-1.0,0.11121579,,2014659,59,-119.631294,0.042693447,62.81373,4.269345,-123.36077,,1.5920087,-128.15941,31.5102,2386.315012693405,79.40821
0.008753293,174.1,1.2809837,-231.68387,150.01712,0.012809837,100,-132.27917,[-0.282  0.786],-81.66675,0.86380136,6000,73927.25,-124.55637520372868,0.00022941545,0.4189424,31.830618,0.86380136,0.87532926,-1.0,0.022941547,,2032069,60,-96.89469,0.07971425,15.3589325,7.9714255,-124.556366,,6.510869,-116.60049,32.275448,2412.2970032691956,107.12749
0.008704608,166.16,1.0475965,-194.37277,121.98428,0.010475965,100,-125.92977,[-0.248  0.815],-72.38849,0.86456275,6100,36285.867,-119.45067579329015,0.00041888276,0.4189424,40.842937,0.86456275,0.87046087,-1.0,0.041888278,,2048685,61,-103.15732,0.06104208,34.85532,6.1042085,-119.450676,,2.8690023,-114.13169,28.017675,2435.9672327041626,74.9221
0.00925966,163.31,0.63327223,-257.51917,176.81122,0.006332722,100,-125.4026,[-0.342  0.826],-80.70795,0.8682102,6200,67584.95,-116.81863658711315,0.0019513741,0.4189424,68.13264,0.8682102,0.925966,-1.0,0.19513741,,2065016,62,-105.36956,0.052618828,70.57576,5.261883,-116.818634,,1.4169171,-115.58743,31.629559,2458.881202697754,140.70053
0.0062265373,163.68,0.96405506,-244.54916,183.01198,0.009640549,100,-125.270195,[-0.3    0.834],-61.537186,0.86365736,6300,41217.023,-117.11855230852962,3.8360482e-05,0.4189424,29.43571,0.86365736,0.6226537,-1.0,0.0038360483,,2081384,63,-72.890724,0.06295497,9.381669,6.2954974,-117.11855,,10.659084,-99.5044,32.80488,2481.2816643714905,127.4306
0.008963157,167.44,1.1781065,-226.48709,154.5791,0.011781065,100,-127.7382,[-0.25   0.798],-71.90799,0.8597392,6400,68141.14,-120.1886431697011,0.00028022673,0.4189424,36.662064,0.8597392,0.89631575,-1.0,0.028022673,,2098128,64,-99.22042,0.09186864,29.678999,9.186864,-120.188644,,3.369386,-113.07832,27.67491,2504.9422352313995,106.29844
0.008173367,162.87,1.285626,-213.47763,140.89413,0.012856261,100,-123.54548,[-0.291  0.824],-72.5835,0.85879767,6500,52409.348,-116.42957299858331,2.7492984e-05,0.4189424,28.783947,0.85879767,0.81733656,-1.0,0.0027492985,,2114415,65,-87.93496,0.07496296,15.714266,7.4962964,-116.42958,,6.3636446,-105.88577,27.46415,2525.951579093933,97.04806
0.0069968384,158.91,0.97416896,-206.79791,134.89868,0.00974169,100,-120.65355,[-0.291  0.857],-71.89923,0.8617979,6600,30083.998,-113.76028630822897,3.6740363e-05,0.4189424,34.031013,0.8617979,0.69968385,-1.0,0.0036740364,,2130306,66,-81.82037,0.046065234,11.592198,4.6065235,-113.76029,,8.626492,-102.0665,28.120714,2546.231362581253,93.03763
0.009682637,163.75,0.41789848,-198.80107,126.77388,0.004178984,100,-124.25155,[-0.174  0.834],-72.02719,0.863767,6700,39256.66,-117.62484885662793,0.0029346049,0.4189424,84.2975,0.863767,0.9682637,-1.0,0.2934605,,2146681,67,-114.4169,0.023856495,84.74986,2.3856494,-117.624855,,1.179943,-121.615166,26.69645,2563.0403611660004,81.17622
0.006148753,172.3,0.8523483,-200.57712,128.77768,0.008523483,100,-130.63574,[-0.189  0.825],-71.79944,0.8589947,6800,21772.088,-123.94983682081103,1.2130369e-05,0.4189424,34.227974,0.8589947,0.6148754,-1.0,0.001213037,,2163911,68,-71.90264,0.04782936,5.556131,4.782936,-123.94984,,17.998137,-100.26706,28.43394,2584.906454563141,76.62728
0.008100658,149.79,1.4644903,-168.48582,107.816246,0.014644902,100,-112.91759,[-0.164  0.864],-60.66958,0.8651299,6900,29073.586,-107.30139222696424,0.00013258438,0.4189424,23.428093,0.8651299,0.8100657,-1.0,0.013258439,,2178890,69,-85.28871,0.11564756,13.134783,11.564756,-107.3014,,7.613373,-100.78511,22.678473,2603.371369123459,61.184437
0.007271913,145.1,1.1020149,-233.26645,171.4227,0.011020148,100,-111.312225,[-0.081  0.89 ],-61.843742,0.8651612,7000,49020.117,-103.5366737537086,7.416992e-05,0.4189424,30.334656,0.8651612,0.7271912,-1.0,0.007416992,,2193400,70,-79.09449,0.05908158,10.168656,5.9081583,-103.53668,,9.834141,-103.478165,29.031515,2621.3987226486206,129.72978
0.007363631,152.77,1.0624778,-211.0181,150.55664,0.0106247775,100,-116.061935,[-0.08   0.851],-60.46146,0.86347425,7100,35683.562,-109.02799284771085,0.0001490977,0.4189424,32.44773,0.86347425,0.7363632,-1.0,0.01490977,,2208677,71,-80.0288,0.070808046,13.520874,7.080805,-109.027985,,7.395972,-99.15797,26.326637,2640.5862171649933,101.9901
