ReturnStepMax,EpisodesSoFar,OptimizationReturnMin,InitialReturnMin,J_sample_variance,MeanIW,OptimizationReturnMax,LearnableVariance,OptimizationReturnMean,Iteration,ReturnStepMaxmin,EpLenMean,MeanIWNorm,InitialReturnMean,StdIWNorm,Bound,MaxIW,InitialReturnMax,MinIW,EmpiricalD2,Weights,ReturnMeanIW,EpRewMean,TimeElapsed,VarianceInit,MinIWNorm,StdIW,MaxIWNorm,MeanEntropy,TimestepsSoFar,InitialBound,ESSClassic,InitialReturnStd,ESSRenyi,EpThisIter
0.8633269,5700,,-277.66547,68749.72,0.71366453,178.36513,,114.960335,57,0.8633269,229.17,0.007136645,-162.70511,0.013155553,-143.58792,9.8708935,-99.30034,0.008123362,9.766307,[-1.278  0.743],-114.66343,-162.70512086883187,3294.37912273407,-1.0,8.123362e-05,1.3155552,0.098708935,0.4189424,2576730,-171.96063,22.737343,38.40368,10.239285,100
0.8654613,5800,,-287.2248,39637.727,0.5492666,179.43745,,123.09456,58,0.8654613,233.37,0.005492666,-164.13023,0.010249895,-129.48582,7.3096757,-107.78734,0.002013486,14.857586,[-1.381  0.733],-92.5817,-164.13023480921984,3327.5051670074463,-1.0,2.0134861e-05,1.0249896,0.07309675,0.4189424,2600067,-173.70439,22.309721,37.25884,6.7305684,100
0.86367464,5900,,-324.82452,110409.04,1.0029851,226.89105,,139.74876,59,0.86367464,263.84,0.010029851,-185.07576,0.0021927715,-194.62616,1.8375225,-97.93347,0.52384394,1.043556,[-1.354  0.704],-183.56538,-185.0757574927807,3363.912086725235,-1.0,0.0052384394,0.21927716,0.018375225,0.4189424,2626451,-195.90323,95.438354,43.543213,95.826195,100
0.86450946,6000,,-295.91522,36437.312,0.5674559,185.83759,,110.93883,60,0.86450946,260.64,0.005674558,-184.97638,0.0079984255,-140.28154,4.285088,-110.077644,0.009634907,11.742745,[-1.353  0.708],-106.48044,-184.97639834553004,3396.7277607917786,-1.0,9.6349075e-05,0.7998426,0.042850878,0.4189424,2652515,-194.84024,33.48112,41.111095,8.515896,100
0.862662,6100,,-330.8006,50830.71,0.5827493,211.36734,,140.49365,61,0.862662,269.4,0.005827493,-190.30695,0.007816736,-149.80826,4.9051323,-119.43325,0.0047909375,11.923801,[-1.279  0.685],-111.732155,-190.30694170862435,3429.2855155467987,-1.0,4.7909376e-05,0.7816736,0.049051322,0.4189424,2679455,-201.33363,35.72407,46.59305,8.386587,100
0.86670494,6200,,-339.91135,223077.86,0.96386546,251.32349,,136.8768,62,0.86670494,290.13,0.009638653,-203.03455,0.014910718,-195.3912,11.998767,-88.58787,0.0076689585,5.0648503,[-1.379  0.696],-169.89194,-203.03455048486592,3467.802833557129,-1.0,7.668958e-05,1.4910718,0.11998767,0.4189424,2708468,-214.36494,29.471413,51.052765,19.74392,100
0.8654547,6300,,-347.0356,113960.92,0.87752223,238.37842,,160.45999,63,0.8654547,263.61,0.008775222,-186.57562,0.007344214,-175.40222,3.9365785,-108.65719,0.06229996,2.1157742,[-1.425  0.714],-158.57597,-186.57562742799522,3509.1767580509186,-1.0,0.00062299956,0.73442143,0.039365783,0.4189424,2734829,-198.14348,58.808113,48.743546,47.264023,100
0.85957164,6400,,-312.1369,64118.895,0.69950986,210.26056,,131.09044,64,0.85957164,256.52,0.0069950987,-181.04645,0.009511632,-148.49762,6.769634,-101.876335,0.0042783436,7.4602294,[-1.363  0.713],-120.0792,-181.0464524446428,3547.2706775665283,-1.0,4.2783435e-05,0.9511631,0.06769633,0.4189424,2760481,-191.45102,35.100796,44.440964,13.404413,100
0.86460066,6500,,-302.71738,95332.414,0.8201953,204.03787,,110.31229,65,0.86460066,272.07,0.008201953,-192.40509,0.012208231,-167.27264,7.86242,-98.679504,0.013009985,5.4458637,[-1.451  0.726],-143.72488,-192.4050847838819,3591.3930718898773,-1.0,0.00013009984,1.2208232,0.0786242,0.4189424,2787688,-202.49565,31.099407,48.16853,18.36256,100
0.8645605,6600,,-320.36865,42348.395,0.5506749,220.90883,,151.03235,66,0.8645605,239.42,0.0055067497,-169.3363,0.0069324723,-138.0091,2.5882094,-99.45982,0.008270162,13.129425,[-1.4    0.742],-99.314384,-169.33630074813962,3625.0775752067566,-1.0,8.270162e-05,0.69324726,0.025882093,0.4189424,2811630,-180.01526,38.687107,39.992256,7.61648,100
0.862141,6700,,-314.3157,39524.89,0.4970894,205.73477,,128.34196,67,0.862141,263.35,0.0049708937,-185.97372,0.008103362,-132.9989,5.316924,-108.58093,0.0031534408,13.868503,[-1.486  0.726],-93.98139,-185.97373822197318,3659.7499458789825,-1.0,3.1534408e-05,0.8103363,0.05316924,0.4189424,2837965,-196.45091,27.341614,42.88546,7.2105837,100
0.86287487,6800,,-342.44632,124013.22,0.99110574,234.57999,,138.86075,68,0.86287487,291.08,0.009911057,-203.58554,0.004101549,-208.65149,2.5166643,-107.866325,0.18402255,1.1613,[-1.589  0.718],-196.3504,-203.58557307913898,3695.91579079628,-1.0,0.0018402254,0.41015485,0.025166642,0.4189424,2867073,-215.00044,85.37814,49.707817,86.1104,100
0.8630705,6900,,-333.69965,105776.92,0.77672774,206.42888,,131.91937,69,0.8630705,290.21,0.0077672773,-201.78027,0.010959972,-177.4924,7.859352,-127.27077,0.011174994,9.786121,[-1.57   0.721],-142.69556,-201.7802797488868,3737.9357290267944,-1.0,0.000111749934,1.0959972,0.07859352,0.4189424,2896094,-212.90358,33.433125,44.19879,10.218553,100
0.8624915,7000,,-313.74686,98609.44,0.9123413,205.23279,,135.33118,70,0.8624915,254.07,0.009123413,-178.41566,0.009131737,-180.60835,7.8361473,-108.51408,0.16858387,1.6718204,[-1.513  0.738],-167.08598,-178.41567574098707,3777.5880184173584,-1.0,0.0016858387,0.9131737,0.078361474,0.4189424,2921501,-188.8739,49.9544,39.335,59.815037,100
0.8590536,7100,,-259.5177,66685.17,0.9624466,151.78062,,83.7325,71,0.8590536,250.56,0.009624467,-175.7852,0.0051152045,-175.69109,2.8512068,-107.737076,0.2704485,1.2988011,[-1.502  0.726],-165.83244,-175.78519204542042,3812.7075378894806,-1.0,0.002704485,0.51152045,0.028512066,0.4189424,2946557,-184.43578,77.97451,32.301193,76.99409,100
0.8658761,7200,,-323.27393,37353.52,0.53725755,214.25688,,137.49258,72,0.8658761,263.34,0.005372575,-185.78137,0.0055124806,-135.2835,2.6960158,-109.017044,0.0110189775,11.382366,[-1.466  0.724],-98.92836,-185.781340046525,3848.474275827408,-1.0,0.00011018977,0.5512481,0.026960157,0.4189424,2972891,-196.55713,48.714912,46.66323,8.78552,100
0.86397684,7300,,-345.7851,152573.12,0.91815025,232.81848,,147.75983,73,0.86397684,281.95,0.009181502,-198.02527,0.012429184,-194.47287,9.2163515,-112.96661,0.01758318,4.277424,[-1.385  0.706],-170.63452,-198.02526606708764,3885.354556083679,-1.0,0.0001758318,1.2429186,0.09216351,0.4189424,3001086,-209.55142,35.30378,48.847065,23.378557,100
0.8634902,7400,,-390.705,148483.97,0.96011806,291.46344,,201.82909,74,0.8634902,266.65,0.00960118,-188.87592,0.0036510844,-198.29091,2.6910052,-99.24155,0.42123824,1.1118816,[-1.305  0.702],-184.55818,-188.87593123331666,3920.9268233776093,-1.0,0.0042123822,0.36510846,0.026910052,0.4189424,3027751,-201.89943,87.36611,49.57915,89.93763,100
0.86489606,7500,,-327.12207,98577.836,0.7972303,227.98117,,138.11728,75,0.86489606,267.73,0.007972303,-189.00479,0.0100079505,-173.98991,5.90061,-99.14091,0.0034244265,11.496106,[-1.313  0.697],-137.01868,-189.00479114636778,3961.5726425647736,-1.0,3.4244265e-05,1.0007951,0.0590061,0.4189424,3054524,-199.90886,38.821705,43.40913,8.698598,100
0.862032,7600,,-352.05164,135840.92,0.95279384,261.6062,,167.6492,76,0.862032,261.35,0.009527937,-184.40244,0.007407274,-180.92987,4.766649,-90.44544,0.0751221,1.483652,[-1.342  0.723],-166.63596,-184.40243787690997,4000.606827735901,-1.0,0.000751221,0.7407274,0.047666486,0.4189424,3080659,-196.1375,62.32889,46.27089,67.40125,100
0.86309946,7700,,-279.41364,33027.89,0.5663491,179.09354,,106.93932,77,0.86309946,242.98,0.005663491,-172.47432,0.0102734,-131.47244,8.945435,-100.3201,0.0037750904,11.014442,[-1.332  0.733],-100.56183,-172.4743109817803,4037.186472415924,-1.0,3.7750902e-05,1.0273399,0.089454345,0.4189424,3104957,-181.7881,23.307388,41.253105,9.078989,100
0.86764747,7800,,-294.03464,49829.91,0.58169615,182.85991,,119.57262,78,0.86764747,246.25,0.005816962,-174.46204,0.008998652,-126.394714,7.235307,-111.17473,0.0039043115,11.4822035,[-1.261  0.709],-93.183105,-174.46202399730683,4070.653933763504,-1.0,3.9043112e-05,0.8998652,0.07235307,0.4189424,3129582,-184.26318,29.471495,38.461887,8.709129,100
0.86415875,7900,,-304.5374,96799.92,0.96862245,206.61575,,137.1673,79,0.86415875,236.33,0.009686224,-167.37012,0.006264052,-170.53293,4.980983,-97.92167,0.16446848,1.3376977,[-1.269  0.737],-158.79211,-167.3701242017746,4102.7061586380005,-1.0,0.0016446848,0.62640524,0.04980983,0.4189424,3153215,-177.52136,70.51108,42.257805,74.7553,100
0.85908955,8000,,-268.64316,83290.3,1.0049533,180.17574,,117.23447,80,0.85908955,213.35,0.010049533,-151.4087,0.0068296143,-157.75502,3.7147608,-88.46742,0.17874858,1.48782,[-1.266  0.747],-146.83232,-151.40869687125087,4133.129490852356,-1.0,0.0017874858,0.68296146,0.037147608,0.4189424,3174550,-160.36346,68.40649,35.761692,67.21243,100
0.86721575,8100,,-305.02124,78281.81,0.71328455,205.16489,,142.53065,81,0.86721575,230.4,0.007132845,-162.49059,0.009738805,-134.00464,4.628873,-99.85635,0.008412857,8.351345,[-1.314  0.753],-104.62225,-162.49058851867915,4167.834562540054,-1.0,8.4128566e-05,0.9738806,0.04628873,0.4189424,3197590,-172.65796,34.914112,40.42126,11.974119,100
0.86530685,8200,,-235.11658,27147.701,0.6013773,155.92696,,87.15459,82,0.86530685,207.58,0.006013773,-147.962,0.009136774,-119.0419,6.6441503,-79.18962,0.014385888,14.253976,[-1.284  0.778],-89.45292,-147.96199177026747,4196.201932430267,-1.0,0.00014385888,0.91367745,0.0664415,0.4189424,3218348,-155.7992,30.227034,37.438572,7.0155864,100
0.8610838,8300,,-355.79816,129907.51,0.99257696,257.5028,,196.18297,83,0.8610838,224.22,0.009925771,-159.61519,0.0023516358,-170.47156,1.5989505,-98.29536,0.4962399,1.0588272,[-1.407  0.773],-158.26776,-159.61518200397492,4228.839412689209,-1.0,0.0049623987,0.2351636,0.015989505,0.4189424,3240770,-171.47511,94.68512,44.813137,94.44412,100
0.86262435,8400,,-338.61307,46860.76,0.53168744,239.54453,,171.73586,84,0.86262435,235.79,0.0053168745,-166.87721,0.007821844,-133.42717,4.877361,-99.06854,0.0075389855,11.944994,[-1.393  0.77 ],-94.41721,-166.87720997676254,4260.159546613693,-1.0,7.538985e-05,0.7821845,0.048773605,0.4189424,3264349,-178.1643,31.603157,43.76636,8.371708,100
0.86357725,8500,,-329.1475,118100.65,0.72116035,220.48352,,160.04741,85,0.86357725,239.44,0.0072116037,-169.1001,0.012348253,-136.02449,10.841206,-108.66397,0.007081195,6.2240477,[-1.393  0.742],-108.652534,-169.1000841884315,4292.698003053665,-1.0,7.081195e-05,1.2348254,0.10841206,0.4189424,3288293,-180.07166,25.433073,40.784077,16.066715,100
0.8649887,8600,,-324.83936,109843.766,0.9740915,217.06488,,161.92612,86,0.8649887,230.15,0.009740914,-162.91324,0.0050807106,-169.19987,2.7217255,-107.774475,0.28388208,1.2471248,[-1.329  0.758],-157.10776,-162.91323909640312,4324.677400350571,-1.0,0.0028388207,0.50807106,0.027217254,0.4189424,3311308,-173.74123,78.61324,39.523876,80.18444,100
0.86177844,8700,,-289.4576,85848.08,0.86242324,200.91525,,140.92982,87,0.86177844,208.85,0.008624231,-148.52779,0.01165692,-151.2699,7.4771543,-88.54236,0.032479987,4.6994023,[-1.329  0.767],-130.35359,-148.52778815284373,4355.2628808021545,-1.0,0.00032479985,1.1656921,0.07477154,0.4189424,3332193,-158.17639,35.37381,35.759144,21.279303,100
0.8618989,8800,,-301.47333,52642.742,0.64267164,201.71423,,128.19029,88,0.8618989,243.44,0.0064267158,-173.283,0.009251113,-139.87724,5.6307244,-99.75909,0.0056877816,9.898823,[-1.375  0.746],-108.26033,-173.28303263485432,4394.342747449875,-1.0,5.6877816e-05,0.92511135,0.05630724,0.4189424,3356537,-183.33214,32.55108,42.048584,10.102211,100
0.86548126,8900,,-321.16684,70237.02,0.65813875,212.40875,,149.91791,89,0.86548126,240.05,0.006581387,-171.24895,0.009654599,-150.5646,5.6424913,-108.75808,0.013052779,10.1119375,[-1.309  0.722],-116.52169,-171.2489451009035,4424.782209157944,-1.0,0.00013052778,0.96545994,0.056424912,0.4189424,3380542,-181.9545,31.726318,42.104263,9.889301,100
0.864734,9000,,-346.2239,86517.125,0.7366255,237.97913,,153.90334,90,0.864734,272.77,0.0073662554,-192.32054,0.00871573,-164.29585,5.2277675,-108.244774,0.0011724988,6.942904,[-1.334  0.695],-133.88655,-192.3205664935708,4457.777097463608,-1.0,1.1724987e-05,0.87157303,0.052277673,0.4189424,3407819,-203.86137,41.66745,46.648647,14.403195,100
0.8634938,9100,,-314.3554,100468.18,0.86561745,203.96626,,136.53468,91,0.8634938,250.49,0.008656175,-177.82072,0.010685862,-167.02621,7.1406674,-110.389145,0.0073384363,3.3378026,[-1.277  0.711],-147.88232,-177.82072907671332,4490.066532611847,-1.0,7.338436e-05,1.0685862,0.07140667,0.4189424,3432868,-188.29926,39.62063,43.122475,29.95983,100
0.86246985,9200,,-320.88495,85622.125,0.69251716,211.09628,,150.09935,92,0.86246985,241.26,0.0069251717,-170.78558,0.010912787,-144.82098,8.209403,-109.788666,0.0077208006,8.688109,[-1.297  0.731],-113.293396,-170.78559471368789,4524.328629732132,-1.0,7.7208e-05,1.0912786,0.08209403,0.4189424,3456994,-181.48177,28.709301,37.631992,11.509984,100
0.8624593,9300,,-276.8958,81632.95,0.81065315,177.6514,,117.983734,93,0.8624593,224.36,0.008106532,-158.9121,0.013638244,-153.72092,10.448774,-99.244415,0.009266533,7.4483256,[-1.292  0.758],-128.53113,-158.91209028035402,4555.725122451782,-1.0,9.266533e-05,1.3638246,0.10448774,0.4189424,3479430,-168.14194,26.106974,33.286263,13.425837,100
0.86443764,9400,,-270.8264,78837.95,0.8827027,171.396,,107.775925,94,0.86443764,229.85,0.008827028,-163.05046,0.010008515,-145.85037,5.634263,-99.43039,0.041046258,2.4113925,[-1.274  0.731],-131.8318,-163.0504618421197,4584.515354633331,-1.0,0.00041046258,1.0008515,0.056342628,0.4189424,3502415,-172.078,43.751923,39.27881,41.469814,100
0.8631959,9500,,-325.441,74910.74,0.71043944,225.27823,,146.15732,95,0.8631959,251.87,0.0071043945,-179.28369,0.008966448,-162.54616,4.5381794,-100.16279,0.0025085665,13.066709,[-1.319  0.746],-123.33279,-179.2836942499876,4614.702743768692,-1.0,2.5085665e-05,0.89664483,0.045381792,0.4189424,3527602,-190.13173,38.56695,38.710583,7.6530366,100
0.8657193,9600,,-375.37024,126256.91,0.7244435,275.89716,,209.4475,96,0.8657193,232.43,0.007244434,-165.92273,0.0113477,-153.79326,8.736395,-99.47307,0.0083634835,6.5179706,[-1.206  0.737],-121.848854,-165.92274377688764,4646.020119905472,-1.0,8.363483e-05,1.13477,0.08736394,0.4189424,3550845,-178.43509,28.955164,40.63483,15.342198,100
0.866727,9700,,-307.3142,60742.055,0.6258856,196.38893,,133.89175,97,0.866727,246.18,0.006258856,-173.42245,0.008936945,-134.66109,5.9547167,-110.92528,0.0024374526,11.700506,[-1.258  0.715],-99.62112,-173.42245681792497,4677.502510547638,-1.0,2.4374525e-05,0.89369464,0.059547167,0.4189424,3575463,-183.66628,32.90703,39.532005,8.5466385,100
0.8614959,9800,,-304.61777,112252.234,0.88661146,205.9754,,142.1238,98,0.8614959,229.29,0.0088661155,-162.49396,0.0112614175,-151.19891,6.3794246,-98.64237,0.044338625,3.2359934,[-1.264  0.743],-132.93315,-162.49396500453352,4711.169095039368,-1.0,0.00044338623,1.1261418,0.06379425,0.4189424,3598392,-172.64789,38.265564,39.4081,30.902412,100
0.8583246,9900,,-372.068,190856.62,0.938628,273.8276,,215.33769,99,0.8583246,219.76,0.00938628,-156.7303,0.010746763,-163.51524,7.0590696,-98.24038,0.027751273,3.6595266,[-1.291  0.763],-139.78984,-156.7302985151112,4741.288063764572,-1.0,0.0002775127,1.0746763,0.0705907,0.4189424,3620368,-169.13257,43.273254,44.025112,27.32594,100
0.86392486,10000,,-219.80005,28537.086,0.64403415,140.33688,,75.934044,100,0.86392486,203.33,0.006440341,-143.86601,0.010458913,-109.50727,5.6752424,-79.463165,0.0059843333,8.36166,[-1.276  0.785],-88.32108,-143.86600158259273,4771.426787137985,-1.0,5.9843333e-05,1.0458914,0.056752425,0.4189424,3640701,-151.19267,27.493109,34.16691,11.959348,100
0.86352134,10100,,-292.21725,97217.58,0.9988668,213.67865,,138.49672,101,0.86352134,216.24,0.009988668,-153.72054,0.0065214387,-159.25319,3.539161,-78.53861,0.11584377,1.537307,[-1.252  0.756],-147.17603,-153.72053441151976,4798.494373083115,-1.0,0.0011584377,0.65214396,0.03539161,0.4189424,3662325,-163.46109,70.11357,38.51445,65.04881,100
0.8602088,10200,,-263.91077,67670.42,0.78582567,174.4863,,108.83364,102,0.8602088,217.63,0.007858257,-155.07713,0.013422108,-139.81085,11.452011,-89.42446,0.007310991,7.059319,[-1.282  0.768],-116.437706,-155.07713038161398,4830.040244579315,-1.0,7.310991e-05,1.3422108,0.11452011,0.4189424,3684088,-163.87415,25.527441,33.01029,14.165672,100
0.86010635,10300,,-246.51404,68937.28,0.7524406,147.71848,,95.12448,103,0.86010635,213.13,0.007524405,-151.38957,0.014124995,-128.3345,11.210826,-98.795555,0.0033593038,8.888978,[-1.276  0.795],-103.83562,-151.38956541538238,4862.945569992065,-1.0,3.3593038e-05,1.4124995,0.11210826,0.4189424,3705401,-159.60669,22.104479,32.98637,11.249887,100
0.8613058,10400,,-229.54216,67521.32,0.91922325,141.01305,,94.670975,104,0.8613058,189.48,0.009192232,-134.87119,0.012973046,-129.86195,10.367753,-88.52911,0.041701965,2.8412805,[-1.246  0.822],-116.964676,-134.8711862000823,4892.9972405433655,-1.0,0.00041701965,1.2973045,0.103677526,0.4189424,3724349,-142.5226,33.424892,31.180754,35.1954,100
0.8646335,10500,,-228.2112,34495.48,0.6636165,159.71857,,100.59773,105,0.8646335,180.46,0.006636164,-127.613464,0.009202014,-103.34496,5.075842,-68.49262,0.020394571,8.660587,[-1.248  0.844],-80.9583,-127.61345850422978,4917.412346601486,-1.0,0.0002039457,0.9202014,0.050758418,0.4189424,3742395,-135.22049,34.213905,30.941208,11.546561,100
0.8636136,10600,,-194.73294,38495.5,0.8737552,114.13171,,72.51726,106,0.8636136,172.07,0.008737552,-122.215675,0.01236875,-114.845924,11.864107,-80.601234,0.104369074,1.9926456,[-1.125  0.841],-105.68302,-122.21567628100514,4939.91445183754,-1.0,0.0010436907,1.2368749,0.11864107,0.4189424,3759602,-128.70677,33.29026,25.003286,50.18454,100
0.8605437,10700,,-243.27254,60717.434,0.82301843,154.42755,,106.15232,107,0.8605437,191.35,0.008230184,-137.12022,0.012664696,-130.96315,9.644363,-88.844986,0.007797241,8.485754,[-1.131  0.823],-107.341125,-137.12022194832562,4964.94834280014,-1.0,7.797241e-05,1.2664697,0.09644363,0.4189424,3778737,-145.22931,29.691751,32.495037,11.784456,100
0.8601848,10800,,-208.66042,29834.748,0.6827164,129.85886,,80.191154,108,0.8601848,180.2,0.0068271644,-128.46925,0.010611156,-110.024185,6.744256,-78.80157,0.0018690717,10.508917,[-1.212  0.85 ],-87.476715,-128.46925909683108,4990.664193153381,-1.0,1.8690716e-05,1.0611156,0.06744256,0.4189424,3796757,-135.42462,29.276495,29.303308,9.515729,100
0.8562011,10900,,-209.59619,21937.412,0.5749869,130.59453,,90.10236,109,0.8562011,169.18,0.005749868,-119.49383,0.009897702,-97.593094,7.1021705,-79.00166,0.0063237725,14.873924,[-1.091  0.86 ],-70.64829,-119.49382130786776,5014.98260641098,-1.0,6.323773e-05,0.98977023,0.071021706,0.4189424,3813675,-126.48036,25.232487,25.011194,6.7231755,100
0.86465,11000,,-258.59998,75323.49,0.8549486,170.14091,,136.48125,110,0.86465,172.13,0.008549486,-122.11873,0.013051042,-128.28204,10.693795,-88.45906,0.03912316,3.8330488,[-1.091  0.824],-111.405655,-122.11874093636871,5040.565686941147,-1.0,0.0003912316,1.3051043,0.10693795,0.4189424,3830888,-130.73872,30.027393,28.28755,26.088892,100
0.8627968,11100,,-231.02075,53775.453,0.7269301,153.806,,98.435745,111,0.8627968,186.21,0.0072693015,-132.585,0.012795298,-108.58255,7.6752934,-77.21476,0.0060422244,8.494735,[-1.08   0.798],-86.13832,-132.58500685036182,5074.242202281952,-1.0,6.042224e-05,1.2795297,0.07675293,0.4189424,3849509,-140.28569,24.400696,33.942146,11.771997,100
0.8611552,11200,,-287.4841,84470.97,0.99348116,199.35175,,158.14989,112,0.8611552,180.88,0.00993481,-129.33421,0.0017583617,-137.79762,1.3541876,-88.132355,0.5283905,1.0356995,[-1.081  0.829],-128.04527,-129.33421401903033,5104.326137781143,-1.0,0.005283905,0.17583616,0.013541875,0.4189424,3867597,-138.91702,96.962616,32.47948,96.5531,100
0.8656213,11300,,-237.06696,39387.746,0.7064914,158.67285,,105.83951,113,0.8656213,183.17,0.007064913,-131.22745,0.012141542,-126.060585,9.162776,-78.3941,0.012137,10.966739,[-1.064  0.829],-99.8915,-131.227452082932,5135.688372135162,-1.0,0.00012137,1.2141544,0.091627754,0.4189424,3885914,-139.1297,25.294174,35.10975,9.118481,100
0.8657973,11400,,-254.73883,56375.81,0.7519214,185.4418,,125.29713,114,0.8657973,182.93,0.007519215,-129.44171,0.009290623,-110.09565,4.2121706,-69.297035,0.008285556,7.275424,[-1.115  0.8  ],-87.192085,-129.4417058157921,5166.421804904938,-1.0,8.285556e-05,0.9290623,0.042121705,0.4189424,3904207,-137.93301,39.577805,32.79073,13.744904,100
0.86134017,11500,,-199.73587,44878.645,0.9333783,121.79558,,73.70164,115,0.86134017,176.27,0.009333782,-126.034225,0.01073698,-124.957565,7.383602,-77.94029,0.04889004,2.7472138,[-1.085  0.828],-113.92235,-126.03422907069326,5193.441924333572,-1.0,0.0004889004,1.073698,0.07383602,0.4189424,3921834,-132.6921,43.04275,29.144085,36.400517,100
0.8663064,11600,,-219.37122,41691.434,0.64686364,140.44034,,93.67081,116,0.8663064,176.34,0.006468637,-125.7004,0.0121139325,-97.56514,9.3581,-78.930885,0.00853472,9.713176,[-1.13   0.849],-74.77542,-125.70040220871567,5220.683755159378,-1.0,8.53472e-05,1.2113934,0.093581,0.4189424,3939468,-133.01277,22.187344,26.151915,10.295294,100
0.86330116,11700,,-176.2741,31656.977,0.9945439,98.63128,,54.305435,117,0.86330116,172.23,0.009945439,-121.96865,0.0014335063,-127.61436,1.4211367,-77.642815,0.6669738,1.0226078,[-1.232  0.873],-121.67251,-121.96865479633212,5247.593211889267,-1.0,0.0066697383,0.14335063,0.014211367,0.4189424,3956691,-127.84446,97.96474,24.025908,97.7892,100
0.8671087,11800,,-227.89494,48428.62,0.8383651,149.83939,,106.77376,118,0.8671087,171.36,0.008383651,-121.12117,0.009566185,-115.42087,6.104538,-78.05556,0.047519375,3.3282816,[-1.242  0.872],-101.56213,-121.12117777004838,5274.075776815414,-1.0,0.00047519372,0.9566184,0.06104538,0.4189424,3973827,-128.71767,43.44048,29.158476,30.045534,100
0.8616488,11900,,-249.24684,78208.68,0.8064081,169.5685,,124.60543,119,0.8616488,174.51,0.00806408,-124.64142,0.0134816235,-117.97858,9.402404,-79.678345,0.017046982,6.8277287,[-1.158  0.857],-96.26924,-124.64141798973084,5299.975833415985,-1.0,0.00017046982,1.3481623,0.09402404,0.4189424,3991278,-132.94965,26.350782,31.71623,14.646159,100
0.8604349,12000,,-211.40497,45294.367,0.9732351,122.45502,,82.537346,120,0.8604349,181.39,0.009732351,-128.86763,0.005194639,-133.94577,3.3117929,-88.94995,0.19100055,1.2909471,[-1.235  0.835],-125.93917,-128.86762298211454,5329.083753824234,-1.0,0.0019100055,0.5194639,0.033117928,0.4189424,4009417,-135.91444,77.82776,26.44879,77.46251,100
0.8601616,12100,,-247.74904,63716.297,1.0038664,159.38411,,119.96656,121,0.8601616,181.21,0.010038665,-127.78248,0.0015713585,-135.73114,1.5350791,-88.36493,0.7016525,1.0206311,[-1.279  0.834],-127.388084,-127.78247862681746,5353.724232912064,-1.0,0.007016525,0.15713586,0.015350791,0.4189424,4027538,-136.04079,97.608406,26.701946,97.9786,100
0.865556,12200,,-246.72075,62874.305,1.0004843,166.86337,,111.06621,122,0.865556,191.31,0.010004844,-135.65453,0.0008507192,-143.70535,1.170274,-79.85738,0.8118241,1.0079336,[-1.273  0.837],-135.44878,-135.65453230157493,5383.547427654266,-1.0,0.008118241,0.08507193,0.01170274,0.4189424,4046669,-143.87856,99.28216,33.647144,99.21288,100
0.8682854,12300,,-253.16226,37720.277,0.6223577,164.51164,,123.03666,123,0.8682854,183.54,0.0062235766,-130.1256,0.008710335,-110.69092,5.3749595,-88.65062,0.001648369,11.984769,[-1.265  0.837],-81.476814,-130.12559617131947,5409.952112436295,-1.0,1.648369e-05,0.87103355,0.053749595,0.4189424,4065023,-138.56432,33.79752,30.909357,8.343924,100
0.8614983,12400,,-219.12386,31942.697,0.6577593,140.63646,,85.14582,124,0.8614983,189.12,0.0065775937,-133.97804,0.012842437,-116.654495,8.373612,-78.4874,0.022395412,12.236157,[-1.203  0.806],-91.10449,-133.97803844824432,5435.599609375,-1.0,0.0002239541,1.2842438,0.08373612,0.4189424,4083935,-141.28217,20.781076,24.403732,8.172501,100
0.8656949,12500,,-264.85663,70732.17,0.89009666,173.75513,,120.03897,125,0.8656949,204.44,0.0089009665,-144.81766,0.0082967,-138.09372,5.745591,-91.1015,0.05547328,2.1033318,[-1.23   0.774],-125.28978,-144.8176555019617,5458.1148982048035,-1.0,0.0005547328,0.82967,0.05745591,0.4189424,4104379,-153.64621,53.509323,35.24038,47.543617,100
0.86049944,12600,,-313.43622,46130.074,0.5442899,224.44995,,164.18716,126,0.86049944,208.75,0.0054428997,-149.24905,0.007630859,-115.08277,4.7094116,-88.986275,0.006731242,11.291549,[-1.167  0.764],-79.974884,-149.24905468642712,5480.853125333786,-1.0,6.7312416e-05,0.7630859,0.047094114,0.4189424,4125254,-159.69691,33.72044,38.253643,8.856181,100
0.8623558,12700,,-260.32327,48437.914,0.73188347,161.07,,97.027565,127,0.8623558,227.96,0.007318834,-163.29572,0.01176725,-153.15292,6.639525,-99.25326,0.0016632099,12.003531,[-1.29  0.76],-123.08896,-163.29570709779858,5514.034167051315,-1.0,1.6632099e-05,1.1767248,0.066395245,0.4189424,4148050,-171.97314,27.893751,39.461586,8.330882,100
0.8609267,12800,,-302.4905,76346.45,0.73364687,193.55869,,132.56837,128,0.8609267,238.83,0.0073364694,-169.92215,0.014218986,-157.57195,13.050525,-108.93182,0.009394211,5.831953,[-1.219  0.733],-133.22203,-169.9221429361403,5548.952724456787,-1.0,9.394211e-05,1.4218986,0.13050525,0.4189424,4171933,-180.00517,21.024633,39.00068,17.146914,100
