InitialReturnMean,LearnableVariance,J_sample_variance,InitialBound,VarianceInit,MeanIW,ReturnStepMaxmin,StdIW,EpThisIter,Weights,MeanEntropy,StdIWNorm,InitialReturnStd,TimeElapsed,ReturnStepMax,OptimizationReturnMean,OptimizationReturnMin,ReturnMeanIW,InitialReturnMax,Bound,InitialReturnMin,MinIW,TimestepsSoFar,ESSClassic,EpRewMean,EpisodesSoFar,MeanIWNorm,EmpiricalD2,OptimizationReturnMax,MinIWNorm,ESSRenyi,MaxIW,MaxIWNorm,Iteration,EpLenMean
-391.78625,,46445.305,-405.4584,-1.0,0.52027494,0.8532796,0.9721267,100,[-1.113  0.444],0.4189424,0.009721267,6.008751,1717.0410435199738,0.8532796,18.380737,,-203.65938,-381.85748,-282.3487,-410.16693,0.004777854,1300000,22.265556,-391.78619655177,2600,0.0052027493,33.12477,28.309448,4.7778536e-05,3.0188887,6.1195846,0.061195843,26,500.0
-384.46094,,62418.07,-398.30154,-1.0,0.5824039,0.85653424,1.447896,100,[-1.105  0.476],0.4189424,0.01447896,17.095137,1790.7208683490753,0.85653424,30.758493,,-220.50427,-237.8712,-287.9983,-415.21942,0.008586807,1349835,13.926537,-384.460927413106,2700,0.0058240388,23.780327,177.34822,8.586807e-05,4.205157,11.942219,0.11942218,27,498.35
-375.13208,,160996.72,-388.47333,-1.0,0.9874933,0.8588079,0.7315732,100,[-1.133  0.504],0.4189424,0.007315731,13.095545,1861.7421011924744,0.8588079,25.106098,,-365.28333,-309.83508,-381.04074,-400.23816,0.27743593,1399776,64.56438,-375.13206166177986,2800,0.0098749325,1.3950022,90.403076,0.0027743592,71.68447,5.9889364,0.05988936,28,499.41
-371.9041,,101875.734,-385.77603,-1.0,0.7543349,0.8604385,1.2427293,100,[-1.137  0.512],0.4189424,0.012427293,23.947184,1937.1767089366913,0.8604385,44.253475,,-286.87463,-249.7024,-346.11807,-416.1576,0.0016807062,1449342,26.924475,-371.90411555022,2900,0.007543349,18.239264,166.4552,1.6807062e-05,5.4826775,7.0140553,0.07014055,29,495.66
-377.91223,,157527.33,-391.4598,-1.0,0.970736,0.85863847,0.7694905,100,[-1.222  0.5  ],0.4189424,0.0076949047,10.151761,1997.7098722457886,0.85863847,28.515762,,-370.36826,-347.39496,-388.5026,-406.42798,0.12336625,1499342,61.411724,-377.91221570789816,3000,0.00970736,1.791756,59.03302,0.0012336625,55.81117,4.083421,0.04083421,30,500.0
-383.3775,,64750.293,-396.88318,-1.0,0.61584413,0.8575288,1.1977676,100,[-1.225  0.489],0.4189424,0.011977674,9.232032,2054.82763671875,0.8575288,21.794136,,-233.63408,-359.91833,-322.38406,-405.17163,0.00065410853,1549342,20.908634,-383.37749507501724,3100,0.006158441,43.181812,45.253296,6.541085e-06,2.3157897,8.95949,0.08959489,31,500.0
-370.48526,,145705.08,-384.00818,-1.0,0.6366864,0.855818,1.501103,100,[-1.176  0.515],0.4189424,0.01501103,22.704792,2127.803733587265,0.855818,35.20245,,-211.53699,-193.09981,-275.03668,-405.68768,0.004241098,1598926,15.247024,-370.4852342692018,3200,0.006366864,22.049665,212.58788,4.2410982e-05,4.5352163,13.128811,0.13128811,32,495.84
-357.2821,,62930.727,-370.86426,-1.0,0.60012525,0.86306584,1.0049775,100,[-1.124  0.536],0.4189424,0.010049775,26.1593,2192.9108624458313,0.86306584,50.183422,,-218.24612,-264.052,-286.26895,-407.4655,0.0013492843,1647946,26.285852,-357.2820916543901,3300,0.0060012527,25.082464,143.41351,1.3492843e-05,3.986849,5.6020994,0.056020994,33,490.2
-366.2214,,59850.09,-379.64825,-1.0,0.58650506,0.86289775,1.1676284,100,[-1.214  0.527],0.4189424,0.011676284,23.369604,2259.5454626083374,0.86289775,36.582645,,-209.77716,-223.93204,-281.26672,-402.80408,0.00021542683,1697554,20.14756,-366.221430003196,3400,0.00586505,28.349163,178.87204,2.1542683e-06,3.527441,8.006885,0.08006884,34,496.08
-352.52725,,154799.64,-366.082,-1.0,0.84273237,0.86043096,1.48481,100,[-1.249  0.551],0.4189424,0.0148481,29.998825,2331.811055421829,0.86043096,54.115158,,-276.35693,-204.38416,-320.29144,-406.64243,0.012671927,1746319,24.364742,-352.52727511703966,3500,0.008427323,10.505793,202.25827,0.00012671927,9.5185585,8.015621,0.08015621,35,487.65
-325.53256,,182432.58,-339.19046,-1.0,1.016496,0.86618465,0.3038845,100,[-1.246  0.572],0.4189424,0.003038845,51.709194,2395.3761072158813,0.86618465,84.20515,,-323.24118,-162.81523,-337.3973,-409.7377,0.47105107,1791835,91.79594,-325.53255069464444,3600,0.010164958,1.0742846,246.92247,0.0047105104,93.085205,2.1605513,0.021605512,36,455.16
-319.88312,,89449.89,-332.76807,-1.0,0.7558254,0.86368036,1.4347042,100,[-1.249  0.575],0.4189424,0.014347041,44.591255,2458.400619506836,0.86368036,66.666214,,-255.97574,-183.57385,-307.6139,-386.54932,0.0073893233,1836847,21.724276,-319.88310616210106,3700,0.0075582536,16.061058,202.97546,7.389323e-05,6.2262397,8.477983,0.084779836,37,450.12
-350.64755,,135410.66,-363.75583,-1.0,0.76823044,0.86590624,1.59543,100,[-1.276  0.555],0.4189424,0.0159543,30.864697,2540.7682864665985,0.86590624,42.600815,,-247.10175,-233.62769,-306.20425,-393.24835,0.008295439,1885433,18.822002,-350.6475406369567,3800,0.007682305,20.329208,159.62067,8.295439e-05,4.9190307,12.418152,0.12418152,38,485.86
-327.4285,,147961.81,-340.98682,-1.0,0.8529033,0.8635283,1.2880952,100,[-1.262  0.577],0.4189424,0.012880952,48.589054,2611.8617403507233,0.8635283,79.3219,,-263.15665,-161.2376,-293.52606,-406.7504,0.008782418,1931371,30.479921,-327.4285015302896,3900,0.0085290335,5.017176,245.5128,8.7824184e-05,19.93153,6.4838853,0.06483885,39,459.38
-289.69104,,111544.664,-302.50394,-1.0,0.78151214,0.8618841,1.2729144,100,[-1.254  0.594],0.4189424,0.012729144,57.793922,2672.7974104881287,0.8618841,94.69497,,-209.58923,-142.97519,-241.00752,-384.38602,0.022725126,1972446,27.375233,-289.69105461522935,4000,0.007815122,6.012737,241.41083,0.00022725125,16.631361,9.248429,0.09248429,40,410.75
-267.17664,,156293.8,-279.68344,-1.0,0.8294384,0.8636018,1.7301306,100,[-1.227  0.61 ],0.4189424,0.017301304,59.297768,2730.3650035858154,0.8636018,108.02792,,-206.22653,-131.92073,-245.692,-375.20456,0.0011308413,2010514,18.688078,-267.17664000600575,4100,0.008294384,9.957285,243.28383,1.1308413e-05,10.042898,16.209305,0.16209304,41,380.68
-232.18758,,177779.12,-244.40207,-1.0,1.0160886,0.8639911,1.035015,100,[-1.224  0.631],0.4189424,0.010350149,51.64401,2779.4535908699036,0.8639911,134.24738,,-211.92499,-139.46042,-233.71964,-366.43497,0.014205839,2043394,49.077347,-232.18759106323122,4200,0.010160886,3.1838212,226.97455,0.00014205839,31.408798,4.703483,0.04703483,42,328.8
-234.79124,,95612.34,-247.0054,-1.0,0.70982474,0.8623752,0.913095,100,[-1.218  0.648],0.4189424,0.009130949,62.409958,2819.8881146907806,0.8623752,131.63377,,-154.15652,-128.73709,-189.09213,-366.425,0.0013445546,2076600,37.668476,-234.79123070687055,4300,0.007098247,8.181044,237.6879,1.3445546e-05,12.223379,5.287846,0.052878458,43,332.06
-204.49568,,85262.45,-216.23912,-1.0,0.767171,0.8659002,0.79314464,100,[-1.244  0.669],0.4189424,0.007931447,47.880196,2863.2572457790375,0.8659002,147.80797,,-163.85483,-129.1868,-182.98215,-352.30365,0.046252605,2105458,48.335827,-204.49567335277797,4400,0.0076717096,2.6528745,223.11685,0.00046252605,37.69496,4.4862347,0.044862345,44,288.58
-196.22028,,86627.63,-206.03377,-1.0,0.8319702,0.8644029,1.1743981,100,[-1.185  0.66 ],0.4189424,0.01174398,36.31373,2895.4741656780243,0.8644029,98.18444,,-150.37567,-131.6648,-174.49365,-294.40472,0.009543235,2133316,33.41602,-196.22028314724565,4500,0.008319701,6.039971,162.73993,9.5432355e-05,16.556372,6.3398366,0.06339836,45,278.58
-185.3898,,103330.14,-197.6875,-1.0,0.6970446,0.8649936,1.2156094,100,[-1.156  0.68 ],0.4189424,0.012156094,43.238922,2938.8275640010834,0.8649936,183.54068,,-137.24303,-108.655914,-174.05836,-368.93048,0.01634255,2159419,24.744179,-185.38981313064696,4600,0.006970446,8.962127,260.27457,0.0001634255,11.158066,8.358238,0.08358238,46,261.03
-209.33183,,144747.78,-221.28879,-1.0,1.0240045,0.86600405,0.4039183,100,[-1.125  0.654],0.4189424,0.004039183,49.75791,2981.557919740677,0.86600405,149.37587,,-207.04172,-112.159615,-219.98099,-358.70773,0.3334609,2188844,86.535835,-209.33185851976276,4700,0.010240044,1.1710647,246.54813,0.0033346089,85.39237,2.2900624,0.022900624,47,294.25
-197.24396,,104311.7,-207.96983,-1.0,0.7684305,0.8652524,1.217828,100,[-1.136  0.661],0.4189424,0.01217828,42.614414,3025.638937473297,0.8652524,124.53181,,-136.54712,-99.730804,-175.31813,-321.77576,0.0061982963,2216576,28.476467,-197.2439612863958,4800,0.007684304,13.066227,222.04495,6.198296e-05,7.653319,6.9109697,0.06910969,48,277.32
-178.43843,,66905.98,-187.56677,-1.0,0.7800423,0.86119133,1.1115862,100,[-1.113  0.687],0.4189424,0.011115861,36.421387,3064.195106267929,0.86119133,95.411514,,-131.84302,-90.23873,-159.65343,-273.84998,0.0024585759,2241778,32.995457,-178.4384559904039,4900,0.007800423,9.281794,183.61124,2.458576e-05,10.77378,5.6473107,0.056473106,49,252.02
-157.77142,,66508.93,-166.71317,-1.0,0.7966433,0.863119,1.0557567,100,[-1.138  0.714],0.4189424,0.010557567,37.602314,3096.032539129257,0.863119,110.48071,,-115.7794,-89.591675,-147.54243,-268.25214,0.003123878,2263913,36.28046,-157.77142180502415,5000,0.007966433,12.618277,178.66046,3.123878e-05,7.9250126,5.4312105,0.054312102,50,221.35
-163.51285,,43092.09,-172.7124,-1.0,0.5935257,0.86378086,1.0055887,100,[-1.225  0.739],0.4189424,0.010055887,37.889107,3132.1319897174835,0.86378086,112.473724,,-93.95593,-99.458435,-133.61276,-275.98657,0.0031713974,2286888,25.836273,-163.5128522951901,5100,0.0059352573,18.582426,176.52814,3.1713975e-05,5.3814287,6.950107,0.06950107,51,229.75
-168.42334,,111232.664,-178.67404,-1.0,0.86931497,0.86596096,1.3499997,100,[-1.278  0.711],0.4189424,0.013499996,41.419914,3165.739776611328,0.86596096,139.09784,,-148.037,-100.29587,-165.66055,-307.52118,0.0412495,2310560,29.311392,-168.42333826690913,5200,0.008693149,2.955827,207.22531,0.000412495,33.83148,11.879137,0.118791364,52,236.72
-190.00078,,92142.07,-199.52876,-1.0,0.828007,0.863802,1.2400053,100,[-1.301  0.693],0.4189424,0.0124000525,41.173298,3211.2623574733734,0.863802,95.83761,,-136.25623,-119.02069,-165.51842,-285.8384,0.009110623,2337488,30.838116,-190.00080299273134,5300,0.00828007,9.432243,166.81772,9.110623e-05,10.601932,8.177768,0.08177768,53,269.28
-174.08746,,135383.75,-184.85588,-1.0,0.86850965,0.86548424,1.1978,100,[-1.288  0.717],0.4189424,0.011978,44.92859,3248.6217827796936,0.86548424,148.96556,,-138.8135,-99.50975,-155.77013,-323.05304,0.026938234,2362131,34.458534,-174.08746715128422,5400,0.008685096,2.479551,223.54329,0.00026938232,40.32988,10.435482,0.10435482,54,246.43
-164.08598,,35768.33,-172.30634,-1.0,0.64884675,0.859683,1.2689123,100,[-1.268  0.733],0.4189424,0.012689123,36.818905,3284.419305086136,0.859683,82.524796,,-108.64625,-99.24587,-139.80122,-246.61078,0.009040197,2385253,20.727377,-164.08598371729255,5500,0.0064884666,14.363931,147.3649,9.040197e-05,6.9618826,11.544085,0.115440845,55,231.22
-198.45245,,104320.125,-209.39314,-1.0,0.79659224,0.86426866,1.1053854,100,[-1.313  0.706],0.4189424,0.011053854,49.293346,3328.506600379944,0.86426866,129.76775,,-144.93108,-119.54265,-172.83089,-328.2202,0.0008744496,2413401,34.181587,-198.45246714800595,5600,0.007965921,6.503009,208.67757,8.744496e-06,15.377497,5.4659877,0.054659877,56,281.48
-170.48105,,83784.84,-179.75032,-1.0,0.7522607,0.8604833,1.2430775,100,[-1.337  0.729],0.4189424,0.012430775,41.727245,3361.3783667087555,0.8604833,107.59643,,-111.98245,-88.87848,-143.29848,-278.07748,0.012022514,2437457,26.805264,-170.48105672255159,5700,0.0075226063,11.414168,189.199,0.00012022514,8.761042,9.642726,0.096427254,57,240.56
-150.9378,,78712.164,-160.64038,-1.0,0.76564133,0.86315817,1.2677565,100,[-1.272  0.75 ],0.4189424,0.012677565,35.972336,3389.5615191459656,0.86315817,140.13936,,-118.90554,-96.90636,-146.39806,-291.07718,0.0107667055,2458775,26.725775,-150.93781319394708,5800,0.0076564127,8.028882,194.17082,0.00010766705,12.455034,9.082876,0.09082876,58,213.18
-171.09523,,82132.66,-182.59546,-1.0,0.65095854,0.86151564,1.0621372,100,[-1.382  0.747],0.4189424,0.010621373,43.86548,3423.1890981197357,0.86151564,173.91122,,-120.122055,-99.85556,-157.38014,-345.00647,0.0045937435,2482901,27.305355,-171.0952421705425,5900,0.006509585,10.496128,245.15091,4.5937435e-05,9.527323,6.9588423,0.06958842,59,241.26
-181.64636,,94717.29,-191.7661,-1.0,0.96790254,0.86441,0.466908,100,[-1.407  0.72 ],0.4189424,0.0046690796,46.27429,3463.281535387039,0.86441,121.945145,,-166.54185,-99.27644,-178.19128,-303.59152,0.13340983,2508728,81.12263,-181.6463746896386,6000,0.009679025,1.3251729,204.31508,0.0013340983,75.46185,2.7287965,0.027287964,60,258.27
-181.97816,,100288.25,-192.78018,-1.0,0.8486232,0.86253774,0.91790986,100,[-1.372  0.723],0.4189424,0.0091790985,43.245323,3501.0145530700684,0.86253774,142.08275,,-144.9649,-108.197945,-161.02942,-324.0609,0.031965934,2534618,46.08384,-181.97816711053252,6100,0.008486231,2.2116928,215.86298,0.00031965933,45.214237,5.329708,0.05329708,61,258.9
-176.9878,,72010.56,-187.80106,-1.0,0.6989354,0.86220294,0.97470635,100,[-1.321  0.731],0.4189424,0.009747063,39.612186,3540.3192415237427,0.86220294,147.41023,,-128.03369,-109.66713,-156.98372,-324.39804,0.030633364,2559683,33.958237,-176.98779921784998,6200,0.0069893543,7.16777,214.73091,0.00030633362,13.951341,6.131078,0.061310776,62,250.65
-172.71985,,46798.367,-182.7702,-1.0,0.6162577,0.8650546,0.8132966,100,[-1.27   0.709],0.4189424,0.008132966,39.322083,3575.110122203827,0.8650546,128.79095,,-106.19286,-89.04525,-139.78163,-301.5108,0.008945222,2584068,36.473732,-172.71986008897423,6300,0.006162577,11.169272,212.46555,8.9452216e-05,8.953135,4.1591525,0.041591525,63,243.85
-189.95894,,164866.39,-201.72702,-1.0,0.9194273,0.8627033,1.0948503,100,[-1.215  0.683],0.4189424,0.0109485015,41.721954,3611.108868122101,0.8627033,163.08414,,-161.71619,-99.44434,-178.11612,-353.04306,0.07961408,2610939,41.356586,-189.95893415689468,6400,0.009194272,1.9420968,253.59872,0.0007961408,51.490738,8.778257,0.08778257,64,268.71
-165.6563,,43465.89,-174.34325,-1.0,0.6473419,0.8627995,1.1453129,100,[-1.185  0.695],0.4189424,0.011453129,35.47144,3643.7180485725403,0.8627995,94.95273,,-109.47832,-100.31867,-143.56306,-260.609,0.00933451,2634259,24.21153,-165.6562890788913,6500,0.006473418,15.395147,160.29034,9.33451e-05,6.4955535,7.4397917,0.074397914,65,233.2
-204.48618,,112529.664,-214.9504,-1.0,0.85256815,0.8601444,1.290414,100,[-1.202  0.665],0.4189424,0.012904139,41.332684,3684.8052673339844,0.8601444,109.440735,,-158.20784,-110.19345,-194.86928,-313.9269,0.002554616,2663198,30.387129,-204.48617204368114,6600,0.008525682,12.274518,203.73346,2.5546158e-05,8.146959,10.06641,0.1006641,66,289.39
-178.97589,,65038.91,-187.93115,-1.0,0.8599336,0.8654969,0.9597768,100,[-1.193  0.691],0.4189424,0.009597768,38.979633,3721.5075278282166,0.8654969,89.6825,,-154.0588,-110.54219,-169.06195,-268.6584,0.028251683,2688364,44.5297,-178.9758858846128,6700,0.008599336,2.8067634,158.1162,0.00028251682,35.628227,5.0619144,0.050619144,67,251.66
-181.33546,,62184.023,-191.32593,-1.0,0.6431099,0.86174357,1.041344,100,[-1.126  0.68 ],0.4189424,0.01041344,44.656384,3759.456131696701,0.86174357,118.37879,,-107.53705,-99.71719,-138.67053,-299.71426,0.0055927346,2713986,27.609732,-181.3354724343121,6800,0.006431098,9.711426,199.99707,5.5927343e-05,10.297149,8.655566,0.08655566,68,256.22
-173.84575,,82760.66,-183.61176,-1.0,0.94247085,0.861332,0.66967916,100,[-1.127  0.707],0.4189424,0.0066967914,41.62141,3790.572083234787,0.861332,119.13445,,-167.95131,-100.17991,-179.7877,-292.98022,0.23045883,2738350,66.45,-173.84576889663936,6900,0.009424709,1.4689419,192.80032,0.0023045882,68.07621,5.035175,0.050351746,69,243.64
-181.111,,40913.168,-191.1491,-1.0,0.5801487,0.8633689,0.8728244,100,[-1.123  0.695],0.4189424,0.0087282425,41.612633,3832.129376888275,0.8633689,120.03258,,-108.7649,-99.26168,-151.16177,-301.14355,0.0049019493,2763910,30.642216,-181.11098116472363,7000,0.0058014863,17.838696,201.88187,4.901949e-05,5.605791,5.076067,0.050760668,70,255.6
-194.32368,,135552.45,-205.52237,-1.0,0.80455315,0.86467516,1.3499446,100,[-1.144  0.666],0.4189424,0.013499445,43.694206,3869.266560792923,0.86467516,141.6368,,-148.44621,-120.71766,-177.11935,-335.96048,0.0076542976,2791363,26.210363,-194.32368431597948,7100,0.008045531,6.555662,215.24283,7.654297e-05,15.253989,10.187685,0.10187685,71,274.53
