StdIW,MeanIW,J_sample_variance,EmpiricalD2,InitialReturnMax,TimeElapsed,MinIW,StdIWNorm,InitialReturnMin,EpisodesSoFar,LearnableVariance,MaxIWNorm,Weights,InitialBound,VarianceInit,ReturnStepMaxmin,ReturnMeanIW,MaxIW,EpThisIter,MeanIWNorm,MeanEntropy,ReturnStepMax,Bound,EpLenMean,Iteration,OptimizationReturnMean,InitialReturnStd,ESSClassic,EpRewMean,ESSRenyi,OptimizationReturnMin,OptimizationReturnMax,TimestepsSoFar,MinIWNorm,InitialReturnMean
0.7430171,0.9047445,143332.02,3.3783426,-402.94308,675.9259920120239,0.012865031,0.0074301707,-416.34167,1100,,0.036433738,[-0.001  0.272],-424.90314,-1.0,0.8439292,-373.75735,3.6433737,100,0.009047445,0.4189424,0.8439292,-399.2656,500.0,11,5.31657,3.590933,59.721317,-411.02510751292107,29.600313,,13.39859,550000,0.00012865031,-411.02512
0.6563053,0.47330323,39278.863,19.030119,-404.59683,752.4208958148956,0.04989147,0.006563053,-416.4089,1200,,0.04868791,[-0.04   0.239],-427.75037,-1.0,0.8422997,-195.1377,4.868791,100,0.004733032,0.4189424,0.8422997,-255.68845,500.0,12,2.5388274,2.283223,34.21383,-413.8700749731064,5.254828,,11.812073,600000,0.0004989147,-413.8701
0.90088016,0.48192573,40855.414,25.3368,-397.18567,824.3331949710846,0.017987566,0.009008802,-416.54834,1300,,0.048883665,[-0.075  0.303],-422.99768,-1.0,0.8437607,-195.97322,4.8883667,100,0.004819257,0.4189424,0.8437607,-265.864,500.0,13,7.435625,4.214182,22.249866,-409.11271579071877,3.9468284,,19.36267,650000,0.00017987566,-409.1127
1.0856582,0.8225239,118477.45,9.647589,-393.78925,899.0635802745819,0.0019846722,0.010856583,-416.20505,1400,,0.062022522,[-0.075  0.35 ],-417.4183,-1.0,0.84892356,-334.70856,6.2022524,100,0.008225238,0.4189424,0.84892356,-377.80045,500.0,14,12.660218,5.088283,36.46754,-403.5448313382268,10.365284,,22.415802,700000,1.984672e-05,-403.54483
0.68579304,0.90812624,144438.83,2.0398524,-397.27548,971.7400722503662,0.045730457,0.00685793,-416.38156,1500,,0.029827002,[-0.071  0.316],-421.5148,-1.0,0.84889877,-372.6367,2.9827003,100,0.009081262,0.4189424,0.84889877,-392.4597,500.0,15,8.746133,4.7570834,63.68262,-407.63543016672133,49.023155,,19.10608,750000,0.00045730456,-407.63544
1.3134714,0.64134735,72277.05,24.803308,-399.73926,1039.2510759830475,0.02213037,0.013134714,-416.44473,1600,,0.094106436,[-0.051  0.293],-424.20596,-1.0,0.8488174,-261.6065,9.410644,100,0.006413473,0.4189424,0.8488174,-330.7404,500.0,16,6.1202917,3.8837788,19.252045,-410.32444293528795,4.03172,,16.705475,800000,0.0002213037,-410.32446
0.8029453,0.47839355,40232.13,33.829742,-393.28772,1119.9139349460602,0.008712797,0.0080294525,-416.22803,1700,,0.047530096,[-0.063  0.344],-419.1883,-1.0,0.8489022,-192.4843,4.75301,100,0.0047839354,0.4189424,0.8489022,-273.18167,500.0,17,10.913971,5.387665,26.197948,-405.3140611921251,2.9559789,,22.940308,850000,8.712797e-05,-405.31406
0.9801836,0.9284755,151770.2,1.8917847,-386.20892,1200.467123746872,0.17488572,0.009801837,-416.4157,1800,,0.060649946,[-0.14   0.386],-412.94165,-1.0,0.85024756,-367.7853,6.064995,100,0.009284755,0.4189424,0.85024756,-386.8769,500.0,18,17.354536,5.8786435,47.292847,-399.06117465510965,52.860138,,30.206787,900000,0.0017488572,-399.06113
0.96616435,0.9299481,147110.02,2.428356,-379.18896,1283.5362801551819,0.08819595,0.009661645,-409.92502,1900,,0.05508777,[-0.166  0.402],-409.35587,-1.0,0.8519684,-366.99686,5.508777,100,0.009299481,0.4189424,0.8519684,-388.28998,500.0,19,14.233318,6.25189,48.09067,-395.6917030957341,41.180126,,30.736053,950000,0.00088195945,-395.69168
1.0437217,0.5631178,55953.27,25.835188,-381.94156,1360.3898401260376,0.0050040428,0.010437216,-415.77084,2000,,0.069315195,[-0.108  0.413],-409.34756,-1.0,0.8519299,-222.0178,6.93152,100,0.005631177,0.4189424,0.8519299,-292.46094,500.0,20,20.282307,7.5808115,22.546143,-395.488540096581,3.8706899,,33.829285,1000000,5.0040428e-05,-395.48856
1.2744613,0.7083422,83905.68,17.831463,-358.79193,1431.7367131710052,0.00044963768,0.012744612,-406.1212,2100,,0.078356914,[-0.101  0.447],-399.81573,-1.0,0.8537589,-276.79407,7.8356915,100,0.007083422,0.4189424,0.8537589,-333.95877,500.0,21,19.842802,8.652423,23.600595,-386.2783859375119,5.6080647,,47.329254,1050000,4.4963767e-06,-386.2784
1.9036189,0.6331869,74257.82,21.685728,-372.86594,1507.2084047794342,0.0055530127,0.01903619,-412.428,2200,,0.18194975,[-0.082  0.418],-408.02322,-1.0,0.8550651,-244.93665,18.194975,100,0.006331868,0.4189424,0.8550651,-308.9564,500.0,22,18.152348,6.9717875,9.96165,-394.27566165670754,4.6113276,,39.562073,1100000,5.5530127e-05,-394.27567
1.194889,0.71332926,91346.27,18.191109,-344.40384,1583.228720664978,0.003180628,0.011948889,-415.72113,2300,,0.08840346,[-0.096  0.451],-400.5421,-1.0,0.8543597,-274.118,8.840346,100,0.0071332925,0.4189424,0.8543597,-333.22113,500.0,23,29.036377,11.451019,26.274868,-386.684754512012,5.497191,,71.31729,1150000,3.1806278e-05,-386.68472
1.8930672,0.8437826,131406.84,9.361109,-300.90717,1641.1306920051575,0.014782939,0.018930672,-411.69684,2400,,0.17238232,[0.016 0.457],-396.7657,-1.0,0.85581326,-314.99957,17.238234,100,0.008437824,0.4189424,0.85581326,-356.98706,499.17,24,28.65441,13.708362,16.574099,-383.04243066057563,10.682495,,110.78967,1199917,0.00014782939,-383.04245
0.8848122,0.5153741,46850.047,23.999046,-204.56535,1708.2251629829407,0.0004952292,0.008848122,-407.55774,2500,,0.054681662,[-0.029  0.48 ],-383.52545,-1.0,0.85888207,-187.00797,5.4681664,100,0.005153741,0.4189424,0.85888207,-253.56055,488.89,25,37.61752,35.367634,25.332352,-369.94022189363835,4.1668324,,202.99239,1248806,4.952292e-06,-369.94025
0.7487956,0.49071902,45710.74,19.931618,-195.22931,1776.5234973430634,0.004285161,0.0074879564,-406.95282,2600,,0.044414103,[0.064 0.494],-360.18103,-1.0,0.8609892,-166.7737,4.4414105,100,0.0049071903,0.4189424,0.8609892,-227.33484,464.34,26,60.336845,51.448822,30.04431,-346.6159699203074,5.017154,,211.72351,1295240,4.2851607e-05,-346.61594
1.4920698,0.82438433,137709.33,5.885589,-162.61691,1834.9720213413239,0.022032302,0.0149206985,-403.40897,2700,,0.12774004,[0.154 0.506],-351.1999,-1.0,0.8589078,-246.81607,12.774004,100,0.008243843,0.4189424,0.8589078,-279.43872,458.91,27,65.656044,56.928394,23.387373,-337.75292054221035,16.990652,,240.79205,1341131,0.00022032301,-337.75293
1.2668449,0.9847197,234472.62,3.868817,-142.43765,1887.4750170707703,0.017340783,0.01266845,-408.29996,2800,,0.06847993,[0.142 0.527],-309.4622,-1.0,0.8630396,-248.81377,6.8479934,100,0.009847198,0.4189424,0.8630396,-275.58368,407.79,28,112.44775,66.13621,37.66349,-295.85221728250383,25.847694,,265.8623,1381910,0.00017340783,-295.8522
1.0037508,0.89034957,164755.9,2.6816006,-139.99242,1939.2496905326843,0.026542507,0.010037508,-394.3938,2900,,0.073914625,[0.158 0.544],-278.4142,-1.0,0.8614502,-212.0737,7.391463,100,0.008903496,0.4189424,0.8614502,-233.6018,366.62,29,129.12604,63.646694,44.034313,-265.26776184514165,37.29116,,254.40138,1418572,0.00026542507,-265.26776
1.1303612,0.97963995,219488.1,2.6463537,-106.51129,1987.7718570232391,0.027163316,0.011303612,-393.6494,3000,,0.06673158,[0.115 0.558],-258.22098,-1.0,0.8630056,-211.27678,6.673158,100,0.0097964,0.4189424,0.8630056,-232.62257,339.29,30,148.5501,62.24049,42.893078,-245.0993101888895,37.78784,,287.13812,1452501,0.00027163315,-245.09932
0.7193108,0.5939655,77356.25,13.987096,-118.32712,2037.8368232250214,0.0070123626,0.007193108,-405.99222,3100,,0.030763984,[0.125 0.575],-237.43954,-1.0,0.863782,-129.30092,3.0763984,100,0.0059396545,0.4189424,0.863782,-179.9137,310.48,31,182.08574,54.839546,40.541687,-223.9064670114219,7.149447,,287.6651,1483549,7.012363e-05,-223.90648
1.2208995,0.88297194,181875.81,7.2993383,-104.4764,2083.336713075638,0.0035091485,0.0122089945,-384.08554,3200,,0.06973214,[0.015 0.576],-231.4385,-1.0,0.8610773,-172.74214,6.9732137,100,0.008829719,0.4189424,0.8610773,-207.33197,303.22,32,165.44989,57.208443,34.34179,-218.63566139668225,13.699872,,279.60913,1513871,3.5091485e-05,-218.63567
0.71344614,0.46503654,50521.43,10.929584,-115.40514,2121.7968616485596,0.005536013,0.0071344613,-378.5291,3300,,0.052429218,[0.006 0.601],-209.96579,-1.0,0.863293,-84.91682,5.242922,100,0.0046503656,0.4189424,0.863293,-126.63062,273.91,33,181.18097,48.01383,29.81795,-197.3481508396566,9.14948,,263.12396,1541262,5.5360128e-05,-197.34814
1.1713238,0.8823771,181929.52,5.296872,-104.44742,2156.9892580509186,0.0028257514,0.0117132375,-370.32553,3400,,0.08620366,[0.015 0.63 ],-186.3392,-1.0,0.8600167,-142.44052,8.620366,100,0.00882377,0.4189424,0.8600167,-170.85059,242.3,34,196.3305,46.177505,36.203537,-173.995034417063,18.879066,,265.8781,1565492,2.8257513e-05,-173.99503
1.2548138,0.70230234,57334.0,10.860449,-84.42549,2186.2762019634247,0.011211693,0.0125481365,-272.30533,3500,,0.08319031,[0.05  0.653],-173.92604,-1.0,0.86364025,-114.70617,8.319031,100,0.007023023,0.4189424,0.86364025,-144.61908,228.55,35,107.45612,38.792027,23.852978,-164.84920039594172,9.207723,,187.87984,1588347,0.00011211693,-164.8492
1.368677,0.908022,129319.59,5.905731,-94.6868,2220.310565471649,0.0027701203,0.013686771,-307.6176,3600,,0.10312002,[0.027 0.622],-184.52292,-1.0,0.86267763,-145.02046,10.312002,100,0.00908022,0.4189424,0.86267763,-169.93924,242.49,36,133.34863,41.1546,30.562302,-174.26898462310433,16.932705,,212.93082,1612596,2.7701202e-05,-174.26898
0.7254635,0.5545315,68918.805,11.118848,-83.881935,2255.4227833747864,0.008507784,0.0072546345,-380.05942,3700,,0.039152697,[0.019 0.649],-186.11084,-1.0,0.864457,-95.09357,3.9152699,100,0.005545316,0.4189424,0.864457,-137.3371,239.14,37,206.61719,53.760075,36.879856,-173.4422198344767,8.993737,,296.1775,1636510,8.5077845e-05,-173.44223
0.966467,0.7776005,91213.76,8.975895,-93.40874,2294.747841358185,0.008842365,0.009664671,-312.60718,3800,,0.043542575,[-0.101  0.645],-177.56418,-1.0,0.86616224,-114.470566,4.3542576,100,0.007776007,0.4189424,0.86616224,-145.68939,232.83,38,145.46326,45.307404,39.29644,-167.1439286367595,11.14095,,219.19844,1659793,8.842364e-05,-167.14392
1.0154078,0.6332714,52271.297,8.2591715,-82.96858,2322.1011724472046,0.0032120033,0.010154078,-299.111,3900,,0.05556157,[-0.087  0.674],-165.5481,-1.0,0.8591166,-110.435356,5.556157,100,0.006332713,0.4189424,0.8591166,-139.08896,216.2,39,143.53325,41.80161,28.0034,-155.57774092331528,12.107752,,216.14241,1681413,3.212003e-05,-155.57774
1.0811021,0.86471677,82846.65,3.016276,-82.57755,2348.7768564224243,0.016938437,0.010811021,-277.13165,4000,,0.05928209,[-0.145  0.649],-177.30104,-1.0,0.86405534,-132.39616,5.9282093,100,0.008647168,0.4189424,0.86405534,-148.43971,233.98,40,109.06833,43.19738,39.01532,-168.06332683891057,33.153465,,194.55411,1704811,0.00016938437,-168.06332
1.1244615,0.7575585,127788.95,6.682659,-82.90729,2376.040285348892,0.016249094,0.011244616,-366.32513,4100,,0.071095444,[-0.185  0.669],-175.93607,-1.0,0.86714965,-126.46217,7.1095448,100,0.0075755846,0.4189424,0.86714965,-158.02821,227.46,41,202.5999,43.674328,31.21864,-163.7252369439602,14.964103,,283.41785,1727557,0.00016249093,-163.72523
1.252328,0.73037773,94038.414,9.600456,-71.42528,2406.3948154449463,0.0046115997,0.012523281,-331.00897,4200,,0.08453129,[-0.27   0.654],-179.21483,-1.0,0.858263,-129.77588,8.45313,100,0.007303777,0.4189424,0.858263,-163.96315,233.07,42,162.82776,40.678883,25.380976,-168.18122037693857,10.416172,,259.58368,1750864,4.6115998e-05,-168.18121
0.70643866,0.9761385,173858.97,1.5007279,-94.94435,2441.5196249485016,0.18165621,0.0070643867,-389.98376,4300,,0.043992918,[-0.255  0.623],-204.0171,-1.0,0.86397946,-181.4301,4.399292,100,0.009761385,0.4189424,0.86397946,-197.35498,265.52,43,198.96611,51.129337,65.62744,-191.01764231860636,66.63433,,295.03943,1777416,0.001816562,-191.01765
0.8813166,0.5361515,33293.258,9.3623,-115.381744,2475.7302350997925,0.0116304215,0.008813165,-295.6627,4400,,0.061009895,[-0.228  0.632],-189.07442,-1.0,0.86384857,-100.21738,6.10099,100,0.005361515,0.4189424,0.86384857,-130.37288,248.21,44,116.4437,40.86848,27.012272,-179.21898661270737,10.681136,,180.28094,1802237,0.00011630421,-179.21898
1.0428818,0.70102644,94590.58,7.8215303,-125.60266,2515.064300775528,0.0047403127,0.010428818,-359.4621,4500,,0.08567075,[-0.285  0.608],-213.24142,-1.0,0.86265886,-134.90892,8.567075,100,0.0070102643,0.4189424,0.86265886,-168.41917,279.34,45,158.20273,45.08262,31.12258,-201.25936474621295,12.785222,,233.85944,1830171,4.7403126e-05,-201.25937
1.2730433,0.7983121,109205.95,9.393045,-101.409744,2554.2235803604126,0.0022140662,0.012730433,-301.02686,4600,,0.0936261,[-0.329  0.633],-194.90398,-1.0,0.8616659,-132.23405,9.36261,100,0.007983121,0.4189424,0.8616659,-162.98703,256.25,46,116.15709,45.797295,28.224926,-184.8697625797987,10.646174,,199.61711,1855796,2.214066e-05,-184.86977
0.7793906,0.68226707,52121.707,16.98534,-92.40841,2588.0962533950806,0.0014728822,0.0077939057,-282.38525,4700,,0.031051502,[-0.368  0.661],-168.63414,-1.0,0.86307776,-101.44021,3.1051502,100,0.006822671,0.4189424,0.86307776,-140.23361,221.78,47,123.16396,36.401978,43.384464,-159.22128481537104,5.8874297,,189.97684,1877974,1.4728822e-05,-159.2213
0.120627984,0.9998927,105794.38,1.0115372,-92.40693,2621.377811193466,0.6819875,0.00120628,-320.40652,4800,,0.012907805,[-0.354  0.695],-165.64703,-1.0,0.8601862,-154.47337,1.2907805,100,0.009998927,0.4189424,0.8601862,-165.21503,214.28,48,165.43971,41.02879,98.56546,-154.9668153937161,98.859436,,227.9996,1899402,0.006819875,-154.96681
1.0221165,0.9654996,86694.0,3.1020632,-92.02608,2648.9921758174896,0.047312576,0.010221166,-266.70422,4900,,0.049591,[-0.347  0.696],-158.17844,-1.0,0.8627659,-136.30426,4.9591002,100,0.009654996,0.4189424,0.8627659,-151.96217,206.63,49,117.41594,35.62217,47.15382,-149.28828585982322,32.23661,,174.67815,1920065,0.00047312575,-149.28828
1.2770792,0.66428983,49087.84,8.916004,-91.794014,2682.092323064804,0.011002664,0.012770793,-247.93318,5000,,0.10997593,[-0.333  0.719],-145.24416,-1.0,0.86193025,-92.08975,10.997593,100,0.0066428985,0.4189424,0.86193025,-116.767105,191.74,50,110.953445,28.219156,21.295155,-136.97973661229014,11.215787,,156.13916,1939239,0.000110026645,-136.97974
0.79927593,0.9500747,109227.89,1.7226726,-94.7101,2714.0315248966217,0.1319943,0.007992759,-313.92642,5100,,0.05981878,[-0.325  0.686],-161.78682,-1.0,0.86202216,-141.94855,5.981878,100,0.009500746,0.4189424,0.86202216,-155.68289,210.75,51,162.60384,38.360615,58.55669,-151.3225918483734,58.049335,,219.21632,1960314,0.001319943,-151.32259
1.3085552,0.70477,63121.96,12.477625,-92.87183,2746.1089351177216,0.008077051,0.0130855525,-273.86893,5200,,0.0805225,[-0.387  0.687],-162.3221,-1.0,0.86613756,-110.61284,8.05225,100,0.0070477016,0.4189424,0.86613756,-142.85971,212.63,52,120.67579,38.090652,22.48514,-153.19313216462731,8.014346,,180.9971,1981577,8.077051e-05,-153.19313
0.34302872,0.99663925,106575.35,1.0926778,-105.10833,2781.8935623168945,0.38409698,0.003430287,-316.70703,5300,,0.02509132,[-0.402  0.654],-180.80385,-1.0,0.8603624,-166.30293,2.5091321,100,0.009966391,0.4189424,0.8603624,-177.3382,236.49,53,146.46008,46.05331,89.40837,-170.2469510604441,91.51829,,211.5987,2005226,0.0038409696,-170.24693
1.0651402,0.700316,47796.69,6.434629,-93.24486,2813.883232831955,0.00431569,0.010651402,-285.312,5400,,0.08735766,[-0.381  0.656],-174.48627,-1.0,0.8664005,-125.8766,8.735766,100,0.00700316,0.4189424,0.8664005,-150.00122,230.21,54,120.33615,38.30228,30.181705,-164.97586118400096,15.540912,,192.06715,2028247,4.31569e-05,-164.97586
1.0116833,0.66802245,121781.42,9.456858,-94.382996,2851.239785194397,0.007129278,0.010116833,-379.35895,5500,,0.053565066,[-0.286  0.641],-192.19182,-1.0,0.86392486,-109.984604,5.356507,100,0.006680224,0.4189424,0.86392486,-148.87143,249.16,55,199.81241,46.97998,30.362427,-179.54654184550046,10.574337,,284.97595,2053163,7.129278e-05,-179.54657
1.147134,0.8669308,124092.625,7.8338323,-92.33716,2887.85621881485,0.0030442744,0.01147134,-317.65366,5600,,0.07074572,[-0.274  0.67 ],-177.16028,-1.0,0.86402094,-128.72577,7.074572,100,0.008669307,0.4189424,0.86402094,-158.36179,230.94,56,151.08183,41.57552,36.351837,-166.57181499034166,12.765144,,225.3165,2076257,3.0442743e-05,-166.57182
0.63292736,0.8947583,65092.03,1.6830069,-94.02864,2919.180148124695,0.158888,0.006329274,-267.9295,5700,,0.039771765,[-0.272  0.699],-161.88544,-1.0,0.86553097,-134.39215,3.9771767,100,0.008947584,0.4189424,0.86553097,-145.97838,212.16,57,114.97505,35.97077,66.64997,-152.95446192890407,59.417465,,173.90086,2097473,0.00158888,-152.95447
1.1012465,0.8315214,103144.234,3.1504133,-72.38043,2949.942018508911,0.012694121,0.011012465,-315.29242,5800,,0.05878702,[-0.316  0.712],-157.45746,-1.0,0.8632201,-121.85846,5.878702,100,0.008315215,0.4189424,0.8632201,-140.51263,204.59,58,168.34471,40.624336,36.31121,-146.9477060097456,31.741867,,242.91199,2117932,0.00012694122,-146.94771
0.30976227,0.9825151,73918.02,1.0781025,-95.51822,2981.045149564743,0.5081617,0.003097623,-270.2369,5900,,0.019122822,[-0.254  0.692],-156.95047,-1.0,0.8643159,-145.71976,1.9122822,100,0.009825151,0.4189424,0.8643159,-155.07281,204.88,59,122.29434,35.539898,90.95885,-147.9425616428256,92.75556,,174.71869,2138420,0.0050816173,-147.94257
0.62543905,0.5324009,28498.139,16.599321,-81.76428,3009.6488723754883,0.0026641968,0.00625439,-271.53317,6000,,0.030891351,[-0.239  0.687],-157.81589,-1.0,0.8583069,-77.39274,3.0891352,100,0.00532401,0.4189424,0.8583069,-114.269,207.01,60,122.76838,38.146038,42.01606,-148.76479058638216,6.0243425,,189.76889,2159121,2.6641967e-05,-148.76479
1.1134382,0.7397699,129324.06,5.604451,-82.65005,3042.5136296749115,0.008106591,0.011134382,-358.17313,6100,,0.05859004,[-0.099  0.681],-161.30934,-1.0,0.86621225,-108.25424,5.859004,100,0.0073976987,0.4189424,0.86621225,-136.51854,207.93,61,208.80289,40.240112,30.624414,-149.37024090245367,17.84296,,275.52307,2179914,8.106591e-05,-149.37024
0.9716002,0.8496723,158671.8,3.8819816,-103.63606,3081.2835941314697,0.014271133,0.009716001,-385.35022,6200,,0.06071934,[-0.115  0.653],-183.53123,-1.0,0.86405635,-140.84677,6.071934,100,0.008496723,0.4189424,0.86405635,-166.15497,236.75,62,214.664,48.110245,43.335217,-170.6862393862009,25.76004,,281.71417,2203589,0.00014271132,-170.68623
0.92303485,0.75138336,146917.12,8.069052,-94.912735,3108.907207965851,0.009465652,0.009230349,-401.22876,6300,,0.04386551,[-0.035  0.662],-177.27344,-1.0,0.86586696,-119.24727,4.386551,100,0.0075138323,0.4189424,0.86586696,-157.23839,227.41,63,237.3296,43.21543,39.8552,-163.8991441451013,12.39303,,306.31604,2226330,9.465651e-05,-163.89914
1.1678627,0.7097606,82433.29,5.73471,-82.6217,3139.7909586429596,0.011225838,0.011678626,-310.27795,6400,,0.074515946,[-0.148  0.672],-175.08047,-1.0,0.85875654,-116.38516,7.451595,100,0.0070976065,0.4189424,0.85875654,-141.15285,227.43,64,145.54008,44.627426,26.97275,-164.73786757096647,17.437674,,227.65625,2249073,0.00011225838,-164.73787
0.9158559,0.52505827,33861.844,13.790969,-94.660675,3177.9179832935333,0.0042350655,0.009158559,-273.48865,6500,,0.07167313,[-0.039  0.667],-164.30344,-1.0,0.86575663,-82.73011,7.167313,100,0.005250582,0.4189424,0.86575663,-116.58453,215.55,65,118.30148,33.952652,24.736788,-155.18715965509415,7.251122,,178.82797,2270628,4.2350654e-05,-155.18716
1.2709668,0.9068718,219588.75,5.232174,-71.77844,3212.5744869709015,0.011768493,0.012709667,-374.3167,6600,,0.0745565,[-0.042  0.633],-193.77608,-1.0,0.8588936,-142.71378,7.4556503,100,0.009068717,0.4189424,0.8588936,-171.2541,249.9,66,193.01785,49.549217,33.736378,-181.29887142822147,19.112514,,302.53827,2295618,0.000117684925,-181.29889
0.9125802,0.97404826,120996.164,2.1884987,-103.70888,3246.2415301799774,0.10376563,0.009125802,-314.25482,6700,,0.06419972,[-0.052  0.659],-177.04033,-1.0,0.86019135,-151.28062,6.4199724,100,0.009740483,0.4189424,0.86019135,-166.77713,231.43,67,147.68965,41.82943,53.254627,-166.56517522186041,45.693424,,210.54594,2318761,0.0010376562,-166.56517
1.1615883,0.9265185,161756.48,3.0442727,-94.75021,3274.777895927429,0.012720431,0.011615883,-344.91718,6800,,0.083725914,[-0.086  0.676],-175.44075,-1.0,0.86193264,-144.86008,8.372592,100,0.009265184,0.4189424,0.86193264,-164.92029,227.03,68,180.97368,40.798553,38.88333,-163.94351419746874,32.848568,,250.16696,2341464,0.00012720432,-163.94351
0.50813115,0.93378097,98426.61,1.3442308,-82.786156,3300.9324016571045,0.1801035,0.0050813113,-317.4414,6900,,0.030833116,[-0.087  0.699],-159.25253,-1.0,0.86694,-139.61247,3.0833116,100,0.00933781,0.4189424,0.86694,-151.88063,206.6,69,168.77025,40.475174,77.153595,-148.67114693149924,74.39199,,234.65524,2362124,0.0018010349,-148.67116
1.1055642,0.8303165,95952.266,5.0595593,-83.95658,3328.701406955719,0.013791302,0.011055642,-299.77667,7000,,0.057342988,[-0.05  0.69],-160.52737,-1.0,0.8635085,-117.15908,5.7342987,100,0.0083031645,0.4189424,0.8635085,-139.6358,209.24,70,149.24185,40.182644,36.063515,-150.53481988221407,19.764566,,215.8201,2383048,0.00013791303,-150.53482
0.66310483,0.43388435,13558.266,14.601289,-71.6117,3351.0479304790497,0.008820341,0.0066310484,-238.18622,7100,,0.045015667,[-0.039  0.718],-143.08975,-1.0,0.859157,-63.992107,4.501567,100,0.0043388433,0.4189424,0.859157,-94.33039,188.26,71,103.036,32.56015,29.978746,-135.15021344602107,6.8487105,,166.57452,2401874,8.820341e-05,-135.1502
