EmpiricalD2,InitialReturnStd,LearnableVariance,MeanIW,StdIWNorm,EpLenMean,MeanIWNorm,MaxIW,InitialBound,ReturnStepMax,Weights,StdIW,InitialReturnMin,Iteration,EpisodesSoFar,MaxIWNorm,TimestepsSoFar,ESSClassic,EpThisIter,InitialReturnMean,ReturnMeanIW,EpRewMean,J_sample_variance,OptimizationReturnMean,InitialReturnMax,MinIWNorm,ReturnStepMaxmin,VarianceInit,OptimizationReturnMin,OptimizationReturnMax,Bound,MeanEntropy,TimeElapsed,MinIW,ESSRenyi
12.200062,4.0386276,,0.80792344,0.010759157,500.0,0.008079235,6.5329638,-422.72058,0.8468216,[-0.338  0.303],1.0759158,-416.19434,11,1100,0.06532963,550000,36.056316,100,-408.8475,-331.84723,-408.84743948951365,114253.35,7.3468933,-399.40308,1.6411457e-05,0.8468216,-1.0,,16.79126,-380.30417,0.4189424,591.9698474407196,0.0016411457,8.19668
21.480774,3.9072573,,0.6027062,0.009631516,500.0,0.006027062,5.880189,-423.937,0.8467828,[-0.512  0.289],0.9631517,-416.48132,12,1200,0.05880189,600000,28.139309,100,-410.0543,-246.8762,-410.05431914404033,63751.54,6.427008,-401.51736,1.4656716e-05,0.8467828,-1.0,,14.963959,-311.2189,0.4189424,661.0100967884064,0.0014656717,4.655326
1.7286708,4.451651,,0.9550202,0.0060763797,500.0,0.009550203,2.8456097,-421.79926,0.84681165,[-0.714  0.313],0.60763794,-416.4047,13,1300,0.028456096,650000,71.183365,100,-407.9191,-390.74048,-407.9190965221822,159771.1,8.485599,-398.89297,0.00056395924,0.84681165,-1.0,,17.511719,-408.98996,0.4189424,737.4143009185791,0.056395926,57.84791
30.901617,3.677867,,0.5332965,0.0069499267,500.0,0.0053329654,4.0513086,-423.6613,0.8464482,[-0.642  0.299],0.69499266,-416.25476,14,1400,0.040513087,700000,37.059917,100,-409.78616,-218.16429,-409.78614802584053,49815.156,6.468614,-402.1083,0.0001250059,0.8464482,-1.0,,14.146454,-295.29523,0.4189424,814.4771528244019,0.01250059,3.2360766
4.2111917,5.790329,,0.76216215,0.0078040874,500.0,0.0076216217,3.9751718,-418.25858,0.85072446,[-0.559  0.344],0.78040874,-416.24487,15,1500,0.039751716,750000,48.8173,100,-404.3838,-311.00012,-404.38375858590007,101710.98,11.861114,-393.71915,0.00010681884,0.85072446,-1.0,,22.525726,-339.47293,0.4189424,886.9309356212616,0.010681884,23.746248
7.982504,4.5126886,,0.84274185,0.009680152,500.0,0.008427419,4.9453044,-420.9732,0.84846526,[-0.622  0.321],0.9680152,-416.57736,16,1600,0.049453042,800000,43.114662,100,-407.08722,-345.69696,-407.08725936844945,124536.234,9.490105,-398.77182,7.886546e-05,0.84846526,-1.0,,17.805542,-384.9293,0.4189424,963.6213781833649,0.007886546,12.527397
4.374027,3.6298141,,0.8521067,0.008986283,500.0,0.008521067,7.2296553,-424.6846,0.848391,[-0.57   0.286],0.89862823,-416.41565,17,1700,0.07229655,850000,47.344616,100,-410.8041,-351.91208,-410.804094709307,127185.05,5.611555,-401.90848,0.00013028049,0.848391,-1.0,,14.507172,-380.94205,0.4189424,1020.5496623516083,0.01302805,22.862228
20.472694,2.623812,,0.5629408,0.0070182015,500.0,0.005629408,5.272494,-426.49893,0.84847826,[-0.479  0.253],0.7018202,-416.5336,18,1800,0.05272494,900000,39.15014,100,-412.6145,-232.4171,-412.61446439877153,55565.703,3.9191396,-406.26825,9.003794e-05,0.84847826,-1.0,,10.26535,-295.23975,0.4189424,1087.5255575180054,0.009003794,4.884555
3.6467295,2.6889884,,0.831967,0.021282267,500.0,0.00831967,21.307226,-426.72583,0.848443,[-0.228  0.264],2.128227,-416.3764,19,1900,0.21307226,950000,13.256086,100,-412.84668,-341.78836,-412.84665214493873,121625.89,3.5297523,-405.48602,0.0011023066,0.848443,-1.0,,10.890381,-368.29266,0.4189424,1163.068986415863,0.11023066,27.421831
8.700734,4.4821935,,0.78864473,0.008285936,500.0,0.007886447,3.2610798,-422.10254,0.8484657,[-0.193  0.304],0.8285936,-416.2587,20,2000,0.032610796,1000000,47.531322,100,-408.22726,-324.29642,-408.227244130373,108879.14,8.031454,-393.26523,1.6651753e-06,0.8484657,-1.0,,22.99347,-365.22437,0.4189424,1223.5633873939514,0.00016651754,11.493283
22.85049,3.2286074,,0.6876348,0.0140090715,500.0,0.0068763476,9.700215,-426.01675,0.8483848,[-0.21   0.266],1.4009073,-416.4321,21,2100,0.09700215,1050000,19.415495,100,-412.13574,-281.47595,-412.13570711150766,83042.766,4.2963924,-403.45538,0.00031583133,0.8483848,-1.0,,12.976715,-347.8305,0.4189424,1288.1210293769836,0.031583134,4.3762736
27.595287,4.5394607,,0.5506943,0.013318491,500.0,0.0055069434,12.680599,-421.41043,0.84845024,[-0.298  0.32 ],1.331849,-416.07117,22,2200,0.12680599,1100000,14.600462,100,-407.5414,-223.56558,-407.54140663325785,53252.742,8.52976,-397.3578,2.8084567e-05,0.84845024,-1.0,,18.713379,-296.42133,0.4189424,1349.6215071678162,0.0028084568,3.6238072
19.38236,5.3913927,,0.6748557,0.015484355,500.0,0.0067485576,10.548134,-417.26007,0.84857726,[-0.223  0.361],1.5484356,-416.23273,23,2300,0.105481334,1150000,15.962743,100,-403.38565,-269.97797,-403.3856670215726,80488.04,12.84706,-391.2944,6.349519e-05,0.84857726,-1.0,,24.938324,-331.06067,0.4189424,1416.9106709957123,0.006349519,5.1593304
31.359201,6.334789,,0.5722443,0.011180822,500.0,0.0057224426,7.0450053,-412.187,0.8494961,[-0.291  0.397],1.1180823,-416.23853,24,2400,0.07045005,1200000,20.757446,100,-398.3124,-225.74876,-398.3124209091067,58136.504,17.926104,-387.14316,4.8464615e-05,0.8494961,-1.0,,29.095367,-303.44562,0.4189424,1496.2267425060272,0.0048464616,3.1888566
37.123676,8.959992,,0.414562,0.005828063,500.0,0.00414562,4.1008806,-406.37958,0.85332054,[-0.306  0.434],0.5828063,-415.9574,25,2500,0.041008804,1250000,33.597904,100,-392.51434,-162.0022,-392.5143529446423,30320.98,23.443045,-373.32443,4.347355e-05,0.85332054,-1.0,,42.632965,-246.48204,0.4189424,1578.9009528160095,0.004347355,2.6936986
33.14697,12.916728,,0.57354045,0.01156927,500.0,0.0057354043,7.5200095,-398.3846,0.85752755,[-0.293  0.467],1.1569271,-416.4267,26,2600,0.075200096,1300000,19.727898,100,-384.50372,-214.37473,-384.50372831583024,61630.72,31.922968,-347.79538,5.9528164e-05,0.85752755,-1.0,,68.63132,-294.29175,0.4189424,1653.9019865989685,0.0059528165,3.0168672
11.782748,33.17338,,0.8414499,0.015702799,483.28,0.008414499,11.423011,-371.91016,0.85888493,[-0.313  0.497],1.57028,-409.0008,27,2700,0.114230104,1348328,22.30872,100,-358.27682,-284.68063,-358.2768021562695,141030.22,50.723988,-216.8918,7.8645506e-05,0.85888493,-1.0,,192.109,-331.47852,0.4189424,1719.9553151130676,0.007864551,8.486984
11.638159,57.747963,,0.8050395,0.014459494,437.47,0.008050394,10.17212,-330.98517,0.8654697,[-0.344  0.52 ],1.4459493,-403.431,28,2800,0.1017212,1392075,23.662731,100,-317.53748,-233.05911,-317.53746561571955,143767.53,85.89353,-171.17099,4.4291646e-05,0.8654697,-1.0,,232.26001,-278.9356,0.4189424,1774.8219566345215,0.004429165,8.592424
18.378187,62.19732,,0.56311303,0.007304417,415.49,0.00563113,4.091891,-314.24512,0.85868466,[-0.279  0.535],0.73044163,-402.02884,29,2900,0.04091891,1433624,37.277325,100,-300.84415,-156.69041,-300.8441593082249,63172.723,101.18468,-181.10315,3.911493e-05,0.85868466,-1.0,,220.92569,-214.14005,0.4189424,1837.5478103160858,0.003911493,5.441233
4.775196,63.85189,,0.9553152,0.012069758,356.7,0.009553152,7.8179097,-270.6001,0.8627527,[-0.337  0.557],1.2069759,-393.9883,30,3000,0.0781791,1469294,38.516933,100,-257.4672,-227.86409,-257.46717472448944,187210.75,136.52113,-138.54662,9.993497e-05,0.8627527,-1.0,,255.4417,-256.5625,0.4189424,1889.9449210166931,0.009993497,20.94155
7.765305,53.288166,,0.81495893,0.013359637,323.99,0.0081495885,9.805456,-246.48575,0.86068416,[-0.364  0.577],1.3359637,-395.90488,31,3100,0.09805456,1501693,27.120039,100,-233.28893,-173.74379,-233.28891748666763,195458.62,162.61595,-146.46452,6.170699e-05,0.86068416,-1.0,,249.44035,-210.51846,0.4189424,1945.1137380599976,0.0061706994,12.877794
20.101448,49.481625,,0.40409145,0.0051629613,282.91,0.0040409146,2.1454816,-214.83124,0.8624746,[-0.357  0.601],0.51629615,-344.02454,32,3200,0.021454815,1529984,37.987507,100,-203.36375,-83.17982,-203.36375865861774,25342.467,140.66078,-104.42117,2.4754238e-05,0.8624746,-1.0,,239.60336,-134.59387,0.4189424,1986.4121322631836,0.0024754237,4.974766
1.5816011,60.72446,,0.962231,0.005879493,325.52,0.009622309,3.1686647,-246.13861,0.8632742,[-0.403  0.574],0.58794934,-381.09665,33,3300,0.031686645,1562536,72.81443,100,-233.4354,-219.88376,-233.43538769736887,148276.38,147.66125,-116.06081,0.001260094,0.8632742,-1.0,,265.03583,-235.85954,0.4189424,2043.8406817913055,0.1260094,63.227066
18.093489,50.65254,,0.5251245,0.008949375,319.49,0.005251244,4.836174,-241.41556,0.8626039,[-0.444  0.58 ],0.89493746,-353.8448,34,3400,0.048361737,1594485,25.611938,100,-229.62073,-132.31769,-229.62072322562338,41979.863,124.224075,-141.15912,6.29345e-05,0.8626039,-1.0,,212.68567,-182.48868,0.4189424,2094.691352367401,0.00629345,5.52685
10.569993,58.766098,,0.7567385,0.011993893,385.07,0.0075673843,6.3435607,-290.51486,0.85917807,[-0.436  0.552],1.1993892,-411.8412,35,3500,0.06343561,1632992,28.47338,100,-276.7868,-212.62593,-276.78683621630074,130443.484,135.05435,-147.01376,4.6379995e-05,0.85917807,-1.0,,264.82742,-257.25787,0.4189424,2149.0276007652283,0.0046379995,9.460744
6.454068,64.41654,,0.8266914,0.017742483,418.41,0.008266914,16.493048,-317.6483,0.85896987,[-0.511  0.54 ],1.7742485,-404.84564,36,3600,0.16493048,1674833,17.837421,100,-304.1535,-201.26846,-304.1534831051529,283010.28,100.69217,-165.73647,9.815985e-05,0.85896987,-1.0,,239.10918,-235.55194,0.4189424,2214.6319229602814,0.009815985,15.494103
16.609276,67.36977,,0.65106726,0.00899238,361.55,0.006510672,4.2113857,-274.03656,0.8590816,[-0.511  0.561],0.89923805,-397.32263,37,3700,0.042113855,1710988,34.39209,100,-260.79248,-145.98148,-260.7924990515411,101890.95,136.53012,-125.65351,5.4711636e-05,0.8590816,-1.0,,271.66913,-199.95706,0.4189424,2265.3981273174286,0.005471164,6.020732
1.6281964,60.20271,,0.9505907,0.007280803,320.18,0.009505907,3.788064,-243.2631,0.8637078,[-0.486  0.586],0.72808033,-386.25638,38,3800,0.03788064,1743006,63.026287,100,-230.3879,-204.18576,-230.38789191871882,161699.58,155.86848,-112.89706,0.0003575549,0.8637078,-1.0,,273.3593,-220.61464,0.4189424,2309.2145895957947,0.035755493,61.417652
16.860733,54.639183,,0.59517246,0.008997236,306.22,0.0059517245,5.709118,-232.47717,0.86558366,[-0.451  0.593],0.8997237,-373.452,39,3900,0.057091177,1773628,30.439137,100,-220.02876,-137.49414,-220.02877329945565,68364.68,153.42322,-134.71167,3.0125831e-05,0.86558366,-1.0,,238.74033,-188.60954,0.4189424,2350.8456888198853,0.0030125831,5.93094
12.403843,57.638428,,0.57201445,0.008016774,357.45,0.0057201446,5.403374,-271.3653,0.8582143,[-0.422  0.564],0.80167747,-402.73447,40,4000,0.05403374,1809373,33.73593,100,-257.94083,-134.47852,-257.9408344832063,74859.266,144.79362,-145.11394,1.0721932e-05,0.8582143,-1.0,,257.62054,-181.75833,0.4189424,2400.257542848587,0.0010721933,8.062017
7.7491784,55.130924,,0.8216213,0.011371892,319.05,0.008216213,5.477534,-242.10527,0.8638207,[-0.347  0.579],1.1371891,-381.39905,41,4100,0.05477534,1841278,34.297363,100,-229.39195,-169.21797,-229.39197679117322,148350.53,152.00708,-125.19566,3.6402074e-05,0.8638207,-1.0,,256.20337,-204.60843,0.4189424,2450.864107608795,0.0036402077,12.904593
1.1492792,53.290504,,0.9593015,0.0035572632,279.56,0.009593015,2.182429,-213.56808,0.86528313,[-0.352  0.603],0.35572633,-375.76035,42,4200,0.021824291,1869234,87.91161,100,-201.04276,-190.77492,-201.04273702204227,139005.75,174.71759,-124.84522,0.004273464,0.86528313,-1.0,,250.91513,-204.20264,0.4189424,2486.2156121730804,0.4273464,87.011055
8.860098,48.88637,,0.7212295,0.011166951,291.99,0.007212294,7.9316616,-223.32045,0.859306,[-0.325  0.601],1.116695,-374.04343,43,4300,0.079316616,1898433,29.435148,100,-210.85234,-138.9815,-210.8523374502361,117619.766,163.19109,-113.33374,0.00015489018,0.859306,-1.0,,260.7097,-176.094,0.4189424,2524.5838022232056,0.0154890185,11.286557
5.956272,47.84973,,0.72897494,0.010692873,264.95,0.0072897486,7.0007315,-202.45653,0.86116475,[-0.393  0.624],1.0692873,-328.6236,44,4400,0.07000732,1924928,31.729813,100,-191.50244,-147.64722,-191.50243427813052,73629.13,137.12115,-116.269745,0.00018558654,0.86116475,-1.0,,212.35385,-174.38127,0.4189424,2565.073712348938,0.018558655,16.789024
2.9404976,48.52731,,0.9561872,0.012212442,279.51,0.009561872,8.299503,-213.59328,0.85925853,[-0.308  0.607],1.2212442,-363.2871,45,4500,0.082995035,1952879,38.00482,100,-201.4837,-172.1571,-201.4837116909027,197025.98,161.8034,-114.98119,0.000669811,0.85925853,-1.0,,248.30591,-192.92245,0.4189424,2607.437532186508,0.0669811,34.00785
8.605055,42.80568,,0.6987081,0.010032715,269.03,0.00698708,5.3416147,-203.00703,0.8638824,[-0.291  0.626],1.0032716,-298.92825,46,4600,0.053416148,1979782,32.660583,100,-193.04276,-129.06949,-193.0427543991804,57746.77,105.8855,-103.836235,3.8765647e-05,0.8638824,-1.0,,195.09201,-158.29907,0.4189424,2647.541399240494,0.0038765648,11.621077
4.9424257,43.405663,,0.78858155,0.010585837,236.86,0.007885816,7.789878,-181.29953,0.8636812,[-0.239  0.648],1.0585837,-330.03766,47,4700,0.07789878,2003468,35.688667,100,-170.29828,-125.20885,-170.29828944459558,101079.21,159.73936,-82.929504,0.00013047397,0.8636812,-1.0,,247.10815,-149.66637,0.4189424,2677.712629556656,0.013047397,20.23298
8.612719,35.061077,,0.83844686,0.012962542,230.3,0.008384469,6.5909348,-176.18065,0.8618083,[-0.278  0.673],1.2962543,-278.36566,48,4800,0.06590935,2026498,29.497026,100,-166.9018,-131.76111,-166.90179647162557,86955.07,111.46387,-93.83898,0.00015138673,0.8618083,-1.0,,184.52667,-158.99217,0.4189424,2705.769157409668,0.015138674,11.610736
8.526491,41.018646,,0.6771516,0.009941019,207.46,0.006771516,7.5504556,-161.31416,0.86103755,[-0.25   0.701],0.9941019,-333.97064,49,4900,0.07550456,2047244,31.693596,100,-150.18182,-100.05944,-150.18182494014502,89145.766,183.78883,-83.3377,0.00015435439,0.86103755,-1.0,,250.63293,-132.56609,0.4189424,2734.109938144684,0.01543544,11.728154
9.483045,35.157986,,0.7332609,0.010861559,220.08,0.00733261,7.914356,-167.68565,0.8580929,[-0.241  0.669],1.0861559,-274.59735,50,5000,0.07914356,2069252,31.307188,100,-158.53241,-111.064766,-158.5324103872478,62028.453,116.06494,-104.862946,0.00021482901,0.8580929,-1.0,,169.7344,-139.25177,0.4189424,2762.350444316864,0.021482902,10.545136
10.254063,38.02137,,0.7380575,0.010630158,208.24,0.007380575,6.1888313,-159.4402,0.86572,[-0.149  0.687],1.0630158,-287.13617,51,5100,0.06188831,2090076,32.526344,100,-149.869,-102.72605,-149.86899801492692,72015.414,137.26717,-82.48701,5.656777e-05,0.86572,-1.0,,204.64917,-133.37494,0.4189424,2793.503423690796,0.005656777,9.752233
1.0542362,39.06493,,0.99097365,0.002662121,192.11,0.009909737,2.1195,-146.0772,0.86048865,[-0.136  0.719],0.26621214,-267.44186,52,5200,0.021194998,2109287,93.26915,100,-137.16246,-134.83208,-137.16247009158135,73674.06,130.27939,-83.24562,0.0053672474,0.86048865,-1.0,,184.19624,-143.98537,0.4189424,2820.5569047927856,0.53672475,94.85541
8.229902,35.320137,,0.7520528,0.01016983,186.73,0.007520527,5.5902233,-143.97887,0.8650962,[-0.147  0.724],1.0169832,-305.22992,53,5300,0.05590223,2127960,35.35254,100,-133.80453,-95.74889,-133.8045429120958,90585.39,171.42537,-83.94471,4.9186594e-05,0.8650962,-1.0,,221.28522,-124.93681,0.4189424,2843.365542411804,0.0049186596,12.150812
1.0802361,29.063118,,0.9777355,0.0024281493,181.36,0.009777355,1.6640722,-137.18459,0.8556818,[-0.02   0.724],0.24281493,-226.83466,54,5400,0.01664072,2146096,94.1908,100,-129.62341,-127.82142,-129.6234258042276,50994.914,97.21124,-82.43645,0.0039422233,0.8556818,-1.0,,144.39821,-135.68005,0.4189424,2869.785297870636,0.39422235,92.57236
8.386562,37.160923,,0.6436233,0.009144182,199.17,0.006436233,5.8495364,-153.69164,0.8566441,[0.003 0.721],0.9144183,-318.58743,55,5500,0.05849536,2166013,33.129158,100,-143.07204,-88.73695,-143.07204636588693,70676.41,175.5154,-81.495056,0.00010901965,0.8566441,-1.0,,237.09238,-119.4908,0.4189424,2898.8759355545044,0.010901965,11.923837
12.502463,34.562855,,0.6239091,0.009130692,191.83,0.006239091,5.9421825,-145.82776,0.85931844,[0.114 0.731],0.91306925,-233.83444,56,5600,0.059421822,2185196,31.829594,100,-138.03326,-82.96642,-138.0332765573263,31777.88,95.80116,-62.948948,5.4277563e-05,0.85931844,-1.0,,170.8855,-110.526794,0.4189424,2925.477146625519,0.0054277563,7.9984236
8.844911,30.954351,,0.87254333,0.01318104,188.85,0.008725434,7.7224836,-142.74841,0.8611261,[-0.023  0.739],1.3181041,-218.74283,57,5700,0.077224836,2204081,30.468748,100,-135.45702,-112.43496,-135.45699693843721,59446.227,83.28583,-82.008865,3.6285324e-05,0.8611261,-1.0,,136.73396,-134.11995,0.4189424,2949.3746480941772,0.0036285324,11.305937
1.0118927,35.37646,,1.0032386,0.0010964586,182.42,0.0100323865,1.2433054,-140.22188,0.8598345,[-0.102  0.767],0.10964586,-270.42557,58,5800,0.012433054,2222323,98.81961,100,-131.20769,-131.09096,-131.2076861202717,76036.055,139.21788,-72.690834,0.0074335914,0.8598345,-1.0,,197.73474,-140.15858,0.4189424,2976.7233080863953,0.74335915,98.82471
12.459811,26.949001,,0.6220081,0.009343429,171.78,0.0062200795,7.566662,-130.57065,0.86703897,[-0.103  0.77 ],0.9343428,-231.86462,59,5900,0.075666614,2239501,30.708542,100,-122.84183,-75.183556,-122.84182503446937,33072.44,109.022804,-73.08588,0.00018395849,0.86703897,-1.0,,158.77875,-102.4651,0.4189424,2999.0629053115845,0.018395849,8.025804
2.6264029,29.038477,,0.844635,0.008314832,182.57,0.00844635,4.452235,-137.48758,0.8686706,[-0.203  0.747],0.8314833,-207.69116,60,6000,0.044522353,2257758,50.7846,100,-130.56454,-109.70499,-130.56454207912088,37165.598,77.12662,-72.7052,0.000755228,0.8686706,-1.0,,134.98596,-120.92459,0.4189424,3026.7830946445465,0.0755228,38.07489
13.966073,25.998684,,0.63188505,0.011292097,173.5,0.00631885,9.039632,-130.93384,0.8582146,[-0.121  0.752],1.1292098,-199.18837,61,6100,0.090396315,2275108,23.846176,100,-124.29422,-80.10267,-124.29421693831682,23091.62,74.89414,-72.606674,4.1289728e-05,0.8582146,-1.0,,126.581696,-104.9157,0.4189424,3048.1334879398346,0.004128973,7.1602087
8.621493,33.79526,,0.780732,0.012182381,202.86,0.00780732,7.5983143,-154.58815,0.86812294,[-0.055  0.716],1.2182381,-269.82074,62,6200,0.075983144,2295394,29.11391,100,-145.59412,-107.64635,-145.59412735804915,72788.766,124.22661,-91.592804,9.0425514e-05,0.86812294,-1.0,,178.22794,-134.05495,0.4189424,3070.558525323868,0.009042552,11.598919
17.041965,37.77681,,0.61302173,0.007394231,180.59,0.0061302166,3.4639044,-137.9452,0.86698794,[-0.056  0.748],0.73942316,-243.74301,63,6300,0.034639042,2313453,40.734795,100,-129.82043,-72.70937,-129.8204336002469,32066.63,113.92257,-71.97634,3.699499e-05,0.86698794,-1.0,,171.76666,-106.24997,0.4189424,3095.2404356002808,0.003699499,5.867868
12.58954,27.829554,,0.7136023,0.009597265,168.39,0.007136023,5.7239475,-128.44987,0.8656635,[-0.009  0.783],0.9597266,-218.93272,64,6400,0.057239473,2330292,35.602814,100,-121.15212,-81.254196,-121.15212390303611,37883.73,97.780594,-73.72148,8.801052e-05,0.8656635,-1.0,,145.21124,-107.14791,0.4189424,3117.372989177704,0.008801052,7.9431024
1.482163,31.300005,,0.9384461,0.006528909,177.66,0.009384461,3.3587642,-134.495,0.8611606,[0.129 0.792],0.6528909,-193.73444,65,6500,0.033587642,2348058,67.38458,100,-128.03717,-118.42587,-128.03718115597962,36432.31,65.69726,-73.35966,0.0020515025,0.8611606,-1.0,,120.37478,-126.28788,0.4189424,3140.253648042679,0.20515025,67.46896
12.21296,32.395397,,0.586109,0.013440358,165.76,0.00586109,13.089111,-126.29645,0.8652871,[0.16  0.804],1.3440356,-223.18275,66,6600,0.13089111,2364634,15.978181,100,-118.85703,-70.48065,-118.8570258384943,34464.793,104.32572,-62.25492,5.7437846e-05,0.8652871,-1.0,,160.92783,-96.47925,0.4189424,3160.9653935432434,0.005743785,8.188023
1.214395,31.367264,,0.9532078,0.004605752,179.31,0.009532078,2.8656473,-137.09314,0.85983413,[0.176 0.765],0.4605752,-257.71375,67,6700,0.028656473,2382565,81.07227,100,-128.50267,-124.67801,-128.5026771824062,64303.453,129.21107,-72.334595,0.0019169613,0.85983413,-1.0,,185.37915,-134.14465,0.4189424,3184.344462156296,0.19169614,82.34553
14.639371,32.66218,,0.5661869,0.007996538,178.95,0.0056618685,5.5549173,-137.33083,0.85923034,[0.202 0.756],0.7996539,-261.53485,68,6800,0.05554917,2400460,33.391975,100,-128.61299,-73.02066,-128.6130022507906,34185.062,132.92184,-83.22598,1.2843468e-05,0.85923034,-1.0,,178.30887,-106.37633,0.4189424,3208.181572675705,0.0012843468,6.8308945
10.308076,28.86214,,0.7775283,0.012226139,185.88,0.0077752825,6.757873,-140.36852,0.8627682,[0.143 0.724],1.2226139,-216.28096,69,6900,0.067578726,2419048,28.797228,100,-133.15915,-97.48995,-133.15914551481603,42395.535,83.12182,-83.41351,5.8194517e-05,0.8627682,-1.0,,132.86745,-120.63648,0.4189424,3233.2611513137817,0.005819452,9.701132
1.2959116,36.999878,,0.9802993,0.0055920365,189.0,0.009802993,4.097862,-145.88312,0.8588226,[0.085 0.757],0.5592037,-283.88416,70,7000,0.040978618,2437948,75.44869,100,-136.42033,-130.7109,-136.42032344460486,86908.44,147.46384,-82.3034,0.0018736237,0.8588226,-1.0,,201.58075,-141.48318,0.4189424,3261.749811410904,0.18736237,77.165764
13.023377,29.455711,,0.54543215,0.0072868997,178.23,0.005454321,4.1635528,-135.91504,0.8574773,[0.113 0.765],0.72868997,-232.2849,71,7100,0.04163553,2455771,35.908455,100,-128.17221,-67.15607,-128.17221219941973,22994.818,104.11268,-83.4608,6.0533846e-05,0.8574773,-1.0,,148.8241,-95.09833,0.4189424,3287.046253681183,0.006053385,7.6784997
