ESSClassic,MinNormIw,IterType,VarNormIw,AvgRet,Bound,AvgEpLen,VarDiscRet,MinVanillaIw,AvgNormIw,AvgDiscRet,VarRet,eRenyi2,J,AvgVanillaIw,ESSRenyi,MaxVanillaIw,Delta,EpsThisIter,VarJ,MaxNormIw,BatchSize,VanillaAvgRet,VarVanillaIw
3.40627182133304,2.1028822e-05,1,0.0028644048,110.73353887315832,253.58705,12.08,18860.134457366195,0.004698353,0.01,110.73353887315832,18860.134457366195,6.087171,498.27914,2.2342446,16.427992366746484,119.29029,0.4,100,1217.3727,0.5339178,100,110.73353887315832,142.98676
5.505129251514798,2.1034365e-15,1,0.0017338261,356.96964537751455,473.5006,36.71,340045.2642537902,2.6854476e-13,0.01,356.96964537751455,340045.2642537902,11.608525,2200.3203,1.2766954,8.614358639090778,50.192204,0.4,100,7896.8784,0.3931416,100,356.96964537751455,28.260515
7.4273698051323525,1.0197868e-17,1,0.0012589612,978.1253972180202,2364.9124,98.76,1762549.9779868263,1.1086613e-15,0.01,978.1253972180202,1762549.9779868263,10.088134,4309.912,1.0871501,9.912636158883739,25.027512,0.4,100,2942.656,0.23021212,100,978.1253972180202,14.8796015
33.80662014700115,5.552993e-07,1,0.00019777784,3063.815637796809,3578.5945,307.03,3459375.664819298,7.144367e-05,0.010000002,3063.815637796809,3459375.664819298,3.3905733,4706.187,1.2865795,29.493537593272528,9.690468,0.4,100,717.6481,0.075319625,100,3063.815637796809,3.27379
73.132714485013,0.00048903347,1,3.710882e-05,4568.923975075876,4198.4966,457.07,1263907.5614382525,0.050198037,0.01,4568.923975075876,1263907.5614382525,1.376505,4916.9595,1.0264745,72.64775554364478,2.1761785,0.4,100,242.75117,0.021200512,100,4568.923975075876,0.39099702
97.73167821315117,0.005665653,1,2.344411e-06,4942.886187546674,4339.9487,494.35,105261.77468766824,0.56587684,0.01,4942.886187546674,105261.77468766824,1.0288849,4961.1025,0.99878484,97.19260258939032,1.3139306,0.4,100,218.22456,0.013155292,100,4942.886187546674,0.023387164
97.22355910444021,0.0032682363,1,2.8845666e-06,4948.025077327856,4350.9883,494.85,113540.34724186797,0.32391676,0.01,4948.025077327856,113540.34724186797,1.0284591,4972.013,0.99110574,97.23284349521406,1.2962627,0.4,100,161.74736,0.013078955,100,4948.025077327856,0.028334824
93.92260925625263,0.0012175776,1,6.5359795e-06,4914.62081364312,4352.383,491.51,338079.16230211227,0.12224434,0.010000002,4914.62081364312,338079.16230211227,1.0555477,4981.533,1.0039963,94.73754587458507,1.3319781,0.4,100,122.26998,0.013266763,100,4914.62081364312,0.06588324
98.90241334855577,0.004422147,1,1.1209524e-06,4977.058842423979,4372.5327,497.73,52086.08219766853,0.44932058,0.010000002,4977.058842423979,52086.08219766853,1.0160229,4989.7915,1.0160689,98.42297646209359,1.1828647,0.4,100,100.98815,0.01164158,100,4977.058842423979,0.011572668
95.83077655717007,0.0019858466,1,4.39456e-06,4953.414640868988,4366.095,495.38,121621.18934263964,0.19926709,0.01,4953.414640868988,121621.18934263964,1.0335143,4988.6445,1.0034364,96.75725217324705,1.2245128,0.4,100,88.345345,0.012203192,100,4953.414640868988,0.044248153
87.39795382064773,0.0008690708,1,1.4564788e-05,4886.459673072791,4323.0283,488.7,446719.44690013595,0.08634946,0.01,4886.459673072791,446719.44690013595,1.10301,4966.168,0.9935837,90.66100461929082,1.448916,0.4,100,189.91965,0.014582727,100,4886.459673072791,0.14378482
97.48992105989447,0.0058200336,1,2.600714e-06,4949.857364345084,4345.1665,495.01,249985.62102409327,0.59152645,0.01,4949.857364345084,249985.62102409327,1.0218261,4964.1855,1.0163627,97.86400572395274,1.4220338,0.4,100,355.9623,0.013991402,100,4949.857364345084,0.026865192
99.79140463837432,0.007871441,1,2.1113877e-07,4994.157592747422,4382.4355,499.44,3249.1249894960542,0.7858546,0.010000002,4994.157592747422,3249.1249894960542,1.0018367,4995.37,0.9983618,99.81667096024935,1.0689459,0.4,100,44.7394,0.010706999,100,4994.157592747422,0.0021044756
98.61615143925339,0.0042071044,1,1.417435e-06,4980.28579173009,4375.188,498.05,38450.98837578449,0.4223784,0.010000002,4980.28579173009,38450.98837578449,1.0133895,4991.6465,1.0039647,98.67874409461463,1.1616006,0.4,100,82.56803,0.011570135,100,4980.28579173009,0.014286962
96.89060960472226,0.0017016496,1,3.241597e-06,4962.844142397037,4374.52,496.31,136895.21611628076,0.16830066,0.01,4962.844142397037,136895.21611628076,1.0218881,4993.558,0.98904413,97.85806918838634,1.1733773,0.4,100,63.178135,0.01186375,100,4962.844142397037,0.031709567
92.36242159060222,0.0023716656,1,8.3526675e-06,4918.360373623865,4341.371,491.87,346078.9100921499,0.23414716,0.01,4918.360373623865,346078.9100921499,1.0667803,4973.8604,0.9872689,93.74001123278848,1.4335687,0.4,100,200.41992,0.014520549,100,4918.360373623865,0.08141344
