ESSRenyi,Bound,IterType,AvgVanillaIw,VanillaAvgRet,AvgDiscRet,AvgNormIw,eRenyi2,BatchSize,MaxVanillaIw,VarVanillaIw,AvgRet,Delta,MinVanillaIw,VarJ,VarRet,MaxNormIw,J,EpsThisIter,MinNormIw,VarNormIw,AvgEpLen,VarDiscRet,ESSClassic
37.70394409145879,91.120056,1,1.2210406,125.02885165204749,125.02885165204749,0.01,2.6522424,100,6.745618,2.369122,125.02885165204749,0.4,0.0002142565,314.5976,19627.149800525836,0.055244826,248.6663,100,1.7547042e-06,0.00015890124,13.51,19627.149800525836,38.863288156636436
18.03964477292512,253.87271,1,1.1167042,243.38768522327493,243.38768522327493,0.01,5.5433464,100,13.945098,6.346663,243.38768522327493,0.4,6.697377e-08,603.7773,42197.31188446638,0.12487728,518.9878,100,5.997449e-10,0.00050894305,25.35,42197.31188446638,16.56030475678665
5.175340257043505,1435.5369,1,0.90874594,495.25004931115035,495.25004931115035,0.009999999,19.322401,100,57.762554,34.993164,495.25004931115035,0.4,2.109388e-17,5952.3506,768258.0535523671,0.6356293,4127.358,100,2.3212076e-19,0.004237387,50.51,768258.0535523671,2.328281576870535
18.14988607596142,3176.088,1,1.2275517,2023.3485948026357,2023.3485948026357,0.01,5.5096765,100,11.577511,6.4275284,2023.3485948026357,0.4,3.2632213e-18,1198.7561,3139275.2978670313,0.09431383,4613.4893,100,2.6583168e-20,0.0004265445,203.16,3139275.2978670313,19.146851699109174
63.32025604650275,4123.3,1,0.9999674,4377.770642406554,4377.770642406554,0.01,1.5792735,100,2.6732073,0.5485851,4377.770642406554,0.4,0.0003581226,280.7055,1525524.9482706757,0.026732944,4892.863,100,3.5813428e-06,5.486208e-05,438.07,1525524.9482706757,64.80317136570085
76.90735297623085,4214.042,1,1.0431883,4652.595002960126,4652.595002960126,0.010000002,1.3002658,100,2.1135387,0.29894462,4652.595002960126,0.4,0.08903667,273.5708,994479.9281008877,0.020260375,4912.325,100,0.0008535053,2.7470422e-05,465.44,994479.9281008877,78.61900363643704
94.57950348683086,4337.849,1,0.9798076,4921.927266764116,4921.927266764116,0.01,1.0573115,100,1.3716592,0.060353313,4921.927266764116,0.4,0.3720807,187.85179,220455.94440369704,0.01399927,4967.525,100,0.0037974876,6.286653e-06,492.27,220455.94440369704,94.14089742468963
94.57103734022566,4348.5615,1,1.016397,4918.543931673038,4918.543931673038,0.01,1.0574062,100,1.4594228,0.055998884,4918.543931673038,0.4,0.24175924,137.37503,298377.08559619373,0.014358788,4978.2656,100,0.0023785909,5.4206666e-06,491.91,298377.08559619373,94.90687597074246
100.0,4387.292,1,0.9999818,4999.663865272826,4999.663865272826,0.01,1.0,100,1.0003697,6.293477e-08,4999.663865272826,0.4,0.99924976,0.4768722,0.22988851598528662,0.010003879,4999.6646,100,0.009992679,6.2936032e-12,500.0,0.22988851598528662,99.99999237046737
99.99991655356695,4387.3438,1,0.99993944,4999.715699242623,4999.715699242623,0.01,1.0000008,100,1.0018117,1.4672327e-06,4999.715699242623,0.4,0.99540687,0.36997235,0.13867716330006033,0.010018724,4999.7163,100,0.009954671,1.4674077e-10,500.0,0.13867716330006033,99.99984358812056
93.76168932279526,4343.0396,1,0.9619233,4911.817408921788,4911.817408921788,0.01,1.0665337,100,1.3711027,0.07478248,4911.817408921788,0.4,0.1804488,153.01021,280161.0643160946,0.0142537635,4975.4556,100,0.0018759167,8.082003e-06,491.24,280161.0643160946,92.591567172475
99.80625569013856,4380.8613,1,1.0054157,4992.531541238869,4992.531541238869,0.010000002,1.0019412,100,1.067216,0.0022304468,4992.531541238869,0.4,0.82542264,59.069332,5210.006127877764,0.010614675,4993.8276,100,0.008209765,2.2064829e-07,499.29,5210.006127877764,99.78204159772928
99.99998807907247,4387.4297,1,1.0000029,4999.801623475684,4999.801623475684,0.010000002,1.0000001,100,1.0007179,8.109799e-08,4999.801623475684,0.4,0.99917376,0.22656626,0.05189287866369068,0.0100071505,4999.8022,100,0.009991709,8.1097394e-12,500.0,0.05189287866369068,99.99997329719987
98.28281160791937,4375.2197,1,0.97597575,4973.948321774028,4973.948321774028,0.009999999,1.0174719,100,1.1532254,0.023879608,4973.948321774028,0.4,0.2586964,68.58029,66610.92503152632,0.011816128,4992.9185,100,0.002650644,2.5069705e-06,497.43,66610.92503152632,97.57822103626981
99.99992847447743,4387.452,1,1.0000334,4999.824027101028,4999.824027101028,0.01,1.0000007,100,1.0019336,7.4342296e-07,4999.824027101028,0.4,0.99786234,0.18216795,0.033555737300575615,0.010019001,4999.8247,100,0.00997829,7.433721e-11,500.0,0.033555737300575615,99.99991226495244
100.0,4387.4404,1,1.0,4999.812542288365,4999.812542288365,0.009999998,1.0,100,1.0,,4999.812542288365,0.4,1.0,0.19001177,0.03646807143872847,0.01,4999.813,100,0.01,3.5044917e-18,500.0,0.03646807143872847,100.0
99.99997615814777,4387.344,1,1.00002,4999.7161631507,4999.7161631507,0.010000002,1.0000002,100,1.0021209,4.5866472e-07,4999.7161631507,0.4,0.9989166,0.2896526,0.08458478705808975,0.010021009,4999.717,100,0.009988966,4.5864527e-11,500.0,0.08458478705808975,99.99993515147429
99.89845346061485,4384.8813,1,1.0039797,4996.857785552599,4996.857785552599,0.01,1.0010165,100,1.0355427,0.0011980291,4996.857785552599,0.4,0.75926745,21.8651,840.1584562339452,0.01031438,4997.565,100,0.007562578,1.18855006e-07,499.72,840.1584562339452,99.88246123535187
99.99989271175451,4387.3604,1,0.9998625,4999.731915527975,4999.731915527975,0.01,1.0000011,100,1.0015152,1.1846101e-06,4999.731915527975,0.4,0.9964934,0.34170067,0.11829486429496464,0.010016529,4999.733,100,0.0099663045,1.1849292e-10,500.0,0.11829486429496464,99.99987409779986
100.0,4387.406,1,1.0,4999.777756066665,4999.777756066665,0.009999998,1.0,100,1.0,,4999.777756066665,0.4,1.0,0.27539116,0.07660974320488385,0.01,4999.7783,100,0.01,3.5044917e-18,500.0,0.07660974320488385,100.0
99.99986886995345,4387.415,1,1.0000072,4999.787301669415,4999.787301669415,0.01,1.0000013,100,1.0029796,2.546232e-06,4999.787301669415,0.4,0.9924008,0.29319522,0.08746530905588518,0.010029725,4999.7876,100,0.009923938,2.5461874e-10,500.0,0.08746530905588518,99.9997406029311
100.0,4387.429,1,0.9999864,4999.801356205924,4999.801356205924,0.010000002,1.0,100,1.000554,6.9680965e-08,4999.801356205924,0.4,0.9989196,0.24909613,0.0627262168212247,0.010005675,4999.802,100,0.0099893315,6.968386e-12,500.0,0.0627262168212247,99.99997329676185
99.99988079085256,4387.384,1,0.99991417,4999.75608591702,4999.75608591702,0.01,1.0000012,100,1.0022515,2.1903259e-06,4999.75608591702,0.4,0.9937621,0.32448965,0.10700551100555356,0.010023375,4999.7563,100,0.009938474,2.1907033e-10,500.0,0.10700551100555356,99.99977109891026
100.0,4387.4243,1,1.0000007,4999.796273228699,4999.796273228699,0.01,1.0,100,1.0006132,5.65791e-08,4999.796273228699,0.4,0.999222,0.25480565,0.06561713714303875,0.010006124,4999.797,100,0.009992212,5.6578227e-12,500.0,0.06561713714303875,99.99998092653095
97.50958257462203,4296.8687,1,1.0312972,4899.753972882516,4899.753972882516,0.01,1.0255402,100,1.6351095,0.025439022,4899.753972882516,0.4,0.7078186,584.36676,494899.8949168709,0.015854882,4917.0117,100,0.0068633812,2.391843e-06,490.02,494899.8949168709,97.6868674293888
100.0,4387.419,1,1.0,4999.790774537025,4999.790774537025,0.009999998,1.0,100,1.0,,4999.790774537025,0.4,1.0,0.29282755,0.0866116532444265,0.01,4999.791,100,0.01,3.5044917e-18,500.0,0.0866116532444265,100.0
99.89610985965543,4385.229,1,0.99641466,4997.207985576447,4997.207985576447,0.01,1.00104,100,1.0388397,0.0020571945,4997.207985576447,0.4,0.7167627,18.029032,630.76617782696,0.010425777,4997.92,100,0.007193418,2.0720259e-07,499.76,630.76617782696,99.79527981411582
99.99998807907247,4387.4204,1,1.0000069,4999.792381545016,4999.792381545016,0.01,1.0000001,100,1.0014395,1.954623e-07,4999.792381545016,0.4,0.9988472,0.22567637,0.05148859133128608,0.010014325,4999.793,100,0.009988403,1.9545974e-11,500.0,0.05148859133128608,99.99998092664737
98.254930106195,4375.874,1,0.99666506,4973.329599542594,4973.329599542594,0.010000002,1.0177606,100,1.1305441,0.024382183,4973.329599542594,0.4,0.22938672,60.944656,69722.28063080648,0.01134327,4993.6606,100,0.0023015428,2.4545627e-06,497.37,69722.28063080648,97.6276176872607
98.774719413819,4375.1143,1,0.97732705,4981.0696616811465,4981.0696616811465,0.01,1.0124048,100,1.1348536,0.018751763,4981.0696616811465,0.4,0.43876868,70.11445,24038.01066004774,0.01161181,4991.2734,100,0.004489477,1.9631896e-06,498.15,24038.01066004774,98.0934890550569
100.0,4387.4023,1,1.0,4999.775036228077,4999.775036228077,0.009999998,1.0,100,1.0,,4999.775036228077,0.4,1.0,0.22972298,0.05329135053094036,0.01,4999.775,100,0.01,3.5044917e-18,500.0,0.05329135053094036,100.0
