MinNormIw,J,VarVanillaIw,AvgNormIw,ESSClassic,EpsThisIter,MaxNormIw,MaxVanillaIw,eRenyi2,MinVanillaIw,IterType,BatchSize,VarDiscRet,AvgEpLen,VarNormIw,AvgRet,VarRet,ESSRenyi,VarJ,AvgDiscRet,AvgVanillaIw,Bound,VanillaAvgRet
0.00034195944,-98.69622,0.12036832,0.002,447.2616604001374,100,0.0035283146,1.7806418,1.1228669,0.17257738,1,500,183.01344193009396,50.83,4.7259996e-07,-100.20268171252148,183.01344193009396,445.28876380279195,17.536499,-100.20268171252148,1.0093441,-106.25879,-100.20268171252148
0.01,-99.23916,,0.009999998,100.0,100,0.01,1.0,1.0,1.0,2,500,340.6045273940702,54.51,3.5044917e-18,-99.23916105854234,340.6045273940702,500.0,18.362965,-99.23916105854234,1.0,-112.42242,-99.23916105854234
0.005,-99.41371,,0.0049999994,200.00000010221265,100,0.005,1.0,1.0,1.0,2,500,73.79409629237045,45.71,2.179301e-19,-99.58826954853852,73.79409629237045,500.0,14.32333,-99.58826954853852,1.0,-108.73569,-99.58826954853852
0.0033333334,-99.860565,,0.0033333336,299.999969473632,100,0.0033333334,1.0,1.0,1.0,2,500,87.55384791401099,47.13,5.4391416e-20,-100.75426764691657,87.55384791401099,500.0,12.88658,-100.75426764691657,1.0,-107.471924,-100.75426764691657
0.0025,-99.64327,,0.0024999997,400.0,100,0.0025,1.0,1.0,1.0,2,500,282.54334168485025,51.0,5.434597e-20,-98.9914326169421,282.54334168485025,500.0,13.950594,-98.9914326169421,1.0,-106.2349,-98.9914326169421
,7.4676843,298.90543,0.002,3.682681479714548,100,0.3732535,277.6569,74.22328,,1,500,261.85708320003516,47.34,0.0005401627,-99.40495861609344,261.85708320003516,6.736430773038735,485.7416,-99.40495861609344,1.4877658,-43.32579,-99.40495861609344
0.01,-89.91727,,0.009999998,100.0,100,0.01,1.0,1.0,1.0,2,500,1229.9958930812193,97.39,3.5044917e-18,-89.9172743667235,1229.9958930812193,500.0,34.8955,-89.9172743667235,1.0,-99.6661,-89.9172743667235
0.005,-90.96459,,0.0049999994,200.00000010221265,100,0.005,1.0,1.0,1.0,2,500,1240.6790283093446,102.35,2.179301e-19,-92.01191488998191,1240.6790283093446,500.0,34.98687,-92.01191488998191,1.0,-103.52853,-92.01191488998191
0.0033333334,-90.80612,,0.0033333336,299.999969473632,100,0.0033333334,1.0,1.0,1.0,2,500,1308.5444189300297,110.2,5.4391416e-20,-90.48917796504743,1308.5444189300297,500.0,35.325966,-90.48917796504743,1.0,-101.06453,-90.48917796504743
0.0025,-91.80379,,0.0024999997,400.0,100,0.0025,1.0,1.0,1.0,2,500,876.0184495346925,90.01,5.434597e-20,-94.79680548175789,876.0184495346925,500.0,33.996227,-94.79680548175789,1.0,-100.68783,-94.79680548175789
5.5767957e-30,14.03117,83.329544,0.002,10.364549345746592,100,0.20245479,134.30792,45.62873,3.69963e-27,1,500,1294.0335652907972,93.35,0.00018934417,-87.48714962714158,1294.0335652907972,10.958008069023947,636.1602,-87.48714962714158,1.3267941,-39.64416,-87.48714962714158
0.01,-62.683083,,0.009999998,100.0,100,0.01,1.0,1.0,1.0,2,500,4657.966986632024,167.43,3.5044917e-18,-62.683083666238524,4657.966986632024,500.0,67.907196,-62.683083666238524,1.0,-76.40917,-62.683083666238524
0.005,-61.678154,,0.0049999994,200.00000010221265,100,0.005,1.0,1.0,1.0,2,500,5178.480507096724,185.54,2.179301e-19,-60.67323770172889,5178.480507096724,500.0,69.78576,-60.67323770172889,1.0,-73.71741,-60.67323770172889
0.0033333334,-63.03572,,0.0033333336,299.999969473632,100,0.0033333334,1.0,1.0,1.0,2,500,4424.269854806124,153.06,5.4391416e-20,-65.75082450941245,4424.269854806124,500.0,68.632324,-65.75082450941245,1.0,-72.86573,-65.75082450941245
0.0025,-62.332832,,0.0024999997,400.0,100,0.0025,1.0,1.0,1.0,2,500,5698.821330544729,176.43,5.434597e-20,-60.22422575156448,5698.821330544729,500.0,70.318825,-60.22422575156448,1.0,-70.84587,-60.22422575156448
,119.42173,366.01236,0.002,2.9421002364860493,100,0.5073945,373.03894,109.2302,,1,500,4228.107874607235,195.6,0.00067714084,-59.82136332065169,4228.107874607235,4.577488571121045,431.93103,-59.82136332065169,1.4704099,39.842262,-59.82136332065169
0.01,-55.160816,,0.009999998,100.0,100,0.01,1.0,1.0,1.0,2,500,6963.784871495567,151.85,3.5044917e-18,-55.1608188913492,6963.784871495567,500.0,83.031,-55.1608188913492,1.0,-70.70051,-55.1608188913492
0.005,-49.555855,,0.0049999994,200.00000010221265,100,0.005,1.0,1.0,1.0,2,500,7515.280301798172,194.03,2.179301e-19,-43.95089812925046,7515.280301798172,500.0,84.844284,-43.95089812925046,1.0,-60.544075,-43.95089812925046
0.0033333334,-48.882614,,0.0033333336,299.999969473632,100,0.0033333334,1.0,1.0,1.0,2,500,7720.317037564851,166.53,5.4391416e-20,-47.536134716301866,7720.317037564851,500.0,85.718414,-47.536134716301866,1.0,-57.854458,-47.536134716301866
0.0025,-46.579716,,0.0024999997,400.0,100,0.0025,1.0,1.0,1.0,2,500,8554.32850738016,180.75,5.434597e-20,-39.67100905064274,8554.32850738016,500.0,87.42906,-39.67100905064274,1.0,-54.34956,-39.67100905064274
,109.69381,30.162058,0.002,5.222985241089056,100,0.324347,91.417694,96.634125,,1,500,8353.303157303613,158.04,0.0003796821,-50.8032346207252,8353.303157303613,5.174155623215108,402.92502,-50.8032346207252,0.56370306,41.377785,-50.8032346207252
0.01,-39.23879,,0.009999998,100.0,100,0.01,1.0,1.0,1.0,2,500,9508.174130460608,180.2,3.5044917e-18,-39.238790521695435,9508.174130460608,500.0,97.02109,-39.238790521695435,1.0,-55.860634,-39.238790521695435
0.005,-45.06246,,0.0049999994,200.00000010221265,100,0.005,1.0,1.0,1.0,2,500,7867.46172225207,157.62,2.179301e-19,-50.88612680296699,7867.46172225207,500.0,92.92392,-50.88612680296699,1.0,-56.815884,-50.88612680296699
0.0033333334,-46.62384,,0.0033333336,299.999969473632,100,0.0033333334,1.0,1.0,1.0,2,500,6976.059311299509,158.31,5.4391416e-20,-49.746591893817,6976.059311299509,500.0,89.79725,-49.746591893817,1.0,-56.220467,-49.746591893817
0.0025,-41.245018,,0.0024999997,400.0,100,0.0025,1.0,1.0,1.0,2,500,9899.190432148936,211.45,5.434597e-20,-25.10855713312016,9899.190432148936,500.0,92.652596,-25.10855713312016,1.0,-49.555943,-25.10855713312016
1.923583e-27,21.492523,41.16127,0.002,15.166513650060773,100,0.1785786,101.21752,19.280989,1.090278e-24,1,500,8190.8847337748075,166.9,0.0001281257,-46.76546018951182,8190.8847337748075,25.932280131224395,349.04453,-46.76546018951182,1.1335907,-11.14814,-46.76546018951182
0.01,-26.24877,,0.009999998,100.0,100,0.01,1.0,1.0,1.0,2,500,8025.214699437724,233.78,3.5044917e-18,-26.248769526733767,8025.214699437724,500.0,89.13452,-26.248769526733767,1.0,-35.966366,-26.248769526733767
0.005,-18.7168,,0.0049999994,200.00000010221265,100,0.005,1.0,1.0,1.0,2,500,8638.932207876256,268.3,2.179301e-19,-11.184830557502332,8638.932207876256,500.0,91.13442,-11.184830557502332,1.0,-25.68729,-11.184830557502332
0.0033333334,-23.669605,,0.0033333336,299.999969473632,100,0.0033333334,1.0,1.0,1.0,2,500,7627.503386063346,219.31,5.4391416e-20,-33.575213186624275,7627.503386063346,500.0,90.017365,-33.575213186624275,1.0,-29.360985,-33.575213186624275
0.0025,-24.010616,,0.0024999997,400.0,100,0.0025,1.0,1.0,1.0,2,500,8138.214587715763,241.28,5.434597e-20,-25.03365181845491,8138.214587715763,500.0,89.954994,-25.03365181845491,1.0,-28.939497,-25.03365181845491
,70.36328,44.60933,0.002,9.14394052008961,100,0.15554476,70.82607,44.563572,,1,500,8688.969980525353,286.48,0.00021515433,-3.6053011645849473,8688.969980525353,11.219926463393953,110.93304,-3.6053011645849473,0.91068417,38.784508,-3.6053011645849473
0.01,-30.129627,,0.009999998,100.0,100,0.01,1.0,1.0,1.0,2,500,7637.625243487032,232.33,3.5044917e-18,-30.129628504439758,7637.625243487032,500.0,86.955444,-30.129628504439758,1.0,-39.964165,-30.129628504439758
0.005,-22.302364,,0.0049999994,200.00000010221265,100,0.005,1.0,1.0,1.0,2,500,7709.251055198347,272.36,2.179301e-19,-14.475101085665447,7709.251055198347,500.0,87.50983,-14.475101085665447,1.0,-29.277744,-14.475101085665447
0.0033333334,-25.24016,,0.0033333336,299.999969473632,100,0.0033333334,1.0,1.0,1.0,2,500,7646.057518463099,232.45,5.4391416e-20,-31.11574917677849,7646.057518463099,500.0,87.44011,-31.11574917677849,1.0,-30.935534,-31.11574917677849
0.0025,-25.02428,,0.0024999997,400.0,100,0.0025,1.0,1.0,1.0,2,500,7578.580576637443,245.94,5.434597e-20,-24.376656911959984,7578.580576637443,500.0,87.23628,-24.376656911959984,1.0,-29.95662,-24.376656911959984
4.7157206e-35,77.73578,225.15973,0.002,3.2071852034240655,100,0.52579135,316.6419,58.600407,2.8399e-32,1,500,7779.426373570721,232.34,0.00062084163,-29.24423812724988,7779.426373570721,8.532363999011832,153.21036,-29.24423812724988,1.2044394,43.96445,-29.24423812724988
0.01,-35.20338,,0.009999998,100.0,100,0.01,1.0,1.0,1.0,2,500,7562.041144695317,213.38,3.5044917e-18,-35.20338564148271,7562.041144695317,500.0,86.52411,-35.20338564148271,1.0,-44.99458,-35.20338564148271
0.005,-19.11598,,0.0049999994,200.00000010221265,100,0.005,1.0,1.0,1.0,2,500,7996.846646851475,294.57,2.179301e-19,-3.0285756101795345,7996.846646851475,500.0,89.221375,-3.0285756101795345,1.0,-26.039402,-3.0285756101795345
0.0033333334,-21.195614,,0.0033333336,299.999969473632,100,0.0033333334,1.0,1.0,1.0,2,500,8041.456447315162,241.72,5.4391416e-20,-25.354876692770635,8041.456447315162,500.0,89.270935,-25.354876692770635,1.0,-26.848564,-25.354876692770635
0.0025,-20.512428,,0.0024999997,400.0,100,0.0025,1.0,1.0,1.0,2,500,8026.1703220988,253.26,5.434597e-20,-18.462868075317573,8026.1703220988,500.0,89.246025,-18.462868075317573,1.0,-25.649786,-18.462868075317573
1.2632982e-24,50.06704,425.5267,0.002,3.427067649843311,100,0.53329194,456.4923,49.74795,1.08137e-21,1,500,8233.8616405615,250.42,0.0005807508,-21.120036450168335,8233.8616405615,10.050665099726427,560.23004,-21.120036450168335,1.711979,17.657532,-21.120036450168335
0.01,-37.52677,,0.009999998,100.0,100,0.01,1.0,1.0,1.0,2,500,7830.682814395195,206.54,3.5044917e-18,-37.526775059408166,7830.682814395195,500.0,88.04758,-37.526775059408166,1.0,-48.038586,-37.526775059408166
0.005,-31.515402,,0.0049999994,200.00000010221265,100,0.005,1.0,1.0,1.0,2,500,8140.308630001255,236.8,2.179301e-19,-25.5040370346095,8140.308630001255,500.0,89.116646,-25.5040370346095,1.0,-38.94838,-25.5040370346095
0.0033333334,-29.442945,,0.0033333336,299.999969473632,100,0.0033333334,1.0,1.0,1.0,2,500,8072.860543684537,232.17,5.4391416e-20,-25.29801744519727,8072.860543684537,500.0,89.2589,-25.29801744519727,1.0,-35.511944,-25.29801744519727
0.0025,-32.554794,,0.0024999997,400.0,100,0.0025,1.0,1.0,1.0,2,500,7321.913841056564,197.76,5.434597e-20,-41.89034753465405,7321.913841056564,500.0,88.411476,-41.89034753465405,1.0,-37.810703,-41.89034753465405
2.5084836e-33,73.987236,131.64207,0.002,3.934595665812471,100,0.40140158,204.87657,76.00427,1.2803375e-30,1,500,8206.93174772078,219.28,0.0005053219,-30.21905722669481,8206.93174772078,6.578577543216083,186.21776,-30.21905722669481,1.020806,33.003483,-30.21905722669481
0.01,-33.65912,,0.009999998,100.0,100,0.01,1.0,1.0,1.0,2,500,7972.441258665557,215.13,3.5044917e-18,-33.65911906112638,7972.441258665557,500.0,88.84096,-33.65911906112638,1.0,-43.307392,-33.65911906112638
0.005,-28.132208,,0.0049999994,200.00000010221265,100,0.005,1.0,1.0,1.0,2,500,8179.986855154462,238.83,2.179301e-19,-22.605301626897543,8179.986855154462,500.0,89.58794,-22.605301626897543,1.0,-34.954567,-22.605301626897543
0.0033333334,-22.742094,,0.0033333336,299.999969473632,100,0.0033333334,1.0,1.0,1.0,2,500,8850.41595501276,263.67,5.4391416e-20,-11.96186774879044,8850.41595501276,500.0,91.2656,-11.96186774879044,1.0,-28.78521,-11.96186774879044
0.0025,-23.324907,,0.0024999997,400.0,100,0.0025,1.0,1.0,1.0,2,500,8266.957096169519,234.81,5.434597e-20,-25.073343612319,8266.957096169519,500.0,91.07221,-25.073343612319,1.0,-28.5584,-25.073343612319
1.9636559e-13,55.43909,366.3125,0.0020000003,3.117219071929551,100,0.55596435,420.98322,52.240795,1.4869049e-10,1,500,8483.549957971989,251.24,0.00063887524,-19.076646562685344,8483.549957971989,9.571064121500056,339.35785,-19.076646562685344,1.5144252,21.606018,-19.076646562685344
0.01,-31.771795,,0.009999998,100.0,100,0.01,1.0,1.0,1.0,2,500,7889.951848621568,223.89,3.5044917e-18,-31.77179577975841,7889.951848621568,500.0,88.38016,-31.77179577975841,1.0,-41.98548,-31.77179577975841
0.005,-27.76693,,0.0049999994,200.00000010221265,100,0.005,1.0,1.0,1.0,2,500,8295.283176597684,240.81,2.179301e-19,-23.762070567335712,8295.283176597684,500.0,89.5976,-23.762070567335712,1.0,-34.989098,-23.762070567335712
