ESSClassic,Delta,MaxVanillaIw,MaxNormIw,EpsThisIter,VanillaAvgRet,AvgDiscRet,MinNormIw,AvgNormIw,VarVanillaIw,VarJ,VarDiscRet,AvgVanillaIw,ESSRenyi,MinVanillaIw,Bound,J,VarRet,BatchSize,IterType,AvgRet,VarNormIw,AvgEpLen,eRenyi2
3.992112731402098,0.8,341.20837,0.47703278,100,1002.0241832211624,1002.0241832211624,1.5704289e-10,0.0025,317.9883,11228.042,723079.5149795911,1.788181,14.069442593924668,1.1232845e-07,3224.602,3891.1033,723079.5149795911,400,1,1002.0241832211624,0.0006215387,101.21,28.430408
100.0,0.8,1.0,0.01,100,2299.2321604598465,2299.2321604598465,0.01,0.009999998,,1666.8496,2806452.214832709,1.0,400.0,1.0,2049.2322,2299.2322,2806452.214832709,400,2,2299.2321604598465,3.5044917e-18,230.77,1.0
200.00000010221265,0.8,1.0,0.005,100,2382.970827603658,2382.970827603658,0.005,0.0049999994,,1681.8027,2904067.9055568827,1.0,400.0,1.0,2164.3247,2341.1013,2904067.9055568827,400,2,2382.970827603658,2.179301e-19,239.11,1.0
299.999969473632,0.8,1.0,0.0033333334,100,2372.8138152070924,2372.8138152070924,0.0033333334,0.0033333336,,1686.7523,2906876.471104356,1.0,400.0,1.0,2207.3347,2351.6724,2906876.471104356,400,2,2372.8138152070924,5.4391416e-20,238.1,1.0
4.281339722368766,0.8,8902464.0,0.336948,100,1002.0241832211624,2434.6405283113368,1.109259e-10,0.0025000004,404267400000.0,9608.389,2736045.757888727,66052.21,nan,0.0029307604,-inf,2172.5615,723079.5149795911,500,,1002.0241832211624,0.00057912734,101.21,nan
2.8466937553975056,0.8,548.12573,0.58263946,100,906.5223783109931,906.5223783109931,1.1427686e-21,0.002,619.4975,11822.685,850700.4096533688,1.8815262,11.628768390531858,1.0750745e-18,3389.682,4122.798,850700.4096533688,500,1,906.5223783109931,0.0006999693,91.65,42.996815
100.0,0.8,1.0,0.01,100,2647.623230683232,2647.623230683232,0.01,0.009999998,,1669.6676,2815949.605243276,1.0,500.0,1.0,2397.6235,2647.6233,2815949.605243276,500,2,2647.623230683232,3.5044917e-18,265.59,1.0
200.00000010221265,0.8,1.0,0.005,100,2657.010900114688,2657.010900114688,0.005,0.0049999994,,1696.1445,2995937.621219313,1.0,500.0,1.0,2475.5403,2652.317,2995937.621219313,500,2,2657.010900114688,2.179301e-19,266.45,1.0
299.999969473632,0.8,1.0,0.0033333334,100,2292.445123220122,2292.445123220122,0.0033333334,0.0033333336,,1707.6349,2937272.5455152555,1.0,500.0,1.0,2388.0222,2532.3599,2937272.5455152555,500,2,2292.445123220122,5.4391416e-20,230.13,1.0
400.0,0.8,1.0,0.0025,100,2691.6190565711067,2691.6190565711067,0.0025,0.0024999997,,1683.6283,2597317.788496011,1.0,500.0,1.0,2447.1746,2572.1746,2597317.788496011,500,2,2691.6190565711067,5.434597e-20,269.97,1.0
23.310792088469455,0.8,39.2398,0.084163524,100,2613.0014584763503,2613.0014584763503,,0.002,17.816135,689.5735,2750808.9560588123,0.9324657,30.559210802412434,,4443.917,4896.1567,2750808.9560588123,500,1,2613.0014584763503,8.19611e-05,262.11,16.36168
100.0,0.8,1.0,0.01,100,4530.937116951998,4530.937116951998,0.01,0.009999998,,1286.9641,1673007.0110150268,1.0,500.0,1.0,4280.937,4530.937,1673007.0110150268,500,2,4530.937116951998,3.5044917e-18,453.25,1.0
200.00000010221265,0.8,1.0,0.005,100,4704.1383903493115,4704.1383903493115,0.005,0.0049999994,,1164.0762,1049364.0271739056,1.0,500.0,1.0,4440.761,4617.538,1049364.0271739056,500,2,4704.1383903493115,2.179301e-19,470.53,1.0
299.999969473632,0.8,1.0,0.0033333334,100,4708.308403600834,4708.308403600834,0.0033333334,0.0033333336,,1093.1218,877885.4330963083,1.0,500.0,1.0,4503.4575,4647.795,877885.4330963083,500,2,4708.308403600834,5.4391416e-20,470.96,1.0
400.0,0.8,1.0,0.0025,100,4901.589593208477,4901.589593208477,0.0025,0.0024999997,,994.6411,327463.627357819,1.0,500.0,1.0,4586.2437,4711.2437,327463.627357819,500,2,4901.589593208477,5.434597e-20,490.23,1.0
273.58122175409056,0.8,3.519213,0.0070248875,100,4652.54141701619,4652.54141701619,5.848899e-08,0.0020000003,0.83246875,103.10643,1234081.6342859846,1.0019271,287.063890767034,2.9300854e-05,4834.0444,4981.598,1234081.6342859846,500,1,4652.54141701619,3.3170772e-06,465.42,1.7417725
100.0,0.8,1.0,0.01,100,4970.052280529974,4970.052280529974,0.01,0.009999998,,249.66876,62964.13867004433,1.0,500.0,1.0,4720.0522,4970.0522,62964.13867004433,500,2,4970.052280529974,3.5044917e-18,497.06,1.0
200.00000010221265,0.8,1.0,0.005,100,4999.776718180116,4999.776718180116,0.005,0.0049999994,,177.16719,0.15063007895484598,1.0,500.0,1.0,4808.138,4984.915,0.15063007895484598,500,2,4999.776718180116,2.179301e-19,500.0,1.0
299.999969473632,0.8,1.0,0.0033333334,100,4984.285829027149,4984.285829027149,0.0033333334,0.0033333336,,169.86337,24024.260649825752,1.0,500.0,1.0,4840.3677,4984.705,24024.260649825752,500,2,4984.285829027149,5.4391416e-20,498.46,1.0
400.0,0.8,1.0,0.0025,100,4954.685585957041,4954.685585957041,0.0025,0.0024999997,,229.38548,124479.03187872314,1.0,500.0,1.0,4852.2,4977.2,124479.03187872314,500,2,4954.685585957041,5.434597e-20,495.51,1.0
461.8890267634269,0.8,1.494221,0.0030012552,100,4991.896898661164,4991.896898661164,0.00022086184,0.0019999999,0.081972085,42.298134,5222.860655419358,0.9957307,465.4149827018877,0.10995946,4879.9375,4995.8203,5222.860655419358,500,1,4991.896898661164,3.3070606e-07,499.23,1.0743101
100.0,0.8,1.0,0.01,100,4999.805723727577,4999.805723727577,0.01,0.009999998,,0.18764625,0.035551607467588925,1.0,500.0,1.0,4749.8057,4999.8057,0.035551607467588925,500,2,4999.805723727577,3.5044917e-18,500.0,1.0
200.00000010221265,0.8,1.0,0.005,100,4986.37095599197,4986.37095599197,0.005,0.0049999994,,94.52383,17958.812125679902,1.0,500.0,1.0,4816.3115,4993.0884,17958.812125679902,500,2,4986.37095599197,2.179301e-19,498.67,1.0
299.999969473632,0.8,1.0,0.0033333334,100,4949.793578708354,4949.793578708354,0.0033333334,0.0033333336,,298.10434,249979.2088061502,1.0,500.0,1.0,4834.32,4978.657,249979.2088061502,500,2,4949.793578708354,5.4391416e-20,495.01,1.0
400.0,0.8,1.0,0.0025,100,4987.248905006266,4987.248905006266,0.0025,0.0024999997,,264.51022,13342.141218668867,1.0,500.0,1.0,4855.8047,4980.8047,13342.141218668867,500,2,4987.248905006266,5.434597e-20,498.77,1.0
469.5172231542776,0.8,1.3677455,0.00274512,100,4999.477222292155,4999.477222292155,0.0001804498,0.0019999999,0.06459825,75.50257,9.010770453598727,0.9964923,470.00237337357237,0.08990842,4878.922,4994.238,9.010770453598727,500,1,4999.477222292155,2.602153e-07,499.98,1.0638244
100.0,0.8,1.0,0.01,100,4977.5744643655335,4977.5744643655335,0.01,0.009999998,,220.97963,49325.247835294365,1.0,500.0,1.0,4727.574,4977.574,49325.247835294365,500,2,4977.5744643655335,3.5044917e-18,497.79,1.0
200.00000010221265,0.8,1.0,0.005,100,4988.904327632668,4988.904327632668,0.005,0.0049999994,,174.15382,11881.748006780428,1.0,500.0,1.0,4806.4624,4983.2393,11881.748006780428,500,2,4988.904327632668,2.179301e-19,498.92,1.0
299.999969473632,0.8,1.0,0.0033333334,100,4999.772092267763,4999.772092267763,0.0033333334,0.0033333336,,142.4095,0.06986168329196686,1.0,500.0,1.0,4844.413,4988.7505,0.06986168329196686,500,2,4999.772092267763,5.4391416e-20,500.0,1.0
400.0,0.8,1.0,0.0025,100,4999.78782064544,4999.78782064544,0.0025,0.0024999997,,123.422905,0.07851587427557609,1.0,500.0,1.0,4866.51,4991.51,0.07851587427557609,500,2,4999.78782064544,5.434597e-20,500.0,1.0
488.2525619749687,0.8,1.239136,0.0024982125,100,4999.762237613527,4999.762237613527,0.0008785142,0.002,0.023725055,49.835934,0.0831655460179143,0.99201804,488.06747549977615,0.435751,4883.6035,4996.765,0.0831655460179143,500,1,4999.762237613527,9.643353e-08,500.0,1.0244485
100.0,0.8,1.0,0.01,100,4999.789218506798,4999.789218506798,0.01,0.009999998,,0.29621843,0.08864385992506434,1.0,500.0,1.0,4749.7896,4999.7896,0.08864385992506434,500,2,4999.789218506798,3.5044917e-18,500.0,1.0
200.00000010221265,0.8,1.0,0.005,100,4879.468769395495,4879.468769395495,0.005,0.0049999994,,512.7026,523726.46895293973,1.0,500.0,1.0,4762.852,4939.629,523726.46895293973,500,2,4879.468769395495,2.179301e-19,488.01,1.0
299.999969473632,0.8,1.0,0.0033333334,100,4999.807535928738,4999.807535928738,0.0033333334,0.0033333336,,419.58002,0.036819324807064714,1.0,500.0,1.0,4815.351,4959.6885,0.036819324807064714,500,2,4999.807535928738,5.4391416e-20,500.0,1.0
400.0,0.8,1.0,0.0025,100,4999.803948621887,4999.803948621887,0.0025,0.0024999997,,363.78192,0.03918117568770339,1.0,500.0,1.0,4844.7173,4969.7173,0.03918117568770339,500,2,4999.803948621887,5.434597e-20,500.0,1.0
476.22775184975177,0.8,1.7365601,0.003488824,100,4999.783247586321,4999.783247586321,0.0003313456,0.002,0.049568567,244.88829,0.086664819283359,0.99549884,475.0548045977532,0.16492708,4869.219,4983.9204,0.086664819283359,500,1,4999.783247586321,2.0007133e-07,500.0,1.0525101
100.0,0.8,1.0,0.01,100,4953.623320333106,4953.623320333106,0.01,0.009999998,,459.70184,213460.4137719953,1.0,500.0,1.0,4703.623,4953.623,213460.4137719953,500,2,4953.623320333106,3.5044917e-18,495.39,1.0
200.00000010221265,0.8,1.0,0.005,100,4999.839935740197,4999.839935740197,0.005,0.0049999994,,325.87872,0.03350381534684448,1.0,500.0,1.0,4799.9546,4976.7314,0.03350381534684448,500,2,4999.839935740197,2.179301e-19,500.0,1.0
299.999969473632,0.8,1.0,0.0033333334,100,4999.785464955651,4999.785464955651,0.0033333334,0.0033333336,,266.30072,0.062096990002851994,1.0,500.0,1.0,4840.079,4984.4165,0.062096990002851994,500,2,4999.785464955651,5.4391416e-20,500.0,1.0
400.0,0.8,1.0,0.0025,100,4999.793984460753,4999.793984460753,0.0025,0.0024999997,,230.71927,0.03846672807386935,1.0,500.0,1.0,4863.2607,4988.2607,0.03846672807386935,500,2,4999.793984460753,5.434597e-20,500.0,1.0
481.4383480006984,0.8,1.2863675,0.0025784462,100,4999.828029750843,4999.828029750843,0.0003818052,0.002,0.03846098,48.765667,0.03026741904471745,0.99778503,483.09402869259975,0.19047976,4883.903,4997.6455,0.03026741904471745,500,1,4999.828029750843,1.5452773e-07,500.0,1.0349952
100.0,0.8,1.0,0.01,100,4999.832871263715,4999.832871263715,0.01,0.009999998,,0.16811387,0.028544751196720865,1.0,500.0,1.0,4749.8325,4999.8325,0.028544751196720865,500,2,4999.832871263715,3.5044917e-18,500.0,1.0
200.00000010221265,0.8,1.0,0.005,100,4999.825444464329,4999.825444464329,0.005,0.0049999994,,0.16417886,0.025883284735839562,1.0,500.0,1.0,4823.0522,4999.829,0.025883284735839562,500,2,4999.825444464329,2.179301e-19,500.0,1.0
299.999969473632,0.8,1.0,0.0033333334,100,4999.836019127167,4999.836019127167,0.0033333334,0.0033333336,,0.16003603,0.023129736498300708,1.0,500.0,1.0,4855.494,4999.8315,0.023129736498300708,500,2,4999.836019127167,5.4391416e-20,500.0,1.0
400.0,0.8,1.0,0.0025,100,4999.807743476197,4999.807743476197,0.0025,0.0024999997,,0.1704209,0.03932011267957058,1.0,500.0,1.0,4874.8257,4999.8257,0.03932011267957058,500,2,4999.807743476197,5.434597e-20,500.0,1.0
500.00000664260017,0.8,1.0,0.002,100,4999.838440917674,4999.838440917674,0.002,0.0020000003,,0.16499987,0.020019930924743284,1.0,500.0,1.0,4888.0254,4999.8286,0.020019930924743284,500,1,4999.838440917674,5.431875e-20,500.0,1.0
100.0,0.8,1.0,0.01,100,4999.808591329065,4999.808591329065,0.01,0.009999998,,0.19981897,0.04032458542452069,1.0,500.0,1.0,4749.809,4999.809,0.04032458542452069,500,2,4999.808591329065,3.5044917e-18,500.0,1.0
200.00000010221265,0.8,1.0,0.005,100,4998.439207750662,4998.439207750662,0.005,0.0049999994,,9.881311,196.26542819509297,1.0,500.0,1.0,4822.347,4999.124,196.26542819509297,500,2,4998.439207750662,2.179301e-19,499.87,1.0
299.999969473632,0.8,1.0,0.0033333334,100,4999.814129834234,4999.814129834234,0.0033333334,0.0033333336,,8.075468,0.04169839469062124,1.0,500.0,1.0,4855.0166,4999.354,0.04169839469062124,500,2,4999.814129834234,5.4391416e-20,500.0,1.0
400.0,0.8,1.0,0.0025,100,4999.815346208824,4999.815346208824,0.0025,0.0024999997,,6.996922,0.028767059210493044,1.0,500.0,1.0,4874.4697,4999.4697,0.028767059210493044,500,2,4999.815346208824,5.434597e-20,500.0,1.0
499.94235818290485,0.8,1.0208496,0.0020405236,100,4999.818543987183,4999.818543987183,0.0018879675,0.002,0.000115673414,5.910719,0.03969739866718796,1.0005761,499.9342647202031,0.9445276,4887.745,4999.5557,0.03969739866718796,500,1,4999.818543987183,4.6216092e-10,500.0,1.0001315
100.0,0.8,1.0,0.01,100,4999.807729128234,4999.807729128234,0.01,0.009999998,,0.17387441,0.030536548410393865,1.0,500.0,1.0,4749.8076,4999.8076,0.030536548410393865,500,2,4999.807729128234,3.5044917e-18,500.0,1.0
200.00000010221265,0.8,1.0,0.005,100,4999.82598934361,4999.82598934361,0.005,0.0049999994,,0.16985035,0.027579253563582897,1.0,500.0,1.0,4823.0396,4999.8164,0.027579253563582897,500,2,4999.82598934361,2.179301e-19,500.0,1.0
299.999969473632,0.8,1.0,0.0033333334,100,4999.814420718405,4999.814420718405,0.0033333334,0.0033333336,,0.17522968,0.03476222974480699,1.0,500.0,1.0,4855.4785,4999.816,0.03476222974480699,500,2,4999.814420718405,5.4391416e-20,500.0,1.0
400.0,0.8,1.0,0.0025,100,4999.808675837812,4999.808675837812,0.0025,0.0024999997,,0.20554388,0.07761489042674292,1.0,500.0,1.0,4874.8145,4999.8145,0.07761489042674292,500,2,4999.808675837812,5.434597e-20,500.0,1.0
500.00000664260017,0.8,1.0,0.002,100,4999.7820602481315,4999.7820602481315,0.002,0.0020000003,,0.22501172,0.08416811149020209,1.0,500.0,1.0,4888.005,4999.808,0.08416811149020209,500,1,4999.7820602481315,5.431875e-20,500.0,1.0
100.0,0.8,1.0,0.01,100,4999.836945056149,4999.836945056149,0.01,0.009999998,,0.16405705,0.02718348771129646,1.0,500.0,1.0,4749.837,4999.837,0.02718348771129646,500,2,4999.836945056149,3.5044917e-18,500.0,1.0
200.00000010221265,0.8,1.0,0.005,100,4999.85901776941,4999.85901776941,0.005,0.0049999994,,0.16423826,0.02706066203095172,1.0,500.0,1.0,4823.071,4999.8477,0.02706066203095172,500,2,4999.85901776941,2.179301e-19,500.0,1.0
299.999969473632,0.8,1.0,0.0033333334,100,4999.8066012488325,4999.8066012488325,0.0033333334,0.0033333336,,0.17478336,0.03692704082123964,1.0,500.0,1.0,4855.497,4999.8345,0.03692704082123964,500,2,4999.8066012488325,5.4391416e-20,500.0,1.0
400.0,0.8,1.0,0.0025,100,4999.819155239936,4999.819155239936,0.0025,0.0024999997,,0.18948252,0.052327578686864856,1.0,500.0,1.0,4874.83,4999.83,0.052327578686864856,500,2,4999.819155239936,5.434597e-20,500.0,1.0
500.00000664260017,0.8,1.0,0.002,100,4999.832025083453,4999.832025083453,0.002,0.0020000003,,0.19368593,0.04440700911239964,1.0,500.0,1.0,4888.028,4999.831,0.04440700911239964,500,1,4999.832025083453,5.431875e-20,500.0,1.0
100.0,0.8,1.0,0.01,100,4999.842757515968,4999.842757515968,0.01,0.009999998,,0.15560563,0.024460298383669442,1.0,500.0,1.0,4749.8423,4999.8423,0.024460298383669442,500,2,4999.842757515968,3.5044917e-18,500.0,1.0
200.00000010221265,0.8,1.0,0.005,100,4999.820371861994,4999.820371861994,0.005,0.0049999994,,0.1709505,0.03432952755383565,1.0,500.0,1.0,4823.0547,4999.8315,0.03432952755383565,500,2,4999.820371861994,2.179301e-19,500.0,1.0
299.999969473632,0.8,1.0,0.0033333334,100,4999.81810144149,4999.81810144149,0.0033333334,0.0033333336,,0.19766629,0.05924209816114449,1.0,500.0,1.0,4855.4897,4999.827,0.05924209816114449,500,2,4999.81810144149,5.4391416e-20,500.0,1.0
400.0,0.8,1.0,0.0025,100,4999.834256106809,4999.834256106809,0.0025,0.0024999997,,0.19154237,0.029802135653702277,1.0,500.0,1.0,4874.829,4999.829,0.029802135653702277,500,2,4999.834256106809,5.434597e-20,500.0,1.0
500.00000664260017,0.8,1.0,0.002,100,4999.829950482832,4999.829950482832,0.002,0.0020000003,,0.18909922,0.0323532888932938,1.0,500.0,1.0,4888.0264,4999.8296,0.0323532888932938,500,1,4999.829950482832,5.431875e-20,500.0,1.0
100.0,0.8,1.0,0.01,100,4999.817547614121,4999.817547614121,0.01,0.009999998,,0.18679224,0.035231889333584926,1.0,500.0,1.0,4749.817,4999.817,0.035231889333584926,500,2,4999.817547614121,3.5044917e-18,500.0,1.0
200.00000010221265,0.8,1.0,0.005,100,4999.80501122013,4999.80501122013,0.005,0.0049999994,,0.19367081,0.040458533034605164,1.0,500.0,1.0,4823.0347,4999.8115,0.040458533034605164,500,2,4999.80501122013,2.179301e-19,500.0,1.0
299.999969473632,0.8,1.0,0.0033333334,100,4999.793334180802,4999.793334180802,0.0033333334,0.0033333336,,0.2163006,0.06577952356669614,1.0,500.0,1.0,4855.468,4999.805,0.06577952356669614,500,2,4999.793334180802,5.4391416e-20,500.0,1.0
400.0,0.8,1.0,0.0025,100,4999.847756750062,4999.847756750062,0.0025,0.0024999997,,0.20323305,0.023736695795468905,1.0,500.0,1.0,4874.816,4999.816,0.023736695795468905,500,2,4999.847756750062,5.434597e-20,500.0,1.0
500.00000664260017,0.8,1.0,0.002,100,4999.835241600652,4999.835241600652,0.002,0.0020000003,,0.19555543,0.02595469324366019,1.0,500.0,1.0,4888.017,4999.8203,0.02595469324366019,500,1,4999.835241600652,5.431875e-20,500.0,1.0
100.0,0.8,1.0,0.01,100,4999.804243058599,4999.804243058599,0.01,0.009999998,,0.21479075,0.04660574939230443,1.0,500.0,1.0,4749.804,4999.804,0.04660574939230443,500,2,4999.804243058599,3.5044917e-18,500.0,1.0
200.00000010221265,0.8,1.0,0.005,100,4999.82649474827,4999.82649474827,0.005,0.0049999994,,0.19460471,0.029657321363568932,1.0,500.0,1.0,4823.0386,4999.8154,0.029657321363568932,500,2,4999.82649474827,2.179301e-19,500.0,1.0
299.999969473632,0.8,1.0,0.0033333334,100,4999.811480044391,4999.811480044391,0.0033333334,0.0033333336,,0.19384785,0.03734746806220574,1.0,500.0,1.0,4855.477,4999.8145,0.03734746806220574,500,2,4999.811480044391,5.4391416e-20,500.0,1.0
400.0,0.8,1.0,0.0025,100,4999.827283981548,4999.827283981548,0.0025,0.0024999997,,0.18838055,0.029374586594460447,1.0,500.0,1.0,4874.818,4999.818,0.029374586594460447,500,2,4999.827283981548,5.434597e-20,500.0,1.0
500.00001839965205,0.8,1.0001428,0.002000286,100,4999.827220190301,4999.827220190301,0.001999504,0.002,3.6349184e-09,0.18336883,0.026369668619520593,0.99999976,500.0,0.99975175,4888.017,4999.8203,0.026369668619520593,500,1,4999.827220190301,1.453934e-14,500.0,1.0
100.0,0.8,1.0,0.01,100,4999.813534487686,4999.813534487686,0.01,0.009999998,,0.20368098,0.04190921970464454,1.0,500.0,1.0,4749.8135,4999.8135,0.04190921970464454,500,2,4999.813534487686,3.5044917e-18,500.0,1.0
200.00000010221265,0.8,1.0,0.005,100,4999.7908552803465,4999.7908552803465,0.005,0.0049999994,,0.21073571,0.047555378953851986,1.0,500.0,1.0,4823.0254,4999.8022,0.047555378953851986,500,2,4999.7908552803465,2.179301e-19,500.0,1.0
299.999969473632,0.8,1.0,0.0033333334,100,4999.782827176556,4999.782827176556,0.0033333334,0.0033333336,,0.2618365,0.1177937231354343,1.0,500.0,1.0,4855.459,4999.7964,0.1177937231354343,500,2,4999.782827176556,5.4391416e-20,500.0,1.0
400.0,0.8,1.0,0.0025,100,4999.848070751513,4999.848070751513,0.0025,0.0024999997,,0.24519308,0.03307426242620415,1.0,500.0,1.0,4874.809,4999.809,0.03307426242620415,500,2,4999.848070751513,5.434597e-20,500.0,1.0
499.99999290043394,0.8,1.000572,0.0020011736,100,4999.792327694323,4999.792327694323,0.0019972005,0.0019999999,1.08449086e-07,0.24442317,0.05899357188790628,0.9999852,499.99994039536233,0.9985855,4888.003,4999.806,0.05899357188790628,500,1,4999.792327694323,4.338112e-13,500.0,1.0000001
100.0,0.8,1.0,0.01,100,4999.827009235726,4999.827009235726,0.01,0.009999998,,0.19139305,0.03699496494761526,1.0,500.0,1.0,4749.827,4999.827,0.03699496494761526,500,2,4999.827009235726,3.5044917e-18,500.0,1.0
200.00000010221265,0.8,1.0,0.005,100,4999.817391225801,4999.817391225801,0.005,0.0049999994,,0.19541346,0.04008566922953519,1.0,500.0,1.0,4823.0454,4999.8223,0.04008566922953519,500,2,4999.817391225801,2.179301e-19,500.0,1.0
299.999969473632,0.8,1.0,0.0033333334,100,4995.691396235557,4995.691396235557,0.0033333334,0.0033333336,,23.758528,1698.941096287479,1.0,500.0,1.0,4854.1084,4998.446,1698.941096287479,500,2,4995.691396235557,5.4391416e-20,499.6,1.0
400.0,0.8,1.0,0.0025,100,4986.911714493074,4986.911714493074,0.0025,0.0024999997,,67.58317,16643.19698429596,1.0,500.0,1.0,4870.5615,4995.5615,16643.19698429596,500,2,4986.911714493074,5.434597e-20,498.72,1.0
494.5711507036791,0.8,1.1647153,0.0023411794,100,4999.8365870394,4999.8365870394,0.001081854,0.0020000003,0.01088857,34.16224,0.03894352078020668,0.9949817,495.0252038555821,0.5382125,4885.44,4997.8037,0.03894352078020668,500,1,4999.8365870394,4.3994728e-08,500.0,1.0100496
100.0,0.8,1.0,0.01,100,4999.826045622231,4999.826045622231,0.01,0.009999998,,0.19147284,0.03702974003269676,1.0,500.0,1.0,4749.8267,4999.8267,0.03702974003269676,500,2,4999.826045622231,3.5044917e-18,500.0,1.0
200.00000010221265,0.8,1.0,0.005,100,4999.812713787051,4999.812713787051,0.005,0.0049999994,,0.19876917,0.04269645491369123,1.0,500.0,1.0,4823.0425,4999.8193,0.04269645491369123,500,2,4999.812713787051,2.179301e-19,500.0,1.0
299.999969473632,0.8,1.0,0.0033333334,100,4999.832417155715,4999.832417155715,0.0033333334,0.0033333336,,0.19254048,0.032421336794379856,1.0,500.0,1.0,4855.4863,4999.8237,0.032421336794379856,500,2,4999.832417155715,5.4391416e-20,500.0,1.0
400.0,0.8,1.0,0.0025,100,4999.810098240323,4999.810098240323,0.0025,0.0024999997,,0.18665221,0.028289548218711352,1.0,500.0,1.0,4874.8203,4999.8203,0.028289548218711352,500,2,4999.810098240323,5.434597e-20,500.0,1.0
500.00000664260017,0.8,1.0,0.002,100,4999.829299822902,4999.829299822902,0.002,0.0020000003,,0.18669966,0.0352137591240189,1.0,500.0,1.0,4888.0195,4999.8228,0.0352137591240189,500,1,4999.829299822902,5.431875e-20,500.0,1.0
100.0,0.8,1.0,0.01,100,4999.852293141156,4999.852293141156,0.01,0.009999998,,0.13449827,0.018271227689083402,1.0,500.0,1.0,4749.8525,4999.8525,0.018271227689083402,500,2,4999.852293141156,3.5044917e-18,500.0,1.0
200.00000010221265,0.8,1.0,0.005,100,4999.81444557845,4999.81444557845,0.005,0.0049999994,,0.16510272,0.03606368629243223,1.0,500.0,1.0,4823.056,4999.833,0.03606368629243223,500,2,4999.81444557845,2.179301e-19,500.0,1.0
299.999969473632,0.8,1.0,0.0033333334,100,4999.804921431859,4999.804921431859,0.0033333334,0.0033333336,,0.17865105,0.04109981674945026,1.0,500.0,1.0,4855.4863,4999.8237,0.04109981674945026,500,2,4999.804921431859,5.4391416e-20,500.0,1.0
