Bound,AvgVanillaIw,IterType,eRenyi2,EpsThisIter,AvgEpLen,AvgNormIw,VarNormIw,ESSRenyi,BatchSize,VanillaAvgRet,VarJ,VarVanillaIw,J,MaxVanillaIw,AvgDiscRet,VarRet,MinNormIw,AvgRet,VarDiscRet,MinVanillaIw,MaxNormIw,ESSClassic
4454.3384,1.0,2,1.0,100,487.8,0.009999998,3.5044917e-18,500.0,500,4875.14911576444,347.65784,,4875.149,1.0,4875.14911576444,122086.87270514155,0.01,4875.14911576444,122086.87270514155,1.0,0.01,100.0
4584.8765,1.0,2,1.0,100,488.535,0.0049999994,2.179301e-19,500.0,500,4882.43511558449,331.8395,,4882.4346,1.0,4882.43511558449,110670.82236667823,0.005,4882.43511558449,110670.82236667823,1.0,0.005,200.00000010221265
4647.9473,1.0,2,1.0,100,489.3666666666667,0.0033333336,5.4391416e-20,500.0,500,4890.902504012687,313.00296,,4890.9023,1.0,4890.902504012687,98298.50779103016,0.0033333334,4890.902504012687,98298.50779103016,1.0,0.0033333334,299.999969473632
4685.9243,1.0,2,1.0,100,489.9125,0.0024999997,5.434597e-20,500.0,500,4896.330208261047,291.55966,,4896.3296,1.0,4896.330208261047,85220.08936544361,0.0025,4896.330208261047,85220.08936544361,1.0,0.0025,400.0
4713.919,1.0088834,1,1.0163592,100,490.356,0.002,6.906727e-08,491.9520530472133,500,4900.801373505774,274.31036,0.017574953,4903.644,1.6976321,4900.801373505774,77764.66161973539,0.001307318,4900.801373505774,77764.66161973539,0.6594657,0.0033653686,491.5298763477343
4476.9023,1.0,2,1.0,100,490.1,0.009999998,3.5044917e-18,500.0,500,4897.713305478645,225.9862,,4897.713,1.0,4897.713305478645,51585.625878006584,0.01,4897.713305478645,51585.625878006584,1.0,0.01,100.0
4622.273,1.0,2,1.0,100,492.24,0.0049999994,2.179301e-19,500.0,500,4919.83138980766,233.68958,,4919.831,1.0,4919.83138980766,54885.24638626926,0.005,4919.83138980766,54885.24638626926,1.0,0.005,200.00000010221265
4678.787,1.0,2,1.0,100,492.43,0.0033333336,5.4391416e-20,500.0,500,4921.741847300564,226.20398,,4921.742,1.0,4921.741847300564,51339.37637578694,0.0033333334,4921.741847300564,51339.37637578694,1.0,0.0033333334,299.999969473632
4713.4414,1.0,2,1.0,100,492.6375,0.0024999997,5.434597e-20,500.0,500,4923.846539008032,221.23085,,4923.8467,1.0,4923.846539008032,49065.755475954546,0.0025,4923.846539008032,49065.755475954546,1.0,0.0025,400.0
4722.158,1.0226914,1,1.0596936,100,490.668,0.002,2.540445e-07,471.83451125919834,500,4903.998263593679,235.54453,0.06642615,4915.8857,1.7813673,4903.998263593679,81327.03186187656,0.00037021728,4903.998263593679,81327.03186187656,0.18930902,0.003483685,470.1969390298348
4444.804,1.0,2,1.0,100,486.9,0.009999998,3.5044917e-18,500.0,500,4865.615363530021,299.2031,,4865.6147,1.0,4865.615363530021,90426.75742233385,0.01,4865.615363530021,90426.75742233385,1.0,0.01,100.0
4600.476,1.0,2,1.0,100,490.09,0.0049999994,2.179301e-19,500.0,500,4898.034230050397,263.6674,,4898.034,1.0,4898.034230050397,69869.83871665824,0.005,4898.034230050397,69869.83871665824,1.0,0.005,200.00000010221265
4646.3423,1.0,2,1.0,100,489.22,0.0033333336,5.4391416e-20,500.0,500,4889.2971394277,290.97177,,4889.2974,1.0,4889.2971394277,84947.74027664035,0.0033333334,4889.2971394277,84947.74027664035,1.0,0.0033333334,299.999969473632
4675.3857,1.0,2,1.0,100,488.87,0.0024999997,5.434597e-20,500.0,500,4885.791146824068,320.8508,,4885.791,1.0,4885.791146824068,103203.23519738633,0.0025,4885.791146824068,103203.23519738633,1.0,0.0025,400.0
4705.3877,1.0012267,1,1.059159,100,489.066,0.002,2.3705701e-07,472.0726358404794,500,4887.796873361587,284.24966,0.059409726,4899.0664,2.1722562,4887.796873361587,99642.64260509127,0.001004665,4887.796873361587,99642.64260509127,0.5029487,0.0043391897,472.07856050045984
4444.8857,1.0,2,1.0,100,486.8,0.009999998,3.5044917e-18,500.0,500,4865.696286344074,594.04376,,4865.6963,1.0,4865.696286344074,356452.5137883388,0.01,4865.696286344074,356452.5137883388,1.0,0.01,100.0
4572.1997,1.0,2,1.0,100,487.235,0.0049999994,2.179301e-19,500.0,500,4869.758248278791,491.6258,,4869.758,1.0,4869.758248278791,242910.47124131734,0.005,4869.758248278791,242910.47124131734,1.0,0.005,200.00000010221265
4630.419,1.0,2,1.0,100,487.60333333333335,0.0033333336,5.4391416e-20,500.0,500,4873.373588052576,455.86508,,4873.374,1.0,4873.373588052576,208508.00227714333,0.0033333334,4873.373588052576,208508.00227714333,1.0,0.0033333334,299.999969473632
4673.422,1.0,2,1.0,100,488.6525,0.0024999997,5.434597e-20,500.0,500,4883.827254463809,410.12448,,4883.827,1.0,4883.827254463809,168623.65976323464,0.0025,4883.827254463809,168623.65976323464,1.0,0.0025,400.0
4715.163,0.9928793,1,1.0859141,100,488.97,0.002,3.693851e-07,460.4415615324457,500,4887.006782149577,255.30235,0.09103581,4911.273,1.993266,4887.006782149577,159565.71438428704,0.00016147635,4887.006782149577,159565.71438428704,0.080163255,0.0040151225,457.80774554218647
4479.5986,1.0,2,1.0,100,490.32,0.009999998,3.5044917e-18,500.0,500,4900.4089025415105,295.976,,4900.409,1.0,4900.4089025415105,88486.66452515112,0.01,4900.4089025415105,88486.66452515112,1.0,0.01,100.0
4575.5605,1.0,2,1.0,100,487.61,0.0049999994,2.179301e-19,500.0,500,4873.118733378722,375.32758,,4873.1187,1.0,4873.118733378722,141578.68711714895,0.005,4873.118733378722,141578.68711714895,1.0,0.005,200.00000010221265
4644.814,1.0,2,1.0,100,489.05333333333334,0.0033333336,5.4391416e-20,500.0,500,4887.769448547615,338.38712,,4887.769,1.0,4887.769448547615,114888.81615029895,0.0033333334,4887.769448547615,114888.81615029895,1.0,0.0033333334,299.999969473632
4683.473,1.0,2,1.0,100,489.655,0.0024999997,5.434597e-20,500.0,500,4893.878339294054,337.9081,,4893.8784,1.0,4893.878339294054,114468.05814953272,0.0025,4893.878339294054,114468.05814953272,1.0,0.0025,400.0
4708.0938,1.0060513,1,1.0680265,100,489.17,0.002,3.0075637e-07,468.1531591462505,500,4888.891573353974,276.96536,0.076101825,4902.5815,2.0930202,4888.891573353974,109582.91465907446,0.00037718733,4888.891573353974,109582.91465907446,0.18973489,0.004160862,465.09955367263836
4474.949,1.0,2,1.0,100,489.83,0.009999998,3.5044917e-18,500.0,500,4895.759967837559,359.07645,,4895.76,1.0,4895.759967837559,130238.25907536794,0.01,4895.759967837559,130238.25907536794,1.0,0.01,100.0
4589.339,1.0,2,1.0,100,488.965,0.0049999994,2.179301e-19,500.0,500,4886.896504173371,336.26355,,4886.8965,1.0,4886.896504173371,113641.39010172116,0.005,4886.896504173371,113641.39010172116,1.0,0.005,200.00000010221265
4666.0513,1.0,2,1.0,100,491.1566666666667,0.0033333336,5.4391416e-20,500.0,500,4909.00610625518,287.63055,,4909.0063,1.0,4909.00610625518,83008.02488361782,0.0033333334,4909.00610625518,83008.02488361782,1.0,0.0033333334,299.999969473632
4691.429,1.0,2,1.0,100,490.4475,0.0024999997,5.434597e-20,500.0,500,4901.834445809613,362.06824,,4901.8345,1.0,4901.834445809613,131421.9824614479,0.0025,4901.834445809613,131421.9824614479,1.0,0.0025,400.0
4727.8623,1.0260315,1,1.0933145,100,490.798,0.0020000006,3.7722089e-07,457.32493896506605,500,4905.426475060539,275.83405,0.09927894,4924.639,1.8014446,4905.426475060539,127161.44774050871,0.00017978271,4905.426475060539,127161.44774050871,0.09223136,0.0035114803,456.98956540844915
4483.207,1.0,2,1.0,100,490.67,0.009999998,3.5044917e-18,500.0,500,4904.017669869829,271.19333,,4904.0176,1.0,4904.017669869829,74288.7173374035,0.01,4904.017669869829,74288.7173374035,1.0,0.01,100.0
4618.649,1.0,2,1.0,100,491.885,0.0049999994,2.179301e-19,500.0,500,4916.206760515984,232.53864,,4916.207,1.0,4916.206760515984,54345.94644175865,0.005,4916.206760515984,54345.94644175865,1.0,0.005,200.00000010221265
4671.5474,1.0,2,1.0,100,491.7,0.0033333336,5.4391416e-20,500.0,500,4914.502513970446,260.57086,,4914.5024,1.0,4914.502513970446,68124.25314348303,0.0033333334,4914.502513970446,68124.25314348303,1.0,0.0033333334,299.999969473632
4712.5825,1.0,2,1.0,100,492.53,0.0024999997,5.434597e-20,500.0,500,4922.987740762644,250.38539,,4922.988,1.0,4922.987740762644,62849.962934431554,0.0025,4922.987740762644,62849.962934431554,1.0,0.0025,400.0
4735.8164,1.0010674,1,1.0264573,100,492.43,0.002,1.0843423e-07,487.1123185191001,500,4921.894005008744,230.29718,0.027166458,4926.482,1.3926113,4921.894005008744,61128.05083191445,0.0008492471,4921.894005008744,61128.05083191445,0.42507678,0.0027822529,486.82917414188057
4527.1426,1.0,2,1.0,100,495.01,0.009999998,3.5044917e-18,500.0,500,4947.953371017329,166.76434,,4947.953,1.0,4947.953371017329,28091.253329910545,0.01,4947.953371017329,28091.253329910545,1.0,0.01,100.0
4644.498,1.0,2,1.0,100,494.445,0.0049999994,2.179301e-19,500.0,500,4942.056581670565,165.0072,,4942.056,1.0,4942.056581670565,27364.197249483663,0.005,4942.056581670565,27364.197249483663,1.0,0.005,200.00000010221265
4696.762,1.0,2,1.0,100,494.2,0.0033333336,5.4391416e-20,500.0,500,4939.716990164362,191.74313,,4939.7173,1.0,4939.716990164362,36888.3888565949,0.0033333334,4939.716990164362,36888.3888565949,1.0,0.0033333334,299.999969473632
4723.8735,1.0,2,1.0,100,493.645,0.0024999997,5.434597e-20,500.0,500,4934.278769113687,270.41238,,4934.279,1.0,4934.278769113687,73306.11510276637,0.0025,4934.278769113687,73306.11510276637,1.0,0.0025,400.0
4748.3755,0.9984603,1,1.0108087,100,493.776,0.002,5.155546e-08,494.6534362949298,500,4935.579622929632,250.16869,0.012849204,4937.582,1.7618489,4935.579622929632,65127.226789057015,0.0015317191,4935.579622929632,65127.226789057015,0.7646803,0.0035291319,493.6501562325372
4541.6294,1.0,2,1.0,100,496.44,0.009999998,3.5044917e-18,500.0,500,4962.440438484406,124.81526,,4962.44,1.0,4962.440438484406,15736.21245057782,0.01,4962.440438484406,15736.21245057782,1.0,0.01,100.0
4650.341,1.0,2,1.0,100,495.02,0.0049999994,2.179301e-19,500.0,500,4947.899284386811,156.74638,,4947.899,1.0,4947.899284386811,24692.89155420927,0.005,4947.899284386811,24692.89155420927,1.0,0.005,200.00000010221265
4685.106,1.0,2,1.0,100,493.04,0.0033333336,5.4391416e-20,500.0,500,4928.060882964448,267.61118,,4928.061,1.0,4928.060882964448,71855.26593530284,0.0033333334,4928.060882964448,71855.26593530284,1.0,0.0033333334,299.999969473632
4702.4155,1.0,2,1.0,100,491.5475,0.0024999997,5.434597e-20,500.0,500,4912.821075624614,280.22406,,4912.821,1.0,4912.821075624614,78722.33837061196,0.0025,4912.821075624614,78722.33837061196,1.0,0.0025,400.0
4724.596,1.0130913,1,1.034039,100,491.248,0.0019999999,1.341503e-07,483.54074659551577,500,4909.888983155256,292.4346,0.03442143,4915.9644,1.7608302,4909.888983155256,93512.49556089293,0.00077417947,4909.888983155256,93512.49556089293,0.39215726,0.003476153,483.8068557103669
4497.88,1.0,2,1.0,100,492.16,0.009999998,3.5044917e-18,500.0,500,4918.690548494384,196.85065,,4918.6904,1.0,4918.690548494384,39141.60648032019,0.01,4918.690548494384,39141.60648032019,1.0,0.01,100.0
4614.71,1.0,2,1.0,100,491.5,0.0049999994,2.179301e-19,500.0,500,4912.26803126394,246.30217,,4912.268,1.0,4912.26803126394,60969.61144705969,0.005,4912.26803126394,60969.61144705969,1.0,0.005,200.00000010221265
4669.17,1.0,2,1.0,100,491.4633333333333,0.0033333336,5.4391416e-20,500.0,500,4912.124685394888,356.36652,,4912.125,1.0,4912.124685394888,127421.83591350164,0.0033333334,4912.124685394888,127421.83591350164,1.0,0.0033333334,299.999969473632
4697.9414,1.0,2,1.0,100,491.0925,0.0024999997,5.434597e-20,500.0,500,4908.347269920571,338.39777,,4908.3467,1.0,4908.347269920571,114800.03321110754,0.0025,4908.347269920571,114800.03321110754,1.0,0.0025,400.0
4731.308,1.002682,1,1.0505406,100,491.728,0.002,2.136707e-07,475.945447487357,500,4914.841640626654,267.34613,0.053704586,4924.1973,1.875601,4914.841640626654,101464.23863021669,0.0006714707,4914.841640626654,101464.23863021669,0.33663577,0.0037411684,474.69365354709595
4546.0938,1.0,2,1.0,100,496.87,0.009999998,3.5044917e-18,500.0,500,4966.904102112891,117.394554,,4966.9043,1.0,4966.904102112891,13920.687647571352,0.01,4966.904102112891,13920.687647571352,1.0,0.01,100.0
4647.6606,1.0,2,1.0,100,494.765,0.0049999994,2.179301e-19,500.0,500,4945.218626761374,149.64375,,4945.2188,1.0,4945.218626761374,22505.78286940734,0.005,4945.218626761374,22505.78286940734,1.0,0.005,200.00000010221265
4696.257,1.0,2,1.0,100,494.16,0.0033333336,5.4391416e-20,500.0,500,4939.212041051413,178.22511,,4939.212,1.0,4939.212041051413,31870.427233056344,0.0033333334,4939.212041051413,31870.427233056344,1.0,0.0033333334,299.999969473632
4722.633,1.0,2,1.0,100,493.55,0.0024999997,5.434597e-20,500.0,500,4933.038740158542,196.5637,,4933.038,1.0,4933.038740158542,38734.13054470811,0.0025,4933.038740158542,38734.13054470811,1.0,0.0025,400.0
4750.2393,1.0031961,1,1.0449215,100,493.678,0.002,1.6918929e-07,478.5048366670139,500,4934.33307473905,167.77434,0.04256813,4942.612,1.4243413,4934.33307473905,37468.27815062234,0.0005935387,4934.33307473905,37468.27815062234,0.29771784,0.002839607,479.74855714767256
4499.0635,1.0,2,1.0,100,492.24,0.009999998,3.5044917e-18,500.0,500,4919.873612931889,228.60509,,4919.874,1.0,4919.873612931889,52788.172667831495,0.01,4919.873612931889,52788.172667831495,1.0,0.01,100.0
4637.036,1.0,2,1.0,100,493.7,0.0049999994,2.179301e-19,500.0,500,4934.594553101333,201.79468,,4934.594,1.0,4934.594553101333,40925.722878681794,0.005,4934.594553101333,40925.722878681794,1.0,0.005,200.00000010221265
4677.147,1.0,2,1.0,100,492.25,0.0033333336,5.4391416e-20,500.0,500,4920.101594962421,262.24646,,4920.102,1.0,4920.101594962421,69003.21743919379,0.0033333334,4920.101594962421,69003.21743919379,1.0,0.0033333334,299.999969473632
4713.9277,1.0,2,1.0,100,492.675,0.0024999997,5.434597e-20,500.0,500,4924.332850523771,248.772,,4924.333,1.0,4924.332850523771,62042.618467112465,0.0025,4924.332850523771,62042.618467112465,1.0,0.0025,400.0
4743.164,1.0056056,1,1.0282822,100,493.102,0.002,1.13965854e-07,486.2478576039294,500,4928.663247316783,224.2986,0.02881178,4933.999,1.6972792,4928.663247316783,56866.688026715696,0.0009246255,4928.663247316783,56866.688026715696,0.46490428,0.003375636,486.17586331765233
4435.971,1.0,2,1.0,100,485.97,0.009999998,3.5044917e-18,500.0,500,4856.781844546833,477.33612,,4856.7817,1.0,4856.781844546833,230151.27419876572,0.01,4856.781844546833,230151.27419876572,1.0,0.01,100.0
4555.668,1.0,2,1.0,100,485.64,0.0049999994,2.179301e-19,500.0,500,4853.225879657719,440.26047,,4853.226,1.0,4853.225879657719,194803.28795676067,0.005,4853.225879657719,194803.28795676067,1.0,0.005,200.00000010221265
4626.951,1.0,2,1.0,100,487.32,0.0033333336,5.4391416e-20,500.0,500,4869.9065338423125,376.9201,,4869.9062,1.0,4869.9065338423125,142543.90160907726,0.0033333334,4869.9065338423125,142543.90160907726,1.0,0.0033333334,299.999969473632
4665.0327,1.0,2,1.0,100,487.86,0.0024999997,5.434597e-20,500.0,500,4875.438052293262,355.26822,,4875.438,1.0,4875.438052293262,126531.85305309138,0.0025,4875.438052293262,126531.85305309138,1.0,0.0025,400.0
4705.65,0.95326,1,1.1010904,100,488.818,0.0019999999,4.5090496e-07,454.09530936438193,500,4885.148649128129,277.65015,0.102434866,4903.1255,1.7449044,4885.148649128129,113762.9103769958,0.00035243522,4885.148649128129,113762.9103769958,0.1679812,0.00366092,449.43792664871233
4493.3306,1.0,2,1.0,100,491.68,0.009999998,3.5044917e-18,500.0,500,4914.14157186361,236.11934,,4914.141,1.0,4914.14157186361,56315.504663934764,0.01,4914.14157186361,56315.504663934764,1.0,0.01,100.0
4586.384,1.0,2,1.0,100,488.655,0.0049999994,2.179301e-19,500.0,500,4883.941906968793,451.79166,,4883.942,1.0,4883.941906968793,205141.4102247585,0.005,4883.941906968793,205141.4102247585,1.0,0.005,200.00000010221265
4641.7896,1.0,2,1.0,100,488.73333333333335,0.0033333336,5.4391416e-20,500.0,500,4884.7440378407455,428.16174,,4884.7446,1.0,4884.7440378407455,183935.61590614496,0.0033333334,4884.7440378407455,183935.61590614496,1.0,0.0033333334,299.999969473632
4678.5996,1.0,2,1.0,100,489.165,0.0024999997,5.434597e-20,500.0,500,4889.005112260273,402.27194,,4889.005,1.0,4889.005112260273,162228.3026569401,0.0025,4889.005112260273,162228.3026569401,1.0,0.0025,400.0
4716.4785,0.9989196,1,1.0365393,100,490.258,0.002,1.593396e-07,482.3743703653612,500,4900.003717843296,303.38425,0.039748877,4908.078,1.9042188,4900.003717843296,136663.31168936344,0.00057562685,4900.003717843296,136663.31168936344,0.28750247,0.0038125566,480.8823895224873
4487.156,1.0,2,1.0,100,491.03,0.009999998,3.5044917e-18,500.0,500,4907.9657474677715,346.885,,4907.966,1.0,4907.9657474677715,121544.66356697022,0.01,4907.9657474677715,121544.66356697022,1.0,0.01,100.0
4573.7144,1.0,2,1.0,100,487.35,0.0049999994,2.179301e-19,500.0,500,4871.272525768541,527.3844,,4871.2725,1.0,4871.272525768541,279531.9415145292,0.005,4871.272525768541,279531.9415145292,1.0,0.005,200.00000010221265
4629.8267,1.0,2,1.0,100,487.51,0.0033333336,5.4391416e-20,500.0,500,4872.781709485366,531.96814,,4872.7817,1.0,4872.781709485366,283936.54986292,0.0033333334,4872.781709485366,283936.54986292,1.0,0.0033333334,299.999969473632
4672.5493,1.0,2,1.0,100,488.5425,0.0024999997,5.434597e-20,500.0,500,4882.9551538376445,475.93765,,4882.9546,1.0,4882.9551538376445,227084.34230988508,0.0025,4882.9551538376445,227084.34230988508,1.0,0.0025,400.0
4725.646,1.0122497,1,1.183467,100,489.522,0.002,7.783989e-07,422.487477135807,500,4892.790217331402,250.35875,0.19939649,4930.375,2.2710195,4892.790217331402,191905.98237922866,0.000118557175,4892.790217331402,191905.98237922866,0.060004734,0.0044870735,418.68665884714227
4548.587,1.0,2,1.0,100,497.11,0.009999998,3.5044917e-18,500.0,500,4969.397479749138,117.55669,,4969.3975,1.0,4969.397479749138,13959.166658195705,0.01,4969.397479749138,13959.166658195705,1.0,0.01,100.0
4659.7876,1.0,2,1.0,100,495.905,0.0049999994,2.179301e-19,500.0,500,4957.345738636597,294.80325,,4957.3457,1.0,4957.345738636597,87345.68646471338,0.005,4957.345738636597,87345.68646471338,1.0,0.005,200.00000010221265
4706.126,1.0,2,1.0,100,495.1,0.0033333336,5.4391416e-20,500.0,500,4949.081304994021,269.43555,,4949.081,1.0,4949.081304994021,72838.31867444467,0.0033333334,4949.081304994021,72838.31867444467,1.0,0.0033333334,299.999969473632
4731.175,1.0,2,1.0,100,494.35,0.0024999997,5.434597e-20,500.0,500,4941.580136982735,344.94257,,4941.58,1.0,4941.580136982735,119283.56532095463,0.0025,4941.580136982735,119283.56532095463,1.0,0.0025,400.0
4759.3804,1.0065202,1,1.02325,100,494.696,0.002,9.5290254e-08,488.63914773715544,500,4945.022939335553,284.31378,0.024134234,4949.7476,1.7822282,4945.022939335553,100556.50822435666,0.0016155575,4945.022939335553,100556.50822435666,0.8130456,0.003541366,488.3886686329045
4531.3784,1.0,2,1.0,100,495.45,0.009999998,3.5044917e-18,500.0,500,4952.188669039696,140.37253,,4952.1885,1.0,4952.188669039696,19903.484684322444,0.01,4952.188669039696,19903.484684322444,1.0,0.01,100.0
4654.098,1.0,2,1.0,100,495.385,0.0049999994,2.179301e-19,500.0,500,4951.65659949712,158.7805,,4951.6562,1.0,4951.65659949712,25337.93851975602,0.005,4951.65659949712,25337.93851975602,1.0,0.005,200.00000010221265
4677.368,1.0,2,1.0,100,492.27,0.0033333336,5.4391416e-20,500.0,500,4920.322871384276,312.34055,,4920.323,1.0,4920.322871384276,97882.89380631513,0.0033333334,4920.322871384276,97882.89380631513,1.0,0.0033333334,299.999969473632
4723.409,1.0,2,1.0,100,493.6025,0.0024999997,5.434597e-20,500.0,500,4933.815140758794,279.5261,,4933.8145,1.0,4933.815140758794,78330.6655366529,0.0025,4933.815140758794,78330.6655366529,1.0,0.0025,400.0
4744.2344,1.0019879,1,1.0359156,100,493.068,0.0019999999,1.7246043e-07,482.6647978282809,500,4928.476628434372,274.711,0.043286692,4935.7764,1.5007212,4928.476628434372,97956.29179674956,0.0007133713,4928.476628434372,97956.29179674956,0.35739473,0.0029954878,479.37312641935233
4520.8237,1.0,2,1.0,100,494.37,0.009999998,3.5044917e-18,500.0,500,4941.633907512206,198.91467,,4941.6343,1.0,4941.633907512206,39966.70662353727,0.01,4941.633907512206,39966.70662353727,1.0,0.01,100.0
4636.64,1.0,2,1.0,100,493.67,0.0049999994,2.179301e-19,500.0,500,4934.198600327256,186.11069,,4934.198,1.0,4934.198600327256,34811.23838423643,0.005,4934.198600327256,34811.23838423643,1.0,0.005,200.00000010221265
4671.0938,1.0,2,1.0,100,491.68,0.0033333336,5.4391416e-20,500.0,500,4914.048886696051,264.87808,,4914.049,1.0,4914.048886696051,70395.04866817176,0.0033333334,4914.048886696051,70395.04866817176,1.0,0.0033333334,299.999969473632
4700.7695,1.0,2,1.0,100,491.39,0.0024999997,5.434597e-20,500.0,500,4911.174646118615,280.86386,,4911.175,1.0,4911.174646118615,79082.22262440485,0.0025,4911.174646118615,79082.22262440485,1.0,0.0025,400.0
4736.1533,1.0018581,1,1.0752554,100,491.95,0.002,2.856489e-07,465.0058049449794,500,4916.831259135841,200.33992,0.071677856,4931.2983,2.1329422,4916.831259135841,69930.24494055788,0.00045339053,4916.831259135841,69930.24494055788,0.2271165,0.0042579724,466.73597854723204
4507.9893,1.0,2,1.0,100,493.13,0.009999998,3.5044917e-18,500.0,500,4928.79986975812,194.19542,,4928.7993,1.0,4928.79986975812,38092.79353112624,0.01,4928.79986975812,38092.79353112624,1.0,0.01,100.0
4627.903,1.0,2,1.0,100,492.805,0.0049999994,2.179301e-19,500.0,500,4925.461156077257,213.78911,,4925.461,1.0,4925.461156077257,45935.46183018079,0.005,4925.461156077257,45935.46183018079,1.0,0.005,200.00000010221265
