VarJ,MaxNormIw,BatchSize,AvgRet,AvgDiscRet,VarNormIw,ESSClassic,J,AvgNormIw,ESSRenyi,VarRet,AvgEpLen,MinNormIw,MaxVanillaIw,VarDiscRet,VarVanillaIw,Bound,eRenyi2,AvgVanillaIw,MinVanillaIw
25.583755,0.91715133,100,-0.7452172222852737,-0.7452172222852737,0.008396711,1.1886728107057896,31.014801,0.010000003,50.165669864685704,109.12149894832044,500.0,8.98618e-05,1026.6097,109.12149894832044,10520.54,10.848885,1.9933951,11.19346,0.10058645
48.88777,0.7670903,100,-2.367154560235944,-2.367154560235944,0.0058562835,1.6955705703971793,22.794182,0.01,27.671048983970824,97.0912641213491,500.0,2.3445546e-05,256.92645,97.0912641213491,656.9718,-0.15922165,3.6138854,3.3493638,0.007852766
0.17245588,0.99958026,100,0.6441993076396916,0.6441993076396916,0.009991524,1.000839947664348,36.8347,0.01,99.9995946900583,133.96619711466917,500.0,7.012795e-08,100585.414,133.96619711466917,101173384.0,26.61486,1.000004,1006.2765,0.0070568114
0.09280981,0.99977696,100,3.723338508807422,3.723338508807422,0.009995495,1.000446256017117,51.17782,0.010000002,99.99868871500985,199.6823874303848,500.0,5.904409e-16,49759.78,199.6823874303848,24760256.0,38.77626,1.0000131,497.70883,2.9386764e-11
42.830902,0.8610954,100,10.274547739426882,10.274547739426882,0.0073934766,1.347792019050208,46.887566,0.01,28.3166645737888,230.34354159579857,500.0,5.4353245e-06,478.24176,230.34354159579857,2280.5579,24.51856,3.5314894,5.5538764,0.003018712
31.85843,0.91340125,100,13.249323676740932,13.249323676740932,0.008327647,1.1984125950135007,51.054993,0.01,35.875671155305334,244.3203997856,500.0,2.3690502e-05,661.064,244.3203997856,4362.0054,32.115963,2.7874043,7.237389,0.017145738
27.12624,0.90843225,100,18.149610837656482,18.149610837656482,0.008236335,1.211538186126992,51.32563,0.009999999,41.89946874245472,294.7918472786389,500.0,6.9574235e-05,683.0978,294.7918472786389,4657.09,32.363388,2.386665,7.519524,0.052316513
0.0032474995,0.99998295,100,23.25863038518503,23.25863038518503,0.009999656,1.000034040716071,47.416397,0.01,99.99997615814777,332.40063969165254,500.0,2.1300743e-12,925370.3,332.40063969165254,8563101000.0,37.047523,1.0000002,9253.86,1.971141e-06
0.00013153057,0.9999987,100,18.245979243518494,18.245979243518494,0.009999975,1.000002645518101,48.603336,0.01,99.99994039539075,440.2687083566727,500.0,7.945416e-17,4535976.5,440.2687083566727,205750800000.0,36.916862,1.0000006,45359.824,3.6040268e-10
35.919186,0.9200321,100,8.648133117723276,8.648133117723276,0.0084507195,1.1811657896386631,59.985996,0.01,27.66596943890502,348.09062726288937,500.0,1.5958147e-05,931.78217,348.09062726288937,8667.951,41.248608,3.614549,10.127713,0.016161954
34.53511,0.9036655,100,10.891013975927399,10.891013975927399,0.008149634,1.2242692982856158,51.59205,0.01,26.767339626499506,312.5890445305702,500.0,2.8214346e-05,464.2932,312.5890445305702,2151.3315,32.476566,3.735896,5.137888,0.014496216
0.002408306,0.9999958,100,19.043163455751603,19.043163455751603,0.009999917,1.0000083463860123,71.349525,0.01,99.99969005680782,485.8303524389735,500.0,5.1366167e-18,1228079.0,485.8303524389735,15081781000.0,61.981056,1.0000031,12280.841,6.3081975e-12
32.65482,0.9218789,100,22.11226614361582,22.11226614361582,0.008484822,1.176474211269235,70.78802,0.01,30.49690944877596,701.1485650691827,500.0,2.4022009e-05,843.04675,701.1485650691827,7095.75,52.778942,3.2790208,9.144876,0.021967828
0.340575,0.9992086,100,27.54284327534892,27.54284327534892,0.009984019,1.0015845690176512,70.51537,0.01,99.99990463265931,713.1369275174793,500.0,5.0021525e-09,65876.0,713.1369275174793,43395776.0,60.158104,1.000001,659.28174,0.00032978278
0.1334216,0.999395,100,23.59514485752948,23.59514485752948,0.009987783,1.0012111260822072,57.58225,0.01,99.99883176261035,742.5220047224154,500.0,3.049344e-08,80334.38,742.5220047224154,64535350.0,44.65094,1.0000117,803.83014,0.0024511546
21.20729,0.9402211,100,23.2174701099686,23.2174701099686,0.008829064,1.1311227807629816,64.05434,0.009999998,51.61810539347953,848.3598863916554,500.0,7.760217e-05,1445.1969,848.3598863916554,20859.732,45.033722,1.9373047,15.37082,0.1192809
38.23462,0.88152164,100,26.30395023513536,26.30395023513536,0.007752303,1.2862099757856416,70.411575,0.010000002,24.746344750715462,806.9562606353184,500.0,4.679751e-06,630.2024,806.9562606353184,3962.0947,50.51153,4.041001,7.149029,0.0033455675
0.029246667,0.9998846,100,32.44494780659229,32.44494780659229,0.00999767,1.0002308562465039,61.647724,0.01,99.99989271175451,713.4379840864241,500.0,6.2439316e-09,495196.03,713.4379840864241,2452185000.0,50.90062,1.0000011,4952.5317,0.003092327
25.855392,0.8869586,100,25.402462839820487,25.402462839820487,0.007848707,1.2706127476869622,66.65637,0.01,33.092881609052746,948.588321350381,500.0,6.2711824e-06,558.2784,948.588321350381,3109.5176,49.993202,3.021798,6.2943006,0.0039472706
19.481321,0.84841746,100,42.9161697564224,42.9161697564224,0.007174883,1.3882846752403148,66.092514,0.01,51.520601280699,727.5935719413562,500.0,9.185117e-05,588.1408,727.5935719413562,3447.929,48.39889,1.9409711,6.93221,0.06367316
0.14360146,0.9996123,100,50.71876462419851,50.71876462419851,0.009992169,1.0007758529604158,89.113945,0.009999999,99.99995231630692,370.46099786340943,500.0,7.2625475e-11,67700.73,370.46099786340943,45833520.0,74.524216,1.0000005,677.26984,4.9187042e-06
31.744614,0.90079373,100,53.932766574688124,53.932766574688124,0.008097266,1.232089251910108,90.30091,0.010000003,34.97645723007871,380.41044676852147,500.0,9.020367e-05,677.14746,380.41044676852147,4575.6646,71.71501,2.859066,7.517231,0.06780818
39.70028,0.79776984,100,57.996069508533786,57.996069508533786,0.006337789,1.5687726634770962,84.07698,0.010000002,34.17801953628499,462.1734125687723,500.0,1.5437563e-05,417.11636,462.1734125687723,1732.5948,60.989655,2.925857,5.2285304,0.008071576
0.01005899,0.999918,100,61.152240505205725,61.152240505205725,0.009998345,1.000164004108796,88.82053,0.010000002,99.99232351108299,608.699797514647,500.0,1.5224687e-13,585375.2,608.699797514647,3426635500.0,78.55392,1.0000768,5854.232,8.912885e-08
5.6571757e-06,0.9999999,100,56.282661931293575,56.282661931293575,0.009999999,1.000000215884233,81.7008,0.01,99.99561329058517,584.1053483473521,500.0,1.0944894e-23,2316056.2,584.1053483473521,53641160000.0,72.17111,1.0000439,23160.564,2.5348991e-17
0.39675185,0.99760526,100,42.4242984537954,42.4242984537954,0.009951682,1.0048063435114025,80.37784,0.010000002,99.99990463265931,1163.0010371475448,500.0,7.523133e-11,5144.232,1163.0010371475448,264618.44,65.760826,1.000001,51.565807,3.879364e-07
32.885796,0.929467,100,33.340422920407406,33.340422920407406,0.008626191,1.1574170136139297,84.431625,0.010000002,42.086766306938195,1147.9789013972716,500.0,6.901878e-05,1304.4021,1147.9789013972716,16989.248,62.822433,2.3760438,14.033872,0.09686007
43.534153,0.85155374,100,29.28120366701446,29.28120366701446,0.0072314064,1.377582677421147,79.47685,0.01,25.695298756649645,1189.735810966594,500.0,1.0657203e-05,519.6972,1189.735810966594,2693.3914,57.025974,3.8917625,6.102929,0.0065040155
0.15237178,0.99935275,100,54.24456082797778,54.24456082797778,0.00998693,1.0012957334215415,88.23079,0.01,99.99996423722592,759.6043721478482,500.0,1.1119345e-11,20283.451,759.6043721478482,4114129.5,78.01485,1.0000004,202.96588,2.2568476e-07
23.00413,0.9260802,100,29.733824875758604,29.733824875758604,0.008562761,1.165890268363705,70.15281,0.01,50.41255611956742,1158.239342993271,500.0,4.869007e-05,993.2268,1158.239342993271,9849.486,51.211365,1.9836328,10.725062,0.052220404
21.680927,0.9443063,100,39.77047043499471,39.77047043499471,0.008906731,1.1213697013955137,86.05374,0.010000002,39.382736776002645,1096.725725686359,500.0,3.1544318e-05,1437.176,1096.725725686359,20630.635,70.992966,2.5391836,15.219383,0.04800851
37.035954,0.8393268,100,42.9691133640569,42.9691133640569,0.0070255315,1.4173788728693173,82.20465,0.009999998,26.150817555964867,909.1091811462469,500.0,3.2313214e-06,425.02774,909.1091811462469,1801.572,61.555145,3.8239722,5.0639124,0.0016363128
20.067654,0.8235362,100,53.18087221564321,53.18087221564321,0.0067785378,1.4682667720231377,78.611916,0.010000002,33.646127117310265,407.03993352297573,500.0,4.3959986e-08,450.40775,407.03993352297573,2027.6002,62.166443,2.9721103,5.469192,2.404256e-05
