VarDiscRet,VarVanillaIw,VarJ,eRenyi2,AvgRet,AvgDiscRet,AvgVanillaIw,VarRet,MaxVanillaIw,MinNormIw,VanillaAvgRet,MinVanillaIw,AvgNormIw,Bound,ESSRenyi,VarNormIw,J,MaxNormIw,BatchSize,AvgEpLen,ESSClassic
5011572.03534861,2.0665917,175.17401,2.6635113,-2255.5635051477143,-2255.5635051477143,1.1397672,5011572.03534861,3.7409372,6.1285476e-19,-2255.5635051477143,6.9851174e-17,0.010000002,-862.07434,37.54442524492516,0.00015908248,-70.970695,0.032821942,100,200.0,38.83620571648377
322339.0186564459,0.13964917,44.38113,1.141787,-125.81390655990755,-125.81390655990755,0.9832192,322339.0186564459,1.3904722,0.00038551583,-125.81390655990755,0.037904657,0.01,-299.8209,87.58200560367276,1.4445668e-05,-18.146278,0.014142036,100,200.0,87.48813509450838
75765.11587309334,0.06102225,36.74055,1.0426965,-35.635511048957994,-35.635511048957994,0.96049476,75765.11587309334,1.1813569,0.0013016738,-35.635511048957994,0.1250251,0.01,-248.98343,95.90518650766248,6.614518e-06,-11.820587,0.012299462,100,200.0,93.85410658836115
60.183660308904294,0.064496145,7.542692,1.0565463,-9.196465625112566,-9.196465625112566,0.98960465,60.183660308904294,1.2151139,0.0021680607,-9.196465625112566,0.2145523,0.01,-11.347888,94.6480027593512,6.585827e-06,-8.940276,0.012278781,100,200.0,93.87911566124106
67.39891124309534,0.6436416,9.296608,1.6561021,-8.740703916785867,-8.740703916785867,0.8953776,67.39891124309534,2.2218513,1.8877689e-08,-8.740703916785867,1.690266e-06,0.01,-10.4558525,60.382751968325685,8.02845e-05,-7.3479404,0.024814686,100,200.0,55.71600392680871
69.35799557481535,0.24441701,8.654999,1.232216,-9.805097918529395,-9.805097918529395,0.9553331,69.35799557481535,1.5510088,0.0004609598,-9.805097918529395,0.044037014,0.01,-11.807447,81.15460272776956,2.6780694e-05,-9.120693,0.016235268,100,200.0,79.04332713179419
49.20535377883929,0.21869345,7.137881,1.159381,-8.298873277897421,-8.298873277897421,1.0239543,49.20535377883929,3.8758063,0.0069231847,-8.298873277897421,0.7089025,0.01,-10.290683,86.2529205160035,2.0858093e-05,-7.967435,0.03785136,100,200.0,82.88471723030351
51.878717122850006,0.06627247,7.3648787,1.0753555,-8.384530838872715,-8.384530838872715,0.9948963,51.878717122850006,2.1714034,0.0083089145,-8.384530838872715,0.82665086,0.01,-10.4411545,92.99250083363486,6.6954144e-06,-8.242643,0.021825423,100,200.0,93.78358301087032
56.50200511241984,0.1856917,7.6121473,1.2063266,-8.338400625486026,-8.338400625486026,1.0027944,56.50200511241984,1.5886748,0.0006674321,-8.338400625486026,0.06692971,0.01,-10.184628,82.89629000767931,1.8465826e-05,-7.790062,0.015842479,100,200.0,84.54429780309358
47.55588688073272,0.09753953,6.826607,1.1283154,-7.418423674870914,-7.418423674870914,0.9578823,47.55588688073272,2.830106,0.007742481,-7.418423674870914,0.74163854,0.010000002,-9.321675,88.62769725417739,1.0630564e-05,-7.1901274,0.029545447,100,200.0,90.47786784932393
46.27652549830124,0.0035917582,6.786352,1.0023077,-8.62143943221764,-8.62143943221764,0.99206644,46.27652549830124,1.0366367,0.007362303,-8.62143943221764,0.73038936,0.010000002,-10.71192,99.76976595766443,3.649434e-07,-8.614809,0.010449267,100,200.0,99.63997581720884
56.456311460394936,3.3626509,13.82696,4.5854673,-8.48381566295294,-8.48381566295294,0.90152764,56.456311460394936,6.650132,4.136311e-16,-8.48381566295294,3.7289985e-14,0.01,-10.096627,21.80802797547778,0.00041373636,-5.5262074,0.07376515,100,200.0,19.62327290317526
59.213767657956566,0.9549194,10.251937,2.0512416,-8.137586588875338,-8.137586588875338,0.87523514,59.213767657956566,3.0856075,2.4788765e-06,-8.137586588875338,0.00021695998,0.01,-10.133837,48.75096050679657,0.00012465715,-6.866773,0.035254613,100,200.0,44.760632277549085
54.4346212902811,2.7728252,11.012475,3.5685458,-8.752390295835648,-8.752390295835648,1.0919714,54.4346212902811,4.9833317,9.386012e-33,-8.752390295835648,1.0249257e-30,0.009999998,-9.926151,28.022619041733304,0.00023254122,-5.904659,0.045636103,100,200.0,30.283225824675863
60.44703990579192,1.3104509,8.826281,2.2857504,-8.469879739984384,-8.469879739984384,1.0032423,60.44703990579192,3.2294145,1.0649451e-13,-8.469879739984384,1.068398e-11,0.01,-9.596911,43.74930896956462,0.00013019942,-6.252914,0.032189775,100,200.0,43.68769218084987
64.45114610405423,0.011707506,7.9251013,1.0113757,-7.976640947287693,-7.976640947287693,0.9923971,64.45114610405423,1.1301757,0.005484434,-7.976640947287693,0.5442737,0.01,-10.047773,98.87522845853753,1.1887578e-06,-7.9419994,0.011388341,100,200.0,98.83682039024139
57.28136406212694,0.7135194,8.082171,1.7299577,-8.074243885558404,-8.074243885558404,0.97361964,57.28136406212694,4.3479757,0.00024407993,-8.074243885558404,0.0237641,0.01,-9.704157,57.80488159506205,7.527091e-05,-6.820594,0.04465785,100,200.0,57.30061299089618
62.26051863505087,0.18124172,7.7349005,1.1777781,-9.13223984327767,-9.13223984327767,1.0162833,62.26051863505087,1.4703029,8.2681094e-05,-9.13223984327767,0.0084027415,0.01,-10.940191,84.90563535996601,1.754804e-05,-8.563306,0.014467452,100,200.0,85.19877968036238
60.345330218325195,0.082787536,7.8258834,1.177872,-8.761817317360089,-8.761817317360089,1.036113,60.345330218325195,2.5126863,0.007806829,-8.761817317360089,0.8088757,0.01,-10.468634,84.89887261092477,7.711709e-06,-8.097533,0.024251083,100,200.0,92.90692331895221
66.92002268206105,0.6312079,9.805269,1.62214,-8.847453804975476,-8.847453804975476,0.9128569,66.92002268206105,2.1730022,4.37994e-07,-8.847453804975476,3.9982584e-05,0.01,-10.031775,61.64695829071283,7.574728e-05,-7.2665257,0.023804413,100,200.0,57.14619363121388
52.33062839404463,0.294296,8.238378,1.2118858,-8.232577272255089,-8.232577272255089,1.0369368,52.33062839404463,4.1549788,0.0068553663,-8.232577272255089,0.71085817,0.01,-10.186682,82.51602517599045,2.737031e-05,-7.8032165,0.04006974,100,200.0,78.68031447690386
61.61069775072379,0.068015635,7.787702,1.0702761,-8.823063793760555,-8.823063793760555,0.9893088,61.61069775072379,2.1005604,0.0065442114,-8.823063793760555,0.6474246,0.01,-10.888834,93.4338309092754,6.949364e-06,-8.648435,0.021232607,100,200.0,93.5629912847294
60.649131630530086,0.13333924,8.401838,1.1393734,-8.90520313907808,-8.90520313907808,1.003255,60.649131630530086,2.2282555,0.0051511726,-8.90520313907808,0.51679397,0.01,-10.953576,87.76753792757025,1.3247542e-05,-8.621993,0.02221026,100,200.0,88.40555203328124
58.53964042475535,0.50725913,8.212168,1.5487715,-8.58952858392816,-8.58952858392816,1.012488,58.53964042475535,2.0587065,4.0730185e-07,-8.58952858392816,4.1238825e-05,0.01,-10.612614,64.56730380309108,4.948232e-05,-7.9398317,0.020333145,100,200.0,67.11972589476446
