optimgain,EpRewMean,TimestepsSoFar,SampleRenyi2,Step_size,TimeElapsed,surrgain,DiscEpRewMean,entropy,entloss,EpThisIter,EpLenMean,Var_J,ev_tdlam_before,J_hat,meankl,EpisodesSoFar
0.0112299,172.734831182,14400000,3201.85,1.0,47015.744252204895,0.0112299,62.3378443,0.51361,,100,500.0,0.03658377006649971,0.931742079556,63.649314880371094,0.00918967,28800
0.0119431,176.645727965,14450000,6.89842,1.0,47299.447314977646,0.0119431,62.7314243102,0.504091,,100,500.0,0.020792869850993156,0.929803341627,63.480350494384766,0.00945336,28900
0.00740087,169.701698931,14500000,872.9,1.0,47526.80899429321,0.00740087,62.1521430866,0.50464,,100,500.0,0.05690888687968254,0.934479981661,63.78117752075195,0.00936432,29000
0.00754058,175.038372921,14550000,3.20256,1.0,47759.927641391754,0.00754058,62.5563116937,0.48975,,100,500.0,0.0290231890976429,0.926455967128,63.9249153137207,0.00895526,29100
0.0087904,171.396133017,14600000,8.31996,1.0,48042.06804513931,0.0087904,62.1209178897,0.478452,,100,500.0,0.020642543211579323,0.934829115868,63.3489875793457,0.00940182,29200
0.0128086,172.29842602,14650000,3.41892,1.0,48302.065145492554,0.0128086,62.2644084325,0.46875,,100,500.0,0.033093925565481186,0.938916951418,63.395263671875,0.0097429,29300
0.0114688,179.110483174,14700000,12.9524,1.0,48527.58521056175,0.0114688,62.9721278168,0.468424,,100,500.0,0.003588771680369973,0.904784411192,63.466957092285156,0.00894977,29400
0.0330012,174.232926209,14750000,4.27193,1.0,48804.81943321228,0.0330012,62.5025117259,0.457746,,100,500.0,0.0031142293009907007,0.928155094385,65.19962310791016,0.00982368,29500
0.0116523,173.621349029,14800000,2.68053,1.0,48983.01853680611,0.0116523,62.4143884932,0.446117,,100,500.0,0.8063344359397888,0.927624046803,62.154502868652344,0.00993061,29600
0.00859261,173.424940533,14850000,4.6127,1.0,49119.979798555374,0.00859261,62.3458061657,0.437325,,100,500.0,0.05781526863574982,0.933772429824,63.563232421875,0.00878765,29700
0.00847127,175.360041692,14900000,5.22366,1.0,49259.04061460495,0.00847127,62.6227391977,0.452148,,100,500.0,0.03297729045152664,0.927591525018,63.8307991027832,0.00932161,29800
0.0139884,176.018639886,14950000,2.938,1.0,49395.87445116043,0.0139884,62.7411092806,0.445641,,100,500.0,0.02326233871281147,0.922009915113,63.76654815673828,0.00948003,29900
0.0087294,175.353927863,15000000,4.07161,1.0,49533.82657647133,0.0087294,62.7473903487,0.441247,,100,500.0,0.36415693163871765,0.924942411482,64.37077331542969,0.00934975,30000
0.00916839,175.215030614,15050000,19740.3,1.0,49674.217123031616,0.00916839,62.6643018595,0.428067,,100,500.0,0.04331781342625618,0.932117938995,63.68899917602539,0.00907696,30100
0.0105391,177.07848933,15100000,8.73764,1.0,49811.29829764366,0.0105391,62.9121132054,0.423508,,100,500.0,0.05060446262359619,0.917166978121,64.1377182006836,0.0105946,30200
0.00781267,174.636844591,15150000,4.36712,1.0,49948.01491737366,0.00781267,62.5621482509,0.443609,,100,500.0,0.02208581194281578,0.935242518783,63.44001388549805,0.00863954,30300
0.00695837,175.206924098,15200000,7.19222,1.0,50084.545714855194,0.00695837,62.6501947577,0.419415,,100,500.0,0.11851409822702408,0.927221305668,65.56993865966797,0.0095132,30400
0.00703806,174.866486735,15250000,2.233e+07,1.0,50223.53332185745,0.00703806,62.5741264077,0.4073,,100,500.0,0.016343193128705025,0.9386000745,63.25779724121094,0.00990568,30500
0.00690334,177.072715059,15300000,5.53311e+09,1.0,50363.78192448616,0.00690334,62.7217947165,0.382648,,100,500.0,0.018679553642868996,0.927079573274,63.267486572265625,0.010095,30600
