WReturnMean,ReturnStepMax,Iteration,InitialReturnMax,VarianceInitializer,StdWReturnMean,Epsilon,EpLenMean,ReturnMeanIW,Penalization,OptimizationReturnMin,Weights,MeanEntropy,MinTargetPdf,InitialReturnMin,MeanD2-0,EpisodesSoFar,OptimizationReturnMax,MinBehavPdf,DivergenceHarmonic,MeanIW,EpRewMean,EpThisIter,MinIW,MaxIW,ESSRenyiArithmetic,Bound,EmpiricalD2Arithmetic,ReturnStepMaxmin,InitialBound,StdIW,ESSRenyiHarmonic,InitialReturnMean,EmpiricalD2Harmonic,LearnableVariance,OptimizationReturnMean,TimestepsSoFar,TimeElapsed,InitialReturnStd,Inner Iteration
20124056.0,10.0,203,4999.496,-1.0,,1e-07,438.9,88618230000.0,True,,[-0.139  1.128 -2.894 -1.917],0.4189424,-254.48608,9.980773,1.0,10150,4989.515,-254.48608,3.3340057e+18,5054.7524,4382.716457734844,50,0.077165864,96942.43,50.0,-3726493500000000.0,1.0,10.0,-22164932.0,16782.855,50.0,4382.7163,1.0,,4372.7354,3593842,2736.768212556839,957.00214,1
24581814.0,10.0,204,4999.4683,-1.0,,1e-07,495.58,2310129700.0,True,,[-0.083  1.155 -2.895 -1.912],0.4189424,-246.5927,3649.308,1.0,10200,1350.1602,-246.5927,390423700.0,97.477936,4954.003547774352,50,0.23751357,1990.1748,50.0,-42634730000.0,1.0,10.0,-26622674.0,329.75397,50.0,4954.0034,1.0,,1304.6954,3618621,2757.2866094112396,199.15742,1
24550752.0,10.0,205,4999.574,-1.0,,1e-07,493.44,156239540000.0,True,,[-0.045  1.11  -2.899 -1.934],0.4189424,-240.3724,1709.7467,1.0,10250,3289.8276,-240.3724,2.8404081e+20,6265.9863,4933.423661916134,50,0.0014931055,114718.664,50.0,-3.4396383e+16,1.0,10.0,-26591698.0,21230.623,50.0,4933.4233,1.0,,3223.6772,3643293,2776.1473422050476,460.5254,1
23932616.0,10.0,206,4999.6064,-1.0,,1e-07,488.46,308365900000.0,True,,[-0.082  1.023 -2.904 -2.016],0.4189424,-258.23297,3569.434,1.0,10300,1430.1724,-258.23297,1.1773443e+29,17443.3,4881.935677543833,50,0.15235671,329677.97,50.0,-7.002897e+20,1.0,10.0,-25973588.0,56046.926,50.0,4881.9355,1.0,,1312.5016,3667716,2794.1736702919006,315.15082,1
23992914.0,10.0,207,4999.578,-1.0,,1e-07,480.1,381011070000.0,True,,[-0.023  1.042 -2.905 -2.011],0.4189424,-246.44608,,1.0,10350,4999.578,-246.44608,7157764300000000.0,15245.34,4799.888409586388,50,0.046989515,371085.66,50.0,-173048200000000.0,1.0,10.0,-26033860.0,69117.51,50.0,4799.8887,1.0,,4799.8887,3691721,2810.403162956238,976.7213,1
24992764.0,10.0,208,4999.615,-1.0,,1e-07,500.0,40213086000.0,True,,[ 0.039  0.963 -2.901 -2.085],0.4189424,-269.3834,4998.7485,1.0,10400,0.8666992,-269.3834,4.2575032e+20,1609.1528,4999.276338342346,50,0.08768355,45837.1,50.0,-4.211196e+16,1.0,10.0,-27033744.0,6766.0146,50.0,4999.2764,1.0,,0.5279004,3716721,2830.9787509441376,0.20064487,1
24801438.0,10.0,209,4999.6284,-1.0,,1e-07,497.86,123671234000000.0,True,,[-0.042  0.88  -2.905 -2.132],0.4189424,-242.23756,3919.616,1.0,10450,1080.0125,-242.23756,4.171464e+21,8041696.0,4977.809467943248,50,0.11256043,401443520.0,50.0,-1.3194147e+17,1.0,10.0,-26842428.0,56200320.0,50.0,4977.8096,1.0,,1058.1935,3741614,2850.87961935997,151.17056,1
24493562.0,10.0,210,4999.6045,-1.0,,1e-07,490.02,17103792000.0,True,,[-0.005  0.978 -2.913 -2.065],0.4189424,-242.26637,,1.0,10500,4999.6045,-242.26637,5.7529733e+30,684.39166,4899.356366776682,50,0.06459266,14386.357,50.0,-4.8952163e+21,1.0,10.0,-26534532.0,2172.201,50.0,4899.3564,1.0,,4899.3564,3766115,2870.8830182552338,699.9081,1
19777466.0,10.0,211,4999.6387,-1.0,,1e-07,435.08,105705120000.0,True,,[-0.099  0.931 -2.924 -2.132],0.4189424,-249.05836,9.98097,1.0,10550,4989.6577,-249.05836,9.436673e+23,8773.044,4344.6642948668505,50,0.09365251,155662.33,50.0,-1.9826273e+18,1.0,10.0,-21818456.0,25666.568,50.0,4344.6646,1.0,,4334.683,3787869,2890.097547531128,949.3997,1
24993682.0,10.0,212,4999.623,-1.0,,1e-07,500.0,61112230000.0,True,,[-0.039  0.93  -2.906 -2.141],0.4189424,-245.85646,4999.0625,1.0,10600,0.5605469,-245.85646,123142960000000.0,2445.2969,4999.36812412712,50,0.010300514,68503.734,50.0,-22709312000000.0,1.0,10.0,-27034668.0,9890.945,50.0,4999.3677,1.0,,0.3056543,3812869,2909.3636622428894,0.14005913,1
24493700.0,10.0,213,4999.5605,-1.0,,1e-07,490.46,2056634500.0,True,,[-0.029  1.034 -2.902 -2.072],0.4189424,-242.467,219.79404,1.0,10650,4779.7666,-242.467,1899576600.0,82.30347,4903.669090218061,50,0.23943485,3745.6973,50.0,-91006730000.0,1.0,10.0,-26534632.0,523.79333,50.0,4903.6694,1.0,,4683.875,3837392,2928.2737095355988,669.12506,1
24134546.0,10.0,214,4999.591,-1.0,,1e-07,485.36,116638420000.0,True,,[ 0.032  1.035 -2.896 -2.063],0.4189424,-233.81213,,1.0,10700,4999.591,-233.81213,1.0075753e+17,4672.495,4852.495965586235,50,0.05471712,169176.23,50.0,-647948160000000.0,1.0,10.0,-26175504.0,23826.715,50.0,4852.496,1.0,,4852.496,3861660,2945.988176345825,766.70135,1
24493446.0,10.0,215,4999.624,-1.0,,1e-07,490.02,2953204200.0,True,,[ 0.045  0.93  -2.908 -2.128],0.4189424,-248.95892,,1.0,10750,4999.624,-248.95892,5932386000.0,118.17417,4899.344537046441,50,0.023151724,2768.824,50.0,-160150030000.0,1.0,10.0,-26534432.0,472.0644,50.0,4899.344,1.0,,4899.344,3886161,2964.884048938751,699.9064,1
24084330.0,10.0,216,4999.5103,-1.0,,1e-07,484.76,481692020000.0,True,,[ 0.163  0.951 -2.926 -2.099],0.4189424,-243.7238,219.81174,1.0,10800,4779.6987,-243.7238,3.0565676e+19,19283.908,4846.369780971731,50,0.047016766,871107.56,50.0,-1.1283527e+16,1.0,10.0,-26125222.0,121793.44,50.0,4846.3696,1.0,,4626.5586,3910399,2983.5020010471344,772.6784,1
24624232.0,10.0,217,4999.5737,-1.0,,1e-07,495.16,603888600000.0,True,,[ 0.137  0.855 -2.935 -2.174],0.4189424,-244.2734,2569.3943,1.0,10850,2430.1794,-244.2734,7.200236e+16,24163.92,4950.607562699028,50,0.021094043,1049570.5,50.0,-548242040000000.0,1.0,10.0,-26665176.0,146886.28,50.0,4950.6074,1.0,,2381.2131,3935157,3003.9905755519867,340.1734,1
24440956.0,10.0,218,4999.5195,-1.0,,1e-07,490.04,45096760000.0,True,,[ 0.158  0.741 -2.935 -2.22 ],0.4189424,-253.21565,269.76068,1.0,10900,4729.759,-253.21565,1.4039427e+16,1804.6686,4899.197615693053,50,0.0131894415,38755.695,50.0,-241861400000000.0,1.0,10.0,-26481856.0,6177.8687,50.0,4899.1973,1.0,,4629.437,3959659,3019.7871403694153,662.4346,1
24454188.0,10.0,219,4999.6113,-1.0,,1e-07,493.52,2430174500.0,True,,[ 0.231  0.804 -2.922 -2.141],0.4189424,-244.53658,2899.15,1.0,10950,2100.4614,-244.53658,13730116000.0,118.34615,4933.894434171843,50,0.062548056,1930.7104,50.0,-241576640000.0,1.0,10.0,-26495162.0,372.42236,50.0,4933.8945,1.0,,2034.7445,3984335,3039.839025259018,332.97534,1
23499230.0,10.0,220,4999.5684,-1.0,,1e-07,471.58,238446790000.0,True,,[ 0.147  0.894 -2.941 -2.155],0.4189424,-242.02832,19.963102,1.0,11000,4979.6055,-242.02832,8.726727e+20,9543.472,4714.486297757351,50,0.3451902,440513.78,50.0,-6.0290213e+16,1.0,10.0,-25540166.0,61637.984,50.0,4714.4863,1.0,,4694.5234,4007914,3058.9321794509888,1128.2062,1
24890132.0,10.0,221,4999.6694,-1.0,,1e-07,498.92,20152017000.0,True,,[-0.025  0.748 -2.979 -2.054],0.4189424,-256.85196,4449.347,1.0,11050,550.32227,-256.85196,1.3618158e+25,807.3476,4988.407090525318,50,0.29185262,20204.605,50.0,-7.531754e+18,1.0,10.0,-26931154.0,3322.7437,50.0,4988.407,1.0,,539.05994,4032860,3080.6218349933624,77.008675,1
20459690.0,10.0,222,4999.6187,-1.0,,1e-07,443.56,107941765000.0,True,,[-0.079  0.769 -2.98  -2.032],0.4189424,-245.72208,,1.0,11100,4999.6187,-245.72208,4.5757466e+23,9089.488,4430.680668551802,50,0.03452019,300973.22,50.0,-1.3805722e+18,1.0,10.0,-22500666.0,42906.64,50.0,4430.6807,1.0,,4430.6807,4055038,3097.801902294159,910.3606,1
24984436.0,10.0,223,4999.591,-1.0,,1e-07,499.92,1563675300.0,True,,[-0.022  0.791 -2.979 -2.02 ],0.4189424,-243.60736,4949.4673,1.0,11150,50.123535,-243.60736,1.0832823e+28,62.563354,4998.438503006449,50,0.113356724,2481.655,50.0,-2.1241937e+20,1.0,10.0,-27025396.0,346.9894,50.0,4998.439,1.0,,48.971222,4080034,3117.8912165164948,6.996722,1
19762336.0,10.0,224,4999.6514,-1.0,,1e-07,438.68,134704390000.0,True,,[-0.081  0.781 -2.991 -2.032],0.4189424,-247.209,2549.6746,1.0,11200,2449.9768,-247.209,2.8671797e+24,9076.748,4381.10596614038,50,0.027285226,92783.01,50.0,-3.455901e+18,1.0,10.0,-21803338.0,20157.166,50.0,4381.106,1.0,,1831.4315,4101968,3134.0212647914886,753.8227,1
24495764.0,10.0,225,4999.61,-1.0,,1e-07,490.58,31322626000.0,True,,[-0.019  0.78  -2.99  -2.03 ],0.4189424,-239.18896,279.84607,1.0,11250,4719.7637,-239.18896,129985490000.0,1253.2501,4905.01685565469,50,0.21991903,54479.438,50.0,-767146700000.0,1.0,10.0,-26536736.0,7640.6875,50.0,4905.017,1.0,,4625.171,4126497,3153.719936132431,660.73865,1
24993296.0,10.0,226,4999.6265,-1.0,,1e-07,500.0,30875324000.0,True,,[ 0.033  0.799 -2.987 -2.001],0.4189424,-251.30186,4998.9795,1.0,11300,0.64697266,-251.30186,77346440000000.0,1235.4235,4999.329849173629,50,0.1739172,48272.0,50.0,-17980264000000.0,1.0,10.0,-27034284.0,6747.4233,50.0,4999.33,1.0,,0.35033202,4151497,3173.6158900260925,0.14895126,1
24733542.0,10.0,227,4999.6514,-1.0,,1e-07,497.2,1445709400.0,True,,[-0.033  0.868 -2.992 -1.921],0.4189424,-248.08603,3999.61,1.0,11350,1000.04126,-248.08603,2.021566e+19,57.84478,4970.998817036567,50,0.060497984,2362.526,50.0,-9176515000000000.0,1.0,10.0,-26774550.0,330.36462,50.0,4970.9985,1.0,,971.3887,4176357,3192.4161825180054,150.70769,1
21941374.0,10.0,228,4999.6064,-1.0,,1e-07,461.32,131107850000.0,True,,[-0.089  0.874 -3.002 -1.895],0.4189424,-233.62326,9.982993,1.0,11400,4989.6235,-233.62326,1.855333e+26,9037.674,4608.845959524381,50,0.071392894,143123.05,50.0,-2.7799496e+19,1.0,10.0,-23982342.0,24925.936,50.0,4608.8457,1.0,,4598.8633,4199423,3208.3468475341797,836.6085,1
24975418.0,10.0,229,4999.534,-1.0,,1e-07,499.84,816645250.0,True,,[-0.028  0.888 -3.003 -1.902],0.4189424,-233.1017,4909.3594,1.0,11450,90.174805,-233.1017,19499910000.0,32.674725,4997.525386301314,50,0.15929855,450.1535,50.0,-285806720000.0,1.0,10.0,-27016332.0,70.613976,50.0,4997.5254,1.0,,88.166046,4224415,3226.4150812625885,12.595986,1
23850358.0,10.0,230,4999.6055,-1.0,,1e-07,483.14,7880203300.0,True,,[-0.066  1.007 -2.93  -2.105],0.4189424,-240.12367,9.981053,1.0,11500,4989.6245,-240.12367,3.535545e+24,315.32556,4829.586263191511,50,0.006844263,13617.82,50.0,-3.8375498e+18,1.0,10.0,-25891328.0,1903.514,50.0,4829.5864,1.0,,4819.6055,4248572,3245.6935200691223,724.8832,1
18936556.0,10.0,231,4999.591,-1.0,,1e-07,425.18,11358657000.0,True,,[-0.128  1.014 -2.931 -2.107],0.4189424,-232.32686,,1.0,11550,4999.591,-232.32686,2.4732437e+18,872.1612,4244.863530226207,50,0.117685445,12184.232,50.0,-3209654300000000.0,1.0,10.0,-20977506.0,2054.355,50.0,4244.864,1.0,,4244.864,4269831,3264.455415725708,957.96185,1
23596114.0,10.0,232,4999.5923,-1.0,,1e-07,480.4,33269780000.0,True,,[-0.07   1.002 -2.928 -2.126],0.4189424,-234.42287,9.980567,1.0,11600,4989.612,-234.42287,9027900000000000.0,1357.8718,4801.431945624075,50,0.047802377,18186.059,50.0,-193950720000000.0,1.0,10.0,-25637072.0,3061.237,50.0,4801.4316,1.0,,4791.451,4293851,3284.339168071747,736.45447,1
20648032.0,10.0,233,4999.633,-1.0,,1e-07,450.36,170032070000.0,True,,[-0.09   0.907 -2.945 -2.203],0.4189424,-241.50018,2349.7002,1.0,11650,2649.9326,-241.50018,1.0192176e+23,11389.965,4498.114478833971,50,0.07742771,152674.83,50.0,-6.515746e+17,1.0,10.0,-22689020.0,31058.271,50.0,4498.1147,1.0,,2148.4143,4316369,3302.481481552124,644.2031,1
23199900.0,10.0,234,4999.606,-1.0,,1e-07,466.92,16323499000.0,True,,[-0.029  0.897 -2.949 -2.214],0.4189424,-239.04335,,1.0,11700,4999.606,-239.04335,1.9524172e+22,653.1721,4667.65689711449,50,0.09680244,32182.59,50.0,-2.8517555e+17,1.0,10.0,-25240868.0,4504.2534,50.0,4667.6567,1.0,,4667.6567,4339715,3321.3805975914,1188.646,1
20209892.0,10.0,235,4999.61,-1.0,,1e-07,439.86,565046000000.0,True,,[-0.09   0.898 -2.95  -2.2  ],0.4189424,-229.02966,,1.0,11750,4999.61,-229.02966,2.9289433e+27,46481.055,4393.4733252546,50,0.07510965,428801.78,50.0,-1.1045416e+20,1.0,10.0,-22250860.0,112217.17,50.0,4393.473,1.0,,4393.473,4361708,3339.418037176132,952.51544,1
24494104.0,10.0,236,4999.5986,-1.0,,1e-07,490.04,12224454000000.0,True,,[-0.028  0.895 -2.948 -2.203],0.4189424,-243.44424,9.981212,1.0,11800,4989.617,-243.44424,5.2055954e+21,489072.75,4899.609786327066,50,0.16833499,23996252.0,50.0,-1.4726378e+17,1.0,10.0,-26535068.0,3358518.0,50.0,4899.61,1.0,,4889.628,4386210,3357.024244785309,698.5184,1
24993152.0,10.0,237,4999.6655,-1.0,,1e-07,500.0,86965480.0,True,,[ 0.014  0.984 -2.952 -2.125],0.4189424,-240.54459,4998.677,1.0,11850,0.98876953,-240.54459,191351300.0,3.4796984,4999.3151769787855,50,0.18228589,26.701748,50.0,-28319640000.0,1.0,10.0,-27034172.0,4.552073,50.0,4999.315,1.0,,0.6383984,4411210,3374.8467609882355,0.21384326,1
24993526.0,10.0,238,4999.6724,-1.0,,1e-07,500.0,21719132000000.0,True,,[-0.033  1.007 -2.948 -2.091],0.4189424,-230.06139,4999.057,1.0,11900,0.6152344,-230.06139,9.727144e+23,869020.8,4999.352636748814,50,0.24224983,43450270.0,50.0,-2.0129585e+18,1.0,10.0,-27034552.0,6083036.0,50.0,4999.3525,1.0,,0.2955371,4436210,3392.5255250930786,0.12061269,1
24492866.0,10.0,239,4999.5356,-1.0,,1e-07,490.02,1214420500.0,True,,[ 0.023  1.02  -2.952 -2.07 ],0.4189424,-256.6716,,1.0,11950,4999.5356,-256.6716,9090072000000000.0,48.612827,4899.286653324208,50,0.06932319,470.36237,50.0,-194580830000000.0,1.0,10.0,-26533780.0,85.97418,50.0,4899.287,1.0,,4899.287,4460711,3411.758701324463,699.89813,1
22368764.0,10.0,240,4999.6465,-1.0,,1e-07,470.98,2194076100000.0,True,,[-0.089  0.993 -2.955 -2.116],0.4189424,-242.03206,3119.5708,1.0,12000,1880.0757,-242.03206,4.2381844e+31,124290.94,4705.427141519923,50,0.014686071,1972258.6,50.0,-1.3286875e+22,1.0,10.0,-24409766.0,369006.75,50.0,4705.4272,1.0,,1585.8564,4484260,3429.849950313568,477.20078,1
24993944.0,10.0,241,4999.6436,-1.0,,1e-07,500.0,1034359200000.0,True,,[-0.027  1.    -2.96  -2.12 ],0.4189424,-236.966,4998.966,1.0,12050,0.6777344,-236.966,8.856398e+22,41384.58,4999.394349621907,50,0.24621497,1568204.4,50.0,-6.073818e+17,1.0,10.0,-27034946.0,224355.47,50.0,4999.3945,1.0,,0.42850587,4509260,3450.1637217998505,0.14451689,1
24221946.0,10.0,242,4999.546,-1.0,,1e-07,488.98,7176636400.0,True,,[ 0.062  1.003 -2.987 -2.038],0.4189424,-255.87898,1379.5289,1.0,12100,3620.017,-255.87898,509600600000.0,287.18027,4888.679230737641,50,0.08659591,6457.1885,50.0,-1464079100000.0,1.0,10.0,-26262868.0,948.83374,50.0,4888.679,1.0,,3509.1504,4533709,3466.23074054718,568.1215,1
23493302.0,10.0,243,4999.5923,-1.0,,1e-07,470.1,9351417000000000.0,True,,[ 0.133  0.921 -2.985 -2.101],0.4189424,-244.66331,,1.0,12150,4999.5923,-244.66331,3.2924e+35,374190400.0,4699.729025013632,50,0.20650657,18641406000.0,50.0,-1.17106186e+24,1.0,10.0,-25534260.0,2609605400.0,50.0,4699.7295,1.0,,4699.7295,4557214,3484.1333208084106,1185.6849,1
24113392.0,10.0,244,4999.5547,-1.0,,1e-07,485.28,78759070000.0,True,,[ 0.014  1.137 -3.028 -2.103],0.4189424,-238.78305,169.8184,1.0,12200,4829.7363,-238.78305,166167700000.0,3151.0938,4851.668152831109,50,0.12237349,154767.08,50.0,-910695860000.0,1.0,10.0,-26154320.0,21661.613,50.0,4851.668,1.0,,4681.8496,4581478,3503.7415578365326,758.09546,1
23920254.0,10.0,245,4999.6484,-1.0,,1e-07,480.08,196808260000.0,True,,[ 0.137  1.151 -3.014 -2.092],0.4189424,-243.234,179.84901,1.0,12250,4819.7993,-243.234,2.9204445e+32,7984.2026,4799.375608602623,50,0.12369891,223725.75,50.0,-3.4878497e+22,1.0,10.0,-25961258.0,33270.062,50.0,4799.3755,1.0,,4619.527,4605482,3523.729544878006,941.40796,1
24280760.0,10.0,246,4999.5654,-1.0,,1e-07,487.86,12041027000.0,True,,[-0.087  1.253 -3.05  -2.066],0.4189424,-243.10506,,1.0,12300,4999.5654,-243.10506,1.7929679e+16,481.8545,4877.0919696871315,50,0.21987876,23015.307,50.0,-273290330000000.0,1.0,10.0,-26321698.0,3219.9092,50.0,4877.092,1.0,,4877.092,4629875,3542.09791636467,703.3734,1
22595590.0,10.0,247,4999.535,-1.0,,1e-07,473.52,34587316000.0,True,,[-0.14   1.274 -3.048 -2.042],0.4189424,-255.59535,3219.5867,1.0,12350,1779.9485,-255.59535,135164920000000.0,1399.6108,4730.5169508214285,50,0.13542618,55109.85,50.0,-23761740000000.0,1.0,10.0,-24636502.0,7710.6597,50.0,4730.517,1.0,,1510.9303,4653551,3560.9117493629456,466.69107,1
23576354.0,10.0,248,4999.4497,-1.0,,1e-07,484.92,55205237000.0,True,,[-0.152  1.392 -3.05  -2.005],0.4189424,-243.76538,3659.3362,1.0,12400,1340.1135,-243.76538,4874622500000000.0,2988.9138,4845.527051733337,50,0.027713213,38462.312,50.0,-142540230000000.0,1.0,10.0,-25617198.0,8243.591,50.0,4845.5273,1.0,,1186.1909,4677797,3579.9037573337555,311.80347,1
23405198.0,10.0,249,4999.3574,-1.0,,1e-07,479.16,77427600000.0,True,,[-0.1    1.409 -3.042 -1.975],0.4189424,-242.8596,1489.7097,1.0,12450,3509.6477,-242.8596,1.8821316e+22,3135.8564,4789.674429622222,50,0.72401947,59841.26,50.0,-2.7996765e+17,1.0,10.0,-25445966.0,11314.175,50.0,4789.6743,1.0,,3299.9646,4701755,3598.3871846199036,681.3354,1
21336948.0,10.0,250,4999.4907,-1.0,,1e-07,453.56,229142450000.0,True,,[-0.15   1.302 -3.07  -2.006],0.4189424,-247.71695,9.983232,1.0,12500,4989.5073,-247.71695,2611370400000000.0,19016.63,4530.107042791544,50,0.047195025,754064.8,50.0,-104518550000000.0,1.0,10.0,-23377822.0,106912.055,50.0,4530.107,1.0,,4520.1235,4724433,3615.0964221954346,902.817,1
23730396.0,10.0,251,4999.538,-1.0,,1e-07,478.82,358855900.0,True,,[-0.1    1.327 -3.072 -1.978],0.4189424,-237.02245,169.89685,1.0,12550,4829.641,-237.02245,265549700.0,15.046013,4786.586603131631,50,0.054299593,93.488815,50.0,-33616160000.0,1.0,10.0,-25771312.0,24.08215,50.0,4786.5864,1.0,,4616.6895,4748374,3634.834094285965,904.97784,1
23081792.0,10.0,252,4999.4893,-1.0,,1e-07,474.5,287733100000.0,True,,[-0.129  1.28  -3.076 -2.007],0.4189424,-241.05319,9.982582,1.0,12600,4989.507,-241.05319,4.0278055e+18,11565.31,4741.90103747044,50,0.35849217,416510.4,50.0,-4096098200000000.0,1.0,10.0,-25122668.0,58989.54,50.0,4741.9014,1.0,,4731.919,4772099,3653.251818418503,772.1177,1
23046922.0,10.0,253,4999.5674,-1.0,,1e-07,474.78,54672880000.0,True,,[-0.135  1.191 -3.084 -2.094],0.4189424,-240.3278,9.98036,1.0,12650,4989.587,-240.3278,1.2832287e+20,2682.7131,4743.394502410994,50,0.044754315,46286.926,50.0,-2.3119171e+16,1.0,10.0,-25087860.0,7470.8555,50.0,4743.3945,1.0,,4733.414,4795838,3671.167355298996,739.68225,1
24993200.0,10.0,254,4999.5635,-1.0,,1e-07,500.0,553928750000.0,True,,[-0.075  1.204 -3.082 -2.083],0.4189424,-244.24023,4998.794,1.0,12700,0.76953125,-244.24023,1.0872663e+20,22163.625,4999.320030352665,50,0.30533665,627550.1,50.0,-2.1281284e+16,1.0,10.0,-27034138.0,102430.81,50.0,4999.32,1.0,,0.5261035,4820838,3690.0300385951996,0.15056115,1
22781048.0,10.0,255,4999.6597,-1.0,,1e-07,471.4,23540519000.0,True,,[-0.109  1.118 -3.082 -2.167],0.4189424,-241.01898,,1.0,12750,4999.6597,-241.01898,8.63241e+20,1027.7354,4710.683842095733,50,0.2549782,19298.203,50.0,-5.9965496e+16,1.0,10.0,-24822060.0,3162.2224,50.0,4710.6836,1.0,,4710.6836,4844408,3706.9235656261444,768.44415,1
15470605.0,10.0,256,4999.6064,-1.0,,1e-07,385.26,26777980000.0,True,,[-0.171  1.123 -3.092 -2.164],0.4189424,-269.32895,2209.7754,1.0,12800,2789.831,-269.32895,6.6240065e+16,2469.0996,3844.3556957828273,50,0.032613315,57464.543,50.0,-525301380000000.0,1.0,10.0,-17511564.0,8468.559,50.0,3844.3557,1.0,,1634.5803,4863671,3720.4746313095093,831.5859,1
23359168.0,10.0,257,4999.63,-1.0,,1e-07,481.4,2531563100000.0,True,,[-0.109  1.117 -3.088 -2.17 ],0.4189424,-266.01883,2959.5632,1.0,12850,2040.0667,-266.01883,1.4404001e+27,124883.11,4811.032764362475,50,0.2657024,1604316.0,50.0,-7.745896e+19,1.0,10.0,-25400158.0,319093.25,50.0,4811.0327,1.0,,1851.4694,4887741,3739.121946334839,461.66266,1
24993506.0,10.0,258,4999.5493,-1.0,,1e-07,500.0,11517688000000.0,True,,[-0.061  1.206 -3.089 -2.096],0.4189424,-230.6592,4999.04,1.0,12900,0.50927734,-230.6592,4.8589286e+32,460832.9,4999.350555238794,50,0.056125928,12574330.0,50.0,-4.498693e+22,1.0,10.0,-27034432.0,2189560.8,50.0,4999.35,1.0,,0.31052735,4912741,3758.941122531891,0.12338866,1
19621362.0,10.0,259,4999.583,-1.0,,1e-07,435.24,24453855000.0,True,,[-0.151  1.254 -3.112 -2.026],0.4189424,-249.1919,,1.0,12950,4999.583,-249.1919,2.6714108e+16,1062.249,4345.994395098974,50,0.53073955,28643.887,50.0,-333598500000000.0,1.0,10.0,-21662308.0,4085.0676,50.0,4345.994,1.0,,4345.994,4934503,3775.8443233966827,856.559,1
22440060.0,10.0,260,4999.418,-1.0,,1e-07,471.32,25227295000.0,True,,[-0.17   1.336 -3.111 -1.934],0.4189424,-248.84361,3179.5005,1.0,13000,1819.9175,-248.84361,1120360000000.0,1681.5391,4708.983674370212,50,0.08176997,41619.414,50.0,-2185318200000.0,1.0,10.0,-24480876.0,6185.742,50.0,4708.984,1.0,,1529.4832,4958069,3794.856563091278,515.2987,1
23264776.0,10.0,261,4999.5454,-1.0,,1e-07,475.8,1889836300.0,True,,[-0.119  1.364 -3.096 -1.953],0.4189424,-238.80763,169.89334,1.0,13050,4829.652,-238.80763,128845440.0,76.4717,4755.416472841773,50,0.049910292,3310.109,50.0,-25055777000.0,1.0,10.0,-25305696.0,462.25507,50.0,4755.4165,1.0,,4585.523,4981859,3810.5692179203033,806.7148,1
21781430.0,10.0,262,4999.5527,-1.0,,1e-07,460.48,183516430000.0,True,,[-0.145  1.321 -3.099 -1.989],0.4189424,-229.38295,399.77753,1.0,13100,4599.7754,-229.38295,7.550036e+17,7401.5786,4600.10617130137,50,0.0022053882,291215.16,50.0,-1773520000000000.0,1.0,10.0,-23822354.0,40724.434,50.0,4600.1064,1.0,,4200.3286,5004883,3829.028774023056,787.68823,1
20878516.0,10.0,263,4999.548,-1.0,,1e-07,449.94,21867835000.0,True,,[-0.148  1.234 -3.111 -2.078],0.4189424,-229.27565,169.84886,1.0,13150,4829.699,-229.27565,1.6221634e+17,1105.0735,4494.032372449841,50,0.06411934,40040.883,50.0,-822005400000000.0,1.0,10.0,-22919436.0,5647.8267,50.0,4494.032,1.0,,4324.1836,5027380,3846.7113280296326,825.9469,1
14608048.0,10.0,264,4999.5605,-1.0,,1e-07,372.48,7135177700.0,True,,[-0.208  1.244 -3.111 -2.093],0.4189424,-250.65135,,1.0,13200,4999.5605,-250.65135,474459400000.0,531.7039,3714.935425714514,50,0.08105939,9160.166,50.0,-1412915900000.0,1.0,10.0,-16648970.0,1599.2374,50.0,3714.9353,1.0,,3714.9353,5046004,3860.5036985874176,898.5004,1
11939626.0,10.0,265,4999.55,-1.0,,1e-07,334.16,5754322400.0,True,,[-0.267  1.262 -3.115 -2.081],0.4189424,-227.08136,1789.8723,1.0,13250,3209.6775,-227.08136,1648675900000.0,1109.552,3332.213156686221,50,0.2079421,20496.492,50.0,-2626252200000.0,1.0,10.0,-13980536.0,3894.3105,50.0,3332.2134,1.0,,1542.341,5062712,3874.2425372600555,914.32,1
15632151.0,10.0,266,4999.443,-1.0,,1e-07,385.7,11247695000000.0,True,,[-0.206  1.275 -3.118 -2.076],0.4189424,-239.53165,29.95427,1.0,13300,4969.489,-239.53165,6.619546e+23,784161.7,3847.6610094755742,50,0.28327927,36909544.0,50.0,-1.6604074e+18,1.0,10.0,-17672978.0,5164880.0,50.0,3847.661,1.0,,3817.7068,5081997,3888.983035802841,909.7559,1
11640866.0,10.0,267,4999.477,-1.0,,1e-07,330.86,1597139800.0,True,,[-0.281  1.355 -3.1   -2.019],0.4189424,-224.38194,1779.7705,1.0,13350,3219.7065,-224.38194,375255360.0,111.12967,3298.918529260713,50,0.5934938,3148.0388,50.0,-41130795000.0,1.0,10.0,-13681715.0,440.61325,50.0,3298.9185,1.0,,1519.1481,5098540,3901.663586139679,870.6333,1
16499108.0,10.0,268,4999.5596,-1.0,,1e-07,395.32,4610055700.0,True,,[-0.226  1.34  -3.098 -2.044],0.4189424,-235.40547,,1.0,13400,4999.5596,-235.40547,158095460000000.0,344.31012,3944.8202389763337,50,0.19120896,4238.2183,50.0,-25665844000000.0,1.0,10.0,-18540032.0,743.36475,50.0,3944.82,1.0,,3944.82,5118306,3917.609347343445,968.24695,1
