MeanEntropy,InitialReturnMean,Penalization,EpRewMean,WReturnMean,ESSRenyiArithmetic,StdIW,InitialReturnMax,EmpiricalD2Harmonic,Iteration,OptimizationReturnMin,EmpiricalD2Arithmetic,InitialReturnStd,TimestepsSoFar,ReturnMeanIW,TimeElapsed,DivergenceHarmonic,EpThisIter,EpisodesSoFar,ReturnStepMaxmin,OptimizationReturnMax,ReturnStepMax,OptimizationReturnMean,VarianceInitializer,Epsilon,MinTargetPdf,Bound,MinBehavPdf,MeanIW,Inner Iteration,LearnableVariance,StdWReturnMean,Weights,InitialBound,MaxIW,InitialReturnMin,EpLenMean,MinIW,ESSRenyiHarmonic,MeanD2-0
0.4189424,4968.955,True,4968.954835216278,24735786.0,50.0,157.17883,4999.6016,1.0,152,,1.0,212.77856,2344403,952630460.0,5159.283557653427,5.419425e+26,50,7600,10.0,1520.0962,10.0,1489.4493,-1.0,1.0,-247.79489,-4.7511833e+19,-247.79489,38.116932,1,,,[ 0.009  0.555 -2.708 -2.296],-26776750.0,1129.2709,3479.5054,496.98,0.018289944,50.0,1.0
0.4189424,4155.91,True,4155.910421911126,18672996.0,50.0,24645.225,4999.592,1.0,153,,1.0,1183.8091,2365212,125815595000.0,5196.647294521332,5.4929637e+26,50,7650,10.0,4989.6123,10.0,4145.931,-1.0,1.0,-241.29257,-4.783291e+19,-241.29257,9718.198,1,,,[-0.053  0.564 -2.708 -2.3  ],-20713946.0,141330.47,9.979385,416.18,0.031194959,50.0,1.0
0.4189424,4999.3896,True,4999.389653046469,24993896.0,50.0,65.52729,4999.6206,1.0,154,,1.0,0.15257649,2390212,528822800.0,5232.92057967186,16215435000.0,50,7700,10.0,0.64501953,10.0,0.41407228,-1.0,1.0,-236.2771,-260420730000.0,-236.2771,21.160107,1,,,[ 0.007  0.578 -2.707 -2.289],-27034876.0,409.5068,4998.9756,500.0,0.047527455,50.0,1.0
0.4189424,4727.6157,True,4727.616134631655,23130400.0,50.0,580004.7,4999.5977,1.0,155,,1.0,883.20197,2413860,1236704200000.0,5272.042829751968,6.096631e+27,50,7750,10.0,4999.5977,10.0,4727.6157,-1.0,1.0,-246.58238,-1.5935637e+20,-246.58238,113273.34,1,,,[-0.028  0.62  -2.71  -2.258],-25171358.0,4106527.8,,472.96,0.03003654,50.0,1.0
0.4189424,4999.2974,True,4999.297445042952,24992974.0,50.0,4.79939,4999.6113,1.0,156,,1.0,0.21775123,2438860,109098010.0,5304.453741073608,217840840000.0,50,7800,10.0,0.84375,10.0,0.52984375,-1.0,1.0,-246.46346,-952678300000.0,-246.46346,4.365382,1,,,[ 0.023  0.646 -2.71  -2.233],-27033946.0,23.373697,4998.7676,500.0,0.02771998,50.0,1.0
0.4189424,4848.5854,True,4848.585631647433,23679936.0,50.0,72700.58,4999.662,1.0,157,,1.0,413.704,2463113,282578800000.0,5334.151369810104,816657400000000.0,50,7850,10.0,1990.0088,10.0,1838.9324,-1.0,1.0,-233.39072,-58607698000000.0,-233.39072,11490.216,1,,,[-0.029  0.652 -2.7   -2.266],-25720950.0,520050.97,3009.6533,485.06,0.010503032,50.0,1.0
0.4189424,4999.3125,True,4999.312793918389,24993130.0,50.0,235666.95,4999.623,1.0,158,,1.0,0.20585346,2488113,856206200000.0,5366.659670829773,1.6535055e+22,50,7900,10.0,0.9121094,10.0,0.6018848,-1.0,1.0,-241.58406,-2.6244186e+17,-241.58406,34265.74,1,,,[ 0.005  0.639 -2.689 -2.385],-27034110.0,1683824.6,4998.711,500.0,0.14920937,50.0,1.0
0.4189424,4899.1875,True,4899.187390778759,24491874.0,50.0,15165.212,4999.664,1.0,159,,1.0,699.884,2512614,93611270000.0,5400.103422403336,2.3042422e+23,50,7950,10.0,4999.664,10.0,4899.1875,-1.0,1.0,-244.72746,-9.797158e+17,-244.72746,3745.6628,1,,,[ 0.062  0.663 -2.688 -2.376],-26532888.0,103412.2,,490.02,0.03039988,50.0,1.0
0.4189424,4647.815,True,4647.814941967469,22861688.0,50.0,65842.05,4999.485,1.0,160,,1.0,1122.276,2535863,533729770000.0,5433.402948379517,6.083817e+29,50,8000,10.0,4979.5225,10.0,4627.8525,-1.0,1.0,-251.12282,-1.5918164e+21,-251.12282,21448.436,1,,,[ 0.134  0.576 -2.675 -2.427],-24902554.0,398846.44,19.962181,464.98,0.23347473,50.0,1.0
0.4189424,4999.2354,True,4999.23525361131,24992352.0,50.0,122344.73,4999.671,1.0,161,,1.0,0.23010023,2560863,523699680000.0,5467.241993427277,3.2611762e+17,50,8050,10.0,1.0371094,10.0,0.6014746,-1.0,1.0,-259.5777,-1166056100000000.0,-259.5777,20956.596,1,,,[ 0.065  0.42  -2.68  -2.244],-27033372.0,873130.3,4998.634,500.0,0.30358985,50.0,1.0
0.4189424,4999.3945,True,4999.394410897945,24993944.0,50.0,30266.066,4999.6475,1.0,162,,1.0,0.14827882,2585863,115433760000.0,5501.993925571442,3.0769314e+17,50,8100,10.0,0.7182617,10.0,0.46527344,-1.0,1.0,-245.96536,-1132234200000000.0,-245.96536,4619.2817,1,,,[ 0.018  0.512 -2.746 -2.221],-27034946.0,216399.52,4998.929,500.0,0.37077606,50.0,1.0
0.4189424,4999.361,True,4999.360957118914,24993608.0,50.0,20513374.0,4999.6064,1.0,163,,1.0,0.15256232,2610863,75211780000000.0,5540.060234069824,3.864808e+24,50,8150,10.0,0.72558594,10.0,0.48013672,-1.0,1.0,-235.05637,-4.0123436e+18,-235.05637,3009058.5,1,,,[ 0.013  0.604 -2.751 -2.137],-27034578.0,146569310.0,4998.881,500.0,0.08342092,50.0,1.0
0.4189424,4858.3965,True,4858.3962552101175,24167272.0,50.0,245541.97,4999.5557,1.0,164,,1.0,750.50635,2635161,912839700000.0,5571.035690069199,2.739342e+16,50,8200,10.0,4999.5557,10.0,4858.3965,-1.0,1.0,-243.61844,-338697830000000.0,-243.61844,36527.934,1,,,[ 0.103  0.568 -2.739 -2.06 ],-26208200.0,1754484.2,,485.96,0.0733205,50.0,1.0
0.4189424,4355.0913,True,4355.091468924937,20829554.0,50.0,143514450.0,4999.499,1.0,165,,1.0,1364.8192,2656952,522000900000000.0,5604.490172147751,1.3134296e+30,50,8250,10.0,4769.68,10.0,4125.2725,-1.0,1.0,-240.04497,-2.3388956e+21,-240.04497,20969898.0,1,,,[ 0.212  0.626 -2.728 -2.047],-22870430.0,1025434900.0,229.81891,435.82,0.0015133822,50.0,1.0
0.4189424,4999.358,True,4999.357863543783,24993578.0,50.0,105.21504,4999.6436,1.0,166,,1.0,0.14789696,2681952,1248220400.0,5646.60254406929,28256940000.0,50,8300,10.0,0.6064453,10.0,0.32070312,-1.0,1.0,-241.07799,-344327950000.0,-241.07799,49.94235,1,,,[ 0.059  0.603 -2.89  -2.157],-27034576.0,519.2474,4999.037,500.0,0.03434995,50.0,1.0
0.4189424,4899.592,True,4899.591959219951,24493926.0,50.0,66.87138,4999.6387,1.0,167,,1.0,698.51605,2706454,525018780.0,5689.664109945297,49457480000.0,50,8350,10.0,4989.659,10.0,4889.613,-1.0,1.0,-254.65665,-454411800000.0,-254.65665,21.025171,1,,,[ 0.006  0.714 -2.897 -2.182],-26534922.0,341.7801,9.979505,490.04,0.27356005,50.0,1.0
0.4189424,4999.397,True,4999.39736491381,24993972.0,50.0,2572.2585,4999.6104,1.0,168,,1.0,0.12801537,2731454,16490460000.0,5730.696235179901,33833343000000.0,50,8400,10.0,0.57177734,10.0,0.3587207,-1.0,1.0,-236.08138,-11887815000000.0,-236.08138,659.8322,1,,,[ 0.064  0.7   -2.895 -2.2  ],-27034944.0,17804.4,4999.0386,500.0,0.085754365,50.0,1.0
0.4189424,4899.812,True,4899.812112941691,24494136.0,50.0,17349.52,4999.634,1.0,169,,1.0,697.12134,2755957,74850570000.0,5770.8598737716675,1032063860000000.0,50,8450,10.0,4979.671,10.0,4879.849,-1.0,1.0,-245.06633,-65641660000000.0,-245.06633,2994.751,1,,,[ 0.03   0.803 -2.913 -2.141],-26535128.0,123824.875,19.962875,490.06,0.10096935,50.0,1.0
0.4189424,4870.47,True,4870.470391712993,24245080.0,50.0,2315.887,4999.6353,1.0,170,,1.0,723.6006,2780315,11665588000.0,5808.841855764389,1937095500000.0,50,8500,10.0,4999.6353,10.0,4870.47,-1.0,1.0,-243.9239,-2852242300000.0,-243.9239,466.91193,1,,,[-0.016  0.715 -2.92  -2.216],-26286072.0,16596.54,,487.16,0.011549061,50.0,1.0
0.4189424,4665.281,True,4665.280907555923,22570842.0,50.0,528.4639,4999.643,1.0,171,,1.0,897.7725,2803654,2100350600.0,5855.041832447052,267853360.0,50,8550,10.0,4989.662,10.0,4655.3,-1.0,1.0,-242.23715,-35502998000.0,-242.23715,133.7935,1,,,[-0.027  0.6   -2.942 -2.258],-24611838.0,3586.4062,9.980772,466.78,0.08625304,50.0,1.0
0.4189424,4995.826,True,4995.825832543368,24958912.0,50.0,166.8451,4999.619,1.0,172,,1.0,25.21014,2828637,1276456200.0,5903.498873710632,5.245398e+25,50,8600,10.0,180.2622,10.0,176.46896,-1.0,1.0,-242.41428,-1.4781464e+19,-242.41428,51.06995,1,,,[-2.468e-03  6.421e-01 -2.939e+00 -2.220e+00],-26999892.0,879.477,4819.357,499.66,0.053739093,50.0,1.0
0.4189424,3861.606,True,3861.605914027494,16913070.0,50.0,29795.713,4999.6436,1.0,173,,1.0,1414.5914,2847975,83973470000.0,5938.976062297821,1.27056885e+29,50,8650,10.0,4999.6436,10.0,3861.606,-1.0,1.0,-247.37755,-7.274976e+20,-247.37755,12035.215,1,,,[-0.064  0.644 -2.939 -2.23 ],-18954058.0,132252.1,,386.76,0.02772421,50.0,1.0
0.4189424,4899.8535,True,4899.853560216155,24494552.0,50.0,30.957245,4999.6133,1.0,174,,1.0,697.12756,2872478,292776830.0,5978.161406755447,1.8917056e+19,50,8700,10.0,4979.6523,10.0,4879.8926,-1.0,1.0,-237.12924,-8876749300000000.0,-237.12924,11.732881,1,,,[-1.743e-03  6.467e-01 -2.939e+00 -2.230e+00],-26535526.0,211.33713,19.961027,490.06,0.04737396,50.0,1.0
0.4189424,4618.907,True,4618.9073819970035,21870322.0,50.0,277826.25,4999.693,1.0,175,,1.0,732.1316,2895590,828857900000.0,6013.543598890305,5.603021e+25,50,8750,10.0,2710.0283,10.0,2329.243,-1.0,1.0,-238.25523,-1.5277494e+19,-238.25523,65581.086,1,,,[-0.049  0.67  -2.941 -2.196],-23911358.0,1919294.5,2289.6646,462.24,0.098269865,50.0,1.0
0.4189424,4899.633,True,4899.632718594037,24494332.0,50.0,166894800.0,4999.6357,1.0,176,,1.0,698.5218,2920092,775732160000000.0,6052.862017154694,3.6558314e+36,50,8800,10.0,4989.6553,10.0,4889.6523,-1.0,1.0,-237.41277,-3.9023318e+24,-237.41277,31037050.0,1,,,[ 0.009  0.687 -2.939 -2.181],-26535324.0,1131905000.0,9.980423,490.04,0.087312385,50.0,1.0
0.4189424,4917.139,True,4917.1392399590895,24509344.0,50.0,36442.082,4999.604,1.0,177,,1.0,575.4008,2944682,199298380000.0,6086.687993049622,491287400000000.0,50,8850,10.0,4110.2705,10.0,4027.8054,-1.0,1.0,-243.31328,-45436254000000.0,-243.31328,7975.1733,1,,,[ 0.11   0.718 -2.953 -2.116],-26550312.0,200185.72,889.33374,491.8,0.023760134,50.0,1.0
0.4189424,4999.419,True,4999.418962036081,24994188.0,50.0,1608.5957,4999.673,1.0,178,,1.0,0.14096154,2969682,15752970000.0,6122.151788473129,8.817416e+26,50,8900,10.0,0.6464844,10.0,0.3926172,-1.0,1.0,-241.17146,-6.060496e+19,-241.17146,630.3075,1,,,[ 0.038  0.632 -2.961 -2.17 ],-27035212.0,9691.613,4999.0264,500.0,0.13571578,50.0,1.0
0.4189424,4571.517,True,4571.5167247424415,21748938.0,50.0,582756.75,4999.646,1.0,179,,1.0,922.0476,2992559,2095931000000.0,6157.779176950455,1.711786e+34,50,8950,10.0,4999.646,10.0,4571.517,-1.0,1.0,-237.47668,-2.6702851e+23,-237.47668,161417.67,1,,,[-0.035  0.548 -2.968 -2.227],-23789936.0,3708467.2,,457.54,0.16074406,50.0,1.0
0.4189424,4899.416,True,4899.416036411191,24494160.0,50.0,20503.219,4999.581,1.0,180,,1.0,699.9166,3017060,106978380000.0,6202.523399353027,2.9154174e+22,50,9000,10.0,4999.581,10.0,4899.416,-1.0,1.0,-252.93152,-3.4847537e+17,-252.93152,4280.1865,1,,,[ 0.024  0.562 -2.967 -2.212],-26535106.0,145274.9,,490.02,0.011339862,50.0,1.0
0.4189424,4999.359,True,4999.358890034241,24993590.0,50.0,2004.4349,4999.6196,1.0,181,,1.0,0.15702824,3042060,22644666000.0,6243.875072717667,1450959100000000.0,50,9050,10.0,0.68066406,10.0,0.41992188,-1.0,1.0,-245.54553,-77764670000000.0,-245.54553,906.06,1,,,[ 0.068  0.649 -2.953 -2.134],-27034572.0,11380.545,4998.939,500.0,0.06411542,50.0,1.0
0.4189424,4999.269,True,4999.269031063286,24992690.0,50.0,25020.541,4999.659,1.0,182,,1.0,0.1802086,3067060,116213020000.0,6288.2414581775665,17654784000000.0,50,9100,10.0,0.7792969,10.0,0.38916016,-1.0,1.0,-240.01167,-8691850400000.0,-240.01167,4649.84,1,,,[ 0.085  0.739 -2.957 -2.049],-27033704.0,175208.23,4998.88,500.0,0.22165065,50.0,1.0
0.4189424,4999.222,True,4999.222101375508,24992220.0,50.0,1045.2328,4999.6904,1.0,183,,1.0,0.1842367,3092060,14098262000.0,6332.928951501846,291994460000000.0,50,9150,10.0,0.87402344,10.0,0.40564454,-1.0,1.0,-236.23868,-34890198000000.0,-236.23868,564.1213,1,,,[ 0.166  0.667 -2.952 -2.112],-27033258.0,3867.1938,4998.8164,500.0,0.31490412,50.0,1.0
0.4189424,4552.292,True,4552.292438176408,22234550.0,50.0,854853.1,4999.6,1.0,184,,1.0,1229.3016,3114832,6295867000000.0,6364.284998416901,3.4594772e+21,50,9200,10.0,4649.7954,10.0,4202.4873,-1.0,1.0,-239.9324,-1.20047445e+17,-239.9324,252206.95,1,,,[ 0.212  0.557 -2.962 -2.148],-24275510.0,4682937.0,349.80484,455.44,0.17147185,50.0,1.0
0.4189424,4881.4014,True,4881.401339969784,24329884.0,50.0,15221815.0,4999.506,1.0,185,,1.0,708.3817,3139245,75361220000000.0,6418.306751251221,2.3347554e+22,50,9250,10.0,4999.506,10.0,4881.4014,-1.0,1.0,-239.04204,-3.119135e+17,-239.04204,3102356.5,1,,,[ 0.18   0.656 -2.973 -2.079],-26370772.0,106837160.0,,488.26,0.38793015,50.0,1.0
0.4189424,4999.3867,True,4999.387076688878,24993870.0,50.0,5235.182,4999.6553,1.0,186,,1.0,0.15271759,3164245,34651947000.0,6473.361929893494,3.219277e+20,50,9300,10.0,0.6152344,10.0,0.3470996,-1.0,1.0,-244.02449,-3.661964e+16,-244.02449,1386.3811,1,,,[ 0.046  0.669 -3.031 -2.282],-27034880.0,35465.594,4999.04,500.0,0.49122846,50.0,1.0
0.4189424,4805.457,True,4805.456632489611,23994296.0,50.0,265.9444,4999.6475,1.0,187,,1.0,949.6758,3188278,3584861400.0,6525.166373491287,274346700000000.0,50,9350,10.0,4979.6846,10.0,4785.494,-1.0,1.0,-238.50935,-33808743000000.0,-238.50935,143.46912,1,,,[ 0.142  0.735 -3.021 -2.237],-26035296.0,1208.9453,19.962675,480.66,0.17684478,50.0,1.0
0.4189424,4812.3096,True,4812.309321881755,23999888.0,50.0,488.56827,4999.584,1.0,188,,1.0,917.3685,3212346,4540591000.0,6576.759864091873,1.6466247e+16,50,9400,10.0,4999.584,10.0,4812.3096,-1.0,1.0,-247.06952,-261894860000000.0,-247.06952,181.70412,1,,,[ 0.199  0.63  -3.005 -2.269],-26040836.0,3302.743,,481.36,0.006248721,50.0,1.0
0.4189424,4187.944,True,4187.943601234602,19393118.0,50.0,2001.4891,4999.3364,1.0,189,,1.0,1361.7076,3233309,13687917000.0,6631.648740053177,1.8775805e+17,50,9450,10.0,4999.3364,10.0,4187.944,-1.0,1.0,-240.78955,-884270400000000.0,-240.78955,683.20703,1,,,[ 0.292  0.554 -2.98  -2.296],-21433860.0,11236.294,,419.26,0.0036687285,50.0,1.0
0.4189424,4746.3267,True,4746.326570894483,23275522.0,50.0,549919.06,4999.532,1.0,190,,1.0,864.8159,3257050,2076299400000.0,6716.730260848999,6.480876e+20,50,9500,10.0,3760.0164,10.0,3506.8105,-1.0,1.0,-256.89963,-5.1957383e+16,-256.89963,83326.16,1,,,[ 0.208  0.474 -3.006 -2.257],-25316428.0,3930572.8,1239.5159,474.82,0.10465243,50.0,1.0
0.4189424,4999.353,True,4999.353106455419,24993532.0,50.0,193.82555,4999.622,1.0,191,,1.0,0.16865218,3282050,1437756000.0,6797.529505968094,2.1049629e+22,50,9550,10.0,0.85009766,10.0,0.5811133,-1.0,1.0,-250.10402,-2.9610855e+17,-250.10402,57.528927,1,,,[ 0.105  0.543 -3.013 -2.241],-27034512.0,1348.1,4998.772,500.0,0.014319189,50.0,1.0
0.4189424,4899.658,True,4899.658056259386,24494586.0,50.0,2763.9053,4999.644,1.0,192,,1.0,698.52545,3306552,11151706000.0,6890.32347369194,2.0226882e+22,50,9600,10.0,4989.664,10.0,4889.678,-1.0,1.0,-239.56651,-2.9026653e+17,-239.56651,446.27612,1,,,[ 0.013  0.461 -3.018 -2.22 ],-26535584.0,19775.754,9.979764,490.04,0.4454841,50.0,1.0
0.4189424,3339.071,True,3339.070651576726,12627396.0,50.0,506.68478,4999.7173,1.0,193,,1.0,1215.7313,3323287,2400106000.0,6935.312164306641,9.1712535e+18,50,9650,10.0,3619.9097,10.0,1959.2632,-1.0,1.0,-230.75417,-6181014700000000.0,-230.75417,285.45163,1,,,[-0.048  0.452 -3.019 -2.22 ],-14668438.0,2175.863,1379.8075,334.7,0.030881435,50.0,1.0
0.4189424,4907.6787,True,4907.678627498086,24350572.0,50.0,96290.984,4999.6475,1.0,194,,1.0,515.0377,3347830,383482860000.0,7000.265007734299,1.8034863e+33,50,9700,10.0,3550.1812,10.0,3458.2122,-1.0,1.0,-249.06525,-8.667414e+22,-249.06525,15345.778,1,,,[-4.182e-04  4.381e-01 -3.026e+00 -2.256e+00],-26391572.0,689039.75,1449.4662,490.86,0.09126555,50.0,1.0
0.4189424,2999.878,True,2999.878014462301,10660640.0,50.0,17273.459,4999.643,1.0,195,,1.0,1288.9425,3362873,37771543000.0,7054.138548851013,7.505143e+23,50,9750,10.0,4999.643,10.0,2999.878,-1.0,1.0,-223.25421,-1.7681205e+18,-223.25421,6035.1187,1,,,[-0.044  0.387 -3.046 -2.359],-12701619.0,112590.82,,300.86,0.10952096,50.0,1.0
0.4189424,4999.4478,True,4999.447861831701,24994480.0,50.0,187100.98,4999.6797,1.0,196,,1.0,0.12498863,3387873,927672100000.0,7147.465141773224,2.0390039e+18,50,9800,10.0,0.6010742,10.0,0.3692578,-1.0,1.0,-253.07959,-2915318000000000.0,-253.07959,37119.793,1,,,[ 0.017  0.401 -3.044 -2.362],-27035506.0,1295888.5,4999.0786,500.0,0.16414472,50.0,1.0
0.4189424,4999.425,True,4999.424610969489,24994246.0,50.0,41.00903,4999.643,1.0,197,,1.0,0.16548271,3412873,298345900.0,7222.1790182590485,763401600000.0,50,9850,10.0,0.8666992,10.0,0.6482422,-1.0,1.0,-256.14447,-1783534700000.0,-256.14447,11.938205,1,,,[ 0.03   0.523 -3.041 -2.34 ],-27035244.0,293.62753,4998.7764,500.0,0.109230556,50.0,1.0
0.4189424,4610.1367,True,4610.13642937719,22362948.0,50.0,24.908613,4999.673,1.0,198,,1.0,1053.3713,3435938,262030670.0,7280.2540628910065,5255642600.0,50,9900,10.0,4999.673,10.0,4610.1367,-1.0,1.0,-243.03046,-148224110000.0,-243.03046,13.85931,1,,,[-0.02   0.491 -3.044 -2.359],-24403964.0,108.68748,,461.3,0.08104454,50.0,1.0
0.4189424,4999.4517,True,4999.451352435587,24994514.0,50.0,8392.414,4999.6914,1.0,199,,1.0,0.11185244,3460938,43957870000.0,7342.105653524399,1.8224736e+16,50,9950,10.0,0.51904297,10.0,0.2790625,-1.0,1.0,-233.88889,-275575540000000.0,-233.88889,1758.6996,1,,,[ 0.008  0.48  -3.045 -2.367],-27035552.0,49749.633,4999.1724,500.0,0.10971833,50.0,1.0
0.4189424,4899.3994,True,4899.399201699422,24493992.0,50.0,130505.69,4999.5903,1.0,200,,1.0,699.9142,3485439,479943950000.0,7420.6568121910095,3.0196097e+17,50,10000,10.0,4999.5903,10.0,4899.3994,-1.0,1.0,-234.38335,-1121978270000000.0,-234.38335,19201.664,1,,,[ 0.052  0.514 -3.04  -2.337],-26534946.0,932681.5,,490.02,0.056784052,50.0,1.0
0.4189424,4999.234,True,4999.234089183097,24992340.0,50.0,641205.0,4999.623,1.0,201,,1.0,0.23880027,3510439,2591131400000.0,7498.276775598526,8.046981e+26,50,10050,10.0,1.3779297,10.0,0.9889551,-1.0,1.0,-257.4329,-5.789558e+19,-257.4329,103714.0,1,,,[ 0.146  0.576 -3.025 -2.387],-27033320.0,4569573.5,4998.245,500.0,0.018314522,50.0,1.0
0.4189424,4999.1895,True,4999.189819386279,24991898.0,50.0,13049.022,4999.5986,1.0,202,,1.0,0.26207542,3535439,113133260000.0,7560.261296749115,3.22029e+22,50,10100,10.0,1.2192383,10.0,0.81040037,-1.0,1.0,-234.85178,-3.6624543e+17,-234.85178,4527.246,1,,,[ 0.196  0.677 -3.02  -2.333],-27032860.0,70209.625,4998.3794,500.0,0.13194229,50.0,1.0
0.4189424,4919.842,True,4919.841576937556,24513718.0,50.0,39598.242,4999.584,1.0,203,,1.0,555.7678,3560043,152068030000.0,7621.993809461594,2.176822e+17,50,10150,10.0,3970.1167,10.0,3890.3743,-1.0,1.0,-245.56822,-952363900000000.0,-245.56822,6084.983,1,,,[ 0.17   0.785 -3.022 -2.276],-26554668.0,283144.0,1029.4674,492.08,0.033444077,50.0,1.0
0.4189424,4899.4224,True,4899.4225464780675,24492230.0,50.0,1251.417,4999.5996,1.0,204,,1.0,698.49176,3584545,12164270000.0,7700.682774305344,3106709000000000.0,50,10200,10.0,4989.619,10.0,4889.442,-1.0,1.0,-247.91748,-113768365000000.0,-247.91748,486.76892,1,,,[ 0.179  0.883 -3.023 -2.198],-26533196.0,6773.0664,9.980694,490.04,0.02607948,50.0,1.0
0.4189424,4677.78,True,4677.7799052645,23146734.0,50.0,178.79367,4999.694,1.0,205,,1.0,1124.7708,3607942,1481659400.0,7778.087121963501,266169270000.0,50,10250,10.0,4759.8906,10.0,4437.9766,-1.0,1.0,-263.6322,-1054461700000.0,-263.6322,68.46326,1,,,[ 0.22   0.818 -3.03  -2.296],-25187772.0,1038.113,239.80334,467.94,0.0788152,50.0,1.0
0.4189424,4899.3745,True,4899.374453996097,24493744.0,50.0,180.37201,4999.588,1.0,206,,1.0,699.91064,3632443,1661919400.0,7852.7558608055115,4449875000.0,50,10300,10.0,4999.588,10.0,4899.3745,-1.0,1.0,-238.09201,-137805370000.0,-238.09201,66.517166,1,,,[ 0.116  0.753 -3.04  -2.318],-26534696.0,1119.0475,,490.02,0.04501869,50.0,1.0
0.4189424,4999.429,True,4999.42938270788,24994296.0,50.0,653.94434,4999.659,1.0,207,,1.0,0.12711038,3657443,5230843000.0,7909.394906044006,4.3772799e+21,50,10350,10.0,0.5625,10.0,0.3327246,-1.0,1.0,-254.87614,-1.3503221e+17,-254.87614,209.28978,1,,,[ 0.022  0.825 -3.073 -2.296],-27035310.0,4474.948,4999.0967,500.0,0.026179954,50.0,1.0
0.4189424,4874.088,True,4874.08767895178,24258018.0,50.0,89899.82,4999.6133,1.0,208,,1.0,708.01624,3681822,404708330000.0,7964.256893157959,6.4356784e+34,50,10400,10.0,4989.6333,10.0,4864.1074,-1.0,1.0,-251.5408,-5.1775507e+23,-251.5408,16236.662,1,,,[-0.046  0.909 -3.079 -2.234],-26298992.0,633128.6,9.979958,487.58,0.26461,50.0,1.0
0.4189424,4180.3755,True,4180.375472464585,18390038.0,50.0,136147.92,4999.623,1.0,209,,1.0,956.2945,3702756,421551960000.0,8020.9821219444275,4.9116514e+20,50,10450,10.0,4999.623,10.0,4180.3755,-1.0,1.0,-246.0695,-4.523209e+16,-246.0695,37909.03,1,,,[-0.109  0.904 -3.081 -2.238],-20431014.0,889970.94,,418.68,0.0652345,50.0,1.0
0.4189424,4955.216,True,4955.21561546067,24577188.0,50.0,2956.9624,4999.628,1.0,210,,1.0,151.74648,3727540,13982976000.0,8087.199414014816,8.6441996e+17,50,10500,10.0,849.9756,10.0,805.5633,-1.0,1.0,-251.13632,-1897559400000000.0,-251.13632,711.17755,1,,,[-0.072  1.015 -3.084 -2.193],-26618178.0,19732.951,4149.6523,495.68,0.06105254,50.0,1.0
0.4189424,4999.3867,True,4999.387203650633,24993872.0,50.0,509.80878,4999.681,1.0,211,,1.0,0.13486531,3752540,3304421000.0,8164.486563444138,63909626000.0,50,10550,10.0,0.53759766,10.0,0.24362305,-1.0,1.0,-242.47577,-519271680000.0,-242.47577,132.21495,1,,,[-0.027  1.051 -3.081 -2.169],-27034904.0,3523.055,4999.1436,500.0,0.035240807,50.0,1.0
0.4189424,4999.3994,True,4999.399613938799,24993996.0,50.0,41.059917,4999.638,1.0,212,,1.0,0.14735132,3777540,701561540.0,8239.22320485115,8.937391e+25,50,10600,10.0,0.6723633,10.0,0.43381837,-1.0,1.0,-244.37076,-1.929465e+19,-244.37076,28.069614,1,,,[ 0.007  1.173 -3.143 -2.376],-27034994.0,202.51036,4998.966,500.0,0.5190307,50.0,1.0
0.4189424,4716.4707,True,4716.470915498934,23250624.0,50.0,25367.436,4999.629,1.0,213,,1.0,1002.7591,3801133,105124954000.0,8289.1160800457,3.0313495e+23,50,10650,10.0,4999.629,10.0,4716.4707,-1.0,1.0,-241.75294,-1.1236938e+18,-241.75294,4508.978,1,,,[-0.1    1.212 -3.148 -2.323],-25291612.0,180758.9,,471.86,0.026134456,50.0,1.0
0.4189424,4162.95,True,4162.949799456491,18324300.0,50.0,41793.848,4999.6987,1.0,214,,1.0,997.0705,3821978,101428190000.0,8339.662858247757,3.732636e+18,50,10700,10.0,4989.718,10.0,4152.969,-1.0,1.0,-241.48703,-3943311200000000.0,-241.48703,8792.55,1,,,[-0.157  1.207 -3.15  -2.347],-20365338.0,295945.6,9.980965,416.9,0.10863218,50.0,1.0
0.4189424,4862.8564,True,4862.856065336606,24166492.0,50.0,7325.883,4999.618,1.0,215,,1.0,720.5037,3846299,30449375000.0,8415.31690788269,2.1001037e+22,50,10750,10.0,4999.618,10.0,4862.8564,-1.0,1.0,-250.10196,-2.9576615e+17,-250.10196,1231.1606,1,,,[-0.095  1.203 -3.152 -2.357],-26207472.0,52114.89,,486.42,0.43271455,50.0,1.0
0.4189424,4317.14,True,4317.140249197266,19130052.0,50.0,48401.047,4999.6035,1.0,216,,1.0,701.6787,3867920,175820000000.0,8465.517682313919,79402270000000.0,50,10800,10.0,2259.938,10.0,1577.4747,-1.0,1.0,-236.41643,-18362021000000.0,-236.41643,7748.433,1,,,[-0.151  1.186 -3.154 -2.38 ],-21171014.0,345204.4,2739.6655,432.42,0.3479188,50.0,1.0
0.4189424,3617.02,True,3617.0197146617447,14122284.0,50.0,7994.854,4999.581,1.0,217,,1.0,1019.5359,3886049,17172420000.0,8512.227989912033,35626846000000.0,50,10850,10.0,4989.601,10.0,3607.0393,-1.0,1.0,-247.28645,-12198939000000.0,-247.28645,2048.393,1,,,[-0.204  1.197 -3.154 -2.349],-16163221.0,55570.06,9.9801855,362.58,0.054809038,50.0,1.0
